,Precious Boy,Debs Baby,Spot Of Rum,Magnum Key Eye,Mac Fly,Mexican Mavis,Twin Turbo
09-01-2023 18:11:22.897044,"(3.6, 5.5, 4.386363636363637)","(41.0, 150.0, 94.0)","(61.0, 470.0, 430.0)","(10.0, 27.0, 16.333333333333332)","(2.4, 2.7, 2.66)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.8, 3.026666666666667)"
09-01-2023 18:11:24.036698,"(3.6, 5.5, 4.386363636363637)","(41.0, 150.0, 94.0)","(61.0, 470.0, 430.0)","(10.0, 27.0, 16.333333333333332)","(2.4, 2.7, 2.66)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.8, 3.026666666666667)"
09-01-2023 18:11:25.207892,"(3.6, 5.5, 4.386363636363637)","(41.0, 150.0, 94.0)","(61.0, 470.0, 430.0)","(10.0, 27.0, 16.333333333333332)","(2.4, 2.7, 2.66)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.8, 3.026666666666667)"
09-01-2023 18:11:26.348763,"(3.6, 5.5, 4.386363636363637)","(41.0, 150.0, 94.0)","(61.0, 470.0, 430.0)","(10.0, 27.0, 16.333333333333332)","(2.4, 2.7, 2.66)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.8, 3.026666666666667)"
09-01-2023 18:11:27.491701,"(3.6, 5.5, 4.386363636363637)","(41.0, 150.0, 94.0)","(61.0, 470.0, 430.0)","(10.0, 27.0, 16.333333333333332)","(2.4, 2.7, 2.66)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.8, 3.026666666666667)"
09-01-2023 18:11:28.620660,"(3.6, 5.5, 4.386363636363637)","(41.0, 150.0, 94.0)","(61.0, 470.0, 430.0)","(10.0, 27.0, 16.333333333333332)","(2.4, 2.7, 2.66)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.8, 3.026666666666667)"
09-01-2023 18:11:29.676882,"(3.6, 5.5, 4.386363636363637)","(41.0, 150.0, 94.0)","(61.0, 470.0, 430.0)","(10.0, 27.0, 16.333333333333332)","(2.4, 2.7, 2.66)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.8, 3.026666666666667)"
09-01-2023 18:11:30.788729,"(3.6, 5.5, 4.386363636363637)","(41.0, 150.0, 94.0)","(61.0, 470.0, 430.0)","(10.0, 27.0, 16.333333333333332)","(2.4, 2.7, 2.66)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.8, 3.026666666666667)"
09-01-2023 18:11:31.824901,"(3.6, 5.5, 4.386363636363637)","(41.0, 150.0, 94.0)","(61.0, 470.0, 430.0)","(10.0, 27.0, 16.333333333333332)","(2.4, 2.7, 2.66)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.8, 3.026666666666667)"
09-01-2023 18:11:32.987980,"(3.6, 5.5, 4.386363636363637)","(41.0, 150.0, 94.0)","(61.0, 470.0, 425.55555555555554)","(10.0, 27.0, 16.333333333333332)","(2.4, 2.7, 2.66)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.8, 3.026666666666667)"
09-01-2023 18:11:34.056632,"(3.6, 5.5, 4.386363636363637)","(41.0, 150.0, 94.0)","(61.0, 470.0, 425.55555555555554)","(10.0, 27.0, 16.333333333333332)","(2.4, 2.7, 2.66)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.8, 3.026666666666667)"
09-01-2023 18:11:35.196566,"(3.6, 5.5, 4.386363636363637)","(41.0, 150.0, 94.0)","(61.0, 470.0, 430.0)","(10.0, 27.0, 16.333333333333332)","(2.4, 2.7, 2.66)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.8, 3.026666666666667)"
09-01-2023 18:11:36.270836,"(3.6, 5.5, 4.386363636363637)","(41.0, 150.0, 94.0)","(61.0, 470.0, 430.0)","(10.0, 27.0, 16.333333333333332)","(2.4, 2.7, 2.66)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.8, 3.026666666666667)"
09-01-2023 18:11:37.399635,"(3.6, 5.5, 4.386363636363637)","(41.0, 150.0, 94.0)","(61.0, 510.0, 466.0)","(10.0, 27.0, 16.333333333333332)","(2.4, 2.7, 2.66)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.8, 3.48)"
09-01-2023 18:11:38.560799,"(3.6, 5.5, 4.386363636363637)","(41.0, 150.0, 94.0)","(61.0, 510.0, 466.0)","(10.0, 27.0, 16.333333333333332)","(2.4, 2.7, 2.66)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.8, 3.026666666666667)"
09-01-2023 18:11:39.699929,"(3.6, 5.5, 4.386363636363637)","(41.0, 150.0, 94.0)","(61.0, 510.0, 466.0)","(10.0, 27.0, 16.333333333333332)","(2.4, 2.7, 2.66)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.8, 3.6799999999999997)"
09-01-2023 18:11:40.782154,"(3.6, 5.5, 4.386363636363637)","(41.0, 150.0, 94.0)","(61.0, 510.0, 466.0)","(10.0, 27.0, 16.333333333333332)","(2.4, 2.7, 2.66)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.8, 3.48)"
09-01-2023 18:11:41.917970,"(3.6, 5.5, 4.386363636363637)","(41.0, 150.0, 94.0)","(61.0, 510.0, 466.0)","(10.0, 27.0, 16.333333333333332)","(2.4, 2.7, 2.66)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.8, 3.1)"
09-01-2023 18:11:42.985280,"(3.6, 5.6, 5.225)","(41.0, 150.0, 94.0)","(61.0, 510.0, 466.0)","(10.0, 27.0, 16.333333333333332)","(2.4, 2.7, 2.6653333333333333)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.5, 3.2333333333333334)"
09-01-2023 18:11:44.111760,"(3.6, 5.4, 5.075)","(41.0, 150.0, 94.0)","(61.0, 510.0, 430.0)","(10.0, 27.0, 17.5)","(2.4, 2.7, 2.6653333333333333)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.5, 2.8760000000000003)"
09-01-2023 18:11:45.303552,"(3.6, 5.4, 4.4)","(41.0, 150.0, 94.0)","(61.0, 470.0, 430.0)","(10.0, 24.0, 18.0)","(2.4, 2.7, 2.6653333333333333)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.5, 2.8760000000000003)"
09-01-2023 18:11:46.482666,"(3.6, 5.4, 4.5)","(41.0, 150.0, 94.0)","(61.0, 470.0, 430.0)","(10.0, 24.0, 18.0)","(2.4, 2.7, 2.6653333333333333)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.5, 2.8760000000000003)"
09-01-2023 18:11:47.680313,"(3.6, 5.4, 4.5)","(41.0, 150.0, 94.0)","(61.0, 470.0, 430.0)","(10.0, 24.0, 18.0)","(2.4, 2.7, 2.6653333333333333)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.5, 2.8760000000000003)"
09-01-2023 18:11:48.831681,"(3.6, 5.4, 4.5)","(41.0, 150.0, 94.0)","(61.0, 470.0, 430.0)","(10.0, 24.0, 18.0)","(2.4, 2.7, 2.6653333333333333)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.5, 2.8760000000000003)"
09-01-2023 18:11:49.941378,"(3.6, 5.4, 4.5)","(41.0, 150.0, 94.0)","(61.0, 470.0, 430.0)","(10.0, 24.0, 18.0)","(2.4, 2.7, 2.6653333333333333)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.5, 2.8760000000000003)"
09-01-2023 18:11:51.085175,"(3.6, 5.4, 4.5)","(41.0, 150.0, 94.0)","(61.0, 470.0, 430.0)","(10.0, 24.0, 18.0)","(2.4, 2.7, 2.6653333333333333)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.5, 2.8760000000000003)"
09-01-2023 18:11:52.258777,"(3.6, 5.4, 4.5)","(41.0, 150.0, 94.0)","(61.0, 470.0, 430.0)","(10.0, 24.0, 18.0)","(2.4, 2.7, 2.6653333333333333)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.5, 2.8760000000000003)"
09-01-2023 18:11:53.385399,"(3.6, 5.4, 4.5)","(41.0, 150.0, 94.0)","(61.0, 470.0, 430.0)","(10.0, 24.0, 18.0)","(2.4, 2.7, 2.6653333333333333)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.5, 2.8760000000000003)"
09-01-2023 18:11:54.531648,"(3.6, 5.4, 4.5)","(41.0, 150.0, 118.0)","(61.0, 470.0, 430.0)","(10.0, 24.0, 19.666666666666664)","(2.4, 2.7, 2.6653333333333333)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.5, 2.8760000000000003)"
09-01-2023 18:11:55.638577,"(3.6, 5.4, 4.5)","(41.0, 150.0, 118.0)","(61.0, 470.0, 430.0)","(10.0, 24.0, 18.0)","(2.4, 2.7, 2.6653333333333333)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.5, 2.8760000000000003)"
09-01-2023 18:11:56.817309,"(3.6, 5.4, 4.5)","(41.0, 150.0, 94.0)","(61.0, 470.0, 430.0)","(10.0, 24.0, 18.0)","(2.4, 2.7, 2.6653333333333333)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.5, 2.8760000000000003)"
09-01-2023 18:11:57.939393,"(3.6, 5.4, 4.5)","(41.0, 150.0, 94.0)","(61.0, 470.0, 430.0)","(10.0, 24.0, 18.0)","(2.4, 2.7, 2.6653333333333333)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.5, 2.8760000000000003)"
09-01-2023 18:11:59.126176,"(3.6, 5.4, 4.5)","(41.0, 150.0, 94.0)","(61.0, 470.0, 430.0)","(10.0, 24.0, 18.0)","(2.4, 2.7, 2.6653333333333333)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.5, 2.8760000000000003)"
09-01-2023 18:12:00.298326,"(3.6, 5.4, 4.5)","(41.0, 150.0, 94.0)","(61.0, 470.0, 395.38461538461536)","(10.0, 24.0, 18.0)","(2.4, 2.7, 2.6653333333333333)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.5, 2.8760000000000003)"
09-01-2023 18:12:01.450642,"(3.6, 5.4, 4.5)","(41.0, 150.0, 94.0)","(61.0, 540.0, 346.0)","(10.0, 24.0, 18.0)","(2.4, 2.7, 2.6653333333333333)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.5, 2.8760000000000003)"
09-01-2023 18:12:02.597897,"(3.6, 5.4, 4.5)","(41.0, 150.0, 94.0)","(61.0, 530.0, 346.0)","(10.0, 24.0, 18.0)","(2.4, 2.7, 2.6653333333333333)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.5, 2.8760000000000003)"
09-01-2023 18:12:03.668309,"(3.6, 5.4, 4.5)","(41.0, 150.0, 94.0)","(61.0, 530.0, 346.0)","(10.0, 24.0, 18.0)","(2.4, 2.7, 2.6653333333333333)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.5, 2.8760000000000003)"
09-01-2023 18:12:04.799166,"(3.6, 5.4, 4.5)","(41.0, 150.0, 94.0)","(61.0, 530.0, 346.0)","(10.0, 24.0, 23.5)","(2.4, 2.7, 2.6653333333333333)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.5, 2.8760000000000003)"
09-01-2023 18:12:06.062360,"(3.6, 5.4, 4.5)","(41.0, 150.0, 94.0)","(61.0, 530.0, 346.0)","(10.0, 24.0, 18.0)","(2.4, 2.7, 2.6653333333333333)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.5, 2.8760000000000003)"
09-01-2023 18:12:07.281113,"(3.6, 5.4, 4.5)","(41.0, 150.0, 94.0)","(61.0, 530.0, 346.0)","(10.0, 24.0, 22.0)","(2.4, 2.7, 2.6653333333333333)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.5, 2.8760000000000003)"
09-01-2023 18:12:08.490771,"(3.6, 5.4, 4.5)","(41.0, 150.0, 118.0)","(61.0, 530.0, 381.53846153846155)","(10.0, 24.0, 20.166666666666668)","(2.4, 2.7, 2.6653333333333333)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.5, 2.8760000000000003)"
09-01-2023 18:12:09.778967,"(3.6, 5.4, 4.5)","(41.0, 150.0, 118.0)","(61.0, 520.0, 392.5)","(10.0, 24.0, 20.166666666666668)","(2.4, 2.7, 2.6653333333333333)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.5, 2.8760000000000003)"
09-01-2023 18:12:11.092759,"(3.6, 5.4, 4.5)","(41.0, 150.0, 118.0)","(61.0, 500.0, 392.5)","(10.0, 24.0, 20.166666666666668)","(2.4, 2.7, 2.6653333333333333)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.5, 2.8112500000000002)"
09-01-2023 18:12:12.526394,"(3.6, 5.4, 4.45)","(41.0, 150.0, 118.0)","(61.0, 500.0, 392.5)","(10.0, 24.0, 20.166666666666668)","(2.4, 2.7, 2.6653333333333333)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.45, 2.8112500000000002)"
09-01-2023 18:12:13.764831,"(3.6, 5.2, 4.29)","(41.0, 150.0, 94.0)","(61.0, 500.0, 392.5)","(10.0, 24.0, 20.166666666666668)","(2.4, 2.7, 2.6653333333333333)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.45, 2.8112500000000002)"
09-01-2023 18:12:14.928813,"(3.6, 5.1, 4.29)","(41.0, 150.0, 94.0)","(61.0, 500.0, 392.5)","(10.0, 24.0, 20.166666666666668)","(2.4, 2.7, 2.6653333333333333)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.45, 2.8112500000000002)"
09-01-2023 18:12:16.082421,"(3.6, 5.0, 4.36)","(41.0, 150.0, 94.0)","(61.0, 500.0, 328.0)","(10.0, 24.0, 22.0)","(2.4, 2.7, 2.6653333333333333)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.45, 2.8112500000000002)"
09-01-2023 18:12:17.259628,"(3.6, 5.0, 4.36)","(41.0, 150.0, 94.0)","(61.0, 500.0, 457.0)","(10.0, 24.0, 22.0)","(2.4, 2.7, 2.6653333333333333)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.45, 2.8112500000000002)"
09-01-2023 18:12:18.380654,"(3.6, 5.0, 4.36)","(41.0, 150.0, 94.0)","(61.0, 500.0, 457.0)","(10.0, 24.0, 22.0)","(2.4, 2.7, 2.6653333333333333)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.45, 2.8112500000000002)"
09-01-2023 18:12:19.601952,"(3.6, 5.0, 4.36)","(41.0, 150.0, 94.0)","(61.0, 500.0, 457.0)","(10.0, 24.0, 22.0)","(2.4, 2.7, 2.6653333333333333)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.45, 2.8112500000000002)"
09-01-2023 18:12:20.761184,"(3.6, 5.0, 4.36)","(41.0, 150.0, 94.0)","(61.0, 500.0, 457.0)","(10.0, 24.0, 22.0)","(2.4, 2.7, 2.6653333333333333)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.45, 2.8112500000000002)"
09-01-2023 18:12:21.885522,"(3.6, 5.0, 4.36)","(41.0, 150.0, 94.0)","(61.0, 500.0, 457.0)","(10.0, 24.0, 22.0)","(2.4, 2.7, 2.6653333333333333)","(26.0, 140.0, 109.18181818181819)","(2.35, 3.45, 2.8112500000000002)"
09-01-2023 18:12:22.971643,"(3.6, 5.3, 4.322222222222222)","(41.0, 150.0, 94.0)","(61.0, 500.0, 457.0)","(10.0, 24.0, 22.0)","(2.4, 2.7, 2.6653333333333333)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.45, 2.8112500000000002)"
09-01-2023 18:12:24.082065,"(3.6, 5.3, 4.2846153846153845)","(41.0, 150.0, 94.0)","(61.0, 500.0, 457.0)","(10.0, 24.0, 22.0)","(2.4, 2.7, 2.6653333333333333)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.45, 2.8112500000000002)"
09-01-2023 18:12:25.311507,"(3.6, 5.1, 4.29)","(41.0, 150.0, 94.0)","(61.0, 500.0, 457.0)","(10.0, 24.0, 22.0)","(2.4, 2.7, 2.6653333333333333)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.45, 2.8112500000000002)"
09-01-2023 18:12:26.678038,"(3.6, 5.1, 4.269230769230769)","(41.0, 150.0, 94.0)","(61.0, 500.0, 457.0)","(10.0, 24.0, 22.0)","(2.4, 2.7, 2.6653333333333333)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.45, 2.8112500000000002)"
09-01-2023 18:12:27.956392,"(3.6, 5.1, 4.269230769230769)","(41.0, 150.0, 94.0)","(61.0, 500.0, 457.0)","(10.0, 24.0, 22.0)","(2.4, 2.7, 2.6653333333333333)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.45, 2.8112500000000002)"
09-01-2023 18:12:29.180935,"(3.6, 5.1, 4.269230769230769)","(41.0, 150.0, 94.0)","(61.0, 500.0, 457.0)","(10.0, 24.0, 23.520833333333336)","(2.4, 2.7, 2.6653333333333333)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.45, 2.8112500000000002)"
09-01-2023 18:12:30.427993,"(3.6, 5.1, 4.269230769230769)","(41.0, 150.0, 94.0)","(61.0, 500.0, 457.0)","(10.0, 24.0, 20.333333333333332)","(2.4, 2.7, 2.6653333333333333)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.45, 2.8112500000000002)"
09-01-2023 18:12:31.697614,"(3.6, 5.1, 4.269230769230769)","(41.0, 150.0, 94.0)","(61.0, 500.0, 457.0)","(10.0, 24.0, 20.333333333333332)","(2.4, 2.7, 2.6653333333333333)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.45, 2.8112500000000002)"
09-01-2023 18:12:32.864334,"(3.6, 5.1, 4.269230769230769)","(41.0, 150.0, 94.0)","(61.0, 500.0, 457.0)","(10.0, 24.0, 20.333333333333332)","(2.4, 2.7, 2.6653333333333333)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.45, 2.8376470588235296)"
09-01-2023 18:12:34.061521,"(3.6, 5.0, 4.36)","(41.0, 150.0, 94.0)","(61.0, 500.0, 457.0)","(10.0, 24.0, 20.333333333333332)","(2.4, 2.7, 2.6653333333333333)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.35, 2.807)"
09-01-2023 18:12:35.240934,"(3.6, 4.9, 4.316666666666666)","(41.0, 150.0, 118.0)","(61.0, 500.0, 430.0)","(10.0, 24.0, 21.9)","(2.4, 2.7, 2.6653333333333333)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.3, 2.813529411764706)"
09-01-2023 18:12:36.388247,"(3.6, 4.9, 4.316666666666666)","(41.0, 150.0, 118.0)","(61.0, 470.0, 430.0)","(10.0, 24.0, 21.9)","(2.4, 2.7, 2.62)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.25, 2.813529411764706)"
09-01-2023 18:12:37.494275,"(3.6, 4.9, 4.316666666666666)","(41.0, 150.0, 118.0)","(61.0, 470.0, 430.0)","(10.0, 24.0, 21.9)","(2.4, 2.7, 2.62)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.25, 2.813529411764706)"
09-01-2023 18:12:38.546484,"(3.6, 4.9, 4.316666666666666)","(41.0, 150.0, 118.0)","(61.0, 470.0, 430.0)","(10.0, 24.0, 21.9)","(2.4, 2.7, 2.7199999999999998)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.25, 2.6806666666666668)"
09-01-2023 18:12:39.638658,"(3.6, 4.9, 4.316666666666666)","(41.0, 150.0, 118.0)","(61.0, 470.0, 430.0)","(10.0, 24.0, 21.9)","(2.4, 2.78, 2.764)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.25, 2.6721052631578948)"
09-01-2023 18:12:40.812892,"(3.6, 4.9, 4.316666666666666)","(41.0, 150.0, 118.0)","(61.0, 470.0, 430.0)","(10.0, 24.0, 21.9)","(2.4, 2.94, 3.2750000000000004)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.25, 2.5686666666666667)"
09-01-2023 18:12:42.055083,"(3.6, 4.8, 4.4)","(41.0, 150.0, 118.0)","(61.0, 470.0, 430.0)","(10.0, 24.0, 21.9)","(2.4, 3.85, 3.31)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.25, 2.6822222222222223)"
09-01-2023 18:12:43.272270,"(3.6, 4.8, 4.4)","(41.0, 150.0, 118.0)","(61.0, 470.0, 430.0)","(10.0, 24.0, 21.9)","(2.4, 3.9, 3.26)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.25, 2.966)"
09-01-2023 18:12:44.415800,"(3.6, 4.8, 4.4)","(41.0, 150.0, 118.0)","(61.0, 470.0, 430.0)","(10.0, 24.0, 21.9)","(2.4, 3.8, 3.624)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.25, 2.966)"
09-01-2023 18:12:45.592565,"(3.6, 4.8, 4.4)","(41.0, 150.0, 94.0)","(61.0, 470.0, 430.0)","(10.0, 24.0, 21.9)","(2.4, 3.85, 3.5839999999999996)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.25, 2.6433333333333335)"
09-01-2023 18:12:46.726050,"(3.6, 4.8, 4.4)","(41.0, 150.0, 94.0)","(61.0, 470.0, 430.0)","(10.0, 24.0, 20.666666666666668)","(2.4, 3.8, 3.5839999999999996)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.25, 2.6433333333333335)"
09-01-2023 18:12:47.863158,"(3.6, 4.8, 4.4)","(41.0, 150.0, 118.0)","(61.0, 470.0, 430.0)","(10.0, 24.0, 20.666666666666668)","(2.4, 3.8, 3.5839999999999996)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.25, 2.6433333333333335)"
09-01-2023 18:12:48.966398,"(3.6, 4.8, 4.4)","(41.0, 150.0, 118.0)","(61.0, 470.0, 430.0)","(10.0, 24.0, 20.666666666666668)","(2.4, 3.8, 3.5839999999999996)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.25, 2.6433333333333335)"
09-01-2023 18:12:50.021985,"(3.6, 4.8, 4.4)","(41.0, 150.0, 118.0)","(61.0, 470.0, 430.0)","(10.0, 24.0, 20.666666666666668)","(2.4, 3.8, 3.5839999999999996)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.25, 2.6433333333333335)"
09-01-2023 18:12:51.063876,"(3.6, 4.8, 4.4)","(41.0, 150.0, 118.0)","(61.0, 470.0, 430.0)","(10.0, 24.0, 21.9)","(2.4, 3.8, 3.5839999999999996)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.25, 2.6433333333333335)"
09-01-2023 18:12:52.157008,"(3.6, 4.8, 4.4)","(41.0, 150.0, 118.0)","(61.0, 470.0, 430.0)","(10.0, 24.0, 21.9)","(2.4, 3.8, 3.5839999999999996)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.25, 2.6433333333333335)"
09-01-2023 18:12:53.281867,"(3.6, 4.8, 4.4)","(41.0, 150.0, 94.0)","(61.0, 470.0, 430.0)","(10.0, 24.0, 21.9)","(2.4, 3.8, 3.5839999999999996)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.25, 2.6433333333333335)"
09-01-2023 18:12:54.435141,"(3.6, 4.8, 4.4)","(41.0, 150.0, 94.0)","(61.0, 470.0, 430.0)","(10.0, 24.0, 21.9)","(2.4, 3.8, 3.5839999999999996)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.25, 2.6433333333333335)"
09-01-2023 18:12:55.658126,"(3.6, 4.8, 4.4)","(41.0, 150.0, 94.0)","(61.0, 470.0, 430.0)","(10.0, 24.0, 21.9)","(2.4, 3.8, 3.5839999999999996)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.25, 2.6750000000000003)"
09-01-2023 18:12:56.840266,"(3.6, 4.8, 4.4)","(41.0, 150.0, 94.0)","(61.0, 470.0, 430.0)","(10.0, 24.0, 21.9)","(2.4, 3.8, 3.152)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.2, 2.6750000000000003)"
09-01-2023 18:12:58.014166,"(3.6, 4.8, 4.3)","(41.0, 150.0, 94.0)","(61.0, 470.0, 430.0)","(10.0, 24.0, 21.9)","(2.4, 3.8, 3.152)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.2, 2.6750000000000003)"
09-01-2023 18:12:59.368314,"(3.6, 4.8, 4.133333333333333)","(41.0, 150.0, 118.0)","(61.0, 470.0, 430.0)","(10.0, 24.0, 21.9)","(2.4, 3.8, 3.152)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.2, 2.6750000000000003)"
09-01-2023 18:13:00.745529,"(3.6, 4.8, 4.133333333333333)","(41.0, 150.0, 118.0)","(61.0, 470.0, 430.0)","(10.0, 24.0, 21.9)","(2.4, 3.8, 3.152)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.2, 2.6750000000000003)"
09-01-2023 18:13:01.975723,"(3.6, 4.8, 4.133333333333333)","(41.0, 150.0, 118.0)","(61.0, 470.0, 430.0)","(10.0, 24.0, 21.9)","(2.4, 3.8, 3.152)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.2, 2.6750000000000003)"
09-01-2023 18:13:03.064172,"(3.6, 4.9, 4.225)","(41.0, 150.0, 118.0)","(61.0, 470.0, 430.0)","(10.0, 24.0, 21.9)","(2.4, 3.8, 3.4066666666666667)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.2, 2.65)"
09-01-2023 18:13:04.242598,"(3.6, 4.9, 4.225)","(41.0, 150.0, 94.0)","(61.0, 470.0, 430.0)","(10.0, 24.0, 21.9)","(2.4, 3.75, 3.5040000000000004)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.15, 2.6555555555555554)"
09-01-2023 18:13:05.423570,"(3.6, 4.9, 4.225)","(41.0, 150.0, 94.0)","(61.0, 470.0, 430.0)","(10.0, 24.0, 19.833333333333332)","(2.4, 3.7, 3.5040000000000004)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.1, 2.6714285714285717)"
09-01-2023 18:13:06.624110,"(3.6, 4.9, 4.225)","(41.0, 150.0, 94.0)","(61.0, 470.0, 430.0)","(10.0, 23.0, 17.72222222222222)","(2.4, 3.7, 3.624)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.1, 2.6714285714285717)"
09-01-2023 18:13:07.811090,"(3.6, 5.3, 4.144444444444445)","(41.0, 150.0, 94.0)","(61.0, 470.0, 430.0)","(10.0, 23.0, 19.833333333333332)","(2.4, 3.85, 3.26)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.1, 2.6714285714285717)"
09-01-2023 18:13:09.067903,"(3.6, 5.2, 4.4)","(41.0, 150.0, 94.0)","(61.0, 470.0, 430.0)","(10.0, 23.0, 19.833333333333332)","(2.4, 3.8, 3.5839999999999996)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.1, 2.6714285714285717)"
09-01-2023 18:13:10.262697,"(3.6, 5.2, 4.4)","(41.0, 150.0, 94.0)","(61.0, 470.0, 430.0)","(10.0, 23.0, 19.833333333333332)","(2.4, 3.8, 3.008)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.1, 2.6714285714285717)"
09-01-2023 18:13:11.381820,"(3.6, 5.2, 4.4)","(41.0, 150.0, 94.0)","(61.0, 470.0, 430.0)","(10.0, 23.0, 19.833333333333332)","(2.4, 3.8, 2.937777777777778)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.1, 2.6714285714285717)"
09-01-2023 18:13:12.452557,"(3.6, 5.2, 4.2)","(41.0, 150.0, 94.0)","(61.0, 470.0, 430.0)","(10.0, 23.0, 18.357142857142858)","(2.4, 3.7, 2.915294117647059)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.1, 2.6714285714285717)"
09-01-2023 18:13:13.526703,"(3.6, 5.2, 4.12)","(41.0, 150.0, 94.0)","(61.0, 470.0, 430.0)","(10.0, 22.0, 16.59090909090909)","(2.4, 3.55, 3.3440000000000003)","(26.0, 140.0, 105.6086956521739)","(2.35, 3.1, 2.626190476190476)"
