,My Best Buddy,No Plans,Alaska Black,Woodside Bella,Banana Girl,Fancy Nancy
04-01-2023 11:04:34.590984,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:04:35.468783,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:04:36.333206,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:04:37.250059,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:04:38.150418,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:04:39.080100,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:04:40.023190,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:04:41.027610,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:04:42.006859,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:04:42.980128,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:04:43.983933,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:04:44.940702,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:04:45.897703,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:04:46.797782,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:04:47.709418,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:04:48.575117,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:04:49.449872,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:04:50.291996,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:04:51.139285,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:04:52.016180,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:04:52.946834,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:04:53.822778,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:04:54.747685,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:04:55.676860,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:04:56.578245,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:04:57.468506,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:04:58.358530,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:04:59.221697,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:05:00.101705,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:05:00.978975,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:05:01.971213,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:05:02.862006,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:05:03.755922,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:05:04.683515,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:05:05.685417,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:05:06.659650,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:05:07.645399,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:05:08.680983,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:05:09.655791,"(1.55, 2.26, 1.6183333333333334)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:05:10.641766,"(1.55, 2.26, 1.6183333333333334)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 20.142857142857142)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:05:11.641600,"(1.55, 2.26, 1.6183333333333334)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 21.0, 20.142857142857142)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:05:12.631122,"(1.55, 2.26, 1.6183333333333334)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 21.0, 20.142857142857142)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:05:13.605750,"(1.55, 2.26, 2.2076190476190476)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 21.0, 20.142857142857142)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:05:14.593469,"(1.55, 2.26, 2.2076190476190476)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 21.0, 20.142857142857142)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:05:15.514885,"(1.55, 2.26, 2.2076190476190476)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 21.0, 20.142857142857142)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:05:16.479400,"(1.55, 2.32, 2.0363133640552995)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 21.0, 20.142857142857142)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:05:17.401538,"(1.55, 2.32, 2.0363133640552995)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 21.0, 20.142857142857142)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:05:18.354300,"(1.55, 2.32, 2.0363133640552995)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 21.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:05:19.307759,"(1.55, 2.32, 2.0363133640552995)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:05:20.237915,"(1.55, 2.32, 2.0363133640552995)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:05:21.194413,"(1.55, 2.32, 2.0363133640552995)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:05:22.156356,"(1.55, 2.32, 2.0363133640552995)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:05:23.124102,"(1.55, 2.32, 1.569268292682927)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 20.142857142857142)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:05:24.093591,"(1.55, 2.32, 1.569268292682927)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 21.0, 20.142857142857142)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:05:25.064822,"(1.55, 2.32, 1.569268292682927)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 21.0, 20.142857142857142)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:05:26.059785,"(1.55, 2.26, 1.6183333333333334)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 21.0, 20.142857142857142)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:05:26.994980,"(1.55, 2.26, 1.6183333333333334)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 21.0, 20.142857142857142)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:05:27.936428,"(1.55, 2.26, 1.6183333333333334)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 21.0, 20.142857142857142)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:05:28.794026,"(1.55, 2.26, 1.6183333333333334)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 21.0, 20.142857142857142)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:05:29.656400,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 21.0, 20.142857142857142)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:05:30.548443,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 21.0, 20.142857142857142)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:05:31.489380,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 21.0, 20.142857142857142)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:05:32.460568,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 21.0, 20.142857142857142)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:05:33.479164,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 21.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:05:34.503333,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:05:35.546430,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:05:36.560900,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:05:37.588655,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:05:38.565925,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:05:39.571102,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:05:40.562168,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:05:41.543628,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:05:42.534114,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:05:43.447780,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:05:44.404882,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:05:45.299308,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:05:46.209919,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:05:47.125674,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:05:48.054857,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:05:48.987848,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:05:49.863016,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:05:50.834875,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:05:51.730811,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:05:52.689773,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:05:53.629490,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:05:54.626802,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:05:55.589088,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:05:56.534307,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:05:57.486414,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:05:58.420847,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:05:59.334630,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:06:00.163891,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:06:01.091362,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:06:02.025027,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:06:03.179735,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:06:04.338289,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:06:05.467600,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:06:06.571285,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:06:07.658899,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:06:08.751502,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:06:09.788812,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:06:10.800146,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:06:11.772864,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:06:12.783247,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:06:13.792277,"(1.55, 2.26, 1.588)","(10.0, 24.0, 19.88888888888889)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
