,Cutting Roses,Pandoras Art,Knight Eagle,Babysgotblueeyes,Alta Ego,Capitol Dawn,Showpony,Batavia Bob,Dream Walker,Ee Jay Why
878,"[datetime.datetime(2022, 11, 28, 16, 7, 2, 846348), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 7, 2, 846348), 3.8, 5.8]","[datetime.datetime(2022, 11, 28, 16, 7, 2, 846348), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 16, 7, 2, 846348), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 7, 2, 846348), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 7, 2, 846348), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 7, 2, 846348), 1.75, 2.02]","[datetime.datetime(2022, 11, 28, 16, 7, 2, 846348), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 7, 2, 846348), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 7, 2, 846348), 31.0, 75.0]"
879,"[datetime.datetime(2022, 11, 28, 16, 7, 4, 89976), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 7, 4, 89976), 3.8, 5.8]","[datetime.datetime(2022, 11, 28, 16, 7, 4, 89976), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 16, 7, 4, 89976), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 7, 4, 89976), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 7, 4, 89976), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 7, 4, 89976), 1.75, 2.02]","[datetime.datetime(2022, 11, 28, 16, 7, 4, 89976), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 7, 4, 89976), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 7, 4, 89976), 31.0, 75.0]"
880,"[datetime.datetime(2022, 11, 28, 16, 7, 5, 328480), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 7, 5, 328480), 3.8, 5.8]","[datetime.datetime(2022, 11, 28, 16, 7, 5, 328480), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 16, 7, 5, 328480), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 7, 5, 328480), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 7, 5, 328480), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 7, 5, 328480), 1.75, 2.02]","[datetime.datetime(2022, 11, 28, 16, 7, 5, 328480), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 7, 5, 328480), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 7, 5, 328480), 31.0, 75.0]"
881,"[datetime.datetime(2022, 11, 28, 16, 7, 6, 563750), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 7, 6, 563750), 3.8, 5.8]","[datetime.datetime(2022, 11, 28, 16, 7, 6, 563750), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 16, 7, 6, 563750), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 7, 6, 563750), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 7, 6, 563750), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 7, 6, 563750), 1.75, 2.02]","[datetime.datetime(2022, 11, 28, 16, 7, 6, 563750), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 7, 6, 563750), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 7, 6, 563750), 31.0, 75.0]"
882,"[datetime.datetime(2022, 11, 28, 16, 7, 7, 824053), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 7, 7, 824053), 3.8, 5.8]","[datetime.datetime(2022, 11, 28, 16, 7, 7, 824053), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 16, 7, 7, 824053), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 7, 7, 824053), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 7, 7, 824053), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 7, 7, 824053), 1.75, 2.02]","[datetime.datetime(2022, 11, 28, 16, 7, 7, 824053), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 7, 7, 824053), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 7, 7, 824053), 31.0, 75.0]"
883,"[datetime.datetime(2022, 11, 28, 16, 7, 9, 110676), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 7, 9, 110676), 3.8, 5.8]","[datetime.datetime(2022, 11, 28, 16, 7, 9, 110676), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 16, 7, 9, 110676), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 7, 9, 110676), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 7, 9, 110676), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 7, 9, 110676), 1.75, 2.02]","[datetime.datetime(2022, 11, 28, 16, 7, 9, 110676), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 7, 9, 110676), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 7, 9, 110676), 31.0, 75.0]"
884,"[datetime.datetime(2022, 11, 28, 16, 7, 10, 387874), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 7, 10, 387874), 3.8, 5.8]","[datetime.datetime(2022, 11, 28, 16, 7, 10, 387874), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 16, 7, 10, 387874), 11.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 7, 10, 387874), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 7, 10, 387874), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 7, 10, 387874), 1.75, 1.95]","[datetime.datetime(2022, 11, 28, 16, 7, 10, 387874), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 7, 10, 387874), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 7, 10, 387874), 31.0, 75.0]"
885,"[datetime.datetime(2022, 11, 28, 16, 7, 11, 618932), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 7, 11, 618932), 3.8, 5.8]","[datetime.datetime(2022, 11, 28, 16, 7, 11, 618932), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 16, 7, 11, 618932), 11.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 7, 11, 618932), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 7, 11, 618932), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 7, 11, 618932), 1.75, 1.95]","[datetime.datetime(2022, 11, 28, 16, 7, 11, 618932), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 7, 11, 618932), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 7, 11, 618932), 31.0, 75.0]"
886,"[datetime.datetime(2022, 11, 28, 16, 7, 12, 886645), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 7, 12, 886645), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 16, 7, 12, 886645), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 16, 7, 12, 886645), 11.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 7, 12, 886645), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 7, 12, 886645), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 7, 12, 886645), 1.75, 1.95]","[datetime.datetime(2022, 11, 28, 16, 7, 12, 886645), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 7, 12, 886645), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 7, 12, 886645), 31.0, 75.0]"
887,"[datetime.datetime(2022, 11, 28, 16, 7, 14, 156013), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 7, 14, 156013), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 16, 7, 14, 156013), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 16, 7, 14, 156013), 11.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 7, 14, 156013), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 7, 14, 156013), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 7, 14, 156013), 1.75, 1.95]","[datetime.datetime(2022, 11, 28, 16, 7, 14, 156013), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 7, 14, 156013), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 7, 14, 156013), 31.0, 75.0]"
888,"[datetime.datetime(2022, 11, 28, 16, 7, 15, 420202), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 7, 15, 420202), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 16, 7, 15, 420202), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 16, 7, 15, 420202), 11.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 7, 15, 420202), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 7, 15, 420202), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 7, 15, 420202), 1.75, 1.95]","[datetime.datetime(2022, 11, 28, 16, 7, 15, 420202), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 7, 15, 420202), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 7, 15, 420202), 31.0, 75.0]"
889,"[datetime.datetime(2022, 11, 28, 16, 7, 16, 697845), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 7, 16, 697845), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 16, 7, 16, 697845), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 16, 7, 16, 697845), 11.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 7, 16, 697845), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 7, 16, 697845), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 7, 16, 697845), 1.75, 2.02]","[datetime.datetime(2022, 11, 28, 16, 7, 16, 697845), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 7, 16, 697845), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 7, 16, 697845), 31.0, 75.0]"
890,"[datetime.datetime(2022, 11, 28, 16, 7, 17, 950514), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 7, 17, 950514), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 16, 7, 17, 950514), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 16, 7, 17, 950514), 11.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 7, 17, 950514), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 7, 17, 950514), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 7, 17, 950514), 1.75, 2.02]","[datetime.datetime(2022, 11, 28, 16, 7, 17, 950514), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 7, 17, 950514), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 7, 17, 950514), 31.0, 75.0]"
891,"[datetime.datetime(2022, 11, 28, 16, 7, 19, 218353), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 7, 19, 218353), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 16, 7, 19, 218353), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 16, 7, 19, 218353), 11.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 7, 19, 218353), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 7, 19, 218353), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 7, 19, 218353), 1.75, 2.02]","[datetime.datetime(2022, 11, 28, 16, 7, 19, 218353), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 7, 19, 218353), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 7, 19, 218353), 31.0, 75.0]"
892,"[datetime.datetime(2022, 11, 28, 16, 7, 20, 499266), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 7, 20, 499266), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 16, 7, 20, 499266), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 16, 7, 20, 499266), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 7, 20, 499266), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 7, 20, 499266), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 7, 20, 499266), 1.75, 2.02]","[datetime.datetime(2022, 11, 28, 16, 7, 20, 499266), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 7, 20, 499266), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 7, 20, 499266), 31.0, 75.0]"
893,"[datetime.datetime(2022, 11, 28, 16, 7, 21, 773994), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 7, 21, 773994), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 16, 7, 21, 773994), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 16, 7, 21, 773994), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 7, 21, 773994), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 7, 21, 773994), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 7, 21, 773994), 1.75, 2.02]","[datetime.datetime(2022, 11, 28, 16, 7, 21, 773994), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 7, 21, 773994), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 7, 21, 773994), 31.0, 75.0]"
894,"[datetime.datetime(2022, 11, 28, 16, 7, 23, 55296), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 7, 23, 55296), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 16, 7, 23, 55296), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 16, 7, 23, 55296), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 7, 23, 55296), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 7, 23, 55296), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 7, 23, 55296), 1.75, 2.02]","[datetime.datetime(2022, 11, 28, 16, 7, 23, 55296), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 7, 23, 55296), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 7, 23, 55296), 31.0, 75.0]"
895,"[datetime.datetime(2022, 11, 28, 16, 7, 24, 315365), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 7, 24, 315365), 3.9, 6.4]","[datetime.datetime(2022, 11, 28, 16, 7, 24, 315365), 101.0, 330.0]","[datetime.datetime(2022, 11, 28, 16, 7, 24, 315365), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 7, 24, 315365), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 7, 24, 315365), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 16, 7, 24, 315365), 1.75, 1.95]","[datetime.datetime(2022, 11, 28, 16, 7, 24, 315365), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 7, 24, 315365), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 7, 24, 315365), 31.0, 75.0]"
896,"[datetime.datetime(2022, 11, 28, 16, 7, 25, 581051), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 7, 25, 581051), 3.9, 6.4]","[datetime.datetime(2022, 11, 28, 16, 7, 25, 581051), 101.0, 320.0]","[datetime.datetime(2022, 11, 28, 16, 7, 25, 581051), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 7, 25, 581051), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 7, 25, 581051), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 16, 7, 25, 581051), 1.75, 1.95]","[datetime.datetime(2022, 11, 28, 16, 7, 25, 581051), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 7, 25, 581051), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 7, 25, 581051), 31.0, 75.0]"
897,"[datetime.datetime(2022, 11, 28, 16, 7, 26, 841158), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 7, 26, 841158), 3.9, 6.4]","[datetime.datetime(2022, 11, 28, 16, 7, 26, 841158), 101.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 7, 26, 841158), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 7, 26, 841158), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 7, 26, 841158), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 16, 7, 26, 841158), 1.75, 1.95]","[datetime.datetime(2022, 11, 28, 16, 7, 26, 841158), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 7, 26, 841158), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 7, 26, 841158), 31.0, 75.0]"
898,"[datetime.datetime(2022, 11, 28, 16, 7, 28, 113092), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 7, 28, 113092), 3.9, 6.4]","[datetime.datetime(2022, 11, 28, 16, 7, 28, 113092), 101.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 7, 28, 113092), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 7, 28, 113092), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 7, 28, 113092), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 16, 7, 28, 113092), 1.75, 1.95]","[datetime.datetime(2022, 11, 28, 16, 7, 28, 113092), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 7, 28, 113092), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 7, 28, 113092), 31.0, 75.0]"
899,"[datetime.datetime(2022, 11, 28, 16, 7, 29, 398248), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 7, 29, 398248), 3.9, 6.4]","[datetime.datetime(2022, 11, 28, 16, 7, 29, 398248), 101.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 7, 29, 398248), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 7, 29, 398248), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 7, 29, 398248), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 16, 7, 29, 398248), 1.75, 1.95]","[datetime.datetime(2022, 11, 28, 16, 7, 29, 398248), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 16, 7, 29, 398248), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 7, 29, 398248), 31.0, 75.0]"
900,"[datetime.datetime(2022, 11, 28, 16, 7, 30, 660068), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 7, 30, 660068), 3.9, 6.4]","[datetime.datetime(2022, 11, 28, 16, 7, 30, 660068), 101.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 7, 30, 660068), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 7, 30, 660068), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 7, 30, 660068), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 7, 30, 660068), 1.75, 1.95]","[datetime.datetime(2022, 11, 28, 16, 7, 30, 660068), 41.0, 85.0]","[datetime.datetime(2022, 11, 28, 16, 7, 30, 660068), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 7, 30, 660068), 31.0, 75.0]"
901,"[datetime.datetime(2022, 11, 28, 16, 7, 32, 91569), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 7, 32, 91569), 3.9, 6.4]","[datetime.datetime(2022, 11, 28, 16, 7, 32, 91569), 101.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 7, 32, 91569), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 7, 32, 91569), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 7, 32, 91569), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 7, 32, 91569), 1.75, 1.95]","[datetime.datetime(2022, 11, 28, 16, 7, 32, 91569), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 7, 32, 91569), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 7, 32, 91569), 31.0, 75.0]"
902,"[datetime.datetime(2022, 11, 28, 16, 7, 33, 417915), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 7, 33, 417915), 3.9, 6.4]","[datetime.datetime(2022, 11, 28, 16, 7, 33, 417915), 101.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 7, 33, 417915), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 7, 33, 417915), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 7, 33, 417915), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 7, 33, 417915), 1.75, 1.95]","[datetime.datetime(2022, 11, 28, 16, 7, 33, 417915), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 7, 33, 417915), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 7, 33, 417915), 31.0, 75.0]"
903,"[datetime.datetime(2022, 11, 28, 16, 7, 34, 726206), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 7, 34, 726206), 3.9, 6.4]","[datetime.datetime(2022, 11, 28, 16, 7, 34, 726206), 101.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 7, 34, 726206), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 7, 34, 726206), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 7, 34, 726206), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 7, 34, 726206), 1.75, 2.02]","[datetime.datetime(2022, 11, 28, 16, 7, 34, 726206), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 7, 34, 726206), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 7, 34, 726206), 31.0, 75.0]"
904,"[datetime.datetime(2022, 11, 28, 16, 7, 36, 26202), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 7, 36, 26202), 3.9, 6.4]","[datetime.datetime(2022, 11, 28, 16, 7, 36, 26202), 101.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 7, 36, 26202), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 7, 36, 26202), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 7, 36, 26202), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 7, 36, 26202), 1.75, 2.02]","[datetime.datetime(2022, 11, 28, 16, 7, 36, 26202), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 7, 36, 26202), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 7, 36, 26202), 31.0, 75.0]"
905,"[datetime.datetime(2022, 11, 28, 16, 7, 37, 288545), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 7, 37, 288545), 3.9, 6.4]","[datetime.datetime(2022, 11, 28, 16, 7, 37, 288545), 101.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 7, 37, 288545), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 7, 37, 288545), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 7, 37, 288545), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 7, 37, 288545), 1.75, 2.02]","[datetime.datetime(2022, 11, 28, 16, 7, 37, 288545), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 7, 37, 288545), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 7, 37, 288545), 31.0, 75.0]"
906,"[datetime.datetime(2022, 11, 28, 16, 7, 38, 560039), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 7, 38, 560039), 3.9, 6.4]","[datetime.datetime(2022, 11, 28, 16, 7, 38, 560039), 101.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 7, 38, 560039), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 7, 38, 560039), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 7, 38, 560039), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 7, 38, 560039), 1.75, 2.02]","[datetime.datetime(2022, 11, 28, 16, 7, 38, 560039), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 7, 38, 560039), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 7, 38, 560039), 31.0, 75.0]"
907,"[datetime.datetime(2022, 11, 28, 16, 7, 39, 808047), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 7, 39, 808047), 3.9, 6.4]","[datetime.datetime(2022, 11, 28, 16, 7, 39, 808047), 101.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 7, 39, 808047), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 7, 39, 808047), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 7, 39, 808047), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 7, 39, 808047), 1.75, 2.02]","[datetime.datetime(2022, 11, 28, 16, 7, 39, 808047), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 7, 39, 808047), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 7, 39, 808047), 31.0, 75.0]"
908,"[datetime.datetime(2022, 11, 28, 16, 7, 41, 83595), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 7, 41, 83595), 3.9, 6.4]","[datetime.datetime(2022, 11, 28, 16, 7, 41, 83595), 101.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 7, 41, 83595), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 7, 41, 83595), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 7, 41, 83595), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 7, 41, 83595), 1.75, 2.02]","[datetime.datetime(2022, 11, 28, 16, 7, 41, 83595), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 7, 41, 83595), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 7, 41, 83595), 31.0, 75.0]"
909,"[datetime.datetime(2022, 11, 28, 16, 7, 42, 409636), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 7, 42, 409636), 3.9, 6.4]","[datetime.datetime(2022, 11, 28, 16, 7, 42, 409636), 101.0, 290.0]","[datetime.datetime(2022, 11, 28, 16, 7, 42, 409636), 11.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 7, 42, 409636), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 7, 42, 409636), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 7, 42, 409636), 1.75, 2.02]","[datetime.datetime(2022, 11, 28, 16, 7, 42, 409636), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 7, 42, 409636), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 16, 7, 42, 409636), 31.0, 75.0]"
