,Lavradore Nz,Evas Image,Chicago H Nz,Kell Road Kid,Aldebaran Sundown,Line The Starzzz
11-01-2023 20:34:07.564139,"(7.0, 99999, 99990)","(1.24, 1.4, 1.3526315789473684)","(11.0, 99999, 99990)","(91.0, 190.0, 172.72727272727275)","(12.0, 21.0, 19.0)","(6.5, 12.0, 11.2)"
11-01-2023 20:34:08.412406,"(7.0, 99999, 99990)","(1.24, 1.4, 1.3526315789473684)","(11.0, 99999, 99990)","(91.0, 190.0, 172.72727272727275)","(12.0, 21.0, 19.0)","(6.5, 12.0, 11.2)"
11-01-2023 20:34:09.345876,"(7.0, 99999, 99990)","(1.24, 1.4, 1.3526315789473684)","(11.0, 99999, 99990)","(91.0, 190.0, 172.72727272727275)","(12.0, 21.0, 19.0)","(6.5, 12.0, 11.2)"
11-01-2023 20:34:10.626706,"(7.0, 99999, 99990)","(1.24, 1.4, 1.3526315789473684)","(11.0, 99999, 99990)","(91.0, 190.0, 172.72727272727275)","(12.0, 21.0, 19.0)","(6.5, 12.0, 11.2)"
11-01-2023 20:34:11.645875,"(7.0, 99999, 99990)","(1.24, 1.4, 1.3526315789473684)","(11.0, 99999, 99990)","(91.0, 190.0, 172.72727272727275)","(12.0, 21.0, 19.0)","(6.5, 12.0, 11.2)"
11-01-2023 20:34:12.663465,"(7.0, 99999, 99990)","(1.24, 1.4, 1.3526315789473684)","(11.0, 99999, 99990)","(91.0, 190.0, 172.72727272727275)","(12.0, 21.0, 19.0)","(6.5, 12.0, 11.2)"
11-01-2023 20:34:13.753776,"(7.0, 99999, 99990)","(1.24, 1.4, 1.3526315789473684)","(11.0, 99999, 99990)","(91.0, 190.0, 172.72727272727275)","(12.0, 21.0, 19.0)","(6.5, 12.0, 11.2)"
11-01-2023 20:34:14.751425,"(7.0, 99999, 99990)","(1.24, 1.4, 1.3526315789473684)","(11.0, 99999, 99990)","(91.0, 190.0, 172.72727272727275)","(12.0, 21.0, 19.0)","(6.5, 12.0, 11.2)"
11-01-2023 20:34:15.728604,"(7.0, 99999, 99990)","(1.24, 1.4, 1.3526315789473684)","(11.0, 99999, 99990)","(91.0, 190.0, 172.72727272727275)","(12.0, 21.0, 19.0)","(6.5, 12.0, 11.2)"
11-01-2023 20:34:16.745382,"(7.0, 99999, 99990)","(1.24, 1.4, 1.3526315789473684)","(11.0, 99999, 99990)","(91.0, 190.0, 172.72727272727275)","(12.0, 21.0, 19.0)","(6.5, 12.0, 11.2)"
11-01-2023 20:34:17.780793,"(7.0, 99999, 99990)","(1.24, 1.4, 1.3526315789473684)","(11.0, 99999, 99990)","(91.0, 190.0, 172.72727272727275)","(12.0, 21.0, 19.0)","(6.5, 12.0, 11.2)"
11-01-2023 20:34:18.779188,"(7.0, 99999, 99990)","(1.24, 1.4, 1.3526315789473684)","(11.0, 99999, 99990)","(91.0, 190.0, 172.72727272727275)","(12.0, 21.0, 19.0)","(6.5, 12.0, 11.2)"
11-01-2023 20:34:19.870570,"(7.0, 99999, 99990)","(1.24, 1.4, 1.3526315789473684)","(11.0, 99999, 99990)","(91.0, 190.0, 172.72727272727275)","(12.0, 21.0, 19.0)","(6.5, 12.0, 11.2)"
11-01-2023 20:34:20.752044,"(7.0, 99999, 99990)","(1.24, 1.4, 1.3526315789473684)","(11.0, 99999, 99990)","(91.0, 190.0, 172.72727272727275)","(12.0, 21.0, 19.0)","(6.5, 12.0, 11.2)"
11-01-2023 20:34:21.655706,"(7.0, 99999, 99990)","(1.24, 1.4, 1.3526315789473684)","(11.0, 99999, 99990)","(91.0, 190.0, 172.72727272727275)","(12.0, 21.0, 19.0)","(6.5, 12.0, 11.2)"
11-01-2023 20:34:22.725538,"(7.0, 99999, 99990)","(1.24, 1.4, 1.3526315789473684)","(11.0, 99999, 99990)","(91.0, 190.0, 172.72727272727275)","(12.0, 21.0, 19.0)","(6.5, 12.0, 11.2)"
11-01-2023 20:34:23.747570,"(7.0, 99999, 99990)","(1.24, 1.4, 1.3526315789473684)","(11.0, 99999, 99990)","(91.0, 190.0, 172.72727272727275)","(12.0, 21.0, 19.0)","(6.5, 12.0, 11.2)"
11-01-2023 20:34:24.800090,"(7.0, 99999, 99990)","(1.24, 1.4, 1.3526315789473684)","(11.0, 99999, 99990)","(91.0, 190.0, 172.72727272727275)","(12.0, 21.0, 19.0)","(6.5, 12.0, 11.2)"
11-01-2023 20:34:25.849869,"(7.0, 99999, 99990)","(1.24, 1.4, 1.3526315789473684)","(11.0, 99999, 99990)","(91.0, 190.0, 172.72727272727275)","(12.0, 21.0, 19.0)","(6.5, 12.0, 11.2)"
11-01-2023 20:34:26.711828,"(7.0, 99999, 99990)","(1.24, 1.4, 1.3526315789473684)","(11.0, 99999, 99990)","(91.0, 190.0, 172.72727272727275)","(12.0, 21.0, 19.0)","(6.5, 12.0, 11.2)"
11-01-2023 20:34:27.698971,"(7.0, 99999, 99990)","(1.24, 1.4, 1.3526315789473684)","(11.0, 99999, 99990)","(91.0, 190.0, 172.72727272727275)","(12.0, 21.0, 19.0)","(6.5, 12.0, 11.2)"
11-01-2023 20:34:28.736570,"(7.0, 99999, 99990)","(1.24, 1.4, 1.3526315789473684)","(11.0, 99999, 99990)","(91.0, 190.0, 172.72727272727275)","(12.0, 21.0, 15.6)","(6.5, 12.0, 10.4)"
11-01-2023 20:34:29.866814,"(7.0, 99999, 99990)","(1.24, 1.4, 1.3583333333333334)","(11.0, 99999, 99990)","(91.0, 190.0, 179.44444444444446)","(12.0, 22.0, 15.6)","(6.5, 12.0, 10.4)"
11-01-2023 20:34:30.919222,"(7.0, 99999, 99990)","(1.24, 1.4, 1.3615384615384616)","(11.0, 99999, 99990)","(91.0, 190.0, 179.44444444444446)","(12.0, 22.0, 15.6)","(6.5, 12.0, 10.4)"
11-01-2023 20:34:31.841201,"(7.0, 99999, 99990)","(1.24, 1.4, 1.3615384615384616)","(11.0, 99999, 99990)","(91.0, 190.0, 179.44444444444446)","(12.0, 22.0, 15.6)","(6.5, 12.0, 10.4)"
11-01-2023 20:34:32.761019,"(7.0, 99999, 99990)","(1.24, 1.4, 1.3583333333333334)","(11.0, 99999, 99990)","(91.0, 190.0, 179.44444444444446)","(12.0, 22.0, 15.6)","(6.5, 12.0, 9.257142857142858)"
11-01-2023 20:34:33.722622,"(7.0, 99999, 99990)","(1.24, 1.4, 1.367948717948718)","(11.0, 99999, 99990)","(91.0, 190.0, 179.44444444444446)","(12.0, 22.0, 16.0)","(6.5, 11.0, 9.114285714285716)"
11-01-2023 20:34:34.766368,"(7.0, 99999, 99990)","(1.24, 1.4, 1.367948717948718)","(11.0, 99999, 99990)","(91.0, 190.0, 179.44444444444446)","(12.0, 22.0, 16.0)","(6.5, 11.0, 9.114285714285716)"
11-01-2023 20:34:35.861383,"(7.0, 99999, 99990)","(1.24, 1.4, 1.367948717948718)","(11.0, 99999, 99990)","(91.0, 190.0, 168.0)","(12.0, 22.0, 19.333333333333332)","(6.5, 11.0, 10.142857142857142)"
11-01-2023 20:34:36.799957,"(7.0, 99999, 99990)","(1.24, 1.4, 1.3919354838709677)","(11.0, 99999, 99990)","(91.0, 190.0, 168.0)","(12.0, 22.0, 19.333333333333332)","(6.5, 11.0, 10.142857142857142)"
11-01-2023 20:34:37.788927,"(7.0, 99999, 99990)","(1.24, 1.4, 1.3913793103448275)","(11.0, 99999, 99990)","(91.0, 190.0, 168.0)","(12.0, 22.0, 19.333333333333332)","(6.5, 11.0, 10.142857142857142)"
11-01-2023 20:34:38.734071,"(7.0, 99999, 99990)","(1.24, 1.4, 1.3919354838709677)","(11.0, 99999, 99990)","(91.0, 190.0, 168.0)","(12.0, 22.0, 19.666666666666668)","(6.5, 11.0, 10.142857142857142)"
11-01-2023 20:34:39.715432,"(7.0, 99999, 99990)","(1.24, 1.4, 1.3913793103448275)","(11.0, 99999, 99990)","(91.0, 190.0, 168.0)","(12.0, 22.0, 19.9)","(6.5, 11.0, 10.200000000000001)"
11-01-2023 20:34:40.799934,"(7.0, 99999, 99990)","(1.24, 1.4, 1.3913793103448275)","(11.0, 99999, 99990)","(91.0, 190.0, 158.33333333333334)","(12.0, 22.0, 20.833333333333332)","(6.5, 11.0, 9.333333333333334)"
11-01-2023 20:34:41.894981,"(7.0, 99999, 99990)","(1.24, 1.48, 1.469090909090909)","(11.0, 99999, 99990)","(91.0, 190.0, 176.42857142857144)","(12.0, 22.0, 20.4)","(6.5, 10.5, 8.5)"
11-01-2023 20:34:42.962382,"(7.0, 99999, 99990)","(1.24, 1.48, 1.4527272727272726)","(11.0, 99999, 99990)","(91.0, 190.0, 176.42857142857144)","(12.0, 22.0, 20.25)","(6.5, 10.0, 9.333333333333332)"
11-01-2023 20:34:43.866742,"(7.0, 99999, 99990)","(1.24, 1.48, 1.4213333333333333)","(11.0, 99999, 99990)","(91.0, 190.0, 176.42857142857144)","(12.0, 22.0, 20.25)","(6.5, 10.0, 9.333333333333332)"
11-01-2023 20:34:44.731442,"(7.0, 99999, 99990)","(1.24, 1.48, 1.4466666666666665)","(11.0, 99999, 99990)","(91.0, 190.0, 176.42857142857144)","(12.0, 22.0, 20.25)","(6.5, 10.0, 9.333333333333332)"
11-01-2023 20:34:45.776664,"(7.0, 99999, 99990)","(1.24, 1.48, 1.4466666666666665)","(11.0, 99999, 99990)","(91.0, 190.0, 174.16666666666669)","(12.0, 22.0, 18.0)","(6.5, 10.0, 9.333333333333332)"
11-01-2023 20:34:46.819700,"(7.0, 99999, 99990)","(1.24, 1.48, 1.4466666666666665)","(11.0, 99999, 99990)","(91.0, 190.0, 162.85714285714286)","(12.0, 22.0, 21.11111111111111)","(6.5, 10.0, 9.333333333333332)"
11-01-2023 20:34:47.857968,"(7.0, 99999, 99990)","(1.24, 1.48, 1.4466666666666665)","(11.0, 99999, 99990)","(91.0, 190.0, 162.85714285714286)","(12.0, 22.0, 21.11111111111111)","(6.5, 10.0, 9.333333333333332)"
11-01-2023 20:34:48.828159,"(7.0, 99999, 99990)","(1.24, 1.48, 1.4329411764705882)","(11.0, 99999, 99990)","(91.0, 190.0, 126.66666666666667)","(12.0, 22.0, 21.11111111111111)","(6.5, 10.0, 9.333333333333332)"
11-01-2023 20:34:49.760177,"(7.0, 99999, 99990)","(1.24, 1.48, 1.433684210526316)","(11.0, 99999, 99990)","(91.0, 190.0, 126.66666666666667)","(12.0, 22.0, 21.11111111111111)","(6.5, 10.0, 9.333333333333332)"
11-01-2023 20:34:50.868693,"(7.0, 99999, 99990)","(1.24, 1.48, 1.433684210526316)","(11.0, 99999, 99990)","(91.0, 190.0, 120.0)","(12.0, 22.0, 21.11111111111111)","(6.5, 10.0, 9.333333333333332)"
11-01-2023 20:34:51.954721,"(7.0, 99999, 99990)","(1.24, 1.48, 1.4525000000000001)","(11.0, 99999, 99990)","(91.0, 190.0, 120.0)","(12.0, 22.0, 21.11111111111111)","(6.5, 10.0, 8.6)"
11-01-2023 20:34:53.007088,"(7.0, 99999, 99990)","(1.24, 1.48, 1.4525000000000001)","(11.0, 99999, 99990)","(91.0, 190.0, 120.0)","(12.0, 22.0, 21.11111111111111)","(6.5, 10.0, 8.6)"
11-01-2023 20:34:54.003077,"(7.0, 99999, 99990)","(1.24, 1.48, 1.433684210526316)","(11.0, 99999, 99990)","(91.0, 190.0, 120.0)","(12.0, 22.0, 21.11111111111111)","(6.5, 10.0, 8.6)"
11-01-2023 20:34:55.008159,"(7.0, 99999, 99990)","(1.24, 1.48, 1.433684210526316)","(11.0, 99999, 99990)","(91.0, 190.0, 120.0)","(12.0, 22.0, 21.11111111111111)","(6.5, 10.0, 8.6)"
11-01-2023 20:34:56.011094,"(7.0, 99999, 99990)","(1.24, 1.48, 1.4213333333333333)","(11.0, 99999, 99990)","(91.0, 190.0, 120.0)","(12.0, 22.0, 21.11111111111111)","(6.5, 10.0, 8.6)"
11-01-2023 20:34:57.035883,"(7.0, 99999, 99990)","(1.24, 1.48, 1.4213333333333333)","(11.0, 99999, 99990)","(91.0, 190.0, 120.0)","(12.0, 22.0, 21.11111111111111)","(6.5, 10.0, 8.6)"
11-01-2023 20:34:58.110806,"(7.0, 99999, 99990)","(1.24, 1.48, 1.4213333333333333)","(11.0, 99999, 99990)","(91.0, 190.0, 120.0)","(12.0, 22.0, 21.11111111111111)","(6.5, 10.0, 8.6)"
11-01-2023 20:34:59.142682,"(7.0, 99999, 99990)","(1.24, 1.48, 1.4485714285714286)","(11.0, 99999, 99990)","(91.0, 190.0, 120.0)","(12.0, 22.0, 21.11111111111111)","(6.5, 10.0, 8.6)"
11-01-2023 20:35:00.161185,"(7.0, 99999, 99990)","(1.24, 1.48, 1.43)","(11.0, 99999, 99990)","(91.0, 190.0, 120.0)","(12.0, 22.0, 21.11111111111111)","(6.5, 10.0, 8.6)"
11-01-2023 20:35:01.109080,"(7.0, 99999, 99990)","(1.24, 1.48, 1.43)","(11.0, 99999, 99990)","(91.0, 190.0, 120.0)","(12.0, 22.0, 21.11111111111111)","(6.5, 10.0, 8.6)"
11-01-2023 20:35:02.200904,"(7.0, 99999, 99990)","(1.24, 1.48, 1.43)","(11.0, 99999, 99990)","(91.0, 190.0, 120.0)","(12.0, 22.0, 21.11111111111111)","(6.5, 10.0, 8.6)"
11-01-2023 20:35:03.267278,"(7.0, 99999, 99990)","(1.24, 1.48, 1.43)","(11.0, 99999, 99990)","(91.0, 190.0, 120.0)","(12.0, 22.0, 21.11111111111111)","(6.5, 10.0, 8.6)"
11-01-2023 20:35:04.345431,"(7.0, 99999, 99990)","(1.24, 1.48, 1.462)","(11.0, 99999, 99990)","(91.0, 190.0, 120.0)","(12.0, 22.0, 21.11111111111111)","(6.5, 10.0, 8.6)"
11-01-2023 20:35:05.372208,"(7.0, 99999, 99990)","(1.24, 1.48, 1.462)","(11.0, 99999, 99990)","(91.0, 190.0, 120.0)","(12.0, 22.0, 21.11111111111111)","(6.5, 10.0, 8.6)"
11-01-2023 20:35:06.380468,"(7.0, 99999, 99990)","(1.24, 1.48, 1.462)","(11.0, 99999, 99990)","(91.0, 190.0, 120.0)","(12.0, 22.0, 20.25)","(6.5, 10.0, 8.6)"
11-01-2023 20:35:07.360648,"(7.0, 99999, 99990)","(1.24, 1.48, 1.462)","(11.0, 99999, 99990)","(91.0, 190.0, 120.0)","(12.0, 22.0, 20.25)","(6.5, 10.0, 8.5)"
11-01-2023 20:35:08.398924,"(7.0, 99999, 99990)","(1.24, 1.48, 1.4449999999999998)","(11.0, 99999, 99990)","(91.0, 190.0, 120.0)","(12.0, 22.0, 20.375)","(6.5, 9.8, 8.5)"
11-01-2023 20:35:09.466865,"(7.0, 99999, 99990)","(1.24, 1.48, 1.4449999999999998)","(11.0, 99999, 99990)","(91.0, 190.0, 153.33333333333331)","(12.0, 22.0, 20.375)","(6.5, 9.8, 8.4)"
11-01-2023 20:35:10.544051,"(7.0, 99999, 99990)","(1.24, 1.48, 1.4449999999999998)","(11.0, 99999, 99990)","(91.0, 190.0, 153.33333333333331)","(12.0, 22.0, 20.375)","(6.5, 9.6, 8.8)"
11-01-2023 20:35:11.592518,"(7.0, 99999, 99990)","(1.24, 1.48, 1.4493749999999999)","(11.0, 99999, 99990)","(91.0, 190.0, 153.33333333333331)","(12.0, 22.0, 20.375)","(6.5, 9.6, 8.8)"
11-01-2023 20:35:12.579209,"(7.0, 99999, 99990)","(1.24, 1.48, 1.4493749999999999)","(11.0, 99999, 99990)","(91.0, 190.0, 153.33333333333331)","(12.0, 22.0, 20.375)","(6.5, 9.6, 8.4)"
11-01-2023 20:35:13.525870,"(7.0, 99999, 99990)","(1.24, 1.48, 1.431875)","(11.0, 99999, 99990)","(91.0, 190.0, 153.33333333333331)","(12.0, 22.0, 20.375)","(6.5, 9.6, 8.4)"
11-01-2023 20:35:14.665636,"(7.0, 99999, 99990)","(1.24, 1.48, 1.425)","(11.0, 99999, 99990)","(91.0, 190.0, 153.33333333333331)","(12.0, 22.0, 20.375)","(6.5, 9.6, 8.4)"
11-01-2023 20:35:15.794067,"(7.0, 99999, 99990)","(1.24, 1.48, 1.449230769230769)","(11.0, 99999, 99990)","(91.0, 190.0, 153.33333333333331)","(12.0, 22.0, 20.375)","(6.5, 9.6, 8.4)"
11-01-2023 20:35:17.000345,"(7.0, 99999, 99990)","(1.24, 1.48, 1.4553846153846153)","(11.0, 99999, 99990)","(91.0, 190.0, 153.33333333333331)","(12.0, 22.0, 20.375)","(6.5, 9.6, 8.4)"
11-01-2023 20:35:18.133726,"(7.0, 99999, 99990)","(1.24, 1.48, 1.4553846153846153)","(11.0, 99999, 99990)","(91.0, 190.0, 153.33333333333331)","(12.0, 22.0, 20.375)","(6.5, 9.6, 8.4)"
11-01-2023 20:35:19.301757,"(7.0, 99999, 99990)","(1.24, 1.48, 1.4553846153846153)","(11.0, 99999, 99990)","(91.0, 190.0, 153.33333333333331)","(12.0, 22.0, 20.375)","(6.5, 9.6, 8.4)"
11-01-2023 20:35:20.326558,"(7.0, 99999, 99990)","(1.24, 1.48, 1.4553846153846153)","(11.0, 99999, 99990)","(91.0, 190.0, 153.33333333333331)","(12.0, 22.0, 20.375)","(6.5, 9.6, 8.4)"
11-01-2023 20:35:21.520453,"(7.0, 99999, 99990)","(1.24, 1.48, 1.43)","(11.0, 99999, 99990)","(91.0, 190.0, 153.33333333333331)","(12.0, 22.0, 20.375)","(6.5, 9.6, 8.4)"
11-01-2023 20:35:22.642035,"(7.0, 99999, 99990)","(1.24, 1.48, 1.43)","(11.0, 99999, 99990)","(91.0, 190.0, 153.33333333333331)","(12.0, 22.0, 20.375)","(6.5, 9.6, 8.4)"
11-01-2023 20:35:23.735596,"(7.0, 99999, 99990)","(1.24, 1.48, 1.43)","(11.0, 99999, 99990)","(91.0, 190.0, 153.33333333333331)","(12.0, 22.0, 20.375)","(6.5, 9.6, 8.4)"
11-01-2023 20:35:24.748863,"(7.0, 99999, 99990)","(1.24, 1.48, 1.43)","(11.0, 99999, 99990)","(91.0, 190.0, 153.33333333333331)","(12.0, 22.0, 20.375)","(6.5, 9.6, 8.4)"
11-01-2023 20:35:25.762125,"(7.0, 99999, 99990)","(1.24, 1.48, 1.43)","(11.0, 99999, 99990)","(91.0, 190.0, 153.33333333333331)","(12.0, 22.0, 20.375)","(6.5, 9.6, 8.15)"
11-01-2023 20:35:26.799469,"(7.0, 99999, 99990)","(1.22, 1.48, 1.43)","(11.0, 99999, 99990)","(91.0, 190.0, 153.33333333333331)","(12.0, 22.0, 20.375)","(6.5, 11.0, 8.85)"
11-01-2023 20:35:27.878158,"(7.0, 99999, 99990)","(1.22, 1.48, 1.43)","(11.0, 99999, 99990)","(91.0, 190.0, 153.33333333333331)","(12.0, 22.0, 20.375)","(6.5, 10.5, 8.85)"
11-01-2023 20:35:28.974325,"(7.0, 99999, 99990)","(1.22, 1.48, 1.42)","(11.0, 99999, 99990)","(91.0, 190.0, 153.33333333333331)","(12.0, 22.0, 20.375)","(6.5, 10.5, 8.85)"
11-01-2023 20:35:30.069041,"(7.0, 99999, 99990)","(1.22, 1.48, 1.4285714285714286)","(11.0, 99999, 99990)","(91.0, 190.0, 153.33333333333331)","(12.0, 22.0, 20.375)","(6.5, 10.5, 8.85)"
11-01-2023 20:35:31.138039,"(7.0, 99999, 99990)","(1.22, 1.48, 1.436)","(11.0, 99999, 99990)","(91.0, 190.0, 153.33333333333331)","(12.0, 22.0, 20.375)","(6.5, 10.5, 8.85)"
11-01-2023 20:35:32.067085,"(7.0, 99999, 99990)","(1.22, 1.48, 1.436)","(11.0, 99999, 99990)","(91.0, 190.0, 153.33333333333331)","(12.0, 22.0, 20.375)","(6.5, 10.5, 8.433333333333334)"
11-01-2023 20:35:33.064929,"(7.0, 99999, 99990)","(1.22, 1.45, 1.4266666666666667)","(11.0, 99999, 99990)","(91.0, 190.0, 153.33333333333331)","(12.0, 22.0, 20.375)","(6.5, 10.5, 8.566666666666666)"
11-01-2023 20:35:34.121209,"(7.0, 99999, 99990)","(1.22, 1.45, 1.4193749999999998)","(11.0, 99999, 99990)","(91.0, 190.0, 153.33333333333331)","(12.0, 22.0, 20.375)","(6.5, 10.5, 8.566666666666666)"
11-01-2023 20:35:35.245465,"(7.0, 99999, 99990)","(1.22, 1.45, 1.4193749999999998)","(11.0, 99999, 99990)","(91.0, 190.0, 153.33333333333331)","(12.0, 22.0, 20.375)","(6.5, 10.5, 8.566666666666666)"
11-01-2023 20:35:36.349856,"(7.0, 99999, 99990)","(1.22, 1.45, 1.413157894736842)","(11.0, 99999, 99990)","(91.0, 190.0, 153.33333333333331)","(12.0, 22.0, 20.375)","(6.5, 10.5, 8.7)"
11-01-2023 20:35:37.324674,"(7.0, 99999, 99990)","(1.22, 1.45, 1.413157894736842)","(11.0, 99999, 99990)","(91.0, 190.0, 153.33333333333331)","(12.0, 22.0, 20.375)","(6.5, 10.5, 8.7)"
11-01-2023 20:35:38.234011,"(7.0, 99999, 99990)","(1.22, 1.45, 1.413157894736842)","(11.0, 99999, 99990)","(91.0, 190.0, 153.33333333333331)","(12.0, 22.0, 20.375)","(6.5, 10.5, 8.7)"
11-01-2023 20:35:39.205157,"(7.0, 99999, 99990)","(1.22, 1.45, 1.413157894736842)","(11.0, 99999, 99990)","(91.0, 190.0, 153.33333333333331)","(12.0, 22.0, 20.375)","(6.5, 10.5, 8.7)"
11-01-2023 20:35:40.236298,"(7.0, 99999, 99990)","(1.22, 1.45, 1.413157894736842)","(11.0, 99999, 99990)","(91.0, 190.0, 153.33333333333331)","(12.0, 22.0, 20.375)","(6.5, 10.5, 8.7)"
11-01-2023 20:35:41.335479,"(7.0, 99999, 99990)","(1.22, 1.45, 1.383050847457627)","(11.0, 99999, 99990)","(91.0, 190.0, 153.33333333333331)","(12.0, 22.0, 19.5)","(6.5, 10.5, 9.766666666666667)"
11-01-2023 20:35:42.411713,"(7.0, 99999, 99990)","(1.22, 1.4, 1.383050847457627)","(11.0, 99999, 99990)","(91.0, 190.0, 153.33333333333331)","(12.0, 22.0, 19.0)","(6.5, 10.5, 9.628571428571428)"
11-01-2023 20:35:43.417260,"(7.0, 99999, 99990)","(1.22, 1.4, 1.375)","(11.0, 99999, 99990)","(91.0, 190.0, 153.33333333333331)","(12.0, 22.0, 20.7)","(6.5, 11.0, 9.628571428571428)"
11-01-2023 20:35:44.280425,"(7.0, 99999, 99990)","(1.22, 1.4, 1.3745762711864407)","(11.0, 99999, 99990)","(91.0, 190.0, 153.33333333333331)","(12.0, 22.0, 20.7)","(6.5, 11.0, 9.628571428571428)"
11-01-2023 20:35:45.333372,"(7.0, 99999, 99990)","(1.22, 1.4, 1.3745762711864407)","(11.0, 99999, 99990)","(91.0, 190.0, 153.33333333333331)","(12.0, 22.0, 19.0)","(6.5, 11.0, 9.628571428571428)"
11-01-2023 20:35:46.337749,"(7.0, 99999, 99990)","(1.22, 1.4, 1.375)","(11.0, 99999, 99990)","(91.0, 190.0, 153.33333333333331)","(12.0, 22.0, 20.916666666666664)","(6.5, 11.0, 9.72)"
11-01-2023 20:35:47.445419,"(7.0, 99999, 99990)","(1.22, 1.4, 1.3760000000000001)","(11.0, 99999, 99990)","(91.0, 190.0, 153.33333333333331)","(12.0, 22.0, 20.916666666666664)","(6.5, 11.0, 9.72)"
11-01-2023 20:35:48.540885,"(7.0, 99999, 99990)","(1.22, 1.4, 1.3760000000000001)","(11.0, 99999, 99990)","(91.0, 190.0, 153.33333333333331)","(12.0, 22.0, 20.916666666666664)","(6.5, 11.0, 9.72)"
11-01-2023 20:35:49.563419,"(7.0, 99999, 99990)","(1.22, 1.4, 1.3760000000000001)","(11.0, 99999, 99990)","(91.0, 190.0, 153.33333333333331)","(12.0, 22.0, 20.916666666666664)","(6.5, 11.0, 9.72)"
11-01-2023 20:35:50.509037,"(7.0, 99999, 99990)","(1.22, 1.4, 1.3760000000000001)","(11.0, 99999, 99990)","(91.0, 190.0, 153.33333333333331)","(12.0, 22.0, 20.916666666666664)","(6.5, 11.0, 9.72)"
11-01-2023 20:35:51.612737,"(7.0, 99999, 99990)","(1.22, 1.4, 1.3760000000000001)","(11.0, 99999, 99990)","(91.0, 190.0, 153.33333333333331)","(12.0, 22.0, 20.916666666666664)","(6.5, 11.0, 9.72)"
11-01-2023 20:35:52.691344,"(7.0, 99999, 99990)","(1.22, 1.4, 1.3760000000000001)","(11.0, 99999, 99990)","(91.0, 190.0, 153.33333333333331)","(12.0, 22.0, 20.916666666666664)","(6.5, 11.0, 9.72)"
11-01-2023 20:35:53.772840,"(7.0, 99999, 99990)","(1.22, 1.4, 1.3760000000000001)","(11.0, 99999, 99990)","(91.0, 190.0, 153.33333333333331)","(12.0, 22.0, 20.916666666666664)","(6.5, 11.0, 9.72)"
11-01-2023 20:35:54.746071,"(7.0, 99999, 99990)","(1.22, 1.4, 1.3760000000000001)","(11.0, 99999, 99990)","(91.0, 190.0, 153.33333333333331)","(12.0, 22.0, 20.916666666666664)","(6.5, 11.0, 9.72)"
11-01-2023 20:35:55.638288,"(7.0, 99999, 99990)","(1.22, 1.4, 1.3760000000000001)","(11.0, 99999, 99990)","(91.0, 190.0, 153.33333333333331)","(12.0, 22.0, 20.916666666666664)","(6.5, 11.0, 9.72)"
11-01-2023 20:35:56.634318,"(7.0, 99999, 99990)","(1.22, 1.4, 1.3760000000000001)","(11.0, 99999, 99990)","(91.0, 190.0, 153.33333333333331)","(12.0, 22.0, 20.916666666666664)","(6.5, 11.0, 9.72)"
11-01-2023 20:35:57.747015,"(7.0, 99999, 99990)","(1.22, 1.4, 1.3760000000000001)","(11.0, 99999, 99990)","(91.0, 190.0, 153.33333333333331)","(12.0, 22.0, 20.916666666666664)","(6.5, 11.0, 9.72)"
11-01-2023 20:35:58.847474,"(7.0, 99999, 99990)","(1.22, 1.4, 1.3760000000000001)","(11.0, 99999, 99990)","(91.0, 190.0, 153.33333333333331)","(12.0, 22.0, 20.916666666666664)","(6.5, 11.0, 9.72)"
11-01-2023 20:36:00.027196,"(7.0, 99999, 99990)","(1.22, 1.4, 1.3760000000000001)","(11.0, 99999, 99990)","(91.0, 190.0, 153.33333333333331)","(12.0, 22.0, 20.916666666666664)","(6.5, 11.0, 9.72)"
11-01-2023 20:36:01.144843,"(7.0, 99999, 99990)","(1.22, 1.4, 1.3760000000000001)","(11.0, 99999, 99990)","(91.0, 190.0, 153.33333333333331)","(12.0, 22.0, 20.833333333333332)","(6.5, 11.0, 9.8)"
11-01-2023 20:36:02.131048,"(7.0, 99999, 99990)","(1.22, 1.45, 1.4129411764705884)","(11.0, 99999, 99990)","(91.0, 190.0, 153.33333333333331)","(12.0, 24.0, 22.875)","(6.5, 11.0, 9.26153846153846)"
11-01-2023 20:36:03.237622,"(7.0, 99999, 99990)","(1.22, 1.45, 1.4118181818181816)","(11.0, 99999, 99990)","(91.0, 190.0, 153.33333333333331)","(12.0, 24.0, 22.875)","(6.5, 10.0, 8.24)"
11-01-2023 20:36:04.462113,"(7.0, 99999, 99990)","(1.22, 1.45, 1.4375)","(11.0, 99999, 99990)","(91.0, 190.0, 153.33333333333331)","(12.0, 24.0, 22.875)","(6.5, 10.0, 8.742857142857144)"
11-01-2023 20:36:05.672480,"(7.0, 99999, 99990)","(1.22, 1.45, 1.4403846153846154)","(11.0, 99999, 99990)","(91.0, 190.0, 168.0)","(12.0, 24.0, 22.875)","(6.5, 10.0, 8.742857142857144)"
11-01-2023 20:36:06.747683,"(7.0, 99999, 99990)","(1.22, 1.45, 1.4403846153846154)","(11.0, 99999, 99990)","(91.0, 190.0, 168.0)","(12.0, 24.0, 22.875)","(6.5, 10.0, 8.533333333333333)"
