,Carmelized,Lockdown Vanna,Makinlimmargaritas,Playing For Two,Golden Sally,Smokin Lady,Showthemoneyhoney,Polish The Diamond,Xposed Secret,Stryda
07-01-2023 10:36:37.970737,"(17.0, 29.0, 27.52173913043478)","(26.0, 60.0, 55.294117647058826)","(15.0, 22.0, 21.8)","(15.0, 21.0, 19.84090909090909)","(41.0, 80.0, 72.5)","(5.0, 7.0, 6.923076923076923)","(31.0, 100.0, 93.91304347826087)","(4.4, 5.2, 5.163414634146341)","(51.0, 150.0, 140.0)","(1.65, 2.1, 2.0933333333333333)"
07-01-2023 10:36:39.290246,"(17.0, 29.0, 27.52173913043478)","(26.0, 60.0, 55.294117647058826)","(15.0, 22.0, 21.8)","(15.0, 21.0, 19.84090909090909)","(41.0, 80.0, 72.5)","(5.0, 7.0, 6.923076923076923)","(31.0, 100.0, 93.91304347826087)","(4.4, 5.2, 5.1699421965317915)","(51.0, 150.0, 140.0)","(1.65, 2.1, 2.0933333333333333)"
07-01-2023 10:36:40.568331,"(17.0, 29.0, 27.52173913043478)","(26.0, 60.0, 55.294117647058826)","(15.0, 22.0, 21.8)","(15.0, 21.0, 19.84090909090909)","(41.0, 80.0, 72.5)","(5.0, 7.0, 6.923076923076923)","(31.0, 100.0, 93.91304347826087)","(4.4, 5.2, 5.1699421965317915)","(51.0, 150.0, 140.0)","(1.65, 2.1, 2.0933333333333333)"
07-01-2023 10:36:41.943637,"(17.0, 29.0, 27.52173913043478)","(26.0, 60.0, 55.294117647058826)","(15.0, 22.0, 21.8)","(15.0, 21.0, 19.84090909090909)","(41.0, 80.0, 70.0)","(5.0, 7.0, 6.833333333333333)","(31.0, 100.0, 93.91304347826087)","(4.4, 5.2, 5.1703947368421055)","(51.0, 150.0, 140.0)","(1.65, 2.1, 2.0915384615384616)"
07-01-2023 10:36:43.367010,"(17.0, 29.0, 27.52173913043478)","(26.0, 60.0, 55.294117647058826)","(15.0, 22.0, 21.805555555555557)","(15.0, 21.0, 19.9375)","(41.0, 80.0, 70.0)","(5.0, 7.0, 6.773333333333333)","(31.0, 100.0, 93.91304347826087)","(4.4, 5.2, 5.175886524822695)","(51.0, 150.0, 140.0)","(1.65, 2.1, 2.0676470588235296)"
07-01-2023 10:36:44.759039,"(17.0, 29.0, 27.52173913043478)","(26.0, 60.0, 56.36363636363637)","(15.0, 22.0, 22.4375)","(15.0, 21.0, 20.177419354838708)","(41.0, 80.0, 71.42857142857143)","(5.0, 6.8, 6.956521739130435)","(31.0, 100.0, 80.0)","(4.4, 5.2, 5.170930232558139)","(51.0, 150.0, 140.4)","(1.65, 2.1, 2.074666666666667)"
07-01-2023 10:36:46.124240,"(17.0, 29.0, 27.82758620689655)","(26.0, 60.0, 56.36363636363637)","(15.0, 23.0, 22.4375)","(15.0, 21.0, 20.177419354838708)","(41.0, 80.0, 71.42857142857143)","(5.0, 7.0, 6.833333333333333)","(31.0, 100.0, 88.0)","(4.4, 5.2, 5.170930232558139)","(51.0, 150.0, 140.4)","(1.65, 2.08, 2.074666666666667)"
07-01-2023 10:36:47.413100,"(17.0, 29.0, 27.82758620689655)","(26.0, 60.0, 56.36363636363637)","(15.0, 23.0, 22.608695652173914)","(15.0, 21.0, 20.177419354838708)","(41.0, 80.0, 71.42857142857143)","(5.0, 7.0, 6.804878048780488)","(31.0, 100.0, 95.86206896551724)","(4.4, 5.2, 5.170930232558139)","(51.0, 150.0, 142.5)","(1.65, 2.08, 2.074666666666667)"
07-01-2023 10:36:48.753082,"(17.0, 29.0, 27.82758620689655)","(26.0, 60.0, 56.36363636363637)","(15.0, 23.0, 22.608695652173914)","(15.0, 21.0, 20.177419354838708)","(41.0, 80.0, 71.42857142857143)","(5.0, 7.0, 6.878787878787879)","(31.0, 100.0, 95.86206896551724)","(4.4, 5.2, 5.161403508771929)","(51.0, 150.0, 142.5)","(1.65, 2.08, 2.078032786885246)"
07-01-2023 10:36:50.116630,"(17.0, 29.0, 27.82758620689655)","(26.0, 60.0, 56.36363636363637)","(15.0, 23.0, 22.608695652173914)","(15.0, 21.0, 20.177419354838708)","(41.0, 80.0, 71.42857142857143)","(5.0, 7.0, 6.887323943661972)","(31.0, 100.0, 95.86206896551724)","(4.4, 5.2, 5.13265306122449)","(51.0, 150.0, 142.5)","(1.65, 2.1, 2.078032786885246)"
07-01-2023 10:36:51.487510,"(17.0, 29.0, 27.82758620689655)","(26.0, 60.0, 63.888888888888886)","(15.0, 23.0, 22.608695652173914)","(15.0, 21.0, 20.177419354838708)","(41.0, 80.0, 71.42857142857143)","(5.0, 7.0, 6.887323943661972)","(31.0, 100.0, 95.86206896551724)","(4.4, 5.2, 5.120481927710843)","(51.0, 150.0, 142.5)","(1.65, 2.1, 2.078032786885246)"
07-01-2023 10:36:52.826783,"(17.0, 29.0, 27.82758620689655)","(26.0, 65.0, 63.888888888888886)","(15.0, 23.0, 22.608695652173914)","(15.0, 21.0, 20.177419354838708)","(41.0, 80.0, 71.42857142857143)","(5.0, 7.0, 6.887323943661972)","(31.0, 100.0, 95.86206896551724)","(4.4, 5.2, 5.101492537313432)","(51.0, 150.0, 142.5)","(1.65, 2.1, 2.078032786885246)"
07-01-2023 10:36:54.148515,"(17.0, 29.0, 27.82758620689655)","(26.0, 85.0, 72.5)","(15.0, 23.0, 22.672727272727272)","(15.0, 21.0, 20.177419354838708)","(41.0, 80.0, 71.42857142857143)","(5.0, 7.0, 6.887323943661972)","(31.0, 100.0, 96.0)","(4.4, 5.2, 5.101388888888889)","(51.0, 150.0, 142.5)","(1.65, 2.1, 2.078032786885246)"
07-01-2023 10:36:55.560498,"(17.0, 29.0, 27.82758620689655)","(26.0, 85.0, 72.5)","(15.0, 23.0, 22.672727272727272)","(15.0, 21.0, 20.177419354838708)","(41.0, 80.0, 71.42857142857143)","(5.0, 7.0, 6.887323943661972)","(31.0, 100.0, 96.0)","(4.4, 5.2, 5.101388888888889)","(51.0, 150.0, 142.5)","(1.65, 2.1, 2.078032786885246)"
07-01-2023 10:36:56.942071,"(17.0, 29.0, 27.82758620689655)","(26.0, 85.0, 72.5)","(15.0, 23.0, 22.5609756097561)","(15.0, 21.0, 20.177419354838708)","(41.0, 80.0, 71.42857142857143)","(5.0, 7.0, 6.887323943661972)","(31.0, 100.0, 94.28571428571428)","(4.4, 5.2, 5.101388888888889)","(51.0, 150.0, 141.72413793103448)","(1.65, 2.1, 2.0804379562043795)"
07-01-2023 10:36:58.319054,"(17.0, 29.0, 27.82758620689655)","(26.0, 85.0, 72.5)","(15.0, 23.0, 22.133333333333333)","(15.0, 21.0, 20.177419354838708)","(41.0, 80.0, 71.42857142857143)","(5.0, 7.0, 6.896103896103896)","(31.0, 100.0, 94.28571428571428)","(4.4, 5.2, 5.101388888888889)","(51.0, 150.0, 141.72413793103448)","(1.65, 2.1, 2.083140495867769)"
07-01-2023 10:36:59.681209,"(17.0, 29.0, 27.82758620689655)","(26.0, 85.0, 72.5)","(15.0, 23.0, 22.133333333333333)","(15.0, 21.0, 20.177419354838708)","(41.0, 80.0, 71.42857142857143)","(5.0, 7.0, 6.896103896103896)","(31.0, 100.0, 94.28571428571428)","(4.4, 5.2, 5.101388888888889)","(51.0, 150.0, 141.72413793103448)","(1.65, 2.1, 2.085)"
07-01-2023 10:37:00.996879,"(17.0, 29.0, 27.82758620689655)","(26.0, 85.0, 66.25)","(15.0, 23.0, 22.133333333333333)","(15.0, 21.0, 20.224137931034484)","(41.0, 80.0, 71.42857142857143)","(5.0, 7.0, 6.896103896103896)","(31.0, 100.0, 94.28571428571428)","(4.4, 5.2, 5.101388888888889)","(51.0, 150.0, 141.72413793103448)","(1.65, 2.1, 2.095675675675676)"
07-01-2023 10:37:02.283572,"(17.0, 29.0, 27.82758620689655)","(26.0, 85.0, 75.83333333333334)","(15.0, 23.0, 22.133333333333333)","(15.0, 21.0, 20.224137931034484)","(41.0, 80.0, 71.42857142857143)","(5.0, 7.0, 6.896103896103896)","(31.0, 100.0, 94.28571428571428)","(4.4, 5.2, 5.085)","(51.0, 150.0, 141.72413793103448)","(1.65, 2.1, 2.1095890410958904)"
07-01-2023 10:37:03.654298,"(17.0, 29.0, 27.82758620689655)","(26.0, 80.0, 75.0)","(15.0, 23.0, 22.133333333333333)","(15.0, 21.0, 20.166666666666668)","(41.0, 80.0, 71.42857142857143)","(5.0, 7.0, 6.887323943661972)","(31.0, 100.0, 94.0)","(4.4, 5.1, 5.0175)","(51.0, 150.0, 141.72413793103448)","(1.65, 2.12, 2.116279069767442)"
07-01-2023 10:37:05.030459,"(17.0, 29.0, 27.785714285714285)","(26.0, 80.0, 75.0)","(15.0, 23.0, 22.133333333333333)","(15.0, 21.0, 19.875)","(41.0, 80.0, 58.57142857142857)","(5.0, 7.0, 6.9)","(31.0, 100.0, 93.6842105263158)","(4.4, 5.1, 5.0175)","(51.0, 150.0, 141.42857142857144)","(1.65, 2.12, 2.116279069767442)"
07-01-2023 10:37:06.410319,"(17.0, 29.0, 27.38095238095238)","(26.0, 80.0, 75.0)","(15.0, 23.0, 22.133333333333333)","(15.0, 21.0, 19.875)","(41.0, 80.0, 58.57142857142857)","(5.0, 7.0, 6.9)","(31.0, 100.0, 85.0)","(4.4, 5.1, 4.9363636363636365)","(51.0, 150.0, 385.1612903225806)","(1.65, 2.12, 2.116279069767442)"
07-01-2023 10:37:07.715662,"(17.0, 29.0, 27.454545454545453)","(26.0, 80.0, 65.0)","(15.0, 23.0, 22.1875)","(15.0, 21.0, 19.875)","(41.0, 80.0, 58.57142857142857)","(5.0, 7.0, 6.9)","(31.0, 100.0, 95.71428571428572)","(4.4, 5.0, 4.969117647058823)","(51.0, 420.0, 390.81081081081084)","(1.65, 2.12, 2.116279069767442)"
07-01-2023 10:37:08.987240,"(17.0, 29.0, 27.454545454545453)","(26.0, 85.0, 67.5)","(15.0, 23.0, 22.133333333333333)","(15.0, 21.0, 19.875)","(41.0, 80.0, 58.57142857142857)","(5.0, 7.0, 6.9)","(31.0, 100.0, 95.71428571428572)","(4.4, 5.0, 4.969117647058823)","(51.0, 420.0, 390.81081081081084)","(1.65, 2.12, 2.112564102564103)"
07-01-2023 10:37:10.318511,"(17.0, 29.0, 27.454545454545453)","(26.0, 85.0, 67.5)","(15.0, 23.0, 22.133333333333333)","(15.0, 21.0, 19.875)","(41.0, 80.0, 58.57142857142857)","(5.0, 7.0, 6.9)","(31.0, 100.0, 95.71428571428572)","(4.4, 5.0, 4.961818181818182)","(51.0, 420.0, 390.81081081081084)","(1.65, 2.12, 2.1171929824561406)"
07-01-2023 10:37:11.660751,"(17.0, 29.0, 27.454545454545453)","(26.0, 85.0, 67.5)","(15.0, 23.0, 22.133333333333333)","(15.0, 21.0, 19.875)","(41.0, 80.0, 58.57142857142857)","(5.0, 7.0, 6.9)","(31.0, 100.0, 95.71428571428572)","(4.4, 5.0, 4.960377358490566)","(51.0, 420.0, 390.81081081081084)","(1.65, 2.12, 2.1171929824561406)"
07-01-2023 10:37:13.020846,"(17.0, 29.0, 27.454545454545453)","(26.0, 85.0, 67.5)","(15.0, 23.0, 22.133333333333333)","(15.0, 21.0, 19.875)","(41.0, 80.0, 58.57142857142857)","(5.0, 7.0, 6.9)","(31.0, 100.0, 95.71428571428572)","(4.4, 5.0, 4.961111111111111)","(51.0, 420.0, 390.81081081081084)","(1.65, 2.12, 2.1173333333333333)"
07-01-2023 10:37:14.346015,"(17.0, 29.0, 27.454545454545453)","(26.0, 85.0, 67.5)","(15.0, 23.0, 22.133333333333333)","(15.0, 21.0, 19.875)","(41.0, 80.0, 58.57142857142857)","(5.0, 7.0, 6.9)","(31.0, 100.0, 95.71428571428572)","(4.4, 5.0, 4.968181818181819)","(51.0, 420.0, 390.81081081081084)","(1.65, 2.12, 2.113)"
07-01-2023 10:37:15.782505,"(17.0, 29.0, 27.454545454545453)","(26.0, 85.0, 67.5)","(15.0, 23.0, 22.133333333333333)","(15.0, 21.0, 19.875)","(41.0, 80.0, 58.57142857142857)","(5.0, 7.0, 6.9)","(31.0, 100.0, 95.71428571428572)","(4.4, 5.0, 4.968181818181819)","(51.0, 420.0, 390.81081081081084)","(1.65, 2.12, 2.113)"
07-01-2023 10:37:17.159355,"(17.0, 29.0, 27.454545454545453)","(26.0, 85.0, 67.5)","(15.0, 22.0, 21.75)","(15.0, 21.0, 19.875)","(41.0, 80.0, 58.57142857142857)","(5.0, 7.0, 6.898734177215189)","(31.0, 100.0, 94.54545454545455)","(4.4, 5.0, 4.953333333333333)","(51.0, 420.0, 396.5217391304348)","(1.65, 2.12, 2.11125)"
07-01-2023 10:37:18.522365,"(17.0, 29.0, 27.454545454545453)","(26.0, 85.0, 67.5)","(15.0, 22.0, 21.96)","(15.0, 21.0, 19.875)","(41.0, 80.0, 58.57142857142857)","(5.0, 7.0, 6.898734177215189)","(31.0, 100.0, 94.54545454545455)","(4.4, 5.0, 4.880281690140845)","(51.0, 420.0, 397.02127659574467)","(1.65, 2.12, 2.1215151515151516)"
07-01-2023 10:37:19.961469,"(17.0, 29.0, 27.454545454545453)","(26.0, 85.0, 67.5)","(15.0, 23.0, 21.96)","(15.0, 21.0, 19.928571428571427)","(41.0, 80.0, 58.57142857142857)","(5.0, 7.0, 6.898734177215189)","(31.0, 100.0, 94.78260869565217)","(4.4, 4.9, 4.880281690140845)","(51.0, 420.0, 397.02127659574467)","(1.65, 2.14, 2.1215151515151516)"
07-01-2023 10:37:21.318248,"(17.0, 29.0, 27.454545454545453)","(26.0, 85.0, 67.5)","(15.0, 23.0, 21.96)","(15.0, 21.0, 19.8125)","(41.0, 80.0, 58.57142857142857)","(5.0, 7.0, 6.898734177215189)","(31.0, 100.0, 94.78260869565217)","(4.4, 4.9, 4.841509433962265)","(51.0, 420.0, 397.02127659574467)","(1.65, 2.14, 2.121639344262295)"
07-01-2023 10:37:22.567232,"(17.0, 29.0, 27.454545454545453)","(26.0, 85.0, 67.5)","(15.0, 23.0, 21.96)","(15.0, 21.0, 19.8125)","(41.0, 80.0, 58.57142857142857)","(5.0, 7.0, 6.8933333333333335)","(31.0, 100.0, 94.78260869565217)","(4.4, 4.9, 4.82051282051282)","(51.0, 420.0, 366.0)","(1.65, 2.14, 2.121639344262295)"
07-01-2023 10:37:23.989135,"(17.0, 29.0, 27.454545454545453)","(26.0, 85.0, 67.5)","(15.0, 23.0, 21.96)","(15.0, 21.0, 19.8125)","(41.0, 80.0, 58.57142857142857)","(5.0, 7.0, 6.8933333333333335)","(31.0, 100.0, 94.78260869565217)","(4.4, 4.9, 4.84561403508772)","(51.0, 420.0, 366.0)","(1.65, 2.14, 2.121639344262295)"
07-01-2023 10:37:25.368920,"(17.0, 29.0, 27.454545454545453)","(26.0, 85.0, 67.5)","(15.0, 23.0, 21.96)","(15.0, 21.0, 19.8125)","(41.0, 80.0, 58.57142857142857)","(5.5, 7.0, 6.8933333333333335)","(31.0, 100.0, 94.78260869565217)","(4.4, 4.9, 4.833333333333333)","(51.0, 420.0, 366.0)","(1.65, 2.14, 2.1203508771929824)"
07-01-2023 10:37:26.797029,"(17.0, 29.0, 27.833333333333332)","(26.0, 85.0, 67.5)","(15.0, 23.0, 22.133333333333333)","(15.0, 21.0, 19.8125)","(41.0, 80.0, 58.57142857142857)","(5.5, 7.0, 6.8933333333333335)","(31.0, 100.0, 86.66666666666667)","(4.4, 4.9, 4.842622950819672)","(51.0, 420.0, 296.0)","(1.65, 2.14, 2.119009900990099)"
07-01-2023 10:37:28.182554,"(17.0, 29.0, 27.833333333333332)","(26.0, 85.0, 67.5)","(15.0, 23.0, 22.133333333333333)","(15.0, 21.0, 19.8125)","(41.0, 80.0, 58.57142857142857)","(5.5, 7.0, 6.8933333333333335)","(31.0, 100.0, 92.5)","(4.4, 4.9, 4.842622950819672)","(51.0, 420.0, 340.5882352941177)","(1.65, 2.12, 2.119009900990099)"
07-01-2023 10:37:29.496264,"(17.0, 29.0, 27.833333333333332)","(26.0, 85.0, 67.5)","(15.0, 23.0, 22.133333333333333)","(15.0, 21.0, 19.8125)","(41.0, 80.0, 67.5)","(5.5, 7.0, 6.8933333333333335)","(31.0, 100.0, 92.5)","(4.4, 4.9, 4.786)","(51.0, 420.0, 340.5882352941177)","(1.65, 2.12, 2.1344680851063833)"
07-01-2023 10:37:30.903375,"(17.0, 29.0, 27.833333333333332)","(26.0, 85.0, 67.5)","(15.0, 23.0, 22.133333333333333)","(15.0, 21.0, 19.8125)","(41.0, 80.0, 67.5)","(5.5, 7.0, 6.8933333333333335)","(31.0, 100.0, 92.5)","(4.4, 4.8, 4.786)","(51.0, 420.0, 340.5882352941177)","(1.65, 2.16, 2.1331147540983606)"
07-01-2023 10:37:32.289764,"(17.0, 29.0, 27.833333333333332)","(26.0, 85.0, 67.5)","(15.0, 23.0, 22.133333333333333)","(15.0, 21.0, 19.8125)","(41.0, 80.0, 67.5)","(5.5, 7.0, 6.8933333333333335)","(31.0, 100.0, 92.5)","(4.4, 4.8, 4.7988505747126435)","(51.0, 420.0, 340.5882352941177)","(1.65, 2.14, 2.1335877862595423)"
07-01-2023 10:37:33.778007,"(17.0, 29.0, 27.833333333333332)","(26.0, 85.0, 67.5)","(15.0, 23.0, 22.133333333333333)","(15.0, 21.0, 19.8125)","(41.0, 80.0, 67.5)","(5.5, 7.0, 6.8933333333333335)","(31.0, 100.0, 92.5)","(4.4, 4.8, 4.7988505747126435)","(51.0, 420.0, 340.5882352941177)","(1.65, 2.14, 2.134375)"
07-01-2023 10:37:35.244911,"(17.0, 29.0, 27.727272727272727)","(26.0, 85.0, 67.5)","(15.0, 23.0, 22.133333333333333)","(15.0, 21.0, 19.8125)","(41.0, 80.0, 67.5)","(5.5, 7.0, 6.880597014925373)","(31.0, 100.0, 92.5)","(4.4, 4.8, 4.7988505747126435)","(51.0, 420.0, 340.5882352941177)","(1.65, 2.14, 2.1292307692307695)"
07-01-2023 10:37:36.683245,"(17.0, 29.0, 27.727272727272727)","(26.0, 85.0, 67.5)","(15.0, 23.0, 22.133333333333333)","(15.0, 21.0, 19.8125)","(41.0, 80.0, 69.28571428571429)","(5.5, 7.0, 6.894736842105263)","(31.0, 100.0, 85.0)","(4.4, 4.8, 4.771428571428571)","(51.0, 420.0, 265.0)","(1.65, 2.14, 2.1383333333333336)"
07-01-2023 10:37:38.062668,"(17.0, 29.0, 27.727272727272727)","(26.0, 85.0, 67.5)","(15.0, 23.0, 22.133333333333333)","(15.0, 21.0, 19.8125)","(41.0, 80.0, 69.28571428571429)","(5.5, 7.0, 6.949019607843137)","(31.0, 100.0, 95.71428571428572)","(4.4, 4.8, 4.771428571428571)","(51.0, 420.0, 363.1578947368421)","(1.65, 2.14, 2.1288709677419355)"
07-01-2023 10:37:39.495021,"(17.0, 29.0, 27.727272727272727)","(26.0, 85.0, 67.5)","(15.0, 23.0, 22.133333333333333)","(15.0, 21.0, 19.8125)","(41.0, 80.0, 72.10526315789474)","(5.5, 7.0, 6.949019607843137)","(31.0, 100.0, 95.71428571428572)","(4.4, 4.8, 4.771428571428571)","(51.0, 420.0, 363.1578947368421)","(1.65, 2.14, 2.1288709677419355)"
07-01-2023 10:37:40.930508,"(17.0, 29.0, 27.727272727272727)","(26.0, 85.0, 67.5)","(15.0, 23.0, 22.133333333333333)","(15.0, 21.0, 19.53846153846154)","(41.0, 80.0, 72.10526315789474)","(5.5, 7.0, 6.928813559322034)","(31.0, 100.0, 95.71428571428572)","(4.4, 4.8, 4.771428571428571)","(51.0, 420.0, 366.0)","(1.65, 2.14, 2.1285937500000003)"
07-01-2023 10:37:42.383039,"(17.0, 29.0, 27.727272727272727)","(26.0, 85.0, 67.5)","(15.0, 23.0, 21.96)","(15.0, 21.0, 19.636363636363637)","(41.0, 80.0, 72.10526315789474)","(5.5, 7.0, 6.927586206896551)","(31.0, 100.0, 98.8)","(4.4, 4.8, 4.771428571428571)","(51.0, 420.0, 366.0)","(1.65, 2.14, 2.1285937500000003)"
07-01-2023 10:37:43.735339,"(17.0, 29.0, 27.727272727272727)","(26.0, 85.0, 67.5)","(15.0, 23.0, 21.96)","(15.0, 21.0, 19.5)","(41.0, 80.0, 72.10526315789474)","(5.5, 7.0, 6.927586206896551)","(31.0, 100.0, 98.8)","(4.4, 4.8, 4.771428571428571)","(51.0, 420.0, 366.0)","(1.65, 2.14, 2.1317391304347826)"
07-01-2023 10:37:45.067483,"(17.0, 29.0, 27.444444444444443)","(26.0, 85.0, 67.5)","(15.0, 23.0, 22.071428571428573)","(15.0, 21.0, 19.4)","(41.0, 80.0, 69.0909090909091)","(5.5, 7.0, 6.927586206896551)","(31.0, 100.0, 94.82758620689656)","(4.4, 4.8, 4.771428571428571)","(51.0, 420.0, 366.0)","(1.65, 2.14, 2.1317391304347826)"
07-01-2023 10:37:46.500024,"(17.0, 29.0, 27.833333333333332)","(26.0, 85.0, 70.41666666666666)","(15.0, 23.0, 22.071428571428573)","(15.0, 21.0, 19.4)","(41.0, 80.0, 69.0909090909091)","(5.5, 7.0, 6.927586206896551)","(31.0, 100.0, 94.82758620689656)","(4.4, 4.8, 4.771428571428571)","(51.0, 420.0, 366.0)","(1.65, 2.14, 2.1297297297297297)"
07-01-2023 10:37:47.952842,"(17.0, 29.0, 27.833333333333332)","(26.0, 85.0, 70.41666666666666)","(15.0, 23.0, 22.071428571428573)","(15.0, 21.0, 19.4)","(41.0, 80.0, 72.94117647058823)","(5.5, 7.0, 6.932142857142857)","(31.0, 100.0, 94.64285714285714)","(4.4, 4.8, 4.7625)","(51.0, 420.0, 208.33333333333331)","(1.65, 2.14, 2.1305128205128208)"
07-01-2023 10:37:49.442246,"(17.0, 29.0, 27.90909090909091)","(26.0, 85.0, 70.41666666666666)","(15.0, 23.0, 21.63157894736842)","(15.0, 21.0, 19.4)","(41.0, 80.0, 72.94117647058823)","(5.5, 7.0, 6.932142857142857)","(31.0, 100.0, 94.64285714285714)","(4.4, 4.8, 4.7625)","(51.0, 220.0, 208.33333333333331)","(1.65, 2.14, 2.1305128205128208)"
07-01-2023 10:37:50.831201,"(17.0, 29.0, 27.90909090909091)","(26.0, 85.0, 70.41666666666666)","(15.0, 23.0, 21.63157894736842)","(15.0, 21.0, 19.333333333333332)","(41.0, 80.0, 72.94117647058823)","(5.5, 7.0, 6.932142857142857)","(31.0, 100.0, 94.82758620689656)","(4.4, 4.8, 4.743103448275862)","(51.0, 220.0, 208.33333333333331)","(1.65, 2.14, 2.1330555555555555)"
07-01-2023 10:37:52.213194,"(17.0, 29.0, 27.90909090909091)","(26.0, 85.0, 66.33333333333334)","(15.0, 23.0, 21.375)","(15.0, 21.0, 19.333333333333332)","(41.0, 80.0, 72.94117647058823)","(5.5, 7.0, 6.932142857142857)","(31.0, 100.0, 94.82758620689656)","(4.4, 4.8, 4.766666666666667)","(51.0, 220.0, 208.33333333333331)","(1.65, 2.14, 2.1235714285714287)"
07-01-2023 10:37:53.554891,"(17.0, 29.0, 27.666666666666668)","(26.0, 85.0, 66.33333333333334)","(15.0, 22.0, 21.375)","(15.0, 21.0, 19.333333333333332)","(41.0, 80.0, 71.0)","(5.5, 7.0, 6.932142857142857)","(31.0, 100.0, 94.82758620689656)","(4.4, 4.9, 4.766666666666667)","(51.0, 220.0, 200.0)","(1.65, 2.16, 2.1235714285714287)"
07-01-2023 10:37:54.912499,"(17.0, 29.0, 27.666666666666668)","(26.0, 85.0, 66.33333333333334)","(15.0, 22.0, 21.375)","(14.0, 21.0, 19.333333333333332)","(41.0, 80.0, 71.0)","(5.5, 7.0, 6.932142857142857)","(31.0, 100.0, 94.82758620689656)","(4.4, 4.9, 4.755421686746988)","(51.0, 220.0, 200.0)","(1.65, 2.16, 2.1235714285714287)"
07-01-2023 10:37:56.268737,"(17.0, 29.0, 27.90909090909091)","(26.0, 85.0, 66.33333333333334)","(15.0, 22.0, 21.2)","(14.0, 21.0, 19.333333333333332)","(41.0, 80.0, 71.0)","(5.5, 7.0, 6.932142857142857)","(31.0, 100.0, 94.82758620689656)","(4.4, 4.9, 4.7696969696969695)","(51.0, 220.0, 200.0)","(1.65, 2.16, 2.1287179487179486)"
07-01-2023 10:37:57.600044,"(17.0, 29.0, 27.90909090909091)","(26.0, 85.0, 66.33333333333334)","(15.0, 22.0, 21.294117647058822)","(14.0, 21.0, 19.333333333333332)","(41.0, 80.0, 73.57142857142857)","(5.5, 7.0, 6.932142857142857)","(31.0, 100.0, 91.66666666666667)","(4.4, 4.9, 4.754761904761905)","(51.0, 220.0, 211.76470588235293)","(1.65, 2.14, 2.124761904761905)"
07-01-2023 10:37:58.976402,"(17.0, 29.0, 28.2)","(26.0, 85.0, 66.33333333333334)","(15.0, 22.0, 21.294117647058822)","(14.0, 21.0, 19.333333333333332)","(41.0, 80.0, 73.57142857142857)","(5.5, 7.0, 6.932142857142857)","(31.0, 100.0, 91.66666666666667)","(4.4, 4.9, 4.768817204301076)","(51.0, 220.0, 211.76470588235293)","(1.65, 2.14, 2.124761904761905)"
07-01-2023 10:38:00.419841,"(17.0, 29.0, 28.2)","(26.0, 85.0, 66.33333333333334)","(15.0, 22.0, 21.294117647058822)","(14.0, 21.0, 19.333333333333332)","(41.0, 80.0, 73.57142857142857)","(5.5, 7.0, 6.932142857142857)","(31.0, 100.0, 91.66666666666667)","(4.4, 4.9, 4.768817204301076)","(51.0, 220.0, 211.76470588235293)","(1.65, 2.14, 2.123225806451613)"
07-01-2023 10:38:01.951448,"(17.0, 29.0, 28.2)","(26.0, 85.0, 66.33333333333334)","(15.0, 22.0, 21.294117647058822)","(14.0, 21.0, 19.333333333333332)","(41.0, 80.0, 73.57142857142857)","(5.5, 7.0, 6.932142857142857)","(31.0, 100.0, 91.66666666666667)","(4.4, 4.9, 4.823404255319149)","(51.0, 220.0, 211.76470588235293)","(1.65, 2.14, 2.105714285714286)"
07-01-2023 10:38:03.435792,"(17.0, 29.0, 28.2)","(26.0, 85.0, 66.33333333333334)","(15.0, 22.0, 21.294117647058822)","(14.0, 21.0, 19.333333333333332)","(41.0, 80.0, 73.57142857142857)","(5.5, 7.0, 6.932142857142857)","(31.0, 100.0, 91.66666666666667)","(4.4, 4.9, 4.823404255319149)","(51.0, 220.0, 211.76470588235293)","(1.65, 2.12, 2.1068571428571428)"
07-01-2023 10:38:04.924406,"(17.0, 29.0, 28.2)","(26.0, 85.0, 66.33333333333334)","(15.0, 22.0, 21.294117647058822)","(14.0, 21.0, 19.333333333333332)","(41.0, 80.0, 73.57142857142857)","(5.5, 7.0, 6.932142857142857)","(31.0, 100.0, 91.66666666666667)","(4.4, 4.9, 4.823404255319149)","(51.0, 220.0, 211.76470588235293)","(1.65, 2.12, 2.10448275862069)"
07-01-2023 10:38:06.391700,"(17.0, 29.0, 28.2)","(26.0, 85.0, 66.33333333333334)","(15.0, 22.0, 21.294117647058822)","(14.0, 21.0, 19.333333333333332)","(41.0, 80.0, 73.57142857142857)","(5.5, 7.0, 6.927272727272727)","(31.0, 100.0, 91.66666666666667)","(4.4, 4.9, 4.803571428571429)","(51.0, 220.0, 211.76470588235293)","(1.65, 2.12, 2.1056521739130436)"
07-01-2023 10:38:07.823653,"(17.0, 29.0, 28.2)","(26.0, 85.0, 70.41666666666666)","(17.0, 22.0, 21.294117647058822)","(14.0, 21.0, 19.333333333333332)","(41.0, 80.0, 74.0)","(5.5, 7.0, 6.927272727272727)","(31.0, 100.0, 89.28571428571428)","(4.2, 4.9, 4.803571428571429)","(61.0, 220.0, 207.27272727272725)","(1.65, 2.12, 2.1086666666666667)"
