,Velocity Lara,Chasing Jason,Sunset Shieva,More Beers,Press Agent,Hurricane Villa,Sunset Bling
11-01-2023 20:59:40.012677,"(3.1, 5.1, 3.557142857142857)","(2.25, 3.9, 3.3272727272727276)","(4.8, 8.0, 6.68)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 10.896551724137932)"
11-01-2023 20:59:41.170689,"(3.1, 5.1, 3.557142857142857)","(2.25, 3.9, 3.3272727272727276)","(4.8, 8.0, 6.68)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 10.896551724137932)"
11-01-2023 20:59:42.356601,"(3.1, 5.1, 3.557142857142857)","(2.25, 3.85, 3.3000000000000003)","(4.8, 8.0, 6.68)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 10.896551724137932)"
11-01-2023 20:59:43.531103,"(3.1, 5.1, 3.557142857142857)","(2.25, 3.85, 3.3000000000000003)","(4.8, 8.0, 6.68)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 10.896551724137932)"
11-01-2023 20:59:44.673590,"(3.1, 5.1, 3.557142857142857)","(2.25, 3.85, 3.3000000000000003)","(4.8, 8.0, 6.68)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 10.896551724137932)"
11-01-2023 20:59:45.753082,"(3.1, 5.1, 3.557142857142857)","(2.25, 3.85, 3.3000000000000003)","(4.8, 8.0, 6.68)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 10.896551724137932)"
11-01-2023 20:59:46.871716,"(3.1, 5.1, 3.557142857142857)","(2.25, 3.85, 3.2590909090909093)","(4.8, 8.0, 6.68)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 10.896551724137932)"
11-01-2023 20:59:47.933931,"(3.1, 5.1, 3.557142857142857)","(2.25, 3.85, 3.1681818181818184)","(4.8, 8.0, 6.68)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 10.896551724137932)"
11-01-2023 20:59:49.020310,"(3.1, 5.1, 3.557142857142857)","(2.25, 3.85, 3.2785714285714285)","(4.8, 8.0, 6.68)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 10.896551724137932)"
11-01-2023 20:59:50.040508,"(3.1, 5.1, 3.557142857142857)","(2.25, 3.7, 3.475)","(4.8, 8.0, 6.68)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 10.896551724137932)"
11-01-2023 20:59:51.066635,"(3.1, 5.1, 3.557142857142857)","(2.25, 3.7, 3.475)","(4.8, 8.0, 6.68)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 10.896551724137932)"
11-01-2023 20:59:52.190265,"(3.1, 5.1, 3.557142857142857)","(2.25, 3.7, 3.475)","(4.8, 8.0, 6.68)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 10.896551724137932)"
11-01-2023 20:59:53.311626,"(3.1, 5.1, 3.557142857142857)","(2.25, 3.7, 3.475)","(4.8, 8.0, 6.68)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 10.896551724137932)"
11-01-2023 20:59:54.484781,"(3.1, 5.1, 3.557142857142857)","(2.25, 3.7, 3.475)","(4.8, 8.0, 6.68)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 10.896551724137932)"
11-01-2023 20:59:55.640635,"(3.1, 5.1, 3.557142857142857)","(2.25, 3.7, 3.475)","(4.8, 8.0, 6.68)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 10.896551724137932)"
11-01-2023 20:59:56.772416,"(3.1, 5.1, 3.557142857142857)","(2.25, 3.7, 3.475)","(4.8, 8.0, 6.68)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 10.896551724137932)"
11-01-2023 20:59:57.918764,"(3.1, 5.1, 3.557142857142857)","(2.25, 3.7, 3.475)","(4.8, 8.0, 6.68)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 10.896551724137932)"
11-01-2023 20:59:59.050592,"(3.1, 5.1, 3.557142857142857)","(2.25, 3.7, 3.475)","(4.8, 8.0, 6.68)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 10.896551724137932)"
11-01-2023 21:00:00.161386,"(3.1, 5.1, 3.557142857142857)","(2.25, 3.7, 3.475)","(4.8, 8.0, 6.68)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 10.896551724137932)"
11-01-2023 21:00:01.281239,"(3.1, 5.1, 3.557142857142857)","(2.25, 3.7, 3.475)","(4.8, 8.0, 6.68)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 10.896551724137932)"
11-01-2023 21:00:02.340121,"(3.1, 5.1, 3.557142857142857)","(2.25, 3.7, 3.475)","(4.8, 8.0, 6.68)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 10.896551724137932)"
11-01-2023 21:00:03.370498,"(3.1, 5.1, 3.557142857142857)","(2.25, 3.7, 3.475)","(4.8, 8.0, 6.68)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 10.896551724137932)"
11-01-2023 21:00:04.428619,"(3.1, 5.1, 3.557142857142857)","(2.25, 3.7, 3.475)","(4.8, 8.0, 6.68)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 10.896551724137932)"
11-01-2023 21:00:05.458944,"(3.1, 5.1, 3.557142857142857)","(2.25, 3.7, 3.475)","(4.8, 8.0, 6.68)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 10.896551724137932)"
11-01-2023 21:00:06.565065,"(3.1, 5.1, 3.557142857142857)","(2.25, 3.7, 3.475)","(4.8, 8.0, 6.68)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 10.896551724137932)"
11-01-2023 21:00:07.660756,"(3.1, 5.1, 3.557142857142857)","(2.25, 3.7, 3.475)","(4.8, 8.0, 6.68)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 10.896551724137932)"
11-01-2023 21:00:08.799916,"(3.1, 5.1, 3.557142857142857)","(2.25, 3.7, 3.475)","(4.8, 8.0, 6.68)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 10.896551724137932)"
11-01-2023 21:00:09.862943,"(3.1, 5.1, 3.557142857142857)","(2.25, 3.7, 3.475)","(4.8, 8.0, 6.68)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 10.896551724137932)"
11-01-2023 21:00:10.969902,"(3.1, 5.1, 3.557142857142857)","(2.25, 3.7, 3.475)","(4.8, 8.0, 6.68)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 10.896551724137932)"
11-01-2023 21:00:12.079280,"(3.1, 5.1, 3.557142857142857)","(2.25, 3.7, 3.2846153846153845)","(4.8, 8.0, 7.175)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 8.0625)"
11-01-2023 21:00:13.170132,"(3.1, 5.1, 3.557142857142857)","(2.25, 3.7, 3.2846153846153845)","(4.8, 8.0, 7.175)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 8.0625)"
11-01-2023 21:00:14.201217,"(3.1, 5.1, 3.557142857142857)","(2.25, 3.7, 3.2846153846153845)","(4.8, 8.0, 7.175)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 8.0625)"
11-01-2023 21:00:15.248377,"(3.1, 5.1, 3.557142857142857)","(2.25, 3.7, 3.2846153846153845)","(4.8, 8.0, 7.175)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 8.0625)"
11-01-2023 21:00:16.279919,"(3.1, 5.1, 3.557142857142857)","(2.25, 3.7, 3.2846153846153845)","(4.8, 8.0, 7.175)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 8.0625)"
11-01-2023 21:00:17.359142,"(3.1, 5.1, 3.557142857142857)","(2.25, 3.7, 3.2846153846153845)","(4.8, 8.0, 7.175)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 8.0625)"
11-01-2023 21:00:18.500219,"(3.1, 5.1, 3.557142857142857)","(2.25, 3.7, 3.5)","(4.8, 8.0, 7.175)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 8.0625)"
11-01-2023 21:00:19.625767,"(3.1, 5.1, 3.557142857142857)","(2.25, 3.7, 3.5)","(4.8, 8.0, 7.175)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 8.0625)"
11-01-2023 21:00:20.827530,"(3.1, 5.1, 3.557142857142857)","(2.25, 3.65, 3.184615384615385)","(4.8, 8.0, 7.175)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 8.0625)"
11-01-2023 21:00:22.112096,"(3.1, 5.1, 3.557142857142857)","(2.25, 3.65, 3.184615384615385)","(4.8, 8.0, 7.175)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 8.0625)"
11-01-2023 21:00:23.401546,"(3.1, 5.1, 3.557142857142857)","(2.25, 3.65, 3.184615384615385)","(4.8, 8.0, 7.175)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 8.0625)"
11-01-2023 21:00:24.750484,"(3.1, 5.1, 3.557142857142857)","(2.25, 3.65, 3.184615384615385)","(4.8, 8.0, 7.175)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 8.0625)"
11-01-2023 21:00:25.804152,"(3.1, 5.1, 3.557142857142857)","(2.25, 3.65, 3.184615384615385)","(4.8, 8.0, 7.175)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 8.0625)"
11-01-2023 21:00:26.883378,"(3.1, 5.1, 3.557142857142857)","(2.25, 3.65, 3.1916666666666664)","(4.8, 8.0, 7.175)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 8.0625)"
11-01-2023 21:00:27.930384,"(3.1, 5.1, 3.557142857142857)","(2.25, 3.65, 3.1916666666666664)","(4.8, 8.0, 7.175)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 8.0625)"
11-01-2023 21:00:29.066059,"(3.1, 5.1, 3.557142857142857)","(2.25, 3.7, 3.425)","(4.8, 8.0, 7.175)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 8.0625)"
11-01-2023 21:00:30.255314,"(3.1, 5.1, 3.5142857142857142)","(2.25, 3.7, 3.425)","(4.8, 8.0, 7.175)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 8.0625)"
11-01-2023 21:00:31.477622,"(3.1, 5.1, 3.5142857142857142)","(2.25, 3.7, 3.425)","(4.8, 8.0, 7.175)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 8.0625)"
11-01-2023 21:00:32.856694,"(3.1, 5.1, 3.5142857142857142)","(2.25, 3.7, 3.5)","(4.8, 8.0, 7.175)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 8.0625)"
11-01-2023 21:00:34.109141,"(3.1, 5.1, 3.5142857142857142)","(2.25, 3.7, 3.5)","(4.8, 8.0, 7.175)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 8.0625)"
11-01-2023 21:00:35.308596,"(3.1, 5.1, 3.5142857142857142)","(2.25, 3.7, 3.5)","(4.8, 8.0, 7.175)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 8.0625)"
11-01-2023 21:00:36.546287,"(3.1, 5.1, 3.5142857142857142)","(2.25, 3.7, 3.5)","(4.8, 8.0, 7.175)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 8.0625)"
11-01-2023 21:00:37.814023,"(3.1, 5.1, 3.5142857142857142)","(2.25, 3.7, 3.5)","(4.8, 8.0, 7.175)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 8.0625)"
11-01-2023 21:00:39.035197,"(3.1, 5.1, 3.5142857142857142)","(2.25, 3.7, 3.5)","(4.8, 8.0, 7.175)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 8.0625)"
11-01-2023 21:00:40.214299,"(3.1, 5.1, 3.5142857142857142)","(2.25, 3.7, 3.5)","(4.8, 8.0, 7.175)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 8.0625)"
11-01-2023 21:00:41.391590,"(3.1, 5.1, 3.5142857142857142)","(2.25, 3.7, 3.5)","(4.8, 8.0, 7.175)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 8.0625)"
11-01-2023 21:00:42.567415,"(3.1, 5.1, 3.5142857142857142)","(2.25, 3.7, 3.5)","(4.8, 8.0, 7.175)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 8.0625)"
11-01-2023 21:00:43.755075,"(3.1, 5.1, 3.5142857142857142)","(2.25, 3.7, 3.5)","(4.8, 8.0, 7.175)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 8.0625)"
11-01-2023 21:00:44.923445,"(3.1, 5.1, 3.5142857142857142)","(2.25, 3.7, 3.5)","(4.8, 8.0, 7.175)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 8.0625)"
11-01-2023 21:00:46.005963,"(3.1, 5.1, 3.5142857142857142)","(2.25, 3.7, 3.5)","(4.8, 8.0, 7.175)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 8.0625)"
11-01-2023 21:00:47.122125,"(3.1, 5.1, 3.5142857142857142)","(2.25, 3.7, 3.5)","(4.8, 8.0, 7.175)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 8.0625)"
11-01-2023 21:00:48.091067,"(3.1, 5.1, 3.5142857142857142)","(2.25, 3.7, 3.5)","(4.8, 8.0, 7.175)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 8.0625)"
11-01-2023 21:00:49.383649,"(3.1, 5.1, 3.5142857142857142)","(2.25, 3.7, 3.5)","(4.8, 8.0, 7.175)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 8.0625)"
11-01-2023 21:00:50.512961,"(3.1, 5.1, 3.5142857142857142)","(2.25, 3.7, 3.5)","(4.8, 8.0, 7.175)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 8.0625)"
11-01-2023 21:00:51.581536,"(3.1, 5.1, 3.5142857142857142)","(2.25, 3.7, 3.5)","(4.8, 8.0, 7.175)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 8.0625)"
11-01-2023 21:00:52.709938,"(3.1, 5.1, 3.5142857142857142)","(2.25, 3.7, 3.5)","(4.8, 8.0, 7.175)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 8.0625)"
11-01-2023 21:00:53.889458,"(3.1, 5.1, 3.5142857142857142)","(2.25, 3.7, 3.5)","(4.8, 8.0, 7.175)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 8.0625)"
11-01-2023 21:00:55.075137,"(3.1, 5.1, 3.5142857142857142)","(2.25, 3.7, 3.5)","(4.8, 8.0, 7.175)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 8.0625)"
11-01-2023 21:00:56.304169,"(3.1, 5.1, 3.5142857142857142)","(2.25, 3.7, 3.5)","(4.8, 8.0, 7.175)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 8.0625)"
11-01-2023 21:00:57.501005,"(3.1, 5.1, 3.5142857142857142)","(2.25, 3.7, 3.5)","(4.8, 8.0, 7.175)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 8.0625)"
11-01-2023 21:00:58.576315,"(3.1, 5.1, 3.5142857142857142)","(2.25, 3.7, 3.5)","(4.8, 8.0, 7.175)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 8.0625)"
11-01-2023 21:00:59.637234,"(3.1, 5.1, 3.5142857142857142)","(2.25, 3.7, 3.5)","(4.8, 8.0, 7.175)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 8.0625)"
11-01-2023 21:01:00.597335,"(3.1, 5.1, 3.5142857142857142)","(2.25, 3.7, 3.5)","(4.8, 8.0, 7.175)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 8.0625)"
11-01-2023 21:01:01.504420,"(3.1, 5.1, 3.5142857142857142)","(2.25, 3.7, 3.5)","(4.8, 8.0, 7.175)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 9.615384615384615)"
11-01-2023 21:01:02.630661,"(3.1, 5.0, 3.425)","(2.25, 3.7, 3.5)","(4.8, 8.0, 7.175)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 9.933333333333334)"
11-01-2023 21:01:03.730522,"(3.1, 4.9, 3.8000000000000003)","(2.25, 3.7, 3.5)","(4.8, 8.0, 7.175)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 9.933333333333334)"
11-01-2023 21:01:04.840236,"(3.1, 5.1, 3.8666666666666667)","(2.25, 3.7, 3.185714285714286)","(4.8, 8.0, 7.175)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 9.933333333333334)"
11-01-2023 21:01:06.016700,"(3.1, 5.2, 3.3347826086956522)","(2.25, 3.7, 3.185714285714286)","(4.8, 8.0, 7.175)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 9.933333333333334)"
11-01-2023 21:01:07.210410,"(3.1, 5.2, 3.3347826086956522)","(2.25, 3.7, 3.185714285714286)","(4.8, 8.0, 7.175)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 9.933333333333334)"
11-01-2023 21:01:08.376671,"(3.1, 5.2, 3.3347826086956522)","(2.25, 3.7, 3.185714285714286)","(4.8, 8.0, 7.175)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 9.933333333333334)"
11-01-2023 21:01:09.533355,"(3.1, 5.1, 3.62)","(2.25, 3.7, 3.185714285714286)","(4.8, 8.0, 7.175)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 9.933333333333334)"
11-01-2023 21:01:10.855150,"(3.1, 5.0, 3.8000000000000003)","(2.25, 3.7, 3.185714285714286)","(4.8, 8.0, 7.175)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 9.933333333333334)"
11-01-2023 21:01:12.014537,"(3.1, 4.9, 3.8000000000000003)","(2.25, 3.7, 3.185714285714286)","(4.8, 8.0, 7.175)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 9.933333333333334)"
11-01-2023 21:01:13.077454,"(3.1, 5.0, 3.425)","(2.25, 3.7, 3.185714285714286)","(4.8, 8.0, 7.175)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 9.933333333333334)"
11-01-2023 21:01:14.126269,"(3.1, 5.0, 3.425)","(2.25, 3.7, 3.5)","(4.8, 8.0, 7.175)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 9.933333333333334)"
11-01-2023 21:01:15.377069,"(3.1, 5.0, 3.425)","(2.25, 3.65, 3.184615384615385)","(4.8, 8.0, 7.175)","(12.0, 27.0, 20.8)","(16.0, 42.0, 24.5)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 9.933333333333334)"
11-01-2023 21:01:16.502695,"(3.1, 5.0, 3.425)","(2.25, 3.65, 3.184615384615385)","(4.8, 8.0, 7.085714285714285)","(12.0, 27.0, 22.0)","(16.0, 42.0, 26.72222222222222)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 8.61111111111111)"
11-01-2023 21:01:17.609482,"(3.1, 5.0, 3.425)","(2.25, 3.65, 3.184615384615385)","(4.8, 8.0, 7.085714285714285)","(12.0, 27.0, 22.0)","(16.0, 42.0, 26.72222222222222)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 9.5)"
11-01-2023 21:01:18.833287,"(3.1, 5.0, 3.425)","(2.25, 3.65, 3.184615384615385)","(4.8, 8.0, 7.085714285714285)","(12.0, 27.0, 22.0)","(16.0, 42.0, 26.72222222222222)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 9.5)"
11-01-2023 21:01:19.939223,"(3.1, 5.0, 3.425)","(2.25, 3.65, 3.184615384615385)","(4.8, 8.0, 7.085714285714285)","(12.0, 27.0, 22.0)","(16.0, 42.0, 26.72222222222222)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 9.5)"
11-01-2023 21:01:21.107426,"(3.1, 5.0, 3.425)","(2.25, 3.65, 3.184615384615385)","(4.8, 8.0, 7.085714285714285)","(12.0, 27.0, 22.0)","(16.0, 42.0, 26.72222222222222)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 9.5)"
11-01-2023 21:01:22.259125,"(3.1, 5.0, 3.425)","(2.25, 3.65, 3.184615384615385)","(4.8, 8.0, 7.085714285714285)","(12.0, 27.0, 22.0)","(16.0, 42.0, 26.72222222222222)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 9.5)"
11-01-2023 21:01:23.442135,"(3.1, 5.0, 3.425)","(2.25, 3.65, 3.5)","(4.8, 8.0, 7.085714285714285)","(12.0, 27.0, 22.0)","(16.0, 42.0, 26.72222222222222)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 9.5)"
11-01-2023 21:01:24.671563,"(3.1, 5.0, 3.425)","(2.25, 3.7, 3.176923076923077)","(4.8, 8.0, 7.085714285714285)","(12.0, 27.0, 22.0)","(16.0, 42.0, 26.72222222222222)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 9.5)"
11-01-2023 21:01:25.823304,"(3.1, 5.0, 3.425)","(2.25, 3.6, 3.176923076923077)","(4.8, 8.0, 7.085714285714285)","(12.0, 27.0, 22.0)","(16.0, 42.0, 26.72222222222222)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 9.5)"
11-01-2023 21:01:27.008249,"(3.1, 5.0, 3.425)","(2.25, 3.6, 3.176923076923077)","(4.8, 8.0, 7.085714285714285)","(12.0, 27.0, 22.0)","(16.0, 42.0, 26.72222222222222)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 9.5)"
11-01-2023 21:01:28.194724,"(3.1, 5.0, 3.425)","(2.25, 3.6, 3.1833333333333336)","(4.8, 8.0, 7.085714285714285)","(12.0, 27.0, 22.0)","(16.0, 42.0, 26.72222222222222)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 9.5)"
11-01-2023 21:01:29.355727,"(3.1, 5.0, 3.425)","(2.25, 3.6, 3.1833333333333336)","(4.8, 8.0, 7.085714285714285)","(12.0, 27.0, 22.0)","(16.0, 42.0, 26.72222222222222)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 9.5)"
11-01-2023 21:01:30.474672,"(3.1, 5.0, 3.425)","(2.25, 3.6, 3.1833333333333336)","(4.8, 8.0, 7.085714285714285)","(12.0, 27.0, 22.0)","(16.0, 42.0, 26.72222222222222)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 9.5)"
11-01-2023 21:01:31.551116,"(3.1, 5.0, 3.425)","(2.25, 3.6, 3.1833333333333336)","(4.8, 8.0, 7.085714285714285)","(12.0, 27.0, 22.0)","(16.0, 42.0, 26.72222222222222)","(21.0, 75.0, 56.71875)","(7.0, 12.0, 9.5)"
