,Vodka Martini,Debs Ellie,Elliez Star,Sunset Soiree,Tres Redoute,Alpha Jane,Evanescent,Russian Pins
07-01-2023 15:55:14.359020,"(2.2, 2.48, 2.4)","(8.0, 11.0, 10.333333333333334)","(12.0, 19.5, 18.5)","(3.6, 5.2, 5.141176470588236)","(5.0, 6.2, 6.165909090909091)","(11.0, 17.5, 15.833333333333334)","(26.0, 90.0, 85.0)","(101.0, 180.0, 156.66666666666666)"
07-01-2023 15:55:15.475463,"(2.2, 2.48, 2.4)","(8.0, 11.0, 10.333333333333334)","(12.0, 19.5, 18.5)","(3.6, 5.2, 5.141176470588236)","(5.0, 6.2, 6.165909090909091)","(11.0, 17.5, 15.833333333333334)","(26.0, 90.0, 85.0)","(101.0, 180.0, 156.66666666666666)"
07-01-2023 15:55:16.550245,"(2.2, 2.48, 2.4)","(8.0, 11.0, 10.333333333333334)","(12.0, 19.5, 18.5)","(3.6, 5.2, 5.133333333333334)","(5.0, 6.2, 6.337777777777778)","(11.0, 17.5, 15.833333333333334)","(26.0, 90.0, 85.0)","(101.0, 180.0, 156.66666666666666)"
07-01-2023 15:55:17.668524,"(2.2, 2.48, 2.375384615384615)","(8.0, 11.0, 10.333333333333334)","(12.0, 19.5, 18.5)","(3.6, 5.2, 5.133333333333334)","(5.0, 6.4, 6.337777777777778)","(11.0, 17.5, 15.555555555555555)","(26.0, 90.0, 85.0)","(101.0, 180.0, 156.66666666666666)"
07-01-2023 15:55:18.796610,"(2.2, 2.48, 2.375384615384615)","(8.0, 11.0, 10.333333333333334)","(12.0, 19.5, 18.5)","(3.6, 5.2, 5.133333333333334)","(5.0, 6.4, 6.16)","(11.0, 17.5, 15.555555555555555)","(26.0, 90.0, 85.0)","(101.0, 180.0, 156.66666666666666)"
07-01-2023 15:55:19.920321,"(2.2, 2.48, 2.375384615384615)","(8.0, 11.0, 10.333333333333334)","(12.0, 19.5, 18.5)","(3.6, 5.2, 5.133333333333334)","(5.0, 6.4, 6.0)","(11.0, 17.5, 15.555555555555555)","(26.0, 90.0, 85.0)","(101.0, 180.0, 156.66666666666666)"
07-01-2023 15:55:21.007970,"(2.2, 2.48, 2.4)","(8.0, 11.0, 10.333333333333334)","(12.0, 19.5, 18.5)","(3.6, 5.2, 5.133333333333334)","(5.0, 6.2, 6.0)","(11.0, 17.5, 15.555555555555555)","(26.0, 90.0, 85.0)","(101.0, 180.0, 156.66666666666666)"
07-01-2023 15:55:22.173725,"(2.2, 2.48, 2.4)","(8.0, 11.0, 10.333333333333334)","(12.0, 19.5, 18.5)","(3.6, 5.2, 5.133333333333334)","(5.0, 6.2, 6.0)","(11.0, 17.5, 15.555555555555555)","(26.0, 90.0, 85.0)","(101.0, 180.0, 156.66666666666666)"
07-01-2023 15:55:23.414559,"(2.2, 2.48, 2.4)","(8.0, 11.0, 10.333333333333334)","(12.0, 19.5, 18.5)","(3.6, 5.2, 5.133333333333334)","(5.0, 6.2, 6.0)","(11.0, 17.5, 15.555555555555555)","(26.0, 90.0, 85.0)","(101.0, 180.0, 156.66666666666666)"
07-01-2023 15:55:24.657328,"(2.2, 2.48, 2.4)","(8.0, 11.0, 10.333333333333334)","(12.0, 19.5, 18.9)","(3.6, 5.2, 5.133333333333334)","(5.0, 6.2, 6.114285714285715)","(11.0, 17.5, 15.555555555555555)","(26.0, 90.0, 85.625)","(101.0, 180.0, 156.66666666666666)"
07-01-2023 15:55:25.794889,"(2.2, 2.48, 2.4)","(8.0, 11.0, 10.333333333333334)","(12.0, 19.5, 18.9)","(3.6, 5.2, 5.133333333333334)","(5.0, 6.2, 6.125)","(11.0, 17.5, 15.555555555555555)","(26.0, 90.0, 85.625)","(101.0, 180.0, 156.66666666666666)"
07-01-2023 15:55:26.835006,"(2.2, 2.48, 2.4)","(8.0, 11.0, 10.280000000000001)","(12.0, 19.5, 18.9)","(3.6, 5.2, 5.133333333333334)","(5.0, 6.2, 6.125)","(11.0, 17.5, 15.555555555555555)","(26.0, 90.0, 85.625)","(101.0, 180.0, 156.66666666666666)"
07-01-2023 15:55:27.931619,"(2.2, 2.48, 2.4)","(8.0, 11.0, 10.280000000000001)","(12.0, 19.5, 18.9)","(3.6, 5.2, 5.133333333333334)","(5.0, 6.2, 6.125)","(11.0, 17.5, 15.555555555555555)","(26.0, 90.0, 85.625)","(101.0, 180.0, 156.66666666666666)"
07-01-2023 15:55:29.314026,"(2.2, 2.48, 2.4)","(8.0, 11.0, 10.280000000000001)","(12.0, 19.5, 18.9)","(3.6, 5.2, 5.133333333333334)","(5.0, 6.2, 6.125)","(11.0, 17.5, 15.555555555555555)","(26.0, 90.0, 85.625)","(101.0, 180.0, 156.66666666666666)"
07-01-2023 15:55:30.691096,"(2.2, 2.48, 2.4)","(8.0, 11.0, 10.280000000000001)","(12.0, 19.5, 18.9)","(3.6, 5.2, 5.133333333333334)","(5.0, 6.2, 6.125)","(11.0, 17.5, 15.555555555555555)","(26.0, 90.0, 85.625)","(101.0, 180.0, 156.66666666666666)"
07-01-2023 15:55:31.956093,"(2.2, 2.48, 2.4)","(8.0, 11.0, 10.280000000000001)","(12.0, 19.5, 18.9)","(3.6, 5.2, 5.133333333333334)","(5.0, 6.2, 6.125)","(11.0, 17.5, 15.555555555555555)","(26.0, 90.0, 72.5)","(101.0, 180.0, 156.66666666666666)"
07-01-2023 15:55:33.269135,"(2.2, 2.48, 2.4)","(8.0, 11.0, 10.280000000000001)","(12.0, 19.5, 18.9)","(3.6, 5.2, 5.133333333333334)","(5.0, 6.2, 6.125)","(11.0, 17.5, 15.555555555555555)","(26.0, 90.0, 84.16666666666666)","(101.0, 180.0, 156.66666666666666)"
07-01-2023 15:55:34.507625,"(2.2, 2.48, 2.395)","(8.0, 10.5, 10.36)","(12.0, 19.0, 18.86842105263158)","(3.6, 5.2, 5.133333333333334)","(5.0, 6.2, 6.125)","(11.0, 17.5, 16.770833333333332)","(26.0, 90.0, 72.5)","(101.0, 180.0, 156.66666666666666)"
07-01-2023 15:55:35.680562,"(2.2, 2.48, 2.3666666666666667)","(8.0, 11.0, 10.446153846153846)","(12.0, 19.0, 18.86842105263158)","(3.6, 5.2, 5.133333333333334)","(5.0, 6.2, 6.125)","(11.0, 17.5, 15.555555555555555)","(26.0, 90.0, 84.16666666666666)","(101.0, 180.0, 156.66666666666666)"
07-01-2023 15:55:36.784335,"(2.2, 2.48, 2.3666666666666667)","(8.0, 11.0, 10.446153846153846)","(12.0, 19.0, 18.5)","(3.6, 5.2, 5.133333333333334)","(5.0, 6.2, 6.125)","(11.0, 17.5, 15.555555555555555)","(26.0, 90.0, 72.5)","(101.0, 180.0, 156.66666666666666)"
07-01-2023 15:55:37.888503,"(2.2, 2.48, 2.3666666666666667)","(8.0, 11.0, 10.446153846153846)","(12.0, 19.0, 18.5)","(3.6, 5.2, 5.133333333333334)","(5.0, 6.2, 6.125)","(11.0, 17.5, 15.555555555555555)","(26.0, 90.0, 84.16666666666666)","(101.0, 180.0, 156.66666666666666)"
07-01-2023 15:55:39.082266,"(2.2, 2.48, 2.3666666666666667)","(8.0, 11.0, 10.446153846153846)","(12.0, 19.0, 18.5)","(3.6, 5.2, 5.133333333333334)","(5.0, 6.2, 6.125)","(11.0, 17.5, 15.555555555555555)","(26.0, 90.0, 72.5)","(101.0, 180.0, 156.66666666666666)"
07-01-2023 15:55:40.260222,"(2.2, 2.48, 2.3666666666666667)","(8.0, 11.0, 10.446153846153846)","(12.0, 19.0, 18.5)","(3.6, 5.2, 5.133333333333334)","(5.0, 6.2, 6.125)","(11.0, 17.5, 15.555555555555555)","(26.0, 90.0, 72.5)","(101.0, 180.0, 156.66666666666666)"
07-01-2023 15:55:41.394754,"(2.2, 2.48, 2.3666666666666667)","(8.0, 11.0, 10.446153846153846)","(12.0, 19.0, 18.5)","(3.6, 5.2, 5.133333333333334)","(5.0, 6.2, 6.125)","(11.0, 17.5, 15.555555555555555)","(26.0, 90.0, 72.5)","(101.0, 180.0, 156.66666666666666)"
07-01-2023 15:55:42.535869,"(2.2, 2.48, 2.3666666666666667)","(8.0, 11.0, 10.446153846153846)","(12.0, 19.0, 18.5)","(3.6, 5.2, 5.133333333333334)","(5.0, 6.2, 6.125)","(11.0, 17.5, 15.555555555555555)","(26.0, 90.0, 72.5)","(101.0, 180.0, 156.66666666666666)"
07-01-2023 15:55:43.616550,"(2.2, 2.48, 2.3666666666666667)","(8.0, 11.0, 10.446153846153846)","(12.0, 19.0, 18.5)","(3.6, 5.2, 5.133333333333334)","(5.0, 6.2, 6.129411764705883)","(11.0, 17.5, 15.555555555555555)","(26.0, 90.0, 72.5)","(101.0, 180.0, 156.66666666666666)"
07-01-2023 15:55:44.708230,"(2.2, 2.48, 2.3666666666666667)","(8.0, 11.0, 10.446153846153846)","(12.0, 19.0, 18.5)","(3.6, 5.2, 5.133333333333334)","(5.0, 6.2, 6.114285714285715)","(11.0, 17.5, 15.555555555555555)","(26.0, 90.0, 72.5)","(101.0, 180.0, 156.66666666666666)"
07-01-2023 15:55:45.934365,"(2.2, 2.48, 2.3666666666666667)","(8.0, 11.0, 10.446153846153846)","(12.0, 19.0, 18.5)","(3.6, 5.2, 5.133333333333334)","(5.0, 6.2, 6.114285714285715)","(11.0, 17.5, 15.555555555555555)","(26.0, 90.0, 72.5)","(101.0, 180.0, 156.66666666666666)"
07-01-2023 15:55:47.060330,"(2.2, 2.48, 2.3666666666666667)","(8.0, 11.0, 10.446153846153846)","(12.0, 19.0, 18.5)","(3.6, 5.2, 5.133333333333334)","(5.0, 6.2, 6.114285714285715)","(11.0, 17.5, 15.555555555555555)","(26.0, 90.0, 72.5)","(101.0, 180.0, 156.66666666666666)"
07-01-2023 15:55:48.197512,"(2.2, 2.48, 2.3666666666666667)","(8.0, 11.0, 10.446153846153846)","(12.0, 19.0, 18.5)","(3.6, 5.2, 5.133333333333334)","(5.0, 6.2, 6.114285714285715)","(11.0, 17.5, 15.555555555555555)","(26.0, 90.0, 72.5)","(101.0, 180.0, 156.66666666666666)"
07-01-2023 15:55:49.445933,"(2.2, 2.48, 2.3666666666666667)","(8.0, 11.0, 10.446153846153846)","(12.0, 19.0, 18.5)","(3.6, 5.2, 5.133333333333334)","(5.0, 6.2, 6.114285714285715)","(11.0, 17.5, 15.555555555555555)","(26.0, 90.0, 72.5)","(101.0, 180.0, 156.66666666666666)"
07-01-2023 15:55:50.645913,"(2.2, 2.48, 2.3666666666666667)","(8.0, 11.0, 10.446153846153846)","(12.0, 19.0, 18.5)","(3.6, 5.2, 5.133333333333334)","(5.0, 6.2, 6.114285714285715)","(11.0, 17.5, 15.555555555555555)","(26.0, 90.0, 72.5)","(101.0, 180.0, 165.0)"
07-01-2023 15:55:51.776844,"(2.2, 2.48, 2.3477777777777775)","(8.0, 11.0, 10.446153846153846)","(12.0, 19.0, 18.5)","(3.6, 5.2, 5.133333333333334)","(5.0, 6.2, 6.129411764705883)","(11.0, 17.5, 15.555555555555555)","(26.0, 90.0, 72.5)","(101.0, 220.0, 201.66666666666666)"
07-01-2023 15:55:52.859646,"(2.2, 2.48, 2.3477777777777775)","(8.0, 11.0, 10.446153846153846)","(12.0, 19.0, 18.5)","(3.6, 5.2, 5.133333333333334)","(5.0, 6.2, 6.114285714285715)","(11.0, 17.5, 15.555555555555555)","(26.0, 90.0, 72.5)","(101.0, 220.0, 205.71428571428572)"
07-01-2023 15:55:54.044198,"(2.2, 2.48, 2.3477777777777775)","(8.0, 11.0, 10.446153846153846)","(12.0, 19.0, 18.5)","(3.6, 5.2, 5.133333333333334)","(5.0, 6.2, 6.114285714285715)","(11.0, 17.5, 15.555555555555555)","(26.0, 90.0, 72.5)","(101.0, 220.0, 200.0)"
07-01-2023 15:55:55.325401,"(2.2, 2.48, 2.3477777777777775)","(8.0, 11.0, 10.446153846153846)","(12.0, 19.0, 18.5)","(3.6, 5.2, 5.133333333333334)","(5.0, 6.2, 6.114285714285715)","(11.0, 17.5, 15.555555555555555)","(26.0, 90.0, 72.5)","(101.0, 220.0, 200.0)"
07-01-2023 15:55:56.529504,"(2.2, 2.48, 2.3477777777777775)","(8.0, 11.0, 10.446153846153846)","(12.0, 19.0, 18.5)","(3.6, 5.2, 5.133333333333334)","(5.0, 6.2, 6.114285714285715)","(11.0, 17.5, 15.555555555555555)","(26.0, 90.0, 72.5)","(101.0, 220.0, 186.66666666666669)"
07-01-2023 15:55:57.723940,"(2.2, 2.48, 2.3477777777777775)","(8.0, 11.0, 10.446153846153846)","(12.0, 19.0, 18.5)","(3.6, 5.2, 5.133333333333334)","(5.0, 6.2, 6.114285714285715)","(11.0, 17.5, 15.555555555555555)","(26.0, 90.0, 72.5)","(101.0, 220.0, 186.66666666666669)"
07-01-2023 15:55:58.903214,"(2.2, 2.48, 2.3477777777777775)","(8.0, 11.0, 10.446153846153846)","(12.0, 19.0, 18.5)","(3.6, 5.2, 5.133333333333334)","(5.0, 6.4, 6.24)","(11.0, 17.5, 15.555555555555555)","(26.0, 90.0, 72.5)","(101.0, 220.0, 186.66666666666669)"
07-01-2023 15:56:00.085120,"(2.2, 2.48, 2.3666666666666667)","(8.0, 11.0, 10.446153846153846)","(12.0, 19.0, 18.5)","(3.6, 5.2, 5.133333333333334)","(5.0, 6.4, 6.314285714285715)","(11.0, 17.5, 15.555555555555555)","(26.0, 90.0, 72.5)","(101.0, 220.0, 186.66666666666669)"
07-01-2023 15:56:01.357600,"(2.2, 2.48, 2.3666666666666667)","(8.0, 11.0, 10.446153846153846)","(12.0, 19.0, 18.333333333333332)","(3.6, 5.2, 5.133333333333334)","(5.0, 6.4, 6.294117647058824)","(11.0, 17.5, 15.555555555555555)","(26.0, 90.0, 78.33333333333333)","(101.0, 220.0, 186.66666666666669)"
07-01-2023 15:56:02.497342,"(2.2, 2.48, 2.3666666666666667)","(8.0, 11.0, 10.446153846153846)","(12.0, 19.0, 18.333333333333332)","(3.6, 5.2, 5.133333333333334)","(5.0, 6.4, 6.294117647058824)","(11.0, 17.5, 15.555555555555555)","(26.0, 90.0, 78.33333333333333)","(101.0, 220.0, 186.66666666666669)"
07-01-2023 15:56:03.566711,"(2.2, 2.48, 2.3666666666666667)","(8.0, 11.0, 10.446153846153846)","(12.0, 19.0, 18.333333333333332)","(3.6, 5.2, 5.133333333333334)","(5.0, 6.4, 6.294117647058824)","(11.0, 17.5, 15.555555555555555)","(26.0, 90.0, 85.625)","(101.0, 220.0, 186.66666666666669)"
07-01-2023 15:56:04.794254,"(2.2, 2.48, 2.3666666666666667)","(8.0, 11.0, 10.446153846153846)","(12.0, 19.0, 18.333333333333332)","(3.6, 5.2, 5.133333333333334)","(5.0, 6.4, 6.220000000000001)","(11.0, 17.5, 15.555555555555555)","(26.0, 90.0, 78.33333333333333)","(101.0, 220.0, 186.66666666666669)"
07-01-2023 15:56:06.016676,"(2.2, 2.48, 2.3666666666666667)","(8.0, 11.0, 10.446153846153846)","(12.0, 19.0, 18.333333333333332)","(3.6, 5.2, 5.133333333333334)","(5.0, 6.4, 6.220000000000001)","(11.0, 17.5, 15.555555555555555)","(26.0, 90.0, 85.625)","(101.0, 220.0, 186.66666666666669)"
07-01-2023 15:56:07.413346,"(2.2, 2.48, 2.3666666666666667)","(8.0, 11.0, 10.446153846153846)","(12.0, 19.0, 18.333333333333332)","(3.6, 5.2, 5.133333333333334)","(5.0, 6.4, 6.220000000000001)","(11.0, 17.5, 15.555555555555555)","(26.0, 90.0, 85.625)","(101.0, 220.0, 186.66666666666669)"
07-01-2023 15:56:08.672308,"(2.2, 2.48, 2.3666666666666667)","(8.0, 11.0, 10.446153846153846)","(12.0, 19.0, 18.333333333333332)","(3.6, 5.2, 5.133333333333334)","(5.0, 6.4, 6.220000000000001)","(11.0, 17.5, 15.555555555555555)","(26.0, 90.0, 85.625)","(101.0, 220.0, 186.66666666666669)"
07-01-2023 15:56:09.811368,"(2.2, 2.48, 2.3666666666666667)","(8.0, 11.0, 10.446153846153846)","(12.0, 19.0, 18.333333333333332)","(3.6, 5.2, 5.133333333333334)","(5.0, 6.4, 6.220000000000001)","(11.0, 17.5, 15.555555555555555)","(26.0, 90.0, 85.625)","(101.0, 220.0, 186.66666666666669)"
07-01-2023 15:56:11.310371,"(2.2, 2.48, 2.3666666666666667)","(8.0, 11.0, 10.446153846153846)","(12.0, 19.0, 18.333333333333332)","(3.6, 5.2, 5.133333333333334)","(5.0, 6.4, 6.220000000000001)","(11.0, 17.5, 15.555555555555555)","(26.0, 90.0, 85.625)","(101.0, 220.0, 186.66666666666669)"
07-01-2023 15:56:12.632218,"(2.2, 2.48, 2.3666666666666667)","(8.0, 11.0, 10.446153846153846)","(12.0, 19.0, 18.333333333333332)","(3.6, 5.2, 5.133333333333334)","(5.0, 6.4, 6.220000000000001)","(11.0, 17.5, 15.555555555555555)","(26.0, 90.0, 85.625)","(101.0, 220.0, 186.66666666666669)"
07-01-2023 15:56:13.937577,"(2.2, 2.48, 2.3666666666666667)","(8.0, 11.0, 10.446153846153846)","(12.0, 19.0, 18.333333333333332)","(3.6, 5.2, 5.133333333333334)","(5.0, 6.4, 6.220000000000001)","(11.0, 17.5, 15.555555555555555)","(26.0, 90.0, 85.625)","(101.0, 220.0, 186.66666666666669)"
07-01-2023 15:56:15.091128,"(2.2, 2.48, 2.3666666666666667)","(8.0, 11.0, 10.446153846153846)","(12.0, 19.0, 18.333333333333332)","(3.6, 5.2, 5.133333333333334)","(5.0, 6.4, 6.220000000000001)","(11.0, 17.5, 15.5)","(26.0, 90.0, 85.625)","(101.0, 220.0, 186.66666666666669)"
07-01-2023 15:56:16.280075,"(2.2, 2.48, 2.3477777777777775)","(8.0, 11.0, 10.446153846153846)","(12.0, 19.0, 18.666666666666668)","(3.6, 5.2, 5.133333333333334)","(5.0, 6.4, 6.220000000000001)","(11.0, 16.5, 15.333333333333334)","(26.0, 90.0, 85.625)","(101.0, 220.0, 186.66666666666669)"
07-01-2023 15:56:17.571228,"(2.2, 2.48, 2.3666666666666667)","(8.0, 11.0, 10.446153846153846)","(12.0, 19.5, 18.666666666666668)","(3.6, 5.2, 5.133333333333334)","(5.0, 6.4, 6.220000000000001)","(11.0, 16.5, 15.333333333333334)","(26.0, 90.0, 85.625)","(101.0, 220.0, 186.66666666666669)"
07-01-2023 15:56:18.696682,"(2.2, 2.48, 2.3666666666666667)","(8.0, 11.0, 10.446153846153846)","(12.0, 19.5, 18.666666666666668)","(3.6, 5.2, 5.133333333333334)","(5.0, 6.4, 6.220000000000001)","(11.0, 16.5, 15.333333333333334)","(26.0, 90.0, 85.625)","(101.0, 220.0, 186.66666666666669)"
07-01-2023 15:56:19.737158,"(2.2, 2.48, 2.3666666666666667)","(8.0, 11.0, 10.446153846153846)","(12.0, 19.5, 18.666666666666668)","(3.6, 5.2, 5.133333333333334)","(5.0, 6.4, 6.220000000000001)","(11.0, 16.5, 15.333333333333334)","(26.0, 90.0, 85.625)","(101.0, 220.0, 186.66666666666669)"
07-01-2023 15:56:20.990664,"(2.2, 2.48, 2.3666666666666667)","(8.0, 11.0, 10.446153846153846)","(12.0, 19.5, 18.666666666666668)","(3.6, 5.2, 5.133333333333334)","(5.0, 6.4, 6.220000000000001)","(11.0, 16.5, 15.333333333333334)","(26.0, 90.0, 85.625)","(101.0, 220.0, 186.66666666666669)"
07-01-2023 15:56:22.164813,"(2.2, 2.48, 2.3666666666666667)","(8.0, 11.0, 10.446153846153846)","(12.0, 19.5, 18.666666666666668)","(3.6, 5.2, 5.133333333333334)","(5.0, 6.4, 6.220000000000001)","(11.0, 16.5, 15.333333333333334)","(26.0, 90.0, 85.625)","(101.0, 220.0, 186.66666666666669)"
07-01-2023 15:56:23.329912,"(2.2, 2.48, 2.3666666666666667)","(8.0, 11.0, 10.446153846153846)","(12.0, 19.5, 18.666666666666668)","(3.6, 5.2, 5.133333333333334)","(5.0, 6.4, 6.220000000000001)","(11.0, 16.5, 15.333333333333334)","(26.0, 90.0, 85.625)","(101.0, 220.0, 186.66666666666669)"
07-01-2023 15:56:24.510329,"(2.2, 2.48, 2.3666666666666667)","(8.0, 11.0, 10.446153846153846)","(12.0, 19.5, 18.666666666666668)","(3.6, 5.2, 5.133333333333334)","(5.0, 6.4, 6.220000000000001)","(11.0, 16.5, 15.333333333333334)","(26.0, 90.0, 85.625)","(101.0, 220.0, 186.66666666666669)"
07-01-2023 15:56:25.681352,"(2.2, 2.48, 2.3666666666666667)","(8.0, 11.0, 9.833333333333334)","(12.0, 19.5, 18.666666666666668)","(3.6, 5.2, 5.116666666666667)","(5.0, 6.4, 6.25)","(11.0, 16.5, 15.333333333333334)","(26.0, 90.0, 85.625)","(101.0, 220.0, 186.66666666666669)"
07-01-2023 15:56:26.960026,"(2.2, 2.48, 2.407142857142857)","(8.0, 10.0, 9.833333333333334)","(12.0, 19.5, 18.666666666666668)","(3.6, 5.2, 5.0875)","(5.0, 6.4, 6.25)","(11.0, 16.5, 15.333333333333334)","(26.0, 90.0, 85.625)","(101.0, 220.0, 186.66666666666669)"
07-01-2023 15:56:28.043850,"(2.2, 2.48, 2.4141935483870967)","(8.0, 10.0, 9.833333333333334)","(12.0, 19.5, 18.666666666666668)","(3.6, 5.2, 5.0875)","(5.0, 6.4, 6.25)","(11.0, 16.5, 15.333333333333334)","(26.0, 90.0, 85.625)","(101.0, 220.0, 186.66666666666669)"
07-01-2023 15:56:29.029043,"(2.2, 2.48, 2.422222222222222)","(8.0, 10.0, 9.851851851851853)","(12.0, 19.5, 18.666666666666668)","(3.6, 5.2, 5.0875)","(5.0, 6.4, 6.25)","(11.0, 16.5, 15.6)","(26.0, 90.0, 85.625)","(101.0, 220.0, 186.66666666666669)"
07-01-2023 15:56:30.234503,"(2.2, 2.48, 2.422222222222222)","(8.0, 10.0, 9.851851851851853)","(12.0, 19.5, 19.375)","(3.6, 5.2, 5.0875)","(5.0, 6.4, 6.333333333333334)","(11.0, 16.5, 15.4)","(26.0, 90.0, 85.625)","(101.0, 220.0, 186.66666666666669)"
07-01-2023 15:56:31.416131,"(2.2, 2.48, 2.4371428571428573)","(8.0, 10.0, 9.833333333333334)","(12.0, 19.5, 18.5)","(3.6, 5.2, 5.114285714285715)","(5.0, 6.4, 6.1000000000000005)","(11.0, 16.5, 15.1875)","(26.0, 90.0, 85.625)","(101.0, 220.0, 190.0)"
07-01-2023 15:56:32.548308,"(2.2, 2.48, 2.4371428571428573)","(8.0, 10.0, 9.833333333333334)","(12.0, 19.5, 18.5)","(3.6, 5.2, 5.114285714285715)","(5.0, 6.4, 6.1000000000000005)","(11.0, 16.5, 15.1875)","(26.0, 90.0, 72.5)","(101.0, 220.0, 190.0)"
07-01-2023 15:56:33.624137,"(2.2, 2.48, 2.4371428571428573)","(8.0, 10.0, 9.833333333333334)","(12.0, 19.5, 18.5)","(3.6, 5.2, 5.114285714285715)","(5.0, 6.4, 6.1000000000000005)","(11.0, 16.5, 15.1875)","(26.0, 90.0, 72.5)","(101.0, 220.0, 190.0)"
07-01-2023 15:56:34.674126,"(2.2, 2.48, 2.4371428571428573)","(8.0, 10.0, 9.833333333333334)","(12.0, 19.5, 18.5)","(3.6, 5.2, 5.114285714285715)","(5.0, 6.4, 6.1000000000000005)","(11.0, 16.5, 15.1875)","(26.0, 90.0, 85.0)","(101.0, 220.0, 190.0)"
07-01-2023 15:56:35.790573,"(2.2, 2.48, 2.4371428571428573)","(8.0, 10.0, 9.833333333333334)","(12.0, 19.5, 18.5)","(3.6, 5.2, 5.114285714285715)","(5.0, 6.4, 6.025)","(11.0, 16.5, 15.1875)","(26.0, 90.0, 72.5)","(101.0, 220.0, 190.0)"
07-01-2023 15:56:36.891098,"(2.2, 2.48, 2.4777033492822964)","(8.0, 10.0, 9.833333333333334)","(12.0, 19.5, 18.5)","(3.6, 5.2, 5.114285714285715)","(5.0, 6.4, 6.025)","(11.0, 16.5, 15.1875)","(26.0, 90.0, 72.5)","(101.0, 220.0, 190.0)"
07-01-2023 15:56:37.999549,"(2.2, 2.48, 2.4777033492822964)","(8.0, 10.0, 9.833333333333334)","(12.0, 19.5, 18.5)","(3.6, 5.2, 5.114285714285715)","(5.0, 6.4, 6.025)","(11.0, 16.5, 15.1875)","(26.0, 90.0, 72.5)","(101.0, 220.0, 190.0)"
07-01-2023 15:56:39.065847,"(2.2, 2.48, 2.4777033492822964)","(8.0, 10.0, 9.833333333333334)","(12.0, 19.5, 18.5)","(3.6, 5.2, 5.114285714285715)","(5.0, 6.4, 6.025)","(11.0, 16.5, 15.1875)","(26.0, 90.0, 72.5)","(101.0, 220.0, 190.0)"
07-01-2023 15:56:40.117549,"(2.2, 2.48, 2.4777033492822964)","(8.0, 10.0, 9.833333333333334)","(12.0, 19.5, 18.5)","(3.6, 5.2, 5.114285714285715)","(5.0, 6.4, 6.025)","(11.0, 16.5, 15.1875)","(26.0, 90.0, 72.5)","(101.0, 220.0, 190.0)"
07-01-2023 15:56:41.200315,"(2.2, 2.48, 2.4777033492822964)","(8.0, 10.0, 9.833333333333334)","(12.0, 19.5, 18.5)","(3.6, 5.2, 5.114285714285715)","(5.0, 6.4, 6.025)","(11.0, 16.5, 15.1875)","(26.0, 90.0, 72.5)","(101.0, 220.0, 190.0)"
07-01-2023 15:56:42.283188,"(2.2, 2.48, 2.4777033492822964)","(8.0, 10.0, 9.826666666666668)","(12.0, 19.5, 18.5)","(3.6, 5.2, 5.114285714285715)","(5.0, 6.4, 6.025)","(11.0, 16.5, 15.1875)","(26.0, 90.0, 72.5)","(101.0, 220.0, 190.0)"
07-01-2023 15:56:43.283125,"(2.2, 2.48, 2.4777033492822964)","(8.0, 10.0, 9.826666666666668)","(12.0, 19.5, 18.5)","(3.6, 5.2, 5.114285714285715)","(5.0, 6.4, 6.025)","(11.0, 16.5, 15.1875)","(26.0, 90.0, 72.5)","(101.0, 220.0, 190.0)"
07-01-2023 15:56:44.345944,"(2.2, 2.48, 2.4777033492822964)","(8.0, 10.0, 9.826666666666668)","(12.0, 19.5, 18.5)","(3.6, 5.2, 5.114285714285715)","(5.0, 6.4, 6.025)","(11.0, 16.5, 15.1875)","(26.0, 90.0, 72.5)","(101.0, 220.0, 190.0)"
07-01-2023 15:56:45.526221,"(2.2, 2.48, 2.4777033492822964)","(8.0, 10.0, 9.826666666666668)","(12.0, 19.5, 18.5)","(3.6, 5.2, 5.114285714285715)","(5.0, 6.4, 6.025)","(11.0, 16.5, 15.1875)","(26.0, 90.0, 72.5)","(101.0, 220.0, 190.0)"
07-01-2023 15:56:46.637256,"(2.2, 2.48, 2.4777033492822964)","(8.0, 10.0, 9.826666666666668)","(12.0, 19.5, 18.5)","(3.6, 5.2, 5.114285714285715)","(5.0, 6.4, 6.025)","(11.0, 16.5, 15.1875)","(26.0, 90.0, 72.5)","(101.0, 220.0, 190.0)"
07-01-2023 15:56:47.653214,"(2.2, 2.48, 2.4777033492822964)","(8.0, 10.0, 9.826666666666668)","(12.0, 19.5, 18.5)","(3.6, 5.2, 5.114285714285715)","(5.0, 6.4, 6.025)","(11.0, 16.5, 15.1875)","(26.0, 90.0, 72.5)","(101.0, 220.0, 190.0)"
07-01-2023 15:56:48.758094,"(2.2, 2.48, 2.4777033492822964)","(8.0, 10.0, 9.826666666666668)","(12.0, 19.5, 18.5)","(3.6, 5.2, 5.114285714285715)","(5.0, 6.4, 6.025)","(11.0, 16.5, 15.1875)","(26.0, 90.0, 72.5)","(101.0, 220.0, 190.0)"
07-01-2023 15:56:49.771599,"(2.2, 2.48, 2.4777033492822964)","(8.0, 10.0, 9.628571428571428)","(12.0, 19.5, 18.5)","(3.6, 5.2, 5.114285714285715)","(5.0, 6.4, 6.233333333333333)","(11.0, 16.5, 15.166666666666666)","(26.0, 90.0, 72.5)","(101.0, 220.0, 190.0)"
