,Sirius Lulu,Little Joe,Charlotte Dream,Winlock Lad,Indigo,Pick Up Gus,Baby Magic,Tara Swift
11-01-2023 15:43:34.655217,"(6.5, 11.0, 9.533333333333333)","(10.0, 25.0, 16.666666666666668)","(3.8, 5.4, 4.3090909090909095)","(12.0, 26.0, 23.5)","(8.5, 22.0, 17.8)","(3.1, 3.65, 3.2214285714285715)","(4.0, 8.2, 4.7875)","(31.0, 170.0, 95.88235294117646)"
11-01-2023 15:43:35.843595,"(6.5, 11.0, 9.533333333333333)","(10.0, 25.0, 16.666666666666668)","(3.8, 5.4, 4.78)","(12.0, 26.0, 23.5)","(8.5, 22.0, 17.8)","(3.1, 3.65, 3.2214285714285715)","(4.0, 8.2, 4.7875)","(31.0, 170.0, 95.88235294117646)"
11-01-2023 15:43:37.373596,"(6.5, 11.0, 9.533333333333333)","(10.0, 25.0, 16.666666666666668)","(3.8, 5.4, 4.65)","(12.0, 26.0, 23.0)","(8.5, 22.0, 17.8)","(3.1, 3.65, 3.2214285714285715)","(4.0, 8.2, 4.7875)","(31.0, 170.0, 95.88235294117646)"
11-01-2023 15:43:38.751276,"(6.5, 11.0, 9.533333333333333)","(10.0, 25.0, 16.666666666666668)","(3.8, 5.4, 4.65)","(12.0, 26.0, 23.0)","(8.5, 22.0, 17.8)","(3.1, 3.65, 3.1678571428571427)","(4.0, 8.2, 4.7875)","(31.0, 170.0, 95.88235294117646)"
11-01-2023 15:43:40.109140,"(6.5, 11.0, 9.533333333333333)","(10.0, 25.0, 16.666666666666668)","(3.8, 5.4, 4.65)","(12.0, 26.0, 23.0)","(8.5, 22.0, 17.8)","(3.1, 3.4, 3.1678571428571427)","(4.0, 8.2, 4.7875)","(31.0, 170.0, 95.88235294117646)"
11-01-2023 15:43:41.548531,"(6.5, 11.0, 9.533333333333333)","(10.0, 25.0, 16.666666666666668)","(3.8, 5.4, 4.65)","(12.0, 26.0, 23.125)","(8.5, 22.0, 17.8)","(3.1, 3.4, 3.1678571428571427)","(4.0, 8.2, 4.7875)","(31.0, 170.0, 127.77777777777777)"
11-01-2023 15:43:42.925628,"(6.5, 11.0, 9.533333333333333)","(10.0, 25.0, 16.666666666666668)","(3.8, 5.4, 4.65)","(12.0, 26.0, 23.125)","(8.5, 22.0, 17.8)","(3.1, 3.4, 3.1678571428571427)","(4.0, 8.2, 4.7875)","(31.0, 140.0, 127.77777777777777)"
11-01-2023 15:43:44.241238,"(6.5, 11.0, 9.533333333333333)","(10.0, 25.0, 16.666666666666668)","(3.8, 5.4, 4.65)","(12.0, 26.0, 23.125)","(8.5, 22.0, 17.8)","(3.1, 3.4, 3.1678571428571427)","(4.0, 8.2, 4.7875)","(31.0, 140.0, 127.77777777777777)"
11-01-2023 15:43:45.502201,"(6.5, 11.0, 9.533333333333333)","(10.0, 25.0, 16.666666666666668)","(3.8, 5.4, 4.65)","(12.0, 26.0, 23.125)","(8.5, 22.0, 17.8)","(3.1, 3.4, 3.1678571428571427)","(4.0, 8.2, 4.7875)","(31.0, 140.0, 127.77777777777777)"
11-01-2023 15:43:46.740137,"(6.5, 11.0, 9.533333333333333)","(10.0, 25.0, 16.666666666666668)","(3.8, 5.4, 4.65)","(12.0, 26.0, 23.125)","(8.5, 22.0, 17.8)","(3.1, 3.4, 3.1619047619047618)","(4.0, 8.2, 4.7875)","(31.0, 140.0, 127.77777777777777)"
11-01-2023 15:43:47.997484,"(6.5, 11.0, 9.533333333333333)","(10.0, 25.0, 16.666666666666668)","(3.8, 5.4, 4.65)","(12.0, 26.0, 23.125)","(8.5, 22.0, 15.444444444444445)","(3.1, 3.4, 3.1619047619047618)","(4.0, 8.2, 4.7875)","(31.0, 140.0, 121.66666666666666)"
11-01-2023 15:43:49.196608,"(6.5, 11.0, 9.533333333333333)","(10.0, 25.0, 16.666666666666668)","(3.8, 5.4, 4.65)","(12.0, 26.0, 23.125)","(8.5, 23.0, 15.88888888888889)","(3.1, 3.4, 3.1619047619047618)","(4.0, 8.2, 4.7875)","(31.0, 140.0, 121.66666666666666)"
11-01-2023 15:43:50.418347,"(6.5, 11.0, 9.533333333333333)","(10.0, 25.0, 16.666666666666668)","(3.8, 5.4, 4.65)","(12.0, 26.0, 23.125)","(8.5, 24.0, 15.88888888888889)","(3.1, 3.4, 3.1619047619047618)","(4.0, 8.2, 4.7875)","(31.0, 140.0, 121.66666666666666)"
11-01-2023 15:43:51.697139,"(6.5, 11.0, 9.533333333333333)","(10.0, 25.0, 16.666666666666668)","(3.8, 5.4, 4.65)","(12.0, 26.0, 23.125)","(8.5, 24.0, 15.88888888888889)","(3.1, 3.4, 3.1619047619047618)","(4.0, 8.2, 4.7875)","(31.0, 140.0, 121.66666666666666)"
11-01-2023 15:43:53.087229,"(6.5, 11.0, 9.533333333333333)","(10.0, 25.0, 16.666666666666668)","(3.8, 5.4, 4.65)","(12.0, 26.0, 23.125)","(8.5, 24.0, 18.46666666666667)","(3.1, 3.4, 3.1619047619047618)","(4.0, 8.2, 4.7875)","(31.0, 140.0, 121.66666666666666)"
11-01-2023 15:43:54.415743,"(6.5, 11.0, 9.533333333333333)","(10.0, 25.0, 16.666666666666668)","(3.8, 5.4, 4.65)","(12.0, 26.0, 23.125)","(8.5, 23.0, 18.46666666666667)","(3.1, 3.4, 3.1619047619047618)","(4.0, 8.2, 4.7875)","(31.0, 140.0, 121.66666666666666)"
11-01-2023 15:43:55.689518,"(6.5, 11.0, 9.533333333333333)","(10.0, 25.0, 16.666666666666668)","(3.8, 5.4, 4.65)","(12.0, 26.0, 23.125)","(8.5, 23.0, 18.46666666666667)","(3.1, 3.4, 3.1619047619047618)","(4.0, 8.2, 4.7875)","(31.0, 140.0, 121.66666666666666)"
11-01-2023 15:43:56.976654,"(6.5, 11.0, 9.533333333333333)","(10.0, 25.0, 16.666666666666668)","(3.8, 5.4, 4.65)","(12.0, 26.0, 23.125)","(8.5, 23.0, 18.46666666666667)","(3.1, 3.4, 3.1619047619047618)","(4.0, 8.2, 4.7875)","(31.0, 140.0, 121.66666666666666)"
11-01-2023 15:43:58.370628,"(6.5, 11.0, 9.533333333333333)","(10.0, 25.0, 16.666666666666668)","(3.8, 5.4, 4.65)","(12.0, 26.0, 23.125)","(8.5, 23.0, 18.46666666666667)","(3.1, 3.4, 3.1619047619047618)","(4.0, 8.2, 4.7875)","(31.0, 140.0, 138.33333333333334)"
11-01-2023 15:43:59.728525,"(6.5, 11.0, 9.866666666666667)","(10.0, 25.0, 16.666666666666668)","(3.8, 5.4, 4.65)","(12.0, 26.0, 23.125)","(8.5, 23.0, 18.46666666666667)","(3.1, 3.4, 3.1619047619047618)","(4.0, 8.2, 4.7875)","(31.0, 160.0, 138.33333333333334)"
11-01-2023 15:44:01.014329,"(6.5, 11.5, 9.866666666666667)","(10.0, 25.0, 16.666666666666668)","(3.8, 5.4, 4.65)","(12.0, 26.0, 23.125)","(8.5, 23.0, 18.46666666666667)","(3.1, 3.4, 3.1619047619047618)","(4.0, 8.2, 4.7875)","(31.0, 160.0, 138.33333333333334)"
11-01-2023 15:44:02.328679,"(6.5, 11.5, 9.866666666666667)","(10.0, 25.0, 16.666666666666668)","(3.8, 5.4, 4.65)","(12.0, 26.0, 23.125)","(8.5, 23.0, 18.46666666666667)","(3.1, 3.4, 3.1619047619047618)","(4.0, 8.2, 4.7875)","(31.0, 160.0, 138.33333333333334)"
11-01-2023 15:44:03.727666,"(6.5, 11.5, 9.866666666666667)","(10.0, 25.0, 16.666666666666668)","(3.8, 5.4, 4.65)","(12.0, 26.0, 23.125)","(8.5, 23.0, 18.46666666666667)","(3.1, 3.4, 3.1619047619047618)","(4.0, 8.2, 4.7875)","(31.0, 160.0, 138.33333333333334)"
11-01-2023 15:44:05.108435,"(6.5, 11.5, 9.866666666666667)","(10.0, 25.0, 16.666666666666668)","(3.8, 5.4, 4.65)","(12.0, 26.0, 23.125)","(8.5, 23.0, 18.46666666666667)","(3.1, 3.4, 3.1619047619047618)","(4.0, 8.2, 4.7875)","(31.0, 160.0, 138.33333333333334)"
11-01-2023 15:44:06.286652,"(6.5, 11.5, 9.866666666666667)","(10.0, 25.0, 16.666666666666668)","(3.8, 5.4, 4.65)","(12.0, 26.0, 23.125)","(8.5, 23.0, 18.46666666666667)","(3.1, 3.4, 3.1619047619047618)","(4.0, 8.2, 4.7875)","(31.0, 160.0, 138.33333333333334)"
11-01-2023 15:44:07.629326,"(6.5, 11.5, 9.866666666666667)","(10.0, 25.0, 16.666666666666668)","(3.8, 5.4, 4.65)","(12.0, 26.0, 23.125)","(8.5, 23.0, 18.46666666666667)","(3.1, 3.4, 3.1619047619047618)","(4.0, 8.2, 4.7875)","(31.0, 160.0, 138.33333333333334)"
11-01-2023 15:44:08.995617,"(6.5, 11.5, 9.866666666666667)","(10.0, 25.0, 16.666666666666668)","(3.8, 5.4, 4.65)","(12.0, 26.0, 23.125)","(8.5, 23.0, 18.46666666666667)","(3.1, 3.4, 3.1619047619047618)","(4.0, 8.2, 4.7875)","(31.0, 160.0, 138.33333333333334)"
11-01-2023 15:44:10.359296,"(6.5, 11.5, 9.866666666666667)","(10.0, 25.0, 16.666666666666668)","(3.8, 5.4, 4.65)","(12.0, 26.0, 23.125)","(8.5, 23.0, 18.46666666666667)","(3.1, 3.4, 3.1619047619047618)","(4.0, 8.2, 4.7875)","(31.0, 160.0, 138.33333333333334)"
11-01-2023 15:44:11.711052,"(6.5, 11.5, 9.866666666666667)","(10.0, 25.0, 16.666666666666668)","(3.8, 5.4, 4.65)","(12.0, 26.0, 23.125)","(8.5, 23.0, 18.46666666666667)","(3.1, 3.4, 3.1619047619047618)","(4.0, 8.2, 4.7875)","(31.0, 160.0, 138.33333333333334)"
11-01-2023 15:44:13.276183,"(6.5, 11.5, 9.866666666666667)","(10.0, 25.0, 16.666666666666668)","(3.8, 5.4, 4.65)","(12.0, 26.0, 23.125)","(8.5, 23.0, 18.46666666666667)","(3.1, 3.4, 3.1619047619047618)","(4.0, 8.2, 4.7875)","(31.0, 160.0, 137.5)"
11-01-2023 15:44:15.232533,"(6.5, 11.5, 9.866666666666667)","(10.0, 25.0, 16.666666666666668)","(3.8, 5.4, 4.65)","(12.0, 26.0, 23.125)","(8.5, 23.0, 18.46666666666667)","(3.1, 3.4, 3.1619047619047618)","(4.0, 8.2, 4.7875)","(31.0, 160.0, 137.5)"
11-01-2023 15:44:16.649092,"(6.5, 11.5, 9.866666666666667)","(10.0, 25.0, 16.666666666666668)","(3.8, 5.4, 4.65)","(12.0, 26.0, 23.125)","(8.5, 23.0, 18.46666666666667)","(3.1, 3.4, 3.1619047619047618)","(4.0, 8.2, 4.7875)","(31.0, 160.0, 152.0)"
11-01-2023 15:44:17.845389,"(6.5, 11.5, 9.866666666666667)","(10.0, 25.0, 16.666666666666668)","(3.8, 5.4, 4.65)","(12.0, 26.0, 23.125)","(8.5, 23.0, 14.345454545454546)","(3.1, 3.4, 3.1619047619047618)","(4.0, 8.2, 4.7875)","(31.0, 160.0, 152.0)"
11-01-2023 15:44:19.147342,"(6.5, 11.5, 9.866666666666667)","(10.0, 25.0, 16.666666666666668)","(3.8, 5.4, 4.65)","(12.0, 26.0, 23.125)","(8.5, 23.0, 15.444444444444445)","(3.1, 3.4, 3.1619047619047618)","(4.0, 8.2, 4.7875)","(31.0, 160.0, 152.0)"
11-01-2023 15:44:20.571344,"(6.5, 11.5, 9.866666666666667)","(10.0, 25.0, 16.666666666666668)","(3.8, 5.4, 4.65)","(12.0, 26.0, 23.125)","(8.5, 23.0, 15.444444444444445)","(3.1, 3.4, 3.1619047619047618)","(4.0, 8.2, 4.7875)","(31.0, 160.0, 152.0)"
11-01-2023 15:44:21.782241,"(6.5, 11.5, 9.866666666666667)","(10.0, 25.0, 16.666666666666668)","(3.8, 5.4, 4.65)","(12.0, 26.0, 23.125)","(8.5, 23.0, 15.444444444444445)","(3.1, 3.4, 3.1619047619047618)","(4.0, 8.2, 4.7875)","(31.0, 160.0, 152.0)"
11-01-2023 15:44:23.010496,"(6.5, 11.5, 9.866666666666667)","(10.0, 25.0, 16.666666666666668)","(3.8, 5.4, 4.65)","(12.0, 26.0, 23.125)","(8.5, 23.0, 16.2)","(3.1, 3.4, 3.1619047619047618)","(4.0, 8.2, 4.7875)","(31.0, 160.0, 152.0)"
11-01-2023 15:44:24.234334,"(6.5, 11.5, 9.866666666666667)","(10.0, 25.0, 16.666666666666668)","(3.8, 5.4, 4.65)","(12.0, 26.0, 23.125)","(8.5, 23.0, 16.2)","(3.1, 3.4, 3.1619047619047618)","(4.0, 8.2, 4.7875)","(31.0, 160.0, 152.0)"
11-01-2023 15:44:25.499180,"(6.5, 11.5, 9.866666666666667)","(10.0, 25.0, 16.666666666666668)","(3.8, 5.4, 4.65)","(12.0, 26.0, 23.125)","(8.5, 23.0, 16.2)","(3.1, 3.4, 3.1619047619047618)","(4.0, 8.2, 4.7875)","(31.0, 160.0, 152.0)"
11-01-2023 15:44:27.012342,"(6.5, 11.5, 9.866666666666667)","(10.0, 25.0, 16.666666666666668)","(3.8, 5.4, 4.65)","(12.0, 26.0, 23.125)","(8.5, 23.0, 16.2)","(3.1, 3.4, 3.1619047619047618)","(4.0, 8.2, 4.7875)","(31.0, 160.0, 152.0)"
11-01-2023 15:44:28.432060,"(6.5, 11.5, 9.866666666666667)","(10.0, 25.0, 16.666666666666668)","(3.8, 5.4, 4.65)","(12.0, 26.0, 23.125)","(8.5, 23.0, 16.2)","(3.1, 3.4, 3.1619047619047618)","(4.0, 8.2, 4.7875)","(31.0, 160.0, 152.0)"
11-01-2023 15:44:29.891849,"(6.5, 11.5, 9.866666666666667)","(10.0, 25.0, 16.666666666666668)","(3.8, 5.4, 4.65)","(12.0, 26.0, 23.125)","(8.5, 23.0, 16.2)","(3.1, 3.4, 3.1619047619047618)","(4.0, 8.2, 4.7875)","(31.0, 160.0, 152.0)"
11-01-2023 15:44:31.273391,"(6.5, 11.5, 9.866666666666667)","(10.0, 25.0, 16.666666666666668)","(3.8, 5.4, 4.65)","(12.0, 26.0, 23.125)","(8.5, 23.0, 16.2)","(3.1, 3.4, 3.1619047619047618)","(4.0, 8.2, 4.7875)","(31.0, 160.0, 152.0)"
11-01-2023 15:44:32.623760,"(6.5, 11.5, 9.866666666666667)","(10.0, 25.0, 16.666666666666668)","(3.8, 5.4, 4.65)","(12.0, 26.0, 23.125)","(8.5, 23.0, 16.2)","(3.1, 3.4, 3.1619047619047618)","(4.0, 8.2, 4.7875)","(31.0, 160.0, 152.0)"
11-01-2023 15:44:33.982941,"(6.5, 11.5, 9.866666666666667)","(10.0, 25.0, 16.666666666666668)","(3.8, 5.4, 4.65)","(12.0, 26.0, 23.125)","(8.5, 23.0, 16.2)","(3.1, 3.4, 3.1619047619047618)","(4.0, 8.2, 4.7875)","(31.0, 160.0, 152.0)"
11-01-2023 15:44:35.370381,"(6.5, 11.5, 9.866666666666667)","(10.0, 25.0, 16.666666666666668)","(3.8, 5.4, 4.65)","(12.0, 26.0, 23.125)","(8.5, 23.0, 16.2)","(3.1, 3.4, 3.1619047619047618)","(4.0, 8.2, 4.7875)","(31.0, 160.0, 152.0)"
11-01-2023 15:44:36.647476,"(6.5, 11.5, 9.866666666666667)","(10.0, 25.0, 16.666666666666668)","(3.8, 5.4, 4.65)","(12.0, 26.0, 23.125)","(8.5, 23.0, 16.2)","(3.1, 3.4, 3.1619047619047618)","(4.0, 8.2, 4.7875)","(31.0, 160.0, 152.0)"
11-01-2023 15:44:37.938989,"(6.5, 11.5, 9.866666666666667)","(10.0, 25.0, 16.666666666666668)","(3.8, 5.4, 4.65)","(12.0, 26.0, 23.125)","(8.5, 23.0, 16.2)","(3.1, 3.4, 3.1619047619047618)","(4.0, 8.2, 4.7875)","(31.0, 160.0, 152.0)"
11-01-2023 15:44:39.073299,"(6.5, 11.5, 9.866666666666667)","(10.0, 25.0, 16.666666666666668)","(3.8, 5.4, 4.65)","(12.0, 26.0, 23.125)","(8.5, 23.0, 16.2)","(3.1, 3.4, 3.1619047619047618)","(4.0, 8.2, 4.7875)","(31.0, 160.0, 152.0)"
11-01-2023 15:44:40.258539,"(6.5, 11.5, 9.866666666666667)","(10.0, 25.0, 16.666666666666668)","(3.8, 5.4, 4.65)","(12.0, 26.0, 23.125)","(8.5, 23.0, 16.2)","(3.1, 3.4, 3.1619047619047618)","(4.0, 8.2, 4.7875)","(31.0, 160.0, 152.0)"
11-01-2023 15:44:41.580219,"(6.5, 11.5, 9.866666666666667)","(10.0, 25.0, 16.666666666666668)","(3.8, 5.4, 4.65)","(12.0, 26.0, 23.7)","(8.5, 23.0, 12.0)","(3.1, 3.4, 3.1619047619047618)","(4.0, 8.2, 4.7875)","(31.0, 160.0, 152.0)"
11-01-2023 15:44:42.889237,"(6.5, 11.5, 9.15)","(10.0, 25.0, 16.666666666666668)","(3.8, 5.4, 4.65)","(12.0, 26.0, 23.7)","(8.5, 23.0, 11.685714285714287)","(3.1, 3.4, 3.1619047619047618)","(4.0, 8.2, 5.070588235294117)","(31.0, 160.0, 133.25)"
11-01-2023 15:44:44.232896,"(6.5, 11.5, 9.15)","(10.0, 25.0, 12.916666666666666)","(3.8, 5.4, 4.65)","(12.0, 26.0, 23.7)","(8.5, 23.0, 11.685714285714287)","(3.1, 3.4, 3.1619047619047618)","(4.0, 8.2, 5.070588235294117)","(31.0, 140.0, 133.25)"
11-01-2023 15:44:45.706711,"(6.5, 11.5, 9.15)","(10.0, 25.0, 16.75)","(3.8, 5.4, 4.576923076923077)","(12.0, 26.0, 23.7)","(8.5, 23.0, 13.866666666666667)","(3.1, 3.4, 3.1619047619047618)","(4.0, 8.2, 5.070588235294117)","(31.0, 140.0, 133.25)"
11-01-2023 15:44:47.157663,"(6.5, 11.5, 9.15)","(10.0, 23.0, 16.75)","(3.8, 5.0, 5.176923076923077)","(12.0, 26.0, 23.7)","(8.5, 22.0, 13.866666666666667)","(3.1, 3.4, 3.15)","(4.0, 8.2, 5.322222222222222)","(31.0, 140.0, 133.25)"
11-01-2023 15:44:48.608592,"(6.5, 11.5, 9.15)","(10.0, 23.0, 16.75)","(3.8, 5.4, 4.84)","(12.0, 26.0, 23.7)","(8.5, 22.0, 13.866666666666667)","(3.1, 3.4, 3.15)","(4.0, 8.2, 5.235294117647058)","(31.0, 140.0, 133.25)"
11-01-2023 15:44:49.957253,"(6.5, 11.5, 9.15)","(10.0, 23.0, 16.75)","(3.8, 5.4, 4.82)","(12.0, 26.0, 23.7)","(8.5, 22.0, 13.866666666666667)","(3.1, 3.4, 3.15)","(4.0, 8.2, 5.070588235294117)","(31.0, 140.0, 122.33333333333334)"
11-01-2023 15:44:51.272910,"(6.5, 11.5, 9.15)","(10.0, 23.0, 16.75)","(3.8, 5.4, 4.82)","(12.0, 26.0, 23.7)","(8.5, 22.0, 13.866666666666667)","(3.1, 3.4, 3.15)","(4.0, 8.2, 5.322222222222222)","(31.0, 140.0, 122.33333333333334)"
11-01-2023 15:44:52.718577,"(6.5, 11.5, 9.15)","(10.0, 23.0, 16.75)","(3.8, 5.5, 4.9399999999999995)","(12.0, 26.0, 23.7)","(8.5, 22.0, 13.866666666666667)","(3.1, 3.4, 3.15)","(4.0, 8.2, 5.235294117647058)","(31.0, 140.0, 122.33333333333334)"
11-01-2023 15:44:54.101955,"(6.5, 11.5, 9.15)","(10.0, 23.0, 16.75)","(3.8, 5.5, 4.9399999999999995)","(12.0, 26.0, 23.7)","(8.5, 22.0, 13.866666666666667)","(3.1, 3.4, 3.15)","(4.0, 8.2, 5.235294117647058)","(31.0, 140.0, 122.33333333333334)"
11-01-2023 15:44:55.362656,"(6.5, 11.5, 9.15)","(10.0, 23.0, 16.75)","(3.8, 5.5, 4.9399999999999995)","(12.0, 26.0, 23.7)","(8.5, 22.0, 13.866666666666667)","(3.1, 3.4, 3.15)","(4.0, 8.2, 5.235294117647058)","(31.0, 140.0, 122.33333333333334)"
11-01-2023 15:44:56.551508,"(6.5, 11.5, 9.15)","(10.0, 23.0, 16.75)","(3.8, 5.5, 5.02)","(12.0, 26.0, 23.7)","(8.5, 22.0, 13.866666666666667)","(3.1, 3.4, 3.15)","(4.0, 8.2, 5.235294117647058)","(31.0, 140.0, 122.33333333333334)"
11-01-2023 15:44:57.899536,"(6.5, 11.5, 9.15)","(10.0, 23.0, 16.75)","(3.8, 5.5, 5.3)","(12.0, 26.0, 23.7)","(8.5, 22.0, 13.866666666666667)","(3.1, 3.4, 3.15)","(4.0, 8.2, 5.235294117647058)","(31.0, 140.0, 155.66666666666666)"
11-01-2023 15:44:59.387375,"(6.5, 11.5, 9.15)","(10.0, 23.0, 16.75)","(3.8, 5.5, 5.3)","(12.0, 26.0, 23.7)","(8.5, 22.0, 13.866666666666667)","(3.1, 3.4, 3.15)","(4.0, 8.2, 5.235294117647058)","(31.0, 180.0, 155.66666666666666)"
11-01-2023 15:45:00.788317,"(6.5, 11.5, 9.15)","(10.0, 23.0, 16.75)","(3.8, 5.5, 5.0600000000000005)","(12.0, 26.0, 23.7)","(8.5, 22.0, 13.866666666666667)","(3.1, 3.4, 3.15)","(4.0, 8.2, 6.177777777777777)","(31.0, 180.0, 125.25)"
11-01-2023 15:45:02.150939,"(6.5, 11.5, 9.65)","(10.0, 23.0, 16.75)","(3.8, 5.5, 5.12)","(12.0, 26.0, 23.7)","(8.5, 22.0, 13.866666666666667)","(3.1, 3.4, 3.15)","(4.0, 8.2, 9.964285714285714)","(31.0, 180.0, 251.47368421052633)"
11-01-2023 15:45:03.568735,"(6.5, 12.5, 9.65)","(10.0, 23.0, 16.75)","(3.8, 5.6, 5.12)","(12.0, 26.0, 23.7)","(8.5, 22.0, 13.866666666666667)","(3.1, 3.4, 3.15)","(4.0, 16.5, 6.947368421052632)","(31.0, 310.0, 251.47368421052633)"
11-01-2023 15:45:04.961612,"(6.5, 12.5, 9.65)","(10.0, 23.0, 16.75)","(3.8, 5.6, 5.12)","(12.0, 26.0, 23.7)","(8.5, 22.0, 13.866666666666667)","(3.1, 3.4, 3.15)","(4.0, 16.5, 6.5)","(31.0, 310.0, 251.47368421052633)"
11-01-2023 15:45:06.383061,"(6.5, 12.5, 9.65)","(10.0, 23.0, 16.75)","(3.8, 5.6, 5.12)","(12.0, 26.0, 23.7)","(8.5, 22.0, 13.866666666666667)","(3.1, 3.4, 3.15)","(4.0, 16.5, 6.5)","(31.0, 310.0, 251.47368421052633)"
11-01-2023 15:45:07.777275,"(6.5, 12.5, 9.65)","(10.0, 23.0, 16.75)","(3.8, 5.6, 5.12)","(12.0, 26.0, 23.7)","(8.5, 22.0, 13.866666666666667)","(3.1, 3.4, 3.15)","(4.0, 16.5, 6.5)","(31.0, 310.0, 251.47368421052633)"
11-01-2023 15:45:09.342835,"(6.5, 12.5, 9.65)","(10.0, 23.0, 16.75)","(3.8, 5.6, 5.12)","(12.0, 26.0, 23.7)","(8.5, 22.0, 13.866666666666667)","(3.1, 3.4, 3.15)","(4.0, 16.5, 6.5)","(31.0, 310.0, 251.47368421052633)"
11-01-2023 15:45:10.729053,"(6.5, 12.5, 9.65)","(10.0, 23.0, 16.75)","(3.8, 5.6, 5.12)","(12.0, 26.0, 23.7)","(8.5, 22.0, 13.866666666666667)","(3.1, 3.4, 3.15)","(4.0, 16.5, 15.422413793103448)","(31.0, 310.0, 251.47368421052633)"
11-01-2023 15:45:12.052708,"(6.5, 12.5, 7.75)","(10.0, 23.0, 16.75)","(3.8, 5.6, 5.12)","(12.0, 26.0, 23.7)","(8.5, 22.0, 13.866666666666667)","(3.1, 3.4, 3.15)","(4.0, 16.5, 6.333333333333333)","(31.0, 310.0, 251.47368421052633)"
11-01-2023 15:45:13.983988,"(6.5, 12.5, 7.75)","(10.0, 23.0, 16.75)","(3.8, 5.6, 5.12)","(12.0, 26.0, 23.7)","(8.5, 22.0, 13.866666666666667)","(3.1, 3.4, 3.15)","(4.0, 16.5, 6.333333333333333)","(31.0, 310.0, 251.47368421052633)"
11-01-2023 15:45:15.553125,"(6.5, 12.5, 7.75)","(10.0, 23.0, 16.75)","(3.8, 5.6, 5.12)","(12.0, 26.0, 23.7)","(8.5, 22.0, 13.866666666666667)","(3.1, 3.4, 3.15)","(4.0, 16.5, 6.333333333333333)","(31.0, 340.0, 275.1578947368421)"
11-01-2023 15:45:17.260078,"(6.5, 12.5, 7.75)","(10.0, 23.0, 16.75)","(3.8, 5.6, 5.12)","(12.0, 26.0, 23.7)","(8.5, 22.0, 13.866666666666667)","(3.1, 3.4, 3.15)","(4.0, 16.5, 6.333333333333333)","(31.0, 340.0, 320.75)"
11-01-2023 15:45:18.777183,"(6.5, 12.5, 7.75)","(10.0, 23.0, 20.916666666666668)","(3.8, 5.6, 4.866666666666666)","(12.0, 26.0, 20.5)","(8.5, 22.0, 17.12)","(3.1, 3.4, 3.169230769230769)","(4.0, 16.5, 5.15625)","(31.0, 340.0, 320.75)"
11-01-2023 15:45:20.213885,"(6.5, 12.5, 7.75)","(10.0, 23.0, 20.916666666666668)","(3.8, 5.6, 4.866666666666666)","(12.0, 26.0, 20.5)","(8.5, 22.0, 14.0)","(3.1, 3.4, 3.169230769230769)","(4.0, 16.5, 5.15625)","(31.0, 340.0, 320.75)"
11-01-2023 15:45:21.650256,"(6.5, 12.5, 7.75)","(10.0, 23.0, 20.916666666666668)","(3.8, 5.6, 4.866666666666666)","(12.0, 26.0, 20.5)","(8.5, 22.0, 14.0)","(3.1, 3.4, 3.169230769230769)","(4.0, 16.5, 5.15625)","(31.0, 340.0, 242.0)"
11-01-2023 15:45:23.132999,"(6.5, 12.5, 7.75)","(10.0, 23.0, 20.916666666666668)","(3.8, 5.6, 4.866666666666666)","(12.0, 26.0, 20.5)","(8.5, 22.0, 14.0)","(3.1, 3.4, 3.169230769230769)","(4.0, 16.5, 5.15625)","(31.0, 340.0, 242.0)"
11-01-2023 15:45:24.700184,"(6.5, 12.5, 7.75)","(10.0, 23.0, 20.916666666666668)","(3.8, 5.6, 4.866666666666666)","(12.0, 26.0, 20.5)","(8.5, 22.0, 14.0)","(3.1, 3.4, 3.169230769230769)","(4.0, 16.5, 5.15625)","(31.0, 340.0, 216.8)"
11-01-2023 15:45:26.134711,"(6.5, 12.5, 7.75)","(10.0, 23.0, 20.916666666666668)","(3.8, 5.6, 4.866666666666666)","(12.0, 26.0, 20.5)","(8.5, 22.0, 14.0)","(3.1, 3.4, 3.169230769230769)","(4.0, 16.5, 5.15625)","(31.0, 340.0, 275.1578947368421)"
11-01-2023 15:45:27.637293,"(6.5, 12.5, 7.75)","(10.0, 23.0, 20.916666666666668)","(3.8, 5.6, 4.866666666666666)","(12.0, 26.0, 20.5)","(8.5, 22.0, 14.0)","(3.1, 3.4, 3.169230769230769)","(4.0, 16.5, 5.15625)","(31.0, 340.0, 275.1578947368421)"
11-01-2023 15:45:29.179240,"(6.5, 12.5, 7.45)","(10.0, 23.0, 20.916666666666668)","(3.8, 5.6, 4.866666666666666)","(12.0, 26.0, 20.5)","(8.5, 22.0, 13.733333333333334)","(3.1, 3.4, 3.169230769230769)","(4.0, 16.5, 4.653333333333333)","(31.0, 340.0, 155.66666666666666)"
11-01-2023 15:45:30.589170,"(6.5, 12.0, 7.45)","(10.0, 23.0, 20.916666666666668)","(3.8, 5.6, 4.866666666666666)","(12.0, 26.0, 20.5)","(8.5, 22.0, 18.514285714285712)","(3.1, 3.4, 3.2363636363636363)","(4.0, 8.2, 4.653333333333333)","(31.0, 180.0, 155.66666666666666)"
