,Crowdza Blest,Benky Lily,Locknane Shell,Buckle Up Hazel,Buckle Up Avery,Bonnie Danger,Dewana Be Dean,Sticker Sting
40,"[datetime.datetime(2022, 11, 28, 19, 45, 50, 829135), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 45, 50, 829135), 6.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 45, 50, 829135), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 45, 50, 829135), 2.6, 3.85]","[datetime.datetime(2022, 11, 28, 19, 45, 50, 829135), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 19, 45, 50, 829135), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 45, 50, 829135), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 45, 50, 829135), 10.0, 26.0]"
41,"[datetime.datetime(2022, 11, 28, 19, 45, 51, 963505), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 45, 51, 963505), 6.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 45, 51, 963505), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 45, 51, 963505), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 19, 45, 51, 963505), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 19, 45, 51, 963505), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 45, 51, 963505), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 45, 51, 963505), 10.0, 26.0]"
42,"[datetime.datetime(2022, 11, 28, 19, 45, 53, 99267), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 45, 53, 99267), 6.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 45, 53, 99267), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 45, 53, 99267), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 19, 45, 53, 99267), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 19, 45, 53, 99267), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 45, 53, 99267), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 45, 53, 99267), 10.0, 26.0]"
43,"[datetime.datetime(2022, 11, 28, 19, 45, 54, 224253), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 45, 54, 224253), 6.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 45, 54, 224253), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 45, 54, 224253), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 19, 45, 54, 224253), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 19, 45, 54, 224253), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 45, 54, 224253), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 45, 54, 224253), 10.0, 26.0]"
44,"[datetime.datetime(2022, 11, 28, 19, 45, 55, 356778), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 45, 55, 356778), 6.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 45, 55, 356778), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 45, 55, 356778), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 19, 45, 55, 356778), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 19, 45, 55, 356778), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 45, 55, 356778), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 45, 55, 356778), 10.0, 26.0]"
45,"[datetime.datetime(2022, 11, 28, 19, 45, 56, 486405), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 45, 56, 486405), 6.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 45, 56, 486405), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 45, 56, 486405), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 19, 45, 56, 486405), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 19, 45, 56, 486405), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 45, 56, 486405), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 45, 56, 486405), 10.0, 26.0]"
46,"[datetime.datetime(2022, 11, 28, 19, 45, 57, 626111), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 45, 57, 626111), 6.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 45, 57, 626111), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 45, 57, 626111), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 19, 45, 57, 626111), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 19, 45, 57, 626111), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 45, 57, 626111), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 45, 57, 626111), 10.0, 26.0]"
47,"[datetime.datetime(2022, 11, 28, 19, 45, 58, 760322), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 45, 58, 760322), 6.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 45, 58, 760322), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 45, 58, 760322), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 19, 45, 58, 760322), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 19, 45, 58, 760322), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 45, 58, 760322), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 45, 58, 760322), 10.0, 26.0]"
48,"[datetime.datetime(2022, 11, 28, 19, 45, 59, 905562), 8.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 45, 59, 905562), 6.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 45, 59, 905562), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 45, 59, 905562), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 19, 45, 59, 905562), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 19, 45, 59, 905562), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 45, 59, 905562), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 45, 59, 905562), 10.0, 26.0]"
49,"[datetime.datetime(2022, 11, 28, 19, 46, 1, 58746), 8.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 46, 1, 58746), 6.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 46, 1, 58746), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 46, 1, 58746), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 19, 46, 1, 58746), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 19, 46, 1, 58746), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 46, 1, 58746), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 46, 1, 58746), 10.0, 26.0]"
50,"[datetime.datetime(2022, 11, 28, 19, 46, 2, 218999), 8.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 46, 2, 218999), 6.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 46, 2, 218999), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 46, 2, 218999), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 19, 46, 2, 218999), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 19, 46, 2, 218999), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 46, 2, 218999), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 46, 2, 218999), 10.0, 26.0]"
51,"[datetime.datetime(2022, 11, 28, 19, 46, 3, 393794), 8.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 46, 3, 393794), 6.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 46, 3, 393794), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 46, 3, 393794), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 19, 46, 3, 394910), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 19, 46, 3, 394910), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 46, 3, 394910), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 46, 3, 394910), 10.0, 26.0]"
52,"[datetime.datetime(2022, 11, 28, 19, 46, 4, 535079), 8.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 46, 4, 535079), 6.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 46, 4, 535079), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 46, 4, 535079), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 19, 46, 4, 535079), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 19, 46, 4, 535079), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 46, 4, 535079), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 46, 4, 535079), 10.0, 26.0]"
53,"[datetime.datetime(2022, 11, 28, 19, 46, 5, 686917), 8.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 46, 5, 687913), 6.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 46, 5, 687913), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 46, 5, 687913), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 19, 46, 5, 687913), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 19, 46, 5, 687913), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 46, 5, 687913), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 46, 5, 687913), 10.0, 26.0]"
54,"[datetime.datetime(2022, 11, 28, 19, 46, 6, 814881), 8.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 46, 6, 814881), 6.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 46, 6, 814881), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 46, 6, 814881), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 19, 46, 6, 814881), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 19, 46, 6, 814881), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 46, 6, 814881), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 46, 6, 814881), 10.0, 26.0]"
55,"[datetime.datetime(2022, 11, 28, 19, 46, 7, 955297), 8.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 46, 7, 955297), 6.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 46, 7, 955297), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 46, 7, 955297), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 19, 46, 7, 955297), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 19, 46, 7, 955297), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 46, 7, 955297), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 46, 7, 955297), 10.0, 26.0]"
56,"[datetime.datetime(2022, 11, 28, 19, 46, 9, 84778), 8.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 46, 9, 84778), 6.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 46, 9, 84778), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 46, 9, 84778), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 19, 46, 9, 84778), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 19, 46, 9, 84778), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 46, 9, 84778), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 46, 9, 84778), 10.0, 26.0]"
57,"[datetime.datetime(2022, 11, 28, 19, 46, 10, 222111), 8.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 46, 10, 222111), 6.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 46, 10, 222111), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 46, 10, 222111), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 19, 46, 10, 222111), 3.0, 4.3]","[datetime.datetime(2022, 11, 28, 19, 46, 10, 222111), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 46, 10, 222111), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 46, 10, 222111), 10.0, 26.0]"
58,"[datetime.datetime(2022, 11, 28, 19, 46, 11, 354506), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 46, 11, 354506), 6.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 46, 11, 354506), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 46, 11, 354506), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 19, 46, 11, 354506), 3.0, 4.5]","[datetime.datetime(2022, 11, 28, 19, 46, 11, 354506), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 46, 11, 354506), 16.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 46, 11, 354506), 10.0, 26.0]"
59,"[datetime.datetime(2022, 11, 28, 19, 46, 12, 492050), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 46, 12, 492050), 6.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 46, 12, 492050), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 46, 12, 492050), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 19, 46, 12, 492050), 3.0, 4.5]","[datetime.datetime(2022, 11, 28, 19, 46, 12, 492050), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 46, 12, 492050), 16.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 46, 12, 492050), 10.0, 26.0]"
60,"[datetime.datetime(2022, 11, 28, 19, 46, 13, 630820), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 46, 13, 630820), 6.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 46, 13, 630820), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 46, 13, 630820), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 19, 46, 13, 630820), 3.0, 4.5]","[datetime.datetime(2022, 11, 28, 19, 46, 13, 630820), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 46, 13, 630820), 16.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 46, 13, 630820), 10.0, 26.0]"
61,"[datetime.datetime(2022, 11, 28, 19, 46, 14, 755191), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 46, 14, 755191), 6.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 46, 14, 755191), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 46, 14, 755191), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 19, 46, 14, 755191), 3.0, 4.5]","[datetime.datetime(2022, 11, 28, 19, 46, 14, 755191), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 46, 14, 755191), 16.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 46, 14, 755191), 10.0, 26.0]"
62,"[datetime.datetime(2022, 11, 28, 19, 46, 15, 901780), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 46, 15, 901780), 6.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 46, 15, 901780), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 46, 15, 901780), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 19, 46, 15, 901780), 3.0, 4.5]","[datetime.datetime(2022, 11, 28, 19, 46, 15, 901780), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 46, 15, 901780), 16.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 46, 15, 901780), 10.0, 26.0]"
63,"[datetime.datetime(2022, 11, 28, 19, 46, 17, 31655), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 46, 17, 31655), 6.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 46, 17, 31655), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 46, 17, 31655), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 19, 46, 17, 31655), 3.0, 4.5]","[datetime.datetime(2022, 11, 28, 19, 46, 17, 31655), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 46, 17, 31655), 16.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 46, 17, 31655), 10.0, 26.0]"
64,"[datetime.datetime(2022, 11, 28, 19, 46, 18, 168888), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 46, 18, 168888), 6.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 46, 18, 168888), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 46, 18, 168888), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 19, 46, 18, 168888), 3.0, 4.5]","[datetime.datetime(2022, 11, 28, 19, 46, 18, 168888), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 46, 18, 168888), 16.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 46, 18, 168888), 10.0, 26.0]"
65,"[datetime.datetime(2022, 11, 28, 19, 46, 19, 316357), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 46, 19, 316357), 6.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 46, 19, 316357), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 46, 19, 316357), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 19, 46, 19, 316357), 3.0, 4.5]","[datetime.datetime(2022, 11, 28, 19, 46, 19, 316357), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 46, 19, 316357), 16.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 46, 19, 316357), 10.0, 26.0]"
66,"[datetime.datetime(2022, 11, 28, 19, 46, 20, 461588), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 46, 20, 461588), 6.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 46, 20, 461588), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 46, 20, 461588), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 19, 46, 20, 461588), 3.0, 4.5]","[datetime.datetime(2022, 11, 28, 19, 46, 20, 461588), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 46, 20, 461588), 16.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 46, 20, 461588), 10.0, 26.0]"
67,"[datetime.datetime(2022, 11, 28, 19, 46, 21, 626554), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 46, 21, 626554), 6.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 46, 21, 626554), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 46, 21, 626554), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 19, 46, 21, 626554), 3.0, 4.5]","[datetime.datetime(2022, 11, 28, 19, 46, 21, 626554), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 46, 21, 626554), 16.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 46, 21, 626554), 10.0, 29.0]"
68,"[datetime.datetime(2022, 11, 28, 19, 46, 22, 763901), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 46, 22, 763901), 6.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 46, 22, 763901), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 46, 22, 763901), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 19, 46, 22, 763901), 3.0, 4.5]","[datetime.datetime(2022, 11, 28, 19, 46, 22, 763901), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 46, 22, 763901), 16.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 46, 22, 763901), 10.0, 29.0]"
69,"[datetime.datetime(2022, 11, 28, 19, 46, 23, 913347), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 46, 23, 913347), 6.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 46, 23, 913347), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 46, 23, 913347), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 19, 46, 23, 913347), 3.0, 4.5]","[datetime.datetime(2022, 11, 28, 19, 46, 23, 913347), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 46, 23, 913347), 16.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 46, 23, 913347), 10.0, 29.0]"
70,"[datetime.datetime(2022, 11, 28, 19, 46, 25, 59628), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 46, 25, 59628), 6.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 46, 25, 59628), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 46, 25, 59628), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 19, 46, 25, 59628), 3.0, 4.5]","[datetime.datetime(2022, 11, 28, 19, 46, 25, 59628), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 46, 25, 59628), 16.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 46, 25, 59628), 10.0, 29.0]"
71,"[datetime.datetime(2022, 11, 28, 19, 46, 26, 197002), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 46, 26, 197002), 6.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 46, 26, 197002), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 46, 26, 197002), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 19, 46, 26, 197002), 3.0, 4.5]","[datetime.datetime(2022, 11, 28, 19, 46, 26, 197002), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 46, 26, 197002), 16.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 46, 26, 197002), 10.0, 29.0]"
72,"[datetime.datetime(2022, 11, 28, 19, 46, 27, 329800), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 46, 27, 329800), 6.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 46, 27, 329800), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 46, 27, 329800), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 19, 46, 27, 329800), 3.0, 4.5]","[datetime.datetime(2022, 11, 28, 19, 46, 27, 329800), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 46, 27, 329800), 16.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 46, 27, 329800), 10.0, 29.0]"
73,"[datetime.datetime(2022, 11, 28, 19, 46, 28, 464790), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 46, 28, 464790), 6.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 46, 28, 464790), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 46, 28, 464790), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 19, 46, 28, 464790), 3.0, 4.5]","[datetime.datetime(2022, 11, 28, 19, 46, 28, 464790), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 46, 28, 464790), 16.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 46, 28, 464790), 10.0, 29.0]"
74,"[datetime.datetime(2022, 11, 28, 19, 46, 29, 597036), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 46, 29, 597036), 6.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 46, 29, 597036), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 46, 29, 597036), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 19, 46, 29, 597036), 3.0, 4.5]","[datetime.datetime(2022, 11, 28, 19, 46, 29, 597036), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 46, 29, 597036), 16.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 46, 29, 597036), 10.0, 29.0]"
75,"[datetime.datetime(2022, 11, 28, 19, 46, 30, 730284), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 46, 30, 730284), 6.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 46, 30, 730284), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 46, 30, 730284), 2.6, 3.7]","[datetime.datetime(2022, 11, 28, 19, 46, 30, 730284), 3.0, 4.5]","[datetime.datetime(2022, 11, 28, 19, 46, 30, 730284), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 46, 30, 730284), 16.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 46, 30, 730284), 10.0, 29.0]"
76,"[datetime.datetime(2022, 11, 28, 19, 46, 31, 872813), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 46, 31, 872813), 6.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 46, 31, 872813), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 46, 31, 872813), 2.6, 3.7]","[datetime.datetime(2022, 11, 28, 19, 46, 31, 872813), 3.0, 4.5]","[datetime.datetime(2022, 11, 28, 19, 46, 31, 872813), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 46, 31, 872813), 16.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 46, 31, 872813), 10.0, 29.0]"
77,"[datetime.datetime(2022, 11, 28, 19, 46, 33, 4992), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 46, 33, 4992), 6.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 46, 33, 4992), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 46, 33, 4992), 2.6, 3.7]","[datetime.datetime(2022, 11, 28, 19, 46, 33, 4992), 3.0, 4.5]","[datetime.datetime(2022, 11, 28, 19, 46, 33, 4992), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 46, 33, 4992), 16.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 46, 33, 4992), 10.0, 32.0]"
78,"[datetime.datetime(2022, 11, 28, 19, 46, 34, 163331), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 46, 34, 163331), 6.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 46, 34, 163331), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 46, 34, 163331), 2.6, 3.7]","[datetime.datetime(2022, 11, 28, 19, 46, 34, 163331), 3.0, 4.5]","[datetime.datetime(2022, 11, 28, 19, 46, 34, 163331), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 46, 34, 163331), 16.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 46, 34, 163331), 10.0, 32.0]"
79,"[datetime.datetime(2022, 11, 28, 19, 46, 35, 303635), 8.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 46, 35, 303635), 6.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 46, 35, 303635), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 46, 35, 303635), 2.6, 3.7]","[datetime.datetime(2022, 11, 28, 19, 46, 35, 303635), 3.0, 4.5]","[datetime.datetime(2022, 11, 28, 19, 46, 35, 303635), 8.5, 18.0]","[datetime.datetime(2022, 11, 28, 19, 46, 35, 303635), 16.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 46, 35, 303635), 10.0, 32.0]"
