,Bello Beau,Bokeo,Cornelian Bay,Happy Clan,Sharmas Last,Alvarinho,Cloudy Nights,Flying To Paris,Jaguar Stone,Just A Needs,Piiink Beauty
14-12-2022 19:53:37.110668,"(1.6, 1.83, 1.829056603773585)","(31.0, 38.0, 35.81818181818182)","(14.0, 26.0, 22.57142857142857)","(51.0, 75.0, 73.0)","(9.0, 12.0, 11.625)","(61.0, 140.0, 125.0)","(61.0, 90.0, 87.5)","(19.0, 20.0, 19.16216216216216)","(6.5, 7.6, 7.5249999999999995)","(19.0, 26.0, 25.75)","(17.0, 46.0, 40.0)"
14-12-2022 19:53:38.464116,"(1.6, 1.79, 1.7739285714285715)","(31.0, 38.0, 35.81818181818182)","(14.0, 26.0, 21.5)","(51.0, 75.0, 73.0)","(9.0, 12.0, 11.3)","(61.0, 140.0, 125.0)","(61.0, 90.0, 83.33333333333333)","(19.0, 20.0, 18.692307692307693)","(6.5, 7.6, 7.314285714285714)","(19.0, 26.0, 26.2)","(17.0, 46.0, 34.0)"
14-12-2022 19:53:39.885715,"(1.6, 1.79, 1.7733333333333334)","(31.0, 38.0, 35.81818181818182)","(14.0, 25.0, 21.5)","(51.0, 75.0, 73.0)","(9.0, 11.5, 11.366666666666667)","(61.0, 140.0, 125.0)","(61.0, 90.0, 83.33333333333333)","(19.0, 19.0, 18.666666666666668)","(6.5, 7.6, 7.288888888888889)","(19.0, 27.0, 26.53846153846154)","(17.0, 46.0, 34.0)"
14-12-2022 19:53:41.140413,"(1.6, 1.79, 1.7733333333333334)","(31.0, 38.0, 35.81818181818182)","(14.0, 25.0, 20.875)","(51.0, 75.0, 77.0)","(9.0, 11.5, 12.1)","(61.0, 140.0, 125.0)","(61.0, 90.0, 85.0)","(19.0, 19.0, 18.5)","(6.5, 7.6, 7.218181818181818)","(19.0, 27.0, 26.75)","(17.0, 46.0, 40.0)"
14-12-2022 19:53:42.418606,"(1.6, 1.79, 1.7802777777777778)","(31.0, 38.0, 35.81818181818182)","(14.0, 25.0, 20.875)","(51.0, 80.0, 77.0)","(9.0, 12.5, 11.857142857142858)","(61.0, 140.0, 125.0)","(61.0, 90.0, 85.0)","(19.0, 19.0, 18.75)","(6.5, 7.6, 7.218181818181818)","(19.0, 27.0, 26.785714285714285)","(17.0, 46.0, 40.0)"
14-12-2022 19:53:43.634374,"(1.6, 1.79, 1.7802777777777778)","(31.0, 38.0, 35.81818181818182)","(14.0, 25.0, 21.571428571428573)","(51.0, 80.0, 77.0)","(9.0, 12.5, 11.857142857142858)","(61.0, 140.0, 125.0)","(61.0, 90.0, 85.0)","(19.0, 19.0, 18.77777777777778)","(6.5, 7.6, 7.218181818181818)","(19.0, 27.0, 26.785714285714285)","(17.0, 46.0, 40.0)"
14-12-2022 19:53:44.955994,"(1.6, 1.79, 1.7802777777777778)","(31.0, 38.0, 35.81818181818182)","(15.0, 25.0, 21.571428571428573)","(51.0, 80.0, 77.0)","(9.0, 12.5, 11.857142857142858)","(61.0, 140.0, 125.0)","(61.0, 90.0, 85.0)","(19.0, 19.0, 18.77777777777778)","(6.5, 7.6, 7.218181818181818)","(20.0, 27.0, 26.785714285714285)","(17.0, 46.0, 40.0)"
14-12-2022 19:53:46.277881,"(1.6, 1.79, 1.78)","(31.0, 38.0, 35.81818181818182)","(15.0, 25.0, 21.571428571428573)","(51.0, 80.0, 77.0)","(9.0, 12.5, 11.6)","(61.0, 140.0, 125.0)","(61.0, 90.0, 85.0)","(19.0, 19.0, 22.058823529411764)","(6.5, 7.6, 7.18)","(20.0, 27.0, 26.785714285714285)","(17.0, 46.0, 40.0)"
14-12-2022 19:53:47.599692,"(1.6, 1.79, 1.78)","(31.0, 38.0, 35.81818181818182)","(15.0, 25.0, 21.571428571428573)","(51.0, 80.0, 77.0)","(9.0, 12.5, 11.6)","(61.0, 140.0, 125.0)","(61.0, 90.0, 85.0)","(19.0, 23.0, 22.058823529411764)","(6.5, 7.6, 7.18)","(20.0, 27.0, 26.785714285714285)","(17.0, 46.0, 40.0)"
14-12-2022 19:53:48.973936,"(1.6, 1.79, 1.78)","(31.0, 38.0, 35.81818181818182)","(15.0, 25.0, 21.571428571428573)","(51.0, 80.0, 77.0)","(9.0, 12.5, 11.727272727272727)","(61.0, 140.0, 125.0)","(61.0, 90.0, 85.0)","(19.0, 23.0, 20.333333333333332)","(6.5, 7.6, 7.133333333333334)","(20.0, 27.0, 28.333333333333332)","(17.0, 46.0, 40.0)"
14-12-2022 19:53:50.401105,"(1.6, 1.79, 1.78)","(31.0, 38.0, 35.81818181818182)","(15.0, 25.0, 21.571428571428573)","(51.0, 80.0, 77.0)","(9.0, 12.0, 11.785714285714285)","(61.0, 140.0, 125.0)","(61.0, 90.0, 85.0)","(19.0, 22.0, 20.0)","(6.5, 7.4, 7.133333333333334)","(20.0, 30.0, 27.5)","(17.0, 46.0, 40.0)"
14-12-2022 19:53:51.819115,"(1.6, 1.79, 1.7502985074626867)","(31.0, 32.0, 30.142857142857142)","(15.0, 25.0, 24.5)","(51.0, 80.0, 77.0)","(9.0, 12.0, 11.666666666666666)","(61.0, 140.0, 125.0)","(61.0, 90.0, 85.0)","(19.0, 21.0, 20.25)","(6.5, 7.4, 7.28)","(20.0, 29.0, 27.8)","(17.0, 46.0, 35.5)"
14-12-2022 19:53:53.186581,"(1.6, 1.76, 1.750353982300885)","(31.0, 32.0, 29.142857142857142)","(15.0, 26.0, 24.5)","(51.0, 80.0, 70.0)","(9.0, 12.0, 11.666666666666666)","(61.0, 140.0, 117.5)","(61.0, 120.0, 93.0)","(19.0, 21.0, 20.25)","(6.5, 7.4, 7.28)","(20.0, 29.0, 27.8)","(17.0, 46.0, 37.6)"
14-12-2022 19:53:54.516414,"(1.6, 1.76, 1.750353982300885)","(31.0, 32.0, 29.142857142857142)","(15.0, 26.0, 23.0)","(51.0, 80.0, 70.0)","(9.0, 12.0, 13.34375)","(61.0, 140.0, 117.5)","(61.0, 120.0, 93.0)","(19.0, 21.0, 19.75)","(6.5, 7.4, 7.127272727272727)","(20.0, 29.0, 28.0)","(17.0, 46.0, 39.0)"
14-12-2022 19:53:55.825886,"(1.6, 1.76, 1.7434782608695651)","(31.0, 32.0, 28.4)","(15.0, 27.0, 21.833333333333332)","(51.0, 80.0, 72.5)","(9.0, 14.0, 12.125)","(61.0, 140.0, 117.5)","(61.0, 120.0, 93.0)","(19.0, 21.0, 19.75)","(6.5, 7.4, 7.185714285714286)","(20.0, 29.0, 27.666666666666668)","(17.0, 46.0, 39.666666666666664)"
14-12-2022 19:53:57.081441,"(1.6, 1.76, 1.7434782608695651)","(31.0, 32.0, 28.4)","(15.0, 26.0, 23.5)","(51.0, 80.0, 72.5)","(9.0, 14.0, 12.5)","(61.0, 140.0, 117.5)","(61.0, 120.0, 93.0)","(19.0, 21.0, 19.75)","(6.5, 7.4, 7.185714285714286)","(20.0, 29.0, 27.666666666666668)","(17.0, 55.0, 41.0)"
14-12-2022 19:53:58.417847,"(1.6, 1.76, 1.7434782608695651)","(31.0, 32.0, 28.4)","(15.0, 25.0, 23.5)","(51.0, 80.0, 72.5)","(9.0, 14.0, 12.5)","(61.0, 140.0, 117.5)","(61.0, 120.0, 93.0)","(19.0, 21.0, 19.4)","(6.5, 7.4, 7.185714285714286)","(20.0, 29.0, 26.5)","(17.0, 50.0, 41.0)"
14-12-2022 19:53:59.652433,"(1.6, 1.76, 1.7434782608695651)","(31.0, 32.0, 28.4)","(15.0, 25.0, 24.0)","(51.0, 80.0, 72.5)","(9.0, 14.0, 12.714285714285714)","(61.0, 140.0, 117.5)","(61.0, 120.0, 93.0)","(19.0, 20.0, 19.4)","(6.5, 7.4, 7.185714285714286)","(20.0, 28.0, 26.5)","(17.0, 50.0, 41.0)"
14-12-2022 19:54:00.947199,"(1.6, 1.76, 1.7434782608695651)","(31.0, 38.0, 32.0)","(15.0, 25.0, 24.823529411764707)","(51.0, 80.0, 72.5)","(9.0, 13.5, 13.0)","(61.0, 140.0, 117.5)","(61.0, 120.0, 93.0)","(19.0, 20.0, 19.375)","(6.5, 7.4, 7.185714285714286)","(20.0, 28.0, 26.5)","(18.0, 50.0, 41.0)"
14-12-2022 19:54:02.261632,"(1.6, 1.76, 1.7434782608695651)","(31.0, 38.0, 30.125)","(15.0, 26.0, 23.857142857142858)","(51.0, 80.0, 72.5)","(9.0, 14.0, 12.125)","(61.0, 140.0, 117.5)","(61.0, 120.0, 93.0)","(19.0, 20.0, 23.918367346938776)","(6.5, 7.4, 7.185714285714286)","(20.0, 28.0, 26.5)","(18.0, 50.0, 41.0)"
14-12-2022 19:54:03.764177,"(1.6, 1.76, 1.7518677042801556)","(31.0, 38.0, 32.0)","(15.0, 26.0, 23.857142857142858)","(51.0, 80.0, 72.5)","(9.0, 14.0, 12.714285714285714)","(61.0, 140.0, 117.5)","(61.0, 120.0, 93.0)","(19.0, 24.0, 23.918367346938776)","(6.5, 7.4, 7.127272727272727)","(20.0, 28.0, 26.5)","(18.0, 50.0, 41.0)"
14-12-2022 19:54:05.258252,"(1.6, 1.76, 1.7505555555555556)","(31.0, 38.0, 32.0)","(15.0, 26.0, 23.857142857142858)","(51.0, 80.0, 72.5)","(9.0, 14.0, 13.875)","(61.0, 140.0, 117.5)","(61.0, 120.0, 81.25)","(19.0, 24.0, 22.57142857142857)","(6.5, 7.4, 7.127272727272727)","(20.0, 28.0, 27.862068965517242)","(18.0, 50.0, 34.4)"
14-12-2022 19:54:06.636424,"(1.6, 1.74, 1.7301941747572815)","(31.0, 38.0, 32.0)","(15.0, 26.0, 23.857142857142858)","(51.0, 80.0, 77.85714285714286)","(9.0, 14.0, 13.875)","(61.0, 140.0, 117.5)","(61.0, 100.0, 81.25)","(19.0, 23.0, 21.92)","(6.5, 7.4, 6.875)","(20.0, 28.0, 29.724137931034484)","(18.0, 44.0, 34.4)"
14-12-2022 19:54:07.988010,"(1.6, 1.74, 1.7301941747572815)","(31.0, 38.0, 32.0)","(15.0, 26.0, 23.857142857142858)","(51.0, 80.0, 78.75)","(9.0, 14.0, 13.875)","(61.0, 140.0, 117.5)","(61.0, 100.0, 81.25)","(19.0, 22.0, 21.92)","(6.5, 7.4, 6.875)","(20.0, 30.0, 28.5)","(18.0, 44.0, 34.4)"
14-12-2022 19:54:09.338123,"(1.6, 1.74, 1.7301941747572815)","(31.0, 38.0, 32.0)","(15.0, 26.0, 23.857142857142858)","(51.0, 80.0, 78.75)","(9.0, 14.0, 13.875)","(61.0, 140.0, 117.5)","(61.0, 100.0, 81.25)","(19.0, 22.0, 21.92)","(6.5, 7.4, 6.875)","(20.0, 30.0, 28.5)","(18.0, 44.0, 35.0)"
14-12-2022 19:54:10.648303,"(1.6, 1.76, 1.7577777777777779)","(31.0, 38.0, 30.285714285714285)","(15.0, 28.0, 23.4)","(51.0, 80.0, 78.75)","(9.0, 14.0, 13.875)","(61.0, 140.0, 117.5)","(61.0, 100.0, 81.25)","(19.0, 22.0, 21.92)","(6.5, 7.4, 6.875)","(20.0, 30.0, 28.5)","(18.0, 44.0, 35.0)"
14-12-2022 19:54:12.012459,"(1.6, 1.76, 1.7594545454545454)","(31.0, 38.0, 30.285714285714285)","(15.0, 28.0, 23.4)","(51.0, 80.0, 78.75)","(9.0, 14.0, 13.875)","(61.0, 140.0, 117.5)","(61.0, 100.0, 81.25)","(19.0, 22.0, 21.92)","(6.5, 7.4, 6.875)","(20.0, 30.0, 28.5)","(18.0, 42.0, 37.0)"
14-12-2022 19:54:13.260167,"(1.6, 1.76, 1.7593333333333334)","(31.0, 38.0, 33.63636363636364)","(15.0, 28.0, 24.363636363636363)","(51.0, 80.0, 78.75)","(9.0, 14.0, 13.875)","(61.0, 140.0, 117.5)","(61.0, 100.0, 81.25)","(19.0, 22.0, 21.92)","(6.5, 7.4, 6.875)","(20.0, 30.0, 28.5)","(18.0, 42.0, 37.0)"
14-12-2022 19:54:14.540609,"(1.6, 1.76, 1.7593333333333334)","(31.0, 38.0, 33.63636363636364)","(15.0, 28.0, 24.363636363636363)","(51.0, 80.0, 77.85714285714286)","(9.0, 14.0, 13.5)","(61.0, 140.0, 117.5)","(61.0, 100.0, 81.25)","(19.0, 22.0, 22.57142857142857)","(6.5, 7.4, 6.875)","(20.0, 30.0, 28.5)","(18.0, 42.0, 37.0)"
14-12-2022 19:54:15.805987,"(1.6, 1.75, 1.7462962962962962)","(31.0, 38.0, 33.63636363636364)","(15.0, 28.0, 25.272727272727273)","(51.0, 80.0, 77.85714285714286)","(9.0, 14.0, 13.5)","(61.0, 140.0, 117.5)","(61.0, 100.0, 81.25)","(19.0, 23.0, 22.57142857142857)","(6.5, 7.4, 6.875)","(20.0, 30.0, 29.733333333333334)","(18.0, 42.0, 37.0)"
14-12-2022 19:54:17.148557,"(1.6, 1.75, 1.7462962962962962)","(31.0, 38.0, 33.63636363636364)","(15.0, 28.0, 25.272727272727273)","(51.0, 80.0, 77.85714285714286)","(9.0, 14.0, 13.5)","(61.0, 140.0, 117.5)","(61.0, 100.0, 81.25)","(19.0, 23.0, 22.57142857142857)","(6.5, 7.4, 6.875)","(21.0, 30.0, 29.733333333333334)","(18.0, 42.0, 37.0)"
14-12-2022 19:54:18.555295,"(1.6, 1.75, 1.7462962962962962)","(31.0, 38.0, 33.63636363636364)","(15.0, 28.0, 25.272727272727273)","(51.0, 80.0, 77.85714285714286)","(9.0, 14.0, 13.5)","(61.0, 140.0, 117.5)","(61.0, 100.0, 80.0)","(19.0, 23.0, 22.57142857142857)","(6.5, 7.4, 6.95)","(21.0, 30.0, 29.733333333333334)","(18.0, 42.0, 37.0)"
14-12-2022 19:54:19.926317,"(1.6, 1.75, 1.7462962962962962)","(31.0, 38.0, 32.666666666666664)","(15.0, 28.0, 25.272727272727273)","(51.0, 80.0, 77.85714285714286)","(9.0, 14.0, 13.5)","(61.0, 140.0, 117.5)","(61.0, 100.0, 80.0)","(19.0, 23.0, 22.57142857142857)","(6.5, 7.4, 6.95)","(21.0, 30.0, 28.8)","(18.0, 42.0, 37.0)"
14-12-2022 19:54:21.475569,"(1.6, 1.75, 1.7462962962962962)","(31.0, 38.0, 32.666666666666664)","(15.0, 28.0, 25.272727272727273)","(51.0, 80.0, 72.5)","(9.0, 14.0, 13.8125)","(61.0, 140.0, 117.5)","(61.0, 100.0, 86.36363636363636)","(19.0, 23.0, 22.57142857142857)","(6.5, 7.4, 6.85)","(21.0, 30.0, 28.8)","(18.0, 42.0, 37.0)"
14-12-2022 19:54:22.825634,"(1.6, 1.75, 1.7462962962962962)","(31.0, 38.0, 32.666666666666664)","(15.0, 28.0, 23.454545454545453)","(51.0, 80.0, 77.85714285714286)","(9.0, 14.0, 13.75)","(61.0, 140.0, 100.0)","(61.0, 100.0, 86.36363636363636)","(19.0, 23.0, 22.57142857142857)","(6.5, 7.4, 6.85)","(21.0, 30.0, 28.8)","(18.0, 42.0, 37.0)"
14-12-2022 19:54:24.234075,"(1.6, 1.75, 1.7462962962962962)","(31.0, 38.0, 32.666666666666664)","(15.0, 28.0, 23.454545454545453)","(51.0, 80.0, 77.85714285714286)","(9.0, 14.0, 13.75)","(61.0, 120.0, 101.25)","(61.0, 100.0, 86.36363636363636)","(19.0, 23.0, 22.593220338983052)","(6.5, 7.4, 6.85)","(21.0, 30.0, 28.8)","(18.0, 42.0, 37.0)"
14-12-2022 19:54:25.624894,"(1.6, 1.75, 1.7462962962962962)","(31.0, 38.0, 32.666666666666664)","(15.0, 28.0, 23.454545454545453)","(51.0, 80.0, 77.85714285714286)","(9.0, 14.0, 13.85)","(61.0, 120.0, 101.25)","(61.0, 100.0, 85.0)","(19.0, 23.0, 22.593220338983052)","(6.5, 7.4, 6.85)","(21.0, 30.0, 29.333333333333332)","(18.0, 42.0, 37.0)"
14-12-2022 19:54:26.835464,"(1.6, 1.76, 1.7593333333333334)","(31.0, 38.0, 34.0)","(15.0, 28.0, 23.454545454545453)","(51.0, 80.0, 77.85714285714286)","(9.0, 14.0, 13.85)","(61.0, 120.0, 101.25)","(61.0, 100.0, 85.0)","(19.0, 23.0, 22.593220338983052)","(6.5, 7.4, 6.85)","(21.0, 30.0, 29.333333333333332)","(18.0, 42.0, 37.0)"
14-12-2022 19:54:28.156923,"(1.6, 1.76, 1.75)","(31.0, 38.0, 34.0)","(15.0, 28.0, 23.454545454545453)","(51.0, 80.0, 77.85714285714286)","(9.0, 14.0, 13.85)","(61.0, 120.0, 101.25)","(61.0, 100.0, 85.0)","(19.0, 23.0, 22.593220338983052)","(6.5, 7.4, 6.85)","(21.0, 30.0, 29.333333333333332)","(18.0, 42.0, 37.0)"
14-12-2022 19:54:29.407479,"(1.6, 1.76, 1.7566666666666666)","(31.0, 38.0, 34.0)","(15.0, 28.0, 24.363636363636363)","(51.0, 80.0, 77.85714285714286)","(10.0, 14.0, 13.85)","(61.0, 120.0, 101.25)","(61.0, 100.0, 85.0)","(18.0, 26.0, 25.48936170212766)","(6.5, 7.4, 6.85)","(21.0, 30.0, 29.333333333333332)","(18.0, 42.0, 37.0)"
14-12-2022 19:54:30.822376,"(1.6, 1.76, 1.7566666666666666)","(31.0, 38.0, 34.0)","(15.0, 28.0, 24.8)","(51.0, 80.0, 77.85714285714286)","(10.0, 14.0, 13.85)","(61.0, 120.0, 101.25)","(61.0, 100.0, 85.0)","(18.0, 26.0, 23.857142857142858)","(6.5, 7.4, 6.811111111111111)","(21.0, 30.0, 29.333333333333332)","(18.0, 42.0, 37.0)"
14-12-2022 19:54:32.052836,"(1.6, 1.76, 1.7557142857142858)","(31.0, 38.0, 34.0)","(15.0, 28.0, 24.8)","(51.0, 80.0, 77.85714285714286)","(10.0, 14.0, 13.85)","(61.0, 120.0, 101.25)","(61.0, 100.0, 85.0)","(18.0, 26.0, 23.857142857142858)","(6.5, 7.4, 6.811111111111111)","(21.0, 30.0, 29.333333333333332)","(18.0, 42.0, 37.0)"
14-12-2022 19:54:33.336616,"(1.6, 1.76, 1.7557142857142858)","(31.0, 38.0, 34.0)","(15.0, 28.0, 25.363636363636363)","(51.0, 80.0, 77.85714285714286)","(10.0, 14.0, 13.85)","(61.0, 120.0, 101.25)","(61.0, 100.0, 85.0)","(18.0, 26.0, 23.857142857142858)","(6.5, 7.4, 6.811111111111111)","(21.0, 30.0, 29.333333333333332)","(18.0, 42.0, 37.0)"
14-12-2022 19:54:34.618225,"(1.6, 1.76, 1.7557142857142858)","(31.0, 38.0, 34.0)","(15.0, 27.0, 25.363636363636363)","(51.0, 80.0, 77.85714285714286)","(10.0, 14.0, 13.85)","(61.0, 120.0, 101.25)","(61.0, 100.0, 80.58823529411765)","(18.0, 26.0, 23.857142857142858)","(6.5, 7.4, 6.811111111111111)","(21.0, 30.0, 29.57142857142857)","(18.0, 42.0, 37.0)"
14-12-2022 19:54:35.872331,"(1.6, 1.76, 1.7557142857142858)","(31.0, 38.0, 34.0)","(15.0, 27.0, 25.0)","(51.0, 80.0, 77.85714285714286)","(10.0, 14.0, 13.85)","(61.0, 120.0, 101.25)","(61.0, 100.0, 80.58823529411765)","(18.0, 26.0, 23.857142857142858)","(6.5, 7.4, 6.811111111111111)","(21.0, 30.0, 29.454545454545453)","(18.0, 42.0, 37.0)"
14-12-2022 19:54:37.181107,"(1.6, 1.73, 1.7253846153846153)","(31.0, 38.0, 34.0)","(15.0, 27.0, 25.75)","(51.0, 80.0, 77.85714285714286)","(10.0, 14.0, 13.85)","(61.0, 120.0, 93.75)","(61.0, 100.0, 80.58823529411765)","(18.0, 26.0, 24.92105263157895)","(6.5, 7.4, 6.811111111111111)","(21.0, 30.0, 29.57142857142857)","(18.0, 42.0, 37.0)"
14-12-2022 19:54:38.709716,"(1.6, 1.73, 1.723932584269663)","(31.0, 38.0, 34.0)","(15.0, 27.0, 25.75)","(51.0, 80.0, 77.85714285714286)","(10.0, 14.0, 13.85)","(61.0, 120.0, 93.75)","(61.0, 100.0, 80.58823529411765)","(18.0, 25.0, 24.775)","(6.5, 7.4, 6.811111111111111)","(21.0, 30.0, 29.57142857142857)","(18.0, 42.0, 37.0)"
14-12-2022 19:54:40.101821,"(1.6, 1.73, 1.7196153846153845)","(31.0, 38.0, 32.666666666666664)","(15.0, 27.0, 25.789473684210527)","(51.0, 80.0, 77.85714285714286)","(10.0, 14.0, 13.85)","(61.0, 120.0, 93.75)","(61.0, 100.0, 80.58823529411765)","(18.0, 25.0, 24.58139534883721)","(6.5, 7.4, 6.811999999999999)","(21.0, 30.0, 29.57142857142857)","(18.0, 42.0, 37.0)"
14-12-2022 19:54:41.522534,"(1.6, 1.73, 1.7196153846153845)","(31.0, 38.0, 32.666666666666664)","(15.0, 26.0, 25.0)","(51.0, 80.0, 77.85714285714286)","(10.0, 14.0, 13.85)","(61.0, 120.0, 93.75)","(61.0, 100.0, 85.0)","(18.0, 25.0, 24.775)","(6.5, 7.4, 6.811999999999999)","(21.0, 30.0, 29.57142857142857)","(18.0, 42.0, 37.0)"
14-12-2022 19:54:43.162516,"(1.6, 1.73, 1.714)","(31.0, 38.0, 32.666666666666664)","(15.0, 26.0, 25.0)","(51.0, 80.0, 77.85714285714286)","(10.0, 14.0, 13.85)","(61.0, 120.0, 93.75)","(61.0, 100.0, 85.0)","(18.0, 25.0, 24.775)","(6.5, 7.4, 6.811999999999999)","(21.0, 30.0, 29.57142857142857)","(18.0, 42.0, 37.0)"
14-12-2022 19:54:44.647911,"(1.6, 1.73, 1.714)","(31.0, 38.0, 32.666666666666664)","(15.0, 26.0, 25.0)","(51.0, 80.0, 77.85714285714286)","(10.0, 14.0, 13.85)","(61.0, 120.0, 93.75)","(61.0, 100.0, 85.0)","(18.0, 25.0, 24.526315789473685)","(6.5, 7.4, 6.811999999999999)","(21.0, 30.0, 29.57142857142857)","(18.0, 42.0, 37.0)"
14-12-2022 19:54:46.112325,"(1.6, 1.79, 1.75625)","(31.0, 38.0, 32.666666666666664)","(15.0, 26.0, 24.2)","(51.0, 80.0, 77.85714285714286)","(10.0, 14.0, 13.85)","(61.0, 120.0, 93.75)","(61.0, 100.0, 85.0)","(18.0, 25.0, 24.526315789473685)","(6.5, 7.4, 6.811999999999999)","(21.0, 30.0, 29.57142857142857)","(18.0, 42.0, 37.0)"
14-12-2022 19:54:47.398611,"(1.6, 1.79, 1.75625)","(31.0, 38.0, 32.666666666666664)","(15.0, 26.0, 24.2)","(51.0, 80.0, 77.85714285714286)","(10.0, 14.0, 13.85)","(61.0, 120.0, 93.75)","(61.0, 100.0, 88.75)","(18.0, 25.0, 24.526315789473685)","(6.5, 7.4, 6.811999999999999)","(21.0, 30.0, 29.57142857142857)","(18.0, 42.0, 35.0)"
14-12-2022 19:54:48.685707,"(1.6, 1.79, 1.726)","(31.0, 36.0, 33.6)","(15.0, 26.0, 25.428571428571427)","(51.0, 80.0, 77.85714285714286)","(10.0, 14.0, 13.85)","(61.0, 120.0, 93.75)","(61.0, 95.0, 88.75)","(18.0, 25.0, 24.526315789473685)","(6.5, 7.4, 6.811999999999999)","(21.0, 30.0, 29.57142857142857)","(18.0, 50.0, 37.333333333333336)"
14-12-2022 19:54:50.012061,"(1.6, 1.79, 1.7233333333333334)","(31.0, 36.0, 33.6)","(15.0, 26.0, 25.428571428571427)","(51.0, 80.0, 77.85714285714286)","(10.0, 14.0, 13.85)","(61.0, 120.0, 93.75)","(61.0, 95.0, 88.75)","(18.0, 25.0, 24.25)","(6.5, 7.4, 6.674074074074074)","(21.0, 30.0, 29.57142857142857)","(18.0, 48.0, 37.333333333333336)"
14-12-2022 19:54:51.378573,"(1.55, 1.79, 1.7233333333333334)","(31.0, 36.0, 33.6)","(15.0, 26.0, 25.428571428571427)","(51.0, 80.0, 77.85714285714286)","(10.0, 14.0, 13.7)","(61.0, 120.0, 93.75)","(61.0, 95.0, 88.75)","(18.0, 25.0, 24.25)","(6.5, 7.4, 6.766666666666667)","(21.0, 30.0, 29.57142857142857)","(18.0, 48.0, 39.666666666666664)"
14-12-2022 19:54:52.790706,"(1.55, 1.79, 1.7233333333333334)","(31.0, 36.0, 34.285714285714285)","(15.0, 26.0, 25.428571428571427)","(51.0, 80.0, 77.85714285714286)","(10.0, 14.0, 13.666666666666666)","(61.0, 120.0, 93.75)","(61.0, 95.0, 88.75)","(18.0, 25.0, 24.341463414634145)","(6.5, 7.2, 6.828571428571428)","(21.0, 30.0, 29.4)","(18.0, 55.0, 42.8)"
14-12-2022 19:54:54.208987,"(1.55, 1.79, 1.7536363636363637)","(31.0, 36.0, 33.333333333333336)","(15.0, 26.0, 22.94736842105263)","(51.0, 80.0, 72.5)","(10.0, 14.0, 13.666666666666666)","(61.0, 120.0, 93.33333333333333)","(61.0, 95.0, 88.75)","(18.0, 25.0, 22.75)","(6.5, 7.2, 6.828571428571428)","(21.0, 30.0, 29.4)","(18.0, 50.0, 42.8)"
14-12-2022 19:54:55.597314,"(1.55, 1.79, 1.7536363636363637)","(31.0, 36.0, 33.666666666666664)","(15.0, 23.0, 22.94736842105263)","(51.0, 80.0, 72.5)","(10.0, 14.0, 13.666666666666666)","(61.0, 110.0, 93.33333333333333)","(61.0, 95.0, 95.71428571428572)","(18.0, 25.0, 22.75)","(6.5, 7.2, 6.828571428571428)","(21.0, 30.0, 28.8)","(18.0, 50.0, 42.8)"
14-12-2022 19:54:56.969206,"(1.55, 1.79, 1.7536363636363637)","(31.0, 38.0, 30.88888888888889)","(15.0, 23.0, 22.94736842105263)","(51.0, 80.0, 72.5)","(10.0, 14.0, 13.666666666666666)","(61.0, 110.0, 93.33333333333333)","(61.0, 100.0, 95.71428571428572)","(18.0, 24.0, 22.75)","(6.5, 7.2, 6.828571428571428)","(21.0, 30.0, 28.8)","(18.0, 50.0, 42.8)"
14-12-2022 19:54:58.246511,"(1.55, 1.79, 1.768125)","(31.0, 38.0, 30.88888888888889)","(15.0, 23.0, 22.94736842105263)","(51.0, 80.0, 72.5)","(10.0, 14.0, 13.11111111111111)","(61.0, 110.0, 93.33333333333333)","(61.0, 100.0, 95.71428571428572)","(18.0, 24.0, 23.615384615384617)","(6.5, 7.2, 6.828571428571428)","(21.0, 30.0, 28.8)","(18.0, 50.0, 42.8)"
14-12-2022 19:54:59.543517,"(1.55, 1.79, 1.7757142857142858)","(31.0, 38.0, 30.88888888888889)","(15.0, 23.0, 22.933333333333334)","(51.0, 80.0, 72.5)","(10.0, 12.0, 11.2)","(61.0, 110.0, 93.33333333333333)","(61.0, 100.0, 95.71428571428572)","(18.0, 24.0, 23.285714285714285)","(6.5, 7.2, 6.845454545454546)","(21.0, 30.0, 28.8)","(18.0, 50.0, 42.8)"
14-12-2022 19:55:00.797690,"(1.55, 1.76, 1.7582352941176471)","(31.0, 38.0, 32.666666666666664)","(15.0, 23.0, 22.923076923076923)","(51.0, 80.0, 77.85714285714286)","(10.0, 12.0, 11.7)","(61.0, 110.0, 92.5)","(61.0, 100.0, 95.71428571428572)","(18.0, 24.0, 23.285714285714285)","(6.5, 7.2, 6.845454545454546)","(21.0, 30.0, 28.8)","(18.0, 50.0, 42.8)"
14-12-2022 19:55:02.068084,"(1.55, 1.76, 1.7584210526315789)","(31.0, 38.0, 32.666666666666664)","(15.0, 23.0, 22.923076923076923)","(51.0, 80.0, 78.33333333333333)","(10.0, 12.0, 11.7)","(61.0, 95.0, 92.5)","(61.0, 100.0, 95.71428571428572)","(18.0, 24.0, 23.285714285714285)","(6.5, 7.2, 6.845454545454546)","(21.0, 30.0, 28.8)","(18.0, 50.0, 42.8)"
