,Zabellsareringing,Poppie Socks,Pride Of Dixie,Sharp Pride,Side Cash,Cellar Champ,Driving Ambition,Emmjay,Les Goh,Iron Ruler,Lonhro Lily,Military Manoeuver,Siasha Jewel,Grosses Plain
05-01-2023 13:29:22.488420,"(8.5, 12.5, 10.526315789473685)","(81.0, 220.0, 196.0)","(20.0, 40.0, 35.63636363636364)","(31.0, 80.0, 66.14285714285714)","(21.0, 38.0, 35.42857142857143)","(12.0, 14.5, 14.333333333333334)","(101.0, 220.0, 197.77777777777777)","(8.5, 10.5, 9.88125)","(6.0, 7.4, 7.053333333333334)","(11.0, 19.0, 18.166666666666668)","(12.0, 16.5, 16.0)","(4.6, 5.8, 5.644827586206897)","(4.6, 5.3, 5.166666666666666)","(71.0, 150.0, 143.33333333333334)"
05-01-2023 13:29:23.959647,"(8.5, 12.5, 10.526315789473685)","(81.0, 220.0, 196.0)","(20.0, 40.0, 34.5)","(31.0, 75.0, 66.14285714285714)","(21.0, 38.0, 35.42857142857143)","(12.0, 14.5, 14.333333333333334)","(101.0, 220.0, 197.77777777777777)","(8.5, 10.5, 10.03953488372093)","(6.0, 7.4, 7.01)","(11.0, 19.0, 18.166666666666668)","(12.0, 16.5, 16.0)","(4.6, 5.8, 5.644827586206897)","(4.6, 5.3, 5.166666666666666)","(71.0, 150.0, 143.33333333333334)"
05-01-2023 13:29:25.519515,"(8.5, 11.0, 10.827586206896552)","(81.0, 220.0, 196.0)","(20.0, 36.0, 34.5)","(31.0, 75.0, 66.14285714285714)","(21.0, 38.0, 35.42857142857143)","(12.0, 14.5, 14.333333333333334)","(101.0, 220.0, 197.77777777777777)","(8.5, 10.5, 10.05)","(6.0, 7.4, 6.966666666666667)","(11.0, 19.0, 18.166666666666668)","(12.0, 16.5, 15.5)","(4.6, 5.8, 5.659375)","(4.6, 5.3, 5.166666666666666)","(71.0, 150.0, 143.33333333333334)"
05-01-2023 13:29:26.987663,"(8.5, 11.0, 10.827586206896552)","(81.0, 220.0, 196.0)","(20.0, 36.0, 34.5)","(31.0, 75.0, 66.14285714285714)","(21.0, 38.0, 35.42857142857143)","(12.0, 14.5, 14.333333333333334)","(101.0, 220.0, 197.77777777777777)","(8.5, 10.5, 10.05)","(6.0, 7.4, 7.05)","(11.0, 19.0, 18.166666666666668)","(12.0, 16.5, 15.25)","(4.6, 5.8, 5.659375)","(4.6, 5.3, 5.166666666666666)","(71.0, 150.0, 143.33333333333334)"
05-01-2023 13:29:28.556758,"(8.5, 11.0, 10.827586206896552)","(81.0, 220.0, 196.0)","(20.0, 36.0, 34.0)","(31.0, 75.0, 67.25)","(21.0, 38.0, 35.42857142857143)","(12.0, 14.5, 14.333333333333334)","(101.0, 220.0, 197.77777777777777)","(8.5, 10.5, 10.05)","(6.0, 7.2, 7.05)","(11.0, 19.0, 18.166666666666668)","(12.0, 16.5, 15.5)","(4.6, 5.8, 5.659375)","(4.6, 5.3, 5.166666666666666)","(71.0, 150.0, 143.33333333333334)"
05-01-2023 13:29:30.029941,"(8.5, 11.0, 10.827586206896552)","(81.0, 220.0, 196.0)","(20.0, 36.0, 34.0)","(31.0, 75.0, 67.25)","(21.0, 38.0, 35.42857142857143)","(12.0, 14.5, 14.333333333333334)","(101.0, 220.0, 197.77777777777777)","(8.5, 10.5, 10.05)","(6.0, 7.2, 7.05)","(11.0, 19.0, 18.4)","(12.0, 16.5, 15.5)","(4.6, 5.8, 5.659375)","(4.6, 5.3, 5.166666666666666)","(71.0, 150.0, 143.33333333333334)"
05-01-2023 13:29:31.522731,"(8.5, 11.0, 10.827586206896552)","(81.0, 220.0, 196.0)","(20.0, 36.0, 34.0)","(31.0, 75.0, 67.25)","(21.0, 38.0, 35.42857142857143)","(12.0, 14.5, 14.333333333333334)","(101.0, 220.0, 197.77777777777777)","(8.5, 10.5, 10.05)","(6.0, 7.2, 7.05)","(11.0, 19.0, 17.714285714285715)","(12.0, 16.5, 15.5)","(4.6, 5.8, 5.659375)","(4.6, 5.3, 5.166666666666666)","(71.0, 150.0, 143.33333333333334)"
05-01-2023 13:29:33.031201,"(8.5, 11.0, 10.827586206896552)","(81.0, 220.0, 196.0)","(20.0, 36.0, 34.0)","(31.0, 75.0, 64.66666666666667)","(21.0, 38.0, 35.42857142857143)","(12.0, 14.5, 14.333333333333334)","(101.0, 220.0, 197.77777777777777)","(8.5, 10.5, 10.05)","(6.0, 7.2, 7.05)","(11.0, 19.0, 18.07142857142857)","(12.0, 16.5, 15.5)","(4.6, 5.8, 5.659375)","(4.6, 5.3, 5.205882352941177)","(71.0, 150.0, 143.33333333333334)"
05-01-2023 13:29:34.526435,"(8.5, 11.0, 10.827586206896552)","(81.0, 220.0, 196.0)","(20.0, 36.0, 34.0)","(31.0, 75.0, 64.66666666666667)","(21.0, 38.0, 35.42857142857143)","(12.0, 14.5, 14.333333333333334)","(101.0, 220.0, 197.77777777777777)","(8.5, 10.5, 10.05)","(6.0, 7.2, 7.05)","(11.0, 18.5, 18.227272727272727)","(12.0, 16.5, 15.5)","(4.6, 5.8, 5.633333333333333)","(4.6, 5.3, 5.205882352941177)","(71.0, 140.0, 129.0)"
05-01-2023 13:29:35.964550,"(8.5, 11.0, 10.827586206896552)","(81.0, 220.0, 196.0)","(20.0, 36.0, 34.0)","(31.0, 75.0, 64.66666666666667)","(21.0, 38.0, 35.42857142857143)","(12.0, 14.5, 14.333333333333334)","(101.0, 220.0, 197.77777777777777)","(8.5, 10.5, 10.05)","(6.0, 7.2, 7.05)","(11.0, 18.5, 17.833333333333332)","(12.0, 16.5, 15.75)","(4.6, 5.8, 5.6125)","(4.6, 5.3, 5.205882352941177)","(71.0, 140.0, 115.0)"
05-01-2023 13:29:37.470323,"(8.5, 11.0, 10.827586206896552)","(81.0, 220.0, 196.0)","(20.0, 36.0, 34.0)","(31.0, 75.0, 64.66666666666667)","(21.0, 38.0, 35.42857142857143)","(12.0, 14.5, 14.333333333333334)","(101.0, 220.0, 197.77777777777777)","(8.5, 10.5, 9.8)","(6.0, 7.2, 7.05)","(11.0, 18.5, 17.833333333333332)","(12.0, 16.5, 16.666666666666668)","(4.6, 5.8, 5.575)","(4.6, 5.3, 5.205882352941177)","(71.0, 140.0, 160.0)"
05-01-2023 13:29:38.981958,"(8.5, 11.0, 10.827586206896552)","(81.0, 220.0, 196.0)","(20.0, 36.0, 34.0)","(31.0, 75.0, 64.66666666666667)","(21.0, 38.0, 35.42857142857143)","(12.0, 14.5, 14.333333333333334)","(101.0, 220.0, 197.77777777777777)","(8.5, 10.0, 9.8)","(6.0, 7.2, 7.05)","(11.0, 18.5, 17.833333333333332)","(12.0, 17.5, 16.666666666666668)","(4.6, 5.8, 5.691489361702128)","(4.6, 5.3, 5.205882352941177)","(71.0, 230.0, 101.42857142857143)"
05-01-2023 13:29:40.450381,"(8.5, 11.0, 10.833333333333334)","(81.0, 220.0, 196.0)","(20.0, 36.0, 34.0)","(31.0, 75.0, 64.66666666666667)","(21.0, 38.0, 35.42857142857143)","(12.0, 14.5, 14.333333333333334)","(101.0, 220.0, 197.77777777777777)","(8.5, 10.0, 9.8)","(6.0, 7.2, 7.05)","(11.0, 18.5, 17.833333333333332)","(12.0, 17.5, 16.666666666666668)","(4.6, 5.7, 5.698305084745763)","(4.6, 5.3, 5.211111111111111)","(71.0, 130.0, 105.0)"
05-01-2023 13:29:41.855287,"(8.5, 11.0, 10.307692307692308)","(81.0, 220.0, 196.0)","(20.0, 36.0, 34.0)","(31.0, 75.0, 64.66666666666667)","(21.0, 38.0, 35.42857142857143)","(12.0, 14.5, 14.4375)","(101.0, 220.0, 197.77777777777777)","(8.5, 10.0, 9.8)","(6.0, 7.2, 7.090909090909091)","(11.0, 18.5, 17.833333333333332)","(12.0, 17.5, 16.666666666666668)","(4.6, 5.8, 5.696551724137931)","(4.6, 5.3, 5.223809523809524)","(71.0, 120.0, 105.0)"
05-01-2023 13:29:43.382917,"(8.5, 10.5, 10.307692307692308)","(81.0, 220.0, 196.0)","(20.0, 36.0, 34.0)","(31.0, 75.0, 64.66666666666667)","(21.0, 38.0, 35.42857142857143)","(12.0, 14.5, 14.4375)","(101.0, 220.0, 197.77777777777777)","(8.5, 10.0, 9.532)","(6.0, 7.2, 7.090909090909091)","(11.0, 18.5, 17.25)","(12.0, 17.5, 16.7)","(4.6, 5.8, 5.696551724137931)","(4.6, 5.3, 5.223809523809524)","(71.0, 120.0, 105.0)"
05-01-2023 13:29:44.883195,"(8.5, 10.5, 10.666666666666666)","(81.0, 220.0, 196.0)","(20.0, 36.0, 34.0)","(31.0, 75.0, 97.0)","(21.0, 38.0, 36.36363636363636)","(12.0, 14.5, 14.409090909090908)","(101.0, 220.0, 197.77777777777777)","(8.5, 10.5, 9.8)","(6.0, 7.2, 7.090909090909091)","(11.0, 18.0, 17.615384615384617)","(12.0, 17.0, 15.75)","(4.6, 5.8, 5.696551724137931)","(4.6, 5.3, 5.254716981132075)","(71.0, 120.0, 113.0)"
05-01-2023 13:29:46.390967,"(8.5, 11.0, 10.666666666666666)","(81.0, 220.0, 196.0)","(20.0, 36.0, 34.0)","(31.0, 150.0, 94.66666666666666)","(21.0, 38.0, 36.36363636363636)","(12.0, 14.5, 14.409090909090908)","(101.0, 220.0, 197.77777777777777)","(8.5, 10.0, 9.8)","(6.0, 7.2, 7.090909090909091)","(11.0, 18.0, 17.25)","(12.0, 17.0, 15.75)","(4.6, 5.8, 5.696551724137931)","(4.6, 5.3, 5.154545454545454)","(71.0, 120.0, 113.0)"
05-01-2023 13:29:47.896694,"(8.5, 11.0, 10.736842105263158)","(81.0, 220.0, 196.0)","(20.0, 36.0, 34.0)","(31.0, 120.0, 91.71428571428571)","(21.0, 38.0, 36.36363636363636)","(12.0, 14.5, 14.409090909090908)","(101.0, 220.0, 200.0)","(8.5, 10.0, 9.8)","(6.0, 7.2, 7.090909090909091)","(11.0, 18.0, 16.8)","(12.0, 17.0, 15.5)","(4.6, 5.8, 5.686792452830188)","(4.6, 5.3, 5.154545454545454)","(71.0, 120.0, 113.0)"
05-01-2023 13:29:49.425628,"(8.5, 11.0, 10.736842105263158)","(81.0, 220.0, 196.0)","(20.0, 36.0, 34.285714285714285)","(31.0, 110.0, 84.57142857142857)","(21.0, 38.0, 36.285714285714285)","(12.0, 14.5, 14.409090909090908)","(101.0, 220.0, 175.0)","(8.5, 10.0, 9.8)","(6.0, 7.2, 7.090909090909091)","(11.0, 18.0, 17.0)","(12.0, 16.5, 15.25)","(4.6, 5.8, 5.686792452830188)","(4.6, 5.3, 5.205882352941177)","(71.0, 120.0, 105.0)"
05-01-2023 13:29:50.925930,"(8.5, 11.0, 10.444444444444445)","(81.0, 220.0, 196.0)","(20.0, 36.0, 33.42857142857143)","(31.0, 100.0, 84.57142857142857)","(21.0, 38.0, 36.285714285714285)","(12.0, 14.5, 14.409090909090908)","(101.0, 220.0, 197.5)","(8.5, 10.0, 9.8)","(6.0, 7.2, 7.090909090909091)","(11.0, 17.5, 17.0)","(12.0, 16.0, 15.25)","(4.6, 5.8, 5.686792452830188)","(4.6, 5.3, 5.205882352941177)","(71.0, 120.0, 100.0)"
05-01-2023 13:29:52.406777,"(8.5, 11.0, 10.444444444444445)","(81.0, 220.0, 196.0)","(20.0, 36.0, 35.0)","(31.0, 100.0, 86.5)","(21.0, 38.0, 36.285714285714285)","(12.0, 14.5, 14.382352941176471)","(101.0, 220.0, 188.0)","(8.5, 10.0, 10.4)","(6.0, 7.2, 7.090909090909091)","(11.0, 17.5, 17.0)","(12.0, 16.0, 15.6)","(4.6, 5.8, 5.686792452830188)","(4.6, 5.3, 5.205882352941177)","(71.0, 120.0, 100.0)"
05-01-2023 13:29:54.076874,"(8.5, 11.0, 10.444444444444445)","(81.0, 220.0, 196.0)","(20.0, 36.0, 35.0)","(31.0, 100.0, 86.5)","(21.0, 38.0, 36.285714285714285)","(12.0, 14.5, 14.382352941176471)","(101.0, 220.0, 202.22222222222223)","(8.5, 11.0, 10.280000000000001)","(6.0, 7.2, 7.090909090909091)","(11.0, 17.5, 17.0)","(12.0, 16.0, 15.2)","(4.6, 5.8, 5.686792452830188)","(4.6, 5.3, 5.205882352941177)","(71.0, 120.0, 100.0)"
05-01-2023 13:29:55.623860,"(8.5, 11.0, 10.444444444444445)","(81.0, 220.0, 196.0)","(20.0, 36.0, 35.0)","(31.0, 100.0, 59.2)","(21.0, 38.0, 36.90909090909091)","(12.0, 14.5, 14.382352941176471)","(101.0, 220.0, 202.22222222222223)","(8.5, 11.0, 10.280000000000001)","(6.0, 7.2, 7.090909090909091)","(11.0, 17.5, 18.4)","(12.0, 15.5, 15.1)","(4.6, 5.8, 5.686792452830188)","(4.6, 5.3, 5.205882352941177)","(71.0, 110.0, 98.0)"
05-01-2023 13:29:57.162857,"(8.5, 11.0, 10.444444444444445)","(81.0, 220.0, 196.0)","(20.0, 36.0, 35.0)","(31.0, 65.0, 62.099999999999994)","(21.0, 38.0, 36.90909090909091)","(12.0, 14.5, 14.382352941176471)","(101.0, 220.0, 202.22222222222223)","(8.5, 11.0, 10.4)","(6.0, 7.2, 7.0)","(11.0, 19.0, 17.75)","(12.0, 15.5, 14.5)","(4.6, 5.8, 5.686792452830188)","(4.6, 5.3, 5.205882352941177)","(71.0, 110.0, 103.33333333333334)"
05-01-2023 13:29:58.731850,"(8.5, 11.0, 10.444444444444445)","(81.0, 220.0, 196.0)","(20.0, 36.0, 35.0)","(31.0, 65.0, 62.75)","(21.0, 38.0, 36.5)","(12.0, 14.5, 14.382352941176471)","(101.0, 220.0, 202.22222222222223)","(8.5, 11.0, 10.68)","(6.0, 7.2, 7.0)","(11.0, 19.0, 17.75)","(12.0, 15.0, 14.333333333333334)","(4.6, 5.8, 5.686792452830188)","(4.6, 5.3, 5.205882352941177)","(71.0, 110.0, 103.33333333333334)"
05-01-2023 13:30:00.351180,"(8.5, 11.0, 10.444444444444445)","(81.0, 220.0, 196.0)","(20.0, 36.0, 35.0)","(31.0, 65.0, 61.14285714285714)","(21.0, 38.0, 36.5)","(12.0, 14.5, 14.382352941176471)","(101.0, 220.0, 202.22222222222223)","(8.5, 11.0, 10.16)","(6.0, 7.2, 6.858823529411764)","(11.0, 19.0, 17.75)","(12.0, 15.0, 15.75)","(4.6, 5.8, 5.686792452830188)","(4.6, 5.3, 5.205882352941177)","(71.0, 110.0, 103.33333333333334)"
05-01-2023 13:30:01.906862,"(8.5, 11.0, 10.444444444444445)","(81.0, 220.0, 196.0)","(20.0, 36.0, 35.0)","(31.0, 65.0, 59.6)","(21.0, 38.0, 36.5)","(12.0, 14.5, 14.25)","(101.0, 220.0, 202.22222222222223)","(8.5, 11.0, 10.475)","(6.0, 7.0, 6.864788732394366)","(11.0, 19.0, 17.166666666666668)","(12.0, 17.5, 15.0)","(4.6, 5.8, 5.634883720930233)","(4.6, 5.3, 5.205882352941177)","(71.0, 110.0, 115.0)"
05-01-2023 13:30:03.503745,"(8.5, 11.0, 10.625)","(81.0, 220.0, 196.0)","(20.0, 36.0, 35.57142857142857)","(31.0, 65.0, 59.6)","(21.0, 38.0, 36.5)","(12.0, 14.5, 14.25)","(101.0, 220.0, 188.0)","(8.5, 11.0, 10.16)","(6.0, 7.0, 6.871428571428571)","(11.0, 18.5, 17.0)","(12.0, 17.0, 14.833333333333334)","(4.6, 5.7, 5.62)","(4.6, 5.3, 5.178260869565217)","(71.0, 120.0, 116.92307692307693)"
05-01-2023 13:30:05.044587,"(8.5, 12.5, 10.625)","(81.0, 220.0, 196.0)","(20.0, 36.0, 35.8125)","(31.0, 65.0, 58.666666666666664)","(21.0, 38.0, 36.5)","(12.0, 14.5, 13.982758620689655)","(101.0, 220.0, 196.0)","(8.5, 11.0, 9.66)","(6.0, 7.0, 6.8578947368421055)","(11.0, 18.5, 18.2)","(12.0, 16.5, 16.428571428571427)","(4.6, 5.7, 5.375524475524475)","(4.6, 5.3, 5.178260869565217)","(71.0, 120.0, 115.71428571428572)"
05-01-2023 13:30:06.638785,"(8.5, 12.5, 10.266666666666667)","(81.0, 220.0, 196.0)","(20.0, 36.0, 35.8125)","(31.0, 65.0, 53.0)","(21.0, 38.0, 36.5)","(12.0, 14.0, 13.982758620689655)","(101.0, 220.0, 196.0)","(8.5, 10.5, 9.66)","(6.0, 7.0, 6.8578947368421055)","(11.0, 18.5, 18.2)","(12.0, 16.5, 16.428571428571427)","(4.6, 5.6, 5.379338842975207)","(4.6, 5.3, 5.178260869565217)","(71.0, 120.0, 111.81818181818181)"
05-01-2023 13:30:08.181368,"(8.5, 12.0, 10.545454545454545)","(81.0, 220.0, 196.0)","(20.0, 36.0, 35.8125)","(31.0, 60.0, 53.0)","(21.0, 38.0, 36.5)","(12.0, 14.0, 13.982758620689655)","(101.0, 220.0, 195.0)","(8.5, 10.5, 9.644444444444444)","(6.0, 7.0, 6.8578947368421055)","(11.0, 18.5, 18.2)","(12.0, 16.5, 17.4390243902439)","(4.6, 5.6, 5.379338842975207)","(4.6, 5.3, 5.178260869565217)","(71.0, 130.0, 111.81818181818181)"
05-01-2023 13:30:09.694838,"(8.5, 11.5, 10.545454545454545)","(81.0, 220.0, 196.0)","(20.0, 36.0, 35.8125)","(31.0, 60.0, 53.0)","(21.0, 38.0, 36.5)","(12.0, 14.0, 13.982758620689655)","(101.0, 220.0, 195.0)","(8.5, 10.5, 9.506451612903225)","(6.0, 7.0, 6.8578947368421055)","(11.0, 18.5, 18.2)","(12.0, 17.5, 17.4390243902439)","(4.6, 5.6, 5.379338842975207)","(4.6, 5.3, 5.232258064516129)","(71.0, 130.0, 111.81818181818181)"
05-01-2023 13:30:11.374380,"(8.5, 11.5, 10.461538461538462)","(81.0, 220.0, 196.0)","(20.0, 36.0, 35.8125)","(31.0, 60.0, 53.0)","(21.0, 38.0, 36.5)","(12.0, 14.0, 13.982758620689655)","(101.0, 220.0, 210.0)","(8.5, 10.5, 9.506451612903225)","(6.0, 7.0, 6.8578947368421055)","(11.0, 18.5, 18.2)","(12.0, 17.5, 16.77777777777778)","(4.6, 5.6, 5.408602150537635)","(4.6, 5.3, 5.233333333333333)","(71.0, 130.0, 111.81818181818181)"
05-01-2023 13:30:12.863879,"(8.5, 11.5, 10.461538461538462)","(81.0, 220.0, 196.0)","(20.0, 36.0, 35.8125)","(31.0, 60.0, 53.0)","(21.0, 38.0, 36.5)","(12.0, 14.0, 13.982758620689655)","(101.0, 230.0, 210.0)","(8.5, 10.5, 9.66)","(6.0, 7.0, 6.8578947368421055)","(11.0, 18.5, 18.2)","(12.0, 17.0, 16.0)","(4.6, 5.6, 5.408602150537635)","(4.6, 5.3, 5.152631578947368)","(71.0, 130.0, 105.0)"
05-01-2023 13:30:14.482823,"(8.5, 11.5, 9.786666666666667)","(81.0, 220.0, 196.0)","(20.0, 40.0, 38.61538461538461)","(31.0, 60.0, 53.0)","(21.0, 38.0, 36.5)","(12.0, 14.0, 13.982758620689655)","(101.0, 230.0, 215.0)","(8.5, 10.5, 9.66)","(6.0, 7.0, 6.84516129032258)","(11.0, 18.5, 18.2)","(12.0, 16.5, 16.0)","(4.6, 5.6, 5.3774999999999995)","(4.6, 5.3, 5.5375)","(71.0, 130.0, 105.0)"
05-01-2023 13:30:16.026285,"(8.5, 11.0, 9.786666666666667)","(81.0, 220.0, 196.0)","(20.0, 40.0, 38.61538461538461)","(31.0, 60.0, 53.0)","(21.0, 38.0, 36.5)","(12.0, 14.0, 13.982758620689655)","(101.0, 230.0, 215.0)","(8.5, 10.5, 9.66)","(6.0, 7.0, 6.815384615384615)","(11.0, 18.5, 18.2)","(12.0, 16.5, 16.0)","(4.6, 5.6, 5.482352941176471)","(4.6, 5.8, 5.4)","(71.0, 130.0, 105.0)"
05-01-2023 13:30:17.528716,"(8.5, 11.0, 9.885714285714286)","(81.0, 220.0, 196.0)","(20.0, 40.0, 38.61538461538461)","(31.0, 60.0, 53.0)","(21.0, 38.0, 36.5)","(12.0, 14.0, 13.982758620689655)","(101.0, 230.0, 215.0)","(8.5, 10.5, 9.74878048780488)","(6.0, 7.0, 6.885714285714285)","(11.0, 18.5, 18.2)","(12.0, 16.5, 17.419354838709676)","(4.6, 5.5, 5.482352941176471)","(4.6, 5.6, 5.233333333333333)","(71.0, 130.0, 105.0)"
05-01-2023 13:30:19.126730,"(8.5, 11.0, 9.885714285714286)","(81.0, 220.0, 196.0)","(20.0, 26.0, 25.434782608695652)","(31.0, 60.0, 53.0)","(21.0, 38.0, 36.5)","(12.0, 14.0, 13.982758620689655)","(101.0, 230.0, 215.0)","(8.5, 10.5, 9.66)","(6.0, 7.0, 6.885714285714285)","(11.0, 18.5, 18.2)","(12.0, 17.5, 16.833333333333332)","(4.6, 5.5, 5.482352941176471)","(4.6, 5.6, 5.233333333333333)","(71.0, 130.0, 108.57142857142857)"
05-01-2023 13:30:20.700819,"(8.5, 11.0, 9.885714285714286)","(81.0, 220.0, 196.0)","(20.0, 36.0, 30.5)","(31.0, 60.0, 53.0)","(21.0, 38.0, 36.5)","(12.0, 14.0, 13.982758620689655)","(101.0, 230.0, 215.0)","(8.5, 10.5, 9.66)","(6.0, 7.0, 6.885714285714285)","(11.0, 18.5, 18.2)","(12.0, 17.5, 16.25)","(4.6, 5.5, 5.482352941176471)","(4.6, 5.6, 5.219354838709678)","(71.0, 130.0, 108.57142857142857)"
05-01-2023 13:30:22.237800,"(8.5, 11.0, 10.25)","(81.0, 220.0, 196.0)","(20.0, 34.0, 31.4)","(31.0, 60.0, 53.0)","(21.0, 38.0, 37.52)","(12.0, 14.0, 13.982758620689655)","(101.0, 230.0, 215.0)","(8.5, 10.5, 9.736363636363636)","(6.0, 7.0, 6.885714285714285)","(11.0, 18.5, 18.2)","(12.0, 17.0, 16.25)","(4.6, 5.5, 5.479310344827586)","(4.6, 5.5, 5.227659574468085)","(71.0, 130.0, 108.57142857142857)"
05-01-2023 13:30:23.879424,"(8.5, 11.0, 10.294117647058824)","(81.0, 220.0, 196.0)","(20.0, 38.0, 31.666666666666668)","(31.0, 60.0, 53.0)","(21.0, 38.0, 37.52)","(12.0, 14.0, 13.982758620689655)","(101.0, 230.0, 215.0)","(8.5, 10.5, 9.66)","(6.0, 7.0, 6.885714285714285)","(11.0, 18.5, 18.2)","(12.0, 17.0, 16.625)","(4.6, 5.5, 5.479310344827586)","(4.6, 5.5, 5.1952380952380945)","(71.0, 130.0, 108.57142857142857)"
05-01-2023 13:30:25.525427,"(8.5, 11.0, 10.565217391304348)","(81.0, 220.0, 196.0)","(20.0, 34.0, 34.333333333333336)","(31.0, 60.0, 53.0)","(21.0, 38.0, 37.52)","(12.0, 14.0, 13.982758620689655)","(101.0, 230.0, 215.0)","(8.5, 10.5, 9.66)","(6.0, 7.0, 6.87027027027027)","(11.0, 18.5, 18.2)","(12.0, 17.0, 16.5)","(4.6, 5.5, 5.487234042553191)","(4.6, 5.5, 5.158333333333333)","(71.0, 130.0, 108.57142857142857)"
05-01-2023 13:30:27.091848,"(8.5, 11.0, 10.565217391304348)","(81.0, 220.0, 196.0)","(20.0, 38.0, 30.142857142857142)","(31.0, 60.0, 53.0)","(21.0, 38.0, 37.52)","(12.0, 14.0, 13.982758620689655)","(101.0, 230.0, 215.0)","(8.5, 10.5, 9.78)","(6.0, 7.0, 6.84)","(11.0, 18.5, 18.2)","(12.0, 17.0, 16.5)","(4.6, 5.5, 5.487234042553191)","(4.6, 5.2, 5.158333333333333)","(71.0, 130.0, 112.5)"
05-01-2023 13:30:28.664232,"(8.5, 11.0, 10.565217391304348)","(81.0, 220.0, 196.0)","(20.0, 38.0, 33.714285714285715)","(31.0, 60.0, 54.0)","(21.0, 38.0, 37.142857142857146)","(12.0, 14.0, 13.982758620689655)","(101.0, 230.0, 215.0)","(8.5, 10.5, 10.485714285714286)","(6.0, 7.0, 6.864788732394366)","(11.0, 18.5, 18.1)","(12.0, 17.0, 16.5)","(4.6, 5.5, 5.4879999999999995)","(4.6, 5.2, 5.158333333333333)","(71.0, 130.0, 112.5)"
05-01-2023 13:30:30.240265,"(8.5, 11.0, 10.565217391304348)","(81.0, 220.0, 196.0)","(20.0, 38.0, 33.714285714285715)","(31.0, 60.0, 53.6)","(21.0, 38.0, 37.142857142857146)","(12.0, 14.0, 13.982758620689655)","(101.0, 230.0, 210.0)","(8.5, 11.0, 10.25)","(6.0, 7.0, 6.791304347826086)","(11.0, 18.5, 18.1)","(12.0, 17.0, 16.5)","(4.6, 5.5, 5.488888888888889)","(4.6, 5.2, 5.1375)","(71.0, 130.0, 112.0)"
05-01-2023 13:30:31.721902,"(8.5, 11.0, 10.565217391304348)","(81.0, 220.0, 196.0)","(20.0, 38.0, 33.714285714285715)","(31.0, 60.0, 53.6)","(21.0, 38.0, 37.142857142857146)","(12.0, 14.0, 13.982758620689655)","(101.0, 230.0, 210.0)","(8.5, 10.5, 10.25)","(6.0, 6.8, 6.791304347826086)","(11.0, 18.5, 18.1)","(12.0, 17.0, 16.5)","(4.6, 5.5, 5.488888888888889)","(4.6, 5.2, 5.146153846153846)","(71.0, 120.0, 100.0)"
05-01-2023 13:30:33.321790,"(8.5, 11.0, 10.565217391304348)","(81.0, 220.0, 196.0)","(20.0, 38.0, 33.714285714285715)","(31.0, 60.0, 54.666666666666664)","(21.0, 38.0, 37.142857142857146)","(12.0, 14.0, 13.981818181818182)","(101.0, 230.0, 210.0)","(8.5, 10.5, 10.25)","(6.0, 6.8, 6.791304347826086)","(11.0, 18.5, 18.1)","(12.0, 17.0, 17.366666666666667)","(4.6, 5.5, 5.488888888888889)","(4.6, 5.2, 5.146153846153846)","(71.0, 120.0, 100.0)"
05-01-2023 13:30:34.897840,"(8.5, 11.0, 10.62962962962963)","(81.0, 220.0, 196.0)","(20.0, 38.0, 33.333333333333336)","(31.0, 60.0, 54.666666666666664)","(21.0, 38.0, 37.142857142857146)","(12.0, 14.0, 14.429824561403509)","(101.0, 230.0, 210.0)","(8.5, 10.5, 10.64)","(6.0, 6.8, 6.773684210526316)","(11.0, 18.5, 18.1)","(12.0, 17.5, 16.842105263157894)","(4.6, 5.5, 5.488888888888889)","(4.6, 5.2, 5.175)","(71.0, 120.0, 100.0)"
05-01-2023 13:30:36.449611,"(8.5, 11.0, 10.62962962962963)","(81.0, 220.0, 200.0)","(20.0, 36.0, 31.5)","(31.0, 60.0, 54.666666666666664)","(21.0, 38.0, 37.142857142857146)","(12.0, 14.5, 14.429824561403509)","(101.0, 230.0, 210.0)","(8.5, 11.0, 10.672727272727274)","(6.0, 6.8, 6.773684210526316)","(11.0, 18.5, 18.1)","(12.0, 17.0, 16.85)","(4.6, 5.5, 5.489090909090909)","(4.6, 5.2, 5.183333333333334)","(71.0, 120.0, 100.0)"
05-01-2023 13:30:37.979936,"(8.5, 11.0, 10.62962962962963)","(81.0, 220.0, 200.0)","(20.0, 36.0, 31.5)","(31.0, 60.0, 54.666666666666664)","(21.0, 38.0, 37.142857142857146)","(12.0, 14.5, 14.429824561403509)","(101.0, 230.0, 210.0)","(8.5, 11.0, 10.64)","(6.0, 6.8, 6.773684210526316)","(11.0, 18.5, 18.1)","(12.0, 17.0, 16.842105263157894)","(4.6, 5.5, 5.488888888888889)","(4.6, 5.2, 5.19344262295082)","(71.0, 120.0, 114.28571428571428)"
