,Elite Bullet,Just Ellie,Bob Barker,Mount Gower,Slam The Door,Winlock Benji,Royal Carmilla,More Dollars
40,"[datetime.datetime(2022, 11, 28, 18, 33, 57, 388432), 4.6, 5.9]","[datetime.datetime(2022, 11, 28, 18, 33, 57, 388432), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 18, 33, 57, 388432), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 33, 57, 388432), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 33, 57, 388432), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 18, 33, 57, 388432), 3.0, 5.0]","[datetime.datetime(2022, 11, 28, 18, 33, 57, 388432), 4.2, 11.0]","[datetime.datetime(2022, 11, 28, 18, 33, 57, 388432), 12.0, 24.0]"
41,"[datetime.datetime(2022, 11, 28, 18, 33, 58, 529264), 4.6, 5.9]","[datetime.datetime(2022, 11, 28, 18, 33, 58, 529264), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 18, 33, 58, 529264), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 33, 58, 529264), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 33, 58, 529264), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 18, 33, 58, 529264), 3.0, 5.0]","[datetime.datetime(2022, 11, 28, 18, 33, 58, 529264), 4.2, 11.0]","[datetime.datetime(2022, 11, 28, 18, 33, 58, 529264), 12.0, 24.0]"
42,"[datetime.datetime(2022, 11, 28, 18, 33, 59, 671191), 4.6, 5.9]","[datetime.datetime(2022, 11, 28, 18, 33, 59, 671191), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 18, 33, 59, 671191), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 33, 59, 671191), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 33, 59, 671191), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 18, 33, 59, 671191), 3.0, 5.0]","[datetime.datetime(2022, 11, 28, 18, 33, 59, 671191), 4.2, 11.0]","[datetime.datetime(2022, 11, 28, 18, 33, 59, 671191), 12.0, 24.0]"
43,"[datetime.datetime(2022, 11, 28, 18, 34, 0, 807609), 4.6, 5.9]","[datetime.datetime(2022, 11, 28, 18, 34, 0, 807609), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 18, 34, 0, 807609), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 34, 0, 807609), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 34, 0, 807609), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 18, 34, 0, 807609), 3.0, 5.0]","[datetime.datetime(2022, 11, 28, 18, 34, 0, 807609), 4.2, 11.0]","[datetime.datetime(2022, 11, 28, 18, 34, 0, 807609), 12.0, 24.0]"
44,"[datetime.datetime(2022, 11, 28, 18, 34, 1, 936940), 4.6, 5.9]","[datetime.datetime(2022, 11, 28, 18, 34, 1, 936940), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 18, 34, 1, 936940), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 34, 1, 936940), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 34, 1, 936940), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 18, 34, 1, 936940), 3.0, 5.0]","[datetime.datetime(2022, 11, 28, 18, 34, 1, 936940), 4.2, 11.0]","[datetime.datetime(2022, 11, 28, 18, 34, 1, 936940), 12.0, 24.0]"
45,"[datetime.datetime(2022, 11, 28, 18, 34, 3, 74919), 4.6, 5.9]","[datetime.datetime(2022, 11, 28, 18, 34, 3, 74919), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 18, 34, 3, 74919), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 34, 3, 74919), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 34, 3, 74919), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 18, 34, 3, 74919), 3.0, 5.0]","[datetime.datetime(2022, 11, 28, 18, 34, 3, 74919), 4.2, 11.0]","[datetime.datetime(2022, 11, 28, 18, 34, 3, 74919), 12.0, 24.0]"
46,"[datetime.datetime(2022, 11, 28, 18, 34, 4, 247569), 4.6, 5.9]","[datetime.datetime(2022, 11, 28, 18, 34, 4, 247569), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 18, 34, 4, 247569), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 34, 4, 247569), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 34, 4, 247569), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 18, 34, 4, 247569), 3.0, 5.0]","[datetime.datetime(2022, 11, 28, 18, 34, 4, 247569), 4.2, 11.0]","[datetime.datetime(2022, 11, 28, 18, 34, 4, 247569), 12.0, 24.0]"
47,"[datetime.datetime(2022, 11, 28, 18, 34, 5, 403219), 4.6, 5.9]","[datetime.datetime(2022, 11, 28, 18, 34, 5, 403219), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 18, 34, 5, 403219), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 34, 5, 403219), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 34, 5, 403219), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 18, 34, 5, 403219), 3.0, 5.0]","[datetime.datetime(2022, 11, 28, 18, 34, 5, 403219), 4.2, 11.0]","[datetime.datetime(2022, 11, 28, 18, 34, 5, 403219), 12.0, 24.0]"
48,"[datetime.datetime(2022, 11, 28, 18, 34, 6, 552338), 4.6, 5.9]","[datetime.datetime(2022, 11, 28, 18, 34, 6, 552338), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 18, 34, 6, 552338), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 34, 6, 552338), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 34, 6, 552338), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 18, 34, 6, 552338), 3.0, 5.0]","[datetime.datetime(2022, 11, 28, 18, 34, 6, 552338), 4.2, 11.0]","[datetime.datetime(2022, 11, 28, 18, 34, 6, 552338), 12.0, 24.0]"
49,"[datetime.datetime(2022, 11, 28, 18, 34, 7, 703808), 4.6, 5.9]","[datetime.datetime(2022, 11, 28, 18, 34, 7, 703808), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 18, 34, 7, 703808), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 34, 7, 703808), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 34, 7, 703808), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 18, 34, 7, 703808), 3.0, 5.0]","[datetime.datetime(2022, 11, 28, 18, 34, 7, 703808), 4.2, 11.0]","[datetime.datetime(2022, 11, 28, 18, 34, 7, 703808), 12.0, 24.0]"
50,"[datetime.datetime(2022, 11, 28, 18, 34, 8, 861022), 4.6, 5.9]","[datetime.datetime(2022, 11, 28, 18, 34, 8, 861022), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 18, 34, 8, 861022), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 34, 8, 861022), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 34, 8, 861022), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 18, 34, 8, 861022), 3.0, 5.0]","[datetime.datetime(2022, 11, 28, 18, 34, 8, 861022), 4.2, 11.0]","[datetime.datetime(2022, 11, 28, 18, 34, 8, 861022), 12.0, 24.0]"
51,"[datetime.datetime(2022, 11, 28, 18, 34, 10, 8499), 4.6, 5.9]","[datetime.datetime(2022, 11, 28, 18, 34, 10, 8499), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 18, 34, 10, 8499), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 34, 10, 8499), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 34, 10, 8499), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 18, 34, 10, 8499), 3.0, 5.0]","[datetime.datetime(2022, 11, 28, 18, 34, 10, 8499), 4.2, 11.0]","[datetime.datetime(2022, 11, 28, 18, 34, 10, 8499), 12.0, 24.0]"
52,"[datetime.datetime(2022, 11, 28, 18, 34, 11, 159500), 4.6, 5.9]","[datetime.datetime(2022, 11, 28, 18, 34, 11, 159500), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 18, 34, 11, 159500), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 34, 11, 159500), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 34, 11, 159500), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 18, 34, 11, 159500), 3.0, 5.0]","[datetime.datetime(2022, 11, 28, 18, 34, 11, 159500), 4.2, 11.0]","[datetime.datetime(2022, 11, 28, 18, 34, 11, 159500), 12.0, 24.0]"
53,"[datetime.datetime(2022, 11, 28, 18, 34, 12, 310710), 4.6, 5.9]","[datetime.datetime(2022, 11, 28, 18, 34, 12, 310710), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 18, 34, 12, 310710), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 34, 12, 310710), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 34, 12, 310710), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 18, 34, 12, 310710), 3.0, 5.0]","[datetime.datetime(2022, 11, 28, 18, 34, 12, 310710), 4.2, 11.0]","[datetime.datetime(2022, 11, 28, 18, 34, 12, 310710), 12.0, 24.0]"
54,"[datetime.datetime(2022, 11, 28, 18, 34, 13, 451967), 4.6, 5.9]","[datetime.datetime(2022, 11, 28, 18, 34, 13, 451967), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 18, 34, 13, 451967), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 34, 13, 451967), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 34, 13, 451967), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 18, 34, 13, 451967), 3.0, 5.0]","[datetime.datetime(2022, 11, 28, 18, 34, 13, 451967), 4.2, 11.0]","[datetime.datetime(2022, 11, 28, 18, 34, 13, 451967), 12.0, 24.0]"
55,"[datetime.datetime(2022, 11, 28, 18, 34, 14, 584172), 4.6, 5.9]","[datetime.datetime(2022, 11, 28, 18, 34, 14, 584172), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 18, 34, 14, 584172), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 34, 14, 584172), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 34, 14, 584172), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 18, 34, 14, 584172), 3.0, 5.0]","[datetime.datetime(2022, 11, 28, 18, 34, 14, 584172), 4.2, 11.0]","[datetime.datetime(2022, 11, 28, 18, 34, 14, 584172), 12.0, 24.0]"
56,"[datetime.datetime(2022, 11, 28, 18, 34, 15, 720963), 4.6, 5.9]","[datetime.datetime(2022, 11, 28, 18, 34, 15, 720963), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 18, 34, 15, 720963), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 34, 15, 720963), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 34, 15, 720963), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 18, 34, 15, 720963), 3.0, 5.0]","[datetime.datetime(2022, 11, 28, 18, 34, 15, 720963), 4.2, 11.0]","[datetime.datetime(2022, 11, 28, 18, 34, 15, 720963), 12.0, 24.0]"
57,"[datetime.datetime(2022, 11, 28, 18, 34, 16, 848179), 4.6, 5.9]","[datetime.datetime(2022, 11, 28, 18, 34, 16, 848179), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 18, 34, 16, 848179), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 34, 16, 848179), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 34, 16, 848179), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 18, 34, 16, 848179), 3.0, 5.0]","[datetime.datetime(2022, 11, 28, 18, 34, 16, 848179), 4.2, 11.0]","[datetime.datetime(2022, 11, 28, 18, 34, 16, 848179), 12.0, 24.0]"
58,"[datetime.datetime(2022, 11, 28, 18, 34, 17, 998702), 4.6, 5.9]","[datetime.datetime(2022, 11, 28, 18, 34, 17, 998702), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 18, 34, 17, 998702), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 34, 17, 998702), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 34, 17, 998702), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 18, 34, 17, 998702), 3.0, 5.0]","[datetime.datetime(2022, 11, 28, 18, 34, 17, 998702), 4.2, 11.0]","[datetime.datetime(2022, 11, 28, 18, 34, 17, 998702), 12.0, 24.0]"
59,"[datetime.datetime(2022, 11, 28, 18, 34, 19, 134121), 4.6, 5.9]","[datetime.datetime(2022, 11, 28, 18, 34, 19, 134121), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 18, 34, 19, 134121), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 34, 19, 134121), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 34, 19, 134121), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 18, 34, 19, 134121), 3.0, 5.0]","[datetime.datetime(2022, 11, 28, 18, 34, 19, 134121), 4.2, 11.0]","[datetime.datetime(2022, 11, 28, 18, 34, 19, 134121), 12.0, 24.0]"
60,"[datetime.datetime(2022, 11, 28, 18, 34, 20, 272043), 4.6, 5.9]","[datetime.datetime(2022, 11, 28, 18, 34, 20, 272043), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 18, 34, 20, 272043), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 34, 20, 272043), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 34, 20, 272043), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 18, 34, 20, 272043), 3.0, 5.0]","[datetime.datetime(2022, 11, 28, 18, 34, 20, 272043), 4.2, 11.0]","[datetime.datetime(2022, 11, 28, 18, 34, 20, 272043), 12.0, 24.0]"
61,"[datetime.datetime(2022, 11, 28, 18, 34, 21, 421022), 4.6, 5.9]","[datetime.datetime(2022, 11, 28, 18, 34, 21, 421022), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 18, 34, 21, 421022), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 34, 21, 421022), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 34, 21, 421022), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 18, 34, 21, 421022), 3.0, 5.0]","[datetime.datetime(2022, 11, 28, 18, 34, 21, 421022), 4.2, 11.0]","[datetime.datetime(2022, 11, 28, 18, 34, 21, 421022), 12.0, 24.0]"
62,"[datetime.datetime(2022, 11, 28, 18, 34, 22, 566845), 4.6, 5.9]","[datetime.datetime(2022, 11, 28, 18, 34, 22, 566845), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 18, 34, 22, 566845), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 34, 22, 566845), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 34, 22, 566845), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 18, 34, 22, 566845), 3.0, 5.0]","[datetime.datetime(2022, 11, 28, 18, 34, 22, 566845), 4.2, 11.0]","[datetime.datetime(2022, 11, 28, 18, 34, 22, 566845), 12.0, 24.0]"
63,"[datetime.datetime(2022, 11, 28, 18, 34, 23, 702022), 4.6, 5.9]","[datetime.datetime(2022, 11, 28, 18, 34, 23, 702022), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 18, 34, 23, 702022), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 34, 23, 702022), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 34, 23, 702022), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 18, 34, 23, 702022), 3.0, 5.0]","[datetime.datetime(2022, 11, 28, 18, 34, 23, 702022), 4.2, 11.0]","[datetime.datetime(2022, 11, 28, 18, 34, 23, 702022), 12.0, 24.0]"
64,"[datetime.datetime(2022, 11, 28, 18, 34, 24, 835642), 4.6, 5.9]","[datetime.datetime(2022, 11, 28, 18, 34, 24, 835642), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 18, 34, 24, 835642), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 34, 24, 835642), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 34, 24, 835642), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 18, 34, 24, 835642), 3.0, 5.0]","[datetime.datetime(2022, 11, 28, 18, 34, 24, 835642), 4.2, 11.0]","[datetime.datetime(2022, 11, 28, 18, 34, 24, 835642), 12.0, 24.0]"
65,"[datetime.datetime(2022, 11, 28, 18, 34, 25, 974321), 4.6, 5.9]","[datetime.datetime(2022, 11, 28, 18, 34, 25, 974321), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 18, 34, 25, 974321), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 34, 25, 974321), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 34, 25, 974321), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 18, 34, 25, 974321), 3.0, 5.0]","[datetime.datetime(2022, 11, 28, 18, 34, 25, 974321), 4.2, 11.0]","[datetime.datetime(2022, 11, 28, 18, 34, 25, 974321), 12.0, 24.0]"
66,"[datetime.datetime(2022, 11, 28, 18, 34, 27, 102922), 4.6, 5.9]","[datetime.datetime(2022, 11, 28, 18, 34, 27, 102922), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 18, 34, 27, 102922), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 34, 27, 102922), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 34, 27, 102922), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 18, 34, 27, 102922), 3.0, 5.0]","[datetime.datetime(2022, 11, 28, 18, 34, 27, 102922), 4.2, 11.0]","[datetime.datetime(2022, 11, 28, 18, 34, 27, 102922), 12.0, 24.0]"
67,"[datetime.datetime(2022, 11, 28, 18, 34, 28, 239139), 4.6, 5.9]","[datetime.datetime(2022, 11, 28, 18, 34, 28, 239139), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 18, 34, 28, 239139), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 34, 28, 239139), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 34, 28, 239139), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 18, 34, 28, 239139), 3.0, 5.0]","[datetime.datetime(2022, 11, 28, 18, 34, 28, 239139), 4.2, 11.0]","[datetime.datetime(2022, 11, 28, 18, 34, 28, 239139), 12.0, 24.0]"
68,"[datetime.datetime(2022, 11, 28, 18, 34, 29, 389868), 4.6, 5.9]","[datetime.datetime(2022, 11, 28, 18, 34, 29, 389868), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 18, 34, 29, 389868), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 34, 29, 389868), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 34, 29, 389868), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 18, 34, 29, 389868), 3.0, 5.0]","[datetime.datetime(2022, 11, 28, 18, 34, 29, 389868), 4.2, 11.0]","[datetime.datetime(2022, 11, 28, 18, 34, 29, 389868), 12.0, 24.0]"
69,"[datetime.datetime(2022, 11, 28, 18, 34, 30, 536617), 4.6, 5.9]","[datetime.datetime(2022, 11, 28, 18, 34, 30, 536617), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 18, 34, 30, 536617), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 34, 30, 536617), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 34, 30, 536617), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 18, 34, 30, 536617), 3.0, 5.0]","[datetime.datetime(2022, 11, 28, 18, 34, 30, 536617), 4.2, 11.0]","[datetime.datetime(2022, 11, 28, 18, 34, 30, 536617), 12.0, 24.0]"
70,"[datetime.datetime(2022, 11, 28, 18, 34, 31, 689663), 4.6, 5.9]","[datetime.datetime(2022, 11, 28, 18, 34, 31, 689663), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 18, 34, 31, 689663), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 34, 31, 689663), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 34, 31, 689663), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 18, 34, 31, 689663), 3.0, 5.0]","[datetime.datetime(2022, 11, 28, 18, 34, 31, 689663), 4.2, 11.0]","[datetime.datetime(2022, 11, 28, 18, 34, 31, 689663), 12.0, 24.0]"
71,"[datetime.datetime(2022, 11, 28, 18, 34, 32, 837607), 4.6, 5.9]","[datetime.datetime(2022, 11, 28, 18, 34, 32, 837607), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 18, 34, 32, 837607), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 34, 32, 837607), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 34, 32, 837607), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 18, 34, 32, 837607), 3.0, 5.0]","[datetime.datetime(2022, 11, 28, 18, 34, 32, 837607), 4.2, 11.0]","[datetime.datetime(2022, 11, 28, 18, 34, 32, 837607), 12.0, 24.0]"
72,"[datetime.datetime(2022, 11, 28, 18, 34, 33, 969969), 4.6, 5.9]","[datetime.datetime(2022, 11, 28, 18, 34, 33, 969969), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 18, 34, 33, 969969), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 34, 33, 969969), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 34, 33, 969969), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 18, 34, 33, 969969), 3.0, 5.0]","[datetime.datetime(2022, 11, 28, 18, 34, 33, 969969), 4.2, 11.0]","[datetime.datetime(2022, 11, 28, 18, 34, 33, 969969), 12.0, 24.0]"
73,"[datetime.datetime(2022, 11, 28, 18, 34, 35, 96881), 4.6, 5.9]","[datetime.datetime(2022, 11, 28, 18, 34, 35, 96881), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 18, 34, 35, 96881), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 34, 35, 96881), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 34, 35, 96881), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 18, 34, 35, 96881), 3.0, 5.0]","[datetime.datetime(2022, 11, 28, 18, 34, 35, 96881), 4.2, 11.0]","[datetime.datetime(2022, 11, 28, 18, 34, 35, 96881), 12.0, 24.0]"
74,"[datetime.datetime(2022, 11, 28, 18, 34, 36, 225374), 4.6, 5.9]","[datetime.datetime(2022, 11, 28, 18, 34, 36, 225374), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 18, 34, 36, 225374), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 34, 36, 225374), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 34, 36, 225374), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 18, 34, 36, 225374), 3.0, 5.0]","[datetime.datetime(2022, 11, 28, 18, 34, 36, 225374), 4.2, 11.0]","[datetime.datetime(2022, 11, 28, 18, 34, 36, 225374), 12.0, 24.0]"
75,"[datetime.datetime(2022, 11, 28, 18, 34, 37, 367161), 4.6, 5.9]","[datetime.datetime(2022, 11, 28, 18, 34, 37, 367161), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 18, 34, 37, 367161), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 34, 37, 367161), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 34, 37, 367161), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 18, 34, 37, 367161), 3.0, 5.0]","[datetime.datetime(2022, 11, 28, 18, 34, 37, 367161), 4.2, 11.0]","[datetime.datetime(2022, 11, 28, 18, 34, 37, 367161), 12.0, 24.0]"
76,"[datetime.datetime(2022, 11, 28, 18, 34, 38, 500247), 4.6, 5.9]","[datetime.datetime(2022, 11, 28, 18, 34, 38, 500247), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 18, 34, 38, 500247), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 34, 38, 500247), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 34, 38, 500247), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 18, 34, 38, 500247), 3.0, 5.0]","[datetime.datetime(2022, 11, 28, 18, 34, 38, 500247), 4.2, 11.0]","[datetime.datetime(2022, 11, 28, 18, 34, 38, 500247), 12.0, 24.0]"
77,"[datetime.datetime(2022, 11, 28, 18, 34, 39, 626987), 4.6, 5.9]","[datetime.datetime(2022, 11, 28, 18, 34, 39, 626987), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 18, 34, 39, 626987), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 34, 39, 626987), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 34, 39, 626987), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 18, 34, 39, 626987), 3.0, 5.0]","[datetime.datetime(2022, 11, 28, 18, 34, 39, 626987), 4.2, 11.0]","[datetime.datetime(2022, 11, 28, 18, 34, 39, 626987), 12.0, 24.0]"
78,"[datetime.datetime(2022, 11, 28, 18, 34, 40, 815088), 4.6, 5.9]","[datetime.datetime(2022, 11, 28, 18, 34, 40, 815088), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 18, 34, 40, 815088), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 34, 40, 815088), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 34, 40, 815088), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 18, 34, 40, 815088), 3.0, 5.0]","[datetime.datetime(2022, 11, 28, 18, 34, 40, 815088), 4.2, 11.0]","[datetime.datetime(2022, 11, 28, 18, 34, 40, 815088), 12.0, 24.0]"
79,"[datetime.datetime(2022, 11, 28, 18, 34, 41, 985880), 4.6, 5.9]","[datetime.datetime(2022, 11, 28, 18, 34, 41, 985880), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 18, 34, 41, 985880), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 34, 41, 985880), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 34, 41, 985880), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 18, 34, 41, 985880), 3.0, 5.0]","[datetime.datetime(2022, 11, 28, 18, 34, 41, 985880), 4.2, 11.0]","[datetime.datetime(2022, 11, 28, 18, 34, 41, 985880), 12.0, 24.0]"
80,"[datetime.datetime(2022, 11, 28, 18, 34, 43, 169115), 4.6, 5.9]","[datetime.datetime(2022, 11, 28, 18, 34, 43, 169115), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 18, 34, 43, 169115), 12.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 34, 43, 169115), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 34, 43, 169115), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 18, 34, 43, 169115), 3.0, 5.0]","[datetime.datetime(2022, 11, 28, 18, 34, 43, 169115), 4.2, 11.0]","[datetime.datetime(2022, 11, 28, 18, 34, 43, 169115), 12.0, 24.0]"
