,Boo Too,Jefferson Security,Sweet T,Allegheny Hero,Jubas Yankee One,Monkey Wrench,Chartered Course
12-01-2023 10:32:17.101890,"(12.0, 18.5, 17.642857142857142)","(1.28, 1.48, 1.4778571428571428)","(8.5, 7.8, 7.421052631578948)","(17.0, 38.0, 37.36363636363636)","(41.0, 160.0, 152.0)","(13.0, 15.5, 14.833333333333334)","(13.0, 55.0, 39.25)"
12-01-2023 10:32:18.436385,"(12.0, 18.5, 17.642857142857142)","(1.28, 1.48, 1.4778571428571428)","(8.5, 7.8, 7.421052631578948)","(17.0, 38.0, 37.36363636363636)","(41.0, 160.0, 152.72727272727272)","(13.0, 15.0, 14.928571428571429)","(13.0, 55.0, 39.25)"
12-01-2023 10:32:19.526341,"(12.0, 18.5, 17.642857142857142)","(1.28, 1.48, 1.4778571428571428)","(8.5, 7.8, 7.421052631578948)","(17.0, 38.0, 37.36363636363636)","(41.0, 160.0, 152.72727272727272)","(13.0, 15.5, 14.928571428571429)","(13.0, 55.0, 48.0)"
12-01-2023 10:32:20.658379,"(12.0, 18.5, 17.642857142857142)","(1.28, 1.5, 1.491)","(8.5, 7.8, 7.433333333333334)","(17.0, 38.0, 37.36363636363636)","(41.0, 160.0, 152.72727272727272)","(13.0, 15.5, 14.928571428571429)","(13.0, 55.0, 48.54545454545455)"
12-01-2023 10:32:21.875707,"(12.0, 18.5, 17.642857142857142)","(1.28, 1.5, 1.4965384615384616)","(8.5, 7.8, 7.433333333333334)","(17.0, 38.0, 35.45454545454545)","(41.0, 160.0, 152.72727272727272)","(13.0, 15.5, 14.928571428571429)","(13.0, 50.0, 48.54545454545455)"
12-01-2023 10:32:22.989337,"(12.0, 18.5, 17.75)","(1.28, 1.5, 1.494)","(8.5, 7.8, 7.433333333333334)","(17.0, 36.0, 35.45454545454545)","(41.0, 160.0, 152.72727272727272)","(13.0, 15.5, 14.61111111111111)","(13.0, 50.0, 48.54545454545455)"
12-01-2023 10:32:23.984096,"(12.0, 18.5, 17.75)","(1.28, 1.5, 1.488)","(8.5, 7.8, 7.433333333333334)","(17.0, 36.0, 35.45454545454545)","(41.0, 160.0, 152.72727272727272)","(13.0, 15.5, 14.833333333333334)","(13.0, 50.0, 50.15384615384615)"
12-01-2023 10:32:25.145219,"(12.0, 18.5, 17.75)","(1.28, 1.49, 1.4834782608695651)","(8.5, 7.8, 7.433333333333334)","(17.0, 38.0, 37.36363636363636)","(41.0, 160.0, 156.92307692307693)","(13.0, 15.5, 15.071428571428571)","(13.0, 55.0, 53.09090909090909)"
12-01-2023 10:32:26.202319,"(12.0, 18.5, 17.833333333333332)","(1.28, 1.49, 1.4811764705882353)","(8.5, 7.8, 7.433333333333334)","(17.0, 38.0, 35.6)","(41.0, 160.0, 156.92307692307693)","(13.0, 15.5, 14.9)","(13.0, 55.0, 53.09090909090909)"
12-01-2023 10:32:27.246922,"(12.0, 18.5, 17.833333333333332)","(1.28, 1.49, 1.4811764705882353)","(8.5, 7.8, 7.433333333333334)","(17.0, 38.0, 34.0)","(41.0, 160.0, 156.92307692307693)","(13.0, 15.5, 15.071428571428571)","(13.0, 55.0, 54.32258064516129)"
12-01-2023 10:32:28.240091,"(12.0, 18.5, 17.833333333333332)","(1.28, 1.49, 1.4796551724137932)","(8.5, 7.8, 7.433333333333334)","(17.0, 40.0, 34.0)","(41.0, 160.0, 156.92307692307693)","(13.0, 15.5, 15.071428571428571)","(13.0, 55.0, 53.09090909090909)"
12-01-2023 10:32:29.287451,"(12.0, 18.5, 17.833333333333332)","(1.28, 1.49, 1.4726666666666666)","(8.5, 7.8, 7.48)","(17.0, 40.0, 34.0)","(41.0, 160.0, 156.92307692307693)","(13.0, 15.5, 15.071428571428571)","(13.0, 55.0, 53.14705882352941)"
12-01-2023 10:32:30.391454,"(12.0, 18.5, 17.833333333333332)","(1.28, 1.48, 1.4717948717948717)","(8.5, 7.8, 7.48)","(17.0, 40.0, 34.0)","(41.0, 160.0, 156.92307692307693)","(13.0, 15.5, 15.071428571428571)","(13.0, 55.0, 53.14705882352941)"
12-01-2023 10:32:31.467415,"(12.0, 18.5, 17.833333333333332)","(1.28, 1.48, 1.4705882352941175)","(8.0, 7.8, 7.48)","(17.0, 40.0, 34.0)","(41.0, 160.0, 156.92307692307693)","(13.0, 15.5, 15.071428571428571)","(13.0, 55.0, 53.14705882352941)"
12-01-2023 10:32:32.637574,"(12.0, 18.5, 17.833333333333332)","(1.28, 1.48, 1.464)","(8.0, 7.8, 7.48)","(17.0, 40.0, 34.0)","(41.0, 160.0, 156.92307692307693)","(13.0, 15.5, 15.071428571428571)","(13.0, 55.0, 53.14705882352941)"
12-01-2023 10:32:33.791453,"(12.0, 18.5, 17.833333333333332)","(1.28, 1.49, 1.4653333333333334)","(8.0, 7.8, 7.48)","(17.0, 40.0, 34.0)","(41.0, 160.0, 156.92307692307693)","(13.0, 15.5, 15.071428571428571)","(13.0, 55.0, 53.14705882352941)"
12-01-2023 10:32:34.905559,"(12.0, 18.5, 17.833333333333332)","(1.28, 1.49, 1.4653333333333334)","(8.0, 7.8, 7.48)","(17.0, 40.0, 34.0)","(41.0, 160.0, 146.0)","(13.0, 15.5, 15.071428571428571)","(13.0, 55.0, 51.0625)"
12-01-2023 10:32:35.979697,"(12.0, 18.5, 17.40909090909091)","(1.28, 1.49, 1.4653333333333334)","(8.0, 7.8, 7.48)","(17.0, 40.0, 34.0)","(41.0, 160.0, 153.0)","(13.0, 15.5, 15.071428571428571)","(13.0, 55.0, 53.2)"
12-01-2023 10:32:37.053029,"(12.0, 18.5, 18.0)","(1.28, 1.49, 1.4653333333333334)","(8.0, 7.6, 7.5)","(17.0, 40.0, 34.0)","(41.0, 160.0, 153.0)","(13.0, 15.5, 15.071428571428571)","(13.0, 55.0, 53.2)"
12-01-2023 10:32:38.152356,"(12.0, 18.5, 18.0)","(1.28, 1.49, 1.4653333333333334)","(8.0, 7.6, 7.5)","(17.0, 40.0, 34.75)","(41.0, 160.0, 153.0)","(13.0, 15.5, 14.75)","(13.0, 55.0, 53.2)"
12-01-2023 10:32:39.158253,"(12.0, 18.5, 18.0)","(1.28, 1.49, 1.47875)","(8.0, 7.6, 7.5)","(17.0, 40.0, 34.75)","(41.0, 160.0, 153.0)","(13.0, 15.5, 14.75)","(13.0, 55.0, 53.2)"
12-01-2023 10:32:40.259855,"(12.0, 18.0, 17.318181818181817)","(1.28, 1.49, 1.4889473684210526)","(8.0, 7.8, 7.5)","(17.0, 40.0, 34.75)","(41.0, 160.0, 153.0)","(13.0, 15.5, 15.071428571428571)","(13.0, 55.0, 53.2)"
12-01-2023 10:32:41.363218,"(12.0, 18.5, 17.5)","(1.28, 1.49, 1.4855555555555555)","(8.0, 7.8, 7.6)","(17.0, 40.0, 34.75)","(41.0, 160.0, 148.33333333333331)","(13.0, 15.5, 14.0)","(13.0, 55.0, 53.2)"
12-01-2023 10:32:42.382269,"(12.0, 18.5, 17.5)","(1.28, 1.5, 1.4873684210526317)","(8.0, 7.8, 7.6)","(17.0, 40.0, 34.75)","(41.0, 160.0, 148.33333333333331)","(13.0, 15.0, 14.0)","(13.0, 55.0, 49.515151515151516)"
12-01-2023 10:32:43.379464,"(12.0, 18.5, 17.5)","(1.28, 1.5, 1.4866666666666666)","(8.0, 7.8, 7.6)","(17.0, 40.0, 34.75)","(41.0, 160.0, 148.33333333333331)","(13.0, 15.0, 14.0)","(13.0, 50.0, 49.515151515151516)"
12-01-2023 10:32:44.579009,"(12.0, 18.5, 17.5)","(1.28, 1.5, 1.4815384615384615)","(8.0, 7.8, 7.6)","(17.0, 40.0, 34.75)","(41.0, 160.0, 148.33333333333331)","(13.0, 14.5, 14.0)","(13.0, 50.0, 53.2)"
12-01-2023 10:32:45.710150,"(12.0, 18.0, 17.785714285714285)","(1.28, 1.5, 1.4818181818181817)","(8.0, 7.8, 7.6)","(17.0, 40.0, 34.75)","(41.0, 160.0, 148.33333333333331)","(13.0, 14.5, 13.833333333333334)","(13.0, 55.0, 51.0625)"
12-01-2023 10:32:46.706432,"(12.0, 18.0, 17.833333333333332)","(1.28, 1.5, 1.4818181818181817)","(8.0, 7.8, 7.6)","(17.0, 40.0, 34.75)","(41.0, 160.0, 156.11111111111111)","(13.0, 14.5, 13.833333333333334)","(13.0, 55.0, 51.0625)"
12-01-2023 10:32:47.777071,"(12.0, 18.0, 17.833333333333332)","(1.28, 1.5, 1.4815384615384615)","(8.0, 7.8, 7.6)","(17.0, 40.0, 34.75)","(41.0, 160.0, 156.11111111111111)","(13.0, 14.5, 13.833333333333334)","(13.0, 55.0, 51.769230769230774)"
12-01-2023 10:32:48.903014,"(12.0, 18.0, 17.833333333333332)","(1.28, 1.5, 1.4927272727272727)","(8.0, 7.8, 7.6)","(17.0, 40.0, 34.75)","(41.0, 160.0, 156.11111111111111)","(13.0, 14.0, 13.8125)","(13.0, 55.0, 51.769230769230774)"
12-01-2023 10:32:50.033060,"(12.0, 18.0, 17.833333333333332)","(1.28, 1.5, 1.4927272727272727)","(8.0, 7.8, 7.6)","(17.0, 40.0, 34.75)","(41.0, 160.0, 156.11111111111111)","(13.0, 14.0, 13.8125)","(13.0, 55.0, 51.769230769230774)"
12-01-2023 10:32:51.247453,"(12.0, 18.0, 17.833333333333332)","(1.28, 1.5, 1.4927272727272727)","(8.0, 7.8, 7.6)","(17.0, 40.0, 34.75)","(41.0, 160.0, 156.11111111111111)","(13.0, 14.0, 13.605263157894736)","(13.0, 55.0, 51.769230769230774)"
12-01-2023 10:32:52.458099,"(12.0, 18.0, 17.833333333333332)","(1.28, 1.5, 1.4927272727272727)","(8.0, 7.8, 7.6)","(17.0, 40.0, 34.75)","(41.0, 160.0, 156.11111111111111)","(13.0, 14.0, 13.318181818181818)","(13.0, 55.0, 49.4)"
12-01-2023 10:32:53.565841,"(12.0, 18.0, 17.833333333333332)","(1.28, 1.5, 1.4927272727272727)","(8.0, 7.8, 7.6)","(17.0, 40.0, 34.75)","(41.0, 160.0, 156.11111111111111)","(13.0, 13.5, 13.192307692307692)","(13.0, 55.0, 48.4375)"
12-01-2023 10:32:54.609551,"(12.0, 18.0, 17.833333333333332)","(1.28, 1.5, 1.4866666666666666)","(8.0, 7.8, 7.6)","(17.0, 40.0, 34.75)","(41.0, 160.0, 156.11111111111111)","(13.0, 13.5, 13.192307692307692)","(13.0, 55.0, 48.4375)"
12-01-2023 10:32:55.693411,"(12.0, 18.0, 17.6)","(1.28, 1.5, 1.4866666666666666)","(8.0, 7.8, 7.6)","(17.0, 40.0, 34.75)","(41.0, 160.0, 149.28571428571428)","(13.0, 13.5, 13.0)","(13.0, 55.0, 47.58823529411765)"
12-01-2023 10:32:56.782421,"(12.0, 18.0, 17.833333333333332)","(1.28, 1.5, 1.4866666666666666)","(8.0, 7.8, 7.6)","(17.0, 40.0, 34.75)","(41.0, 160.0, 154.16666666666666)","(13.0, 13.5, 13.166666666666666)","(13.0, 55.0, 50.935483870967744)"
12-01-2023 10:32:57.926640,"(12.0, 18.0, 17.833333333333332)","(1.28, 1.5, 1.4866666666666666)","(8.0, 7.8, 7.6)","(17.0, 40.0, 34.75)","(41.0, 160.0, 154.16666666666666)","(13.0, 13.5, 13.166666666666666)","(13.0, 55.0, 50.935483870967744)"
12-01-2023 10:32:58.926315,"(12.0, 18.0, 17.833333333333332)","(1.28, 1.5, 1.4866666666666666)","(8.0, 7.8, 7.6)","(17.0, 40.0, 34.75)","(41.0, 160.0, 154.16666666666666)","(13.0, 13.5, 13.166666666666666)","(13.0, 55.0, 50.935483870967744)"
12-01-2023 10:32:59.988183,"(12.0, 18.5, 18.27777777777778)","(1.28, 1.5, 1.4866666666666666)","(8.0, 7.8, 7.6)","(17.0, 40.0, 34.75)","(41.0, 160.0, 154.16666666666666)","(13.0, 13.5, 13.166666666666666)","(13.0, 55.0, 50.935483870967744)"
12-01-2023 10:33:01.042464,"(12.0, 18.5, 18.27777777777778)","(1.28, 1.5, 1.4866666666666666)","(8.0, 7.8, 7.6)","(17.0, 40.0, 34.75)","(41.0, 160.0, 154.16666666666666)","(13.0, 13.5, 13.166666666666666)","(13.0, 55.0, 50.935483870967744)"
12-01-2023 10:33:02.092683,"(12.0, 18.5, 18.27777777777778)","(1.28, 1.5, 1.498)","(7.5, 7.8, 7.6)","(17.0, 40.0, 34.75)","(41.0, 160.0, 154.16666666666666)","(13.0, 13.5, 13.166666666666666)","(13.0, 55.0, 50.935483870967744)"
12-01-2023 10:33:03.090535,"(12.0, 18.5, 18.27777777777778)","(1.28, 1.5, 1.492)","(7.5, 7.8, 7.6)","(17.0, 40.0, 34.75)","(41.0, 160.0, 154.16666666666666)","(13.0, 13.5, 13.166666666666666)","(13.0, 55.0, 48.81481481481481)"
12-01-2023 10:33:04.157729,"(12.0, 18.5, 18.27777777777778)","(1.28, 1.5, 1.484)","(7.5, 7.8, 7.6)","(17.0, 40.0, 34.75)","(41.0, 160.0, 154.16666666666666)","(13.0, 13.5, 13.166666666666666)","(13.0, 50.0, 48.81481481481481)"
12-01-2023 10:33:05.242401,"(12.0, 18.5, 18.27777777777778)","(1.28, 1.5, 1.484)","(7.5, 7.8, 7.7)","(17.0, 40.0, 34.75)","(41.0, 160.0, 155.88235294117646)","(13.0, 13.5, 13.363636363636363)","(13.0, 50.0, 47.53846153846154)"
12-01-2023 10:33:06.294044,"(12.0, 18.5, 18.333333333333332)","(1.28, 1.5, 1.484)","(7.5, 8.0, 7.890909090909091)","(17.0, 40.0, 34.75)","(41.0, 160.0, 155.88235294117646)","(13.0, 13.5, 13.363636363636363)","(13.0, 50.0, 47.53846153846154)"
12-01-2023 10:33:07.408130,"(12.0, 18.5, 18.333333333333332)","(1.28, 1.5, 1.484)","(7.5, 8.0, 7.890909090909091)","(17.0, 40.0, 32.36363636363636)","(41.0, 160.0, 155.88235294117646)","(13.0, 13.5, 13.166666666666666)","(13.0, 50.0, 47.53846153846154)"
12-01-2023 10:33:08.551521,"(13.0, 18.5, 18.333333333333332)","(1.28, 1.5, 1.484705882352941)","(7.5, 8.0, 7.890909090909091)","(18.0, 40.0, 32.36363636363636)","(41.0, 160.0, 155.88235294117646)","(13.0, 13.5, 12.90909090909091)","(16.0, 50.0, 53.25)"
12-01-2023 10:33:09.589295,"(13.0, 18.5, 18.366666666666667)","(1.28, 1.49, 1.4741176470588235)","(7.5, 8.0, 7.890909090909091)","(18.0, 40.0, 32.36363636363636)","(41.0, 160.0, 155.88235294117646)","(13.0, 13.0, 13.1)","(16.0, 55.0, 53.25)"
12-01-2023 10:33:10.782218,"(13.0, 18.5, 18.2)","(1.28, 1.49, 1.4723076923076923)","(7.5, 8.2, 7.914285714285715)","(18.0, 40.0, 32.36363636363636)","(41.0, 160.0, 155.88235294117646)","(13.0, 13.5, 13.1)","(16.0, 55.0, 53.25)"
12-01-2023 10:33:11.866492,"(13.0, 18.5, 18.2)","(1.28, 1.48, 1.4702439024390244)","(7.5, 8.4, 7.914285714285715)","(18.0, 40.0, 32.36363636363636)","(41.0, 160.0, 155.88235294117646)","(12.0, 13.5, 13.1)","(16.0, 55.0, 56.666666666666664)"
12-01-2023 10:33:12.879187,"(13.0, 18.5, 18.2)","(1.28, 1.48, 1.4702325581395348)","(7.5, 8.4, 8.013636363636364)","(18.0, 40.0, 32.36363636363636)","(41.0, 160.0, 155.88235294117646)","(12.0, 13.5, 13.1)","(16.0, 60.0, 54.42857142857143)"
12-01-2023 10:33:13.868536,"(13.0, 18.5, 18.2)","(1.28, 1.48, 1.4664516129032257)","(7.5, 8.4, 8.12972972972973)","(18.0, 40.0, 32.36363636363636)","(41.0, 160.0, 155.88235294117646)","(12.0, 13.5, 13.1)","(16.0, 60.0, 51.33333333333333)"
12-01-2023 10:33:14.857799,"(13.0, 18.5, 18.333333333333332)","(1.28, 1.48, 1.465128205128205)","(7.5, 8.4, 8.12972972972973)","(18.0, 40.0, 32.36363636363636)","(41.0, 160.0, 122.5)","(12.0, 13.5, 13.1)","(16.0, 60.0, 51.33333333333333)"
12-01-2023 10:33:15.856725,"(13.0, 18.5, 18.333333333333332)","(1.28, 1.48, 1.465128205128205)","(7.5, 8.4, 8.12972972972973)","(18.0, 40.0, 32.36363636363636)","(41.0, 160.0, 122.5)","(12.0, 13.5, 13.277777777777779)","(16.0, 60.0, 53.88235294117647)"
12-01-2023 10:33:16.792040,"(13.0, 18.5, 18.2)","(1.28, 1.48, 1.465128205128205)","(7.5, 8.4, 8.12972972972973)","(18.0, 40.0, 32.36363636363636)","(41.0, 160.0, 147.0)","(12.0, 13.5, 13.277777777777779)","(16.0, 60.0, 53.5)"
12-01-2023 10:33:17.847304,"(13.0, 18.5, 18.2)","(1.28, 1.48, 1.4664516129032257)","(7.5, 8.4, 8.12972972972973)","(18.0, 40.0, 32.36363636363636)","(41.0, 160.0, 147.0)","(12.0, 13.5, 13.277777777777779)","(16.0, 55.0, 53.5)"
12-01-2023 10:33:18.992944,"(13.0, 18.5, 18.2)","(1.28, 1.48, 1.461875)","(7.5, 8.4, 8.12972972972973)","(18.0, 40.0, 32.36363636363636)","(41.0, 160.0, 147.0)","(12.0, 13.5, 13.277777777777779)","(16.0, 55.0, 53.5)"
12-01-2023 10:33:20.147432,"(13.0, 18.5, 18.2)","(1.28, 1.47, 1.4616)","(7.5, 8.4, 8.12972972972973)","(18.0, 40.0, 32.36363636363636)","(41.0, 160.0, 147.0)","(12.0, 13.5, 13.277777777777779)","(17.0, 55.0, 53.5)"
12-01-2023 10:33:21.280909,"(13.0, 18.5, 18.285714285714285)","(1.28, 1.48, 1.4689473684210526)","(7.5, 8.4, 8.12972972972973)","(18.0, 40.0, 28.0)","(41.0, 160.0, 147.0)","(12.0, 13.5, 13.277777777777779)","(17.0, 55.0, 53.5)"
12-01-2023 10:33:22.410791,"(13.0, 18.5, 18.2)","(1.28, 1.48, 1.4726315789473683)","(7.5, 8.4, 8.12972972972973)","(18.0, 40.0, 28.0)","(41.0, 160.0, 147.0)","(12.0, 13.5, 13.277777777777779)","(17.0, 55.0, 53.5)"
12-01-2023 10:33:23.664800,"(13.0, 18.5, 18.2)","(1.28, 1.48, 1.473076923076923)","(7.5, 8.4, 8.12972972972973)","(18.0, 36.0, 25.714285714285715)","(51.0, 160.0, 147.0)","(12.0, 13.5, 13.277777777777779)","(17.0, 55.0, 53.5)"
12-01-2023 10:33:24.889053,"(13.0, 18.5, 18.2)","(1.28, 1.47, 1.4625)","(7.5, 8.4, 7.733333333333333)","(18.0, 36.0, 25.714285714285715)","(51.0, 160.0, 140.0)","(12.0, 13.5, 13.277777777777779)","(17.0, 55.0, 48.666666666666664)"
12-01-2023 10:33:26.151687,"(13.0, 18.5, 18.2)","(1.28, 1.48, 1.478909090909091)","(7.5, 8.4, 8.025)","(18.0, 36.0, 25.714285714285715)","(51.0, 160.0, 140.0)","(12.0, 13.5, 14.294117647058824)","(17.0, 55.0, 44.0)"
12-01-2023 10:33:27.488548,"(13.0, 18.5, 18.35)","(1.28, 1.48, 1.4776)","(7.5, 8.4, 8.025)","(18.0, 36.0, 25.714285714285715)","(51.0, 160.0, 140.0)","(12.0, 15.0, 14.1)","(17.0, 60.0, 44.0)"
12-01-2023 10:33:28.437075,"(13.0, 18.5, 18.35)","(1.28, 1.48, 1.4776)","(7.5, 8.4, 8.025)","(18.0, 36.0, 25.714285714285715)","(51.0, 160.0, 140.0)","(12.0, 15.0, 14.1)","(17.0, 60.0, 44.0)"
12-01-2023 10:33:29.643911,"(13.0, 18.5, 18.35)","(1.28, 1.48, 1.479189189189189)","(7.5, 8.4, 8.025)","(18.0, 36.0, 25.714285714285715)","(51.0, 160.0, 153.5)","(12.0, 15.0, 14.1)","(17.0, 60.0, 55.47826086956522)"
12-01-2023 10:33:30.705275,"(13.0, 16.5, 15.321428571428571)","(1.28, 1.48, 1.479189189189189)","(7.5, 8.4, 8.025)","(18.0, 36.0, 25.714285714285715)","(51.0, 160.0, 154.0909090909091)","(12.0, 15.0, 14.3)","(17.0, 60.0, 53.95)"
12-01-2023 10:33:31.702998,"(13.0, 16.5, 15.456521739130435)","(1.28, 1.49, 1.4835897435897436)","(7.5, 8.4, 8.025)","(18.0, 36.0, 25.714285714285715)","(51.0, 160.0, 154.0909090909091)","(12.0, 15.5, 14.3)","(17.0, 55.0, 53.25)"
12-01-2023 10:33:32.752833,"(13.0, 16.5, 15.456521739130435)","(1.28, 1.49, 1.4835897435897436)","(7.5, 8.4, 8.025)","(18.0, 36.0, 25.714285714285715)","(51.0, 160.0, 154.0909090909091)","(12.0, 15.5, 14.3)","(17.0, 55.0, 53.25)"
12-01-2023 10:33:33.854130,"(13.0, 16.5, 15.456521739130435)","(1.28, 1.49, 1.5285714285714287)","(7.5, 8.4, 8.1)","(18.0, 36.0, 27.0)","(51.0, 160.0, 154.0909090909091)","(12.0, 15.5, 14.3)","(17.0, 55.0, 51.769230769230774)"
12-01-2023 10:33:34.954692,"(13.0, 16.0, 15.5)","(1.28, 1.53, 1.5285714285714287)","(7.5, 8.2, 8.005882352941176)","(18.0, 30.0, 29.4)","(51.0, 160.0, 149.16666666666669)","(12.0, 14.5, 14.1)","(17.0, 55.0, 47.75)"
12-01-2023 10:33:36.106387,"(13.0, 15.5, 14.61111111111111)","(1.28, 1.53, 1.5294660194174758)","(7.5, 8.2, 8.005882352941176)","(18.0, 36.0, 32.2)","(51.0, 160.0, 154.58333333333334)","(12.0, 14.5, 14.1)","(17.0, 50.0, 47.75)"
12-01-2023 10:33:37.287013,"(13.0, 15.5, 15.029411764705882)","(1.28, 1.53, 1.543804347826087)","(7.5, 8.2, 7.9799999999999995)","(18.0, 34.0, 32.2)","(51.0, 160.0, 151.875)","(12.0, 14.5, 14.1)","(17.0, 50.0, 47.75)"
12-01-2023 10:33:38.343926,"(13.0, 15.0, 14.71875)","(1.28, 1.55, 1.543804347826087)","(7.5, 8.2, 7.9799999999999995)","(18.0, 34.0, 32.2)","(51.0, 160.0, 151.875)","(12.0, 14.5, 14.1)","(17.0, 50.0, 47.75)"
12-01-2023 10:33:39.405921,"(13.0, 15.0, 14.71875)","(1.28, 1.55, 1.543804347826087)","(7.5, 8.2, 7.9799999999999995)","(18.0, 34.0, 32.2)","(51.0, 160.0, 151.875)","(12.0, 14.5, 14.26923076923077)","(17.0, 50.0, 46.0)"
12-01-2023 10:33:40.703161,"(13.0, 15.0, 14.71875)","(1.28, 1.55, 1.543804347826087)","(7.5, 8.2, 7.9799999999999995)","(18.0, 34.0, 32.2)","(51.0, 160.0, 151.875)","(12.0, 14.5, 14.166666666666666)","(17.0, 50.0, 27.032258064516128)"
12-01-2023 10:33:41.925078,"(13.0, 15.0, 14.71875)","(1.28, 1.55, 1.5346478873239437)","(7.5, 8.2, 7.908108108108108)","(18.0, 34.0, 29.4)","(51.0, 160.0, 143.75)","(12.0, 14.5, 14.166666666666666)","(17.0, 34.0, 30.5)"
12-01-2023 10:33:43.049344,"(13.0, 15.0, 14.71875)","(1.28, 1.54, 1.5346478873239437)","(7.5, 8.2, 7.908108108108108)","(18.0, 36.0, 29.4)","(51.0, 160.0, 143.75)","(12.0, 14.5, 14.40909090909091)","(17.0, 32.0, 31.0)"
12-01-2023 10:33:44.265349,"(13.0, 15.5, 15.029411764705882)","(1.28, 1.54, 1.52)","(7.5, 8.6, 8.563636363636364)","(18.0, 36.0, 30.0)","(51.0, 160.0, 143.75)","(12.0, 14.5, 14.40909090909091)","(17.0, 32.0, 31.0)"
12-01-2023 10:33:45.300674,"(13.0, 15.5, 14.75)","(1.28, 1.49, 1.4882857142857142)","(7.5, 9.0, 8.563636363636364)","(18.0, 36.0, 28.5)","(51.0, 160.0, 149.16666666666669)","(12.0, 14.5, 16.0)","(15.0, 32.0, 30.666666666666668)"
12-01-2023 10:33:46.390010,"(13.0, 15.5, 15.293103448275861)","(1.28, 1.51, 1.478235294117647)","(7.5, 8.6, 8.28125)","(18.0, 36.0, 28.5)","(51.0, 160.0, 149.16666666666669)","(12.0, 17.0, 16.0)","(15.0, 32.0, 29.6)"
12-01-2023 10:33:47.400582,"(13.0, 15.5, 15.293103448275861)","(1.28, 1.51, 1.4884)","(7.5, 8.6, 8.338461538461539)","(18.0, 36.0, 28.5)","(51.0, 160.0, 149.16666666666669)","(12.0, 17.0, 14.466666666666667)","(15.0, 32.0, 29.6)"
12-01-2023 10:33:48.389469,"(13.0, 15.5, 15.293103448275861)","(1.28, 1.5, 1.4832)","(7.5, 8.6, 8.23076923076923)","(18.0, 36.0, 28.5)","(51.0, 160.0, 149.16666666666669)","(12.0, 14.5, 15.0)","(15.0, 32.0, 29.6)"
12-01-2023 10:33:49.437126,"(13.0, 15.5, 15.293103448275861)","(1.28, 1.5, 1.4832)","(7.5, 8.6, 8.23076923076923)","(18.0, 36.0, 28.5)","(51.0, 160.0, 149.16666666666669)","(12.0, 16.5, 15.0)","(15.0, 32.0, 29.6)"
12-01-2023 10:33:50.496680,"(13.0, 16.0, 15.733333333333334)","(1.28, 1.49, 1.4981521739130435)","(7.5, 8.6, 8.23076923076923)","(18.0, 36.0, 28.5)","(51.0, 160.0, 149.16666666666669)","(12.0, 16.5, 14.735294117647058)","(15.0, 32.0, 29.6)"
12-01-2023 10:33:51.549157,"(13.0, 16.0, 15.733333333333334)","(1.28, 1.5, 1.4981521739130435)","(7.5, 8.6, 8.23076923076923)","(18.0, 36.0, 28.5)","(51.0, 160.0, 149.16666666666669)","(12.0, 16.5, 15.09090909090909)","(15.0, 32.0, 28.157894736842106)"
12-01-2023 10:33:52.667395,"(13.0, 16.0, 15.5)","(1.28, 1.5, 1.4963829787234042)","(7.5, 8.6, 8.15)","(18.0, 36.0, 28.5)","(51.0, 160.0, 149.16666666666669)","(12.0, 16.0, 15.09090909090909)","(15.0, 30.0, 28.157894736842106)"
12-01-2023 10:33:53.805197,"(13.0, 16.0, 15.5)","(1.28, 1.5, 1.4963829787234042)","(7.5, 8.6, 8.312)","(18.0, 36.0, 28.5)","(51.0, 160.0, 149.16666666666669)","(12.0, 16.0, 14.928571428571429)","(15.0, 30.0, 28.541666666666668)"
12-01-2023 10:33:54.832194,"(13.0, 16.0, 15.5)","(1.28, 1.5, 1.4880628272251308)","(7.5, 8.4, 8.312)","(18.0, 36.0, 28.5)","(51.0, 160.0, 143.0)","(12.0, 15.5, 14.928571428571429)","(15.0, 30.0, 27.571428571428573)"
12-01-2023 10:33:55.932191,"(13.0, 16.0, 15.5)","(1.28, 1.5, 1.48743961352657)","(7.5, 8.4, 8.312)","(18.0, 36.0, 28.5)","(51.0, 160.0, 149.16666666666669)","(12.0, 15.5, 14.928571428571429)","(15.0, 29.0, 27.571428571428573)"
12-01-2023 10:33:56.931072,"(13.0, 16.0, 15.692307692307692)","(1.28, 1.5, 1.48743961352657)","(7.5, 8.4, 8.312)","(18.0, 36.0, 31.714285714285715)","(51.0, 160.0, 149.16666666666669)","(12.0, 15.5, 14.357142857142858)","(15.0, 29.0, 28.166666666666668)"
12-01-2023 10:33:57.942458,"(13.0, 16.0, 15.692307692307692)","(1.28, 1.5, 1.48743961352657)","(7.5, 8.4, 8.312)","(18.0, 36.0, 31.714285714285715)","(51.0, 160.0, 149.16666666666669)","(12.0, 15.5, 14.357142857142858)","(15.0, 29.0, 28.166666666666668)"
12-01-2023 10:33:58.887584,"(13.0, 16.0, 15.692307692307692)","(1.28, 1.5, 1.48743961352657)","(7.5, 8.4, 8.312)","(18.0, 36.0, 31.714285714285715)","(51.0, 160.0, 149.16666666666669)","(12.0, 15.5, 14.911764705882353)","(15.0, 29.0, 28.166666666666668)"
