,Solar Toby,Kraken Stan,Crymelon Ivy,Crymelon Neptune,Targan Bale,Sin City Angel
10-01-2023 14:47:34.690171,"(8.5, 18.0, 14.32)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:47:35.629267,"(8.5, 18.0, 14.32)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:47:36.582185,"(8.5, 18.0, 14.32)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:47:37.511226,"(8.5, 18.0, 14.32)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:47:38.432714,"(8.5, 18.0, 14.32)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:47:39.421235,"(8.5, 18.0, 14.32)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:47:40.340139,"(8.5, 18.0, 14.32)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:47:41.209525,"(8.5, 18.0, 14.32)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:47:42.107705,"(8.5, 18.0, 14.32)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:47:43.088752,"(8.5, 18.0, 14.32)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:47:44.099749,"(8.5, 18.0, 14.32)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:47:45.071489,"(8.5, 18.0, 14.32)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:47:45.983193,"(8.5, 18.0, 14.32)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:47:46.866437,"(8.5, 18.0, 14.32)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:47:47.883652,"(8.5, 18.0, 14.32)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:47:48.834228,"(8.5, 18.0, 14.32)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:47:49.701022,"(8.5, 18.0, 14.32)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:47:50.598776,"(8.5, 18.0, 14.32)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:47:51.567950,"(8.5, 18.0, 14.32)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:47:52.567007,"(8.5, 18.0, 14.32)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:47:53.541255,"(8.5, 18.0, 14.32)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:47:54.438727,"(8.5, 18.0, 14.32)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:47:55.357112,"(8.5, 18.0, 14.32)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:47:56.364879,"(8.5, 18.0, 14.32)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:47:57.322962,"(8.5, 18.0, 14.32)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:47:58.320919,"(8.5, 18.0, 14.32)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:47:59.228024,"(8.5, 18.0, 14.32)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:48:00.101444,"(8.5, 18.0, 14.32)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:48:01.071414,"(8.5, 18.0, 14.32)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:48:02.076923,"(8.5, 18.0, 14.32)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:48:02.979660,"(8.5, 18.0, 14.32)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:48:03.847712,"(8.5, 18.0, 14.32)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:48:04.861521,"(8.5, 18.0, 14.32)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:48:05.872047,"(8.5, 18.0, 14.32)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:48:06.878560,"(8.5, 18.0, 14.32)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:48:07.794569,"(8.5, 18.0, 14.32)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:48:08.628341,"(8.5, 18.0, 14.32)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:48:09.581249,"(8.5, 18.0, 14.32)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:48:10.556070,"(8.5, 18.0, 14.32)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:48:11.469201,"(8.5, 18.0, 14.32)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:48:12.348470,"(8.5, 18.0, 14.32)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:48:13.217034,"(8.5, 18.0, 14.32)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:48:14.196012,"(8.5, 18.0, 14.32)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:48:15.182704,"(8.5, 18.0, 14.32)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:48:16.321847,"(8.5, 18.0, 14.32)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:48:17.317810,"(8.5, 18.0, 14.32)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:48:18.183187,"(8.5, 18.0, 14.32)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:48:19.057543,"(8.5, 18.0, 14.32)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:48:20.034120,"(8.5, 18.0, 14.32)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:48:20.927182,"(8.5, 18.0, 14.32)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:48:21.866322,"(8.5, 18.0, 14.32)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:48:22.757866,"(8.5, 18.0, 14.32)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:48:23.667923,"(8.5, 18.0, 14.32)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:48:24.656024,"(8.5, 18.0, 14.32)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:48:25.683768,"(8.5, 18.0, 14.32)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:48:26.714833,"(8.5, 18.0, 13.4)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:48:27.749149,"(8.5, 18.0, 12.0)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:48:28.683181,"(8.5, 18.0, 12.0)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:48:29.594186,"(8.5, 18.0, 12.0)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:48:30.513416,"(8.5, 18.0, 12.0)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:48:31.397195,"(8.5, 18.0, 12.0)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:48:32.314768,"(8.5, 18.0, 12.0)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:48:33.188953,"(8.5, 18.0, 12.0)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:48:34.281089,"(8.5, 18.0, 12.0)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:48:35.160407,"(8.5, 18.0, 12.0)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:48:36.235049,"(8.5, 18.0, 12.0)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:48:37.286867,"(8.5, 18.0, 12.0)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:48:38.221221,"(8.5, 18.0, 12.0)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 130.0)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:48:39.191221,"(8.5, 18.0, 12.0)","(19.0, 60.0, 40.90909090909091)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 101.42857142857143)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:48:40.313961,"(8.5, 18.0, 12.0)","(19.0, 60.0, 29.81818181818182)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 124.11764705882354)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:48:41.275814,"(8.5, 18.0, 12.0)","(19.0, 60.0, 29.81818181818182)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 124.11764705882354)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:48:42.310109,"(8.5, 18.0, 12.0)","(19.0, 60.0, 29.81818181818182)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 124.11764705882354)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:48:43.261588,"(8.5, 18.0, 12.0)","(19.0, 60.0, 29.81818181818182)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 124.11764705882354)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:48:44.183596,"(8.5, 18.0, 12.0)","(19.0, 60.0, 29.81818181818182)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 124.11764705882354)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:48:45.128460,"(8.5, 18.0, 12.0)","(19.0, 60.0, 29.81818181818182)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 124.11764705882354)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:48:45.955058,"(8.5, 18.0, 12.0)","(19.0, 60.0, 29.81818181818182)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 124.11764705882354)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:48:46.820410,"(8.5, 18.0, 12.0)","(19.0, 60.0, 29.81818181818182)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 124.11764705882354)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:48:47.745903,"(8.5, 18.0, 12.0)","(19.0, 60.0, 29.81818181818182)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 124.11764705882354)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:48:48.669229,"(8.5, 18.0, 12.0)","(19.0, 60.0, 29.81818181818182)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 124.11764705882354)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:48:49.561566,"(8.5, 18.0, 12.0)","(19.0, 60.0, 29.81818181818182)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 124.11764705882354)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:48:50.445566,"(8.5, 18.0, 12.0)","(19.0, 60.0, 29.81818181818182)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 124.11764705882354)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:48:51.387497,"(8.5, 18.0, 12.0)","(19.0, 60.0, 29.81818181818182)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 124.11764705882354)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:48:52.299029,"(8.5, 18.0, 12.0)","(19.0, 60.0, 29.81818181818182)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 124.11764705882354)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:48:53.215076,"(8.5, 18.0, 12.0)","(19.0, 60.0, 29.81818181818182)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 124.11764705882354)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:48:54.139366,"(8.5, 18.0, 12.0)","(19.0, 60.0, 29.81818181818182)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 124.11764705882354)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:48:55.081222,"(8.5, 18.0, 12.0)","(19.0, 60.0, 29.81818181818182)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 124.11764705882354)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:48:56.031643,"(8.5, 18.0, 12.0)","(19.0, 60.0, 29.81818181818182)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 124.11764705882354)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:48:56.957644,"(8.5, 18.0, 12.0)","(19.0, 60.0, 29.81818181818182)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 124.11764705882354)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:48:58.003836,"(8.5, 18.0, 12.0)","(19.0, 60.0, 29.81818181818182)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 124.11764705882354)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:48:59.000305,"(8.5, 18.0, 12.0)","(19.0, 60.0, 29.81818181818182)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 124.11764705882354)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:48:59.961579,"(8.5, 18.0, 12.0)","(19.0, 60.0, 29.81818181818182)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 124.11764705882354)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:49:00.973732,"(8.5, 18.0, 12.0)","(19.0, 60.0, 29.81818181818182)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 124.11764705882354)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:49:01.936008,"(8.5, 18.0, 12.0)","(19.0, 60.0, 29.81818181818182)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 124.11764705882354)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:49:02.855663,"(8.5, 18.0, 12.0)","(19.0, 60.0, 29.81818181818182)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 124.11764705882354)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:49:03.811698,"(8.5, 18.0, 12.0)","(19.0, 60.0, 29.81818181818182)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 124.11764705882354)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:49:04.710025,"(8.5, 18.0, 12.0)","(19.0, 60.0, 29.81818181818182)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 124.11764705882354)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:49:05.697202,"(8.5, 18.0, 12.0)","(19.0, 60.0, 29.81818181818182)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 124.11764705882354)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:49:06.677803,"(8.5, 18.0, 12.0)","(19.0, 60.0, 29.81818181818182)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 124.11764705882354)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:49:07.620986,"(8.5, 18.0, 12.0)","(19.0, 60.0, 29.81818181818182)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 124.11764705882354)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:49:08.631421,"(8.5, 18.0, 12.0)","(19.0, 60.0, 29.81818181818182)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 124.11764705882354)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:49:09.605590,"(8.5, 18.0, 12.0)","(19.0, 60.0, 29.81818181818182)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 124.11764705882354)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:49:10.567820,"(8.5, 18.0, 12.0)","(19.0, 60.0, 29.81818181818182)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 124.11764705882354)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:49:11.556503,"(8.5, 18.0, 12.0)","(19.0, 60.0, 29.81818181818182)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 124.11764705882354)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:49:12.574004,"(8.5, 18.0, 12.0)","(19.0, 60.0, 29.81818181818182)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 124.11764705882354)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:49:13.521231,"(8.5, 18.0, 12.0)","(19.0, 60.0, 29.81818181818182)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 124.11764705882354)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:49:14.395197,"(8.5, 18.0, 12.0)","(19.0, 60.0, 29.81818181818182)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 124.11764705882354)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:49:15.323706,"(8.5, 18.0, 12.0)","(19.0, 60.0, 29.81818181818182)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 124.11764705882354)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:49:16.255677,"(8.5, 18.0, 12.0)","(19.0, 60.0, 29.81818181818182)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 124.11764705882354)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:49:17.240076,"(8.5, 18.0, 12.0)","(19.0, 60.0, 29.81818181818182)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 124.11764705882354)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:49:18.136978,"(8.5, 18.0, 12.0)","(19.0, 60.0, 29.81818181818182)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 124.11764705882354)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
10-01-2023 14:49:19.001770,"(8.5, 18.0, 12.0)","(19.0, 60.0, 29.81818181818182)","(13.0, 32.0, 30.227272727272727)","(31.0, 230.0, 124.11764705882354)","(1.7, 1.76, 1.66625)","(2.45, 3.75, 3.23)"
