,Know Malice,Homebush Allison,Rowdy Esmay,Homebush Sabre,Tane Mahuta,Rockdale Flora,Flashback Fred
1135,"[datetime.datetime(2022, 11, 28, 12, 2, 33, 999752), 4.4, 5.6]","[datetime.datetime(2022, 11, 28, 12, 2, 33, 999752), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 12, 2, 33, 999752), 2.05, 2.34]","[datetime.datetime(2022, 11, 28, 12, 2, 33, 999752), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 2, 33, 999752), 6.5, 9.8]","[datetime.datetime(2022, 11, 28, 12, 2, 33, 999752), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 2, 33, 999752), 4.4, 6.8]"
1136,"[datetime.datetime(2022, 11, 28, 12, 2, 35, 209193), 4.4, 5.6]","[datetime.datetime(2022, 11, 28, 12, 2, 35, 209193), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 12, 2, 35, 209193), 2.05, 2.34]","[datetime.datetime(2022, 11, 28, 12, 2, 35, 209193), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 2, 35, 209193), 6.5, 9.8]","[datetime.datetime(2022, 11, 28, 12, 2, 35, 209193), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 2, 35, 209193), 4.4, 6.8]"
1137,"[datetime.datetime(2022, 11, 28, 12, 2, 36, 554302), 4.4, 5.6]","[datetime.datetime(2022, 11, 28, 12, 2, 36, 554302), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 12, 2, 36, 554302), 2.05, 2.34]","[datetime.datetime(2022, 11, 28, 12, 2, 36, 554302), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 2, 36, 554302), 6.5, 9.8]","[datetime.datetime(2022, 11, 28, 12, 2, 36, 554302), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 2, 36, 554302), 4.4, 6.8]"
1138,"[datetime.datetime(2022, 11, 28, 12, 2, 37, 749659), 4.4, 5.6]","[datetime.datetime(2022, 11, 28, 12, 2, 37, 749659), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 12, 2, 37, 749659), 2.05, 2.34]","[datetime.datetime(2022, 11, 28, 12, 2, 37, 749659), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 2, 37, 749659), 6.5, 10.0]","[datetime.datetime(2022, 11, 28, 12, 2, 37, 749659), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 2, 37, 749659), 4.4, 6.8]"
1139,"[datetime.datetime(2022, 11, 28, 12, 2, 38, 929397), 4.4, 5.6]","[datetime.datetime(2022, 11, 28, 12, 2, 38, 929397), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 12, 2, 38, 929397), 2.05, 2.34]","[datetime.datetime(2022, 11, 28, 12, 2, 38, 929397), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 2, 38, 929397), 6.5, 10.0]","[datetime.datetime(2022, 11, 28, 12, 2, 38, 929397), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 2, 38, 929397), 4.4, 6.8]"
1140,"[datetime.datetime(2022, 11, 28, 12, 2, 40, 69137), 4.4, 5.6]","[datetime.datetime(2022, 11, 28, 12, 2, 40, 69137), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 12, 2, 40, 69137), 2.05, 2.34]","[datetime.datetime(2022, 11, 28, 12, 2, 40, 69137), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 2, 40, 69137), 6.5, 10.0]","[datetime.datetime(2022, 11, 28, 12, 2, 40, 69137), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 2, 40, 69137), 4.4, 6.8]"
1141,"[datetime.datetime(2022, 11, 28, 12, 2, 41, 188388), 4.4, 5.5]","[datetime.datetime(2022, 11, 28, 12, 2, 41, 188388), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 12, 2, 41, 188388), 2.05, 2.34]","[datetime.datetime(2022, 11, 28, 12, 2, 41, 188388), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 2, 41, 188388), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 12, 2, 41, 188388), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 2, 41, 188388), 4.4, 6.6]"
1142,"[datetime.datetime(2022, 11, 28, 12, 2, 42, 327785), 4.4, 5.5]","[datetime.datetime(2022, 11, 28, 12, 2, 42, 327785), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 12, 2, 42, 327785), 2.05, 2.38]","[datetime.datetime(2022, 11, 28, 12, 2, 42, 327785), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 2, 42, 327785), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 12, 2, 42, 327785), 10.0, 12.0]","[datetime.datetime(2022, 11, 28, 12, 2, 42, 327785), 4.4, 6.2]"
1143,"[datetime.datetime(2022, 11, 28, 12, 2, 43, 445641), 4.4, 5.5]","[datetime.datetime(2022, 11, 28, 12, 2, 43, 445641), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 12, 2, 43, 445641), 2.05, 2.38]","[datetime.datetime(2022, 11, 28, 12, 2, 43, 445641), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 2, 43, 445641), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 12, 2, 43, 445641), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 2, 43, 445641), 4.4, 6.6]"
1144,"[datetime.datetime(2022, 11, 28, 12, 2, 44, 562213), 4.4, 5.3]","[datetime.datetime(2022, 11, 28, 12, 2, 44, 562213), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 12, 2, 44, 562213), 2.05, 2.38]","[datetime.datetime(2022, 11, 28, 12, 2, 44, 562213), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 2, 44, 562213), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 12, 2, 44, 562213), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 2, 44, 562213), 4.4, 6.6]"
1145,"[datetime.datetime(2022, 11, 28, 12, 2, 45, 674041), 4.4, 5.3]","[datetime.datetime(2022, 11, 28, 12, 2, 45, 674041), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 12, 2, 45, 674041), 2.05, 2.38]","[datetime.datetime(2022, 11, 28, 12, 2, 45, 674041), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 2, 45, 674041), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 12, 2, 45, 674041), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 2, 45, 674041), 4.4, 6.6]"
1146,"[datetime.datetime(2022, 11, 28, 12, 2, 46, 791382), 4.4, 5.3]","[datetime.datetime(2022, 11, 28, 12, 2, 46, 791382), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 12, 2, 46, 791382), 2.05, 2.38]","[datetime.datetime(2022, 11, 28, 12, 2, 46, 791382), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 2, 46, 791382), 7.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 2, 46, 791382), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 2, 46, 791382), 4.4, 6.6]"
1147,"[datetime.datetime(2022, 11, 28, 12, 2, 47, 901445), 4.4, 5.3]","[datetime.datetime(2022, 11, 28, 12, 2, 47, 901445), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 12, 2, 47, 901445), 2.05, 2.38]","[datetime.datetime(2022, 11, 28, 12, 2, 47, 901445), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 2, 47, 901445), 7.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 2, 47, 901445), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 2, 47, 901445), 4.4, 6.6]"
1148,"[datetime.datetime(2022, 11, 28, 12, 2, 49, 18955), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 12, 2, 49, 18955), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 12, 2, 49, 18955), 2.05, 2.38]","[datetime.datetime(2022, 11, 28, 12, 2, 49, 18955), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 2, 49, 18955), 7.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 2, 49, 18955), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 2, 49, 18955), 4.4, 6.6]"
1149,"[datetime.datetime(2022, 11, 28, 12, 2, 50, 127710), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 12, 2, 50, 127710), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 12, 2, 50, 127710), 2.05, 2.38]","[datetime.datetime(2022, 11, 28, 12, 2, 50, 127710), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 2, 50, 127710), 7.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 2, 50, 127710), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 2, 50, 127710), 4.4, 6.6]"
1150,"[datetime.datetime(2022, 11, 28, 12, 2, 51, 243483), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 12, 2, 51, 243483), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 12, 2, 51, 243483), 2.05, 2.38]","[datetime.datetime(2022, 11, 28, 12, 2, 51, 243483), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 2, 51, 243483), 7.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 2, 51, 243483), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 2, 51, 243483), 4.4, 6.6]"
1151,"[datetime.datetime(2022, 11, 28, 12, 2, 52, 351335), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 12, 2, 52, 351335), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 12, 2, 52, 351335), 2.05, 2.38]","[datetime.datetime(2022, 11, 28, 12, 2, 52, 351335), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 2, 52, 351335), 7.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 2, 52, 351335), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 2, 52, 351335), 4.4, 6.6]"
1152,"[datetime.datetime(2022, 11, 28, 12, 2, 53, 472180), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 12, 2, 53, 472180), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 12, 2, 53, 472180), 2.05, 2.38]","[datetime.datetime(2022, 11, 28, 12, 2, 53, 472180), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 2, 53, 472180), 7.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 2, 53, 472180), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 2, 53, 472180), 4.4, 6.6]"
1153,"[datetime.datetime(2022, 11, 28, 12, 2, 54, 585100), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 12, 2, 54, 585100), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 12, 2, 54, 585100), 2.05, 2.38]","[datetime.datetime(2022, 11, 28, 12, 2, 54, 585100), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 2, 54, 585100), 7.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 2, 54, 585100), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 2, 54, 585100), 4.4, 6.6]"
1154,"[datetime.datetime(2022, 11, 28, 12, 2, 55, 705818), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 12, 2, 55, 705818), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 12, 2, 55, 705818), 2.05, 2.38]","[datetime.datetime(2022, 11, 28, 12, 2, 55, 705818), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 2, 55, 705818), 7.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 2, 55, 705818), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 2, 55, 705818), 4.6, 6.6]"
1155,"[datetime.datetime(2022, 11, 28, 12, 2, 56, 818229), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 12, 2, 56, 818229), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 12, 2, 56, 818229), 2.05, 2.38]","[datetime.datetime(2022, 11, 28, 12, 2, 56, 818229), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 2, 56, 818229), 7.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 2, 56, 818229), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 2, 56, 818229), 4.6, 6.6]"
1156,"[datetime.datetime(2022, 11, 28, 12, 2, 57, 932033), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 12, 2, 57, 932033), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 12, 2, 57, 932033), 2.05, 2.38]","[datetime.datetime(2022, 11, 28, 12, 2, 57, 932033), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 2, 57, 932033), 7.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 2, 57, 932033), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 2, 57, 932033), 4.6, 6.6]"
1157,"[datetime.datetime(2022, 11, 28, 12, 2, 59, 38487), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 12, 2, 59, 38487), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 12, 2, 59, 38487), 2.05, 2.38]","[datetime.datetime(2022, 11, 28, 12, 2, 59, 38487), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 2, 59, 38487), 7.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 2, 59, 38487), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 2, 59, 38487), 4.6, 6.6]"
1158,"[datetime.datetime(2022, 11, 28, 12, 3, 0, 150625), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 12, 3, 0, 150625), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 12, 3, 0, 150625), 2.05, 2.38]","[datetime.datetime(2022, 11, 28, 12, 3, 0, 150625), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 3, 0, 150625), 7.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 3, 0, 150625), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 3, 0, 150625), 4.6, 6.6]"
1159,"[datetime.datetime(2022, 11, 28, 12, 3, 1, 255297), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 12, 3, 1, 255297), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 12, 3, 1, 255297), 2.05, 2.4]","[datetime.datetime(2022, 11, 28, 12, 3, 1, 255297), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 3, 1, 255297), 7.0, 10.5]","[datetime.datetime(2022, 11, 28, 12, 3, 1, 255297), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 3, 1, 255297), 4.6, 6.6]"
1160,"[datetime.datetime(2022, 11, 28, 12, 3, 2, 369185), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 12, 3, 2, 369185), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 12, 3, 2, 369185), 2.05, 2.4]","[datetime.datetime(2022, 11, 28, 12, 3, 2, 369185), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 3, 2, 369185), 7.0, 11.5]","[datetime.datetime(2022, 11, 28, 12, 3, 2, 369185), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 3, 2, 369185), 4.6, 6.6]"
1161,"[datetime.datetime(2022, 11, 28, 12, 3, 3, 481206), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 12, 3, 3, 481206), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 12, 3, 3, 481206), 2.05, 2.38]","[datetime.datetime(2022, 11, 28, 12, 3, 3, 481206), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 3, 3, 481206), 7.0, 11.5]","[datetime.datetime(2022, 11, 28, 12, 3, 3, 481206), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 3, 3, 481206), 4.6, 6.6]"
1162,"[datetime.datetime(2022, 11, 28, 12, 3, 4, 594785), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 12, 3, 4, 594785), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 12, 3, 4, 594785), 2.05, 2.36]","[datetime.datetime(2022, 11, 28, 12, 3, 4, 594785), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 3, 4, 594785), 7.0, 11.5]","[datetime.datetime(2022, 11, 28, 12, 3, 4, 594785), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 3, 4, 594785), 4.6, 6.4]"
1163,"[datetime.datetime(2022, 11, 28, 12, 3, 5, 699560), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 12, 3, 5, 699560), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 12, 3, 5, 699560), 2.05, 2.36]","[datetime.datetime(2022, 11, 28, 12, 3, 5, 699560), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 3, 5, 699560), 7.0, 11.5]","[datetime.datetime(2022, 11, 28, 12, 3, 5, 699560), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 3, 5, 699560), 4.6, 6.4]"
1164,"[datetime.datetime(2022, 11, 28, 12, 3, 6, 806216), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 12, 3, 6, 806216), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 12, 3, 6, 806216), 2.05, 2.34]","[datetime.datetime(2022, 11, 28, 12, 3, 6, 806216), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 3, 6, 806216), 7.0, 11.5]","[datetime.datetime(2022, 11, 28, 12, 3, 6, 806216), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 3, 6, 806216), 4.6, 6.4]"
1165,"[datetime.datetime(2022, 11, 28, 12, 3, 7, 914712), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 12, 3, 7, 914712), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 12, 3, 7, 914712), 2.05, 2.32]","[datetime.datetime(2022, 11, 28, 12, 3, 7, 914712), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 3, 7, 914712), 7.0, 11.5]","[datetime.datetime(2022, 11, 28, 12, 3, 7, 914712), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 3, 7, 914712), 4.6, 6.4]"
1166,"[datetime.datetime(2022, 11, 28, 12, 3, 9, 28259), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 12, 3, 9, 28259), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 12, 3, 9, 28259), 2.05, 2.32]","[datetime.datetime(2022, 11, 28, 12, 3, 9, 28259), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 3, 9, 28259), 7.0, 11.5]","[datetime.datetime(2022, 11, 28, 12, 3, 9, 28259), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 3, 9, 28259), 4.6, 6.4]"
1167,"[datetime.datetime(2022, 11, 28, 12, 3, 10, 137824), 4.4, 5.2]","[datetime.datetime(2022, 11, 28, 12, 3, 10, 137824), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 12, 3, 10, 137824), 2.05, 2.32]","[datetime.datetime(2022, 11, 28, 12, 3, 10, 137824), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 3, 10, 137824), 7.0, 11.5]","[datetime.datetime(2022, 11, 28, 12, 3, 10, 137824), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 3, 10, 137824), 4.6, 6.4]"
1168,"[datetime.datetime(2022, 11, 28, 12, 3, 11, 248782), 4.2, 5.2]","[datetime.datetime(2022, 11, 28, 12, 3, 11, 248782), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 12, 3, 11, 248782), 2.0, 2.32]","[datetime.datetime(2022, 11, 28, 12, 3, 11, 248782), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 3, 11, 248782), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 12, 3, 11, 248782), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 3, 11, 248782), 4.6, 6.4]"
1169,"[datetime.datetime(2022, 11, 28, 12, 3, 12, 355103), 4.2, 5.2]","[datetime.datetime(2022, 11, 28, 12, 3, 12, 355103), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 12, 3, 12, 355103), 2.0, 2.34]","[datetime.datetime(2022, 11, 28, 12, 3, 12, 355103), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 3, 12, 355103), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 12, 3, 12, 355103), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 3, 12, 355103), 4.6, 6.4]"
1170,"[datetime.datetime(2022, 11, 28, 12, 3, 13, 470016), 4.2, 5.2]","[datetime.datetime(2022, 11, 28, 12, 3, 13, 470016), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 12, 3, 13, 470016), 2.0, 2.38]","[datetime.datetime(2022, 11, 28, 12, 3, 13, 470016), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 3, 13, 470016), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 12, 3, 13, 470016), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 3, 13, 470016), 4.6, 6.6]"
1171,"[datetime.datetime(2022, 11, 28, 12, 3, 14, 576716), 4.2, 5.2]","[datetime.datetime(2022, 11, 28, 12, 3, 14, 576716), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 12, 3, 14, 576716), 2.0, 2.36]","[datetime.datetime(2022, 11, 28, 12, 3, 14, 576716), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 3, 14, 576716), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 12, 3, 14, 576716), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 3, 14, 576716), 4.6, 6.6]"
1172,"[datetime.datetime(2022, 11, 28, 12, 3, 15, 681895), 4.2, 5.2]","[datetime.datetime(2022, 11, 28, 12, 3, 15, 681895), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 12, 3, 15, 681895), 2.0, 2.36]","[datetime.datetime(2022, 11, 28, 12, 3, 15, 681895), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 3, 15, 681895), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 12, 3, 15, 681895), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 3, 15, 681895), 4.6, 6.6]"
1173,"[datetime.datetime(2022, 11, 28, 12, 3, 16, 788409), 4.2, 5.2]","[datetime.datetime(2022, 11, 28, 12, 3, 16, 788409), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 12, 3, 16, 788409), 2.0, 2.36]","[datetime.datetime(2022, 11, 28, 12, 3, 16, 788409), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 3, 16, 788409), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 12, 3, 16, 788409), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 3, 16, 788409), 4.6, 6.4]"
1174,"[datetime.datetime(2022, 11, 28, 12, 3, 17, 896914), 4.2, 5.2]","[datetime.datetime(2022, 11, 28, 12, 3, 17, 896914), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 12, 3, 17, 896914), 2.0, 2.36]","[datetime.datetime(2022, 11, 28, 12, 3, 17, 896914), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 3, 17, 896914), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 12, 3, 17, 896914), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 3, 17, 896914), 4.6, 6.4]"
1175,"[datetime.datetime(2022, 11, 28, 12, 3, 19, 7131), 4.2, 5.2]","[datetime.datetime(2022, 11, 28, 12, 3, 19, 7131), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 12, 3, 19, 7131), 2.0, 2.36]","[datetime.datetime(2022, 11, 28, 12, 3, 19, 7131), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 3, 19, 7131), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 12, 3, 19, 7131), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 3, 19, 7131), 4.6, 6.4]"
1176,"[datetime.datetime(2022, 11, 28, 12, 3, 20, 131237), 4.2, 5.2]","[datetime.datetime(2022, 11, 28, 12, 3, 20, 131237), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 12, 3, 20, 131237), 2.0, 2.36]","[datetime.datetime(2022, 11, 28, 12, 3, 20, 131237), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 3, 20, 131237), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 12, 3, 20, 131237), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 3, 20, 131237), 4.6, 6.4]"
1177,"[datetime.datetime(2022, 11, 28, 12, 3, 21, 248623), 4.2, 5.1]","[datetime.datetime(2022, 11, 28, 12, 3, 21, 248623), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 12, 3, 21, 248623), 2.0, 2.38]","[datetime.datetime(2022, 11, 28, 12, 3, 21, 248623), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 3, 21, 248623), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 12, 3, 21, 248623), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 3, 21, 248623), 4.6, 6.4]"
1178,"[datetime.datetime(2022, 11, 28, 12, 3, 22, 358159), 4.2, 5.1]","[datetime.datetime(2022, 11, 28, 12, 3, 22, 358159), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 12, 3, 22, 358159), 2.0, 2.38]","[datetime.datetime(2022, 11, 28, 12, 3, 22, 358159), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 3, 22, 358159), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 12, 3, 22, 358159), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 3, 22, 358159), 4.6, 6.4]"
1179,"[datetime.datetime(2022, 11, 28, 12, 3, 23, 476735), 4.2, 5.1]","[datetime.datetime(2022, 11, 28, 12, 3, 23, 476735), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 12, 3, 23, 476735), 2.0, 2.38]","[datetime.datetime(2022, 11, 28, 12, 3, 23, 476735), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 3, 23, 476735), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 12, 3, 23, 476735), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 3, 23, 476735), 4.6, 6.4]"
1180,"[datetime.datetime(2022, 11, 28, 12, 3, 24, 597576), 4.2, 5.1]","[datetime.datetime(2022, 11, 28, 12, 3, 24, 597576), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 12, 3, 24, 597576), 2.0, 2.38]","[datetime.datetime(2022, 11, 28, 12, 3, 24, 597576), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 3, 24, 597576), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 12, 3, 24, 597576), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 3, 24, 597576), 4.6, 6.4]"
