,Feisty Jane,Charlie Dee,Teddy Sandel,Aces Shadow,Village Lover
1137,"[datetime.datetime(2022, 11, 28, 12, 26, 48, 664438), 1.95, 1.99]","[datetime.datetime(2022, 11, 28, 12, 26, 48, 664438), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 26, 48, 664438), 1.95, 2.76]","[datetime.datetime(2022, 11, 28, 12, 26, 48, 664438), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 26, 48, 664438), 10.0, 22.0]"
1138,"[datetime.datetime(2022, 11, 28, 12, 26, 49, 788863), 1.95, 1.99]","[datetime.datetime(2022, 11, 28, 12, 26, 49, 788863), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 26, 49, 788863), 1.95, 2.76]","[datetime.datetime(2022, 11, 28, 12, 26, 49, 788863), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 26, 49, 788863), 10.0, 22.0]"
1139,"[datetime.datetime(2022, 11, 28, 12, 26, 50, 905966), 1.95, 1.99]","[datetime.datetime(2022, 11, 28, 12, 26, 50, 905966), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 26, 50, 905966), 1.95, 2.76]","[datetime.datetime(2022, 11, 28, 12, 26, 50, 905966), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 26, 50, 905966), 10.0, 22.0]"
1140,"[datetime.datetime(2022, 11, 28, 12, 26, 52, 29645), 1.95, 1.99]","[datetime.datetime(2022, 11, 28, 12, 26, 52, 29645), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 26, 52, 29645), 1.95, 2.76]","[datetime.datetime(2022, 11, 28, 12, 26, 52, 29645), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 26, 52, 29645), 10.0, 22.0]"
1141,"[datetime.datetime(2022, 11, 28, 12, 26, 53, 146641), 1.95, 1.99]","[datetime.datetime(2022, 11, 28, 12, 26, 53, 146641), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 26, 53, 146641), 1.95, 2.76]","[datetime.datetime(2022, 11, 28, 12, 26, 53, 146641), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 26, 53, 146641), 10.0, 22.0]"
1142,"[datetime.datetime(2022, 11, 28, 12, 26, 54, 270487), 1.95, 1.99]","[datetime.datetime(2022, 11, 28, 12, 26, 54, 270487), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 26, 54, 270487), 1.95, 2.76]","[datetime.datetime(2022, 11, 28, 12, 26, 54, 270487), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 26, 54, 270487), 10.0, 22.0]"
1143,"[datetime.datetime(2022, 11, 28, 12, 26, 55, 386123), 1.95, 1.99]","[datetime.datetime(2022, 11, 28, 12, 26, 55, 386123), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 26, 55, 386123), 1.95, 2.76]","[datetime.datetime(2022, 11, 28, 12, 26, 55, 386123), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 26, 55, 386123), 10.0, 22.0]"
1144,"[datetime.datetime(2022, 11, 28, 12, 26, 56, 510438), 1.95, 1.99]","[datetime.datetime(2022, 11, 28, 12, 26, 56, 510438), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 26, 56, 510438), 1.95, 2.76]","[datetime.datetime(2022, 11, 28, 12, 26, 56, 510438), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 26, 56, 510438), 10.0, 22.0]"
1145,"[datetime.datetime(2022, 11, 28, 12, 26, 57, 627600), 1.95, 1.99]","[datetime.datetime(2022, 11, 28, 12, 26, 57, 627600), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 26, 57, 627600), 1.95, 2.76]","[datetime.datetime(2022, 11, 28, 12, 26, 57, 627600), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 26, 57, 627600), 10.0, 22.0]"
1146,"[datetime.datetime(2022, 11, 28, 12, 26, 58, 748681), 1.95, 1.99]","[datetime.datetime(2022, 11, 28, 12, 26, 58, 748681), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 26, 58, 748681), 1.95, 2.76]","[datetime.datetime(2022, 11, 28, 12, 26, 58, 748681), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 26, 58, 748681), 10.0, 22.0]"
1147,"[datetime.datetime(2022, 11, 28, 12, 26, 59, 864993), 1.95, 1.99]","[datetime.datetime(2022, 11, 28, 12, 26, 59, 864993), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 26, 59, 864993), 1.95, 2.76]","[datetime.datetime(2022, 11, 28, 12, 26, 59, 864993), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 26, 59, 864993), 10.0, 22.0]"
1148,"[datetime.datetime(2022, 11, 28, 12, 27, 0, 992892), 1.95, 1.99]","[datetime.datetime(2022, 11, 28, 12, 27, 0, 992892), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 27, 0, 992892), 1.95, 2.76]","[datetime.datetime(2022, 11, 28, 12, 27, 0, 992892), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 27, 0, 992892), 10.0, 22.0]"
1149,"[datetime.datetime(2022, 11, 28, 12, 27, 2, 127616), 1.95, 1.99]","[datetime.datetime(2022, 11, 28, 12, 27, 2, 127616), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 27, 2, 127616), 1.95, 2.76]","[datetime.datetime(2022, 11, 28, 12, 27, 2, 127616), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 27, 2, 127616), 10.0, 22.0]"
1150,"[datetime.datetime(2022, 11, 28, 12, 27, 3, 252880), 1.95, 1.99]","[datetime.datetime(2022, 11, 28, 12, 27, 3, 252880), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 27, 3, 252880), 1.95, 2.76]","[datetime.datetime(2022, 11, 28, 12, 27, 3, 252880), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 27, 3, 252880), 10.0, 22.0]"
1151,"[datetime.datetime(2022, 11, 28, 12, 27, 4, 380770), 1.95, 1.99]","[datetime.datetime(2022, 11, 28, 12, 27, 4, 380770), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 27, 4, 380770), 1.95, 2.76]","[datetime.datetime(2022, 11, 28, 12, 27, 4, 380770), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 27, 4, 380770), 10.0, 22.0]"
1152,"[datetime.datetime(2022, 11, 28, 12, 27, 5, 503188), 1.95, 1.99]","[datetime.datetime(2022, 11, 28, 12, 27, 5, 503188), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 27, 5, 503188), 1.95, 2.76]","[datetime.datetime(2022, 11, 28, 12, 27, 5, 503188), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 27, 5, 503188), 10.0, 22.0]"
1153,"[datetime.datetime(2022, 11, 28, 12, 27, 6, 625864), 1.95, 1.99]","[datetime.datetime(2022, 11, 28, 12, 27, 6, 625864), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 27, 6, 625864), 1.95, 2.76]","[datetime.datetime(2022, 11, 28, 12, 27, 6, 625864), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 27, 6, 625864), 10.0, 22.0]"
1154,"[datetime.datetime(2022, 11, 28, 12, 27, 7, 744066), 1.95, 1.99]","[datetime.datetime(2022, 11, 28, 12, 27, 7, 744066), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 27, 7, 744066), 1.95, 2.76]","[datetime.datetime(2022, 11, 28, 12, 27, 7, 744066), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 27, 7, 744066), 10.0, 22.0]"
1155,"[datetime.datetime(2022, 11, 28, 12, 27, 8, 871490), 1.95, 1.99]","[datetime.datetime(2022, 11, 28, 12, 27, 8, 871490), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 27, 8, 871490), 1.95, 2.76]","[datetime.datetime(2022, 11, 28, 12, 27, 8, 871490), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 27, 8, 871490), 10.0, 22.0]"
1156,"[datetime.datetime(2022, 11, 28, 12, 27, 9, 988941), 1.95, 1.99]","[datetime.datetime(2022, 11, 28, 12, 27, 9, 988941), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 27, 9, 988941), 1.95, 2.76]","[datetime.datetime(2022, 11, 28, 12, 27, 9, 988941), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 27, 9, 988941), 10.0, 22.0]"
1157,"[datetime.datetime(2022, 11, 28, 12, 27, 11, 113755), 1.95, 1.99]","[datetime.datetime(2022, 11, 28, 12, 27, 11, 113755), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 27, 11, 113755), 1.95, 2.76]","[datetime.datetime(2022, 11, 28, 12, 27, 11, 113755), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 27, 11, 113755), 10.0, 22.0]"
1158,"[datetime.datetime(2022, 11, 28, 12, 27, 12, 231285), 1.95, 1.99]","[datetime.datetime(2022, 11, 28, 12, 27, 12, 231285), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 27, 12, 231285), 1.95, 2.76]","[datetime.datetime(2022, 11, 28, 12, 27, 12, 231285), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 27, 12, 231285), 10.0, 22.0]"
1159,"[datetime.datetime(2022, 11, 28, 12, 27, 13, 359746), 1.95, 1.99]","[datetime.datetime(2022, 11, 28, 12, 27, 13, 359746), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 27, 13, 359746), 1.95, 2.76]","[datetime.datetime(2022, 11, 28, 12, 27, 13, 359746), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 27, 13, 359746), 10.0, 22.0]"
1160,"[datetime.datetime(2022, 11, 28, 12, 27, 14, 478371), 1.95, 1.99]","[datetime.datetime(2022, 11, 28, 12, 27, 14, 478371), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 27, 14, 478371), 1.95, 2.76]","[datetime.datetime(2022, 11, 28, 12, 27, 14, 478371), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 27, 14, 478371), 10.0, 22.0]"
1161,"[datetime.datetime(2022, 11, 28, 12, 27, 15, 602641), 1.95, 1.99]","[datetime.datetime(2022, 11, 28, 12, 27, 15, 602641), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 27, 15, 602641), 1.95, 2.76]","[datetime.datetime(2022, 11, 28, 12, 27, 15, 602641), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 27, 15, 602641), 10.0, 22.0]"
1162,"[datetime.datetime(2022, 11, 28, 12, 27, 16, 722271), 1.95, 1.99]","[datetime.datetime(2022, 11, 28, 12, 27, 16, 722271), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 27, 16, 722271), 1.95, 2.76]","[datetime.datetime(2022, 11, 28, 12, 27, 16, 722271), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 27, 16, 722271), 10.0, 22.0]"
1163,"[datetime.datetime(2022, 11, 28, 12, 27, 17, 839178), 1.95, 1.99]","[datetime.datetime(2022, 11, 28, 12, 27, 17, 839178), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 27, 17, 839178), 1.95, 2.76]","[datetime.datetime(2022, 11, 28, 12, 27, 17, 839178), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 27, 17, 839178), 10.0, 22.0]"
1164,"[datetime.datetime(2022, 11, 28, 12, 27, 18, 965076), 1.95, 1.99]","[datetime.datetime(2022, 11, 28, 12, 27, 18, 965076), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 27, 18, 965076), 1.95, 2.76]","[datetime.datetime(2022, 11, 28, 12, 27, 18, 965076), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 27, 18, 965076), 10.0, 22.0]"
1165,"[datetime.datetime(2022, 11, 28, 12, 27, 20, 79613), 1.95, 1.99]","[datetime.datetime(2022, 11, 28, 12, 27, 20, 79613), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 27, 20, 79613), 1.95, 2.76]","[datetime.datetime(2022, 11, 28, 12, 27, 20, 79613), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 27, 20, 79613), 10.0, 22.0]"
1166,"[datetime.datetime(2022, 11, 28, 12, 27, 21, 220816), 1.95, 1.99]","[datetime.datetime(2022, 11, 28, 12, 27, 21, 220816), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 27, 21, 220816), 1.95, 2.76]","[datetime.datetime(2022, 11, 28, 12, 27, 21, 220816), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 27, 21, 220816), 10.0, 22.0]"
1167,"[datetime.datetime(2022, 11, 28, 12, 27, 22, 340361), 1.95, 1.99]","[datetime.datetime(2022, 11, 28, 12, 27, 22, 340361), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 27, 22, 340361), 1.95, 2.76]","[datetime.datetime(2022, 11, 28, 12, 27, 22, 340361), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 27, 22, 340361), 10.0, 22.0]"
1168,"[datetime.datetime(2022, 11, 28, 12, 27, 23, 470986), 1.95, 1.99]","[datetime.datetime(2022, 11, 28, 12, 27, 23, 470986), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 27, 23, 470986), 1.95, 2.76]","[datetime.datetime(2022, 11, 28, 12, 27, 23, 470986), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 27, 23, 470986), 10.0, 22.0]"
1169,"[datetime.datetime(2022, 11, 28, 12, 27, 24, 593677), 1.95, 1.99]","[datetime.datetime(2022, 11, 28, 12, 27, 24, 593677), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 27, 24, 593677), 1.95, 2.76]","[datetime.datetime(2022, 11, 28, 12, 27, 24, 593677), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 27, 24, 593677), 10.0, 22.0]"
1170,"[datetime.datetime(2022, 11, 28, 12, 27, 25, 721830), 1.95, 1.99]","[datetime.datetime(2022, 11, 28, 12, 27, 25, 721830), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 27, 25, 721830), 1.95, 2.76]","[datetime.datetime(2022, 11, 28, 12, 27, 25, 721830), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 27, 25, 721830), 10.0, 22.0]"
1171,"[datetime.datetime(2022, 11, 28, 12, 27, 26, 845048), 1.95, 1.99]","[datetime.datetime(2022, 11, 28, 12, 27, 26, 845048), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 27, 26, 845048), 1.95, 2.76]","[datetime.datetime(2022, 11, 28, 12, 27, 26, 845048), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 27, 26, 845048), 10.0, 22.0]"
1172,"[datetime.datetime(2022, 11, 28, 12, 27, 27, 969076), 1.95, 1.99]","[datetime.datetime(2022, 11, 28, 12, 27, 27, 969076), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 27, 27, 969076), 1.95, 2.76]","[datetime.datetime(2022, 11, 28, 12, 27, 27, 969076), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 27, 27, 969076), 10.0, 22.0]"
1173,"[datetime.datetime(2022, 11, 28, 12, 27, 29, 87370), 1.95, 1.99]","[datetime.datetime(2022, 11, 28, 12, 27, 29, 87370), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 27, 29, 87370), 1.95, 2.76]","[datetime.datetime(2022, 11, 28, 12, 27, 29, 87370), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 27, 29, 87370), 10.0, 22.0]"
1174,"[datetime.datetime(2022, 11, 28, 12, 27, 30, 212212), 1.95, 1.99]","[datetime.datetime(2022, 11, 28, 12, 27, 30, 212212), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 27, 30, 212212), 1.95, 2.76]","[datetime.datetime(2022, 11, 28, 12, 27, 30, 212212), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 27, 30, 212212), 10.0, 22.0]"
1175,"[datetime.datetime(2022, 11, 28, 12, 27, 31, 330992), 1.95, 1.99]","[datetime.datetime(2022, 11, 28, 12, 27, 31, 330992), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 27, 31, 330992), 1.95, 2.76]","[datetime.datetime(2022, 11, 28, 12, 27, 31, 330992), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 27, 31, 330992), 10.0, 22.0]"
1176,"[datetime.datetime(2022, 11, 28, 12, 27, 32, 460671), 1.95, 1.99]","[datetime.datetime(2022, 11, 28, 12, 27, 32, 460671), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 27, 32, 460671), 1.95, 2.76]","[datetime.datetime(2022, 11, 28, 12, 27, 32, 460671), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 27, 32, 460671), 10.0, 22.0]"
1177,"[datetime.datetime(2022, 11, 28, 12, 27, 33, 621160), 1.95, 1.99]","[datetime.datetime(2022, 11, 28, 12, 27, 33, 621160), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 27, 33, 621160), 1.95, 2.76]","[datetime.datetime(2022, 11, 28, 12, 27, 33, 621160), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 27, 33, 621160), 10.0, 22.0]"
1178,"[datetime.datetime(2022, 11, 28, 12, 27, 34, 753534), 1.95, 1.99]","[datetime.datetime(2022, 11, 28, 12, 27, 34, 753534), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 27, 34, 753534), 1.95, 2.76]","[datetime.datetime(2022, 11, 28, 12, 27, 34, 753534), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 27, 34, 753534), 10.0, 22.0]"
1179,"[datetime.datetime(2022, 11, 28, 12, 27, 35, 886439), 1.95, 1.99]","[datetime.datetime(2022, 11, 28, 12, 27, 35, 886439), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 27, 35, 886439), 1.95, 2.76]","[datetime.datetime(2022, 11, 28, 12, 27, 35, 886439), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 27, 35, 886439), 10.0, 22.0]"
1180,"[datetime.datetime(2022, 11, 28, 12, 27, 37, 12029), 1.95, 1.99]","[datetime.datetime(2022, 11, 28, 12, 27, 37, 12029), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 27, 37, 12029), 1.95, 2.76]","[datetime.datetime(2022, 11, 28, 12, 27, 37, 12029), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 27, 37, 12029), 10.0, 22.0]"
1181,"[datetime.datetime(2022, 11, 28, 12, 27, 38, 150041), 1.95, 1.99]","[datetime.datetime(2022, 11, 28, 12, 27, 38, 150041), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 27, 38, 150041), 1.95, 2.76]","[datetime.datetime(2022, 11, 28, 12, 27, 38, 150041), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 27, 38, 150041), 10.0, 22.0]"
1182,"[datetime.datetime(2022, 11, 28, 12, 27, 39, 282973), 1.95, 1.99]","[datetime.datetime(2022, 11, 28, 12, 27, 39, 282973), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 27, 39, 282973), 1.95, 2.76]","[datetime.datetime(2022, 11, 28, 12, 27, 39, 282973), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 27, 39, 282973), 10.0, 22.0]"
1183,"[datetime.datetime(2022, 11, 28, 12, 27, 40, 410398), 1.95, 1.99]","[datetime.datetime(2022, 11, 28, 12, 27, 40, 410398), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 27, 40, 410398), 1.95, 2.76]","[datetime.datetime(2022, 11, 28, 12, 27, 40, 410398), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 27, 40, 410398), 10.0, 22.0]"
1184,"[datetime.datetime(2022, 11, 28, 12, 27, 41, 536520), 1.95, 1.99]","[datetime.datetime(2022, 11, 28, 12, 27, 41, 536520), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 27, 41, 536520), 1.95, 2.76]","[datetime.datetime(2022, 11, 28, 12, 27, 41, 536520), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 27, 41, 536520), 10.0, 22.0]"
1185,"[datetime.datetime(2022, 11, 28, 12, 27, 42, 678760), 1.95, 1.99]","[datetime.datetime(2022, 11, 28, 12, 27, 42, 678760), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 27, 42, 678760), 1.95, 2.76]","[datetime.datetime(2022, 11, 28, 12, 27, 42, 678760), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 27, 42, 678760), 10.0, 22.0]"
1186,"[datetime.datetime(2022, 11, 28, 12, 27, 43, 812713), 1.95, 1.99]","[datetime.datetime(2022, 11, 28, 12, 27, 43, 812713), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 27, 43, 812713), 1.95, 2.76]","[datetime.datetime(2022, 11, 28, 12, 27, 43, 812713), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 27, 43, 812713), 10.0, 22.0]"
1187,"[datetime.datetime(2022, 11, 28, 12, 27, 44, 937461), 1.95, 1.99]","[datetime.datetime(2022, 11, 28, 12, 27, 44, 937461), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 27, 44, 937461), 1.95, 2.76]","[datetime.datetime(2022, 11, 28, 12, 27, 44, 937461), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 27, 44, 937461), 10.0, 22.0]"
1188,"[datetime.datetime(2022, 11, 28, 12, 27, 46, 104592), 1.95, 1.99]","[datetime.datetime(2022, 11, 28, 12, 27, 46, 104592), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 27, 46, 104592), 1.95, 2.76]","[datetime.datetime(2022, 11, 28, 12, 27, 46, 104592), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 27, 46, 104592), 10.0, 22.0]"
1189,"[datetime.datetime(2022, 11, 28, 12, 27, 47, 223034), 1.95, 1.99]","[datetime.datetime(2022, 11, 28, 12, 27, 47, 223034), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 27, 47, 223034), 1.95, 2.76]","[datetime.datetime(2022, 11, 28, 12, 27, 47, 223034), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 27, 47, 223034), 10.0, 22.0]"
1190,"[datetime.datetime(2022, 11, 28, 12, 27, 48, 356584), 1.95, 1.99]","[datetime.datetime(2022, 11, 28, 12, 27, 48, 356584), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 27, 48, 356584), 1.95, 2.76]","[datetime.datetime(2022, 11, 28, 12, 27, 48, 356584), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 27, 48, 356584), 10.0, 22.0]"
1191,"[datetime.datetime(2022, 11, 28, 12, 27, 49, 497934), 1.95, 1.99]","[datetime.datetime(2022, 11, 28, 12, 27, 49, 497934), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 27, 49, 497934), 1.95, 2.76]","[datetime.datetime(2022, 11, 28, 12, 27, 49, 497934), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 27, 49, 497934), 10.0, 22.0]"
1192,"[datetime.datetime(2022, 11, 28, 12, 27, 50, 620554), 1.95, 1.99]","[datetime.datetime(2022, 11, 28, 12, 27, 50, 620554), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 27, 50, 620554), 1.95, 2.76]","[datetime.datetime(2022, 11, 28, 12, 27, 50, 620554), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 27, 50, 620554), 10.0, 22.0]"
1193,"[datetime.datetime(2022, 11, 28, 12, 27, 51, 739605), 1.95, 1.99]","[datetime.datetime(2022, 11, 28, 12, 27, 51, 739605), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 27, 51, 739605), 1.95, 2.76]","[datetime.datetime(2022, 11, 28, 12, 27, 51, 739605), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 27, 51, 739605), 10.0, 22.0]"
1194,"[datetime.datetime(2022, 11, 28, 12, 27, 52, 864141), 1.95, 1.99]","[datetime.datetime(2022, 11, 28, 12, 27, 52, 864141), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 27, 52, 864141), 1.95, 2.76]","[datetime.datetime(2022, 11, 28, 12, 27, 52, 864141), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 27, 52, 864141), 10.0, 22.0]"
1195,"[datetime.datetime(2022, 11, 28, 12, 27, 53, 985094), 2.0, 1.98]","[datetime.datetime(2022, 11, 28, 12, 27, 53, 986093), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 27, 53, 986093), 2.0, 2.76]","[datetime.datetime(2022, 11, 28, 12, 27, 53, 986093), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 27, 53, 986093), 10.0, 22.0]"
1196,"[datetime.datetime(2022, 11, 28, 12, 27, 55, 108593), 2.0, 1.99]","[datetime.datetime(2022, 11, 28, 12, 27, 55, 108593), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 27, 55, 108593), 2.0, 2.76]","[datetime.datetime(2022, 11, 28, 12, 27, 55, 108593), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 27, 55, 108593), 10.0, 22.0]"
1197,"[datetime.datetime(2022, 11, 28, 12, 27, 56, 232418), 2.0, 1.99]","[datetime.datetime(2022, 11, 28, 12, 27, 56, 232418), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 27, 56, 232418), 2.0, 2.76]","[datetime.datetime(2022, 11, 28, 12, 27, 56, 232418), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 27, 56, 232418), 10.0, 22.0]"
1198,"[datetime.datetime(2022, 11, 28, 12, 27, 57, 371146), 2.0, 1.99]","[datetime.datetime(2022, 11, 28, 12, 27, 57, 372144), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 27, 57, 372144), 2.0, 2.76]","[datetime.datetime(2022, 11, 28, 12, 27, 57, 372144), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 27, 57, 372144), 10.0, 22.0]"
1199,"[datetime.datetime(2022, 11, 28, 12, 27, 58, 505960), 2.0, 1.99]","[datetime.datetime(2022, 11, 28, 12, 27, 58, 505960), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 27, 58, 505960), 2.0, 2.76]","[datetime.datetime(2022, 11, 28, 12, 27, 58, 505960), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 27, 58, 505960), 10.0, 22.0]"
1200,"[datetime.datetime(2022, 11, 28, 12, 27, 59, 655618), 2.0, 1.99]","[datetime.datetime(2022, 11, 28, 12, 27, 59, 656620), 101.0, 180.0]","[datetime.datetime(2022, 11, 28, 12, 27, 59, 656620), 2.0, 2.76]","[datetime.datetime(2022, 11, 28, 12, 27, 59, 656620), 9.0, 17.0]","[datetime.datetime(2022, 11, 28, 12, 27, 59, 656620), 10.0, 22.0]"
