,Mitcham Xena,Rowdys Rebel,Homebush Zip,Oliviero,Homebush Flick,Nighthawk Blazer,Baptiste,Mr Bigwig
06-01-2023 09:09:18.540731,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 7.871875000000001)","(19.0, 80.0, 67.3)","(10.0, 22.0, 19.666666666666668)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.4, 4.763636363636364)"
06-01-2023 09:09:19.574209,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 7.871875000000001)","(19.0, 80.0, 67.3)","(10.0, 22.0, 19.633333333333333)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:09:20.648872,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 7.871875000000001)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.16470588235294)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:09:21.690686,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 7.871875000000001)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.16470588235294)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:09:22.742710,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 7.871875000000001)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.16470588235294)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:09:23.772000,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 7.871875000000001)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.16470588235294)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:09:24.809478,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 7.871875000000001)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.16470588235294)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:09:25.848534,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 7.871875000000001)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.16470588235294)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:09:26.857009,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 7.871875000000001)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.16470588235294)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:09:27.934383,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 7.871875000000001)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.16470588235294)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:09:29.032890,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 7.871875000000001)","(19.0, 80.0, 67.3)","(10.0, 22.0, 19.666666666666668)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.763636363636364)"
06-01-2023 09:09:30.130653,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 7.176923076923076)","(19.0, 80.0, 67.3)","(10.0, 22.0, 19.666666666666668)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.4, 4.8545454545454545)"
06-01-2023 09:09:31.218479,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 7.176923076923076)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.16470588235294)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:09:32.288600,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 7.176923076923076)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.16470588235294)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:09:33.392584,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 7.176923076923076)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.16470588235294)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:09:34.478779,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 7.176923076923076)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.16470588235294)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:09:35.542747,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 7.176923076923076)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.16470588235294)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:09:36.593736,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 7.176923076923076)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.16470588235294)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:09:37.674602,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 7.176923076923076)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.16470588235294)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:09:38.771383,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 7.176923076923076)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.16470588235294)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:09:39.868153,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 6.513636363636364)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.16470588235294)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:09:40.959765,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 6.513636363636364)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.16470588235294)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.763636363636364)"
06-01-2023 09:09:42.027667,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 6.513636363636364)","(19.0, 80.0, 67.3)","(10.0, 22.0, 19.666666666666668)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.4, 4.8545454545454545)"
06-01-2023 09:09:43.119344,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 6.513636363636364)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.16470588235294)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:09:44.257641,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 6.513636363636364)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.16470588235294)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:09:45.304857,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 6.513636363636364)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.16470588235294)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:09:46.381014,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 6.513636363636364)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.16470588235294)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:09:47.601255,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 6.513636363636364)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.16470588235294)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:09:48.684256,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 6.513636363636364)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.16470588235294)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:09:49.727136,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 6.513636363636364)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.16470588235294)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:09:50.758521,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 6.513636363636364)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.16470588235294)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:09:51.762301,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 6.513636363636364)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.16470588235294)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:09:52.794195,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 6.513636363636364)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.16470588235294)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:09:53.811704,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 6.513636363636364)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.16470588235294)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:09:54.825046,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 6.513636363636364)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.16470588235294)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:09:55.862148,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 6.513636363636364)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.16470588235294)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:09:56.892754,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 8.347368421052632)","(19.0, 80.0, 67.3)","(10.0, 22.0, 21.16470588235294)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:09:57.965739,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 8.347368421052632)","(19.0, 80.0, 67.3)","(10.0, 22.0, 20.727272727272727)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:09:58.953475,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 9.133333333333333)","(19.0, 80.0, 67.3)","(10.0, 22.0, 20.727272727272727)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:09:59.972008,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 9.133333333333333)","(19.0, 80.0, 67.3)","(10.0, 22.0, 20.727272727272727)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:10:00.926961,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 9.133333333333333)","(19.0, 80.0, 67.3)","(10.0, 22.0, 20.727272727272727)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:10:01.938670,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 9.133333333333333)","(19.0, 80.0, 67.3)","(10.0, 22.0, 20.727272727272727)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:10:02.942960,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 8.725)","(19.0, 80.0, 67.3)","(10.0, 22.0, 20.727272727272727)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:10:04.000604,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 8.725)","(19.0, 80.0, 67.3)","(10.0, 22.0, 20.727272727272727)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:10:05.071837,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 8.725)","(19.0, 80.0, 67.3)","(10.0, 22.0, 20.727272727272727)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:10:06.118986,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 8.725)","(19.0, 80.0, 67.3)","(10.0, 22.0, 20.727272727272727)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:10:07.203855,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 8.725)","(19.0, 80.0, 67.3)","(10.0, 22.0, 19.633333333333333)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:10:08.300724,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 8.725)","(19.0, 80.0, 67.3)","(10.0, 22.0, 19.633333333333333)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:10:09.412465,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 8.725)","(19.0, 80.0, 67.3)","(10.0, 22.0, 19.633333333333333)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:10:10.496131,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 8.725)","(19.0, 80.0, 67.3)","(10.0, 22.0, 19.633333333333333)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:10:11.589827,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 8.725)","(19.0, 80.0, 67.3)","(10.0, 22.0, 19.633333333333333)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:10:12.708220,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 8.725)","(19.0, 80.0, 67.3)","(10.0, 22.0, 19.633333333333333)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:10:13.959141,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 8.725)","(19.0, 80.0, 67.3)","(10.0, 22.0, 19.633333333333333)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:10:15.131302,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 8.725)","(19.0, 80.0, 67.3)","(10.0, 22.0, 19.633333333333333)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:10:16.223543,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 8.725)","(19.0, 80.0, 67.3)","(10.0, 22.0, 19.633333333333333)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:10:17.259209,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 8.725)","(19.0, 80.0, 67.3)","(10.0, 22.0, 19.633333333333333)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:10:18.372767,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 8.725)","(19.0, 80.0, 67.3)","(10.0, 22.0, 19.666666666666668)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.763636363636364)"
06-01-2023 09:10:19.421456,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 8.725)","(19.0, 80.0, 67.3)","(10.0, 22.0, 19.666666666666668)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.4, 4.8545454545454545)"
06-01-2023 09:10:20.648501,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 8.725)","(19.0, 80.0, 67.3)","(10.0, 22.0, 19.633333333333333)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:10:21.799650,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 8.725)","(19.0, 80.0, 67.3)","(10.0, 22.0, 19.633333333333333)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:10:22.893485,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 8.076470588235294)","(19.0, 80.0, 67.3)","(10.0, 22.0, 19.633333333333333)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:10:23.941290,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 8.076470588235294)","(19.0, 80.0, 67.3)","(10.0, 22.0, 19.633333333333333)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:10:25.065520,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 8.076470588235294)","(19.0, 80.0, 67.3)","(10.0, 22.0, 19.633333333333333)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:10:26.227619,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 8.076470588235294)","(19.0, 80.0, 67.3)","(10.0, 22.0, 19.633333333333333)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:10:27.281210,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 8.076470588235294)","(19.0, 80.0, 67.3)","(10.0, 22.0, 19.633333333333333)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:10:28.319547,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 8.076470588235294)","(19.0, 80.0, 67.3)","(10.0, 22.0, 19.633333333333333)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:10:29.331159,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 8.076470588235294)","(19.0, 80.0, 67.3)","(10.0, 22.0, 19.633333333333333)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:10:30.352357,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 8.076470588235294)","(19.0, 80.0, 67.3)","(10.0, 22.0, 19.633333333333333)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.763636363636364)"
06-01-2023 09:10:31.412074,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 8.076470588235294)","(19.0, 80.0, 67.3)","(10.0, 22.0, 19.633333333333333)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.4, 4.8545454545454545)"
06-01-2023 09:10:32.420292,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 7.475)","(19.0, 80.0, 67.3)","(10.0, 22.0, 19.633333333333333)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:10:33.463280,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 7.475)","(19.0, 80.0, 67.3)","(10.0, 22.0, 19.633333333333333)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:10:34.467257,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 7.475)","(19.0, 80.0, 67.3)","(10.0, 22.0, 19.633333333333333)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:10:35.495929,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 7.475)","(19.0, 80.0, 67.3)","(10.0, 22.0, 19.633333333333333)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:10:36.544390,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 7.475)","(19.0, 80.0, 67.3)","(10.0, 22.0, 19.633333333333333)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:10:37.581900,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 7.475)","(19.0, 80.0, 67.3)","(10.0, 22.0, 19.633333333333333)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:10:38.621238,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 7.475)","(19.0, 80.0, 67.3)","(10.0, 22.0, 19.633333333333333)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:10:39.622795,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 7.475)","(19.0, 80.0, 67.3)","(10.0, 22.0, 19.633333333333333)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:10:40.662254,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 7.475)","(19.0, 80.0, 67.3)","(10.0, 22.0, 19.633333333333333)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.8545454545454545)"
06-01-2023 09:10:41.676135,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 7.475)","(19.0, 80.0, 67.3)","(10.0, 22.0, 19.633333333333333)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.6, 4.763636363636364)"
06-01-2023 09:10:42.676995,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 7.475)","(19.0, 80.0, 67.3)","(10.0, 22.0, 19.666666666666668)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.4, 4.763636363636364)"
06-01-2023 09:10:43.678428,"(7.0, 13.5, 12.553333333333335)","(5.5, 11.0, 7.475)","(19.0, 80.0, 67.3)","(10.0, 22.0, 19.666666666666668)","(19.0, 80.0, 67.3)","(15.0, 180.0, 104.31818181818181)","(2.3, 3.75, 2.7083333333333335)","(3.4, 6.4, 4.8545454545454545)"
