,Narito,Aspen Chase,The Great Houdini,Smokeshow,Compassionate,Passeggiata
07-01-2023 12:21:57.020309,"(4.8, 5.9, 5.885074626865672)","(10.0, 13.0, 12.778481012658228)","(4.4, 5.7, 5.697692307692308)","(10.0, 12.0, 11.601398601398602)","(17.0, 23.0, 22.384615384615387)","(2.1, 2.38, 2.3659999999999997)"
07-01-2023 12:21:58.087699,"(4.8, 5.9, 5.885074626865672)","(10.0, 13.0, 12.778481012658228)","(4.4, 5.7, 5.697692307692308)","(10.0, 12.0, 11.507575757575758)","(17.0, 23.0, 20.896103896103895)","(2.1, 2.38, 2.3814643545279384)"
07-01-2023 12:21:59.050727,"(4.8, 5.9, 5.878260869565217)","(10.0, 13.0, 12.7375)","(4.4, 5.6, 5.577931034482758)","(10.0, 12.0, 11.468531468531468)","(17.0, 21.0, 21.833333333333332)","(2.1, 2.4, 2.374027954256671)"
07-01-2023 12:21:59.960541,"(4.8, 6.2, 6.011764705882353)","(10.0, 13.0, 12.62280701754386)","(4.4, 5.6, 5.573015873015873)","(10.0, 12.0, 11.5)","(17.0, 22.0, 19.944444444444443)","(2.1, 2.4, 2.381618705035971)"
07-01-2023 12:22:01.035610,"(4.8, 6.0, 5.973770491803279)","(10.0, 12.5, 12.486301369863014)","(4.4, 5.5, 5.490322580645161)","(10.0, 11.5, 11.515625)","(17.0, 20.0, 19.49122807017544)","(2.1, 2.4, 2.3792550143266475)"
07-01-2023 12:22:02.147515,"(4.8, 6.0, 5.966666666666667)","(10.0, 12.5, 12.474358974358974)","(4.4, 5.5, 5.493333333333333)","(10.0, 12.0, 11.375)","(17.0, 19.5, 19.98181818181818)","(2.1, 2.38, 2.3825454545454545)"
07-01-2023 12:22:03.056117,"(4.8, 6.0, 5.925000000000001)","(10.0, 12.5, 12.474358974358974)","(4.4, 5.5, 5.493333333333333)","(10.0, 11.5, 11.375)","(17.0, 20.0, 21.945454545454545)","(2.1, 2.4, 2.3832631578947368)"
07-01-2023 12:22:03.995489,"(4.8, 6.0, 5.957142857142857)","(10.0, 12.5, 12.486842105263158)","(4.4, 5.5, 5.469014084507043)","(10.0, 11.5, 11.166666666666666)","(17.0, 22.0, 21.491525423728813)","(2.1, 2.4, 2.3825274725274723)"
07-01-2023 12:22:05.036011,"(4.8, 6.0, 5.957142857142857)","(10.0, 12.5, 12.486842105263158)","(4.4, 5.5, 5.4816666666666665)","(10.0, 11.5, 11.166666666666666)","(17.0, 22.0, 21.491525423728813)","(2.1, 2.4, 2.3825274725274723)"
07-01-2023 12:22:06.062182,"(4.8, 6.0, 5.957142857142857)","(10.0, 12.5, 12.486842105263158)","(4.4, 5.5, 5.4816666666666665)","(10.0, 11.5, 11.166666666666666)","(17.0, 22.0, 21.491525423728813)","(2.1, 2.4, 2.3838305084745763)"
07-01-2023 12:22:06.986290,"(4.8, 6.0, 5.957142857142857)","(10.0, 12.5, 12.486842105263158)","(4.4, 5.5, 5.4816666666666665)","(10.0, 11.5, 11.006493506493506)","(17.0, 22.0, 21.526315789473685)","(2.1, 2.4, 2.3833096085409253)"
07-01-2023 12:22:07.896047,"(4.8, 6.2, 5.9925)","(10.0, 13.0, 12.583333333333334)","(4.4, 5.7, 5.518548387096774)","(10.0, 12.0, 11.167883211678832)","(17.0, 22.0, 21.54237288135593)","(2.1, 2.4, 2.3833096085409253)"
07-01-2023 12:22:08.881842,"(4.8, 6.2, 5.9925)","(10.0, 13.0, 12.583333333333334)","(4.4, 5.7, 5.512213740458016)","(10.0, 12.0, 11.081395348837209)","(17.0, 22.0, 21.06896551724138)","(2.1, 2.4, 2.384119850187266)"
07-01-2023 12:22:09.898340,"(4.8, 6.2, 5.977777777777778)","(10.0, 13.0, 12.583333333333334)","(4.4, 5.7, 5.512213740458016)","(10.0, 12.0, 11.081395348837209)","(17.0, 22.0, 21.06896551724138)","(2.1, 2.4, 2.384119850187266)"
07-01-2023 12:22:10.819414,"(4.8, 6.2, 5.981132075471698)","(10.0, 13.0, 12.583333333333334)","(4.4, 5.7, 5.504761904761905)","(10.0, 12.0, 10.986842105263158)","(17.0, 22.0, 21.06896551724138)","(2.1, 2.4, 2.384119850187266)"
07-01-2023 12:22:11.772377,"(4.8, 6.2, 5.987012987012987)","(10.0, 13.0, 12.583333333333334)","(4.4, 5.7, 5.4974358974358974)","(10.0, 12.0, 10.892045454545455)","(17.0, 22.0, 21.06896551724138)","(2.1, 2.4, 2.3816846652267816)"
07-01-2023 12:22:12.973139,"(4.8, 6.2, 6.013333333333334)","(10.0, 13.0, 12.556962025316455)","(4.4, 5.7, 5.535)","(10.0, 12.0, 10.91025641025641)","(17.0, 22.0, 20.666666666666668)","(2.1, 2.4, 2.3734826883910385)"
07-01-2023 12:22:14.057027,"(4.8, 6.2, 6.083333333333333)","(10.0, 13.0, 12.556962025316455)","(4.4, 5.7, 5.535)","(10.0, 11.5, 10.890243902439025)","(17.0, 22.0, 20.666666666666668)","(2.1, 2.38, 2.372873051224944)"
07-01-2023 12:22:15.004595,"(4.8, 6.2, 6.090434782608695)","(10.0, 13.0, 12.628205128205128)","(4.4, 5.7, 5.535)","(10.0, 11.5, 10.890243902439025)","(17.0, 22.0, 20.666666666666668)","(2.1, 2.38, 2.3743424317617863)"
07-01-2023 12:22:15.940232,"(4.8, 6.2, 6.090434782608695)","(10.0, 13.0, 12.569767441860465)","(4.4, 5.7, 5.535)","(10.0, 11.5, 10.890243902439025)","(17.0, 22.0, 20.666666666666668)","(2.1, 2.38, 2.3743424317617863)"
07-01-2023 12:22:16.942080,"(4.8, 6.2, 6.090434782608695)","(10.0, 13.0, 12.569767441860465)","(4.4, 5.6, 5.56875)","(10.0, 11.5, 11.3)","(17.0, 22.0, 20.935483870967744)","(2.1, 2.38, 2.3647191011235953)"
07-01-2023 12:22:18.092010,"(4.8, 6.2, 6.090434782608695)","(10.0, 13.0, 12.569767441860465)","(4.4, 5.6, 5.56875)","(10.0, 11.5, 11.3)","(17.0, 22.0, 20.25)","(2.1, 2.38, 2.369333333333333)"
07-01-2023 12:22:19.162952,"(4.8, 6.2, 6.090434782608695)","(10.0, 13.0, 12.569767441860465)","(4.4, 5.6, 5.56875)","(10.0, 11.5, 10.74742268041237)","(17.0, 22.0, 20.41176470588235)","(2.1, 2.38, 2.3603555555555555)"
07-01-2023 12:22:20.348984,"(4.8, 6.2, 6.090434782608695)","(10.0, 13.0, 12.569767441860465)","(4.4, 5.6, 5.585714285714285)","(10.0, 12.0, 10.9)","(17.0, 22.0, 20.24137931034483)","(2.1, 2.38, 2.3688383838383835)"
07-01-2023 12:22:21.279802,"(4.8, 6.2, 6.090434782608695)","(10.0, 13.0, 12.569767441860465)","(4.4, 5.6, 5.585714285714285)","(10.0, 11.5, 10.9)","(17.0, 22.0, 20.5)","(2.1, 2.38, 2.3674786324786323)"
07-01-2023 12:22:22.180115,"(4.8, 6.2, 6.073239436619718)","(10.0, 13.5, 12.648148148148149)","(4.4, 5.6, 5.52093023255814)","(10.0, 11.0, 10.705128205128204)","(17.0, 21.0, 20.428571428571427)","(2.1, 2.38, 2.3674786324786323)"
07-01-2023 12:22:23.128229,"(4.8, 6.2, 6.090434782608695)","(10.0, 13.0, 12.82089552238806)","(4.4, 5.6, 5.591752577319587)","(10.0, 11.5, 10.813725490196079)","(17.0, 22.0, 20.38095238095238)","(2.1, 2.38, 2.3712540192926044)"
07-01-2023 12:22:24.177906,"(4.8, 6.2, 6.1902608695652175)","(10.0, 13.0, 12.82857142857143)","(4.4, 5.6, 5.544186046511628)","(10.0, 11.5, 11.408163265306122)","(17.0, 22.0, 19.214285714285715)","(2.1, 2.38, 2.362727272727273)"
07-01-2023 12:22:25.175517,"(4.8, 6.2, 6.190982286634461)","(10.0, 13.0, 12.75)","(4.4, 5.7, 5.612903225806452)","(10.0, 11.5, 10.98)","(17.0, 22.0, 19.636363636363637)","(2.1, 2.38, 2.36855421686747)"
07-01-2023 12:22:26.111566,"(4.8, 6.2, 6.1910685805422645)","(10.0, 13.0, 12.75)","(4.4, 5.7, 5.612903225806452)","(10.0, 11.5, 11.035211267605634)","(17.0, 22.0, 19.636363636363637)","(2.1, 2.38, 2.373286713286713)"
07-01-2023 12:22:27.088198,"(4.8, 6.2, 6.1910685805422645)","(10.0, 13.0, 12.75)","(4.4, 5.7, 5.573885350318472)","(10.0, 11.5, 11.26388888888889)","(17.0, 22.0, 19.666666666666668)","(2.1, 2.38, 2.3719327731092434)"
07-01-2023 12:22:28.065182,"(4.8, 6.2, 6.1910685805422645)","(10.0, 13.0, 12.75)","(4.4, 5.7, 5.571428571428572)","(10.0, 11.5, 11.26388888888889)","(17.0, 20.0, 19.666666666666668)","(2.1, 2.38, 2.379189189189189)"
07-01-2023 12:22:29.046238,"(4.8, 6.2, 6.1910685805422645)","(10.0, 13.0, 12.75)","(4.4, 5.7, 5.542702702702703)","(10.0, 11.5, 11.333333333333334)","(17.0, 20.0, 18.914233576642335)","(2.1, 2.38, 2.38192037470726)"
07-01-2023 12:22:29.892063,"(4.8, 6.2, 6.188364779874214)","(10.0, 13.0, 12.2)","(4.4, 5.6, 5.583410138248848)","(10.0, 11.5, 11.333333333333334)","(17.0, 19.0, 18.914233576642335)","(2.1, 2.4, 2.3833620689655173)"
07-01-2023 12:22:30.805888,"(4.8, 6.2, 6.188364779874214)","(10.0, 13.0, 12.148148148148149)","(4.4, 5.6, 5.556923076923077)","(10.0, 11.5, 11.253246753246753)","(17.0, 21.0, 20.977777777777778)","(2.1, 2.4, 2.3833620689655173)"
07-01-2023 12:22:31.799112,"(4.8, 6.2, 6.188364779874214)","(10.0, 13.0, 12.148148148148149)","(4.4, 5.6, 5.557798165137615)","(10.0, 11.5, 11.30327868852459)","(17.0, 21.0, 21.57450980392157)","(2.1, 2.4, 2.382206896551724)"
07-01-2023 12:22:32.846767,"(4.8, 6.4, 6.387179487179488)","(10.0, 13.0, 12.902298850574713)","(4.4, 5.6, 5.561181434599156)","(10.0, 11.5, 11.277777777777779)","(17.0, 22.0, 19.257142857142856)","(2.1, 2.4, 2.3828428927680796)"
07-01-2023 12:22:33.896232,"(4.8, 6.4, 6.381204111600588)","(10.0, 12.5, 12.47991967871486)","(4.4, 5.6, 5.498994974874372)","(10.0, 11.5, 11.17123287671233)","(17.0, 22.0, 19.225)","(2.1, 2.4, 2.384608501118568)"
07-01-2023 12:22:34.975983,"(5.0, 6.4, 6.37191977077364)","(10.0, 12.5, 12.474874371859297)","(4.4, 5.5, 5.498994974874372)","(10.0, 11.5, 11.17123287671233)","(17.0, 22.0, 19.225)","(2.1, 2.4, 2.384608501118568)"
07-01-2023 12:22:35.988619,"(5.0, 6.4, 6.37191977077364)","(10.0, 12.5, 12.473684210526315)","(4.4, 5.5, 5.49949494949495)","(10.0, 11.5, 11.17123287671233)","(17.0, 22.0, 19.225)","(2.1, 2.4, 2.3850864197530863)"
07-01-2023 12:22:37.145959,"(5.0, 6.4, 6.3718794835007175)","(10.0, 12.5, 12.474874371859297)","(4.4, 5.5, 5.49949494949495)","(10.0, 11.5, 11.116666666666667)","(17.0, 22.0, 19.973684210526315)","(2.1, 2.4, 2.3854802259887005)"
07-01-2023 12:22:38.220604,"(5.0, 6.2, 6.19606656580938)","(10.0, 12.5, 12.46808510638298)","(4.4, 5.5, 5.499553571428572)","(10.0, 11.5, 11.116666666666667)","(17.0, 20.0, 19.973684210526315)","(2.1, 2.4, 2.3854802259887005)"
07-01-2023 12:22:39.303469,"(5.0, 6.2, 6.19606656580938)","(10.0, 12.5, 12.46808510638298)","(4.4, 5.5, 5.499553571428572)","(10.0, 11.5, 11.116666666666667)","(17.0, 20.0, 19.96629213483146)","(2.1, 2.4, 2.3854802259887005)"
07-01-2023 12:22:40.443456,"(5.0, 6.2, 6.19606656580938)","(10.0, 12.5, 12.885786802030458)","(4.4, 5.5, 5.499418604651162)","(10.0, 11.5, 11.072164948453608)","(17.0, 20.0, 20.716216216216218)","(2.1, 2.4, 2.381948051948052)"
07-01-2023 12:22:41.630806,"(5.0, 6.4, 6.385069984447901)","(10.0, 13.0, 12.876373626373626)","(4.4, 5.5, 5.499418604651162)","(10.0, 12.0, 11.072164948453608)","(17.0, 21.0, 20.716216216216218)","(2.1, 2.4, 2.3855094339622642)"
07-01-2023 12:22:42.733267,"(5.0, 6.4, 6.385069984447901)","(10.0, 13.0, 12.880952380952381)","(4.4, 5.5, 5.499418604651162)","(10.0, 12.0, 11.05511811023622)","(17.0, 21.0, 20.716216216216218)","(2.1, 2.4, 2.3703069466882067)"
07-01-2023 12:22:43.809489,"(5.0, 6.4, 6.385069984447901)","(10.0, 13.0, 12.880952380952381)","(4.4, 5.5, 5.499418604651162)","(10.0, 12.0, 11.05511811023622)","(17.0, 21.0, 20.716216216216218)","(2.1, 2.38, 2.391741293532338)"
07-01-2023 12:22:44.804388,"(5.0, 6.4, 6.385069984447901)","(10.0, 13.0, 12.880952380952381)","(4.4, 5.5, 5.490957446808511)","(10.0, 12.0, 11.081395348837209)","(17.0, 21.0, 19.473856209150327)","(2.1, 2.4, 2.3775088967971527)"
07-01-2023 12:22:45.771568,"(5.0, 6.4, 6.347252747252748)","(10.0, 12.0, 11.977419354838709)","(4.4, 5.5, 5.488356164383561)","(10.0, 11.5, 11.081395348837209)","(17.0, 19.5, 19.473856209150327)","(2.1, 2.38, 2.3775088967971527)"
07-01-2023 12:22:46.712390,"(5.0, 6.4, 6.371794871794872)","(10.0, 12.5, 12.324468085106384)","(4.4, 5.5, 5.49923076923077)","(10.0, 11.5, 11.095505617977528)","(17.0, 21.0, 20.653179190751445)","(2.1, 2.4, 2.385187319884726)"
07-01-2023 12:22:47.715828,"(5.0, 6.4, 6.371794871794872)","(10.0, 12.5, 12.324468085106384)","(4.4, 5.5, 5.49923076923077)","(10.0, 11.5, 11.095505617977528)","(17.0, 21.0, 20.653179190751445)","(2.1, 2.4, 2.385187319884726)"
07-01-2023 12:22:48.654425,"(5.0, 6.4, 6.371794871794872)","(10.0, 12.5, 12.324468085106384)","(4.4, 5.5, 5.49923076923077)","(10.0, 11.5, 11.095505617977528)","(17.0, 21.0, 19.923566878980893)","(2.1, 2.4, 2.3845180722891564)"
07-01-2023 12:22:49.656719,"(5.0, 6.4, 6.327619047619048)","(10.0, 12.0, 11.914438502673796)","(4.4, 5.5, 5.479141104294478)","(10.0, 11.0, 10.884057971014492)","(17.0, 20.0, 19.923566878980893)","(2.1, 2.4, 2.3822328548644336)"
07-01-2023 12:22:50.764055,"(5.0, 6.4, 6.328846153846154)","(10.0, 12.0, 11.91340782122905)","(4.4, 5.5, 5.47948717948718)","(10.0, 11.0, 10.685185185185185)","(17.0, 20.0, 20.644970414201183)","(2.1, 2.4, 2.3822959183673467)"
07-01-2023 12:22:51.798084,"(5.0, 6.6, 6.4724324324324325)","(10.0, 12.0, 11.943333333333333)","(4.4, 5.5, 5.498947368421053)","(10.0, 11.5, 10.685185185185185)","(17.0, 21.0, 20.644970414201183)","(2.1, 2.4, 2.383627450980392)"
07-01-2023 12:22:52.768702,"(5.0, 6.4, 6.386854460093897)","(10.0, 12.0, 11.934615384615384)","(4.4, 5.5, 5.4980392156862745)","(10.0, 11.5, 10.703389830508474)","(17.0, 21.0, 19.344827586206897)","(2.1, 2.4, 2.383627450980392)"
07-01-2023 12:22:53.763569,"(5.0, 6.4, 6.397029702970297)","(10.0, 12.0, 11.928030303030303)","(4.4, 5.5, 5.49468085106383)","(10.0, 11.0, 10.590909090909092)","(17.0, 20.0, 19.8)","(2.1, 2.4, 2.385865102639296)"
07-01-2023 12:22:54.756429,"(5.0, 6.4, 6.397029702970297)","(10.0, 12.0, 11.928030303030303)","(4.4, 5.5, 5.49468085106383)","(10.0, 11.0, 10.53125)","(17.0, 20.0, 19.43959731543624)","(2.1, 2.4, 2.377369369369369)"
07-01-2023 12:22:55.755673,"(5.0, 6.4, 6.378048780487806)","(10.0, 12.0, 11.875968992248062)","(4.4, 5.5, 5.422377622377622)","(10.0, 11.5, 11.391304347826088)","(17.0, 19.5, 19.43959731543624)","(2.1, 2.38, 2.377369369369369)"
07-01-2023 12:22:56.672712,"(5.0, 6.4, 6.392344497607656)","(10.0, 12.0, 11.86448598130841)","(4.4, 5.5, 5.423684210526316)","(10.0, 11.5, 11.382352941176471)","(17.0, 19.5, 19.485294117647058)","(2.1, 2.38, 2.3881871345029237)"
07-01-2023 12:22:57.658063,"(5.0, 6.6, 6.497674418604651)","(10.0, 12.0, 11.885321100917432)","(4.4, 5.5, 5.4885542168674695)","(10.0, 12.0, 11.054794520547945)","(17.0, 21.0, 20.594594594594597)","(2.1, 2.4, 2.390653120464441)"
07-01-2023 12:22:58.681011,"(5.0, 6.6, 6.563243243243243)","(10.0, 12.0, 11.885321100917432)","(4.4, 5.5, 5.499363057324841)","(10.0, 12.0, 11.115384615384615)","(17.0, 21.0, 20.594594594594597)","(2.1, 2.4, 2.390653120464441)"
07-01-2023 12:22:59.680108,"(5.0, 6.6, 6.53051948051948)","(10.0, 12.0, 11.788135593220339)","(4.4, 5.5, 5.4819767441860465)","(10.0, 12.0, 11.300518134715025)","(17.0, 20.0, 19.52777777777778)","(2.1, 2.4, 2.382761904761905)"
07-01-2023 12:23:00.685206,"(5.0, 6.4, 6.395975855130785)","(10.0, 12.0, 11.744897959183673)","(4.4, 5.5, 5.4753501400560225)","(10.0, 11.5, 11.444954128440367)","(17.0, 20.0, 19.52777777777778)","(2.1, 2.4, 2.382761904761905)"
07-01-2023 12:23:01.583985,"(5.0, 6.4, 6.395975855130785)","(10.0, 12.0, 11.744897959183673)","(4.4, 5.5, 5.4753501400560225)","(10.0, 11.5, 11.444954128440367)","(17.0, 20.0, 19.52777777777778)","(2.1, 2.4, 2.382761904761905)"
07-01-2023 12:23:02.584072,"(5.0, 6.4, 6.397165991902835)","(10.0, 12.0, 11.744897959183673)","(4.4, 5.5, 5.466489361702128)","(10.0, 11.5, 11.38034188034188)","(17.0, 20.0, 19.105263157894736)","(2.1, 2.4, 2.385691699604743)"
07-01-2023 12:23:03.608019,"(5.0, 6.4, 6.397165991902835)","(10.0, 12.0, 11.73404255319149)","(4.4, 5.5, 5.385840707964602)","(10.0, 11.5, 11.313559322033898)","(17.0, 20.0, 19.105263157894736)","(2.1, 2.4, 2.376940509915014)"
07-01-2023 12:23:04.514159,"(5.0, 6.6, 6.42992125984252)","(10.0, 12.0, 11.642857142857142)","(4.4, 5.5, 5.358754863813229)","(10.0, 11.0, 10.681818181818182)","(17.0, 20.0, 19.68125)","(2.1, 2.38, 2.376940509915014)"
07-01-2023 12:23:05.472016,"(5.0, 6.6, 6.42992125984252)","(10.0, 12.0, 11.642857142857142)","(4.4, 5.5, 5.365086206896551)","(10.0, 11.0, 10.646341463414634)","(17.0, 20.0, 19.68125)","(2.1, 2.38, 2.3797359735973598)"
07-01-2023 12:23:06.489335,"(5.0, 6.6, 6.443404255319149)","(10.0, 12.0, 11.702380952380953)","(4.4, 5.4, 5.396794871794872)","(10.0, 11.0, 10.555555555555555)","(17.0, 20.0, 19.69090909090909)","(2.1, 2.38, 2.3793700787401573)"
07-01-2023 12:23:07.489817,"(5.0, 6.6, 6.443404255319149)","(10.0, 12.0, 11.702380952380953)","(4.4, 5.4, 5.396794871794872)","(10.0, 11.0, 10.555555555555555)","(17.0, 20.0, 19.66)","(2.1, 2.38, 2.3556190476190473)"
07-01-2023 12:23:08.411728,"(5.0, 6.6, 6.44)","(10.0, 12.0, 11.798387096774194)","(4.4, 5.4, 5.3974226804123715)","(10.0, 11.0, 10.674157303370787)","(17.0, 20.0, 19.685185185185183)","(2.1, 2.36, 2.3556190476190473)"
07-01-2023 12:23:09.376324,"(5.0, 6.6, 6.44)","(10.0, 12.0, 11.798387096774194)","(4.4, 5.5, 5.385327313769752)","(10.0, 11.0, 10.674157303370787)","(17.0, 20.0, 19.451612903225808)","(2.1, 2.36, 2.356783216783217)"
07-01-2023 12:23:10.353838,"(5.0, 6.6, 6.44)","(10.0, 12.0, 11.848214285714286)","(4.4, 5.5, 5.385327313769752)","(10.0, 11.0, 10.674157303370787)","(17.0, 20.0, 21.470588235294116)","(2.1, 2.36, 2.3558375634517765)"
07-01-2023 12:23:11.401216,"(5.0, 6.6, 6.430414746543779)","(10.0, 12.0, 11.848214285714286)","(4.4, 5.5, 5.385327313769752)","(10.0, 11.0, 10.88888888888889)","(17.0, 22.0, 21.38888888888889)","(2.1, 2.36, 2.3567861885790173)"
07-01-2023 12:23:12.370710,"(5.0, 6.6, 6.430414746543779)","(10.0, 12.0, 11.848214285714286)","(4.4, 5.5, 5.385327313769752)","(10.0, 11.0, 10.88888888888889)","(17.0, 22.0, 21.38888888888889)","(2.1, 2.36, 2.358978978978979)"
07-01-2023 12:23:13.352886,"(5.0, 6.6, 6.442735042735043)","(10.0, 12.0, 11.848214285714286)","(4.4, 5.5, 5.385327313769752)","(10.0, 11.0, 10.88888888888889)","(17.0, 22.0, 21.80701754385965)","(2.1, 2.36, 2.358978978978979)"
07-01-2023 12:23:14.352500,"(5.0, 6.6, 6.4733727810650885)","(10.0, 12.0, 11.848214285714286)","(4.4, 5.5, 5.385327313769752)","(10.0, 11.0, 10.903614457831326)","(17.0, 22.0, 21.80701754385965)","(2.1, 2.36, 2.360508474576271)"
07-01-2023 12:23:15.338300,"(5.0, 6.6, 6.4733727810650885)","(10.0, 12.0, 11.826530612244898)","(4.4, 5.5, 5.384943820224719)","(10.0, 11.0, 10.892857142857142)","(17.0, 22.0, 21.65625)","(2.1, 2.38, 2.360508474576271)"
07-01-2023 12:23:16.325656,"(5.0, 6.6, 6.465408805031447)","(10.0, 12.0, 11.826530612244898)","(4.4, 5.5, 5.384943820224719)","(10.0, 11.0, 10.894117647058824)","(17.0, 22.0, 21.65625)","(2.1, 2.38, 2.371341463414634)"
07-01-2023 12:23:17.238419,"(5.0, 6.6, 6.46046511627907)","(10.0, 12.0, 11.780701754385966)","(4.4, 5.5, 5.386705202312139)","(10.0, 11.0, 10.73076923076923)","(17.0, 22.0, 21.65625)","(2.1, 2.38, 2.375234899328859)"
07-01-2023 12:23:18.215134,"(5.0, 6.6, 6.46046511627907)","(10.0, 12.0, 11.728260869565217)","(4.4, 5.5, 5.382116788321167)","(10.0, 11.0, 10.716981132075471)","(17.0, 22.0, 21.65625)","(2.1, 2.38, 2.375234899328859)"
07-01-2023 12:23:19.248856,"(5.0, 6.6, 6.46046511627907)","(10.0, 12.0, 11.728260869565217)","(4.4, 5.4, 5.397826086956522)","(10.0, 11.0, 10.666666666666666)","(17.0, 22.0, 21.65625)","(2.1, 2.38, 2.3757611940298506)"
07-01-2023 12:23:20.255816,"(5.0, 6.6, 6.46046511627907)","(10.0, 12.0, 11.728260869565217)","(4.4, 5.4, 5.397826086956522)","(10.0, 11.0, 10.455882352941176)","(17.0, 22.0, 20.977272727272727)","(2.1, 2.38, 2.3734558823529412)"
07-01-2023 12:23:21.234537,"(5.0, 6.8, 6.625)","(10.0, 12.0, 11.946428571428571)","(4.4, 5.4, 5.393103448275863)","(10.0, 10.5, 10.458333333333334)","(17.0, 21.0, 20.977272727272727)","(2.1, 2.38, 2.36272373540856)"
07-01-2023 12:23:22.251566,"(5.0, 6.8, 6.666666666666666)","(10.0, 12.0, 11.951612903225806)","(4.4, 5.4, 5.3961538461538465)","(10.0, 10.5, 10.767441860465116)","(17.0, 21.0, 21.56)","(2.1, 2.38, 2.36376)"
07-01-2023 12:23:23.238598,"(5.0, 6.8, 6.672)","(10.0, 12.5, 12.294871794871796)","(4.4, 5.4, 5.3963768115942035)","(10.0, 11.0, 10.767441860465116)","(17.0, 22.0, 21.56)","(2.1, 2.38, 2.36376)"
07-01-2023 12:23:24.262703,"(5.0, 6.8, 6.672)","(10.0, 12.5, 12.294871794871796)","(4.4, 5.4, 5.3963768115942035)","(10.0, 11.0, 10.821428571428571)","(17.0, 22.0, 21.511111111111113)","(2.1, 2.38, 2.364541062801932)"
07-01-2023 12:23:25.176822,"(5.0, 6.8, 6.681481481481481)","(10.0, 12.5, 12.271428571428572)","(4.4, 5.5, 5.379090909090909)","(10.0, 11.0, 10.821428571428571)","(17.0, 22.0, 21.511111111111113)","(2.1, 2.38, 2.364541062801932)"
07-01-2023 12:23:26.082540,"(5.0, 6.6, 6.469047619047619)","(10.0, 12.5, 12.142857142857142)","(4.4, 5.5, 5.3766519823788546)","(10.0, 11.0, 10.73015873015873)","(17.0, 22.0, 21.511111111111113)","(2.1, 2.38, 2.3683211678832117)"
07-01-2023 12:23:27.082888,"(5.0, 6.6, 6.475)","(10.0, 12.5, 12.113636363636363)","(4.4, 5.5, 5.375816993464052)","(10.0, 11.0, 10.63013698630137)","(17.0, 22.0, 21.511111111111113)","(2.1, 2.38, 2.371245283018868)"
07-01-2023 12:23:28.126590,"(5.0, 6.6, 6.475)","(10.0, 12.5, 12.113636363636363)","(4.4, 5.5, 5.360869565217391)","(10.0, 11.0, 10.793103448275861)","(17.0, 22.0, 21.511111111111113)","(2.1, 2.38, 2.380788954635108)"
07-01-2023 12:23:29.174147,"(5.0, 6.6, 6.469047619047619)","(10.0, 12.5, 12.4)","(4.4, 5.4, 5.2392226148409895)","(10.0, 11.0, 10.941176470588236)","(17.0, 22.0, 21.435897435897434)","(2.1, 2.4, 2.380532786885246)"
07-01-2023 12:23:30.168282,"(5.0, 6.6, 6.52814371257485)","(10.0, 13.0, 12.410714285714286)","(4.4, 5.5, 5.316417910447761)","(10.0, 11.0, 10.761904761904763)","(17.0, 22.0, 21.435897435897434)","(2.1, 2.4, 2.38210922787194)"
07-01-2023 12:23:31.157495,"(5.0, 6.6, 6.5158501440922185)","(10.0, 13.0, 12.25)","(4.4, 5.5, 5.316417910447761)","(10.0, 11.0, 11.142857142857142)","(17.0, 22.0, 20.916666666666668)","(2.1, 2.4, 2.3830664395229983)"
07-01-2023 12:23:32.126008,"(5.0, 6.4, 6.3933333333333335)","(10.0, 12.0, 11.818181818181818)","(4.4, 5.3, 5.291150442477876)","(10.0, 11.5, 11.142857142857142)","(17.0, 21.0, 21.333333333333332)","(2.1, 2.4, 2.382504604051565)"
07-01-2023 12:23:33.073197,"(5.0, 6.6, 6.516312056737588)","(10.0, 13.0, 11.7)","(4.4, 5.5, 5.3085603112840465)","(10.0, 11.0, 10.944444444444445)","(17.0, 22.0, 20.984375)","(2.1, 2.4, 2.3837123745819397)"
07-01-2023 12:23:34.046161,"(5.0, 6.4, 6.39647577092511)","(10.0, 12.0, 11.642857142857142)","(4.4, 5.4, 5.36875)","(10.0, 11.0, 10.98)","(17.0, 21.0, 21.7027027027027)","(2.1, 2.4, 2.371457627118644)"
07-01-2023 12:23:34.948910,"(5.0, 6.6, 6.503947368421052)","(10.0, 12.5, 11.8125)","(4.4, 5.5, 5.33840579710145)","(10.0, 11.5, 11.305970149253731)","(17.0, 22.0, 21.56)","(2.1, 2.38, 2.371457627118644)"
07-01-2023 12:23:35.951885,"(5.0, 6.6, 6.443010752688172)","(10.0, 12.0, 11.75)","(4.4, 5.4, 5.371621621621622)","(10.0, 11.0, 10.891304347826086)","(17.0, 21.0, 20.886363636363637)","(2.1, 2.38, 2.3724770642201833)"
07-01-2023 12:23:37.037650,"(5.0, 6.6, 6.443010752688172)","(10.0, 12.0, 11.75)","(4.4, 5.4, 5.3625)","(10.0, 11.0, 10.986486486486486)","(17.0, 21.0, 21.46666666666667)","(2.1, 2.38, 2.3801889020070837)"
