,Sirius Bill,Shes Sleek,Galloping Black,Just As Nice,Rubeson,Silver Skylark,Sirius Suzie,Skylark Bully
06-01-2023 13:46:15.925985,"(4.0, 6.0, 4.5125)","(8.5, 16.5, 15.0)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 19.0)","(2.7, 3.4, 2.805)","(20.0, 48.0, 42.1)","(5.0, 8.8, 8.063157894736843)","(91.0, 550.0, 150.0)"
06-01-2023 13:46:17.033587,"(4.0, 6.0, 4.5125)","(8.5, 16.5, 15.0)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 19.0)","(2.7, 3.4, 2.805)","(20.0, 48.0, 42.1)","(5.0, 8.8, 8.063157894736843)","(91.0, 550.0, 150.0)"
06-01-2023 13:46:18.245718,"(4.0, 6.0, 4.5125)","(8.5, 16.5, 15.0)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 19.0)","(2.7, 3.4, 2.805)","(20.0, 48.0, 42.1)","(5.0, 8.8, 8.063157894736843)","(91.0, 550.0, 150.0)"
06-01-2023 13:46:19.417695,"(4.0, 6.0, 4.5125)","(8.5, 16.5, 15.0)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 19.0)","(2.7, 3.4, 2.805)","(20.0, 48.0, 42.1)","(5.0, 8.8, 8.063157894736843)","(91.0, 550.0, 150.0)"
06-01-2023 13:46:20.720611,"(4.0, 6.0, 4.5125)","(8.5, 16.5, 15.0)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 19.0)","(2.7, 3.4, 2.805)","(20.0, 48.0, 42.1)","(5.0, 8.8, 8.063157894736843)","(91.0, 550.0, 150.0)"
06-01-2023 13:46:21.904231,"(4.0, 6.0, 4.5125)","(8.5, 16.5, 15.0)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 19.0)","(2.7, 3.4, 2.805)","(20.0, 48.0, 42.1)","(5.0, 8.8, 8.063157894736843)","(91.0, 550.0, 150.0)"
06-01-2023 13:46:23.135615,"(4.0, 6.0, 4.5125)","(8.5, 16.5, 15.0)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 19.0)","(2.7, 3.4, 2.805)","(20.0, 48.0, 42.1)","(5.0, 8.8, 8.063157894736843)","(91.0, 550.0, 150.0)"
06-01-2023 13:46:24.395852,"(4.0, 6.0, 4.5125)","(8.5, 16.5, 15.0)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 19.0)","(2.7, 3.4, 2.805)","(20.0, 48.0, 42.1)","(5.0, 8.8, 8.063157894736843)","(91.0, 550.0, 150.0)"
06-01-2023 13:46:25.619422,"(4.0, 6.0, 4.5125)","(8.5, 16.5, 15.0)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 19.0)","(2.7, 3.4, 2.805)","(20.0, 48.0, 42.1)","(5.0, 8.8, 8.063157894736843)","(91.0, 550.0, 150.0)"
06-01-2023 13:46:26.897663,"(4.0, 6.0, 4.5125)","(8.5, 16.5, 15.0)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 19.0)","(2.7, 3.4, 2.805)","(20.0, 48.0, 42.1)","(5.0, 8.8, 8.063157894736843)","(91.0, 550.0, 150.0)"
06-01-2023 13:46:28.166584,"(4.0, 6.0, 4.5125)","(8.5, 16.5, 15.0)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 19.0)","(2.7, 3.4, 2.805)","(20.0, 48.0, 42.1)","(5.0, 8.8, 8.063157894736843)","(91.0, 550.0, 150.0)"
06-01-2023 13:46:29.244683,"(4.0, 6.0, 4.5125)","(8.5, 16.5, 15.0)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 19.0)","(2.7, 3.4, 2.805)","(20.0, 48.0, 42.1)","(5.0, 8.8, 8.063157894736843)","(91.0, 550.0, 150.0)"
06-01-2023 13:46:30.306713,"(4.0, 6.0, 4.5125)","(8.5, 16.5, 15.0)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 19.0)","(2.7, 3.4, 2.805)","(20.0, 48.0, 42.1)","(5.0, 8.8, 8.063157894736843)","(91.0, 550.0, 150.0)"
06-01-2023 13:46:31.364205,"(4.0, 6.0, 4.5125)","(8.5, 16.5, 15.0)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 19.0)","(2.7, 3.4, 2.805)","(20.0, 48.0, 42.1)","(5.0, 8.8, 8.063157894736843)","(91.0, 550.0, 150.0)"
06-01-2023 13:46:32.490313,"(4.0, 6.0, 4.5125)","(8.5, 16.5, 15.0)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 19.0)","(2.7, 3.4, 2.805)","(20.0, 48.0, 42.1)","(5.0, 8.8, 8.063157894736843)","(91.0, 550.0, 150.0)"
06-01-2023 13:46:33.529652,"(4.0, 6.0, 4.5125)","(8.5, 16.5, 15.0)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 19.0)","(2.7, 3.4, 2.805)","(20.0, 48.0, 42.1)","(5.0, 8.8, 8.063157894736843)","(91.0, 550.0, 150.0)"
06-01-2023 13:46:34.573515,"(4.0, 6.0, 4.5125)","(8.5, 16.5, 15.0)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 19.0)","(2.7, 3.4, 2.805)","(20.0, 48.0, 42.1)","(5.0, 8.8, 8.063157894736843)","(91.0, 550.0, 150.0)"
06-01-2023 13:46:35.696511,"(4.0, 6.0, 4.5125)","(8.5, 16.5, 15.0)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 19.0)","(2.7, 3.4, 2.805)","(20.0, 48.0, 42.1)","(5.0, 8.8, 8.063157894736843)","(91.0, 550.0, 150.0)"
06-01-2023 13:46:36.760005,"(4.0, 6.0, 4.5125)","(8.5, 16.5, 15.0)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 19.0)","(2.7, 3.4, 2.805)","(20.0, 48.0, 42.1)","(5.0, 8.8, 8.063157894736843)","(91.0, 550.0, 150.0)"
06-01-2023 13:46:37.808310,"(4.0, 6.0, 4.5125)","(8.5, 16.5, 15.0)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 19.0)","(2.7, 3.4, 2.805)","(20.0, 48.0, 42.1)","(5.0, 8.8, 8.063157894736843)","(91.0, 550.0, 150.0)"
06-01-2023 13:46:38.817461,"(4.0, 6.0, 4.5125)","(8.5, 16.5, 15.0)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 19.0)","(2.7, 3.4, 2.805)","(20.0, 48.0, 42.1)","(5.0, 8.8, 8.063157894736843)","(91.0, 550.0, 150.0)"
06-01-2023 13:46:39.837677,"(4.0, 6.0, 4.5125)","(8.5, 16.5, 15.0)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 19.0)","(2.7, 3.4, 2.805)","(20.0, 48.0, 42.1)","(5.0, 8.8, 8.063157894736843)","(91.0, 550.0, 150.0)"
06-01-2023 13:46:41.167514,"(4.0, 6.0, 4.5125)","(8.5, 16.5, 15.0)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 19.0)","(2.7, 3.4, 2.805)","(20.0, 48.0, 42.1)","(5.0, 8.8, 8.063157894736843)","(91.0, 550.0, 150.0)"
06-01-2023 13:46:42.372311,"(4.0, 6.0, 4.5125)","(8.5, 16.5, 15.0)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 19.0)","(2.7, 3.4, 2.805)","(20.0, 48.0, 42.1)","(5.0, 8.8, 8.063157894736843)","(91.0, 550.0, 150.0)"
06-01-2023 13:46:43.495091,"(4.0, 6.0, 4.677777777777778)","(8.5, 16.5, 14.066666666666666)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 19.0)","(2.7, 3.4, 2.805)","(20.0, 48.0, 42.1)","(5.0, 8.8, 8.063157894736843)","(91.0, 550.0, 150.0)"
06-01-2023 13:46:44.540855,"(4.0, 6.0, 4.677777777777778)","(8.5, 16.5, 14.877777777777778)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 19.0)","(2.7, 3.4, 2.8711111111111114)","(20.0, 48.0, 42.1)","(5.0, 8.8, 8.063157894736843)","(91.0, 550.0, 150.0)"
06-01-2023 13:46:45.640796,"(4.0, 6.0, 4.677777777777778)","(8.5, 16.5, 14.877777777777778)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 19.0)","(2.7, 3.4, 2.8711111111111114)","(20.0, 48.0, 42.1)","(5.0, 8.8, 8.063157894736843)","(91.0, 550.0, 150.0)"
06-01-2023 13:46:46.834663,"(4.0, 6.0, 4.5125)","(8.5, 16.5, 14.066666666666666)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 19.0)","(2.7, 3.4, 2.8711111111111114)","(20.0, 48.0, 42.1)","(5.0, 8.8, 8.063157894736843)","(91.0, 550.0, 150.0)"
06-01-2023 13:46:48.140454,"(4.0, 6.0, 4.6875)","(8.5, 16.5, 14.922222222222222)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 19.0)","(2.7, 3.4, 2.8711111111111114)","(20.0, 48.0, 42.1)","(5.0, 8.8, 8.063157894736843)","(91.0, 550.0, 150.0)"
06-01-2023 13:46:49.404194,"(4.0, 6.0, 4.6875)","(8.5, 16.5, 14.922222222222222)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 19.0)","(2.7, 3.4, 2.8711111111111114)","(20.0, 48.0, 42.1)","(5.0, 8.8, 8.063157894736843)","(91.0, 550.0, 162.0)"
06-01-2023 13:46:50.577149,"(4.0, 6.0, 4.6875)","(8.5, 16.5, 13.74)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 19.0)","(2.7, 3.4, 2.8711111111111114)","(20.0, 48.0, 42.1)","(5.0, 8.8, 8.426666666666666)","(91.0, 530.0, 146.66666666666669)"
06-01-2023 13:46:51.699863,"(4.0, 6.0, 4.6875)","(8.5, 16.5, 13.74)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 19.0)","(2.7, 3.4, 2.8711111111111114)","(20.0, 48.0, 42.1)","(5.0, 8.6, 8.426666666666666)","(91.0, 530.0, 146.66666666666669)"
06-01-2023 13:46:52.857428,"(4.0, 6.0, 4.5125)","(8.5, 16.5, 13.74)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 19.0)","(2.7, 3.4, 2.8711111111111114)","(20.0, 48.0, 42.1)","(5.0, 8.6, 8.426666666666666)","(91.0, 530.0, 158.0)"
06-01-2023 13:46:53.913001,"(4.0, 6.0, 4.5125)","(8.5, 16.5, 14.78888888888889)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 19.0)","(2.7, 3.4, 2.8711111111111114)","(20.0, 48.0, 42.1)","(5.0, 8.6, 8.426666666666666)","(91.0, 510.0, 158.0)"
06-01-2023 13:46:54.972570,"(4.0, 6.0, 4.6875)","(8.5, 16.5, 14.78888888888889)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 19.0)","(2.7, 3.4, 2.8711111111111114)","(20.0, 48.0, 42.1)","(5.0, 8.6, 8.426666666666666)","(91.0, 510.0, 158.0)"
06-01-2023 13:46:56.149829,"(4.0, 6.0, 4.6875)","(8.5, 16.5, 14.78888888888889)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 19.0)","(2.7, 3.4, 2.8711111111111114)","(20.0, 48.0, 42.1)","(5.0, 8.6, 8.426666666666666)","(91.0, 510.0, 158.0)"
06-01-2023 13:46:57.280566,"(4.0, 6.0, 4.6875)","(8.5, 16.5, 14.357142857142858)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 19.0)","(2.7, 3.4, 2.8711111111111114)","(20.0, 48.0, 42.1)","(5.0, 8.6, 8.426666666666666)","(91.0, 510.0, 158.0)"
06-01-2023 13:46:58.461635,"(4.0, 6.0, 4.5125)","(8.5, 16.5, 14.066666666666666)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 19.0)","(2.7, 3.4, 2.8711111111111114)","(20.0, 48.0, 42.1)","(5.0, 8.6, 8.426666666666666)","(91.0, 510.0, 158.0)"
06-01-2023 13:46:59.671000,"(4.0, 6.0, 4.5125)","(8.5, 16.5, 14.066666666666666)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 19.0)","(2.7, 3.4, 2.8711111111111114)","(20.0, 48.0, 42.1)","(5.0, 8.6, 8.426666666666666)","(91.0, 510.0, 158.0)"
06-01-2023 13:47:00.830744,"(4.0, 6.0, 4.6875)","(8.5, 16.5, 14.066666666666666)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 19.0)","(2.7, 3.4, 2.8711111111111114)","(20.0, 48.0, 42.1)","(5.0, 8.6, 8.426666666666666)","(91.0, 510.0, 158.0)"
06-01-2023 13:47:02.082244,"(4.0, 6.0, 4.6875)","(8.5, 16.5, 14.066666666666666)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 19.0)","(2.7, 3.4, 2.8711111111111114)","(20.0, 48.0, 42.1)","(5.0, 8.6, 8.426666666666666)","(91.0, 510.0, 158.0)"
06-01-2023 13:47:03.373448,"(4.0, 6.0, 4.6875)","(8.5, 16.5, 14.133333333333333)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 19.0)","(2.7, 3.4, 2.8711111111111114)","(20.0, 48.0, 42.1)","(5.0, 8.6, 8.426666666666666)","(91.0, 510.0, 158.0)"
06-01-2023 13:47:04.443597,"(4.0, 6.0, 4.5125)","(8.5, 16.5, 14.133333333333333)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 19.0)","(2.7, 3.4, 2.8711111111111114)","(20.0, 48.0, 42.1)","(5.0, 8.6, 8.426666666666666)","(91.0, 510.0, 158.0)"
06-01-2023 13:47:05.497720,"(4.0, 6.0, 4.5125)","(8.5, 16.5, 13.74)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 19.0)","(2.7, 3.4, 2.8711111111111114)","(20.0, 48.0, 42.1)","(5.0, 8.6, 8.426666666666666)","(91.0, 510.0, 158.0)"
06-01-2023 13:47:06.561325,"(4.0, 6.0, 4.656000000000001)","(8.5, 16.5, 13.74)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 19.0)","(2.7, 3.4, 2.8711111111111114)","(20.0, 48.0, 42.1)","(5.0, 8.6, 8.426666666666666)","(91.0, 510.0, 158.0)"
06-01-2023 13:47:07.677565,"(4.0, 6.0, 4.6875)","(8.5, 16.5, 13.933333333333334)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 19.0)","(2.7, 3.4, 2.8711111111111114)","(20.0, 48.0, 42.1)","(5.0, 8.6, 8.426666666666666)","(91.0, 510.0, 158.0)"
06-01-2023 13:47:08.802781,"(4.0, 6.0, 4.6875)","(8.5, 16.5, 15.100000000000001)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 19.0)","(2.7, 3.4, 2.8711111111111114)","(20.0, 48.0, 42.1)","(5.0, 8.6, 8.426666666666666)","(91.0, 510.0, 216.66666666666666)"
06-01-2023 13:47:09.947040,"(4.0, 6.0, 4.5125)","(8.5, 16.5, 15.100000000000001)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 19.0)","(2.7, 3.4, 2.8711111111111114)","(20.0, 48.0, 42.1)","(5.0, 8.6, 8.426666666666666)","(91.0, 510.0, 290.0)"
06-01-2023 13:47:11.055766,"(4.0, 6.0, 4.5125)","(8.5, 16.5, 15.100000000000001)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 19.0)","(2.7, 3.4, 2.8711111111111114)","(20.0, 48.0, 42.1)","(5.0, 8.6, 8.426666666666666)","(91.0, 510.0, 290.0)"
06-01-2023 13:47:12.134315,"(4.0, 6.0, 4.656000000000001)","(8.5, 16.5, 15.100000000000001)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 19.0)","(2.7, 3.4, 2.8711111111111114)","(20.0, 48.0, 42.1)","(5.0, 8.6, 8.426666666666666)","(91.0, 510.0, 290.0)"
06-01-2023 13:47:13.309392,"(4.0, 6.0, 4.6875)","(8.5, 16.5, 15.100000000000001)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 19.0)","(2.7, 3.4, 2.8711111111111114)","(20.0, 48.0, 42.1)","(5.0, 8.6, 8.426666666666666)","(91.0, 510.0, 290.0)"
06-01-2023 13:47:14.539378,"(4.0, 6.0, 4.6875)","(8.5, 16.5, 15.100000000000001)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 19.0)","(2.7, 3.4, 2.8711111111111114)","(20.0, 48.0, 42.1)","(5.0, 8.6, 8.426666666666666)","(91.0, 510.0, 290.0)"
06-01-2023 13:47:15.595837,"(4.0, 6.0, 4.5125)","(8.5, 16.5, 15.100000000000001)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 19.0)","(2.7, 3.4, 2.8711111111111114)","(20.0, 48.0, 42.1)","(5.0, 8.6, 8.426666666666666)","(91.0, 510.0, 290.0)"
06-01-2023 13:47:16.749943,"(4.0, 6.0, 4.5125)","(8.5, 16.5, 15.100000000000001)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 19.0)","(2.7, 3.4, 2.8711111111111114)","(20.0, 48.0, 42.1)","(5.0, 8.6, 8.426666666666666)","(91.0, 510.0, 290.0)"
06-01-2023 13:47:17.943044,"(4.0, 6.0, 4.656000000000001)","(8.5, 16.5, 15.100000000000001)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 19.0)","(2.7, 3.4, 2.8711111111111114)","(20.0, 48.0, 42.1)","(5.0, 8.6, 8.426666666666666)","(91.0, 510.0, 290.0)"
06-01-2023 13:47:19.119190,"(4.0, 6.0, 4.6875)","(8.5, 16.5, 15.100000000000001)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 19.0)","(2.7, 3.4, 2.8711111111111114)","(20.0, 48.0, 42.1)","(5.0, 8.6, 8.426666666666666)","(91.0, 510.0, 290.0)"
06-01-2023 13:47:20.295920,"(4.0, 6.0, 4.6875)","(8.5, 16.5, 15.100000000000001)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 16.25)","(2.7, 3.4, 2.8711111111111114)","(20.0, 48.0, 33.5)","(5.0, 8.6, 8.426666666666666)","(91.0, 510.0, 290.0)"
06-01-2023 13:47:21.415426,"(4.0, 6.0, 4.5125)","(8.5, 16.5, 15.100000000000001)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 16.25)","(2.7, 3.4, 2.8711111111111114)","(20.0, 48.0, 33.5)","(5.0, 8.6, 8.426666666666666)","(91.0, 510.0, 290.0)"
06-01-2023 13:47:22.409691,"(4.0, 6.0, 4.5125)","(8.5, 16.5, 11.766666666666667)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 16.25)","(2.7, 3.4, 2.8711111111111114)","(20.0, 48.0, 33.5)","(5.0, 8.6, 8.426666666666666)","(91.0, 510.0, 290.0)"
06-01-2023 13:47:23.488058,"(4.0, 6.0, 4.5125)","(8.5, 16.5, 11.766666666666667)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 16.25)","(2.7, 3.4, 2.8711111111111114)","(20.0, 48.0, 33.5)","(5.0, 8.6, 8.426666666666666)","(91.0, 510.0, 290.0)"
06-01-2023 13:47:24.593202,"(4.0, 6.0, 4.5125)","(8.5, 16.5, 11.766666666666667)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 16.25)","(2.7, 3.4, 2.8711111111111114)","(20.0, 48.0, 33.5)","(5.0, 8.6, 8.426666666666666)","(91.0, 510.0, 295.0)"
06-01-2023 13:47:25.756708,"(4.0, 6.0, 4.6875)","(8.5, 16.5, 11.766666666666667)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 16.25)","(2.7, 3.4, 2.8711111111111114)","(20.0, 48.0, 33.5)","(5.0, 8.6, 8.426666666666666)","(91.0, 520.0, 295.0)"
06-01-2023 13:47:26.845730,"(4.0, 6.0, 4.6875)","(8.5, 16.5, 11.766666666666667)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 16.25)","(2.7, 3.4, 2.8711111111111114)","(20.0, 48.0, 33.5)","(5.0, 8.6, 8.426666666666666)","(91.0, 520.0, 295.0)"
06-01-2023 13:47:27.971437,"(4.0, 6.0, 4.6875)","(8.5, 16.5, 11.766666666666667)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 16.25)","(2.7, 3.4, 2.8711111111111114)","(20.0, 48.0, 33.5)","(5.0, 8.6, 8.426666666666666)","(91.0, 520.0, 295.0)"
06-01-2023 13:47:29.064291,"(4.0, 6.0, 4.6875)","(8.5, 16.5, 11.766666666666667)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 16.25)","(2.7, 3.4, 2.8711111111111114)","(20.0, 48.0, 33.5)","(5.0, 8.6, 8.426666666666666)","(91.0, 520.0, 158.0)"
06-01-2023 13:47:30.182047,"(4.0, 6.0, 4.6875)","(8.5, 16.5, 11.766666666666667)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 16.25)","(2.7, 3.4, 2.8711111111111114)","(20.0, 48.0, 33.5)","(5.0, 8.6, 8.426666666666666)","(91.0, 510.0, 158.0)"
06-01-2023 13:47:31.266641,"(4.0, 6.0, 4.5125)","(8.5, 16.5, 11.766666666666667)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 16.25)","(2.7, 3.4, 2.8711111111111114)","(20.0, 48.0, 33.5)","(5.0, 8.6, 8.426666666666666)","(91.0, 510.0, 158.0)"
06-01-2023 13:47:32.372344,"(4.0, 6.0, 4.5125)","(8.5, 16.5, 11.766666666666667)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 16.25)","(2.7, 3.4, 2.8711111111111114)","(20.0, 48.0, 33.5)","(5.0, 8.6, 8.426666666666666)","(91.0, 510.0, 158.0)"
06-01-2023 13:47:33.510884,"(4.0, 6.0, 4.6875)","(8.5, 16.5, 11.766666666666667)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 16.25)","(2.7, 3.4, 2.8711111111111114)","(20.0, 48.0, 33.5)","(5.0, 8.6, 8.426666666666666)","(91.0, 510.0, 158.0)"
06-01-2023 13:47:34.753390,"(4.0, 6.0, 4.6875)","(8.5, 16.5, 11.766666666666667)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 16.25)","(2.7, 3.4, 2.8711111111111114)","(20.0, 48.0, 33.5)","(5.0, 8.6, 8.426666666666666)","(91.0, 510.0, 158.0)"
06-01-2023 13:47:35.905072,"(4.0, 6.0, 4.6875)","(8.5, 16.5, 11.766666666666667)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 16.25)","(2.7, 3.4, 2.8711111111111114)","(20.0, 48.0, 33.5)","(5.0, 8.6, 8.426666666666666)","(91.0, 510.0, 158.0)"
06-01-2023 13:47:36.972304,"(4.0, 6.0, 4.5125)","(8.5, 16.5, 11.766666666666667)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 16.25)","(2.7, 3.4, 2.8711111111111114)","(20.0, 48.0, 33.5)","(5.0, 8.6, 8.426666666666666)","(91.0, 510.0, 158.0)"
06-01-2023 13:47:38.085557,"(4.0, 6.0, 4.5125)","(8.5, 16.5, 11.766666666666667)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 16.25)","(2.7, 3.4, 2.8711111111111114)","(20.0, 48.0, 33.5)","(5.0, 8.6, 8.426666666666666)","(91.0, 510.0, 158.0)"
06-01-2023 13:47:39.191410,"(4.0, 6.0, 4.656000000000001)","(8.5, 16.5, 14.725)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 16.25)","(2.7, 3.4, 2.8711111111111114)","(20.0, 48.0, 33.5)","(5.0, 8.6, 8.426666666666666)","(91.0, 510.0, 158.0)"
06-01-2023 13:47:40.265180,"(4.0, 6.0, 4.6875)","(8.5, 16.5, 13.74)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 16.25)","(2.7, 3.4, 2.8711111111111114)","(20.0, 48.0, 33.5)","(5.0, 8.6, 8.426666666666666)","(91.0, 510.0, 158.0)"
06-01-2023 13:47:41.436043,"(4.0, 6.0, 4.6875)","(8.5, 16.5, 12.033333333333333)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 16.25)","(2.7, 3.4, 2.8711111111111114)","(20.0, 48.0, 33.5)","(5.0, 8.6, 8.426666666666666)","(91.0, 510.0, 158.0)"
06-01-2023 13:47:42.549693,"(4.0, 6.0, 4.6875)","(8.5, 16.5, 12.033333333333333)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 16.25)","(2.7, 3.4, 2.8711111111111114)","(20.0, 48.0, 33.5)","(5.0, 8.6, 8.426666666666666)","(91.0, 510.0, 158.0)"
06-01-2023 13:47:43.600297,"(4.0, 6.0, 4.5125)","(8.5, 16.5, 12.033333333333333)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 16.25)","(2.7, 3.4, 2.8711111111111114)","(20.0, 48.0, 33.5)","(5.0, 8.6, 8.426666666666666)","(91.0, 510.0, 158.0)"
06-01-2023 13:47:44.723032,"(4.0, 6.0, 4.656000000000001)","(8.5, 16.5, 12.033333333333333)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 16.25)","(2.7, 3.4, 2.8711111111111114)","(20.0, 48.0, 33.5)","(5.0, 8.6, 8.426666666666666)","(91.0, 510.0, 158.0)"
06-01-2023 13:47:45.858163,"(4.0, 6.0, 4.6875)","(8.5, 16.5, 12.033333333333333)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 16.25)","(2.7, 3.4, 2.8711111111111114)","(20.0, 48.0, 33.5)","(5.0, 8.6, 8.426666666666666)","(91.0, 510.0, 158.0)"
06-01-2023 13:47:46.886115,"(4.0, 6.0, 4.6875)","(8.5, 16.5, 12.033333333333333)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 16.25)","(2.7, 3.4, 2.8711111111111114)","(20.0, 48.0, 33.5)","(5.0, 8.6, 8.426666666666666)","(91.0, 510.0, 158.0)"
06-01-2023 13:47:47.989721,"(4.0, 6.0, 4.6875)","(8.5, 16.5, 12.033333333333333)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 16.25)","(2.7, 3.4, 2.8711111111111114)","(20.0, 48.0, 33.5)","(5.0, 8.6, 8.426666666666666)","(91.0, 510.0, 158.0)"
06-01-2023 13:47:49.112741,"(4.0, 6.0, 4.5125)","(8.5, 16.5, 12.033333333333333)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 16.25)","(2.7, 3.4, 2.8711111111111114)","(20.0, 48.0, 33.5)","(5.0, 8.6, 8.426666666666666)","(91.0, 510.0, 158.0)"
06-01-2023 13:47:50.285418,"(4.0, 6.0, 4.5125)","(8.5, 16.5, 12.033333333333333)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 16.25)","(2.7, 3.4, 2.8711111111111114)","(20.0, 48.0, 33.5)","(5.0, 8.6, 8.426666666666666)","(91.0, 510.0, 158.0)"
06-01-2023 13:47:51.513429,"(4.0, 6.0, 4.6875)","(8.5, 16.5, 12.033333333333333)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 16.25)","(2.7, 3.4, 2.8711111111111114)","(20.0, 48.0, 33.5)","(5.0, 8.6, 8.426666666666666)","(91.0, 510.0, 158.0)"
06-01-2023 13:47:52.737450,"(4.0, 6.0, 4.6875)","(8.5, 16.5, 12.033333333333333)","(4.0, 6.2, 5.685714285714286)","(11.0, 21.0, 16.25)","(2.7, 3.4, 2.8711111111111114)","(20.0, 48.0, 33.5)","(5.0, 8.6, 8.426666666666666)","(91.0, 510.0, 158.0)"
