,Amuri Andy,Know Ratio,Caesar Lies,Made The Cut,Nighthawk Jink,Right On Ramsay,Miss Adobe,Homebush Archie
16-12-2022 11:56:25.865320,"(1.85, 1.84, 1.8201136363636363)","(13.0, 36.0, 22.857142857142858)","(10.0, 16.0, 13.333333333333334)","(2.7, 5.2, 4.4071428571428575)","(21.0, 170.0, 141.73333333333335)","(31.0, 160.0, 94.3076923076923)","(17.0, 95.0, 72.85714285714286)","(21.0, 100.0, 87.5)"
16-12-2022 11:56:27.022656,"(1.85, 1.89, 1.8885245901639343)","(13.0, 36.0, 22.857142857142858)","(10.0, 16.0, 13.333333333333334)","(2.7, 5.2, 3.55)","(21.0, 150.0, 88.5)","(31.0, 160.0, 96.0)","(17.0, 95.0, 37.25)","(21.0, 100.0, 45.25)"
16-12-2022 11:56:28.271343,"(1.85, 1.91, 1.909191919191919)","(13.0, 36.0, 15.75)","(10.0, 16.0, 13.11111111111111)","(2.7, 5.2, 4.821052631578947)","(21.0, 150.0, 119.25)","(31.0, 150.0, 114.0)","(17.0, 95.0, 56.5)","(21.0, 100.0, 63.5)"
16-12-2022 11:56:29.469451,"(1.85, 1.91, 1.909191919191919)","(13.0, 34.0, 25.214285714285715)","(10.0, 16.0, 13.11111111111111)","(2.7, 5.2, 4.359999999999999)","(21.0, 150.0, 119.25)","(31.0, 150.0, 114.0)","(17.0, 95.0, 54.0)","(21.0, 100.0, 48.9)"
16-12-2022 11:56:30.756947,"(1.85, 1.91, 1.9092079207920791)","(13.0, 34.0, 22.61111111111111)","(10.0, 16.0, 13.15625)","(2.7, 5.0, 4.1414634146341465)","(21.0, 150.0, 119.25)","(31.0, 150.0, 114.0)","(17.0, 90.0, 48.85714285714286)","(21.0, 100.0, 48.9)"
16-12-2022 11:56:32.015499,"(1.85, 1.91, 1.9092079207920791)","(13.0, 34.0, 17.6)","(10.0, 16.0, 13.307692307692308)","(2.7, 5.0, 4.370588235294118)","(21.0, 150.0, 119.25)","(31.0, 150.0, 114.0)","(17.0, 90.0, 48.85714285714286)","(21.0, 100.0, 58.285714285714285)"
16-12-2022 11:56:33.326851,"(1.85, 1.91, 1.9092079207920791)","(13.0, 34.0, 14.705882352941176)","(10.0, 16.0, 13.307692307692308)","(2.7, 4.9, 4.1173913043478265)","(21.0, 150.0, 125.6)","(31.0, 150.0, 114.0)","(17.0, 90.0, 63.81818181818182)","(21.0, 100.0, 63.5)"
16-12-2022 11:56:34.636313,"(1.85, 1.91, 1.9092079207920791)","(13.0, 34.0, 18.125)","(10.0, 16.0, 13.307692307692308)","(2.7, 4.9, 3.9)","(21.0, 150.0, 125.6)","(31.0, 150.0, 114.0)","(17.0, 90.0, 56.5)","(21.0, 100.0, 63.5)"
16-12-2022 11:56:35.882518,"(1.8, 1.91, 1.9092079207920791)","(13.0, 32.0, 24.07142857142857)","(10.0, 16.0, 13.307692307692308)","(2.9, 4.7, 3.692682926829268)","(21.0, 150.0, 125.6)","(31.0, 150.0, 114.0)","(17.0, 95.0, 56.5)","(21.0, 100.0, 63.5)"
16-12-2022 11:56:37.152465,"(1.8, 1.91, 1.9092079207920791)","(13.0, 32.0, 22.75)","(10.0, 16.0, 13.307692307692308)","(2.9, 4.6, 3.9000000000000004)","(21.0, 150.0, 125.6)","(31.0, 150.0, 114.0)","(17.0, 95.0, 56.5)","(21.0, 100.0, 63.5)"
16-12-2022 11:56:38.323297,"(1.8, 1.91, 1.9092079207920791)","(13.0, 32.0, 28.916666666666668)","(10.0, 16.0, 13.307692307692308)","(2.9, 4.4, 3.6941176470588237)","(21.0, 150.0, 129.66666666666666)","(31.0, 150.0, 114.0)","(17.0, 95.0, 56.5)","(21.0, 100.0, 63.5)"
16-12-2022 11:56:39.528203,"(1.8, 1.91, 1.9092079207920791)","(13.0, 32.0, 28.916666666666668)","(10.0, 16.0, 13.307692307692308)","(2.9, 4.4, 3.6941176470588237)","(21.0, 150.0, 129.66666666666666)","(31.0, 150.0, 114.0)","(17.0, 95.0, 56.5)","(21.0, 100.0, 63.5)"
16-12-2022 11:56:40.699467,"(1.8, 1.91, 1.9081818181818182)","(13.0, 32.0, 19.28125)","(10.0, 16.0, 13.1875)","(2.9, 4.3, 3.6903225806451614)","(21.0, 150.0, 120.0)","(31.0, 150.0, 114.0)","(17.0, 95.0, 56.5)","(21.0, 100.0, 63.5)"
16-12-2022 11:56:41.860269,"(1.8, 1.91, 1.9081818181818182)","(13.0, 32.0, 19.28125)","(10.0, 16.0, 12.921052631578947)","(2.9, 4.3, 3.8117647058823527)","(21.0, 150.0, 126.0)","(31.0, 150.0, 61.66666666666667)","(17.0, 95.0, 56.5)","(21.0, 100.0, 51.33333333333333)"
16-12-2022 11:56:43.239534,"(1.8, 1.92, 1.919047619047619)","(13.0, 32.0, 17.76923076923077)","(10.0, 16.0, 12.921052631578947)","(2.9, 4.1, 3.612121212121212)","(21.0, 150.0, 126.0)","(31.0, 160.0, 65.0)","(17.0, 95.0, 56.5)","(21.0, 100.0, 51.33333333333333)"
16-12-2022 11:56:44.802417,"(1.8, 1.92, 1.919047619047619)","(13.0, 32.0, 21.11764705882353)","(10.0, 16.0, 12.921052631578947)","(2.9, 4.1, 3.61875)","(21.0, 150.0, 126.0)","(31.0, 180.0, 65.0)","(17.0, 95.0, 62.66666666666667)","(21.0, 100.0, 51.33333333333333)"
16-12-2022 11:56:46.232524,"(1.75, 1.92, 1.9153488372093022)","(13.0, 32.0, 21.11764705882353)","(11.0, 16.0, 12.921052631578947)","(2.9, 4.1, 3.5341463414634147)","(21.0, 150.0, 126.0)","(31.0, 180.0, 65.0)","(17.0, 85.0, 58.2)","(21.0, 100.0, 51.33333333333333)"
16-12-2022 11:56:47.499379,"(1.75, 1.92, 1.9123404255319147)","(13.0, 32.0, 21.11764705882353)","(11.0, 16.0, 13.1875)","(2.9, 3.95, 3.6941176470588233)","(21.0, 150.0, 132.85714285714286)","(31.0, 180.0, 65.0)","(17.0, 85.0, 58.2)","(21.0, 100.0, 51.33333333333333)"
16-12-2022 11:56:48.855761,"(1.75, 1.92, 1.9115624999999998)","(13.0, 32.0, 21.11764705882353)","(11.0, 16.0, 12.538461538461538)","(2.9, 3.9, 3.6941176470588233)","(21.0, 150.0, 140.0)","(31.0, 180.0, 65.0)","(17.0, 85.0, 58.2)","(21.0, 100.0, 51.33333333333333)"
16-12-2022 11:56:50.283932,"(1.75, 1.92, 1.9115624999999998)","(13.0, 32.0, 25.875)","(11.0, 16.0, 14.884615384615385)","(2.9, 3.9, 3.4957446808510637)","(21.0, 150.0, 123.07692307692308)","(31.0, 180.0, 126.66666666666667)","(17.0, 85.0, 43.714285714285715)","(21.0, 100.0, 51.33333333333333)"
16-12-2022 11:56:51.690825,"(1.75, 1.92, 1.890873786407767)","(13.0, 30.0, 21.25)","(11.0, 15.5, 13.81578947368421)","(2.9, 3.85, 3.5083333333333333)","(21.0, 140.0, 123.07692307692308)","(31.0, 170.0, 126.66666666666667)","(17.0, 90.0, 43.714285714285715)","(21.0, 100.0, 51.33333333333333)"
16-12-2022 11:56:53.176127,"(1.75, 1.9, 1.8806185567010307)","(13.0, 30.0, 24.166666666666664)","(11.0, 15.5, 13.5)","(2.9, 3.85, 3.579310344827586)","(21.0, 140.0, 104.0)","(31.0, 170.0, 131.14285714285714)","(17.0, 90.0, 43.714285714285715)","(21.0, 100.0, 51.33333333333333)"
16-12-2022 11:56:54.538043,"(1.75, 1.9, 1.8806185567010307)","(13.0, 30.0, 24.166666666666664)","(11.0, 15.5, 14.409090909090908)","(2.9, 3.8, 3.562962962962963)","(21.0, 140.0, 104.0)","(31.0, 170.0, 140.66666666666666)","(17.0, 90.0, 68.4)","(21.0, 100.0, 51.33333333333333)"
16-12-2022 11:56:56.009276,"(1.75, 1.9, 1.8806185567010307)","(13.0, 30.0, 27.81818181818182)","(11.0, 15.5, 12.59090909090909)","(2.9, 3.8, 3.4916666666666667)","(21.0, 140.0, 104.0)","(31.0, 170.0, 140.66666666666666)","(17.0, 90.0, 40.5)","(21.0, 100.0, 51.33333333333333)"
16-12-2022 11:56:57.423531,"(1.75, 1.9, 1.8849999999999998)","(13.0, 30.0, 21.0)","(11.0, 15.5, 12.59090909090909)","(2.9, 3.75, 3.573684210526316)","(21.0, 140.0, 104.0)","(31.0, 170.0, 140.66666666666666)","(17.0, 90.0, 40.5)","(21.0, 100.0, 51.33333333333333)"
16-12-2022 11:56:59.303739,"(1.75, 1.92, 1.9166165413533833)","(13.0, 30.0, 19.125)","(11.0, 15.5, 12.59090909090909)","(2.9, 3.7, 3.573684210526316)","(21.0, 150.0, 126.4)","(31.0, 170.0, 84.66666666666666)","(17.0, 90.0, 44.035714285714285)","(21.0, 100.0, 51.33333333333333)"
16-12-2022 11:57:01.245969,"(1.75, 1.92, 1.9166165413533833)","(13.0, 30.0, 19.125)","(11.0, 15.5, 14.22)","(2.9, 3.7, 3.5294117647058822)","(21.0, 150.0, 130.33333333333334)","(31.0, 170.0, 84.66666666666666)","(17.0, 90.0, 44.035714285714285)","(21.0, 100.0, 51.33333333333333)"
16-12-2022 11:57:03.081040,"(1.75, 1.92, 1.9174285714285713)","(13.0, 30.0, 22.09090909090909)","(11.0, 15.5, 13.7)","(2.9, 3.6, 3.712765957446808)","(21.0, 150.0, 68.875)","(31.0, 170.0, 84.66666666666666)","(17.0, 90.0, 35.22857142857143)","(21.0, 100.0, 56.8)"
16-12-2022 11:57:04.372513,"(1.75, 1.92, 1.9174285714285713)","(13.0, 30.0, 22.09090909090909)","(11.0, 15.5, 13.7)","(3.0, 4.1, 3.842857142857143)","(21.0, 150.0, 127.29411764705881)","(31.0, 170.0, 84.66666666666666)","(17.0, 90.0, 25.55)","(21.0, 100.0, 56.8)"
16-12-2022 11:57:05.689293,"(1.75, 1.92, 1.9165116279069767)","(13.0, 30.0, 22.09090909090909)","(11.0, 15.5, 13.756410256410255)","(3.0, 4.0, 3.8285714285714287)","(21.0, 140.0, 127.29411764705881)","(31.0, 170.0, 84.66666666666666)","(17.0, 80.0, 30.5)","(21.0, 100.0, 56.8)"
16-12-2022 11:57:07.136682,"(1.75, 1.92, 1.9048837209302325)","(13.0, 30.0, 22.09090909090909)","(11.0, 15.5, 13.878378378378379)","(3.0, 4.0, 3.8636363636363638)","(21.0, 140.0, 127.29411764705881)","(31.0, 170.0, 84.66666666666666)","(17.0, 80.0, 31.0)","(21.0, 100.0, 56.8)"
16-12-2022 11:57:08.642373,"(1.75, 1.92, 1.9017460317460317)","(13.0, 30.0, 22.09090909090909)","(11.0, 15.5, 14.104651162790699)","(3.0, 4.1, 3.857142857142857)","(21.0, 140.0, 127.29411764705881)","(31.0, 170.0, 84.66666666666666)","(17.0, 75.0, 45.5)","(21.0, 100.0, 56.8)"
16-12-2022 11:57:10.027060,"(1.75, 1.92, 1.9017460317460317)","(13.0, 30.0, 22.09090909090909)","(11.0, 15.5, 14.104651162790699)","(3.0, 4.1, 3.8874999999999997)","(21.0, 140.0, 122.0)","(31.0, 170.0, 61.66666666666667)","(17.0, 70.0, 44.93333333333334)","(21.0, 100.0, 56.8)"
16-12-2022 11:57:11.405332,"(1.75, 1.92, 1.8671428571428572)","(13.0, 30.0, 22.75)","(11.0, 15.5, 14.231707317073171)","(3.0, 4.1, 3.8874999999999997)","(21.0, 140.0, 62.30769230769231)","(31.0, 160.0, 56.22222222222222)","(17.0, 65.0, 40.10526315789474)","(21.0, 100.0, 69.23076923076923)"
16-12-2022 11:57:12.730163,"(1.75, 1.87, 1.8671428571428572)","(13.0, 30.0, 22.75)","(11.0, 15.5, 12.61111111111111)","(3.0, 4.1, 3.9104166666666664)","(21.0, 150.0, 77.77777777777777)","(31.0, 170.0, 56.22222222222222)","(17.0, 65.0, 40.10526315789474)","(21.0, 95.0, 69.23076923076923)"
16-12-2022 11:57:13.997108,"(1.75, 1.83, 1.8282608695652174)","(13.0, 30.0, 22.404761904761905)","(11.0, 15.5, 12.972222222222221)","(3.0, 4.1, 3.8666666666666667)","(21.0, 130.0, 77.77777777777777)","(31.0, 170.0, 67.6)","(17.0, 65.0, 26.652173913043477)","(21.0, 95.0, 54.375)"
16-12-2022 11:57:15.288374,"(1.75, 1.83, 1.8282608695652174)","(13.0, 30.0, 22.404761904761905)","(11.0, 15.5, 13.642857142857142)","(3.0, 4.1, 3.873529411764706)","(21.0, 130.0, 77.77777777777777)","(31.0, 170.0, 56.22222222222222)","(17.0, 65.0, 43.2)","(21.0, 95.0, 40.833333333333336)"
16-12-2022 11:57:16.521761,"(1.75, 1.83, 1.828)","(13.0, 30.0, 22.404761904761905)","(11.0, 15.5, 13.642857142857142)","(3.0, 4.1, 3.873529411764706)","(21.0, 130.0, 77.77777777777777)","(31.0, 170.0, 56.22222222222222)","(17.0, 60.0, 43.2)","(21.0, 95.0, 43.68421052631579)"
16-12-2022 11:57:17.772062,"(1.75, 1.83, 1.828)","(13.0, 30.0, 25.142857142857142)","(11.0, 15.5, 13.642857142857142)","(3.0, 4.1, 3.8605263157894734)","(21.0, 130.0, 87.27272727272727)","(31.0, 170.0, 56.22222222222222)","(17.0, 60.0, 41.8)","(21.0, 95.0, 46.5)"
16-12-2022 11:57:19.198326,"(1.75, 1.83, 1.8282608695652174)","(13.0, 29.0, 24.5)","(11.0, 15.5, 13.642857142857142)","(3.0, 4.1, 3.8433333333333333)","(21.0, 130.0, 87.27272727272727)","(31.0, 170.0, 61.66666666666667)","(17.0, 60.0, 43.14814814814815)","(21.0, 90.0, 49.84615384615385)"
16-12-2022 11:57:20.600120,"(1.75, 1.83, 1.8282608695652174)","(13.0, 29.0, 23.28846153846154)","(11.0, 15.5, 13.526315789473685)","(3.0, 4.1, 3.8921875)","(21.0, 130.0, 100.625)","(31.0, 160.0, 61.66666666666667)","(18.0, 60.0, 40.16666666666667)","(21.0, 90.0, 37.8)"
16-12-2022 11:57:22.006056,"(1.75, 1.87, 1.8671428571428572)","(13.0, 29.0, 23.28846153846154)","(11.0, 15.5, 13.526315789473685)","(3.0, 4.1, 3.8921875)","(21.0, 130.0, 100.625)","(31.0, 160.0, 61.66666666666667)","(18.0, 60.0, 42.37037037037037)","(21.0, 90.0, 61.0)"
16-12-2022 11:57:23.536055,"(1.75, 1.88, 1.859344262295082)","(13.0, 29.0, 20.666666666666668)","(11.0, 15.5, 13.526315789473685)","(3.0, 4.1, 3.927464788732394)","(21.0, 130.0, 78.88888888888889)","(31.0, 160.0, 61.66666666666667)","(18.0, 60.0, 37.94594594594595)","(21.0, 90.0, 60.35294117647059)"
16-12-2022 11:57:24.990127,"(1.75, 1.88, 1.8501333333333334)","(13.0, 29.0, 18.894736842105264)","(11.0, 15.5, 14.666666666666666)","(3.0, 4.1, 3.927464788732394)","(21.0, 130.0, 97.14285714285714)","(31.0, 160.0, 61.66666666666667)","(18.0, 60.0, 32.5)","(21.0, 90.0, 60.35294117647059)"
16-12-2022 11:57:26.285747,"(1.75, 1.88, 1.8501333333333334)","(13.0, 29.0, 18.894736842105264)","(11.0, 15.0, 13.868421052631579)","(3.0, 4.1, 3.9124999999999996)","(21.0, 130.0, 99.33333333333334)","(31.0, 160.0, 61.66666666666667)","(18.0, 55.0, 30.454545454545453)","(21.0, 90.0, 60.35294117647059)"
16-12-2022 11:57:27.578692,"(1.75, 1.87, 1.8336697247706424)","(13.0, 29.0, 17.705882352941178)","(11.0, 14.5, 13.45)","(3.0, 4.1, 3.9513513513513514)","(21.0, 130.0, 103.17948717948718)","(31.0, 160.0, 61.66666666666667)","(18.0, 55.0, 31.142857142857142)","(21.0, 90.0, 65.38461538461539)"
16-12-2022 11:57:28.897926,"(1.75, 1.81, 1.8098387096774193)","(13.0, 29.0, 17.705882352941178)","(11.0, 14.5, 13.45)","(3.0, 4.2, 3.991489361702128)","(21.0, 120.0, 103.17948717948718)","(31.0, 160.0, 61.66666666666667)","(18.0, 50.0, 39.0)","(21.0, 85.0, 65.38461538461539)"
16-12-2022 11:57:30.199181,"(1.75, 1.81, 1.8098461538461539)","(13.0, 29.0, 17.705882352941178)","(11.0, 14.0, 13.428571428571429)","(3.0, 4.2, 3.9958333333333336)","(21.0, 120.0, 100.70588235294117)","(31.0, 160.0, 61.66666666666667)","(18.0, 50.0, 39.1764705882353)","(21.0, 85.0, 45.42857142857143)"
16-12-2022 11:57:31.513050,"(1.75, 1.81, 1.8098461538461539)","(13.0, 29.0, 17.705882352941178)","(11.0, 13.5, 12.833333333333334)","(3.0, 4.2, 3.992592592592593)","(21.0, 120.0, 69.53846153846153)","(31.0, 160.0, 61.66666666666667)","(18.0, 50.0, 30.933333333333334)","(21.0, 90.0, 51.0)"
16-12-2022 11:57:32.739301,"(1.7, 1.86, 1.8342424242424242)","(14.0, 29.0, 17.705882352941178)","(11.0, 13.5, 13.363636363636363)","(3.0, 4.2, 3.980392156862745)","(26.0, 120.0, 91.47826086956522)","(31.0, 160.0, 61.66666666666667)","(19.0, 50.0, 29.76)","(26.0, 90.0, 51.0)"
16-12-2022 11:57:33.932001,"(1.7, 1.86, 1.837037037037037)","(14.0, 29.0, 17.571428571428573)","(11.0, 13.0, 12.90909090909091)","(3.0, 4.2, 3.970909090909091)","(26.0, 120.0, 91.47826086956522)","(31.0, 160.0, 61.66666666666667)","(19.0, 50.0, 32.285714285714285)","(26.0, 90.0, 51.0)"
16-12-2022 11:57:35.180148,"(1.7, 1.89, 1.8727027027027026)","(14.0, 29.0, 18.571428571428573)","(11.0, 13.0, 12.855421686746988)","(3.0, 4.2, 3.980392156862745)","(26.0, 120.0, 89.42857142857142)","(31.0, 160.0, 84.66666666666666)","(19.0, 48.0, 31.857142857142858)","(26.0, 90.0, 67.375)"
16-12-2022 11:57:36.413442,"(1.7, 1.89, 1.8488235294117648)","(14.0, 28.0, 22.75)","(11.0, 13.0, 12.780219780219781)","(3.0, 4.2, 3.980392156862745)","(26.0, 110.0, 87.0909090909091)","(31.0, 170.0, 128.0)","(19.0, 46.0, 31.857142857142858)","(26.0, 85.0, 67.375)"
16-12-2022 11:57:37.641618,"(1.7, 1.9, 1.8740106951871658)","(14.0, 28.0, 22.75)","(11.0, 13.0, 12.780219780219781)","(3.0, 4.2, 4.035344827586207)","(26.0, 110.0, 79.53846153846155)","(31.0, 170.0, 134.0)","(19.0, 46.0, 31.857142857142858)","(26.0, 85.0, 59.36363636363636)"
16-12-2022 11:57:38.940803,"(1.7, 1.9, 1.894047619047619)","(14.0, 27.0, 18.96153846153846)","(11.0, 13.0, 12.780219780219781)","(3.0, 4.1, 4.018103448275862)","(26.0, 110.0, 47.391304347826086)","(31.0, 170.0, 134.0)","(19.0, 46.0, 27.666666666666668)","(26.0, 85.0, 57.58333333333333)"
16-12-2022 11:57:40.121524,"(1.7, 1.9, 1.894047619047619)","(14.0, 27.0, 19.384615384615383)","(11.0, 13.0, 12.780219780219781)","(3.0, 4.1, 3.97)","(26.0, 110.0, 47.391304347826086)","(31.0, 170.0, 134.0)","(19.0, 46.0, 27.53846153846154)","(26.0, 85.0, 57.58333333333333)"
16-12-2022 11:57:41.316893,"(1.7, 1.9, 1.8935897435897435)","(14.0, 27.0, 20.4)","(11.0, 12.5, 12.46590909090909)","(3.0, 4.0, 3.96)","(26.0, 110.0, 47.391304347826086)","(31.0, 170.0, 134.0)","(19.0, 46.0, 27.53846153846154)","(26.0, 85.0, 57.58333333333333)"
16-12-2022 11:57:42.553671,"(1.7, 1.9, 1.8936363636363636)","(14.0, 27.0, 20.903225806451612)","(11.0, 12.5, 12.402173913043478)","(3.0, 4.0, 3.7509861932938855)","(26.0, 110.0, 47.391304347826086)","(31.0, 170.0, 157.8095238095238)","(19.0, 44.0, 32.93333333333334)","(26.0, 85.0, 59.36363636363636)"
16-12-2022 11:57:43.742845,"(1.7, 1.91, 1.9052631578947368)","(14.0, 27.0, 21.441176470588236)","(11.0, 12.5, 12.194444444444445)","(3.0, 3.85, 3.783333333333333)","(26.0, 110.0, 45.65217391304348)","(31.0, 170.0, 176.54545454545456)","(19.0, 42.0, 31.09090909090909)","(26.0, 85.0, 69.33333333333334)"
16-12-2022 11:57:44.869038,"(1.7, 1.92, 1.9175)","(14.0, 27.0, 21.441176470588236)","(11.0, 12.5, 12.194444444444445)","(3.0, 3.8, 3.7057471264367816)","(26.0, 110.0, 45.65217391304348)","(31.0, 190.0, 131.6)","(20.0, 42.0, 31.09090909090909)","(26.0, 85.0, 73.25)"
16-12-2022 11:57:46.030751,"(1.7, 1.92, 1.9175)","(14.0, 27.0, 21.9)","(11.0, 12.5, 11.435483870967742)","(3.0, 3.85, 3.7057471264367816)","(26.0, 110.0, 48.421052631578945)","(31.0, 190.0, 148.28571428571428)","(20.0, 42.0, 27.77777777777778)","(26.0, 85.0, 73.25)"
16-12-2022 11:57:47.221463,"(1.7, 1.96, 1.9364285714285714)","(14.0, 27.0, 22.423076923076923)","(11.0, 12.5, 11.428571428571429)","(3.0, 3.85, 3.7057471264367816)","(26.0, 95.0, 60.625)","(31.0, 190.0, 148.28571428571428)","(20.0, 42.0, 26.88888888888889)","(26.0, 85.0, 73.25)"
16-12-2022 11:57:48.302265,"(1.7, 1.96, 1.9370212765957446)","(14.0, 27.0, 22.423076923076923)","(11.0, 12.0, 11.428571428571429)","(3.0, 3.85, 3.7057471264367816)","(26.0, 95.0, 58.0)","(31.0, 190.0, 148.28571428571428)","(20.0, 42.0, 32.480000000000004)","(26.0, 85.0, 73.25)"
16-12-2022 11:57:49.370159,"(1.7, 1.96, 1.9328205128205127)","(14.0, 27.0, 22.423076923076923)","(11.0, 12.0, 11.428571428571429)","(3.0, 3.85, 3.7057471264367816)","(26.0, 90.0, 56.07142857142857)","(31.0, 190.0, 148.28571428571428)","(20.0, 42.0, 30.037037037037038)","(26.0, 85.0, 73.25)"
16-12-2022 11:57:50.509403,"(1.7, 1.96, 1.9372413793103447)","(14.0, 27.0, 22.175675675675677)","(11.0, 12.0, 11.196428571428571)","(3.0, 3.85, 3.737837837837838)","(26.0, 90.0, 56.07142857142857)","(31.0, 190.0, 148.28571428571428)","(20.0, 42.0, 30.037037037037038)","(26.0, 85.0, 73.25)"
16-12-2022 11:57:51.632433,"(1.7, 1.96, 1.92)","(14.0, 26.0, 25.416666666666668)","(11.0, 12.0, 11.18918918918919)","(3.0, 3.8, 3.735294117647059)","(26.0, 90.0, 50.41666666666667)","(31.0, 190.0, 135.33333333333331)","(20.0, 42.0, 30.666666666666668)","(26.0, 85.0, 73.25)"
16-12-2022 11:57:52.785382,"(1.7, 1.96, 1.9388235294117646)","(14.0, 26.0, 20.75)","(11.0, 12.0, 11.375)","(3.0, 3.8, 3.735294117647059)","(26.0, 90.0, 50.41666666666667)","(31.0, 180.0, 141.71428571428572)","(20.0, 40.0, 29.0)","(26.0, 85.0, 73.25)"
16-12-2022 11:57:53.860395,"(1.7, 1.96, 1.923265306122449)","(14.0, 25.0, 20.636363636363637)","(11.0, 11.5, 11.375)","(3.0, 3.8, 3.735294117647059)","(26.0, 90.0, 50.41666666666667)","(31.0, 180.0, 102.93333333333334)","(20.0, 40.0, 29.0)","(26.0, 85.0, 73.25)"
16-12-2022 11:57:54.997020,"(1.7, 1.95, 1.9319047619047618)","(14.0, 25.0, 19.63157894736842)","(11.0, 12.0, 10.875)","(3.0, 3.8, 3.7586206896551726)","(26.0, 90.0, 57.74193548387097)","(31.0, 180.0, 108.8125)","(20.0, 40.0, 32.0)","(26.0, 85.0, 34.25531914893617)"
16-12-2022 11:57:56.137140,"(1.7, 1.95, 1.9319047619047618)","(14.0, 25.0, 20.325)","(11.0, 12.0, 11.48936170212766)","(3.0, 3.8, 3.768)","(26.0, 90.0, 57.74193548387097)","(31.0, 180.0, 86.5)","(20.0, 40.0, 31.09090909090909)","(26.0, 85.0, 34.25531914893617)"
16-12-2022 11:57:57.315474,"(1.7, 1.95, 1.9328571428571428)","(14.0, 25.0, 20.75)","(11.0, 12.0, 11.450980392156863)","(3.0, 3.8, 3.770833333333333)","(26.0, 90.0, 53.095238095238095)","(31.0, 180.0, 83.91304347826087)","(20.0, 40.0, 32.857142857142854)","(26.0, 85.0, 34.25531914893617)"
16-12-2022 11:57:58.421883,"(1.7, 1.96, 1.9559090909090908)","(14.0, 25.0, 22.048780487804876)","(11.0, 12.0, 11.450980392156863)","(3.0, 3.8, 3.768181818181818)","(26.0, 90.0, 53.095238095238095)","(31.0, 180.0, 78.80952380952381)","(20.0, 38.0, 32.857142857142854)","(26.0, 85.0, 37.3)"
16-12-2022 11:57:59.582596,"(1.7, 1.96, 1.954)","(14.0, 25.0, 22.048780487804876)","(11.0, 12.0, 11.511111111111111)","(3.0, 3.8, 3.7588235294117647)","(26.0, 90.0, 53.095238095238095)","(31.0, 180.0, 78.80952380952381)","(20.0, 38.0, 32.857142857142854)","(26.0, 85.0, 37.3)"
16-12-2022 11:58:00.789230,"(1.7, 1.96, 1.94875)","(14.0, 25.0, 22.048780487804876)","(11.0, 12.0, 11.5)","(3.0, 3.8, 3.746153846153846)","(26.0, 90.0, 46.64516129032258)","(31.0, 180.0, 78.80952380952381)","(20.0, 38.0, 31.53846153846154)","(26.0, 85.0, 46.36363636363636)"
16-12-2022 11:58:01.945922,"(1.7, 1.99, 1.9445945945945946)","(14.0, 25.0, 21.546511627906977)","(11.0, 12.0, 11.525)","(3.0, 3.8, 3.7121951219512197)","(26.0, 90.0, 52.971428571428575)","(31.0, 180.0, 73.75)","(20.0, 38.0, 28.047619047619047)","(26.0, 85.0, 44.0625)"
16-12-2022 11:58:03.281568,"(1.7, 1.99, 1.9455555555555555)","(14.0, 25.0, 21.546511627906977)","(11.0, 12.0, 11.525)","(3.0, 3.8, 3.7125000000000004)","(26.0, 90.0, 52.971428571428575)","(31.0, 180.0, 73.75)","(20.0, 38.0, 29.363636363636363)","(21.0, 80.0, 43.56666666666666)"
16-12-2022 11:58:04.536447,"(1.75, 1.99, 1.9455555555555555)","(15.0, 25.0, 21.546511627906977)","(10.0, 12.0, 11.525)","(3.1, 3.8, 3.7102564102564104)","(26.0, 90.0, 52.971428571428575)","(31.0, 180.0, 78.80952380952381)","(19.0, 38.0, 29.071428571428573)","(21.0, 75.0, 43.18518518518518)"
16-12-2022 11:58:05.653005,"(1.75, 1.99, 1.9775657894736842)","(15.0, 25.0, 21.546511627906977)","(10.0, 12.0, 11.568181818181818)","(3.1, 3.8, 3.7121212121212124)","(26.0, 90.0, 52.971428571428575)","(31.0, 180.0, 78.80952380952381)","(19.0, 38.0, 29.071428571428573)","(21.0, 65.0, 42.0)"
16-12-2022 11:58:06.726280,"(1.75, 1.96, 1.9573722627737227)","(15.0, 25.0, 21.546511627906977)","(10.0, 12.0, 11.568181818181818)","(3.1, 3.8, 3.7121212121212124)","(26.0, 90.0, 52.971428571428575)","(31.0, 180.0, 78.80952380952381)","(19.0, 38.0, 29.071428571428573)","(21.0, 65.0, 38.95238095238095)"
16-12-2022 11:58:07.788745,"(1.75, 1.97, 1.9235)","(15.0, 25.0, 24.38888888888889)","(10.0, 12.0, 11.568181818181818)","(3.1, 3.8, 3.600925925925926)","(26.0, 90.0, 54.0)","(31.0, 180.0, 78.80952380952381)","(19.0, 38.0, 29.071428571428573)","(21.0, 60.0, 38.8)"
16-12-2022 11:58:08.792346,"(1.75, 1.9, 1.898009708737864)","(15.0, 25.0, 20.714285714285715)","(10.0, 12.0, 11.581395348837209)","(3.1, 3.8, 3.600925925925926)","(26.0, 90.0, 54.0)","(31.0, 180.0, 78.80952380952381)","(19.0, 38.0, 29.071428571428573)","(21.0, 55.0, 38.8)"
