,Fenton,Ovoid,Reckless Intention,Zillions,Cmon Mate,Charlie Foxtrot,Cyclone Rupert,Lims Synergy,Pennypacker,Star Legacy
08-01-2023 14:47:33.861414,"(7.5, 12.0, 10.9)","(5.0, 8.0, 7.828571428571428)","(41.0, 80.0, 68.0)","(101.0, 220.0, 213.0)","(31.0, 200.0, 169.6)","(12.0, 15.5, 14.75)","(11.0, 28.0, 23.0)","(3.6, 4.6, 4.406763285024155)","(2.25, 2.5, 2.483453981385729)","(101.0, 220.0, 188.57142857142856)"
08-01-2023 14:47:35.057958,"(7.5, 12.0, 10.9)","(5.0, 8.0, 7.723076923076923)","(41.0, 80.0, 68.0)","(101.0, 220.0, 213.0)","(31.0, 200.0, 169.6)","(12.0, 15.5, 14.75)","(11.0, 28.0, 23.0)","(3.6, 4.6, 4.406763285024155)","(2.25, 2.5, 2.483453981385729)","(101.0, 220.0, 188.57142857142856)"
08-01-2023 14:47:36.292859,"(7.5, 12.0, 10.9)","(5.0, 8.0, 7.723076923076923)","(41.0, 80.0, 68.0)","(101.0, 220.0, 213.0)","(31.0, 200.0, 169.6)","(12.0, 15.5, 14.75)","(11.0, 28.0, 23.0)","(3.6, 4.6, 4.406763285024155)","(2.25, 2.5, 2.483453981385729)","(101.0, 220.0, 188.57142857142856)"
08-01-2023 14:47:37.595556,"(7.5, 12.5, 10.957142857142857)","(5.0, 8.0, 7.5200000000000005)","(41.0, 80.0, 68.0)","(101.0, 220.0, 213.0)","(31.0, 200.0, 169.6)","(12.0, 15.5, 14.75)","(11.0, 28.0, 23.0)","(3.6, 4.6, 4.406763285024155)","(2.25, 2.5, 2.483453981385729)","(101.0, 220.0, 188.57142857142856)"
08-01-2023 14:47:38.944460,"(7.5, 12.5, 10.957142857142857)","(5.0, 8.0, 7.5200000000000005)","(41.0, 80.0, 74.0)","(101.0, 220.0, 213.0)","(31.0, 200.0, 169.6)","(12.0, 15.5, 14.75)","(11.0, 28.0, 23.0)","(3.6, 4.6, 4.406763285024155)","(2.25, 2.5, 2.483453981385729)","(101.0, 220.0, 188.57142857142856)"
08-01-2023 14:47:40.263555,"(7.5, 12.5, 10.957142857142857)","(5.0, 8.0, 7.5200000000000005)","(41.0, 80.0, 71.42857142857143)","(101.0, 220.0, 213.0)","(31.0, 200.0, 149.33333333333331)","(12.0, 15.5, 14.75)","(11.0, 28.0, 26.46666666666667)","(3.6, 4.6, 4.406763285024155)","(2.25, 2.5, 2.483453981385729)","(101.0, 220.0, 176.0)"
08-01-2023 14:47:41.486802,"(7.5, 12.5, 10.842857142857142)","(5.0, 8.0, 7.5200000000000005)","(41.0, 80.0, 71.42857142857143)","(101.0, 220.0, 213.0)","(31.0, 200.0, 149.33333333333331)","(12.0, 15.5, 14.722222222222221)","(11.0, 28.0, 23.8)","(3.6, 4.6, 4.406763285024155)","(2.25, 2.5, 2.483453981385729)","(101.0, 220.0, 176.0)"
08-01-2023 14:47:42.692696,"(7.5, 12.0, 11.133333333333333)","(5.0, 8.0, 7.5200000000000005)","(41.0, 80.0, 71.42857142857143)","(101.0, 220.0, 213.0)","(31.0, 200.0, 149.33333333333331)","(12.0, 15.5, 14.722222222222221)","(11.0, 28.0, 24.0)","(3.6, 4.6, 4.406763285024155)","(2.25, 2.5, 2.483453981385729)","(101.0, 220.0, 176.0)"
08-01-2023 14:47:43.936492,"(7.5, 12.0, 10.96)","(5.0, 8.0, 7.5200000000000005)","(41.0, 80.0, 71.42857142857143)","(101.0, 220.0, 213.0)","(31.0, 200.0, 149.33333333333331)","(12.0, 15.5, 14.722222222222221)","(11.0, 28.0, 24.0)","(3.6, 4.6, 4.406763285024155)","(2.25, 2.5, 2.483453981385729)","(101.0, 220.0, 176.0)"
08-01-2023 14:47:45.202216,"(7.5, 12.0, 10.96)","(5.0, 8.0, 7.5200000000000005)","(41.0, 80.0, 71.42857142857143)","(101.0, 220.0, 213.0)","(31.0, 200.0, 149.33333333333331)","(12.0, 15.5, 14.722222222222221)","(11.0, 28.0, 24.0)","(3.6, 4.6, 4.406763285024155)","(2.25, 2.5, 2.4838383838383837)","(101.0, 220.0, 176.0)"
08-01-2023 14:47:46.486034,"(7.5, 12.0, 10.96)","(5.0, 8.0, 7.5200000000000005)","(41.0, 80.0, 71.42857142857143)","(101.0, 220.0, 213.0)","(31.0, 200.0, 149.33333333333331)","(12.0, 15.5, 14.722222222222221)","(11.0, 28.0, 24.0)","(3.6, 4.6, 4.406763285024155)","(2.25, 2.5, 2.4838383838383837)","(101.0, 220.0, 176.0)"
08-01-2023 14:47:47.740453,"(7.5, 12.0, 11.35)","(5.0, 8.0, 7.5200000000000005)","(41.0, 80.0, 71.42857142857143)","(101.0, 220.0, 213.0)","(31.0, 200.0, 149.33333333333331)","(12.0, 15.5, 14.722222222222221)","(11.0, 28.0, 24.0)","(3.6, 4.6, 4.406763285024155)","(2.25, 2.5, 2.4838383838383837)","(101.0, 220.0, 176.0)"
08-01-2023 14:47:48.959256,"(7.5, 12.0, 11.35)","(5.0, 8.0, 7.5200000000000005)","(41.0, 80.0, 71.42857142857143)","(101.0, 220.0, 213.0)","(31.0, 200.0, 149.33333333333331)","(12.0, 15.5, 14.722222222222221)","(11.0, 28.0, 24.0)","(3.6, 4.6, 4.406763285024155)","(2.25, 2.5, 2.4838383838383837)","(101.0, 220.0, 176.0)"
08-01-2023 14:47:50.149985,"(7.5, 12.0, 11.35)","(5.0, 8.0, 7.5200000000000005)","(41.0, 80.0, 71.42857142857143)","(101.0, 220.0, 213.0)","(31.0, 200.0, 149.33333333333331)","(12.0, 15.5, 14.722222222222221)","(11.0, 28.0, 24.0)","(3.6, 4.6, 4.406763285024155)","(2.25, 2.5, 2.4838383838383837)","(101.0, 220.0, 176.0)"
08-01-2023 14:47:51.349969,"(7.5, 12.0, 11.35)","(5.0, 8.0, 7.5200000000000005)","(41.0, 80.0, 71.42857142857143)","(101.0, 220.0, 213.0)","(31.0, 200.0, 149.33333333333331)","(12.0, 15.5, 14.722222222222221)","(11.0, 28.0, 24.0)","(3.6, 4.6, 4.406763285024155)","(2.25, 2.5, 2.4838383838383837)","(101.0, 220.0, 153.33333333333334)"
08-01-2023 14:47:52.564841,"(7.5, 12.0, 11.52)","(5.0, 8.0, 7.5200000000000005)","(41.0, 80.0, 75.71428571428572)","(101.0, 220.0, 213.0)","(31.0, 200.0, 169.6)","(12.0, 15.5, 14.75)","(11.0, 28.0, 24.0)","(3.6, 4.6, 4.406763285024155)","(2.25, 2.5, 2.4838383838383837)","(101.0, 220.0, 153.33333333333334)"
08-01-2023 14:47:53.826389,"(7.5, 12.5, 10.957142857142857)","(5.0, 8.0, 7.5200000000000005)","(41.0, 80.0, 75.71428571428572)","(101.0, 220.0, 213.0)","(31.0, 200.0, 100.0)","(12.0, 15.5, 14.75)","(11.0, 28.0, 24.0)","(3.6, 4.6, 4.406763285024155)","(2.25, 2.5, 2.4838383838383837)","(101.0, 220.0, 153.33333333333334)"
08-01-2023 14:47:55.061024,"(7.5, 12.5, 10.957142857142857)","(5.0, 8.0, 7.5200000000000005)","(41.0, 80.0, 75.71428571428572)","(101.0, 220.0, 213.0)","(31.0, 200.0, 162.5)","(12.0, 15.5, 14.75)","(11.0, 28.0, 24.0)","(3.6, 4.6, 4.406763285024155)","(2.25, 2.5, 2.4838383838383837)","(101.0, 220.0, 153.33333333333334)"
08-01-2023 14:47:56.303579,"(7.5, 12.5, 11.166666666666666)","(5.0, 8.0, 7.5200000000000005)","(41.0, 80.0, 67.5)","(101.0, 220.0, 213.0)","(31.0, 200.0, 172.72727272727275)","(12.0, 15.5, 14.75)","(11.0, 28.0, 24.0)","(3.6, 4.6, 4.406763285024155)","(2.25, 2.5, 2.4824175824175825)","(101.0, 220.0, 153.33333333333334)"
08-01-2023 14:47:57.534024,"(7.5, 12.5, 11.166666666666666)","(5.0, 8.0, 7.3428571428571425)","(41.0, 80.0, 67.5)","(101.0, 220.0, 213.0)","(31.0, 200.0, 172.72727272727275)","(12.0, 15.5, 14.75)","(11.0, 28.0, 24.0)","(3.6, 4.6, 4.406763285024155)","(2.25, 2.5, 2.4838709677419355)","(101.0, 220.0, 153.33333333333334)"
08-01-2023 14:47:58.789632,"(7.5, 12.5, 11.166666666666666)","(5.0, 7.8, 7.3428571428571425)","(41.0, 80.0, 67.5)","(101.0, 220.0, 213.0)","(31.0, 200.0, 172.72727272727275)","(12.0, 15.5, 14.75)","(11.0, 28.0, 24.0)","(3.6, 4.6, 4.406763285024155)","(2.25, 2.5, 2.4838709677419355)","(101.0, 220.0, 153.33333333333334)"
08-01-2023 14:48:00.091164,"(7.5, 12.5, 11.166666666666666)","(5.0, 7.8, 7.3428571428571425)","(41.0, 80.0, 67.5)","(101.0, 220.0, 213.0)","(31.0, 200.0, 172.72727272727275)","(12.0, 15.5, 14.75)","(11.0, 28.0, 24.0)","(3.6, 4.6, 4.406666666666667)","(2.25, 2.5, 2.4838709677419355)","(101.0, 220.0, 153.33333333333334)"
08-01-2023 14:48:01.347756,"(7.5, 12.5, 11.166666666666666)","(5.0, 7.8, 7.3428571428571425)","(41.0, 80.0, 67.5)","(101.0, 220.0, 213.0)","(31.0, 200.0, 172.72727272727275)","(12.0, 15.5, 14.75)","(11.0, 28.0, 24.0)","(3.6, 4.6, 4.406666666666667)","(2.25, 2.5, 2.4838709677419355)","(101.0, 220.0, 153.33333333333334)"
08-01-2023 14:48:02.609780,"(7.5, 12.5, 11.166666666666666)","(5.0, 7.8, 7.3428571428571425)","(41.0, 80.0, 67.5)","(101.0, 220.0, 213.0)","(31.0, 200.0, 172.72727272727275)","(12.0, 15.5, 14.75)","(11.0, 28.0, 24.0)","(3.6, 4.6, 4.406666666666667)","(2.25, 2.5, 2.4838709677419355)","(101.0, 220.0, 153.33333333333334)"
08-01-2023 14:48:03.875098,"(7.5, 12.5, 11.166666666666666)","(5.0, 7.8, 7.3428571428571425)","(41.0, 80.0, 67.5)","(101.0, 220.0, 213.0)","(31.0, 200.0, 172.72727272727275)","(12.0, 15.5, 14.75)","(11.0, 28.0, 24.0)","(3.6, 4.6, 4.406666666666667)","(2.25, 2.5, 2.4838709677419355)","(101.0, 220.0, 153.33333333333334)"
08-01-2023 14:48:05.139729,"(7.5, 12.5, 11.166666666666666)","(5.0, 7.8, 7.3428571428571425)","(41.0, 80.0, 75.38461538461539)","(101.0, 220.0, 213.0)","(31.0, 200.0, 142.0)","(12.0, 15.5, 14.75)","(11.0, 28.0, 24.0)","(3.6, 4.6, 4.406666666666667)","(2.25, 2.5, 2.4838709677419355)","(101.0, 220.0, 153.33333333333334)"
08-01-2023 14:48:06.451932,"(7.5, 12.5, 11.166666666666666)","(5.0, 7.8, 7.3428571428571425)","(41.0, 80.0, 75.38461538461539)","(101.0, 220.0, 213.0)","(31.0, 200.0, 142.0)","(12.0, 15.5, 14.75)","(11.0, 28.0, 24.0)","(3.6, 4.6, 4.406666666666667)","(2.25, 2.5, 2.4838709677419355)","(101.0, 220.0, 153.33333333333334)"
08-01-2023 14:48:07.738993,"(7.5, 12.5, 11.166666666666666)","(5.0, 7.8, 7.3428571428571425)","(41.0, 80.0, 75.38461538461539)","(101.0, 220.0, 213.0)","(31.0, 200.0, 142.0)","(12.0, 15.5, 14.75)","(11.0, 28.0, 24.0)","(3.6, 4.6, 4.406666666666667)","(2.25, 2.5, 2.4838709677419355)","(101.0, 220.0, 153.33333333333334)"
08-01-2023 14:48:09.045142,"(7.5, 12.5, 11.166666666666666)","(5.0, 7.8, 7.3428571428571425)","(41.0, 80.0, 75.38461538461539)","(101.0, 220.0, 213.0)","(31.0, 200.0, 142.0)","(12.0, 15.5, 14.75)","(11.0, 28.0, 24.0)","(3.6, 4.6, 4.406666666666667)","(2.25, 2.5, 2.4838709677419355)","(101.0, 220.0, 153.33333333333334)"
08-01-2023 14:48:10.349340,"(7.5, 12.5, 11.166666666666666)","(5.0, 7.8, 7.3428571428571425)","(41.0, 80.0, 75.38461538461539)","(101.0, 220.0, 213.0)","(31.0, 200.0, 142.0)","(12.0, 15.5, 14.75)","(11.0, 28.0, 24.0)","(3.6, 4.6, 4.406666666666667)","(2.25, 2.5, 2.4838709677419355)","(101.0, 220.0, 153.33333333333334)"
08-01-2023 14:48:11.523449,"(7.5, 12.5, 11.166666666666666)","(5.0, 7.8, 7.3428571428571425)","(41.0, 80.0, 75.38461538461539)","(101.0, 220.0, 213.0)","(31.0, 200.0, 142.0)","(12.0, 15.5, 14.545454545454545)","(11.0, 28.0, 24.0)","(3.6, 4.6, 4.406666666666667)","(2.25, 2.5, 2.4838709677419355)","(101.0, 220.0, 153.33333333333334)"
08-01-2023 14:48:12.763331,"(7.5, 12.5, 11.166666666666666)","(5.0, 7.8, 7.3428571428571425)","(41.0, 80.0, 75.38461538461539)","(101.0, 220.0, 213.0)","(31.0, 200.0, 142.0)","(12.0, 15.5, 14.545454545454545)","(11.0, 28.0, 24.0)","(3.6, 4.6, 4.406666666666667)","(2.25, 2.5, 2.4838709677419355)","(101.0, 220.0, 153.33333333333334)"
08-01-2023 14:48:14.041124,"(7.5, 12.5, 11.166666666666666)","(5.0, 7.8, 7.3428571428571425)","(41.0, 80.0, 75.38461538461539)","(101.0, 220.0, 213.0)","(31.0, 200.0, 142.0)","(12.0, 15.5, 14.545454545454545)","(11.0, 28.0, 24.0)","(3.6, 4.6, 4.406666666666667)","(2.25, 2.5, 2.4838709677419355)","(101.0, 220.0, 153.33333333333334)"
08-01-2023 14:48:15.297929,"(7.5, 12.5, 11.166666666666666)","(5.0, 7.8, 7.3428571428571425)","(41.0, 80.0, 75.38461538461539)","(101.0, 220.0, 213.0)","(31.0, 200.0, 172.72727272727275)","(12.0, 15.5, 14.545454545454545)","(11.0, 28.0, 24.0)","(3.6, 4.6, 4.406666666666667)","(2.25, 2.5, 2.4838709677419355)","(101.0, 220.0, 212.0)"
08-01-2023 14:48:16.604530,"(7.5, 12.5, 11.166666666666666)","(5.0, 7.8, 7.3428571428571425)","(41.0, 80.0, 75.38461538461539)","(101.0, 220.0, 213.0)","(31.0, 200.0, 172.72727272727275)","(12.0, 15.5, 14.545454545454545)","(11.0, 28.0, 24.0)","(3.6, 4.6, 4.406666666666667)","(2.25, 2.5, 2.4838709677419355)","(101.0, 220.0, 212.0)"
08-01-2023 14:48:17.777573,"(7.5, 12.5, 11.166666666666666)","(5.0, 7.8, 7.3428571428571425)","(41.0, 80.0, 75.38461538461539)","(101.0, 220.0, 213.0)","(31.0, 200.0, 172.72727272727275)","(12.0, 15.5, 14.545454545454545)","(11.0, 28.0, 24.0)","(3.6, 4.6, 4.406666666666667)","(2.25, 2.5, 2.4838709677419355)","(101.0, 220.0, 212.0)"
08-01-2023 14:48:18.958148,"(7.5, 12.5, 11.166666666666666)","(5.0, 7.8, 7.3428571428571425)","(41.0, 80.0, 75.38461538461539)","(101.0, 220.0, 213.0)","(31.0, 200.0, 172.72727272727275)","(12.0, 15.5, 14.545454545454545)","(11.0, 28.0, 24.0)","(3.6, 4.6, 4.406666666666667)","(2.25, 2.5, 2.4838709677419355)","(101.0, 220.0, 212.0)"
08-01-2023 14:48:20.224196,"(7.5, 12.5, 11.166666666666666)","(5.0, 7.8, 7.3428571428571425)","(41.0, 80.0, 75.38461538461539)","(101.0, 220.0, 213.0)","(31.0, 200.0, 172.72727272727275)","(12.0, 15.5, 14.545454545454545)","(11.0, 28.0, 24.0)","(3.6, 4.6, 4.406666666666667)","(2.25, 2.5, 2.4838709677419355)","(101.0, 220.0, 212.0)"
08-01-2023 14:48:21.515336,"(7.5, 12.5, 11.166666666666666)","(5.0, 7.8, 7.3428571428571425)","(41.0, 80.0, 75.38461538461539)","(101.0, 220.0, 213.0)","(31.0, 200.0, 172.72727272727275)","(12.0, 15.5, 14.545454545454545)","(11.0, 28.0, 24.0)","(3.6, 4.6, 4.406666666666667)","(2.25, 2.5, 2.4838709677419355)","(101.0, 220.0, 212.0)"
08-01-2023 14:48:22.780268,"(7.5, 12.5, 11.166666666666666)","(5.0, 7.8, 7.3428571428571425)","(41.0, 80.0, 75.38461538461539)","(101.0, 220.0, 213.0)","(31.0, 200.0, 172.72727272727275)","(12.0, 15.5, 14.545454545454545)","(11.0, 28.0, 24.0)","(3.6, 4.6, 4.406666666666667)","(2.25, 2.5, 2.4838709677419355)","(101.0, 220.0, 212.0)"
08-01-2023 14:48:24.017782,"(7.5, 12.5, 11.166666666666666)","(5.0, 7.8, 7.3428571428571425)","(41.0, 80.0, 75.38461538461539)","(101.0, 220.0, 213.0)","(31.0, 200.0, 172.72727272727275)","(12.0, 15.5, 14.545454545454545)","(11.0, 28.0, 24.0)","(3.6, 4.6, 4.406666666666667)","(2.25, 2.5, 2.4838709677419355)","(101.0, 220.0, 212.0)"
08-01-2023 14:48:25.205222,"(7.5, 12.5, 11.166666666666666)","(5.0, 7.6, 7.3999999999999995)","(41.0, 80.0, 75.38461538461539)","(101.0, 220.0, 213.0)","(31.0, 200.0, 172.72727272727275)","(12.0, 15.5, 14.545454545454545)","(11.0, 28.0, 24.0)","(3.6, 4.6, 4.406666666666667)","(2.25, 2.5, 2.4838709677419355)","(101.0, 220.0, 212.0)"
08-01-2023 14:48:26.457035,"(7.5, 12.5, 11.166666666666666)","(5.0, 7.6, 7.3999999999999995)","(41.0, 80.0, 75.38461538461539)","(101.0, 220.0, 213.0)","(31.0, 200.0, 172.72727272727275)","(12.0, 15.5, 14.545454545454545)","(11.0, 28.0, 24.0)","(3.6, 4.6, 4.406666666666667)","(2.25, 2.5, 2.4838709677419355)","(101.0, 220.0, 212.0)"
08-01-2023 14:48:27.722877,"(7.5, 12.5, 11.166666666666666)","(5.0, 7.6, 7.3999999999999995)","(41.0, 80.0, 75.38461538461539)","(101.0, 220.0, 213.0)","(31.0, 200.0, 172.72727272727275)","(12.0, 15.5, 14.545454545454545)","(11.0, 28.0, 24.0)","(3.6, 4.6, 4.406666666666667)","(2.25, 2.5, 2.483739837398374)","(101.0, 220.0, 212.0)"
08-01-2023 14:48:28.990089,"(7.5, 12.5, 11.166666666666666)","(5.0, 7.6, 7.3999999999999995)","(41.0, 80.0, 75.38461538461539)","(101.0, 220.0, 213.0)","(31.0, 200.0, 172.72727272727275)","(12.0, 15.5, 14.545454545454545)","(11.0, 28.0, 24.0)","(3.6, 4.6, 4.406666666666667)","(2.25, 2.5, 2.483739837398374)","(101.0, 220.0, 212.0)"
08-01-2023 14:48:30.230957,"(7.5, 12.5, 10.9)","(5.0, 7.6, 7.3999999999999995)","(41.0, 80.0, 75.38461538461539)","(101.0, 220.0, 213.0)","(31.0, 200.0, 178.57142857142856)","(12.0, 15.5, 14.545454545454545)","(11.0, 28.0, 24.0)","(3.6, 4.6, 4.406666666666667)","(2.25, 2.5, 2.483739837398374)","(101.0, 220.0, 212.0)"
08-01-2023 14:48:31.500834,"(7.5, 12.5, 10.9)","(5.0, 7.6, 7.3999999999999995)","(41.0, 80.0, 75.38461538461539)","(101.0, 220.0, 213.0)","(31.0, 200.0, 178.57142857142856)","(12.0, 15.5, 14.545454545454545)","(11.0, 28.0, 24.0)","(3.6, 4.6, 4.406666666666667)","(2.25, 2.5, 2.483739837398374)","(101.0, 220.0, 212.0)"
08-01-2023 14:48:32.841619,"(7.5, 12.5, 10.9)","(5.0, 7.6, 7.3999999999999995)","(41.0, 80.0, 75.38461538461539)","(101.0, 220.0, 213.0)","(31.0, 200.0, 166.66666666666669)","(12.0, 15.5, 14.545454545454545)","(11.0, 28.0, 24.0)","(3.6, 4.6, 4.406666666666667)","(2.25, 2.5, 2.483739837398374)","(101.0, 220.0, 212.0)"
08-01-2023 14:48:34.116291,"(7.5, 12.5, 11.045454545454545)","(5.0, 7.6, 7.3999999999999995)","(41.0, 80.0, 74.28571428571429)","(101.0, 220.0, 213.0)","(31.0, 200.0, 158.33333333333331)","(12.0, 15.5, 14.444444444444445)","(11.0, 28.0, 24.0)","(3.6, 4.6, 4.406666666666667)","(2.25, 2.5, 2.483739837398374)","(101.0, 220.0, 165.0)"
08-01-2023 14:48:35.435473,"(7.5, 12.0, 11.0)","(5.0, 7.4, 7.092307692307692)","(41.0, 80.0, 74.28571428571429)","(101.0, 220.0, 213.0)","(31.0, 200.0, 158.33333333333331)","(12.0, 15.0, 14.444444444444445)","(11.0, 28.0, 24.0)","(3.6, 4.6, 4.406666666666667)","(2.25, 2.5, 2.483739837398374)","(101.0, 220.0, 165.0)"
08-01-2023 14:48:36.712770,"(7.5, 12.0, 11.0)","(5.0, 7.4, 7.092307692307692)","(41.0, 80.0, 74.28571428571429)","(101.0, 220.0, 213.0)","(31.0, 200.0, 158.33333333333331)","(12.0, 15.0, 14.444444444444445)","(11.0, 28.0, 24.0)","(3.6, 4.6, 4.406666666666667)","(2.25, 2.5, 2.483739837398374)","(101.0, 220.0, 165.0)"
08-01-2023 14:48:37.973132,"(7.5, 12.0, 11.0)","(5.0, 7.4, 7.082758620689655)","(41.0, 80.0, 74.28571428571429)","(101.0, 220.0, 213.0)","(31.0, 200.0, 158.33333333333331)","(12.0, 15.0, 14.444444444444445)","(11.0, 28.0, 24.0)","(3.6, 4.6, 4.406666666666667)","(2.25, 2.5, 2.5388405797101448)","(101.0, 220.0, 165.0)"
08-01-2023 14:48:39.186024,"(7.5, 12.0, 11.0)","(5.0, 7.4, 6.924137931034482)","(41.0, 80.0, 74.28571428571429)","(101.0, 220.0, 213.0)","(31.0, 200.0, 158.33333333333331)","(12.0, 15.0, 14.444444444444445)","(11.0, 28.0, 24.0)","(3.6, 4.6, 4.406666666666667)","(2.25, 2.54, 2.7098550724637684)","(101.0, 220.0, 165.0)"
08-01-2023 14:48:40.454765,"(7.5, 12.0, 11.0)","(5.0, 7.4, 6.924137931034482)","(41.0, 80.0, 76.0)","(101.0, 220.0, 213.0)","(31.0, 200.0, 158.33333333333331)","(12.0, 15.0, 14.210526315789474)","(11.0, 28.0, 24.0)","(3.6, 4.6, 4.406666666666667)","(2.25, 2.72, 2.7098550724637684)","(101.0, 220.0, 165.0)"
08-01-2023 14:48:41.783114,"(7.5, 12.0, 11.0)","(5.0, 7.4, 6.924137931034482)","(41.0, 80.0, 76.0)","(101.0, 220.0, 213.0)","(31.0, 200.0, 158.33333333333331)","(12.0, 15.0, 14.210526315789474)","(11.0, 28.0, 24.0)","(3.6, 4.6, 4.406666666666667)","(2.25, 2.72, 2.7083333333333335)","(101.0, 220.0, 165.0)"
08-01-2023 14:48:43.053165,"(7.5, 12.0, 11.0)","(5.0, 7.4, 6.924137931034482)","(41.0, 80.0, 76.0)","(101.0, 220.0, 213.0)","(31.0, 200.0, 158.33333333333331)","(12.0, 15.0, 14.210526315789474)","(11.0, 28.0, 24.0)","(3.6, 4.6, 4.406666666666667)","(2.25, 2.72, 2.67625)","(101.0, 220.0, 165.0)"
08-01-2023 14:48:44.264386,"(7.5, 12.0, 11.0)","(5.0, 7.4, 6.924137931034482)","(41.0, 80.0, 76.0)","(101.0, 220.0, 213.0)","(31.0, 200.0, 158.33333333333331)","(12.0, 15.0, 14.210526315789474)","(11.0, 28.0, 24.0)","(3.6, 4.6, 4.406666666666667)","(2.25, 2.72, 2.6271428571428572)","(101.0, 220.0, 146.66666666666666)"
08-01-2023 14:48:45.538209,"(7.5, 12.0, 11.0)","(5.0, 7.4, 6.924137931034482)","(41.0, 80.0, 76.0)","(101.0, 220.0, 213.0)","(31.0, 200.0, 158.33333333333331)","(12.0, 15.0, 14.210526315789474)","(11.0, 28.0, 24.0)","(3.6, 4.6, 4.407035175879398)","(2.25, 2.7, 2.672982456140351)","(101.0, 220.0, 146.66666666666666)"
08-01-2023 14:48:46.735133,"(7.5, 12.0, 11.0)","(5.0, 7.4, 6.726315789473684)","(41.0, 80.0, 76.0)","(101.0, 220.0, 213.0)","(31.0, 200.0, 158.33333333333331)","(12.0, 15.0, 14.210526315789474)","(11.0, 28.0, 24.0)","(3.6, 4.6, 4.313432835820896)","(2.25, 2.68, 2.658571428571429)","(101.0, 220.0, 146.66666666666666)"
08-01-2023 14:48:47.916808,"(7.5, 12.0, 11.0)","(5.0, 7.4, 6.726315789473684)","(41.0, 80.0, 76.0)","(101.0, 220.0, 213.0)","(31.0, 200.0, 158.33333333333331)","(12.0, 15.0, 14.210526315789474)","(11.0, 28.0, 24.0)","(3.6, 4.6, 4.313366336633663)","(2.25, 2.68, 2.658571428571429)","(101.0, 220.0, 146.66666666666666)"
08-01-2023 14:48:49.176708,"(7.5, 12.0, 11.0)","(5.0, 7.4, 6.726315789473684)","(41.0, 80.0, 76.0)","(101.0, 220.0, 213.0)","(31.0, 200.0, 158.33333333333331)","(12.0, 15.0, 14.210526315789474)","(11.0, 28.0, 24.0)","(3.6, 4.6, 4.313366336633663)","(2.25, 2.68, 2.658571428571429)","(101.0, 220.0, 146.66666666666666)"
08-01-2023 14:48:50.467791,"(7.5, 12.0, 10.875)","(5.0, 7.4, 6.726315789473684)","(41.0, 80.0, 76.0)","(101.0, 220.0, 213.0)","(31.0, 200.0, 158.33333333333331)","(12.0, 15.0, 14.210526315789474)","(11.0, 28.0, 24.0)","(3.6, 4.6, 4.313366336633663)","(2.25, 2.68, 2.674929577464789)","(101.0, 220.0, 146.66666666666666)"
08-01-2023 14:48:51.763937,"(7.5, 12.0, 10.875)","(5.0, 7.4, 6.726315789473684)","(41.0, 80.0, 76.0)","(101.0, 220.0, 213.0)","(31.0, 200.0, 158.33333333333331)","(12.0, 15.0, 14.210526315789474)","(11.0, 28.0, 24.0)","(3.6, 4.6, 4.313366336633663)","(2.25, 2.68, 2.6433333333333335)","(101.0, 220.0, 146.66666666666666)"
08-01-2023 14:48:52.961694,"(7.5, 12.0, 10.875)","(5.0, 7.4, 6.726315789473684)","(41.0, 80.0, 75.71428571428571)","(101.0, 220.0, 213.0)","(31.0, 200.0, 158.33333333333331)","(12.0, 15.0, 14.210526315789474)","(11.0, 28.0, 24.0)","(3.6, 4.6, 4.313366336633663)","(2.25, 2.66, 2.6433333333333335)","(101.0, 220.0, 146.66666666666666)"
08-01-2023 14:48:54.179951,"(7.5, 12.0, 10.875)","(5.0, 7.4, 6.8500000000000005)","(41.0, 80.0, 75.71428571428571)","(101.0, 220.0, 213.0)","(31.0, 200.0, 158.33333333333331)","(12.0, 15.0, 14.210526315789474)","(11.0, 28.0, 24.0)","(3.6, 4.6, 4.313366336633663)","(2.25, 2.66, 2.6433333333333335)","(101.0, 220.0, 146.66666666666666)"
08-01-2023 14:48:55.458794,"(7.5, 12.0, 10.875)","(5.0, 7.2, 6.538461538461538)","(41.0, 80.0, 75.71428571428571)","(101.0, 220.0, 213.0)","(31.0, 200.0, 158.33333333333331)","(12.0, 15.0, 14.210526315789474)","(11.0, 28.0, 24.0)","(3.6, 4.6, 4.313366336633663)","(2.25, 2.66, 2.647878787878788)","(101.0, 220.0, 146.66666666666666)"
08-01-2023 14:48:56.729995,"(7.5, 12.0, 10.875)","(5.0, 6.6, 6.538461538461538)","(41.0, 80.0, 76.53846153846153)","(101.0, 220.0, 213.0)","(31.0, 200.0, 158.33333333333331)","(12.0, 15.0, 14.210526315789474)","(11.0, 28.0, 24.0)","(3.6, 4.6, 4.313366336633663)","(2.25, 2.66, 2.628421052631579)","(101.0, 220.0, 146.66666666666666)"
08-01-2023 14:48:58.026126,"(7.5, 12.0, 10.875)","(5.0, 7.2, 6.8500000000000005)","(41.0, 95.0, 76.53846153846153)","(101.0, 220.0, 213.0)","(31.0, 200.0, 158.33333333333331)","(12.0, 15.0, 14.210526315789474)","(11.0, 28.0, 24.0)","(3.6, 4.6, 4.313366336633663)","(2.25, 2.66, 2.628421052631579)","(101.0, 220.0, 146.66666666666666)"
