,Floral Marg,Limitless Speed,Inconsequential,Wild Rumour,New To Me,Jebrynah Astra,Galileo Brae
16-12-2022 12:55:17.938312,"(4.0, 6.2, 6.054545454545455)","(8.5, 15.0, 11.100000000000001)","(2.25, 3.55, 3.476)","(6.0, 10.0, 8.71875)","(4.8, 7.8, 6.675)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 27.77777777777778)"
16-12-2022 12:55:19.084858,"(4.0, 6.4, 5.725)","(8.5, 15.0, 11.100000000000001)","(2.25, 3.55, 3.476)","(6.0, 10.0, 8.71875)","(4.8, 7.8, 6.675)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 27.77777777777778)"
16-12-2022 12:55:20.195001,"(4.0, 6.4, 5.725)","(8.5, 15.0, 11.100000000000001)","(2.25, 3.55, 3.476)","(6.0, 10.0, 8.71875)","(4.8, 7.8, 6.675)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 27.77777777777778)"
16-12-2022 12:55:21.335920,"(4.0, 6.4, 5.725)","(8.5, 15.0, 11.100000000000001)","(2.25, 3.55, 3.476)","(6.0, 10.0, 8.71875)","(4.8, 7.8, 6.675)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 27.77777777777778)"
16-12-2022 12:55:22.479292,"(4.0, 6.4, 5.38)","(8.5, 15.0, 11.100000000000001)","(2.25, 3.55, 3.476)","(6.0, 10.0, 8.71875)","(4.8, 7.8, 6.675)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 27.77777777777778)"
16-12-2022 12:55:23.651051,"(4.0, 6.4, 5.38)","(8.5, 15.0, 11.100000000000001)","(2.25, 3.55, 3.476)","(6.0, 10.0, 8.71875)","(4.8, 7.8, 6.675)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 27.77777777777778)"
16-12-2022 12:55:24.846720,"(4.0, 6.4, 5.38)","(8.5, 15.0, 11.100000000000001)","(2.25, 3.55, 3.476)","(6.0, 10.0, 8.71875)","(4.8, 7.8, 6.675)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 27.77777777777778)"
16-12-2022 12:55:25.950543,"(4.0, 6.4, 5.38)","(8.5, 15.0, 11.100000000000001)","(2.25, 3.55, 3.476)","(6.0, 10.0, 8.71875)","(4.8, 7.8, 6.675)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 27.77777777777778)"
16-12-2022 12:55:27.095378,"(4.0, 6.4, 5.38)","(8.5, 15.0, 11.100000000000001)","(2.25, 3.55, 3.476)","(6.0, 10.0, 8.71875)","(4.8, 7.8, 6.675)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 27.77777777777778)"
16-12-2022 12:55:28.276332,"(4.0, 6.4, 5.38)","(8.5, 15.0, 11.100000000000001)","(2.25, 3.55, 3.476)","(6.0, 10.0, 8.71875)","(4.8, 7.8, 6.675)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 27.77777777777778)"
16-12-2022 12:55:29.474497,"(4.0, 6.4, 5.38)","(8.5, 15.0, 11.100000000000001)","(2.25, 3.55, 3.476)","(6.0, 10.0, 7.5)","(4.8, 7.8, 6.675)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 27.77777777777778)"
16-12-2022 12:55:30.696397,"(4.0, 6.4, 5.800000000000001)","(8.5, 15.0, 11.100000000000001)","(2.25, 3.55, 3.476)","(6.0, 10.0, 8.181818181818182)","(4.8, 7.8, 6.35)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 27.77777777777778)"
16-12-2022 12:55:31.865393,"(4.0, 6.4, 5.800000000000001)","(8.5, 15.0, 11.100000000000001)","(2.25, 3.55, 3.476)","(6.0, 10.0, 8.181818181818182)","(4.8, 7.8, 6.35)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 27.77777777777778)"
16-12-2022 12:55:33.042768,"(4.0, 6.4, 5.800000000000001)","(8.5, 15.0, 11.100000000000001)","(2.25, 3.55, 3.476)","(6.0, 10.0, 8.181818181818182)","(4.8, 7.8, 6.35)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 27.77777777777778)"
16-12-2022 12:55:34.212512,"(4.0, 6.4, 4.825)","(8.5, 15.0, 11.100000000000001)","(2.25, 3.55, 3.476)","(6.0, 10.0, 7.5)","(4.8, 7.8, 5.866666666666667)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 27.77777777777778)"
16-12-2022 12:55:35.433079,"(4.0, 6.4, 5.65)","(8.5, 15.0, 11.100000000000001)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 6.6)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 27.77777777777778)"
16-12-2022 12:55:36.655629,"(4.0, 6.4, 5.768421052631579)","(8.5, 15.0, 11.100000000000001)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 6.6)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 27.77777777777778)"
16-12-2022 12:55:37.851706,"(4.0, 6.4, 5.768421052631579)","(8.5, 15.0, 11.100000000000001)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 5.866666666666667)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 27.77777777777778)"
16-12-2022 12:55:38.855020,"(4.0, 6.4, 5.2)","(8.5, 15.0, 11.100000000000001)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 6.6)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 27.77777777777778)"
16-12-2022 12:55:39.991895,"(4.0, 6.4, 5.7625)","(8.5, 15.0, 11.100000000000001)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 5.866666666666667)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 27.77777777777778)"
16-12-2022 12:55:41.130772,"(4.0, 6.4, 5.066666666666667)","(8.5, 15.0, 11.100000000000001)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 5.8)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 27.77777777777778)"
16-12-2022 12:55:42.396836,"(4.0, 6.4, 5.800000000000001)","(8.5, 15.0, 11.100000000000001)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 5.8)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 27.77777777777778)"
16-12-2022 12:55:43.650734,"(4.0, 6.4, 5.7625)","(8.5, 15.0, 11.100000000000001)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 5.8)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 27.77777777777778)"
16-12-2022 12:55:44.930558,"(4.0, 6.4, 5.6875)","(8.5, 15.0, 11.100000000000001)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 5.8)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 27.77777777777778)"
16-12-2022 12:55:46.175569,"(4.0, 6.4, 5.7625)","(8.5, 15.0, 11.100000000000001)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 5.8)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 27.77777777777778)"
16-12-2022 12:55:47.378832,"(4.0, 6.4, 5.333333333333333)","(8.5, 15.0, 11.100000000000001)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 5.8)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 27.77777777777778)"
16-12-2022 12:55:48.688164,"(4.0, 6.4, 5.333333333333333)","(8.5, 15.0, 11.100000000000001)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 5.8)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 27.77777777777778)"
16-12-2022 12:55:49.896589,"(4.0, 6.4, 5.65)","(8.5, 15.0, 11.100000000000001)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 5.8)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 27.77777777777778)"
16-12-2022 12:55:51.158352,"(4.0, 6.4, 5.066666666666667)","(8.5, 15.0, 11.100000000000001)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 5.8)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 27.77777777777778)"
16-12-2022 12:55:52.298016,"(4.0, 6.4, 5.066666666666667)","(8.5, 15.0, 11.100000000000001)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 5.8)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 27.77777777777778)"
16-12-2022 12:55:53.436905,"(4.0, 6.4, 5.066666666666667)","(8.5, 14.5, 13.5875)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 5.8)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 27.77777777777778)"
16-12-2022 12:55:54.721563,"(4.0, 6.4, 5.066666666666667)","(8.5, 14.5, 13.5875)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 5.8)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 27.77777777777778)"
16-12-2022 12:55:55.990253,"(4.0, 6.4, 5.066666666666667)","(8.5, 14.5, 13.5875)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 5.8)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 27.77777777777778)"
16-12-2022 12:55:56.978902,"(4.0, 6.4, 5.066666666666667)","(8.5, 14.5, 13.5875)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 5.8)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 27.77777777777778)"
16-12-2022 12:55:58.357984,"(4.0, 6.4, 5.266666666666667)","(8.5, 14.5, 13.5875)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 5.8)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 27.77777777777778)"
16-12-2022 12:55:59.575186,"(4.0, 6.4, 5.7625)","(8.5, 14.5, 13.5875)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 5.8)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 27.77777777777778)"
16-12-2022 12:56:00.873025,"(4.0, 6.4, 5.333333333333333)","(8.5, 14.5, 13.5875)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 5.8)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 27.77777777777778)"
16-12-2022 12:56:02.036760,"(4.0, 6.4, 5.831578947368421)","(8.5, 14.5, 13.5875)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 5.8)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 27.77777777777778)"
16-12-2022 12:56:03.320395,"(4.0, 6.4, 5.2)","(8.5, 14.5, 13.5875)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 5.8)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 27.77777777777778)"
16-12-2022 12:56:04.557294,"(4.0, 6.4, 5.7625)","(8.5, 14.5, 13.5875)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 5.8)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 27.77777777777778)"
16-12-2022 12:56:05.780942,"(4.0, 6.4, 5.7625)","(8.5, 14.5, 13.5875)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 5.8)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 27.77777777777778)"
16-12-2022 12:56:06.974158,"(4.0, 6.4, 5.800000000000001)","(8.5, 14.5, 13.5875)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 5.8)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 27.77777777777778)"
16-12-2022 12:56:08.143405,"(4.0, 6.4, 4.975)","(8.5, 14.5, 13.5875)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 5.8)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 27.77777777777778)"
16-12-2022 12:56:09.272765,"(4.0, 6.4, 5.2)","(8.5, 14.5, 13.5875)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 5.8)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 27.77777777777778)"
16-12-2022 12:56:10.587755,"(4.0, 6.4, 5.254545454545455)","(8.5, 14.5, 13.5875)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 5.8)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 27.77777777777778)"
16-12-2022 12:56:11.931791,"(4.0, 6.4, 5.725)","(8.5, 14.5, 13.5875)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 5.8)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 27.77777777777778)"
16-12-2022 12:56:13.303307,"(4.0, 6.4, 5.2)","(8.5, 14.5, 11.527272727272727)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 5.8)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 27.77777777777778)"
16-12-2022 12:56:14.669588,"(4.0, 6.4, 5.266666666666667)","(8.5, 14.0, 11.527272727272727)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 5.8)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 27.77777777777778)"
16-12-2022 12:56:15.923644,"(4.0, 6.4, 5.65)","(8.5, 14.0, 11.527272727272727)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 5.8)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 27.77777777777778)"
16-12-2022 12:56:17.204209,"(4.0, 6.4, 5.133333333333334)","(8.5, 14.0, 11.527272727272727)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 5.8)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 27.77777777777778)"
16-12-2022 12:56:18.412089,"(4.0, 6.4, 5.7625)","(8.5, 14.0, 11.527272727272727)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 5.8)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 27.77777777777778)"
16-12-2022 12:56:19.491727,"(4.0, 6.4, 5.800000000000001)","(8.5, 14.0, 11.527272727272727)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 5.8)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 27.77777777777778)"
16-12-2022 12:56:20.524662,"(4.0, 6.4, 4.825)","(8.5, 14.0, 11.527272727272727)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 5.8)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 27.77777777777778)"
16-12-2022 12:56:21.675502,"(4.0, 6.4, 5.65)","(8.5, 14.0, 11.527272727272727)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 5.8)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 28.2)"
16-12-2022 12:56:22.909567,"(4.0, 6.4, 5.133333333333334)","(8.5, 14.0, 11.527272727272727)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 5.8)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 19.666666666666668)"
16-12-2022 12:56:24.026840,"(4.0, 6.4, 5.65)","(8.5, 14.0, 11.527272727272727)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 5.8)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 19.666666666666668)"
16-12-2022 12:56:25.248337,"(4.0, 6.4, 5.768421052631579)","(8.5, 14.0, 11.527272727272727)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 5.8)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 19.666666666666668)"
16-12-2022 12:56:26.744713,"(4.0, 6.4, 5.266666666666667)","(8.5, 14.0, 11.527272727272727)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 5.8)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 19.666666666666668)"
16-12-2022 12:56:28.001965,"(4.0, 6.4, 5.266666666666667)","(8.5, 14.0, 11.527272727272727)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 6.3)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 19.666666666666668)"
16-12-2022 12:56:29.233044,"(4.0, 6.4, 5.65)","(8.5, 14.0, 11.527272727272727)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 6.3)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 19.666666666666668)"
16-12-2022 12:56:30.475249,"(4.0, 6.4, 5.133333333333334)","(8.5, 14.0, 11.527272727272727)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 6.3)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 19.666666666666668)"
16-12-2022 12:56:31.458760,"(4.0, 6.4, 5.65)","(8.5, 14.0, 11.527272727272727)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 6.3)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 19.666666666666668)"
16-12-2022 12:56:32.720490,"(4.0, 6.4, 5.65)","(8.5, 14.0, 11.527272727272727)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 6.3)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 19.666666666666668)"
16-12-2022 12:56:34.109994,"(4.0, 6.4, 5.133333333333334)","(8.5, 14.0, 11.527272727272727)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 6.3)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 19.666666666666668)"
16-12-2022 12:56:35.455309,"(4.0, 6.4, 5.65)","(8.5, 14.0, 11.527272727272727)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 6.3)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 19.666666666666668)"
16-12-2022 12:56:36.648173,"(4.0, 6.4, 5.133333333333334)","(8.5, 14.0, 11.527272727272727)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 6.3)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 19.666666666666668)"
16-12-2022 12:56:37.876198,"(4.0, 6.4, 5.76)","(8.5, 14.0, 11.527272727272727)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 6.3)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 19.666666666666668)"
16-12-2022 12:56:39.141332,"(4.0, 6.4, 5.76)","(8.5, 14.0, 11.527272727272727)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 6.3)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 19.666666666666668)"
16-12-2022 12:56:40.364821,"(4.0, 6.4, 5.76)","(8.5, 14.0, 11.527272727272727)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 6.3)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 19.666666666666668)"
16-12-2022 12:56:41.468274,"(4.0, 6.4, 5.76)","(8.5, 14.0, 11.527272727272727)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 6.3)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 19.666666666666668)"
16-12-2022 12:56:42.578825,"(4.0, 6.4, 5.76)","(8.5, 14.0, 11.527272727272727)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 6.3)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 19.666666666666668)"
16-12-2022 12:56:43.650638,"(4.0, 6.4, 5.76)","(8.5, 14.0, 11.527272727272727)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 6.3)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 19.666666666666668)"
16-12-2022 12:56:44.843800,"(4.0, 6.4, 4.825)","(8.5, 14.5, 13.5875)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 6.3)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 19.666666666666668)"
16-12-2022 12:56:45.907918,"(4.0, 6.4, 5.65)","(8.5, 14.5, 13.5875)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 6.3)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 19.666666666666668)"
16-12-2022 12:56:47.086516,"(4.0, 6.4, 5.768421052631579)","(8.5, 14.5, 13.5875)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 6.3)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 19.666666666666668)"
16-12-2022 12:56:48.293860,"(4.0, 6.4, 4.825)","(8.5, 14.5, 13.5875)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 6.3)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 19.666666666666668)"
16-12-2022 12:56:49.489667,"(4.0, 6.4, 5.133333333333334)","(8.5, 14.5, 13.5875)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 6.3)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 19.666666666666668)"
16-12-2022 12:56:50.895045,"(4.0, 6.4, 5.65)","(8.5, 14.5, 13.5875)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 6.3)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 19.666666666666668)"
16-12-2022 12:56:52.206641,"(4.0, 6.4, 5.2)","(8.5, 14.5, 13.5875)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 6.3)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 19.666666666666668)"
16-12-2022 12:56:53.382883,"(4.0, 6.4, 5.066666666666667)","(8.5, 14.5, 13.5875)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 6.3)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 19.666666666666668)"
16-12-2022 12:56:54.480644,"(4.0, 6.4, 5.7625)","(8.5, 14.5, 13.5875)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 6.3)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 19.666666666666668)"
16-12-2022 12:56:55.595961,"(4.0, 6.4, 5.757142857142857)","(8.5, 14.5, 13.5875)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 6.3)","(31.0, 240.0, 107.57142857142857)","(12.0, 32.0, 19.666666666666668)"
16-12-2022 12:56:56.789595,"(4.0, 6.4, 5.84)","(8.5, 14.5, 13.5875)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 6.3)","(31.0, 240.0, 135.0)","(12.0, 32.0, 19.666666666666668)"
16-12-2022 12:56:57.938488,"(4.0, 6.4, 5.84)","(8.5, 14.5, 13.5875)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 6.3)","(31.0, 240.0, 110.14285714285714)","(12.0, 32.0, 19.666666666666668)"
16-12-2022 12:56:59.015768,"(4.0, 6.4, 5.84)","(8.5, 14.5, 13.5875)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 6.3)","(31.0, 240.0, 110.14285714285714)","(12.0, 32.0, 19.666666666666668)"
16-12-2022 12:57:00.188336,"(4.0, 6.4, 5.84)","(8.5, 14.5, 13.5875)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 6.3)","(31.0, 240.0, 110.14285714285714)","(12.0, 32.0, 19.666666666666668)"
16-12-2022 12:57:01.429472,"(4.0, 6.4, 5.84)","(8.5, 14.5, 13.5875)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 6.3)","(31.0, 240.0, 110.14285714285714)","(12.0, 32.0, 19.666666666666668)"
16-12-2022 12:57:02.587693,"(4.0, 6.4, 5.84)","(8.5, 14.5, 13.5875)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 6.3)","(31.0, 240.0, 110.14285714285714)","(12.0, 32.0, 19.666666666666668)"
16-12-2022 12:57:03.734702,"(4.0, 6.4, 5.84)","(8.5, 14.5, 13.5875)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 6.3)","(31.0, 240.0, 110.14285714285714)","(12.0, 32.0, 19.666666666666668)"
16-12-2022 12:57:04.772272,"(4.0, 6.4, 5.84)","(8.5, 14.5, 13.5875)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 6.3)","(31.0, 240.0, 110.14285714285714)","(12.0, 32.0, 19.666666666666668)"
16-12-2022 12:57:05.877340,"(4.0, 6.4, 5.84)","(8.5, 14.5, 10.850000000000001)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 6.3)","(31.0, 240.0, 110.14285714285714)","(12.0, 32.0, 19.666666666666668)"
16-12-2022 12:57:06.898107,"(4.0, 6.4, 5.066666666666667)","(8.5, 14.0, 11.96)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 6.3)","(31.0, 240.0, 110.14285714285714)","(12.0, 32.0, 19.666666666666668)"
16-12-2022 12:57:07.933239,"(4.0, 6.4, 5.2)","(8.5, 14.0, 11.527272727272727)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 6.3)","(31.0, 240.0, 110.14285714285714)","(12.0, 32.0, 19.666666666666668)"
16-12-2022 12:57:09.265213,"(4.0, 6.4, 5.7625)","(8.5, 14.0, 11.527272727272727)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 6.3)","(31.0, 240.0, 110.14285714285714)","(12.0, 32.0, 19.666666666666668)"
16-12-2022 12:57:10.265002,"(4.0, 6.4, 5.333333333333333)","(8.5, 14.0, 11.527272727272727)","(2.25, 3.55, 3.476)","(6.0, 10.0, 6.583333333333334)","(4.8, 7.8, 6.3)","(31.0, 240.0, 110.14285714285714)","(12.0, 32.0, 19.666666666666668)"
