,Showem Simon,Dont Yoube Naughty,Beau Hart,Bella Godiva,Just One Good One Nz,Trioli,Non Passare,Rocco Variety,Subtle Advice
12-01-2023 14:07:27.974212,"(26.0, 48.0, 42.666666666666664)","(71.0, 110.0, 97.5)","(101.0, 230.0, 200.0)","(6.5, 9.4, 9.290909090909091)","(1.85, 99999, 99990)","(11.0, 24.0, 21.5)","(6.5, 8.0, 7.2444444444444445)","(9.0, 10.5, 9.82857142857143)","(6.5, 8.2, 7.768)"
12-01-2023 14:07:29.248382,"(26.0, 48.0, 42.666666666666664)","(71.0, 110.0, 97.5)","(101.0, 230.0, 200.0)","(6.5, 9.4, 9.290909090909091)","(1.85, 99999, 99990)","(11.0, 24.0, 19.666666666666668)","(6.5, 8.0, 7.333333333333334)","(9.0, 10.0, 9.82857142857143)","(6.5, 8.2, 7.768)"
12-01-2023 14:07:30.516020,"(26.0, 48.0, 42.666666666666664)","(71.0, 110.0, 97.5)","(101.0, 230.0, 200.0)","(6.5, 9.4, 9.290909090909091)","(1.85, 99999, 99990)","(11.0, 23.0, 19.666666666666668)","(6.5, 8.0, 7.2444444444444445)","(9.0, 10.0, 9.82857142857143)","(6.5, 8.2, 7.768)"
12-01-2023 14:07:31.775327,"(26.0, 48.0, 42.666666666666664)","(71.0, 110.0, 97.5)","(101.0, 230.0, 200.0)","(6.5, 9.4, 9.290909090909091)","(1.85, 99999, 99990)","(11.0, 23.0, 19.666666666666668)","(6.5, 8.0, 7.1454545454545455)","(9.0, 10.0, 9.82857142857143)","(6.5, 8.2, 7.7105263157894735)"
12-01-2023 14:07:33.048902,"(26.0, 48.0, 42.666666666666664)","(71.0, 110.0, 97.5)","(101.0, 230.0, 200.0)","(6.5, 9.4, 9.48)","(1.85, 99999, 99990)","(11.0, 23.0, 19.666666666666668)","(6.5, 7.8, 7.1)","(9.0, 10.0, 9.914285714285715)","(6.5, 8.2, 7.723529411764705)"
12-01-2023 14:07:34.471239,"(26.0, 48.0, 43.833333333333336)","(71.0, 110.0, 97.5)","(101.0, 230.0, 200.0)","(6.5, 9.6, 9.415384615384616)","(1.85, 99999, 99990)","(11.0, 23.0, 19.666666666666668)","(6.5, 7.8, 6.886956521739131)","(8.5, 10.0, 9.82857142857143)","(6.5, 8.2, 7.723529411764705)"
12-01-2023 14:07:35.840546,"(26.0, 48.0, 43.833333333333336)","(71.0, 110.0, 97.5)","(101.0, 230.0, 208.33333333333334)","(6.5, 9.6, 9.035294117647059)","(1.85, 99999, 99990)","(11.0, 23.0, 19.666666666666668)","(6.5, 7.8, 7.199999999999999)","(8.5, 10.0, 9.877777777777778)","(6.5, 8.2, 7.444444444444445)"
12-01-2023 14:07:37.206256,"(26.0, 48.0, 42.666666666666664)","(71.0, 110.0, 97.5)","(101.0, 400.0, 194.44444444444446)","(6.5, 9.6, 8.964705882352941)","(1.85, 99999, 99990)","(11.0, 23.0, 20.5)","(6.5, 7.6, 7.2444444444444445)","(8.5, 10.5, 9.877777777777778)","(6.5, 8.2, 7.723076923076922)"
12-01-2023 14:07:38.625293,"(26.0, 48.0, 42.666666666666664)","(71.0, 110.0, 97.5)","(101.0, 390.0, 275.0)","(6.5, 9.6, 8.850000000000001)","(1.85, 99999, 99990)","(11.0, 22.0, 20.5)","(6.5, 7.6, 7.285714285714286)","(8.5, 10.5, 9.853846153846154)","(6.5, 8.2, 7.68)"
12-01-2023 14:07:39.922594,"(26.0, 48.0, 42.666666666666664)","(71.0, 110.0, 97.5)","(101.0, 380.0, 240.0)","(6.5, 9.6, 9.2)","(1.85, 99999, 99990)","(11.0, 22.0, 19.666666666666668)","(6.5, 7.6, 7.16)","(8.5, 10.5, 9.71111111111111)","(6.5, 7.8, 7.575)"
12-01-2023 14:07:41.257817,"(26.0, 48.0, 42.666666666666664)","(71.0, 110.0, 97.5)","(101.0, 380.0, 210.0)","(6.5, 9.4, 9.074074074074074)","(1.85, 99999, 99990)","(11.0, 23.0, 21.166666666666668)","(6.5, 7.2, 7.031578947368421)","(8.5, 10.0, 9.71111111111111)","(6.5, 7.8, 7.65)"
12-01-2023 14:07:42.543818,"(26.0, 48.0, 42.666666666666664)","(71.0, 110.0, 97.5)","(101.0, 370.0, 265.0)","(6.5, 9.4, 9.074074074074074)","(1.85, 99999, 99990)","(11.0, 22.0, 21.0)","(6.5, 7.2, 7.031578947368421)","(8.5, 10.0, 9.71111111111111)","(6.5, 7.8, 7.688888888888889)"
12-01-2023 14:07:43.777212,"(26.0, 48.0, 42.666666666666664)","(71.0, 110.0, 97.5)","(101.0, 360.0, 230.0)","(6.5, 9.4, 9.047058823529412)","(1.85, 99999, 99990)","(11.0, 22.0, 21.0)","(6.5, 7.2, 7.060869565217391)","(8.5, 10.0, 9.71111111111111)","(6.5, 7.8, 7.6695652173913045)"
12-01-2023 14:07:45.081297,"(26.0, 48.0, 42.666666666666664)","(71.0, 110.0, 97.5)","(101.0, 350.0, 255.0)","(6.5, 9.4, 9.181818181818182)","(1.85, 99999, 99990)","(11.0, 22.0, 20.5)","(6.5, 7.2, 7.031578947368421)","(8.5, 10.0, 9.49090909090909)","(6.5, 7.8, 7.688888888888889)"
12-01-2023 14:07:46.400285,"(26.0, 48.0, 42.666666666666664)","(71.0, 110.0, 97.5)","(101.0, 340.0, 240.0)","(6.5, 9.4, 9.181818181818182)","(1.85, 99999, 99990)","(11.0, 23.0, 21.0)","(6.5, 7.2, 7.166666666666667)","(8.5, 9.6, 9.208695652173914)","(6.5, 7.8, 7.584)"
12-01-2023 14:07:47.718959,"(26.0, 48.0, 42.666666666666664)","(71.0, 110.0, 97.5)","(101.0, 310.0, 193.33333333333334)","(6.5, 9.4, 9.181818181818182)","(1.85, 99999, 99990)","(11.0, 22.0, 21.0)","(6.5, 7.2, 7.166666666666667)","(8.5, 9.8, 8.709090909090909)","(6.5, 7.8, 7.542857142857143)"
12-01-2023 14:07:48.944804,"(26.0, 48.0, 42.666666666666664)","(71.0, 110.0, 97.5)","(101.0, 310.0, 213.33333333333334)","(6.5, 9.4, 9.163636363636364)","(1.85, 99999, 99990)","(11.0, 22.0, 21.0)","(6.5, 7.2, 7.166666666666667)","(8.5, 9.6, 8.733333333333334)","(6.5, 7.8, 7.542857142857143)"
12-01-2023 14:07:50.202600,"(26.0, 48.0, 43.833333333333336)","(71.0, 110.0, 97.5)","(101.0, 300.0, 200.0)","(6.5, 9.6, 9.309090909090909)","(1.85, 99999, 99990)","(11.0, 22.0, 21.0)","(6.5, 7.2, 7.166666666666667)","(8.5, 9.4, 8.955555555555556)","(6.5, 7.8, 7.56)"
12-01-2023 14:07:51.562838,"(26.0, 48.0, 42.666666666666664)","(71.0, 110.0, 97.5)","(101.0, 290.0, 194.0)","(6.5, 9.6, 9.125)","(1.85, 99999, 99990)","(11.0, 22.0, 21.0)","(6.5, 7.4, 7.1)","(8.5, 9.4, 9.014814814814814)","(6.5, 7.8, 7.52)"
12-01-2023 14:07:52.969580,"(26.0, 48.0, 42.666666666666664)","(71.0, 110.0, 97.5)","(101.0, 290.0, 188.33333333333334)","(6.5, 9.6, 9.45)","(1.85, 99999, 99990)","(11.0, 22.0, 20.333333333333332)","(6.5, 7.4, 7.485714285714286)","(8.5, 9.4, 8.65)","(6.5, 7.6, 7.546666666666666)"
12-01-2023 14:07:54.367954,"(26.0, 48.0, 44.666666666666664)","(71.0, 110.0, 97.5)","(101.0, 280.0, 190.0)","(6.5, 9.6, 9.28)","(1.85, 99999, 99990)","(11.0, 23.0, 20.333333333333332)","(6.5, 7.6, 7.366666666666666)","(8.5, 9.4, 8.854545454545455)","(6.5, 7.6, 7.557894736842105)"
12-01-2023 14:07:55.671239,"(26.0, 48.0, 45.333333333333336)","(71.0, 110.0, 93.33333333333333)","(101.0, 270.0, 210.0)","(7.0, 9.6, 9.25)","(1.95, 99999, 99990)","(13.0, 22.0, 19.857142857142858)","(6.0, 7.6, 7.264)","(8.0, 9.4, 8.780952380952382)","(6.0, 7.6, 7.5)"
12-01-2023 14:07:56.885078,"(26.0, 48.0, 45.27272727272727)","(71.0, 130.0, 93.33333333333333)","(101.0, 250.0, 207.5)","(7.0, 9.6, 9.25)","(1.95, 99999, 99990)","(13.0, 22.0, 19.923076923076923)","(6.0, 7.6, 7.264)","(8.0, 9.4, 8.88)","(6.0, 7.6, 7.5)"
12-01-2023 14:07:58.113720,"(26.0, 60.0, 46.90909090909091)","(71.0, 130.0, 105.0)","(101.0, 320.0, 191.42857142857142)","(7.0, 9.6, 9.223529411764705)","(1.95, 99999, 99990)","(13.0, 22.0, 19.166666666666668)","(6.0, 7.6, 7.25)","(8.0, 9.4, 8.706666666666667)","(6.0, 7.6, 7.4750000000000005)"
12-01-2023 14:07:59.321636,"(26.0, 60.0, 52.125)","(71.0, 120.0, 105.0)","(101.0, 320.0, 216.66666666666666)","(7.0, 9.6, 9.223529411764705)","(1.95, 99999, 99990)","(13.0, 21.0, 19.428571428571427)","(6.0, 7.6, 7.25)","(8.0, 9.4, 8.692307692307692)","(6.0, 7.8, 7.46)"
12-01-2023 14:08:00.628659,"(26.0, 60.0, 52.588235294117645)","(71.0, 120.0, 105.0)","(101.0, 310.0, 235.0)","(7.0, 9.6, 9.223529411764705)","(1.95, 99999, 99990)","(13.0, 21.0, 19.15)","(6.0, 7.6, 7.226666666666667)","(8.0, 9.2, 8.670588235294117)","(6.0, 7.8, 7.46)"
12-01-2023 14:08:01.885406,"(26.0, 60.0, 50.18181818181818)","(71.0, 120.0, 105.0)","(101.0, 300.0, 235.0)","(7.0, 9.6, 9.223529411764705)","(1.95, 99999, 99990)","(13.0, 20.0, 19.25)","(6.0, 7.6, 7.51063829787234)","(8.0, 9.2, 8.719999999999999)","(6.0, 7.8, 7.4363636363636365)"
12-01-2023 14:08:03.100847,"(26.0, 60.0, 49.5)","(71.0, 120.0, 102.5)","(101.0, 300.0, 261.8181818181818)","(7.0, 9.6, 9.239999999999998)","(1.95, 99999, 99990)","(13.0, 19.5, 19.25)","(6.0, 7.6, 7.5625)","(8.0, 9.2, 9.188235294117646)","(6.0, 7.8, 7.533333333333333)"
12-01-2023 14:08:04.368378,"(26.0, 60.0, 50.666666666666664)","(71.0, 120.0, 106.66666666666667)","(101.0, 300.0, 210.0)","(7.0, 9.6, 9.085714285714285)","(1.95, 99999, 99990)","(13.0, 19.5, 19.25)","(6.0, 7.6, 7.576)","(8.0, 9.6, 9.188235294117646)","(6.0, 7.8, 7.533333333333333)"
12-01-2023 14:08:05.630067,"(26.0, 60.0, 50.666666666666664)","(71.0, 120.0, 106.66666666666667)","(101.0, 290.0, 215.0)","(7.0, 9.6, 9.133333333333335)","(1.95, 99999, 99990)","(13.0, 19.5, 19.666666666666668)","(6.0, 7.6, 7.576)","(8.0, 9.6, 9.266666666666667)","(6.0, 7.8, 7.5125)"
12-01-2023 14:08:06.980050,"(26.0, 60.0, 50.666666666666664)","(71.0, 120.0, 106.66666666666667)","(101.0, 300.0, 215.0)","(7.0, 9.8, 9.114285714285714)","(1.95, 99999, 99990)","(13.0, 20.0, 20.0)","(6.0, 7.6, 7.578823529411764)","(8.0, 9.4, 9.266666666666667)","(6.0, 8.0, 7.48)"
12-01-2023 14:08:08.385597,"(26.0, 60.0, 51.0)","(71.0, 120.0, 106.66666666666667)","(101.0, 300.0, 443.3333333333333)","(7.0, 9.8, 9.114285714285714)","(1.95, 99999, 99990)","(13.0, 21.0, 20.0)","(6.0, 7.6, 7.569491525423729)","(8.0, 9.4, 9.266666666666667)","(6.0, 8.0, 7.4375)"
12-01-2023 14:08:09.679641,"(26.0, 60.0, 52.36363636363636)","(71.0, 120.0, 106.66666666666667)","(101.0, 600.0, 430.0)","(7.0, 9.8, 9.114285714285714)","(1.95, 99999, 99990)","(13.0, 21.0, 20.0)","(6.0, 7.6, 7.569491525423729)","(8.0, 9.4, 9.31578947368421)","(6.0, 8.0, 7.431578947368421)"
12-01-2023 14:08:10.990575,"(26.0, 60.0, 52.36363636363636)","(71.0, 120.0, 106.66666666666667)","(101.0, 580.0, 355.0)","(7.0, 9.8, 9.114285714285714)","(1.95, 99999, 99990)","(13.0, 21.0, 20.0)","(6.0, 7.6, 7.569491525423729)","(8.0, 9.4, 9.31578947368421)","(6.0, 8.0, 7.431578947368421)"
12-01-2023 14:08:12.363082,"(26.0, 55.0, 52.42857142857143)","(71.0, 110.0, 90.55555555555556)","(101.0, 580.0, 430.0)","(7.0, 9.8, 9.12)","(1.95, 99999, 99990)","(13.0, 21.0, 20.0)","(6.0, 7.6, 7.569491525423729)","(8.0, 9.4, 9.31578947368421)","(6.0, 8.0, 7.457142857142857)"
12-01-2023 14:08:13.766646,"(26.0, 55.0, 52.42857142857143)","(71.0, 110.0, 90.55555555555556)","(101.0, 580.0, 532.5)","(7.0, 9.6, 9.12)","(1.95, 99999, 99990)","(13.0, 21.0, 20.0)","(6.0, 7.6, 7.569491525423729)","(8.0, 9.4, 9.31578947368421)","(6.0, 7.8, 7.414814814814815)"
12-01-2023 14:08:15.197986,"(26.0, 55.0, 52.42857142857143)","(71.0, 110.0, 99.0)","(101.0, 580.0, 390.0)","(7.0, 9.6, 9.12)","(1.95, 99999, 99990)","(12.0, 21.0, 20.0)","(6.0, 7.6, 7.57906976744186)","(8.0, 9.4, 9.31578947368421)","(6.0, 7.8, 7.414814814814815)"
12-01-2023 14:08:16.636154,"(26.0, 55.0, 52.42857142857143)","(71.0, 100.0, 99.0)","(101.0, 570.0, 385.0)","(7.0, 9.6, 9.12)","(1.95, 99999, 99990)","(12.0, 21.0, 20.0)","(6.0, 7.6, 7.564)","(8.0, 9.4, 9.31578947368421)","(6.0, 7.8, 7.414814814814815)"
12-01-2023 14:08:18.071308,"(26.0, 60.0, 52.36363636363636)","(71.0, 100.0, 103.42105263157895)","(101.0, 560.0, 443.33333333333337)","(7.0, 9.6, 9.36)","(1.95, 99999, 99990)","(12.0, 21.0, 20.0)","(6.0, 7.6, 7.555)","(8.0, 9.4, 9.266666666666667)","(6.0, 7.8, 7.414814814814815)"
12-01-2023 14:08:19.490248,"(26.0, 60.0, 52.36363636363636)","(71.0, 110.0, 103.42105263157895)","(101.0, 560.0, 443.33333333333337)","(7.0, 9.6, 9.36)","(1.95, 99999, 99990)","(12.0, 21.0, 20.0)","(6.0, 7.6, 7.56)","(8.0, 9.4, 9.266666666666667)","(6.0, 7.8, 7.414814814814815)"
12-01-2023 14:08:20.930282,"(26.0, 60.0, 52.36363636363636)","(71.0, 110.0, 106.09375)","(101.0, 560.0, 430.0)","(7.0, 9.6, 9.36)","(1.95, 99999, 99990)","(13.0, 21.0, 20.0)","(6.0, 7.6, 7.56)","(8.0, 9.4, 9.266666666666667)","(6.0, 7.8, 7.414814814814815)"
12-01-2023 14:08:22.364023,"(26.0, 60.0, 52.36363636363636)","(71.0, 110.0, 106.09375)","(101.0, 540.0, 375.0)","(7.0, 9.6, 9.36)","(1.95, 99999, 99990)","(13.0, 21.0, 20.0)","(6.0, 7.6, 7.56)","(8.0, 9.4, 9.266666666666667)","(6.0, 7.8, 7.414814814814815)"
12-01-2023 14:08:23.891670,"(26.0, 55.0, 52.42857142857143)","(71.0, 110.0, 106.09375)","(101.0, 540.0, 375.0)","(7.0, 9.6, 9.36)","(1.95, 99999, 99990)","(13.0, 21.0, 20.0)","(6.0, 7.6, 7.56)","(8.0, 9.4, 9.266666666666667)","(6.0, 7.8, 7.414814814814815)"
12-01-2023 14:08:25.318866,"(26.0, 55.0, 52.42857142857143)","(71.0, 110.0, 106.09375)","(101.0, 540.0, 375.0)","(7.0, 9.6, 9.36)","(1.95, 99999, 99990)","(13.0, 21.0, 20.0)","(6.0, 7.6, 7.56)","(8.0, 9.4, 9.266666666666667)","(6.0, 7.8, 7.414814814814815)"
12-01-2023 14:08:26.773881,"(26.0, 55.0, 52.42857142857143)","(71.0, 110.0, 106.09375)","(101.0, 540.0, 375.0)","(7.0, 9.6, 9.36)","(1.95, 99999, 99990)","(13.0, 21.0, 20.0)","(6.0, 7.6, 7.56)","(8.0, 9.4, 9.266666666666667)","(6.0, 7.8, 7.414814814814815)"
12-01-2023 14:08:28.233774,"(26.0, 55.0, 52.42857142857143)","(71.0, 110.0, 106.09375)","(101.0, 540.0, 375.0)","(7.0, 9.6, 9.225)","(1.95, 99999, 99990)","(13.0, 21.0, 21.0)","(6.0, 7.6, 7.56)","(8.0, 9.4, 9.266666666666667)","(6.0, 7.8, 7.414814814814815)"
12-01-2023 14:08:29.654532,"(26.0, 55.0, 52.42857142857143)","(71.0, 110.0, 100.625)","(101.0, 540.0, 375.0)","(7.0, 9.6, 9.225)","(1.95, 99999, 99990)","(13.0, 22.0, 20.0)","(6.0, 7.6, 7.56)","(8.0, 9.4, 9.266666666666667)","(6.0, 7.8, 7.414814814814815)"
12-01-2023 14:08:31.297944,"(26.0, 55.0, 52.36363636363636)","(71.0, 110.0, 99.28571428571429)","(101.0, 540.0, 313.3333333333333)","(7.0, 9.6, 9.225)","(1.95, 99999, 99990)","(13.0, 21.0, 20.0)","(6.0, 7.6, 7.56)","(8.0, 9.4, 9.266666666666667)","(6.0, 7.8, 7.414814814814815)"
12-01-2023 14:08:32.863646,"(26.0, 60.0, 52.36363636363636)","(71.0, 110.0, 99.28571428571429)","(101.0, 540.0, 310.0)","(7.0, 9.6, 9.225)","(1.95, 99999, 99990)","(13.0, 21.0, 18.75)","(6.0, 7.6, 7.56)","(8.0, 9.4, 9.266666666666667)","(6.0, 7.8, 7.414814814814815)"
12-01-2023 14:08:34.496677,"(26.0, 60.0, 52.36363636363636)","(71.0, 110.0, 99.28571428571429)","(101.0, 530.0, 306.6666666666667)","(7.0, 9.6, 9.225)","(1.95, 99999, 99990)","(13.0, 21.0, 18.75)","(6.0, 7.6, 7.45)","(8.0, 9.4, 9.22857142857143)","(6.0, 7.8, 7.414814814814815)"
12-01-2023 14:08:36.016480,"(26.0, 60.0, 56.0)","(71.0, 110.0, 99.28571428571429)","(101.0, 520.0, 306.6666666666667)","(7.0, 9.6, 9.225)","(1.95, 99999, 99990)","(13.0, 21.0, 19.0)","(6.0, 7.6, 7.45)","(8.0, 9.4, 9.133333333333333)","(6.0, 7.8, 7.414814814814815)"
12-01-2023 14:08:37.483901,"(26.0, 55.0, 52.42857142857143)","(71.0, 110.0, 99.28571428571429)","(101.0, 520.0, 355.0)","(7.0, 9.6, 9.156521739130435)","(1.95, 99999, 99990)","(13.0, 21.0, 18.857142857142858)","(6.0, 7.6, 7.45)","(8.0, 9.6, 9.133333333333333)","(6.0, 7.8, 7.414814814814815)"
12-01-2023 14:08:38.967027,"(26.0, 55.0, 52.42857142857143)","(71.0, 110.0, 99.28571428571429)","(101.0, 510.0, 355.0)","(7.0, 9.6, 9.156521739130435)","(1.95, 99999, 99990)","(13.0, 21.0, 19.0)","(6.0, 7.6, 7.45)","(8.0, 9.6, 9.133333333333333)","(6.0, 7.8, 7.414814814814815)"
12-01-2023 14:08:40.443632,"(26.0, 55.0, 52.42857142857143)","(71.0, 110.0, 99.28571428571429)","(101.0, 510.0, 350.0)","(7.0, 9.6, 9.156521739130435)","(1.95, 99999, 99990)","(13.0, 20.0, 19.0)","(6.0, 7.6, 7.45)","(8.0, 9.6, 9.133333333333333)","(6.0, 7.8, 7.414814814814815)"
12-01-2023 14:08:42.244245,"(26.0, 55.0, 52.36363636363636)","(71.0, 110.0, 99.28571428571429)","(101.0, 500.0, 300.0)","(7.0, 9.6, 9.156521739130435)","(1.95, 99999, 99990)","(13.0, 20.0, 19.0)","(6.0, 7.6, 6.844444444444444)","(8.0, 9.6, 9.133333333333333)","(6.0, 7.8, 7.414814814814815)"
12-01-2023 14:08:43.947612,"(26.0, 60.0, 52.36363636363636)","(71.0, 110.0, 99.28571428571429)","(101.0, 500.0, 300.0)","(7.0, 9.6, 9.156521739130435)","(1.95, 99999, 99990)","(13.0, 20.0, 19.0)","(6.0, 7.2, 6.844444444444444)","(8.0, 9.6, 9.133333333333333)","(6.0, 7.8, 7.414814814814815)"
12-01-2023 14:08:45.462361,"(26.0, 60.0, 52.36363636363636)","(71.0, 110.0, 99.28571428571429)","(101.0, 500.0, 340.0)","(7.0, 9.6, 9.2)","(1.95, 99999, 99990)","(13.0, 20.0, 19.0)","(6.0, 7.2, 6.663157894736842)","(8.0, 9.6, 9.133333333333333)","(6.0, 7.8, 7.417391304347826)"
12-01-2023 14:08:46.957007,"(26.0, 60.0, 52.36363636363636)","(71.0, 110.0, 99.28571428571429)","(101.0, 480.0, 340.0)","(7.0, 9.6, 9.2)","(1.95, 99999, 99990)","(13.0, 20.0, 18.857142857142858)","(6.0, 7.0, 6.5636363636363635)","(8.0, 9.6, 9.133333333333333)","(6.0, 7.8, 7.417391304347826)"
12-01-2023 14:08:48.472763,"(26.0, 60.0, 49.714285714285715)","(71.0, 110.0, 99.28571428571429)","(101.0, 480.0, 340.0)","(7.0, 9.6, 9.2)","(1.95, 99999, 99990)","(13.0, 21.0, 19.5)","(6.0, 7.0, 6.5636363636363635)","(8.0, 9.6, 9.133333333333333)","(6.0, 7.8, 7.742857142857143)"
12-01-2023 14:08:49.909092,"(26.0, 60.0, 49.714285714285715)","(71.0, 110.0, 99.28571428571429)","(101.0, 480.0, 355.0)","(7.0, 9.6, 9.2)","(1.95, 99999, 99990)","(13.0, 21.0, 19.5)","(6.0, 7.0, 6.5200000000000005)","(8.0, 9.6, 9.133333333333333)","(6.0, 8.0, 7.5)"
12-01-2023 14:08:51.265171,"(26.0, 60.0, 49.714285714285715)","(71.0, 110.0, 99.28571428571429)","(101.0, 510.0, 355.0)","(7.0, 9.6, 9.2)","(1.95, 99999, 99990)","(13.0, 21.0, 19.5)","(6.0, 7.0, 6.5636363636363635)","(8.0, 9.6, 9.133333333333333)","(6.0, 7.8, 7.5)"
12-01-2023 14:08:52.783221,"(26.0, 60.0, 49.714285714285715)","(71.0, 110.0, 99.28571428571429)","(101.0, 510.0, 355.0)","(7.0, 9.6, 9.2)","(1.95, 99999, 99990)","(13.0, 21.0, 19.5)","(6.0, 7.0, 6.5636363636363635)","(8.0, 9.6, 9.133333333333333)","(6.0, 7.8, 7.666666666666667)"
12-01-2023 14:08:54.350539,"(26.0, 60.0, 52.8)","(71.0, 110.0, 99.28571428571429)","(101.0, 510.0, 300.0)","(7.0, 9.6, 9.2)","(1.95, 99999, 99990)","(13.0, 21.0, 19.5)","(6.0, 7.0, 6.5636363636363635)","(8.0, 9.6, 9.133333333333333)","(6.0, 7.8, 7.72)"
12-01-2023 14:08:55.952089,"(26.0, 60.0, 52.8)","(71.0, 110.0, 99.28571428571429)","(101.0, 500.0, 296.6666666666667)","(7.0, 9.6, 9.2)","(1.95, 99999, 99990)","(13.0, 21.0, 19.5)","(6.0, 7.0, 6.5636363636363635)","(8.0, 9.6, 9.133333333333333)","(6.0, 7.8, 7.746666666666666)"
12-01-2023 14:08:57.457930,"(26.0, 60.0, 52.8)","(71.0, 110.0, 99.28571428571429)","(101.0, 490.0, 340.0)","(7.0, 9.6, 9.2)","(1.95, 99999, 99990)","(13.0, 21.0, 19.5)","(6.0, 7.0, 6.5636363636363635)","(8.0, 9.6, 9.133333333333333)","(6.0, 7.8, 7.746666666666666)"
12-01-2023 14:08:59.175368,"(26.0, 60.0, 52.8)","(71.0, 110.0, 102.85714285714286)","(101.0, 480.0, 340.0)","(7.0, 9.6, 9.290322580645162)","(1.95, 99999, 99990)","(13.0, 21.0, 19.5)","(6.0, 7.0, 6.5636363636363635)","(8.0, 9.6, 9.133333333333333)","(6.0, 7.8, 7.746666666666666)"
12-01-2023 14:09:01.091995,"(26.0, 60.0, 56.0)","(71.0, 110.0, 102.85714285714286)","(101.0, 480.0, 340.0)","(7.0, 9.6, 9.290322580645162)","(1.95, 99999, 99990)","(13.0, 21.0, 19.5)","(6.0, 7.0, 6.5636363636363635)","(8.0, 9.6, 9.305263157894737)","(6.0, 7.8, 7.72)"
12-01-2023 14:09:02.780088,"(26.0, 60.0, 56.0)","(71.0, 110.0, 102.85714285714286)","(101.0, 480.0, 340.0)","(7.0, 9.6, 9.15)","(1.95, 99999, 99990)","(13.0, 21.0, 20.583333333333332)","(6.0, 7.0, 6.5636363636363635)","(8.0, 9.6, 9.305263157894737)","(6.0, 8.0, 7.836363636363637)"
12-01-2023 14:09:04.246226,"(26.0, 60.0, 56.0)","(71.0, 110.0, 102.85714285714286)","(101.0, 480.0, 340.0)","(7.0, 9.6, 9.15)","(1.95, 99999, 99990)","(13.0, 21.0, 20.555555555555557)","(6.0, 7.0, 6.5636363636363635)","(7.5, 9.6, 9.040000000000001)","(6.0, 8.0, 7.82)"
12-01-2023 14:09:05.694814,"(26.0, 60.0, 52.857142857142854)","(71.0, 110.0, 100.9090909090909)","(101.0, 480.0, 340.0)","(7.0, 9.6, 9.266666666666666)","(1.95, 99999, 99990)","(13.0, 21.0, 20.75)","(6.0, 7.0, 6.6571428571428575)","(7.5, 9.6, 9.040000000000001)","(6.0, 8.0, 7.933333333333333)"
12-01-2023 14:09:07.256686,"(26.0, 60.0, 52.857142857142854)","(71.0, 110.0, 100.0)","(101.0, 480.0, 340.0)","(7.0, 9.6, 9.266666666666666)","(1.95, 99999, 99990)","(13.0, 21.0, 20.666666666666668)","(6.0, 7.0, 6.6571428571428575)","(7.5, 9.6, 9.040000000000001)","(6.0, 8.2, 7.933333333333333)"
12-01-2023 14:09:08.860318,"(26.0, 60.0, 52.857142857142854)","(71.0, 110.0, 100.0)","(101.0, 480.0, 340.0)","(7.0, 9.6, 9.266666666666666)","(1.95, 99999, 99990)","(13.0, 21.0, 20.666666666666668)","(6.0, 7.0, 6.6571428571428575)","(7.5, 9.6, 9.057142857142857)","(6.0, 8.2, 8.04)"
12-01-2023 14:09:10.461865,"(31.0, 60.0, 55.833333333333336)","(71.0, 110.0, 100.0)","(101.0, 480.0, 340.0)","(7.0, 9.6, 9.266666666666666)","(1.95, 99999, 99990)","(13.0, 21.0, 20.666666666666668)","(6.0, 7.0, 6.6571428571428575)","(7.5, 9.4, 9.057142857142857)","(6.0, 8.2, 8.04)"
12-01-2023 14:09:11.941583,"(31.0, 60.0, 51.666666666666664)","(71.0, 110.0, 100.0)","(101.0, 480.0, 340.0)","(7.0, 9.6, 9.266666666666666)","(1.95, 99999, 99990)","(13.0, 21.0, 20.6)","(6.0, 7.0, 6.6571428571428575)","(7.5, 9.4, 8.938461538461539)","(6.0, 8.2, 8.04)"
12-01-2023 14:09:13.430730,"(31.0, 60.0, 50.0)","(71.0, 110.0, 100.0)","(101.0, 480.0, 340.0)","(7.0, 9.6, 9.266666666666666)","(1.95, 99999, 99990)","(13.0, 21.0, 20.75)","(6.0, 7.0, 6.6571428571428575)","(7.5, 9.4, 8.854545454545455)","(6.0, 8.2, 8.04)"
12-01-2023 14:09:14.949224,"(31.0, 60.0, 50.0)","(71.0, 110.0, 100.0)","(101.0, 480.0, 340.0)","(7.0, 9.6, 9.266666666666666)","(1.95, 99999, 99990)","(13.0, 21.0, 20.75)","(6.0, 7.0, 6.33)","(7.5, 9.4, 8.854545454545455)","(6.0, 8.2, 8.04)"
12-01-2023 14:09:16.473779,"(31.0, 60.0, 50.0)","(71.0, 110.0, 100.0)","(101.0, 480.0, 340.0)","(7.0, 9.6, 9.36923076923077)","(1.95, 99999, 99990)","(13.0, 21.0, 20.75)","(6.0, 6.4, 6.26875)","(7.5, 9.4, 8.854545454545455)","(6.0, 8.2, 8.04)"
