,Rich Link,Hidden Agenda,Shaye,Thatll Do Neo,Blue Hornet,Just Like Mick,Run West,Milligan
12-01-2023 18:47:27.119970,"(3.9, 5.7, 5.390909090909091)","(6.5, 9.0, 8.1)","(3.7, 5.7, 4.8)","(41.0, 350.0, 67.66666666666667)","(5.0, 7.0, 5.875)","(12.0, 29.0, 27.636363636363633)","(101.0, 610.0, 352.5)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:47:28.177193,"(3.9, 5.7, 5.390909090909091)","(6.5, 9.0, 8.1)","(3.7, 5.7, 4.8)","(41.0, 350.0, 67.66666666666667)","(5.0, 7.0, 5.8)","(12.0, 29.0, 27.75)","(101.0, 610.0, 567.5)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:47:29.285068,"(3.9, 5.7, 5.390909090909091)","(6.5, 9.0, 8.1)","(3.7, 5.7, 4.8)","(41.0, 350.0, 67.66666666666667)","(5.0, 6.8, 5.76)","(12.0, 29.0, 27.75)","(101.0, 610.0, 360.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:47:30.366792,"(3.9, 5.7, 5.390909090909091)","(6.5, 9.0, 8.1)","(3.7, 5.7, 4.8)","(41.0, 350.0, 67.66666666666667)","(5.0, 6.8, 5.76)","(12.0, 29.0, 26.1)","(101.0, 610.0, 360.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:47:31.432971,"(3.9, 5.7, 5.390909090909091)","(6.5, 9.0, 8.1)","(3.7, 5.7, 4.8)","(41.0, 350.0, 67.66666666666667)","(5.0, 6.8, 5.76)","(12.0, 29.0, 26.1)","(101.0, 610.0, 360.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:47:32.446116,"(3.9, 5.7, 5.390909090909091)","(6.5, 9.0, 8.1)","(3.7, 5.7, 4.8)","(41.0, 350.0, 67.66666666666667)","(5.0, 6.8, 5.76)","(12.0, 29.0, 26.1)","(101.0, 610.0, 360.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:47:33.415359,"(3.9, 5.7, 5.390909090909091)","(6.5, 9.0, 8.1)","(3.7, 5.7, 4.8)","(41.0, 350.0, 67.66666666666667)","(5.0, 6.8, 5.76)","(12.0, 29.0, 26.1)","(101.0, 610.0, 360.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:47:34.426181,"(3.9, 5.7, 5.390909090909091)","(6.5, 9.0, 8.1)","(3.7, 5.7, 4.8)","(41.0, 350.0, 67.66666666666667)","(5.0, 6.8, 5.76)","(12.0, 29.0, 27.07142857142857)","(101.0, 610.0, 360.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:47:35.505807,"(3.9, 5.7, 5.390909090909091)","(6.5, 9.0, 8.1)","(3.7, 5.7, 4.8)","(41.0, 350.0, 67.66666666666667)","(5.0, 6.8, 5.875)","(12.0, 29.0, 23.200000000000003)","(101.0, 610.0, 360.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:47:36.519903,"(3.9, 5.7, 5.390909090909091)","(6.5, 9.0, 8.1)","(3.7, 5.7, 4.8)","(41.0, 350.0, 67.66666666666667)","(5.0, 7.0, 5.875)","(12.0, 32.0, 23.200000000000003)","(101.0, 610.0, 360.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:47:37.644375,"(3.9, 5.7, 5.390909090909091)","(6.5, 9.0, 8.1)","(3.7, 5.7, 4.8)","(41.0, 350.0, 67.66666666666667)","(5.0, 7.0, 5.875)","(12.0, 32.0, 23.200000000000003)","(101.0, 610.0, 360.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:47:38.709834,"(3.9, 5.7, 5.390909090909091)","(6.5, 9.0, 8.1)","(3.7, 5.7, 4.8)","(41.0, 350.0, 67.66666666666667)","(5.0, 7.0, 5.875)","(12.0, 32.0, 23.200000000000003)","(101.0, 610.0, 360.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:47:39.755480,"(3.9, 5.7, 5.390909090909091)","(6.5, 9.0, 8.1)","(3.7, 5.7, 4.8)","(41.0, 350.0, 67.66666666666667)","(5.0, 7.0, 5.875)","(12.0, 32.0, 23.200000000000003)","(101.0, 610.0, 360.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:47:40.804417,"(3.9, 5.7, 5.390909090909091)","(6.5, 9.0, 8.1)","(3.7, 5.7, 4.8)","(41.0, 350.0, 67.66666666666667)","(5.0, 7.0, 5.875)","(12.0, 32.0, 28.125)","(101.0, 610.0, 360.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:47:41.832018,"(3.9, 5.7, 5.390909090909091)","(6.5, 9.0, 8.1)","(3.7, 5.7, 4.8)","(41.0, 350.0, 67.66666666666667)","(5.0, 7.0, 5.875)","(12.0, 34.0, 27.636363636363637)","(101.0, 610.0, 360.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:47:42.865579,"(3.9, 5.7, 5.390909090909091)","(6.5, 9.0, 8.1)","(3.7, 5.7, 4.8)","(41.0, 350.0, 67.66666666666667)","(5.0, 7.0, 5.875)","(12.0, 34.0, 27.636363636363637)","(101.0, 610.0, 360.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:47:43.869512,"(3.9, 5.7, 5.390909090909091)","(6.5, 9.0, 8.1)","(3.7, 5.7, 4.8)","(41.0, 340.0, 101.6)","(5.0, 7.0, 5.875)","(12.0, 34.0, 27.636363636363637)","(101.0, 610.0, 360.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:47:44.887139,"(3.9, 5.7, 5.390909090909091)","(6.5, 9.0, 8.1)","(3.7, 5.8, 4.85)","(41.0, 340.0, 101.6)","(5.0, 7.0, 5.875)","(12.0, 34.0, 27.636363636363637)","(101.0, 610.0, 360.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:47:45.971311,"(3.9, 5.7, 5.390909090909091)","(6.5, 9.0, 8.1)","(3.7, 5.8, 4.85)","(41.0, 340.0, 101.6)","(5.0, 7.0, 5.875)","(12.0, 34.0, 28.0)","(101.0, 610.0, 360.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:47:47.032401,"(3.9, 5.7, 5.390909090909091)","(6.5, 9.0, 8.1)","(3.7, 5.8, 4.85)","(41.0, 340.0, 101.6)","(5.0, 7.0, 5.875)","(12.0, 34.0, 29.6)","(101.0, 610.0, 360.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:47:48.071091,"(3.9, 5.7, 5.390909090909091)","(6.5, 9.0, 8.1)","(3.7, 5.8, 4.85)","(41.0, 340.0, 101.6)","(5.0, 7.0, 5.875)","(12.0, 34.0, 29.6)","(101.0, 610.0, 360.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:47:49.103179,"(3.9, 5.7, 5.390909090909091)","(6.5, 9.0, 8.1)","(3.7, 5.8, 4.85)","(41.0, 340.0, 101.6)","(5.0, 7.0, 5.875)","(12.0, 34.0, 29.6)","(101.0, 610.0, 360.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:47:50.168093,"(3.9, 5.7, 5.390909090909091)","(6.5, 9.0, 8.1)","(3.7, 5.8, 4.85)","(41.0, 340.0, 101.6)","(5.0, 7.0, 5.875)","(12.0, 34.0, 29.6)","(101.0, 610.0, 360.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:47:51.253233,"(3.9, 5.7, 5.390909090909091)","(6.5, 9.0, 8.1)","(3.7, 5.8, 4.28)","(41.0, 340.0, 101.6)","(5.0, 7.0, 5.875)","(12.0, 34.0, 27.8)","(101.0, 610.0, 360.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:47:52.344126,"(3.9, 5.7, 5.390909090909091)","(6.5, 9.0, 8.1)","(3.7, 5.8, 4.28)","(41.0, 340.0, 101.6)","(5.0, 7.0, 5.875)","(12.0, 34.0, 22.0)","(101.0, 610.0, 360.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:47:53.410260,"(3.9, 5.7, 5.390909090909091)","(6.5, 9.0, 8.1)","(3.7, 5.8, 4.28)","(41.0, 340.0, 101.6)","(5.0, 7.0, 5.875)","(12.0, 34.0, 22.0)","(101.0, 610.0, 360.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:47:54.461379,"(3.9, 5.7, 5.390909090909091)","(6.5, 9.0, 8.1)","(3.7, 5.8, 4.28)","(41.0, 340.0, 101.6)","(5.0, 7.0, 5.875)","(12.0, 34.0, 22.4)","(101.0, 610.0, 360.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:47:55.515303,"(3.9, 5.7, 5.390909090909091)","(6.5, 9.0, 8.1)","(3.7, 5.8, 4.28)","(41.0, 340.0, 101.6)","(5.0, 7.0, 5.875)","(12.0, 34.0, 22.4)","(101.0, 610.0, 360.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:47:56.510245,"(3.9, 5.7, 5.390909090909091)","(6.5, 9.0, 8.1)","(3.7, 5.8, 4.28)","(41.0, 340.0, 101.6)","(5.0, 7.0, 5.875)","(12.0, 34.0, 26.0)","(101.0, 610.0, 370.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:47:57.512315,"(3.9, 5.7, 5.390909090909091)","(6.5, 9.0, 8.1)","(3.7, 5.8, 4.28)","(41.0, 340.0, 101.6)","(5.0, 7.0, 5.875)","(12.0, 34.0, 26.0)","(101.0, 610.0, 370.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:47:58.559539,"(3.9, 5.7, 5.390909090909091)","(6.5, 9.0, 8.1)","(3.7, 5.8, 4.28)","(41.0, 340.0, 101.6)","(5.0, 7.0, 5.875)","(12.0, 34.0, 23.6)","(101.0, 610.0, 370.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:47:59.585571,"(3.9, 5.7, 5.390909090909091)","(6.5, 9.0, 8.1)","(3.7, 5.8, 4.28)","(41.0, 340.0, 101.6)","(5.0, 7.0, 5.875)","(12.0, 34.0, 23.6)","(101.0, 610.0, 370.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:48:00.593496,"(3.9, 5.7, 5.390909090909091)","(6.5, 9.0, 8.1)","(3.7, 5.8, 4.28)","(41.0, 340.0, 101.6)","(5.0, 7.0, 5.875)","(12.0, 34.0, 23.6)","(101.0, 610.0, 370.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:48:01.631678,"(3.9, 5.7, 5.390909090909091)","(6.5, 9.0, 8.1)","(3.7, 5.8, 4.28)","(41.0, 340.0, 101.6)","(5.0, 7.0, 5.875)","(12.0, 34.0, 22.833333333333332)","(101.0, 610.0, 370.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:48:02.627685,"(3.9, 5.7, 5.390909090909091)","(6.5, 9.0, 8.1)","(3.7, 5.8, 4.28)","(41.0, 340.0, 101.6)","(5.0, 7.0, 6.15)","(12.0, 32.0, 22.571428571428573)","(101.0, 610.0, 370.0)","(3.2, 3.95, 3.6100000000000003)"
12-01-2023 18:48:03.660055,"(3.9, 5.7, 5.275)","(6.5, 8.8, 8.571428571428573)","(3.7, 5.7, 4.8)","(41.0, 330.0, 64.15384615384616)","(5.0, 6.8, 6.15)","(12.0, 32.0, 26.5)","(101.0, 610.0, 370.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:48:04.701112,"(3.9, 5.7, 5.275)","(6.5, 8.8, 7.885714285714286)","(3.7, 5.7, 4.8)","(41.0, 310.0, 176.0)","(5.0, 6.8, 6.15)","(12.0, 32.0, 26.5)","(101.0, 610.0, 370.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:48:05.825444,"(3.9, 5.7, 5.275)","(6.5, 8.8, 7.885714285714286)","(3.7, 5.7, 4.8)","(41.0, 310.0, 176.0)","(5.0, 6.8, 6.15)","(12.0, 32.0, 30.77777777777778)","(101.0, 610.0, 370.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:48:06.855701,"(3.9, 5.7, 5.275)","(6.5, 8.8, 7.885714285714286)","(3.7, 5.7, 4.8)","(41.0, 310.0, 176.0)","(5.0, 6.8, 6.15)","(12.0, 32.0, 27.0)","(101.0, 610.0, 370.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:48:07.893769,"(3.9, 5.7, 5.275)","(6.5, 8.8, 7.885714285714286)","(3.7, 5.7, 4.8)","(41.0, 310.0, 93.6)","(5.0, 6.8, 6.15)","(12.0, 32.0, 27.0)","(101.0, 610.0, 370.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:48:08.937483,"(3.9, 5.7, 5.275)","(6.5, 8.8, 7.885714285714286)","(3.7, 5.7, 4.8)","(41.0, 300.0, 166.0)","(5.0, 6.8, 6.15)","(12.0, 32.0, 27.5)","(101.0, 610.0, 370.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:48:10.006924,"(3.9, 5.7, 5.275)","(6.5, 8.8, 7.885714285714286)","(3.7, 5.7, 4.8)","(41.0, 290.0, 166.0)","(5.0, 6.8, 6.15)","(12.0, 32.0, 27.5)","(101.0, 610.0, 370.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:48:11.107137,"(3.9, 5.7, 5.275)","(6.5, 8.8, 7.885714285714286)","(3.7, 5.7, 4.8)","(41.0, 290.0, 166.0)","(5.0, 6.8, 6.15)","(12.0, 32.0, 27.5)","(101.0, 610.0, 370.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:48:12.134987,"(3.9, 5.7, 5.275)","(6.5, 8.8, 7.885714285714286)","(3.7, 5.7, 4.8)","(41.0, 290.0, 166.0)","(5.0, 6.8, 6.15)","(12.0, 32.0, 27.5)","(101.0, 610.0, 370.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:48:13.201920,"(3.9, 5.7, 5.275)","(6.5, 8.8, 7.885714285714286)","(3.7, 5.7, 4.8)","(41.0, 290.0, 73.0)","(5.0, 6.8, 6.15)","(12.0, 32.0, 27.5)","(101.0, 610.0, 370.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:48:14.317399,"(3.9, 5.7, 5.275)","(6.5, 8.8, 7.885714285714286)","(3.7, 5.7, 4.8)","(41.0, 290.0, 121.33333333333333)","(5.0, 6.8, 6.15)","(12.0, 32.0, 27.5)","(101.0, 610.0, 370.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:48:15.393376,"(3.9, 5.7, 5.275)","(6.5, 8.8, 7.885714285714286)","(3.7, 5.7, 4.8)","(41.0, 280.0, 121.33333333333333)","(5.0, 6.8, 6.15)","(12.0, 32.0, 27.5)","(101.0, 610.0, 370.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:48:16.465358,"(3.9, 5.7, 5.275)","(6.5, 8.8, 7.885714285714286)","(3.7, 5.7, 4.8)","(41.0, 280.0, 121.33333333333333)","(5.0, 6.8, 6.15)","(12.0, 32.0, 27.5)","(101.0, 610.0, 370.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:48:17.540735,"(3.9, 5.7, 5.275)","(6.5, 8.8, 7.885714285714286)","(3.7, 5.7, 4.8)","(41.0, 280.0, 121.33333333333333)","(5.0, 6.8, 6.15)","(12.0, 32.0, 27.5)","(101.0, 610.0, 370.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:48:18.591498,"(3.9, 5.7, 5.275)","(6.5, 8.8, 7.885714285714286)","(3.7, 5.7, 4.8)","(41.0, 280.0, 121.33333333333333)","(5.0, 6.8, 6.15)","(12.0, 32.0, 27.5)","(101.0, 610.0, 370.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:48:19.620289,"(3.9, 5.7, 5.275)","(6.5, 8.8, 7.885714285714286)","(3.7, 5.7, 4.8)","(41.0, 280.0, 121.33333333333333)","(5.0, 6.8, 6.15)","(12.0, 32.0, 27.5)","(101.0, 610.0, 370.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:48:20.647528,"(3.9, 5.7, 5.275)","(6.5, 8.8, 7.885714285714286)","(3.7, 6.0, 4.25)","(41.0, 280.0, 121.33333333333333)","(5.0, 6.8, 6.15)","(12.0, 32.0, 27.5)","(101.0, 610.0, 370.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:48:21.670603,"(3.9, 5.7, 5.275)","(6.5, 8.8, 7.840000000000001)","(3.7, 5.8, 4.85)","(41.0, 280.0, 121.33333333333333)","(5.0, 6.8, 6.15)","(12.0, 32.0, 27.5)","(101.0, 610.0, 370.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:48:22.636745,"(3.9, 5.7, 5.275)","(6.5, 8.8, 7.840000000000001)","(3.7, 5.7, 4.8)","(41.0, 280.0, 121.33333333333333)","(5.0, 6.8, 6.15)","(12.0, 32.0, 27.5)","(101.0, 610.0, 370.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:48:23.663026,"(3.9, 5.7, 5.275)","(6.5, 8.8, 7.885714285714286)","(3.7, 5.6, 4.75)","(41.0, 280.0, 68.44444444444444)","(5.0, 6.8, 6.15)","(12.0, 32.0, 27.5)","(101.0, 610.0, 570.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:48:24.667043,"(3.9, 5.7, 5.275)","(6.5, 8.8, 7.885714285714286)","(3.7, 5.6, 4.75)","(41.0, 260.0, 66.22222222222223)","(5.0, 6.8, 6.15)","(12.0, 32.0, 27.5)","(101.0, 610.0, 570.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:48:25.678491,"(3.9, 5.7, 5.275)","(6.5, 8.8, 7.885714285714286)","(3.7, 5.6, 4.75)","(41.0, 260.0, 56.53333333333333)","(5.0, 6.8, 6.15)","(12.0, 32.0, 27.5)","(101.0, 610.0, 570.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:48:26.723353,"(3.9, 5.7, 5.275)","(6.5, 8.8, 7.885714285714286)","(3.7, 5.6, 4.75)","(41.0, 260.0, 56.53333333333333)","(5.0, 6.8, 6.15)","(12.0, 32.0, 27.5)","(101.0, 610.0, 570.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:48:27.684017,"(3.9, 5.7, 5.275)","(6.5, 8.8, 7.885714285714286)","(3.7, 5.6, 4.75)","(41.0, 260.0, 56.53333333333333)","(5.0, 6.8, 6.15)","(12.0, 32.0, 27.5)","(101.0, 610.0, 570.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:48:28.674460,"(3.9, 5.7, 5.275)","(6.5, 8.8, 7.885714285714286)","(3.7, 5.6, 4.75)","(41.0, 260.0, 56.53333333333333)","(5.0, 6.8, 6.15)","(12.0, 32.0, 27.5)","(101.0, 610.0, 570.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:48:29.686339,"(3.9, 5.7, 5.275)","(6.5, 8.8, 7.885714285714286)","(3.7, 5.6, 4.75)","(41.0, 240.0, 141.0)","(5.0, 6.8, 6.15)","(12.0, 32.0, 27.5)","(101.0, 610.0, 570.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:48:30.836204,"(3.9, 5.7, 5.275)","(6.5, 8.8, 7.885714285714286)","(3.7, 5.6, 4.75)","(41.0, 240.0, 141.0)","(5.0, 6.8, 6.15)","(12.0, 32.0, 27.5)","(101.0, 610.0, 570.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:48:31.960997,"(3.9, 5.7, 5.275)","(6.5, 8.8, 7.885714285714286)","(3.7, 5.6, 4.75)","(41.0, 240.0, 141.0)","(5.0, 6.8, 6.15)","(12.0, 32.0, 27.5)","(101.0, 610.0, 570.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:48:33.087056,"(3.9, 5.7, 5.275)","(6.5, 8.8, 7.885714285714286)","(3.7, 5.6, 4.75)","(41.0, 240.0, 141.0)","(5.0, 6.8, 6.15)","(12.0, 32.0, 27.5)","(101.0, 610.0, 570.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:48:34.191233,"(3.9, 5.7, 5.275)","(6.5, 8.8, 7.885714285714286)","(3.7, 5.6, 4.75)","(41.0, 240.0, 229.57894736842104)","(5.0, 6.8, 6.15)","(12.0, 32.0, 27.5)","(101.0, 610.0, 570.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:48:35.339087,"(3.9, 5.7, 5.275)","(6.5, 8.8, 7.885714285714286)","(3.7, 5.6, 4.75)","(41.0, 240.0, 229.57894736842104)","(5.0, 6.8, 6.15)","(12.0, 32.0, 27.5)","(101.0, 610.0, 570.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:48:36.396786,"(3.9, 5.7, 5.275)","(6.5, 8.8, 7.885714285714286)","(3.7, 5.6, 4.75)","(41.0, 240.0, 229.57894736842104)","(5.0, 6.8, 6.15)","(12.0, 32.0, 27.5)","(101.0, 610.0, 570.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:48:37.433462,"(3.9, 5.7, 5.275)","(6.5, 8.8, 7.885714285714286)","(3.7, 5.6, 4.75)","(41.0, 240.0, 229.57894736842104)","(5.0, 6.8, 6.15)","(12.0, 32.0, 27.5)","(101.0, 610.0, 570.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:48:38.502906,"(3.9, 5.7, 5.236363636363636)","(6.5, 8.8, 7.815384615384616)","(3.7, 5.6, 4.75)","(41.0, 240.0, 229.57894736842104)","(5.0, 6.8, 6.15)","(12.0, 32.0, 27.5)","(101.0, 610.0, 570.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:48:39.502175,"(3.9, 5.7, 4.5)","(6.5, 8.8, 7.815384615384616)","(3.7, 5.6, 4.75)","(41.0, 240.0, 229.57894736842104)","(5.0, 6.8, 6.15)","(12.0, 32.0, 27.5)","(101.0, 610.0, 570.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:48:40.555709,"(3.9, 5.7, 4.5)","(6.5, 8.8, 7.815384615384616)","(3.7, 5.6, 4.75)","(41.0, 240.0, 229.57894736842104)","(5.0, 6.8, 6.15)","(12.0, 32.0, 27.5)","(101.0, 610.0, 570.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:48:41.628263,"(3.9, 5.7, 4.5)","(6.5, 8.8, 8.533333333333335)","(3.7, 5.6, 4.75)","(41.0, 240.0, 229.57894736842104)","(5.0, 6.8, 6.15)","(12.0, 32.0, 24.0)","(101.0, 610.0, 380.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:48:42.726870,"(3.9, 5.7, 4.5)","(6.5, 8.8, 8.533333333333335)","(3.7, 5.6, 4.75)","(41.0, 230.0, 70.57142857142857)","(5.0, 6.8, 6.15)","(12.0, 25.0, 24.0)","(101.0, 610.0, 380.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:48:43.849277,"(3.9, 5.7, 4.5)","(6.5, 8.8, 8.533333333333335)","(3.7, 5.6, 4.75)","(41.0, 230.0, 132.0)","(5.0, 6.8, 6.35)","(12.0, 25.0, 25.2)","(101.0, 610.0, 380.0)","(3.2, 3.95, 3.6100000000000003)"
12-01-2023 18:48:44.943924,"(3.9, 5.7, 4.5)","(6.5, 9.2, 8.3)","(3.7, 5.6, 4.75)","(41.0, 220.0, 132.0)","(5.0, 7.2, 6.35)","(12.0, 34.0, 25.2)","(101.0, 610.0, 380.0)","(3.2, 3.95, 3.6100000000000003)"
12-01-2023 18:48:46.050020,"(3.9, 5.7, 4.5)","(6.5, 9.2, 8.3)","(3.7, 5.6, 4.75)","(41.0, 220.0, 60.0)","(5.0, 7.2, 6.35)","(12.0, 34.0, 25.2)","(101.0, 610.0, 380.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:48:47.193540,"(3.9, 5.7, 4.5)","(6.5, 9.2, 8.3)","(3.7, 5.6, 4.75)","(41.0, 220.0, 64.75)","(5.0, 7.2, 6.6000000000000005)","(12.0, 34.0, 25.2)","(101.0, 610.0, 380.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:48:48.220989,"(3.9, 5.7, 4.5)","(6.5, 9.2, 8.3)","(3.7, 5.6, 4.75)","(41.0, 210.0, 60.6)","(5.0, 7.2, 6.987500000000001)","(12.0, 34.0, 26.666666666666668)","(101.0, 610.0, 380.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:48:49.250896,"(3.9, 5.7, 4.5)","(6.5, 9.2, 8.3)","(3.7, 5.6, 5.4409090909090905)","(41.0, 210.0, 127.0)","(5.0, 7.2, 6.987500000000001)","(12.0, 34.0, 26.666666666666668)","(101.0, 610.0, 380.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:48:50.346487,"(3.9, 5.7, 4.5)","(6.5, 9.2, 8.3)","(3.7, 5.6, 4.75)","(41.0, 200.0, 122.0)","(5.0, 7.2, 6.987500000000001)","(12.0, 34.0, 26.666666666666668)","(101.0, 610.0, 380.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:48:51.393668,"(3.9, 5.7, 4.5)","(6.5, 9.2, 8.3)","(3.7, 5.6, 4.75)","(41.0, 200.0, 122.0)","(5.0, 7.2, 6.987500000000001)","(12.0, 34.0, 26.666666666666668)","(101.0, 610.0, 380.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:48:52.518114,"(3.9, 5.7, 4.5)","(6.5, 9.2, 8.3)","(3.7, 5.6, 4.75)","(41.0, 200.0, 112.0)","(5.0, 7.2, 6.987500000000001)","(12.0, 34.0, 26.666666666666668)","(101.0, 610.0, 380.0)","(3.2, 3.95, 3.6100000000000003)"
12-01-2023 18:48:53.582847,"(3.9, 5.7, 4.5)","(6.5, 9.2, 8.3)","(3.7, 5.6, 4.75)","(41.0, 180.0, 56.36363636363636)","(5.0, 7.2, 6.987500000000001)","(12.0, 34.0, 26.666666666666668)","(101.0, 610.0, 380.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:48:54.683034,"(3.9, 5.7, 4.5)","(6.5, 9.2, 8.3)","(3.7, 5.6, 4.75)","(41.0, 180.0, 56.36363636363636)","(5.0, 7.2, 6.987500000000001)","(12.0, 34.0, 26.666666666666668)","(101.0, 610.0, 380.0)","(3.2, 3.95, 3.7375000000000003)"
12-01-2023 18:48:55.852386,"(3.9, 5.7, 4.5)","(6.5, 9.2, 8.3)","(3.7, 5.6, 4.75)","(41.0, 180.0, 56.36363636363636)","(5.0, 7.2, 6.987500000000001)","(12.0, 34.0, 26.666666666666668)","(101.0, 610.0, 380.0)","(3.2, 3.95, 3.45)"
12-01-2023 18:48:56.971506,"(3.9, 5.7, 4.5)","(6.5, 9.2, 8.3)","(3.7, 5.6, 4.75)","(41.0, 180.0, 56.36363636363636)","(5.0, 7.2, 6.987500000000001)","(12.0, 34.0, 26.666666666666668)","(101.0, 610.0, 380.0)","(3.2, 3.8, 3.45)"
12-01-2023 18:48:58.081515,"(3.9, 5.7, 4.5)","(6.5, 9.2, 8.3)","(3.7, 5.6, 4.75)","(41.0, 180.0, 102.0)","(5.0, 7.2, 6.987500000000001)","(12.0, 34.0, 26.666666666666668)","(101.0, 610.0, 380.0)","(3.2, 3.8, 3.45)"
12-01-2023 18:48:59.253613,"(3.9, 5.7, 4.5)","(6.5, 9.2, 8.3)","(3.7, 5.6, 4.75)","(41.0, 160.0, 102.0)","(5.0, 7.2, 6.987500000000001)","(12.0, 34.0, 26.666666666666668)","(101.0, 610.0, 380.0)","(3.2, 3.8, 3.45)"
