,Ravioli,Awesome Fred,Tralee Doll,Bundy Rose,Shimmy Debacle,Little Olivia,Full Of Zip,Hidden Houdini
04-01-2023 11:21:54.087877,"(1.95, 3.05, 2.0205555555555557)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 372.5)","(4.4, 7.6, 6.293877551020408)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 9.28125)"
04-01-2023 11:21:55.176204,"(1.95, 3.05, 2.0205555555555557)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 372.5)","(4.4, 7.6, 6.293877551020408)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 9.28125)"
04-01-2023 11:21:56.182378,"(1.95, 3.05, 2.0205555555555557)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 372.5)","(4.4, 7.6, 6.293877551020408)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 9.28125)"
04-01-2023 11:21:57.313620,"(1.95, 3.05, 2.0205555555555557)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 372.5)","(4.4, 7.6, 6.293877551020408)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 9.28125)"
04-01-2023 11:21:58.402244,"(1.95, 3.05, 2.0205555555555557)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 372.5)","(4.4, 7.6, 6.293877551020408)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 9.28125)"
04-01-2023 11:21:59.504176,"(1.95, 3.05, 2.0205555555555557)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 372.5)","(4.4, 7.6, 6.293877551020408)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 9.28125)"
04-01-2023 11:22:00.491078,"(1.95, 3.05, 2.0205555555555557)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 372.5)","(4.4, 7.6, 6.423255813953489)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 9.28125)"
04-01-2023 11:22:01.608339,"(1.95, 3.05, 2.0205555555555557)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 372.5)","(4.4, 7.4, 6.423255813953489)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 9.28125)"
04-01-2023 11:22:02.618257,"(1.95, 3.05, 2.0205555555555557)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 372.5)","(4.4, 7.4, 6.423255813953489)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 9.28125)"
04-01-2023 11:22:03.651992,"(1.95, 3.05, 2.0205555555555557)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 372.5)","(4.4, 7.4, 6.423255813953489)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 9.28125)"
04-01-2023 11:22:04.624780,"(1.95, 3.05, 2.0205555555555557)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 372.5)","(4.4, 7.4, 6.423255813953489)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 9.28125)"
04-01-2023 11:22:05.696080,"(1.95, 3.05, 2.0205555555555557)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 372.5)","(4.4, 7.4, 6.423255813953489)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 9.28125)"
04-01-2023 11:22:06.771863,"(1.95, 3.05, 2.0205555555555557)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 372.5)","(4.4, 7.4, 6.423255813953489)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 9.28125)"
04-01-2023 11:22:07.761386,"(1.95, 3.05, 2.0205555555555557)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 372.5)","(4.4, 7.4, 6.423255813953489)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 9.28125)"
04-01-2023 11:22:08.789161,"(1.95, 3.05, 2.0205555555555557)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 372.5)","(4.4, 7.4, 6.423255813953489)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 9.28125)"
04-01-2023 11:22:09.783113,"(1.95, 3.05, 2.0205555555555557)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 372.5)","(4.4, 7.4, 6.423255813953489)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 9.28125)"
04-01-2023 11:22:10.810926,"(1.95, 3.05, 2.0205555555555557)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 570.7142857142858)","(4.4, 7.4, 7.129411764705882)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 9.28125)"
04-01-2023 11:22:11.866356,"(1.95, 3.05, 2.0205555555555557)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 570.7142857142858)","(4.4, 7.6, 7.129411764705882)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 9.28125)"
04-01-2023 11:22:12.835718,"(1.95, 3.05, 2.0205555555555557)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 570.7142857142858)","(4.4, 7.6, 7.129411764705882)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 9.28125)"
04-01-2023 11:22:13.797837,"(1.95, 3.05, 2.0205555555555557)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 570.7142857142858)","(4.4, 7.6, 7.129411764705882)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 9.28125)"
04-01-2023 11:22:14.795317,"(1.95, 3.05, 2.0205555555555557)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 570.7142857142858)","(4.4, 7.6, 6.293877551020408)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 9.28125)"
04-01-2023 11:22:15.755745,"(1.95, 3.05, 2.0205555555555557)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 570.7142857142858)","(4.4, 7.6, 6.293877551020408)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 9.28125)"
04-01-2023 11:22:16.766699,"(1.95, 3.05, 2.0205555555555557)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 570.7142857142858)","(4.4, 7.6, 6.293877551020408)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 9.28125)"
04-01-2023 11:22:17.775352,"(1.95, 3.05, 2.0205555555555557)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 570.7142857142858)","(4.4, 7.6, 6.293877551020408)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 9.28125)"
04-01-2023 11:22:19.075982,"(1.95, 3.05, 2.0205555555555557)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 570.7142857142858)","(4.4, 7.6, 6.293877551020408)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 9.28125)"
04-01-2023 11:22:20.129072,"(1.95, 3.05, 2.0205555555555557)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 570.7142857142858)","(4.4, 7.6, 6.293877551020408)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 9.28125)"
04-01-2023 11:22:21.373282,"(1.95, 3.05, 2.0205555555555557)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 372.5)","(4.4, 7.6, 6.293877551020408)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 9.28125)"
04-01-2023 11:22:22.426723,"(1.95, 3.05, 2.0205555555555557)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 372.5)","(4.4, 7.6, 6.293877551020408)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 9.28125)"
04-01-2023 11:22:23.500084,"(1.95, 3.05, 2.0205555555555557)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 372.5)","(4.4, 7.6, 6.293877551020408)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 9.28125)"
04-01-2023 11:22:24.525394,"(1.95, 3.05, 2.0205555555555557)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 372.5)","(4.4, 7.6, 6.293877551020408)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 9.28125)"
04-01-2023 11:22:25.563266,"(1.95, 3.05, 2.0205555555555557)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 372.5)","(4.4, 7.6, 6.293877551020408)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 9.28125)"
04-01-2023 11:22:26.615308,"(1.95, 3.05, 2.0205555555555557)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 372.5)","(4.4, 7.6, 6.293877551020408)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 9.28125)"
04-01-2023 11:22:27.618846,"(1.95, 3.05, 2.0205555555555557)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 372.5)","(4.4, 7.6, 6.293877551020408)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 9.28125)"
04-01-2023 11:22:28.665171,"(1.95, 3.05, 2.0205555555555557)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 372.5)","(4.4, 7.6, 6.293877551020408)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 9.28125)"
04-01-2023 11:22:29.692965,"(1.95, 3.05, 2.0205555555555557)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 372.5)","(4.4, 7.6, 6.293877551020408)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 9.28125)"
04-01-2023 11:22:30.800865,"(1.95, 3.05, 2.0205555555555557)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 372.5)","(4.4, 7.6, 6.293877551020408)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 9.28125)"
04-01-2023 11:22:31.870098,"(1.95, 3.05, 2.0205555555555557)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 372.5)","(4.4, 7.6, 6.293877551020408)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 9.28125)"
04-01-2023 11:22:32.977158,"(1.95, 3.05, 2.0205555555555557)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 372.5)","(4.4, 7.6, 6.293877551020408)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 9.28125)"
04-01-2023 11:22:34.045897,"(1.95, 3.05, 2.0205555555555557)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 372.5)","(4.4, 7.6, 6.293877551020408)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 9.28125)"
04-01-2023 11:22:35.079957,"(1.95, 3.05, 2.0205555555555557)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 372.5)","(4.4, 7.6, 6.293877551020408)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 9.28125)"
04-01-2023 11:22:36.114758,"(1.95, 3.05, 2.0205555555555557)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 372.5)","(4.4, 7.6, 6.293877551020408)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 9.28125)"
04-01-2023 11:22:37.123075,"(1.95, 3.05, 2.0205555555555557)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 372.5)","(4.4, 7.6, 6.293877551020408)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 9.28125)"
04-01-2023 11:22:38.123889,"(1.95, 3.05, 2.0205555555555557)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 372.5)","(4.4, 7.6, 6.293877551020408)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 9.28125)"
04-01-2023 11:22:39.164429,"(1.95, 3.05, 2.0205555555555557)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 372.5)","(4.4, 7.6, 6.293877551020408)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 9.28125)"
04-01-2023 11:22:40.192089,"(1.95, 3.05, 2.0205555555555557)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 372.5)","(4.4, 7.6, 6.293877551020408)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 9.28125)"
04-01-2023 11:22:41.230952,"(1.95, 3.05, 2.0205555555555557)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 372.5)","(4.4, 7.6, 6.423255813953489)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 9.28125)"
04-01-2023 11:22:42.267992,"(1.95, 3.05, 2.0205555555555557)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 372.5)","(4.4, 7.4, 6.423255813953489)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 9.28125)"
04-01-2023 11:22:43.351984,"(1.95, 3.05, 2.0205555555555557)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 372.5)","(4.4, 7.4, 6.423255813953489)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 9.28125)"
04-01-2023 11:22:44.436639,"(1.95, 3.05, 2.0205555555555557)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 372.5)","(4.4, 7.4, 6.423255813953489)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 9.28125)"
04-01-2023 11:22:45.424702,"(1.95, 3.05, 2.081111111111111)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 372.5)","(4.4, 7.4, 6.423255813953489)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 9.28125)"
04-01-2023 11:22:46.478868,"(1.95, 3.05, 2.081111111111111)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 372.5)","(4.4, 7.4, 6.423255813953489)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 9.28125)"
04-01-2023 11:22:47.536584,"(1.95, 3.05, 2.081111111111111)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 372.5)","(4.4, 7.4, 6.423255813953489)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 9.28125)"
04-01-2023 11:22:48.574990,"(1.95, 3.05, 2.081111111111111)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 372.5)","(4.4, 7.4, 6.423255813953489)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 9.28125)"
04-01-2023 11:22:49.598112,"(1.95, 3.05, 2.081111111111111)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 372.5)","(4.4, 7.4, 6.423255813953489)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 9.28125)"
04-01-2023 11:22:50.588227,"(1.95, 3.05, 2.081111111111111)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 372.5)","(4.4, 7.4, 6.423255813953489)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 9.28125)"
04-01-2023 11:22:51.600235,"(1.95, 3.05, 2.081111111111111)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 372.5)","(4.4, 7.6, 7.129411764705882)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 9.28125)"
04-01-2023 11:22:52.693554,"(1.95, 3.05, 2.081111111111111)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 372.5)","(4.4, 7.6, 7.129411764705882)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 9.28125)"
04-01-2023 11:22:53.762188,"(1.95, 3.05, 2.081111111111111)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 372.5)","(4.4, 7.6, 7.129411764705882)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 9.28125)"
04-01-2023 11:22:54.811876,"(1.95, 3.05, 2.081111111111111)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 372.5)","(4.4, 7.6, 7.129411764705882)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 9.28125)"
04-01-2023 11:22:55.986449,"(1.95, 3.05, 2.081111111111111)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 372.5)","(4.4, 7.6, 6.293877551020408)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 9.28125)"
04-01-2023 11:22:57.072077,"(1.95, 3.05, 2.081111111111111)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 372.5)","(4.4, 7.6, 6.293877551020408)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 9.28125)"
04-01-2023 11:22:58.142715,"(1.95, 3.05, 2.081111111111111)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 372.5)","(4.4, 7.6, 6.293877551020408)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 9.28125)"
04-01-2023 11:22:59.149103,"(1.95, 3.05, 2.081111111111111)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 372.5)","(4.4, 7.6, 6.293877551020408)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 9.28125)"
04-01-2023 11:23:00.202603,"(1.95, 3.05, 2.081111111111111)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 372.5)","(4.4, 7.6, 6.293877551020408)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 9.28125)"
04-01-2023 11:23:01.298395,"(1.95, 3.05, 2.081111111111111)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 52.22222222222222)","(101.0, 650.0, 372.5)","(4.4, 7.6, 6.293877551020408)","(14.0, 48.0, 34.041666666666664)","(6.0, 11.0, 9.28125)"
04-01-2023 11:23:02.401992,"(1.95, 3.05, 2.081111111111111)","(41.0, 320.0, 178.0)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 45.66666666666667)","(101.0, 650.0, 372.5)","(4.4, 7.6, 6.293877551020408)","(14.0, 48.0, 27.375)","(6.0, 11.0, 8.0)"
04-01-2023 11:23:03.443012,"(1.95, 3.05, 2.081111111111111)","(41.0, 320.0, 169.64705882352942)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 45.66666666666667)","(101.0, 650.0, 372.5)","(4.4, 7.6, 6.293877551020408)","(14.0, 48.0, 27.375)","(6.0, 11.0, 8.0)"
04-01-2023 11:23:04.495513,"(1.95, 3.05, 2.081111111111111)","(41.0, 320.0, 169.64705882352942)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 45.66666666666667)","(101.0, 650.0, 372.5)","(4.4, 7.6, 6.293877551020408)","(14.0, 48.0, 27.375)","(6.0, 11.0, 8.0)"
04-01-2023 11:23:05.621624,"(1.95, 3.05, 2.081111111111111)","(41.0, 320.0, 169.64705882352942)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 45.66666666666667)","(101.0, 650.0, 372.5)","(4.4, 7.6, 6.293877551020408)","(14.0, 48.0, 27.375)","(6.0, 11.0, 8.0)"
04-01-2023 11:23:06.757293,"(1.95, 3.05, 2.0205555555555557)","(41.0, 320.0, 169.64705882352942)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 45.66666666666667)","(101.0, 650.0, 372.5)","(4.4, 7.6, 6.293877551020408)","(14.0, 48.0, 27.375)","(6.0, 11.0, 8.0)"
04-01-2023 11:23:08.095257,"(1.95, 3.05, 2.0205555555555557)","(41.0, 320.0, 169.64705882352942)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 45.66666666666667)","(101.0, 650.0, 372.5)","(4.4, 7.6, 6.293877551020408)","(14.0, 48.0, 27.375)","(6.0, 11.0, 8.0)"
04-01-2023 11:23:09.311048,"(1.95, 3.05, 2.0205555555555557)","(41.0, 320.0, 169.64705882352942)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 45.66666666666667)","(101.0, 650.0, 372.5)","(4.4, 7.6, 6.293877551020408)","(14.0, 48.0, 27.375)","(6.0, 11.0, 8.0)"
04-01-2023 11:23:10.498227,"(1.95, 3.05, 2.0205555555555557)","(41.0, 320.0, 169.64705882352942)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 45.66666666666667)","(101.0, 650.0, 372.5)","(4.4, 7.6, 6.293877551020408)","(14.0, 48.0, 27.375)","(6.0, 11.0, 8.0)"
04-01-2023 11:23:11.834310,"(1.95, 3.05, 2.0205555555555557)","(41.0, 320.0, 169.64705882352942)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 45.66666666666667)","(101.0, 650.0, 372.5)","(4.4, 7.6, 6.293877551020408)","(14.0, 48.0, 27.375)","(6.0, 11.0, 8.0)"
04-01-2023 11:23:13.424317,"(1.95, 3.05, 2.0205555555555557)","(41.0, 320.0, 169.64705882352942)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 45.66666666666667)","(101.0, 650.0, 372.5)","(4.4, 7.6, 6.293877551020408)","(14.0, 48.0, 27.375)","(6.0, 11.0, 8.0)"
04-01-2023 11:23:14.730398,"(1.95, 3.05, 2.0205555555555557)","(41.0, 320.0, 169.64705882352942)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 45.66666666666667)","(101.0, 650.0, 372.5)","(4.4, 7.6, 6.293877551020408)","(14.0, 48.0, 27.375)","(6.0, 11.0, 8.0)"
04-01-2023 11:23:15.932708,"(1.95, 3.05, 2.0205555555555557)","(41.0, 320.0, 169.64705882352942)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 45.66666666666667)","(101.0, 650.0, 372.5)","(4.4, 7.6, 6.293877551020408)","(14.0, 48.0, 27.375)","(6.0, 11.0, 8.0)"
04-01-2023 11:23:17.006867,"(1.95, 3.05, 2.0205555555555557)","(41.0, 320.0, 169.64705882352942)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 45.66666666666667)","(101.0, 650.0, 372.5)","(4.4, 7.6, 6.293877551020408)","(14.0, 48.0, 27.375)","(6.0, 11.0, 8.0)"
04-01-2023 11:23:18.086449,"(1.95, 3.05, 2.0205555555555557)","(41.0, 320.0, 169.64705882352942)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 45.66666666666667)","(101.0, 650.0, 372.5)","(4.4, 7.6, 6.293877551020408)","(14.0, 48.0, 27.375)","(6.0, 11.0, 8.0)"
04-01-2023 11:23:19.267374,"(1.95, 3.05, 2.0205555555555557)","(41.0, 320.0, 169.64705882352942)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 45.66666666666667)","(101.0, 650.0, 372.5)","(4.4, 7.6, 6.293877551020408)","(14.0, 48.0, 27.375)","(6.0, 11.0, 8.0)"
04-01-2023 11:23:20.550329,"(1.95, 3.05, 2.0205555555555557)","(41.0, 320.0, 169.64705882352942)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 45.66666666666667)","(101.0, 650.0, 372.5)","(4.4, 7.6, 6.293877551020408)","(14.0, 48.0, 27.375)","(6.0, 11.0, 8.0)"
04-01-2023 11:23:21.743446,"(1.95, 3.05, 2.0205555555555557)","(41.0, 320.0, 169.64705882352942)","(3.8, 7.4, 5.296296296296297)","(31.0, 85.0, 45.66666666666667)","(101.0, 650.0, 372.5)","(4.4, 7.6, 6.423255813953489)","(14.0, 48.0, 27.375)","(6.0, 11.0, 8.0)"
