,Danish Prince,Tympanist,Green Shadows,Wategos,Wineglass Bay,Semana
07-01-2023 11:23:41.753532,"(9.0, 12.5, 10.752941176470587)","(9.0, 10.0, 9.5)","(2.4, 2.98, 2.845833333333333)","(10.0, 14.0, 12.25)","(4.8, 6.0, 5.778723404255319)","(3.9, 5.1, 4.705263157894737)"
07-01-2023 11:23:42.780095,"(9.0, 12.5, 10.752941176470587)","(9.0, 10.0, 9.5)","(2.4, 2.98, 2.845833333333333)","(10.0, 14.0, 12.25)","(4.8, 6.0, 5.778723404255319)","(3.9, 5.1, 4.705263157894737)"
07-01-2023 11:23:43.771151,"(9.0, 12.5, 10.752941176470587)","(9.0, 10.0, 9.5)","(2.4, 2.98, 2.845833333333333)","(10.0, 14.0, 12.25)","(4.8, 6.0, 5.778723404255319)","(3.9, 5.1, 4.705263157894737)"
07-01-2023 11:23:44.697224,"(9.0, 12.5, 10.752941176470587)","(9.0, 10.0, 9.5)","(2.4, 2.98, 2.845833333333333)","(10.0, 14.0, 12.25)","(4.8, 6.0, 5.778723404255319)","(3.9, 5.1, 4.705263157894737)"
07-01-2023 11:23:45.612777,"(9.0, 12.5, 10.752941176470587)","(9.0, 10.0, 9.5)","(2.4, 2.98, 2.845833333333333)","(10.0, 14.0, 12.25)","(4.8, 6.0, 5.84927536231884)","(3.9, 5.1, 4.705263157894737)"
07-01-2023 11:23:46.580748,"(9.0, 12.5, 10.752941176470587)","(9.0, 10.0, 9.5)","(2.4, 2.98, 2.845833333333333)","(10.0, 14.0, 12.25)","(4.8, 6.0, 5.84927536231884)","(3.9, 5.1, 4.705263157894737)"
07-01-2023 11:23:47.586615,"(9.0, 12.5, 10.752941176470587)","(9.0, 10.0, 9.5)","(2.4, 2.98, 2.845833333333333)","(10.0, 14.0, 12.25)","(4.8, 6.0, 5.84927536231884)","(3.9, 5.1, 4.705263157894737)"
07-01-2023 11:23:48.480885,"(9.0, 12.5, 10.752941176470587)","(9.0, 10.0, 9.5)","(2.4, 2.98, 2.845833333333333)","(10.0, 14.0, 12.25)","(4.8, 6.0, 5.84927536231884)","(3.9, 5.1, 4.705263157894737)"
07-01-2023 11:23:49.423535,"(9.0, 12.5, 10.752941176470587)","(9.0, 10.0, 9.5)","(2.4, 2.98, 2.845833333333333)","(10.0, 14.0, 12.25)","(4.8, 6.0, 5.84927536231884)","(3.9, 5.1, 4.705263157894737)"
07-01-2023 11:23:50.452887,"(9.0, 12.5, 11.015)","(9.0, 10.0, 9.5)","(2.4, 2.98, 2.845833333333333)","(10.0, 14.0, 12.25)","(4.8, 6.0, 5.84927536231884)","(3.9, 5.1, 4.705263157894737)"
07-01-2023 11:23:51.392245,"(9.0, 12.5, 11.015)","(9.0, 10.0, 9.5)","(2.4, 2.98, 2.845833333333333)","(10.0, 14.0, 12.25)","(4.8, 6.0, 5.84927536231884)","(3.9, 5.1, 4.705263157894737)"
07-01-2023 11:23:52.279352,"(9.0, 12.5, 11.015)","(9.0, 10.0, 9.5)","(2.4, 2.98, 2.845833333333333)","(10.0, 14.0, 12.25)","(4.8, 6.0, 5.84927536231884)","(3.9, 5.1, 4.705263157894737)"
07-01-2023 11:23:53.256131,"(9.0, 12.5, 11.015)","(9.0, 10.0, 9.5)","(2.4, 2.98, 2.845833333333333)","(10.0, 14.0, 12.25)","(4.8, 6.0, 5.84927536231884)","(3.9, 5.1, 4.705263157894737)"
07-01-2023 11:23:54.235389,"(9.0, 12.0, 11.4)","(9.0, 10.0, 9.5)","(2.4, 2.98, 2.845833333333333)","(10.0, 14.0, 12.25)","(4.8, 6.0, 5.84927536231884)","(3.9, 5.1, 4.705263157894737)"
07-01-2023 11:23:55.183347,"(9.0, 12.0, 11.4)","(9.0, 11.5, 9.590909090909092)","(2.4, 2.98, 2.845833333333333)","(10.0, 14.0, 12.25)","(4.8, 6.0, 5.84927536231884)","(3.9, 5.1, 4.705263157894737)"
07-01-2023 11:23:56.106781,"(9.0, 12.0, 11.4)","(9.0, 11.5, 9.590909090909092)","(2.4, 2.98, 2.845833333333333)","(10.0, 14.0, 12.25)","(4.8, 6.0, 5.84927536231884)","(3.9, 5.1, 4.705263157894737)"
07-01-2023 11:23:57.062784,"(9.0, 12.0, 11.4)","(9.0, 11.5, 9.590909090909092)","(2.4, 2.98, 2.845833333333333)","(10.0, 14.0, 12.25)","(4.8, 6.0, 5.84927536231884)","(3.9, 5.1, 4.705263157894737)"
07-01-2023 11:23:57.973856,"(9.0, 12.0, 11.4)","(9.0, 11.5, 9.590909090909092)","(2.4, 2.98, 2.845833333333333)","(10.0, 14.0, 12.25)","(4.8, 6.0, 5.84927536231884)","(3.9, 5.1, 4.705263157894737)"
07-01-2023 11:23:58.931284,"(9.0, 12.0, 11.4)","(9.0, 11.5, 9.590909090909092)","(2.4, 2.96, 2.88)","(10.0, 14.0, 12.25)","(4.8, 6.0, 5.84927536231884)","(3.9, 5.1, 4.705263157894737)"
07-01-2023 11:23:59.967037,"(9.0, 12.0, 11.4)","(9.0, 11.5, 9.590909090909092)","(2.4, 2.96, 2.88)","(10.0, 14.0, 12.25)","(4.8, 6.0, 5.84927536231884)","(3.9, 5.1, 4.705263157894737)"
07-01-2023 11:24:00.940601,"(9.0, 12.0, 11.4)","(9.0, 11.5, 9.590909090909092)","(2.4, 2.96, 2.88)","(10.0, 14.0, 12.25)","(4.8, 6.0, 5.84927536231884)","(3.9, 5.1, 4.705263157894737)"
07-01-2023 11:24:01.874742,"(9.0, 12.0, 11.4)","(9.0, 11.5, 9.590909090909092)","(2.4, 2.96, 2.88)","(10.0, 14.0, 12.25)","(4.8, 6.0, 5.84927536231884)","(3.9, 5.1, 4.705263157894737)"
07-01-2023 11:24:02.873600,"(9.0, 12.0, 11.44)","(9.0, 11.5, 9.590909090909092)","(2.4, 2.96, 2.88)","(10.0, 14.0, 12.25)","(4.8, 6.0, 5.84927536231884)","(3.9, 5.1, 4.705263157894737)"
07-01-2023 11:24:03.898591,"(9.0, 12.0, 11.44)","(9.0, 11.5, 9.590909090909092)","(2.4, 2.96, 2.88)","(10.0, 14.0, 12.25)","(4.8, 6.0, 5.86875)","(3.9, 5.1, 4.705263157894737)"
07-01-2023 11:24:04.775570,"(9.0, 12.0, 11.44)","(9.0, 11.5, 9.590909090909092)","(2.4, 2.96, 2.88)","(10.0, 14.0, 12.25)","(4.8, 6.0, 5.86875)","(3.9, 5.1, 4.705263157894737)"
07-01-2023 11:24:05.709451,"(9.0, 12.0, 11.44)","(9.0, 11.5, 9.590909090909092)","(2.4, 2.96, 2.88)","(10.0, 14.0, 12.25)","(4.8, 6.0, 5.86875)","(3.9, 5.1, 4.705263157894737)"
07-01-2023 11:24:06.748566,"(9.0, 12.0, 11.44)","(9.0, 11.5, 9.590909090909092)","(2.4, 2.96, 2.88)","(10.0, 14.0, 12.25)","(4.8, 6.0, 5.86875)","(3.9, 5.1, 4.705263157894737)"
07-01-2023 11:24:07.691010,"(9.0, 12.0, 11.44)","(9.0, 11.5, 9.590909090909092)","(2.4, 2.96, 2.88)","(10.0, 14.0, 12.25)","(4.8, 6.0, 5.86875)","(3.9, 5.1, 4.705263157894737)"
07-01-2023 11:24:08.678918,"(9.0, 12.0, 11.44)","(9.0, 11.5, 9.590909090909092)","(2.4, 2.96, 2.88)","(10.0, 14.0, 12.25)","(4.8, 6.0, 5.86875)","(3.9, 5.1, 4.705263157894737)"
07-01-2023 11:24:09.659926,"(9.0, 12.0, 11.44)","(9.0, 11.5, 9.590909090909092)","(2.4, 2.96, 2.88)","(10.0, 14.0, 12.25)","(4.8, 6.0, 5.86875)","(3.9, 5.1, 4.705263157894737)"
07-01-2023 11:24:10.559881,"(9.0, 12.0, 11.44)","(9.0, 11.5, 9.590909090909092)","(2.4, 2.96, 2.88)","(10.0, 14.0, 12.25)","(4.8, 6.0, 5.86875)","(3.9, 5.1, 4.676923076923076)"
07-01-2023 11:24:11.554407,"(9.0, 12.0, 11.44)","(9.0, 11.5, 9.590909090909092)","(2.4, 2.96, 2.88)","(10.0, 14.0, 12.25)","(4.8, 6.0, 5.86875)","(3.9, 5.1, 4.676923076923076)"
07-01-2023 11:24:12.495214,"(9.0, 12.0, 11.44)","(9.0, 11.5, 9.590909090909092)","(2.4, 2.96, 2.88)","(10.0, 14.0, 12.25)","(4.8, 6.0, 5.86875)","(3.9, 5.1, 4.676923076923076)"
07-01-2023 11:24:13.419803,"(9.0, 12.0, 11.44)","(9.0, 11.5, 9.590909090909092)","(2.4, 2.96, 2.88)","(10.0, 14.0, 12.25)","(4.8, 6.0, 5.86875)","(3.9, 5.1, 4.676923076923076)"
07-01-2023 11:24:14.370333,"(9.0, 12.0, 11.44)","(9.0, 11.5, 9.590909090909092)","(2.4, 2.96, 2.88)","(10.0, 14.0, 12.25)","(4.8, 6.0, 5.86875)","(3.9, 5.1, 4.676923076923076)"
07-01-2023 11:24:15.407813,"(9.0, 12.0, 11.44)","(9.0, 11.5, 9.590909090909092)","(2.4, 2.96, 2.88)","(10.0, 14.0, 12.25)","(4.8, 6.0, 5.86875)","(3.9, 5.1, 4.676923076923076)"
07-01-2023 11:24:16.476121,"(9.0, 12.0, 11.44)","(9.0, 11.5, 9.590909090909092)","(2.4, 2.96, 2.88)","(10.0, 14.0, 12.25)","(4.8, 6.0, 5.86875)","(3.9, 5.1, 4.676923076923076)"
07-01-2023 11:24:17.385735,"(9.0, 12.0, 11.44)","(9.0, 11.5, 9.590909090909092)","(2.4, 2.96, 2.88)","(10.0, 14.0, 12.25)","(4.8, 6.0, 5.86875)","(3.9, 5.1, 4.676923076923076)"
07-01-2023 11:24:18.360261,"(9.0, 12.0, 11.44)","(9.0, 11.5, 9.590909090909092)","(2.4, 2.96, 2.88)","(10.0, 14.0, 12.25)","(4.8, 6.0, 5.86875)","(3.9, 5.1, 4.676923076923076)"
07-01-2023 11:24:19.323170,"(9.0, 12.0, 11.44)","(9.0, 11.5, 9.590909090909092)","(2.4, 2.96, 2.88)","(10.0, 14.0, 12.25)","(4.8, 6.0, 5.86875)","(3.9, 5.1, 4.676923076923076)"
07-01-2023 11:24:20.213248,"(9.0, 12.0, 11.44)","(9.0, 11.5, 9.590909090909092)","(2.4, 2.96, 2.88)","(10.0, 14.0, 12.25)","(4.8, 6.0, 5.86875)","(3.9, 5.1, 4.676923076923076)"
07-01-2023 11:24:21.130716,"(9.0, 12.0, 11.44)","(9.0, 11.5, 9.590909090909092)","(2.4, 2.96, 2.87)","(10.0, 14.0, 12.25)","(4.8, 6.0, 5.86875)","(3.9, 5.1, 4.676923076923076)"
07-01-2023 11:24:22.114023,"(9.0, 12.0, 11.44)","(9.0, 11.5, 9.590909090909092)","(2.4, 2.96, 2.87)","(10.0, 14.0, 12.25)","(4.8, 6.0, 5.86875)","(3.9, 5.1, 4.676923076923076)"
07-01-2023 11:24:23.079214,"(9.0, 12.0, 11.44)","(9.0, 11.5, 9.590909090909092)","(2.4, 2.96, 2.87)","(10.0, 14.0, 12.25)","(4.8, 6.0, 5.86875)","(3.9, 5.1, 4.676923076923076)"
07-01-2023 11:24:24.078165,"(9.0, 12.0, 11.44)","(9.0, 11.5, 9.590909090909092)","(2.4, 2.96, 2.849655172413793)","(10.0, 14.0, 12.25)","(4.8, 6.0, 5.86875)","(3.9, 5.1, 4.676923076923076)"
07-01-2023 11:24:25.125342,"(9.0, 12.0, 11.44)","(9.0, 11.5, 9.590909090909092)","(2.4, 2.98, 2.849655172413793)","(10.0, 14.0, 12.25)","(4.8, 6.0, 5.86875)","(3.9, 5.1, 4.676923076923076)"
07-01-2023 11:24:26.060678,"(9.0, 12.0, 11.44)","(9.0, 11.5, 9.590909090909092)","(2.4, 2.98, 2.8787499999999997)","(10.0, 14.0, 12.25)","(4.8, 6.0, 5.86875)","(3.9, 5.1, 4.664)"
07-01-2023 11:24:26.944367,"(9.0, 12.0, 11.44)","(9.0, 11.5, 9.590909090909092)","(2.4, 2.98, 2.8787499999999997)","(10.0, 14.0, 12.25)","(4.8, 6.0, 5.86875)","(3.9, 5.0, 4.664)"
07-01-2023 11:24:27.910565,"(9.0, 12.0, 11.44)","(9.0, 11.5, 9.590909090909092)","(2.4, 2.98, 2.849655172413793)","(10.0, 14.0, 12.25)","(4.8, 6.0, 5.86875)","(3.9, 5.0, 4.82127659574468)"
07-01-2023 11:24:28.873207,"(9.0, 12.0, 11.44)","(9.0, 11.5, 9.590909090909092)","(2.4, 2.98, 2.849655172413793)","(10.0, 14.0, 12.25)","(4.8, 6.0, 5.86875)","(3.9, 5.0, 4.82127659574468)"
07-01-2023 11:24:29.812082,"(9.0, 12.0, 11.44)","(9.0, 11.5, 9.590909090909092)","(2.4, 2.98, 2.849655172413793)","(10.0, 14.0, 12.25)","(4.8, 6.0, 5.86875)","(3.9, 5.0, 4.82127659574468)"
07-01-2023 11:24:30.790256,"(9.0, 12.0, 11.44)","(9.0, 11.5, 9.590909090909092)","(2.4, 2.98, 2.849655172413793)","(10.0, 14.0, 12.25)","(4.8, 6.0, 5.86875)","(3.9, 5.0, 4.82127659574468)"
07-01-2023 11:24:31.748309,"(9.0, 12.0, 11.44)","(9.0, 11.5, 9.590909090909092)","(2.4, 2.98, 2.849655172413793)","(10.0, 14.0, 12.25)","(4.8, 6.0, 5.86875)","(3.9, 5.0, 4.82127659574468)"
07-01-2023 11:24:32.704864,"(9.0, 12.0, 11.44)","(9.0, 11.5, 9.590909090909092)","(2.4, 2.98, 2.849655172413793)","(10.0, 14.0, 12.25)","(4.8, 6.0, 6.821428571428571)","(3.9, 5.0, 4.82127659574468)"
07-01-2023 11:24:33.630194,"(9.0, 12.0, 11.44)","(9.0, 11.5, 9.590909090909092)","(2.4, 2.98, 2.861875)","(10.0, 14.0, 12.25)","(4.8, 7.0, 6.821428571428571)","(3.9, 5.0, 4.82127659574468)"
07-01-2023 11:24:34.621088,"(9.0, 12.0, 11.44)","(9.0, 11.5, 9.590909090909092)","(2.4, 2.98, 2.861875)","(10.0, 14.0, 12.25)","(4.8, 7.0, 6.821428571428571)","(3.9, 5.0, 4.82127659574468)"
07-01-2023 11:24:35.554736,"(9.0, 12.0, 11.44)","(9.0, 11.5, 9.590909090909092)","(2.4, 2.98, 2.861875)","(10.0, 14.0, 12.25)","(4.8, 7.0, 6.821428571428571)","(3.9, 5.0, 4.82127659574468)"
07-01-2023 11:24:36.547762,"(9.0, 12.0, 11.44)","(9.0, 11.5, 9.590909090909092)","(2.4, 2.98, 2.861875)","(10.0, 14.0, 12.25)","(4.8, 7.0, 6.821428571428571)","(3.9, 5.0, 4.82127659574468)"
07-01-2023 11:24:37.586800,"(9.0, 12.0, 11.44)","(9.0, 11.5, 9.590909090909092)","(2.4, 2.98, 2.861875)","(10.0, 14.0, 12.25)","(4.8, 7.0, 6.821428571428571)","(3.9, 5.0, 4.82127659574468)"
07-01-2023 11:24:38.577092,"(9.0, 12.0, 11.44)","(9.0, 11.5, 9.590909090909092)","(2.4, 2.98, 2.861875)","(10.0, 14.0, 12.25)","(4.8, 7.0, 6.821428571428571)","(3.9, 5.0, 4.82127659574468)"
07-01-2023 11:24:39.463744,"(9.0, 12.0, 11.44)","(9.0, 11.5, 9.590909090909092)","(2.4, 2.98, 2.861875)","(10.0, 14.0, 12.25)","(4.8, 7.2, 6.985714285714286)","(3.9, 5.0, 4.82127659574468)"
07-01-2023 11:24:40.432222,"(9.0, 12.0, 11.44)","(9.0, 11.5, 9.590909090909092)","(2.4, 2.98, 2.861875)","(10.0, 14.0, 13.0)","(4.8, 7.2, 6.985714285714286)","(3.9, 5.0, 4.82127659574468)"
07-01-2023 11:24:41.371829,"(9.0, 12.0, 11.44)","(9.0, 11.5, 9.590909090909092)","(2.4, 2.98, 2.861875)","(10.0, 14.0, 13.066666666666666)","(4.8, 7.2, 6.985714285714286)","(3.9, 5.0, 4.82127659574468)"
07-01-2023 11:24:42.304147,"(9.0, 12.0, 11.236363636363636)","(9.0, 11.5, 9.590909090909092)","(2.4, 2.98, 2.861875)","(10.0, 14.0, 13.066666666666666)","(4.8, 7.2, 6.985714285714286)","(3.9, 5.0, 4.82127659574468)"
07-01-2023 11:24:43.308251,"(9.0, 12.0, 11.236363636363636)","(9.0, 11.5, 9.590909090909092)","(2.4, 2.98, 2.861875)","(10.0, 14.0, 13.066666666666666)","(4.8, 7.2, 6.985714285714286)","(3.9, 5.0, 4.82127659574468)"
07-01-2023 11:24:44.266599,"(9.0, 12.0, 11.236363636363636)","(9.0, 11.5, 9.590909090909092)","(2.4, 2.98, 2.861875)","(10.0, 14.0, 13.066666666666666)","(4.8, 7.2, 6.951724137931034)","(3.9, 5.0, 4.89672131147541)"
07-01-2023 11:24:45.267175,"(9.0, 12.0, 11.236363636363636)","(9.0, 11.5, 9.590909090909092)","(2.4, 2.98, 2.861875)","(10.0, 14.0, 13.066666666666666)","(4.8, 7.2, 6.8625)","(3.9, 5.0, 4.89672131147541)"
07-01-2023 11:24:46.249708,"(9.0, 12.0, 11.236363636363636)","(9.0, 11.5, 9.590909090909092)","(2.4, 2.98, 2.861875)","(10.0, 14.0, 13.066666666666666)","(4.8, 7.2, 6.8625)","(3.9, 5.0, 4.89672131147541)"
07-01-2023 11:24:47.124004,"(9.0, 12.0, 11.236363636363636)","(9.0, 11.5, 9.590909090909092)","(2.4, 2.98, 2.861875)","(10.0, 14.0, 13.066666666666666)","(4.8, 7.2, 6.8625)","(3.9, 5.0, 4.89672131147541)"
07-01-2023 11:24:48.043581,"(9.0, 12.0, 11.236363636363636)","(9.0, 11.5, 9.590909090909092)","(2.4, 2.98, 2.861875)","(10.0, 14.0, 13.066666666666666)","(4.8, 7.2, 6.8625)","(3.9, 5.0, 4.89672131147541)"
07-01-2023 11:24:48.997650,"(9.0, 12.0, 11.236363636363636)","(9.0, 11.5, 9.590909090909092)","(2.4, 2.98, 2.861875)","(10.0, 14.0, 13.066666666666666)","(4.8, 7.2, 6.875675675675676)","(3.9, 5.0, 4.89672131147541)"
07-01-2023 11:24:50.022257,"(9.0, 12.0, 11.236363636363636)","(9.0, 11.5, 9.590909090909092)","(2.4, 2.98, 2.875483870967742)","(10.0, 14.0, 13.066666666666666)","(4.8, 7.2, 6.875675675675676)","(3.9, 5.0, 4.89672131147541)"
07-01-2023 11:24:51.001457,"(9.0, 12.0, 11.236363636363636)","(9.0, 11.5, 9.590909090909092)","(2.4, 2.98, 2.875483870967742)","(10.0, 14.0, 13.066666666666666)","(4.8, 7.2, 6.875675675675676)","(3.9, 5.0, 4.89672131147541)"
07-01-2023 11:24:51.898961,"(9.0, 12.0, 11.236363636363636)","(9.0, 11.5, 9.590909090909092)","(2.4, 2.96, 2.91)","(10.0, 14.0, 13.066666666666666)","(4.8, 7.2, 6.50625)","(3.9, 5.0, 4.89672131147541)"
07-01-2023 11:24:52.921524,"(9.0, 12.0, 11.236363636363636)","(9.0, 11.5, 9.590909090909092)","(2.4, 2.96, 2.91)","(10.0, 14.0, 13.066666666666666)","(4.8, 6.6, 6.50625)","(3.9, 5.0, 4.89672131147541)"
07-01-2023 11:24:53.863465,"(9.0, 12.0, 11.236363636363636)","(9.0, 11.5, 9.590909090909092)","(2.4, 2.96, 2.91)","(10.0, 14.0, 13.066666666666666)","(4.8, 6.6, 6.50625)","(3.9, 5.0, 4.89672131147541)"
07-01-2023 11:24:54.743753,"(9.0, 12.0, 11.236363636363636)","(9.0, 11.5, 9.590909090909092)","(2.4, 2.96, 2.91)","(10.0, 14.0, 13.066666666666666)","(4.8, 6.6, 6.50625)","(3.9, 5.0, 4.89672131147541)"
07-01-2023 11:24:55.740446,"(9.0, 11.5, 11.244444444444444)","(9.0, 11.5, 10.5)","(2.4, 2.96, 2.91)","(10.0, 14.0, 13.066666666666666)","(4.8, 6.6, 6.50625)","(3.9, 5.0, 4.89672131147541)"
07-01-2023 11:24:56.722837,"(9.0, 11.5, 11.244444444444444)","(9.0, 11.5, 10.5)","(2.4, 2.96, 2.91)","(10.0, 14.0, 13.066666666666666)","(4.8, 6.6, 6.50625)","(3.9, 5.0, 4.89672131147541)"
07-01-2023 11:24:57.742708,"(9.0, 11.5, 11.244444444444444)","(9.0, 11.5, 10.666666666666666)","(2.4, 2.96, 2.91)","(10.0, 14.0, 13.066666666666666)","(4.8, 6.6, 6.50625)","(3.9, 5.0, 4.89672131147541)"
07-01-2023 11:24:58.703695,"(9.0, 11.5, 11.244444444444444)","(9.0, 11.5, 10.666666666666666)","(2.4, 2.96, 2.91)","(10.0, 14.0, 13.066666666666666)","(4.8, 6.6, 6.50625)","(3.9, 5.0, 4.89672131147541)"
07-01-2023 11:24:59.661322,"(9.0, 11.5, 11.244444444444444)","(9.0, 11.5, 10.666666666666666)","(2.4, 2.96, 2.91)","(10.0, 14.0, 13.066666666666666)","(4.8, 6.6, 6.50625)","(3.9, 5.0, 4.89672131147541)"
07-01-2023 11:25:00.553001,"(9.0, 11.5, 11.244444444444444)","(9.0, 11.5, 10.666666666666666)","(2.4, 2.96, 2.91)","(10.0, 14.0, 13.066666666666666)","(4.8, 6.6, 6.50625)","(3.9, 5.0, 4.89672131147541)"
07-01-2023 11:25:01.428506,"(9.0, 11.5, 11.244444444444444)","(9.0, 11.5, 10.666666666666666)","(2.4, 2.96, 2.91)","(10.0, 14.0, 13.066666666666666)","(4.8, 6.6, 6.50625)","(3.9, 5.0, 4.89672131147541)"
07-01-2023 11:25:02.446148,"(9.0, 11.5, 11.244444444444444)","(9.0, 11.5, 10.666666666666666)","(2.4, 2.96, 2.91)","(10.0, 14.0, 13.066666666666666)","(4.8, 6.6, 6.50625)","(3.9, 5.0, 4.89672131147541)"
07-01-2023 11:25:03.431809,"(9.0, 11.5, 11.335714285714285)","(9.0, 11.5, 10.666666666666666)","(2.4, 2.96, 2.91)","(10.0, 14.0, 13.066666666666666)","(4.8, 6.6, 6.50625)","(3.9, 5.0, 4.89672131147541)"
07-01-2023 11:25:04.369684,"(9.0, 11.5, 11.335714285714285)","(9.0, 11.5, 10.666666666666666)","(2.4, 2.96, 2.91)","(10.0, 14.0, 13.066666666666666)","(4.8, 6.6, 6.50625)","(3.9, 5.0, 4.89672131147541)"
07-01-2023 11:25:05.363212,"(9.0, 11.5, 11.335714285714285)","(9.0, 11.5, 10.666666666666666)","(2.4, 2.96, 2.91)","(10.0, 14.0, 13.066666666666666)","(4.8, 6.6, 6.50625)","(3.9, 5.0, 4.89672131147541)"
07-01-2023 11:25:06.457876,"(9.0, 11.5, 11.335714285714285)","(9.0, 11.5, 10.666666666666666)","(2.4, 2.96, 2.91)","(10.0, 14.0, 13.066666666666666)","(4.8, 6.6, 6.50625)","(3.9, 5.0, 4.89672131147541)"
07-01-2023 11:25:07.380122,"(9.0, 11.5, 11.335714285714285)","(9.0, 11.5, 10.666666666666666)","(2.4, 2.96, 2.91)","(10.0, 14.0, 13.066666666666666)","(4.8, 6.6, 6.50625)","(3.9, 5.0, 4.89672131147541)"
07-01-2023 11:25:08.221942,"(9.0, 11.5, 11.335714285714285)","(9.0, 11.5, 10.666666666666666)","(2.4, 2.96, 2.91)","(10.0, 14.0, 13.066666666666666)","(4.8, 6.6, 6.50625)","(3.9, 5.0, 4.89672131147541)"
07-01-2023 11:25:09.208514,"(9.0, 11.5, 11.335714285714285)","(9.0, 11.5, 10.666666666666666)","(2.4, 2.96, 2.91)","(10.0, 14.0, 13.066666666666666)","(4.8, 6.6, 6.50625)","(3.9, 5.0, 4.89672131147541)"
07-01-2023 11:25:10.205721,"(9.0, 11.5, 11.335714285714285)","(9.0, 11.5, 10.666666666666666)","(2.4, 2.96, 2.9236363636363634)","(10.0, 14.0, 13.066666666666666)","(4.8, 6.6, 6.50625)","(3.9, 5.0, 4.89672131147541)"
07-01-2023 11:25:11.240536,"(9.0, 11.5, 11.335714285714285)","(9.0, 11.5, 10.666666666666666)","(2.4, 2.96, 2.9236363636363634)","(10.0, 14.0, 13.066666666666666)","(4.8, 6.6, 6.50625)","(3.9, 5.0, 4.89672131147541)"
07-01-2023 11:25:12.191094,"(9.0, 11.5, 11.335714285714285)","(9.0, 11.5, 10.666666666666666)","(2.4, 2.96, 2.9236363636363634)","(10.0, 14.0, 13.066666666666666)","(4.8, 6.6, 6.50625)","(3.9, 5.0, 4.89672131147541)"
07-01-2023 11:25:13.154018,"(9.0, 11.5, 11.335714285714285)","(9.0, 11.5, 10.666666666666666)","(2.4, 2.96, 2.9236363636363634)","(10.0, 14.0, 13.066666666666666)","(4.8, 6.6, 6.369230769230769)","(3.9, 5.0, 4.89672131147541)"
07-01-2023 11:25:14.114819,"(9.0, 11.0, 10.871428571428572)","(9.0, 11.5, 10.666666666666666)","(2.4, 2.96, 2.9236363636363634)","(10.0, 14.0, 13.066666666666666)","(4.8, 6.6, 6.449999999999999)","(3.9, 5.0, 4.89672131147541)"
07-01-2023 11:25:14.999065,"(9.0, 11.5, 11.335714285714285)","(9.0, 11.5, 10.666666666666666)","(2.4, 2.96, 2.9236363636363634)","(10.0, 14.0, 13.066666666666666)","(4.8, 6.6, 6.449999999999999)","(3.9, 5.0, 4.89672131147541)"
07-01-2023 11:25:15.989449,"(9.0, 11.5, 11.335714285714285)","(9.0, 11.5, 10.666666666666666)","(2.4, 2.96, 2.9236363636363634)","(10.0, 14.0, 13.066666666666666)","(4.8, 6.6, 6.4125)","(3.9, 5.0, 4.89672131147541)"
07-01-2023 11:25:16.939270,"(9.0, 11.5, 11.335714285714285)","(9.0, 11.5, 10.666666666666666)","(2.4, 2.96, 2.9236363636363634)","(10.0, 14.0, 13.066666666666666)","(4.8, 6.6, 6.4125)","(3.9, 5.0, 4.89672131147541)"
07-01-2023 11:25:17.888605,"(9.0, 11.5, 11.335714285714285)","(9.0, 11.5, 10.666666666666666)","(2.4, 2.96, 2.9236363636363634)","(10.0, 14.0, 13.066666666666666)","(4.8, 6.6, 6.4125)","(3.9, 5.0, 4.89672131147541)"
07-01-2023 11:25:18.940942,"(8.5, 11.5, 11.335714285714285)","(9.0, 11.5, 10.666666666666666)","(2.45, 2.96, 2.9236363636363634)","(10.0, 14.0, 13.066666666666666)","(4.8, 6.6, 6.4125)","(4.0, 5.0, 4.89672131147541)"
07-01-2023 11:25:19.957244,"(8.5, 11.5, 11.335714285714285)","(9.0, 11.5, 10.666666666666666)","(2.45, 2.96, 2.9236363636363634)","(10.0, 14.0, 13.066666666666666)","(4.8, 6.6, 6.4125)","(4.0, 5.0, 4.89672131147541)"
07-01-2023 11:25:20.860167,"(8.5, 11.5, 11.335714285714285)","(9.0, 11.5, 10.666666666666666)","(2.45, 2.96, 2.9236363636363634)","(10.0, 14.0, 13.066666666666666)","(4.8, 6.6, 6.4125)","(4.0, 5.0, 4.89672131147541)"
07-01-2023 11:25:21.768593,"(8.5, 11.5, 11.193333333333333)","(9.0, 11.5, 10.710526315789474)","(2.45, 2.96, 2.9292307692307693)","(10.0, 14.0, 13.066666666666666)","(4.8, 6.6, 6.4125)","(4.0, 5.0, 4.898387096774194)"
07-01-2023 11:25:22.738044,"(8.5, 11.5, 11.193333333333333)","(9.0, 11.5, 10.710526315789474)","(2.45, 2.96, 2.9292307692307693)","(10.0, 14.0, 13.066666666666666)","(4.8, 6.6, 6.4125)","(4.0, 5.0, 4.898387096774194)"
07-01-2023 11:25:23.634548,"(8.5, 11.5, 11.193333333333333)","(9.0, 11.5, 10.710526315789474)","(2.45, 2.96, 2.9292307692307693)","(10.0, 14.0, 13.066666666666666)","(4.8, 6.6, 6.4125)","(4.0, 5.0, 4.898387096774194)"
07-01-2023 11:25:24.624817,"(8.5, 11.5, 11.193333333333333)","(9.0, 11.5, 10.710526315789474)","(2.45, 2.96, 2.9292307692307693)","(10.0, 14.0, 13.066666666666666)","(4.8, 6.6, 6.4125)","(4.0, 5.0, 4.898387096774194)"
