,Bundy Traveller,Stuck In Mud,Miss Maggie May,Abby Road,Zambora Blaster,Pure Devil,Gagan Singlets,Sadie Seahorse
04-01-2023 11:37:21.941334,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:37:22.967382,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:37:23.975697,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:37:25.032105,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:37:26.055999,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:37:27.081999,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:37:28.063074,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:37:29.062052,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:37:30.152639,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:37:31.243140,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:37:32.207710,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:37:33.265430,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:37:34.310552,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:37:35.283858,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:37:36.348377,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:37:37.316852,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:37:38.353821,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:37:39.422049,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:37:40.388528,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.719354838709677)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:37:41.448503,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.719354838709677)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:37:42.515434,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.719354838709677)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:37:43.516261,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.719354838709677)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:37:44.532401,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.719354838709677)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:37:45.636055,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.719354838709677)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:37:46.750925,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.719354838709677)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:37:47.962369,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.719354838709677)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:37:49.116241,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.719354838709677)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:37:50.113568,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.616129032258065)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:37:51.165885,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.616129032258065)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:37:52.226079,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.616129032258065)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:37:53.268402,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.616129032258065)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:37:54.284537,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.616129032258065)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:37:55.259068,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.616129032258065)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:37:56.310411,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.616129032258065)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:37:57.346965,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.616129032258065)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:37:58.422056,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.616129032258065)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:37:59.450780,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.616129032258065)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:38:00.442976,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.616129032258065)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:38:01.475859,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.616129032258065)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:38:02.620179,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.616129032258065)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:38:03.638550,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.616129032258065)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:38:04.623294,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.616129032258065)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:38:05.632545,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.616129032258065)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:38:06.697352,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.616129032258065)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:38:07.731768,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.616129032258065)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:38:08.765171,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.616129032258065)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:38:09.779108,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.616129032258065)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:38:10.813156,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.616129032258065)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:38:11.861798,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.616129032258065)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:38:13.163346,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.616129032258065)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:38:14.294066,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.616129032258065)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:38:15.408416,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.616129032258065)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:38:16.503815,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.616129032258065)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:38:17.588781,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.616129032258065)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:38:18.650844,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.616129032258065)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:38:19.817697,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.616129032258065)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:38:21.096800,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.616129032258065)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:38:22.261977,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:38:23.391208,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:38:24.563609,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:38:25.687824,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:38:26.811913,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:38:27.861550,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:38:28.889033,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:38:29.948543,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:38:31.098575,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:38:32.207984,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:38:33.258798,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:38:34.274115,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:38:35.320830,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:38:36.356726,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:38:37.387448,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:38:38.361894,"(2.1, 3.05, 2.1942307692307694)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:38:39.383274,"(2.1, 3.05, 2.2094444444444448)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:38:40.430376,"(2.1, 3.05, 2.2094444444444448)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:38:41.537095,"(2.1, 3.05, 2.2094444444444448)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:38:42.616760,"(2.1, 3.05, 2.2094444444444448)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:38:43.655999,"(2.1, 3.05, 2.2094444444444448)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:38:44.798211,"(2.1, 3.05, 2.2094444444444448)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:38:45.923412,"(2.1, 3.05, 2.2094444444444448)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:38:46.992454,"(2.1, 3.05, 2.2094444444444448)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.2, 8.670588235294117)"
04-01-2023 11:38:48.090906,"(2.1, 3.05, 2.2094444444444448)","(8.5, 21.0, 17.789473684210527)","(19.0, 70.0, 46.59090909090909)","(19.0, 50.0, 35.0)","(7.5, 15.0, 12.645454545454545)","(10.0, 19.0, 18.25)","(6.0, 13.5, 11.228)","(4.6, 9.2, 8.670588235294117)"
