,Fish Tog Giblet,Extravagant,Trapped,Perfect Treasure,Ertugrul Bey,Mad Brax,Locke Bale,Hannele Bale
06-01-2023 16:37:47.051151,"(2.7, 4.3, 3.59)","(12.0, 23.0, 20.8)","(3.6, 6.4, 4.28)","(20.0, 75.0, 40.3125)","(13.0, 29.0, 21.5)","(18.0, 70.0, 32.90909090909091)","(3.2, 4.9, 3.525)","(11.0, 22.0, 16.772727272727273)"
06-01-2023 16:37:48.196770,"(2.7, 4.3, 3.59)","(12.0, 23.0, 20.8)","(3.6, 6.4, 4.28)","(20.0, 75.0, 40.3125)","(13.0, 29.0, 21.5)","(18.0, 70.0, 38.125)","(3.2, 4.9, 3.525)","(11.0, 22.0, 18.0)"
06-01-2023 16:37:49.310269,"(2.7, 4.3, 3.59)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.28)","(20.0, 75.0, 53.46153846153846)","(13.0, 29.0, 21.5)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.9, 3.8333333333333335)","(11.0, 23.0, 18.0)"
06-01-2023 16:37:50.439854,"(2.7, 4.3, 3.59)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.28)","(20.0, 75.0, 53.46153846153846)","(13.0, 29.0, 21.5)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.7, 3.8333333333333335)","(11.0, 23.0, 18.0)"
06-01-2023 16:37:51.567774,"(2.7, 4.3, 3.59)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.28)","(20.0, 75.0, 53.46153846153846)","(13.0, 29.0, 21.5)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.7, 4.285714285714286)","(11.0, 23.0, 18.0)"
06-01-2023 16:37:52.676916,"(2.7, 4.3, 3.945)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.885714285714286)","(20.0, 75.0, 53.46153846153846)","(13.0, 29.0, 21.5)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.7, 3.9499999999999997)","(11.0, 23.0, 18.0)"
06-01-2023 16:37:53.793174,"(2.7, 4.3, 3.945)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.885714285714286)","(20.0, 75.0, 53.46153846153846)","(13.0, 29.0, 21.5)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.6, 3.9499999999999997)","(11.0, 23.0, 18.0)"
06-01-2023 16:37:54.890679,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.885714285714286)","(20.0, 75.0, 53.46153846153846)","(13.0, 29.0, 21.5)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.5, 3.78)","(11.0, 23.0, 18.0)"
06-01-2023 16:37:55.995037,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.885714285714286)","(20.0, 75.0, 53.46153846153846)","(13.0, 29.0, 21.5)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.5, 3.78)","(11.0, 23.0, 18.0)"
06-01-2023 16:37:57.081989,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 53.46153846153846)","(13.0, 29.0, 21.5)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.5, 3.78)","(11.0, 23.0, 18.0)"
06-01-2023 16:37:58.452254,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 53.46153846153846)","(13.0, 29.0, 21.5)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.5, 3.78)","(11.0, 23.0, 18.0)"
06-01-2023 16:37:59.627124,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 53.46153846153846)","(13.0, 29.0, 21.5)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.5, 3.78)","(11.0, 23.0, 18.0)"
06-01-2023 16:38:00.818893,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 53.46153846153846)","(13.0, 29.0, 21.5)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.5, 3.78)","(11.0, 23.0, 18.0)"
06-01-2023 16:38:02.013539,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 53.46153846153846)","(13.0, 29.0, 21.5)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.5, 3.78)","(11.0, 23.0, 18.0)"
06-01-2023 16:38:03.208345,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 53.46153846153846)","(13.0, 29.0, 21.5)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.5, 3.78)","(11.0, 23.0, 18.0)"
06-01-2023 16:38:04.381419,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 53.46153846153846)","(13.0, 29.0, 21.5)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.5, 3.78)","(11.0, 23.0, 18.0)"
06-01-2023 16:38:05.487032,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 53.46153846153846)","(13.0, 29.0, 21.5)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.5, 3.78)","(11.0, 23.0, 18.0)"
06-01-2023 16:38:06.536402,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 53.46153846153846)","(13.0, 29.0, 21.5)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.5, 3.78)","(11.0, 23.0, 18.0)"
06-01-2023 16:38:07.553256,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 53.46153846153846)","(13.0, 29.0, 21.5)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.5, 3.78)","(11.0, 23.0, 18.0)"
06-01-2023 16:38:08.668709,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 53.46153846153846)","(13.0, 29.0, 21.5)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.5, 3.78)","(11.0, 23.0, 18.0)"
06-01-2023 16:38:09.760314,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 53.46153846153846)","(13.0, 29.0, 21.5)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.5, 3.78)","(11.0, 23.0, 18.0)"
06-01-2023 16:38:10.878943,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 53.46153846153846)","(13.0, 29.0, 21.5)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.5, 3.78)","(11.0, 23.0, 18.0)"
06-01-2023 16:38:11.981768,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 53.46153846153846)","(13.0, 29.0, 21.5)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.5, 3.78)","(11.0, 23.0, 18.0)"
06-01-2023 16:38:13.030974,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 53.46153846153846)","(13.0, 29.0, 21.5)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.5, 3.78)","(11.0, 23.0, 18.0)"
06-01-2023 16:38:14.061404,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 53.46153846153846)","(13.0, 29.0, 21.5)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.5, 3.78)","(11.0, 23.0, 18.0)"
06-01-2023 16:38:15.078888,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 53.46153846153846)","(13.0, 29.0, 21.5)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.5, 3.78)","(11.0, 23.0, 18.0)"
06-01-2023 16:38:16.137964,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 53.46153846153846)","(13.0, 29.0, 21.5)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.5, 3.78)","(11.0, 23.0, 18.0)"
06-01-2023 16:38:17.227175,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 53.46153846153846)","(13.0, 29.0, 21.5)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.5, 3.78)","(11.0, 23.0, 18.0)"
06-01-2023 16:38:18.389959,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 53.46153846153846)","(13.0, 29.0, 21.5)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.5, 3.78)","(11.0, 23.0, 18.0)"
06-01-2023 16:38:19.537906,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 53.46153846153846)","(13.0, 29.0, 21.5)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.5, 3.78)","(11.0, 23.0, 18.0)"
06-01-2023 16:38:20.669997,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 53.46153846153846)","(13.0, 29.0, 21.5)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.5, 3.78)","(11.0, 23.0, 18.0)"
06-01-2023 16:38:21.719485,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 53.46153846153846)","(13.0, 29.0, 21.5)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.5, 3.78)","(11.0, 23.0, 18.0)"
06-01-2023 16:38:22.723180,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 53.46153846153846)","(13.0, 29.0, 21.5)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.5, 3.78)","(11.0, 23.0, 18.0)"
06-01-2023 16:38:23.800430,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 53.46153846153846)","(13.0, 29.0, 21.5)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.5, 3.207692307692308)","(11.0, 23.0, 18.0)"
06-01-2023 16:38:24.872478,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 53.46153846153846)","(13.0, 29.0, 21.5)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.5, 4.030769230769231)","(11.0, 23.0, 18.0)"
06-01-2023 16:38:25.937578,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 53.46153846153846)","(13.0, 29.0, 21.5)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.4, 3.7714285714285714)","(11.0, 23.0, 18.0)"
06-01-2023 16:38:26.994750,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 53.46153846153846)","(13.0, 29.0, 21.5)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.4, 4.155555555555556)","(11.0, 23.0, 18.0)"
06-01-2023 16:38:28.218584,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 53.46153846153846)","(13.0, 29.0, 21.5)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.4, 4.155555555555556)","(11.0, 23.0, 18.0)"
06-01-2023 16:38:29.387023,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 53.46153846153846)","(13.0, 29.0, 21.5)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.4, 3.7714285714285714)","(11.0, 23.0, 18.0)"
06-01-2023 16:38:30.454018,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 53.46153846153846)","(13.0, 29.0, 21.5)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.4, 3.7714285714285714)","(11.0, 23.0, 18.0)"
06-01-2023 16:38:31.545367,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 53.46153846153846)","(13.0, 29.0, 21.5)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.4, 3.7714285714285714)","(11.0, 23.0, 18.0)"
06-01-2023 16:38:32.652377,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 53.46153846153846)","(13.0, 29.0, 21.5)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.4, 3.728571428571428)","(11.0, 23.0, 18.0)"
06-01-2023 16:38:33.786166,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 53.46153846153846)","(13.0, 29.0, 21.5)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.3, 3.728571428571428)","(11.0, 23.0, 18.0)"
06-01-2023 16:38:34.850606,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 53.46153846153846)","(13.0, 29.0, 21.5)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.3, 3.728571428571428)","(11.0, 23.0, 18.0)"
06-01-2023 16:38:35.902462,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 53.46153846153846)","(13.0, 29.0, 19.0)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.3, 3.728571428571428)","(11.0, 23.0, 18.0)"
06-01-2023 16:38:37.014158,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 40.0)","(13.0, 29.0, 19.0)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.3, 3.728571428571428)","(11.0, 23.0, 19.0)"
06-01-2023 16:38:38.214100,"(2.7, 4.3, 3.94)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.7384615384615385)","(20.0, 75.0, 35.714285714285715)","(13.0, 29.0, 19.0)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.3, 3.728571428571428)","(11.0, 23.0, 17.25)"
06-01-2023 16:38:39.413824,"(2.7, 4.3, 3.945)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.885714285714286)","(20.0, 75.0, 35.714285714285715)","(13.0, 29.0, 19.0)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.3, 3.728571428571428)","(11.0, 23.0, 17.25)"
06-01-2023 16:38:40.548423,"(2.7, 4.3, 3.945)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.885714285714286)","(20.0, 75.0, 35.714285714285715)","(13.0, 29.0, 19.0)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.3, 3.492857142857143)","(11.0, 23.0, 17.25)"
06-01-2023 16:38:41.630496,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.472727272727273)","(20.0, 75.0, 35.714285714285715)","(13.0, 29.0, 19.0)","(18.0, 70.0, 46.59090909090909)","(3.2, 5.1, 3.6857142857142855)","(11.0, 23.0, 17.25)"
06-01-2023 16:38:42.749650,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 35.714285714285715)","(13.0, 29.0, 19.0)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.2, 3.6857142857142855)","(11.0, 23.0, 17.25)"
06-01-2023 16:38:43.797922,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 35.714285714285715)","(13.0, 29.0, 19.0)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.2, 3.6857142857142855)","(11.0, 23.0, 17.25)"
06-01-2023 16:38:45.035121,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 35.714285714285715)","(13.0, 29.0, 19.0)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.2, 3.6857142857142855)","(11.0, 23.0, 17.25)"
06-01-2023 16:38:46.239222,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 35.714285714285715)","(13.0, 29.0, 19.0)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.2, 3.6857142857142855)","(11.0, 23.0, 17.25)"
06-01-2023 16:38:47.352703,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 35.714285714285715)","(13.0, 29.0, 19.0)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.2, 3.6857142857142855)","(11.0, 23.0, 17.25)"
06-01-2023 16:38:48.532688,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 35.714285714285715)","(13.0, 29.0, 19.0)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.2, 3.6428571428571423)","(11.0, 23.0, 17.25)"
06-01-2023 16:38:49.594407,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 35.714285714285715)","(13.0, 29.0, 19.0)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.1, 3.6428571428571423)","(11.0, 23.0, 17.25)"
06-01-2023 16:38:50.583222,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 35.714285714285715)","(13.0, 29.0, 19.0)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.1, 3.6428571428571423)","(11.0, 23.0, 17.25)"
06-01-2023 16:38:51.677529,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 35.714285714285715)","(13.0, 29.0, 19.0)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.1, 3.6428571428571423)","(11.0, 23.0, 17.25)"
06-01-2023 16:38:52.765277,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 35.714285714285715)","(13.0, 29.0, 19.0)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.1, 3.6428571428571423)","(11.0, 23.0, 17.25)"
06-01-2023 16:38:53.892798,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 35.714285714285715)","(13.0, 29.0, 19.0)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.1, 3.6428571428571423)","(11.0, 23.0, 17.25)"
06-01-2023 16:38:55.131854,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 35.714285714285715)","(13.0, 29.0, 19.0)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.1, 3.6428571428571423)","(11.0, 23.0, 17.25)"
06-01-2023 16:38:56.241765,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 35.714285714285715)","(13.0, 29.0, 19.0)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.1, 3.6428571428571423)","(11.0, 23.0, 17.25)"
06-01-2023 16:38:57.380128,"(2.7, 4.3, 3.82)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 35.714285714285715)","(13.0, 29.0, 19.0)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.1, 3.4)","(11.0, 23.0, 17.25)"
06-01-2023 16:38:58.462456,"(2.7, 4.3, 3.7319999999999998)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 35.714285714285715)","(13.0, 29.0, 19.0)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.0, 3.4)","(11.0, 23.0, 17.25)"
06-01-2023 16:38:59.489088,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 35.714285714285715)","(13.0, 29.0, 19.0)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.0, 3.4)","(11.0, 23.0, 17.25)"
06-01-2023 16:39:00.771818,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 35.714285714285715)","(13.0, 29.0, 19.0)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.0, 3.5428571428571427)","(11.0, 23.0, 17.25)"
06-01-2023 16:39:02.169077,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 35.714285714285715)","(13.0, 29.0, 19.0)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.0, 3.5428571428571427)","(11.0, 23.0, 17.25)"
06-01-2023 16:39:03.248879,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 35.714285714285715)","(13.0, 29.0, 19.0)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.0, 3.5428571428571427)","(11.0, 23.0, 17.25)"
06-01-2023 16:39:04.324817,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 35.714285714285715)","(13.0, 29.0, 19.0)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.0, 3.2800000000000002)","(11.0, 23.0, 17.25)"
06-01-2023 16:39:05.338125,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 35.714285714285715)","(13.0, 29.0, 19.0)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.0, 3.2800000000000002)","(11.0, 23.0, 17.25)"
06-01-2023 16:39:06.376988,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 35.714285714285715)","(13.0, 29.0, 19.0)","(18.0, 70.0, 46.59090909090909)","(3.2, 5.1, 3.176923076923077)","(11.0, 23.0, 17.25)"
06-01-2023 16:39:07.406489,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 35.714285714285715)","(13.0, 29.0, 19.0)","(18.0, 70.0, 46.59090909090909)","(3.2, 5.1, 3.176923076923077)","(11.0, 23.0, 17.25)"
06-01-2023 16:39:08.475617,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 35.714285714285715)","(13.0, 29.0, 19.0)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.9, 4.716666666666667)","(11.0, 23.0, 17.25)"
06-01-2023 16:39:09.619836,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 35.714285714285715)","(13.0, 29.0, 19.0)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.9, 4.26)","(11.0, 23.0, 17.25)"
06-01-2023 16:39:10.690915,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 35.714285714285715)","(13.0, 29.0, 19.0)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.9, 3.766666666666667)","(11.0, 23.0, 17.25)"
06-01-2023 16:39:11.708004,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 35.714285714285715)","(13.0, 29.0, 19.0)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.9, 4.721052631578948)","(11.0, 23.0, 17.25)"
06-01-2023 16:39:12.740835,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 35.714285714285715)","(13.0, 29.0, 19.0)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.9, 4.711764705882353)","(11.0, 23.0, 17.25)"
06-01-2023 16:39:13.773295,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 35.714285714285715)","(13.0, 29.0, 19.0)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.9, 4.28)","(11.0, 23.0, 17.25)"
06-01-2023 16:39:14.771992,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 35.714285714285715)","(13.0, 29.0, 19.0)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.9, 3.3692307692307693)","(11.0, 23.0, 17.25)"
06-01-2023 16:39:15.835818,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 35.714285714285715)","(13.0, 29.0, 19.0)","(18.0, 70.0, 46.59090909090909)","(3.2, 5.1, 3.5375)","(11.0, 23.0, 17.25)"
06-01-2023 16:39:16.930715,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 35.714285714285715)","(13.0, 29.0, 19.0)","(18.0, 70.0, 46.59090909090909)","(3.2, 5.1, 3.7375000000000003)","(11.0, 23.0, 17.25)"
06-01-2023 16:39:18.071163,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 35.714285714285715)","(13.0, 29.0, 19.0)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.9, 4.623529411764705)","(11.0, 23.0, 17.25)"
06-01-2023 16:39:19.100971,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 35.714285714285715)","(13.0, 29.0, 19.0)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.8, 4.28)","(11.0, 23.0, 17.25)"
06-01-2023 16:39:20.108970,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 35.714285714285715)","(13.0, 29.0, 19.0)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.9, 4.28)","(11.0, 23.0, 17.25)"
06-01-2023 16:39:21.151086,"(2.7, 4.3, 3.34)","(12.0, 23.0, 19.333333333333332)","(3.6, 6.4, 4.0)","(20.0, 75.0, 35.714285714285715)","(13.0, 29.0, 19.0)","(18.0, 70.0, 46.59090909090909)","(3.2, 4.9, 4.125)","(11.0, 23.0, 17.25)"
