,Special Ella,Big Time Yonkers,Homebush Red,Homebush Allison,Goldstar Jericho,Wild Thyme,Homebush Ari,Know Vibes
09-01-2023 11:33:32.414884,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:33:33.637177,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:33:34.896945,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:33:36.115535,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:33:37.360475,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:33:38.617968,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:33:39.834444,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:33:41.117081,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:33:42.379333,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:33:43.626860,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:33:44.942163,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:33:46.225745,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:33:47.692099,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:33:49.013965,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:33:50.311231,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:33:51.632858,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:33:52.868577,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:33:54.018395,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:33:55.258117,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:33:56.293315,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:33:57.340147,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:33:58.415902,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:33:59.543829,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:34:00.713180,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:34:01.952669,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:34:03.139544,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:34:04.329899,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:34:05.552353,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:34:06.764161,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:34:08.057356,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:34:09.312408,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:34:10.554270,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:34:11.814246,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:34:13.068043,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:34:14.336012,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:34:15.534819,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:34:16.731473,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:34:17.959410,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:34:19.179870,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:34:20.416760,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:34:21.592892,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:34:22.775674,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:34:23.933225,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:34:25.014889,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:34:25.976714,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:34:27.165376,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:34:28.257807,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:34:29.502781,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:34:30.850735,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:34:32.105018,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:34:33.396868,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:34:34.687472,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:34:35.989991,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:34:37.393134,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:34:38.714392,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:34:40.080959,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:34:41.554627,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:34:42.987735,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:34:44.315706,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:34:45.625717,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:34:46.898749,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:34:48.123567,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:34:49.353117,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:34:50.402567,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:34:51.481243,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:34:52.652597,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:34:53.818275,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:34:55.064423,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:34:56.310891,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:34:57.623936,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:34:58.925065,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:35:00.201863,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:35:01.491958,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:35:02.755951,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:35:04.044281,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:35:05.295764,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:35:06.538236,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:35:07.833623,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:35:09.085096,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:35:10.357746,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:35:11.638299,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:35:12.817963,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
09-01-2023 11:35:14.025249,"(1.45, 2.32, 2.1714634146341463)","(10.0, 42.0, 32.17647058823529)","(10.0, 42.0, 32.17647058823529)","(31.0, 280.0, 100.0)","(8.0, 32.0, 25.9)","(12.0, 55.0, 50.5)","(19.0, 180.0, 89.72222222222223)","(9.0, 36.0, 27.941176470588232)"
