,Apache Don,Bokarm Pete,Sudden Comfort,Wisdom,Kingsbrae Wilma,Double Happiness,Kingsbrae Kota
12-01-2023 12:07:07.220536,"(1.9, 2.02, 2.0172131147540986)","(2.45, 4.3, 3.98)","(5.5, 9.8, 7.65)","(31.0, 130.0, 60.18181818181818)","(51.0, 350.0, 156.66666666666666)","(13.0, 29.0, 26.3)","(26.0, 260.0, 56.53333333333333)"
12-01-2023 12:07:08.148019,"(1.9, 2.02, 2.0172131147540986)","(2.45, 4.3, 3.98)","(5.5, 9.8, 7.65)","(31.0, 130.0, 60.18181818181818)","(51.0, 350.0, 156.66666666666666)","(13.0, 29.0, 26.3)","(26.0, 260.0, 56.53333333333333)"
12-01-2023 12:07:09.153504,"(1.9, 2.02, 2.0172131147540986)","(2.45, 4.3, 3.98)","(5.5, 9.8, 7.65)","(31.0, 130.0, 60.18181818181818)","(51.0, 350.0, 156.66666666666666)","(13.0, 29.0, 26.3)","(26.0, 260.0, 56.53333333333333)"
12-01-2023 12:07:10.073220,"(1.9, 2.02, 2.0172131147540986)","(2.45, 4.3, 3.98)","(5.5, 9.8, 7.65)","(31.0, 130.0, 60.18181818181818)","(51.0, 350.0, 156.66666666666666)","(13.0, 29.0, 26.3)","(26.0, 260.0, 49.06666666666666)"
12-01-2023 12:07:10.979782,"(1.9, 2.02, 2.0172131147540986)","(2.45, 4.3, 3.98)","(5.5, 9.8, 7.65)","(31.0, 130.0, 60.18181818181818)","(51.0, 350.0, 156.66666666666666)","(13.0, 29.0, 26.3)","(26.0, 260.0, 49.06666666666666)"
12-01-2023 12:07:11.920008,"(1.9, 2.02, 2.0172131147540986)","(2.45, 4.3, 3.98)","(5.5, 9.8, 7.65)","(31.0, 130.0, 60.18181818181818)","(51.0, 350.0, 156.66666666666666)","(13.0, 29.0, 26.3)","(26.0, 260.0, 49.06666666666666)"
12-01-2023 12:07:12.923300,"(1.9, 2.02, 2.0172131147540986)","(2.45, 4.3, 3.98)","(5.5, 9.8, 7.65)","(31.0, 130.0, 60.18181818181818)","(51.0, 350.0, 156.66666666666666)","(13.0, 29.0, 26.3)","(26.0, 260.0, 49.06666666666666)"
12-01-2023 12:07:13.952812,"(1.9, 2.02, 2.0172131147540986)","(2.45, 4.3, 3.98)","(5.5, 9.8, 7.65)","(31.0, 130.0, 60.18181818181818)","(51.0, 350.0, 156.66666666666666)","(13.0, 29.0, 26.3)","(26.0, 260.0, 88.88888888888889)"
12-01-2023 12:07:14.984894,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.98)","(5.5, 9.8, 7.65)","(31.0, 130.0, 60.18181818181818)","(51.0, 350.0, 156.66666666666666)","(13.0, 29.0, 26.3)","(26.0, 260.0, 88.88888888888889)"
12-01-2023 12:07:16.073931,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.98)","(5.5, 9.8, 7.65)","(31.0, 130.0, 60.18181818181818)","(51.0, 350.0, 156.66666666666666)","(13.0, 29.0, 26.3)","(26.0, 260.0, 106.0)"
12-01-2023 12:07:17.097759,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.98)","(5.5, 9.8, 7.65)","(31.0, 130.0, 60.18181818181818)","(51.0, 350.0, 147.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 106.0)"
12-01-2023 12:07:18.142984,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.98)","(5.5, 9.8, 7.65)","(31.0, 130.0, 60.18181818181818)","(51.0, 350.0, 147.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 106.0)"
12-01-2023 12:07:19.072006,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.98)","(5.5, 9.8, 7.65)","(31.0, 130.0, 60.18181818181818)","(51.0, 350.0, 147.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 106.0)"
12-01-2023 12:07:20.024456,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.98)","(5.5, 9.8, 7.65)","(31.0, 130.0, 60.18181818181818)","(51.0, 350.0, 147.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 106.0)"
12-01-2023 12:07:20.935524,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.98)","(5.5, 9.8, 7.65)","(31.0, 130.0, 60.18181818181818)","(51.0, 350.0, 147.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 106.0)"
12-01-2023 12:07:21.984980,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.98)","(5.5, 9.8, 7.65)","(31.0, 130.0, 60.18181818181818)","(51.0, 350.0, 147.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 106.0)"
12-01-2023 12:07:23.022559,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.98)","(5.5, 9.8, 5.949999999999999)","(31.0, 130.0, 60.18181818181818)","(51.0, 350.0, 147.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 49.06666666666666)"
12-01-2023 12:07:24.072674,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.98)","(5.5, 9.8, 5.949999999999999)","(31.0, 130.0, 60.18181818181818)","(51.0, 350.0, 147.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 49.06666666666666)"
12-01-2023 12:07:25.088174,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.98)","(5.5, 9.8, 5.949999999999999)","(31.0, 130.0, 60.18181818181818)","(51.0, 350.0, 147.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 49.06666666666666)"
12-01-2023 12:07:26.110359,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.98)","(5.5, 9.8, 5.949999999999999)","(31.0, 130.0, 50.0)","(51.0, 350.0, 147.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 49.06666666666666)"
12-01-2023 12:07:27.000009,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.98)","(5.5, 9.8, 5.949999999999999)","(31.0, 130.0, 50.0)","(51.0, 350.0, 147.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 49.06666666666666)"
12-01-2023 12:07:27.920368,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.98)","(5.5, 9.8, 6.342857142857143)","(31.0, 130.0, 50.0)","(51.0, 350.0, 147.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 49.06666666666666)"
12-01-2023 12:07:28.856477,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.98)","(5.5, 9.8, 6.342857142857143)","(31.0, 130.0, 50.0)","(51.0, 350.0, 147.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 49.06666666666666)"
12-01-2023 12:07:29.826228,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.98)","(5.5, 9.8, 6.264285714285714)","(31.0, 130.0, 50.0)","(51.0, 350.0, 165.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 49.06666666666666)"
12-01-2023 12:07:30.809232,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.98)","(5.5, 9.8, 6.6466666666666665)","(31.0, 130.0, 50.0)","(51.0, 340.0, 150.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 49.06666666666666)"
12-01-2023 12:07:31.864937,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.98)","(5.5, 9.8, 7.65)","(31.0, 130.0, 50.0)","(51.0, 330.0, 150.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 49.06666666666666)"
12-01-2023 12:07:32.890165,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.98)","(5.5, 9.8, 7.8291666666666675)","(31.0, 130.0, 50.0)","(51.0, 330.0, 150.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 49.06666666666666)"
12-01-2023 12:07:33.921403,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.98)","(5.5, 9.8, 7.8291666666666675)","(31.0, 130.0, 50.0)","(51.0, 330.0, 150.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 49.06666666666666)"
12-01-2023 12:07:34.927871,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.98)","(5.5, 9.8, 7.8291666666666675)","(31.0, 130.0, 50.0)","(51.0, 330.0, 150.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 49.06666666666666)"
12-01-2023 12:07:35.972799,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.98)","(5.5, 9.8, 7.8291666666666675)","(31.0, 130.0, 50.0)","(51.0, 330.0, 150.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 49.06666666666666)"
12-01-2023 12:07:36.883275,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.98)","(5.5, 9.8, 7.8291666666666675)","(31.0, 130.0, 50.0)","(51.0, 330.0, 150.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 49.06666666666666)"
12-01-2023 12:07:37.837971,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.98)","(5.5, 9.8, 7.8291666666666675)","(31.0, 130.0, 50.0)","(51.0, 330.0, 150.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 49.06666666666666)"
12-01-2023 12:07:38.752609,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.98)","(5.5, 9.8, 7.8291666666666675)","(31.0, 130.0, 50.0)","(51.0, 330.0, 150.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 49.06666666666666)"
12-01-2023 12:07:39.660817,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.98)","(5.5, 9.8, 7.8291666666666675)","(31.0, 130.0, 50.0)","(51.0, 330.0, 150.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 49.06666666666666)"
12-01-2023 12:07:40.615101,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.98)","(5.5, 9.8, 7.8291666666666675)","(31.0, 130.0, 50.0)","(51.0, 330.0, 150.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 49.06666666666666)"
12-01-2023 12:07:41.571004,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.98)","(5.5, 9.8, 7.8291666666666675)","(31.0, 130.0, 50.0)","(51.0, 330.0, 150.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 49.06666666666666)"
12-01-2023 12:07:42.549391,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.98)","(5.5, 9.8, 7.8291666666666675)","(31.0, 130.0, 50.0)","(51.0, 330.0, 150.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 49.06666666666666)"
12-01-2023 12:07:43.494073,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.98)","(5.5, 9.8, 7.8291666666666675)","(31.0, 130.0, 50.0)","(51.0, 330.0, 150.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 49.06666666666666)"
12-01-2023 12:07:44.483887,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.98)","(5.5, 9.8, 7.8291666666666675)","(31.0, 130.0, 50.0)","(51.0, 330.0, 150.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 49.06666666666666)"
12-01-2023 12:07:45.417877,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.98)","(5.5, 9.8, 7.8291666666666675)","(31.0, 130.0, 50.0)","(51.0, 330.0, 150.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 49.06666666666666)"
12-01-2023 12:07:46.354318,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.98)","(5.5, 9.8, 7.8291666666666675)","(31.0, 130.0, 50.0)","(51.0, 330.0, 150.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 49.06666666666666)"
12-01-2023 12:07:47.383624,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.98)","(5.5, 9.8, 7.8291666666666675)","(31.0, 130.0, 50.0)","(51.0, 330.0, 150.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 49.06666666666666)"
12-01-2023 12:07:48.375599,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.98)","(5.5, 9.8, 7.8291666666666675)","(31.0, 130.0, 50.0)","(51.0, 330.0, 150.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 49.06666666666666)"
12-01-2023 12:07:49.354451,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.98)","(5.5, 9.8, 7.8291666666666675)","(31.0, 130.0, 50.0)","(51.0, 330.0, 150.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 49.06666666666666)"
12-01-2023 12:07:50.312145,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.98)","(5.5, 9.8, 7.8291666666666675)","(31.0, 130.0, 50.0)","(51.0, 330.0, 150.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 49.06666666666666)"
12-01-2023 12:07:51.245876,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.98)","(5.5, 9.8, 7.8291666666666675)","(31.0, 130.0, 50.0)","(51.0, 330.0, 150.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 49.06666666666666)"
12-01-2023 12:07:52.162300,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.98)","(5.5, 9.8, 7.8291666666666675)","(31.0, 130.0, 50.0)","(51.0, 330.0, 150.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 49.06666666666666)"
12-01-2023 12:07:53.113061,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.98)","(5.5, 9.8, 7.8291666666666675)","(31.0, 130.0, 50.0)","(51.0, 330.0, 150.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 49.06666666666666)"
12-01-2023 12:07:54.105535,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.98)","(5.5, 9.8, 7.8291666666666675)","(31.0, 130.0, 50.0)","(51.0, 330.0, 150.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 49.06666666666666)"
12-01-2023 12:07:55.168007,"(1.9, 1.99, 1.9691489361702128)","(2.45, 4.3, 3.98)","(5.5, 9.8, 7.8291666666666675)","(31.0, 130.0, 50.0)","(51.0, 330.0, 150.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 49.06666666666666)"
12-01-2023 12:07:56.272934,"(1.9, 1.99, 1.9691489361702128)","(2.45, 4.3, 3.98)","(5.5, 12.0, 9.020833333333332)","(31.0, 130.0, 50.0)","(51.0, 330.0, 150.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 49.06666666666666)"
12-01-2023 12:07:57.371248,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.98)","(5.5, 11.5, 10.7)","(31.0, 130.0, 50.0)","(51.0, 330.0, 150.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 49.06666666666666)"
12-01-2023 12:07:58.431535,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.98)","(5.5, 11.5, 10.7)","(31.0, 130.0, 50.0)","(51.0, 330.0, 150.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 49.06666666666666)"
12-01-2023 12:07:59.441527,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.98)","(5.5, 11.5, 10.7)","(31.0, 130.0, 50.0)","(51.0, 330.0, 150.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 49.06666666666666)"
12-01-2023 12:08:00.405192,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.98)","(5.5, 11.5, 10.7)","(31.0, 130.0, 50.0)","(51.0, 330.0, 150.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 49.06666666666666)"
12-01-2023 12:08:01.324074,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.98)","(5.5, 11.5, 10.7)","(31.0, 130.0, 50.0)","(51.0, 330.0, 150.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 49.06666666666666)"
12-01-2023 12:08:02.271325,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.98)","(5.5, 11.5, 10.7)","(31.0, 130.0, 50.0)","(51.0, 330.0, 150.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 49.06666666666666)"
12-01-2023 12:08:03.247490,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.98)","(5.5, 11.5, 10.7)","(31.0, 130.0, 50.0)","(51.0, 330.0, 150.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 49.06666666666666)"
12-01-2023 12:08:04.206711,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.98)","(5.5, 11.5, 10.7)","(31.0, 130.0, 50.0)","(51.0, 330.0, 150.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 49.06666666666666)"
12-01-2023 12:08:05.177405,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.98)","(5.5, 11.5, 10.7)","(31.0, 130.0, 50.0)","(51.0, 330.0, 150.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 49.06666666666666)"
12-01-2023 12:08:06.142353,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.98)","(5.5, 11.5, 10.7)","(31.0, 130.0, 50.0)","(51.0, 330.0, 150.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 49.06666666666666)"
12-01-2023 12:08:07.053669,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.98)","(5.5, 11.5, 10.7)","(31.0, 130.0, 50.0)","(51.0, 330.0, 150.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 49.06666666666666)"
12-01-2023 12:08:07.986798,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.98)","(5.5, 11.5, 10.7)","(31.0, 130.0, 50.0)","(51.0, 330.0, 150.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 49.06666666666666)"
12-01-2023 12:08:08.939338,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.98)","(5.5, 11.5, 10.7)","(31.0, 130.0, 50.0)","(51.0, 330.0, 150.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 49.06666666666666)"
12-01-2023 12:08:10.093476,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.98)","(5.5, 11.5, 9.833333333333332)","(31.0, 130.0, 46.8)","(51.0, 330.0, 143.33333333333334)","(13.0, 29.0, 26.3)","(26.0, 260.0, 85.36363636363637)"
12-01-2023 12:08:11.176226,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.98)","(5.5, 11.5, 9.833333333333332)","(31.0, 130.0, 46.8)","(51.0, 310.0, 143.33333333333334)","(13.0, 29.0, 26.3)","(26.0, 260.0, 85.36363636363637)"
12-01-2023 12:08:12.260514,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.98)","(5.5, 11.5, 9.833333333333332)","(31.0, 130.0, 46.8)","(51.0, 310.0, 143.33333333333334)","(13.0, 29.0, 26.3)","(26.0, 260.0, 85.36363636363637)"
12-01-2023 12:08:13.214703,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.98)","(5.5, 11.5, 9.833333333333332)","(31.0, 130.0, 46.8)","(51.0, 310.0, 143.33333333333334)","(13.0, 29.0, 26.3)","(26.0, 260.0, 85.36363636363637)"
12-01-2023 12:08:14.141836,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.98)","(5.5, 11.5, 9.833333333333332)","(31.0, 130.0, 46.8)","(51.0, 310.0, 143.33333333333334)","(13.0, 29.0, 26.3)","(26.0, 260.0, 85.36363636363637)"
12-01-2023 12:08:15.097523,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.98)","(5.5, 11.5, 9.833333333333332)","(31.0, 130.0, 46.8)","(51.0, 310.0, 143.33333333333334)","(13.0, 29.0, 26.3)","(26.0, 260.0, 85.36363636363637)"
12-01-2023 12:08:16.101436,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.98)","(5.5, 11.5, 9.833333333333332)","(31.0, 130.0, 46.8)","(51.0, 310.0, 143.33333333333334)","(13.0, 29.0, 26.3)","(26.0, 260.0, 85.36363636363637)"
12-01-2023 12:08:17.200966,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.98)","(5.5, 11.5, 9.833333333333332)","(31.0, 130.0, 46.8)","(51.0, 310.0, 143.33333333333334)","(13.0, 29.0, 26.3)","(26.0, 260.0, 85.36363636363637)"
12-01-2023 12:08:18.309680,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.6454545454545455)","(5.5, 9.8, 7.496428571428572)","(31.0, 130.0, 46.8)","(51.0, 310.0, 143.33333333333334)","(13.0, 29.0, 26.3)","(26.0, 260.0, 85.36363636363637)"
12-01-2023 12:08:19.444191,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.6454545454545455)","(5.5, 10.0, 7.589285714285714)","(31.0, 130.0, 46.8)","(51.0, 310.0, 143.33333333333334)","(13.0, 29.0, 26.3)","(26.0, 260.0, 85.36363636363637)"
12-01-2023 12:08:20.533508,"(1.9, 1.99, 1.9449999999999998)","(2.45, 4.3, 3.6454545454545455)","(5.5, 10.0, 6.931818181818182)","(31.0, 130.0, 46.8)","(51.0, 310.0, 135.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 85.36363636363637)"
12-01-2023 12:08:21.655619,"(1.9, 1.99, 1.918)","(2.45, 4.3, 3.6454545454545455)","(5.5, 10.0, 6.447368421052632)","(31.0, 130.0, 46.8)","(51.0, 310.0, 135.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 85.36363636363637)"
12-01-2023 12:08:22.791419,"(1.9, 1.99, 1.918)","(2.45, 4.3, 3.6454545454545455)","(5.5, 10.0, 6.447368421052632)","(31.0, 130.0, 46.8)","(51.0, 310.0, 135.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 85.36363636363637)"
12-01-2023 12:08:23.840538,"(1.9, 1.99, 1.918)","(2.45, 4.3, 3.6454545454545455)","(5.5, 10.0, 6.447368421052632)","(31.0, 130.0, 46.8)","(51.0, 310.0, 135.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 85.36363636363637)"
12-01-2023 12:08:24.936319,"(1.9, 1.99, 1.918)","(2.45, 4.3, 3.6454545454545455)","(5.5, 10.0, 6.447368421052632)","(31.0, 130.0, 46.8)","(51.0, 310.0, 135.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 85.36363636363637)"
12-01-2023 12:08:25.944793,"(1.9, 1.98, 1.9778688524590164)","(2.45, 4.3, 3.7666666666666666)","(5.5, 10.0, 6.625)","(31.0, 130.0, 46.8)","(51.0, 310.0, 135.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 85.36363636363637)"
12-01-2023 12:08:26.953847,"(1.9, 1.98, 1.9778688524590164)","(2.45, 4.3, 3.7666666666666666)","(5.5, 10.0, 8.984615384615385)","(31.0, 130.0, 46.8)","(51.0, 310.0, 135.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 85.36363636363637)"
12-01-2023 12:08:28.006127,"(1.9, 1.98, 1.9778688524590164)","(2.45, 4.3, 3.7666666666666666)","(5.5, 11.5, 8.678260869565218)","(31.0, 130.0, 46.8)","(51.0, 310.0, 135.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 85.36363636363637)"
12-01-2023 12:08:29.022093,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.7666666666666666)","(5.5, 11.5, 8.222222222222221)","(31.0, 130.0, 46.8)","(51.0, 310.0, 135.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 85.36363636363637)"
12-01-2023 12:08:29.994210,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.7666666666666666)","(5.5, 11.5, 8.222222222222221)","(31.0, 130.0, 46.8)","(51.0, 310.0, 135.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 85.36363636363637)"
12-01-2023 12:08:30.997117,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.7666666666666666)","(5.5, 11.5, 6.583333333333333)","(31.0, 130.0, 46.8)","(51.0, 310.0, 135.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 85.36363636363637)"
12-01-2023 12:08:31.986385,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.588888888888889)","(5.5, 11.5, 7.391304347826087)","(31.0, 130.0, 46.8)","(51.0, 310.0, 135.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 85.36363636363637)"
12-01-2023 12:08:32.987942,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.588888888888889)","(5.5, 11.5, 6.684210526315789)","(31.0, 130.0, 46.8)","(51.0, 310.0, 135.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 85.36363636363637)"
12-01-2023 12:08:34.055281,"(1.9, 1.99, 1.9844)","(2.45, 4.3, 3.588888888888889)","(5.5, 11.5, 6.684210526315789)","(31.0, 130.0, 46.8)","(51.0, 310.0, 135.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 85.36363636363637)"
12-01-2023 12:08:35.184797,"(1.9, 1.98, 1.9778688524590164)","(2.45, 4.3, 3.588888888888889)","(5.5, 11.5, 6.85)","(31.0, 130.0, 46.8)","(51.0, 310.0, 135.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 85.36363636363637)"
12-01-2023 12:08:36.288055,"(1.9, 1.98, 1.9778688524590164)","(2.45, 4.3, 3.588888888888889)","(5.5, 11.5, 6.85)","(31.0, 130.0, 46.8)","(51.0, 310.0, 135.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 85.36363636363637)"
12-01-2023 12:08:37.400581,"(1.9, 1.98, 1.9778688524590164)","(2.45, 4.3, 3.588888888888889)","(5.5, 11.5, 6.925000000000001)","(31.0, 130.0, 46.8)","(51.0, 310.0, 135.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 85.36363636363637)"
12-01-2023 12:08:38.458013,"(1.9, 1.98, 1.9778688524590164)","(2.45, 4.3, 3.588888888888889)","(5.5, 11.5, 6.925000000000001)","(31.0, 130.0, 46.8)","(51.0, 310.0, 135.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 85.36363636363637)"
12-01-2023 12:08:39.386317,"(1.9, 1.98, 1.9778688524590164)","(2.45, 4.3, 3.588888888888889)","(5.5, 11.5, 6.925000000000001)","(31.0, 130.0, 46.8)","(51.0, 310.0, 135.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 85.36363636363637)"
12-01-2023 12:08:40.421963,"(1.9, 1.98, 1.9778688524590164)","(2.45, 4.3, 3.588888888888889)","(5.5, 11.5, 6.925000000000001)","(31.0, 130.0, 46.8)","(51.0, 310.0, 135.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 85.36363636363637)"
12-01-2023 12:08:41.490248,"(1.9, 1.98, 1.9778688524590164)","(2.45, 4.3, 3.588888888888889)","(5.5, 11.5, 7.0)","(31.0, 130.0, 46.8)","(51.0, 310.0, 135.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 85.36363636363637)"
12-01-2023 12:08:42.630052,"(1.9, 1.98, 1.9778688524590164)","(2.45, 4.3, 3.588888888888889)","(5.5, 11.5, 7.0)","(31.0, 130.0, 46.8)","(51.0, 310.0, 135.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 85.36363636363637)"
12-01-2023 12:08:43.795796,"(1.9, 1.98, 1.9778688524590164)","(2.45, 4.3, 3.588888888888889)","(5.5, 11.5, 7.0)","(31.0, 130.0, 46.8)","(51.0, 310.0, 135.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 85.36363636363637)"
12-01-2023 12:08:44.939531,"(1.9, 1.98, 1.9778688524590164)","(2.45, 4.3, 3.588888888888889)","(5.5, 11.5, 7.0)","(31.0, 130.0, 46.8)","(51.0, 310.0, 135.0)","(13.0, 29.0, 26.3)","(26.0, 260.0, 85.36363636363637)"
