,Jezzali,Footluce Dreamer,Woodside Devil,Miss Free Reign,Emerley Wiggum,Bassos Girl,Yasmin Belle,Mrs Butterbean
683,"[datetime.datetime(2022, 11, 28, 19, 27, 47, 44664), 3.5, 4.2]","[datetime.datetime(2022, 11, 28, 19, 27, 47, 44664), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 27, 47, 44664), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 27, 47, 44664), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 27, 47, 44664), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 19, 27, 47, 44664), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 27, 47, 44664), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 19, 27, 47, 44664), 26.0, 80.0]"
684,"[datetime.datetime(2022, 11, 28, 19, 27, 48, 181310), 3.5, 4.2]","[datetime.datetime(2022, 11, 28, 19, 27, 48, 181310), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 27, 48, 181310), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 27, 48, 181310), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 27, 48, 181310), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 19, 27, 48, 181310), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 27, 48, 181310), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 19, 27, 48, 181310), 26.0, 80.0]"
685,"[datetime.datetime(2022, 11, 28, 19, 27, 49, 356935), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 19, 27, 49, 356935), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 27, 49, 356935), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 27, 49, 356935), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 27, 49, 356935), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 19, 27, 49, 356935), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 27, 49, 356935), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 19, 27, 49, 356935), 26.0, 110.0]"
686,"[datetime.datetime(2022, 11, 28, 19, 27, 50, 507291), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 19, 27, 50, 507291), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 27, 50, 507291), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 27, 50, 507291), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 27, 50, 507291), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 27, 50, 507291), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 27, 50, 507291), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 19, 27, 50, 507291), 26.0, 110.0]"
687,"[datetime.datetime(2022, 11, 28, 19, 27, 51, 681949), 3.5, 4.1]","[datetime.datetime(2022, 11, 28, 19, 27, 51, 681949), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 27, 51, 681949), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 27, 51, 681949), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 27, 51, 681949), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 27, 51, 681949), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 27, 51, 681949), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 19, 27, 51, 681949), 26.0, 110.0]"
688,"[datetime.datetime(2022, 11, 28, 19, 27, 52, 822573), 3.5, 3.95]","[datetime.datetime(2022, 11, 28, 19, 27, 52, 822573), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 27, 52, 822573), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 27, 52, 822573), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 27, 52, 822573), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 27, 52, 822573), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 27, 52, 822573), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 19, 27, 52, 822573), 26.0, 110.0]"
689,"[datetime.datetime(2022, 11, 28, 19, 27, 54, 55012), 3.5, 3.9]","[datetime.datetime(2022, 11, 28, 19, 27, 54, 55012), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 27, 54, 55012), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 27, 54, 55012), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 27, 54, 55012), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 27, 54, 55012), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 27, 54, 55012), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 19, 27, 54, 55012), 26.0, 110.0]"
690,"[datetime.datetime(2022, 11, 28, 19, 27, 55, 258317), 3.5, 3.9]","[datetime.datetime(2022, 11, 28, 19, 27, 55, 258317), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 27, 55, 258317), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 27, 55, 258317), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 27, 55, 258317), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 27, 55, 258317), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 27, 55, 258317), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 19, 27, 55, 258317), 26.0, 110.0]"
691,"[datetime.datetime(2022, 11, 28, 19, 27, 56, 437155), 3.5, 3.9]","[datetime.datetime(2022, 11, 28, 19, 27, 56, 437155), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 27, 56, 437155), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 27, 56, 437155), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 27, 56, 437155), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 27, 56, 437155), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 27, 56, 437155), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 19, 27, 56, 437155), 26.0, 110.0]"
692,"[datetime.datetime(2022, 11, 28, 19, 27, 57, 607642), 3.5, 3.9]","[datetime.datetime(2022, 11, 28, 19, 27, 57, 607642), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 27, 57, 607642), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 27, 57, 607642), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 27, 57, 607642), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 27, 57, 607642), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 27, 57, 607642), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 19, 27, 57, 607642), 26.0, 110.0]"
693,"[datetime.datetime(2022, 11, 28, 19, 27, 58, 756181), 3.5, 3.9]","[datetime.datetime(2022, 11, 28, 19, 27, 58, 756181), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 27, 58, 756181), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 27, 58, 756181), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 27, 58, 756181), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 27, 58, 756181), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 27, 58, 756181), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 19, 27, 58, 756181), 26.0, 110.0]"
694,"[datetime.datetime(2022, 11, 28, 19, 27, 59, 912513), 3.5, 3.9]","[datetime.datetime(2022, 11, 28, 19, 27, 59, 912513), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 27, 59, 912513), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 27, 59, 912513), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 27, 59, 912513), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 27, 59, 912513), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 27, 59, 912513), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 19, 27, 59, 912513), 31.0, 110.0]"
695,"[datetime.datetime(2022, 11, 28, 19, 28, 1, 47957), 3.5, 3.9]","[datetime.datetime(2022, 11, 28, 19, 28, 1, 47957), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 28, 1, 47957), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 28, 1, 47957), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 28, 1, 47957), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 28, 1, 47957), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 28, 1, 47957), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 19, 28, 1, 47957), 31.0, 110.0]"
696,"[datetime.datetime(2022, 11, 28, 19, 28, 2, 203054), 3.5, 3.9]","[datetime.datetime(2022, 11, 28, 19, 28, 2, 203054), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 28, 2, 203054), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 28, 2, 203054), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 28, 2, 203054), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 28, 2, 203054), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 28, 2, 203054), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 19, 28, 2, 203054), 31.0, 110.0]"
697,"[datetime.datetime(2022, 11, 28, 19, 28, 3, 338887), 3.5, 3.9]","[datetime.datetime(2022, 11, 28, 19, 28, 3, 338887), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 28, 3, 338887), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 28, 3, 338887), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 28, 3, 338887), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 28, 3, 338887), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 28, 3, 338887), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 19, 28, 3, 338887), 31.0, 110.0]"
698,"[datetime.datetime(2022, 11, 28, 19, 28, 4, 497066), 3.5, 3.9]","[datetime.datetime(2022, 11, 28, 19, 28, 4, 497066), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 28, 4, 497066), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 28, 4, 497066), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 28, 4, 497066), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 28, 4, 497066), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 28, 4, 497066), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 19, 28, 4, 497066), 31.0, 110.0]"
699,"[datetime.datetime(2022, 11, 28, 19, 28, 5, 632023), 3.5, 3.9]","[datetime.datetime(2022, 11, 28, 19, 28, 5, 632023), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 28, 5, 632023), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 28, 5, 632023), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 28, 5, 632023), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 28, 5, 632023), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 28, 5, 632023), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 19, 28, 5, 632023), 31.0, 110.0]"
700,"[datetime.datetime(2022, 11, 28, 19, 28, 6, 783808), 3.5, 3.9]","[datetime.datetime(2022, 11, 28, 19, 28, 6, 783808), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 28, 6, 783808), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 28, 6, 783808), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 28, 6, 783808), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 28, 6, 783808), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 28, 6, 783808), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 19, 28, 6, 783808), 31.0, 110.0]"
701,"[datetime.datetime(2022, 11, 28, 19, 28, 7, 928108), 3.5, 3.9]","[datetime.datetime(2022, 11, 28, 19, 28, 7, 928108), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 28, 7, 928108), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 28, 7, 928108), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 28, 7, 928108), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 28, 7, 928108), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 28, 7, 928108), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 19, 28, 7, 928108), 31.0, 110.0]"
702,"[datetime.datetime(2022, 11, 28, 19, 28, 9, 76940), 3.5, 3.9]","[datetime.datetime(2022, 11, 28, 19, 28, 9, 76940), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 28, 9, 76940), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 28, 9, 76940), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 28, 9, 76940), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 28, 9, 76940), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 28, 9, 76940), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 19, 28, 9, 76940), 31.0, 110.0]"
703,"[datetime.datetime(2022, 11, 28, 19, 28, 10, 227352), 3.5, 3.9]","[datetime.datetime(2022, 11, 28, 19, 28, 10, 227352), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 28, 10, 227352), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 28, 10, 227352), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 28, 10, 227352), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 28, 10, 227352), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 28, 10, 227352), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 19, 28, 10, 227352), 31.0, 110.0]"
704,"[datetime.datetime(2022, 11, 28, 19, 28, 11, 357606), 3.5, 3.9]","[datetime.datetime(2022, 11, 28, 19, 28, 11, 357606), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 28, 11, 357606), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 28, 11, 357606), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 28, 11, 357606), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 28, 11, 357606), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 28, 11, 357606), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 19, 28, 11, 357606), 31.0, 110.0]"
705,"[datetime.datetime(2022, 11, 28, 19, 28, 12, 515035), 3.5, 3.9]","[datetime.datetime(2022, 11, 28, 19, 28, 12, 515035), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 28, 12, 515035), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 28, 12, 515035), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 28, 12, 515035), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 28, 12, 515035), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 28, 12, 515035), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 19, 28, 12, 515035), 31.0, 110.0]"
706,"[datetime.datetime(2022, 11, 28, 19, 28, 13, 644895), 3.5, 3.85]","[datetime.datetime(2022, 11, 28, 19, 28, 13, 644895), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 28, 13, 644895), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 28, 13, 644895), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 28, 13, 644895), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 28, 13, 644895), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 28, 13, 644895), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 19, 28, 13, 644895), 31.0, 110.0]"
707,"[datetime.datetime(2022, 11, 28, 19, 28, 14, 786057), 3.5, 3.8]","[datetime.datetime(2022, 11, 28, 19, 28, 14, 786057), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 28, 14, 786057), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 28, 14, 786057), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 28, 14, 786057), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 28, 14, 786057), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 28, 14, 786057), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 19, 28, 14, 786057), 31.0, 110.0]"
708,"[datetime.datetime(2022, 11, 28, 19, 28, 15, 922250), 3.5, 3.8]","[datetime.datetime(2022, 11, 28, 19, 28, 15, 922250), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 28, 15, 922250), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 28, 15, 922250), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 28, 15, 922250), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 28, 15, 922250), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 28, 15, 922250), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 19, 28, 15, 922250), 31.0, 110.0]"
709,"[datetime.datetime(2022, 11, 28, 19, 28, 17, 63034), 3.5, 3.8]","[datetime.datetime(2022, 11, 28, 19, 28, 17, 63034), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 28, 17, 63034), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 28, 17, 63034), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 28, 17, 63034), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 28, 17, 63034), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 28, 17, 63034), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 19, 28, 17, 63034), 31.0, 110.0]"
710,"[datetime.datetime(2022, 11, 28, 19, 28, 18, 206246), 3.4, 3.7]","[datetime.datetime(2022, 11, 28, 19, 28, 18, 206246), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 28, 18, 206246), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 28, 18, 206246), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 28, 18, 206246), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 28, 18, 206246), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 28, 18, 206246), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 19, 28, 18, 206246), 31.0, 110.0]"
711,"[datetime.datetime(2022, 11, 28, 19, 28, 19, 334007), 3.4, 3.7]","[datetime.datetime(2022, 11, 28, 19, 28, 19, 334007), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 28, 19, 334007), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 28, 19, 334007), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 28, 19, 334007), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 28, 19, 334007), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 28, 19, 334007), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 19, 28, 19, 334007), 31.0, 110.0]"
712,"[datetime.datetime(2022, 11, 28, 19, 28, 20, 470103), 3.4, 3.7]","[datetime.datetime(2022, 11, 28, 19, 28, 20, 470103), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 28, 20, 470103), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 28, 20, 470103), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 28, 20, 470103), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 28, 20, 470103), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 28, 20, 470103), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 19, 28, 20, 470103), 31.0, 110.0]"
713,"[datetime.datetime(2022, 11, 28, 19, 28, 21, 595764), 3.4, 3.7]","[datetime.datetime(2022, 11, 28, 19, 28, 21, 595764), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 28, 21, 595764), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 28, 21, 595764), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 28, 21, 595764), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 28, 21, 595764), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 28, 21, 595764), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 19, 28, 21, 595764), 31.0, 110.0]"
714,"[datetime.datetime(2022, 11, 28, 19, 28, 22, 731487), 3.4, 3.7]","[datetime.datetime(2022, 11, 28, 19, 28, 22, 731487), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 28, 22, 731487), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 28, 22, 731487), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 28, 22, 731487), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 28, 22, 731487), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 28, 22, 731487), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 19, 28, 22, 731487), 31.0, 110.0]"
715,"[datetime.datetime(2022, 11, 28, 19, 28, 23, 858084), 3.4, 3.7]","[datetime.datetime(2022, 11, 28, 19, 28, 23, 858084), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 28, 23, 858084), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 28, 23, 858084), 2.9, 3.3]","[datetime.datetime(2022, 11, 28, 19, 28, 23, 858084), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 28, 23, 858084), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 28, 23, 858084), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 19, 28, 23, 858084), 31.0, 110.0]"
716,"[datetime.datetime(2022, 11, 28, 19, 28, 24, 992796), 3.4, 3.7]","[datetime.datetime(2022, 11, 28, 19, 28, 24, 992796), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 28, 24, 992796), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 28, 24, 992796), 2.9, 3.25]","[datetime.datetime(2022, 11, 28, 19, 28, 24, 992796), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 28, 24, 992796), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 28, 24, 992796), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 19, 28, 24, 992796), 31.0, 110.0]"
717,"[datetime.datetime(2022, 11, 28, 19, 28, 26, 119539), 3.4, 3.7]","[datetime.datetime(2022, 11, 28, 19, 28, 26, 119539), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 28, 26, 119539), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 28, 26, 119539), 2.9, 3.25]","[datetime.datetime(2022, 11, 28, 19, 28, 26, 119539), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 28, 26, 119539), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 28, 26, 119539), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 19, 28, 26, 119539), 31.0, 110.0]"
718,"[datetime.datetime(2022, 11, 28, 19, 28, 27, 254472), 3.4, 3.65]","[datetime.datetime(2022, 11, 28, 19, 28, 27, 254472), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 28, 27, 254472), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 28, 27, 254472), 2.9, 3.25]","[datetime.datetime(2022, 11, 28, 19, 28, 27, 254472), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 28, 27, 254472), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 28, 27, 254472), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 19, 28, 27, 254472), 31.0, 110.0]"
719,"[datetime.datetime(2022, 11, 28, 19, 28, 28, 388363), 3.4, 3.65]","[datetime.datetime(2022, 11, 28, 19, 28, 28, 388363), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 28, 28, 388363), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 28, 28, 388363), 2.9, 3.25]","[datetime.datetime(2022, 11, 28, 19, 28, 28, 388363), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 28, 28, 388363), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 28, 28, 388363), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 19, 28, 28, 388363), 31.0, 110.0]"
720,"[datetime.datetime(2022, 11, 28, 19, 28, 29, 518183), 3.4, 3.65]","[datetime.datetime(2022, 11, 28, 19, 28, 29, 518183), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 28, 29, 518183), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 28, 29, 518183), 2.9, 3.2]","[datetime.datetime(2022, 11, 28, 19, 28, 29, 518183), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 28, 29, 518183), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 28, 29, 518183), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 19, 28, 29, 518183), 31.0, 110.0]"
721,"[datetime.datetime(2022, 11, 28, 19, 28, 30, 658570), 3.4, 3.65]","[datetime.datetime(2022, 11, 28, 19, 28, 30, 658570), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 28, 30, 658570), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 28, 30, 658570), 2.9, 3.2]","[datetime.datetime(2022, 11, 28, 19, 28, 30, 658570), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 28, 30, 658570), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 28, 30, 658570), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 19, 28, 30, 658570), 31.0, 110.0]"
722,"[datetime.datetime(2022, 11, 28, 19, 28, 31, 786171), 3.4, 3.65]","[datetime.datetime(2022, 11, 28, 19, 28, 31, 786171), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 28, 31, 786171), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 28, 31, 786171), 2.9, 3.2]","[datetime.datetime(2022, 11, 28, 19, 28, 31, 786171), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 19, 28, 31, 786171), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 19, 28, 31, 786171), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 19, 28, 31, 786171), 31.0, 110.0]"
