,Headbanger,Sonnys Amazing,Holzhauer,Our Holla Star,Allthewaytoroyalty,Cc Jones Nz
10-01-2023 18:58:38.573432,"(3.9, 5.4, 4.95)","(5.5, 7.8, 7.333333333333333)","(2.6, 3.35, 3.3312500000000003)","(12.0, 21.0, 17.25)","(5.0, 6.2, 5.975)","(5.0, 99999, 99990)"
10-01-2023 18:58:39.600450,"(3.9, 5.4, 4.95)","(5.5, 7.8, 7.333333333333333)","(2.6, 3.35, 3.3312500000000003)","(12.0, 21.0, 17.25)","(5.0, 6.2, 5.975)","(5.0, 99999, 99990)"
10-01-2023 18:58:40.627182,"(3.9, 5.4, 4.95)","(5.5, 7.8, 7.333333333333333)","(2.6, 3.35, 3.3312500000000003)","(12.0, 21.0, 17.25)","(5.0, 6.2, 5.975)","(5.0, 99999, 99990)"
10-01-2023 18:58:41.653594,"(3.9, 5.4, 4.95)","(5.5, 7.8, 7.333333333333333)","(2.6, 3.35, 3.3312500000000003)","(12.0, 21.0, 17.25)","(5.0, 6.2, 5.975)","(5.0, 99999, 99990)"
10-01-2023 18:58:42.666780,"(3.9, 5.4, 4.95)","(5.5, 7.8, 7.333333333333333)","(2.6, 3.35, 3.3312500000000003)","(12.0, 21.0, 17.25)","(5.0, 6.2, 5.975)","(5.0, 99999, 99990)"
10-01-2023 18:58:43.568400,"(3.9, 5.4, 4.85)","(5.5, 7.8, 7.333333333333333)","(2.6, 3.35, 3.3375)","(12.0, 21.0, 17.25)","(5.0, 6.2, 5.975)","(5.0, 99999, 99990)"
10-01-2023 18:58:44.462392,"(3.9, 5.4, 4.85)","(5.5, 7.8, 7.333333333333333)","(2.6, 3.35, 3.3375)","(12.0, 21.0, 17.25)","(5.0, 6.2, 5.975)","(5.0, 99999, 99990)"
10-01-2023 18:58:45.521774,"(3.9, 5.4, 4.85)","(5.5, 7.8, 7.333333333333333)","(2.6, 3.35, 3.3375)","(12.0, 21.0, 17.25)","(5.0, 6.2, 5.975)","(5.0, 99999, 99990)"
10-01-2023 18:58:46.612109,"(3.9, 5.4, 4.85)","(5.5, 7.8, 7.333333333333333)","(2.6, 3.35, 3.3375)","(12.0, 21.0, 17.25)","(5.0, 6.2, 5.975)","(5.0, 99999, 99990)"
10-01-2023 18:58:47.611340,"(3.9, 5.4, 4.85)","(5.5, 7.8, 7.333333333333333)","(2.6, 3.35, 3.3375)","(12.0, 21.0, 17.25)","(5.0, 6.2, 5.975)","(5.0, 99999, 99990)"
10-01-2023 18:58:48.511531,"(3.9, 5.4, 4.85)","(5.5, 7.8, 7.333333333333333)","(2.6, 3.35, 3.3375)","(12.0, 21.0, 17.25)","(5.0, 6.2, 5.975)","(5.0, 99999, 99990)"
10-01-2023 18:58:49.463201,"(3.9, 5.4, 4.85)","(5.5, 7.8, 7.333333333333333)","(2.6, 3.35, 3.3375)","(12.0, 21.0, 17.25)","(5.0, 6.2, 5.975)","(5.0, 99999, 99990)"
10-01-2023 18:58:50.475406,"(3.9, 5.4, 4.85)","(5.5, 7.8, 7.333333333333333)","(2.6, 3.35, 3.3375)","(12.0, 21.0, 17.25)","(5.0, 6.2, 5.975)","(5.0, 99999, 99990)"
10-01-2023 18:58:51.433984,"(3.9, 5.3, 5.009090909090909)","(5.5, 7.8, 7.333333333333333)","(2.6, 3.35, 3.3375)","(12.0, 21.0, 17.25)","(5.0, 6.2, 5.975)","(5.0, 99999, 99990)"
10-01-2023 18:58:52.580650,"(3.9, 5.3, 4.873333333333333)","(5.5, 7.8, 7.333333333333333)","(2.6, 3.35, 3.3375)","(12.0, 21.0, 17.25)","(5.0, 6.2, 5.975)","(5.0, 99999, 99990)"
10-01-2023 18:58:53.743783,"(3.9, 5.3, 4.873333333333333)","(5.5, 7.8, 7.333333333333333)","(2.6, 3.35, 3.3375)","(12.0, 21.0, 17.25)","(5.0, 6.2, 5.975)","(5.0, 99999, 99990)"
10-01-2023 18:58:54.853097,"(3.9, 5.3, 4.873333333333333)","(5.5, 7.8, 7.333333333333333)","(2.6, 3.35, 3.3375)","(12.0, 21.0, 17.0)","(5.0, 6.2, 5.975)","(5.0, 99999, 99990)"
10-01-2023 18:58:55.929385,"(3.9, 5.3, 4.873333333333333)","(5.5, 7.8, 7.333333333333333)","(2.6, 3.35, 3.36)","(12.0, 21.0, 17.0)","(5.0, 6.2, 5.975)","(5.0, 99999, 99990)"
10-01-2023 18:58:56.984193,"(3.9, 5.3, 4.873333333333333)","(5.5, 7.8, 7.333333333333333)","(2.6, 3.6, 3.375)","(12.0, 21.0, 17.0)","(5.0, 6.2, 5.675)","(5.0, 99999, 99990)"
10-01-2023 18:58:58.034534,"(3.9, 5.3, 4.873333333333333)","(5.5, 7.8, 7.333333333333333)","(2.6, 3.6, 3.375)","(12.0, 21.0, 17.0)","(5.0, 6.2, 5.675)","(5.0, 99999, 99990)"
10-01-2023 18:58:59.057680,"(3.9, 5.3, 4.873333333333333)","(5.5, 7.8, 7.333333333333333)","(2.6, 3.6, 3.3692307692307693)","(12.0, 21.0, 17.0)","(5.0, 6.2, 5.675)","(5.0, 99999, 99990)"
10-01-2023 18:59:00.077436,"(3.9, 5.3, 4.873333333333333)","(5.5, 7.8, 7.333333333333333)","(2.6, 3.6, 3.3692307692307693)","(12.0, 21.0, 17.0)","(5.0, 6.2, 5.675)","(5.0, 99999, 99990)"
10-01-2023 18:59:01.166842,"(3.9, 5.3, 4.873333333333333)","(5.5, 7.8, 7.333333333333333)","(2.6, 3.6, 3.3692307692307693)","(12.0, 21.0, 17.0)","(5.0, 6.2, 5.675)","(5.0, 99999, 99990)"
10-01-2023 18:59:02.256720,"(3.9, 5.3, 4.873333333333333)","(5.5, 7.8, 7.333333333333333)","(2.6, 3.6, 3.3692307692307693)","(12.0, 21.0, 17.083333333333332)","(5.0, 6.2, 5.675)","(5.0, 99999, 99990)"
10-01-2023 18:59:03.329589,"(3.9, 5.2, 5.044444444444444)","(5.5, 7.6, 7.4)","(2.6, 3.6, 3.3692307692307693)","(12.0, 20.0, 17.083333333333332)","(5.0, 6.2, 5.675)","(5.0, 99999, 99990)"
10-01-2023 18:59:04.325686,"(3.9, 5.2, 5.044444444444444)","(5.5, 7.6, 7.4)","(2.6, 3.6, 3.3692307692307693)","(12.0, 20.0, 17.083333333333332)","(5.0, 6.2, 5.675)","(5.0, 99999, 99990)"
10-01-2023 18:59:05.239378,"(3.9, 5.2, 5.044444444444444)","(5.5, 7.6, 7.4)","(2.6, 3.6, 3.3692307692307693)","(12.0, 19.5, 17.1)","(5.0, 6.2, 5.675)","(5.0, 99999, 99990)"
10-01-2023 18:59:06.267589,"(3.9, 5.2, 5.044444444444444)","(5.5, 7.6, 7.4)","(2.6, 3.6, 3.3692307692307693)","(12.0, 19.5, 17.75)","(5.0, 6.2, 5.92)","(5.0, 99999, 99990)"
10-01-2023 18:59:07.322301,"(3.9, 5.2, 5.044444444444444)","(5.5, 7.6, 7.4)","(2.6, 3.6, 3.3692307692307693)","(12.0, 19.0, 16.916666666666668)","(5.0, 6.2, 5.92)","(5.0, 99999, 99990)"
10-01-2023 18:59:08.250211,"(3.9, 5.2, 5.044444444444444)","(5.5, 7.6, 7.4)","(2.6, 3.6, 3.3692307692307693)","(12.0, 18.0, 17.25)","(5.0, 6.2, 5.92)","(5.0, 99999, 99990)"
10-01-2023 18:59:09.267487,"(3.9, 5.2, 5.044444444444444)","(5.5, 7.6, 7.4)","(2.6, 3.6, 3.3692307692307693)","(12.0, 18.0, 17.25)","(5.0, 6.2, 6.036363636363636)","(5.0, 99999, 99990)"
10-01-2023 18:59:10.271401,"(3.9, 5.2, 5.044444444444444)","(5.5, 7.6, 7.4)","(2.6, 3.6, 3.3692307692307693)","(12.0, 18.0, 17.0)","(5.0, 6.2, 6.036363636363636)","(5.0, 99999, 99990)"
10-01-2023 18:59:11.292915,"(3.9, 5.2, 5.044444444444444)","(5.5, 7.6, 7.4)","(2.6, 3.6, 3.3692307692307693)","(12.0, 17.5, 18.0)","(5.0, 6.2, 6.036363636363636)","(5.0, 99999, 99990)"
10-01-2023 18:59:12.335882,"(3.9, 5.2, 4.757894736842105)","(5.5, 7.6, 7.4)","(2.6, 3.6, 3.3692307692307693)","(12.0, 21.0, 17.25)","(5.0, 6.2, 6.036363636363636)","(5.0, 99999, 99990)"
10-01-2023 18:59:13.357648,"(3.9, 5.2, 4.757894736842105)","(5.5, 7.6, 7.4)","(2.6, 3.6, 3.4166666666666665)","(12.0, 21.0, 18.25)","(5.0, 6.2, 6.036363636363636)","(5.0, 99999, 99990)"
10-01-2023 18:59:14.454945,"(3.9, 5.2, 4.757894736842105)","(5.5, 7.6, 7.4)","(2.6, 3.55, 3.39)","(12.0, 20.0, 16.85)","(5.0, 6.2, 6.036363636363636)","(5.0, 99999, 99990)"
10-01-2023 18:59:15.597014,"(3.9, 5.2, 4.757894736842105)","(5.5, 7.6, 7.4)","(2.6, 3.55, 3.39)","(12.0, 20.0, 16.85)","(5.0, 6.2, 6.036363636363636)","(5.0, 99999, 99990)"
10-01-2023 18:59:16.654691,"(3.9, 5.2, 4.757894736842105)","(5.5, 7.6, 7.4)","(2.6, 3.55, 3.39)","(12.0, 19.5, 17.0)","(5.0, 6.2, 6.036363636363636)","(5.0, 99999, 99990)"
10-01-2023 18:59:17.608793,"(3.9, 5.2, 4.757894736842105)","(5.5, 7.6, 7.4)","(2.6, 3.55, 3.3625000000000003)","(12.0, 19.0, 17.125)","(5.0, 6.2, 6.036363636363636)","(5.0, 99999, 99990)"
10-01-2023 18:59:18.572512,"(3.9, 5.2, 4.757894736842105)","(5.5, 7.6, 7.4)","(2.6, 3.55, 3.3625000000000003)","(12.0, 18.5, 17.5)","(5.0, 6.2, 6.036363636363636)","(5.0, 99999, 99990)"
10-01-2023 18:59:19.593719,"(3.9, 5.2, 4.757894736842105)","(5.5, 7.6, 7.4)","(2.6, 3.55, 3.3666666666666667)","(12.0, 18.5, 16.833333333333332)","(5.0, 6.2, 6.036363636363636)","(5.0, 99999, 99990)"
10-01-2023 18:59:20.637951,"(3.9, 5.2, 4.757894736842105)","(5.5, 7.6, 7.4)","(2.6, 3.55, 3.3625000000000003)","(12.0, 18.0, 17.25)","(5.0, 6.2, 6.036363636363636)","(5.0, 99999, 99990)"
10-01-2023 18:59:21.757997,"(3.9, 5.2, 4.757894736842105)","(5.5, 7.6, 7.4)","(2.6, 3.55, 3.3625000000000003)","(12.0, 21.0, 18.25)","(5.0, 6.2, 6.036363636363636)","(5.0, 99999, 99990)"
10-01-2023 18:59:22.805266,"(3.9, 5.1, 4.881818181818182)","(5.5, 7.6, 7.4)","(2.6, 3.55, 3.360526315789474)","(12.0, 20.0, 18.25)","(5.0, 6.2, 6.036363636363636)","(5.0, 99999, 99990)"
10-01-2023 18:59:23.832021,"(3.9, 5.1, 4.881818181818182)","(5.5, 7.6, 7.4)","(2.6, 3.55, 3.3625000000000003)","(12.0, 20.0, 17.8125)","(5.0, 6.2, 6.036363636363636)","(5.0, 99999, 99990)"
10-01-2023 18:59:24.752600,"(3.9, 5.1, 4.881818181818182)","(5.5, 7.6, 7.4)","(2.6, 3.55, 3.3625000000000003)","(12.0, 20.0, 17.8125)","(5.0, 6.2, 6.036363636363636)","(5.0, 99999, 99990)"
10-01-2023 18:59:25.656793,"(3.9, 5.1, 4.881818181818182)","(5.5, 7.6, 7.4)","(2.6, 3.55, 3.3625000000000003)","(12.0, 20.0, 17.083333333333332)","(5.0, 6.2, 6.036363636363636)","(5.0, 99999, 99990)"
10-01-2023 18:59:26.628091,"(3.9, 5.1, 4.881818181818182)","(5.5, 7.6, 7.4)","(2.6, 3.55, 3.3625000000000003)","(12.0, 20.0, 17.083333333333332)","(5.0, 6.2, 6.036363636363636)","(5.0, 99999, 99990)"
10-01-2023 18:59:27.743657,"(3.9, 5.1, 4.779999999999999)","(5.5, 7.6, 7.4)","(2.6, 3.55, 3.3625000000000003)","(12.0, 20.0, 18.0)","(5.0, 6.2, 6.036363636363636)","(5.0, 99999, 99990)"
10-01-2023 18:59:28.794411,"(3.9, 5.1, 4.779999999999999)","(5.5, 7.6, 7.4)","(2.6, 3.55, 3.3625000000000003)","(12.0, 19.5, 18.0)","(5.0, 6.2, 6.036363636363636)","(5.0, 99999, 99990)"
10-01-2023 18:59:29.747610,"(3.9, 5.1, 4.779999999999999)","(5.5, 7.6, 7.4)","(2.6, 3.55, 3.3625000000000003)","(12.0, 19.5, 18.0)","(5.0, 6.2, 6.036363636363636)","(5.0, 99999, 99990)"
10-01-2023 18:59:30.665771,"(3.9, 5.1, 4.779999999999999)","(5.5, 7.6, 7.4)","(2.6, 3.55, 3.3625000000000003)","(12.0, 23.0, 22.07142857142857)","(5.0, 6.2, 6.036363636363636)","(5.0, 99999, 99990)"
10-01-2023 18:59:31.683791,"(3.9, 5.1, 4.779999999999999)","(5.5, 7.6, 7.4)","(2.6, 3.55, 3.360526315789474)","(12.0, 23.0, 21.0)","(5.0, 6.2, 5.92)","(5.0, 99999, 99990)"
10-01-2023 18:59:32.800633,"(3.9, 5.1, 4.779999999999999)","(5.5, 7.6, 7.4)","(2.6, 3.55, 3.360526315789474)","(12.0, 23.0, 21.0)","(5.0, 6.2, 5.92)","(5.0, 99999, 99990)"
10-01-2023 18:59:33.829875,"(3.9, 5.1, 4.733333333333333)","(5.5, 7.6, 7.4)","(2.6, 3.55, 3.360526315789474)","(12.0, 23.0, 21.0)","(5.0, 6.2, 5.92)","(5.0, 99999, 99990)"
10-01-2023 18:59:34.825043,"(3.9, 5.1, 4.733333333333333)","(5.5, 7.6, 7.4)","(2.6, 3.55, 3.360526315789474)","(12.0, 22.0, 20.0)","(5.0, 6.2, 5.92)","(5.0, 99999, 99990)"
10-01-2023 18:59:35.910642,"(3.9, 5.1, 4.733333333333333)","(5.5, 7.6, 7.4)","(2.6, 3.55, 3.356818181818182)","(12.0, 21.0, 19.666666666666668)","(5.0, 6.2, 5.92)","(5.0, 99999, 99990)"
10-01-2023 18:59:36.920222,"(3.9, 5.1, 4.733333333333333)","(5.5, 7.6, 7.4)","(2.6, 3.5, 3.356818181818182)","(12.0, 21.0, 19.666666666666668)","(5.0, 6.2, 6.036363636363636)","(5.0, 99999, 99990)"
10-01-2023 18:59:37.882327,"(3.9, 5.1, 4.733333333333333)","(5.5, 7.6, 7.4)","(2.6, 3.55, 3.3833333333333333)","(12.0, 21.0, 19.666666666666668)","(5.0, 6.2, 5.92)","(5.0, 99999, 99990)"
10-01-2023 18:59:38.888597,"(3.9, 5.1, 4.733333333333333)","(5.5, 7.6, 7.4)","(2.6, 3.5, 3.36)","(12.0, 21.0, 19.666666666666668)","(5.0, 6.2, 5.92)","(5.0, 99999, 99990)"
10-01-2023 18:59:39.946205,"(3.9, 5.1, 4.733333333333333)","(5.5, 7.6, 7.4)","(2.6, 3.5, 3.36)","(12.0, 21.0, 19.666666666666668)","(5.0, 6.2, 5.92)","(5.0, 99999, 99990)"
10-01-2023 18:59:41.025654,"(3.9, 5.1, 4.779999999999999)","(5.5, 7.6, 7.4)","(2.6, 3.5, 3.36)","(12.0, 21.0, 19.666666666666668)","(5.0, 6.2, 6.036363636363636)","(5.0, 99999, 99990)"
10-01-2023 18:59:42.144963,"(3.9, 5.1, 4.779999999999999)","(5.5, 7.6, 7.4)","(2.6, 3.5, 3.36)","(12.0, 21.0, 19.666666666666668)","(5.0, 6.2, 6.036363636363636)","(5.0, 99999, 99990)"
10-01-2023 18:59:43.029901,"(3.9, 5.1, 4.779999999999999)","(5.5, 7.6, 7.4)","(2.6, 3.5, 3.36)","(12.0, 21.0, 19.666666666666668)","(5.0, 6.2, 6.036363636363636)","(5.0, 99999, 99990)"
10-01-2023 18:59:44.005875,"(3.9, 5.1, 4.8999999999999995)","(5.5, 7.6, 7.4)","(2.6, 3.35, 3.3312500000000003)","(12.0, 21.0, 19.666666666666668)","(5.0, 6.2, 7.359999999999999)","(5.0, 99999, 99990)"
10-01-2023 18:59:45.142650,"(3.9, 5.5, 5.375)","(5.5, 7.8, 7.44)","(2.6, 3.5, 3.2954545454545454)","(12.0, 21.0, 18.666666666666668)","(5.0, 7.8, 7.199999999999999)","(5.0, 99999, 99990)"
10-01-2023 18:59:46.138435,"(3.9, 5.5, 5.136363636363637)","(5.5, 7.8, 7.44)","(2.6, 3.5, 3.2954545454545454)","(12.0, 21.0, 18.666666666666668)","(5.0, 7.6, 6.88)","(5.0, 99999, 99990)"
10-01-2023 18:59:47.221898,"(3.9, 5.4, 4.733333333333333)","(5.5, 7.8, 7.44)","(2.6, 3.5, 3.3194444444444446)","(12.0, 21.0, 19.25)","(5.0, 7.2, 7.359999999999999)","(5.0, 99999, 99990)"
10-01-2023 18:59:48.373325,"(3.9, 5.4, 4.733333333333333)","(5.5, 7.8, 7.44)","(2.6, 3.5, 3.352272727272727)","(12.0, 21.0, 20.0)","(5.0, 7.8, 6.814285714285714)","(5.0, 99999, 99990)"
10-01-2023 18:59:49.439029,"(3.9, 5.4, 4.733333333333333)","(5.5, 7.8, 7.44)","(2.6, 3.5, 3.352272727272727)","(12.0, 21.0, 19.25)","(5.0, 7.0, 6.071428571428571)","(5.0, 99999, 99990)"
10-01-2023 18:59:50.462504,"(3.9, 5.4, 4.733333333333333)","(5.5, 7.8, 7.575)","(2.6, 3.5, 3.352272727272727)","(12.0, 21.0, 19.75)","(5.0, 7.0, 6.071428571428571)","(5.0, 99999, 99990)"
10-01-2023 18:59:51.470703,"(3.9, 5.4, 4.733333333333333)","(5.5, 7.4, 6.12)","(2.6, 3.5, 3.352272727272727)","(12.0, 21.0, 19.6)","(5.0, 7.0, 6.071428571428571)","(5.0, 99999, 99990)"
10-01-2023 18:59:52.564640,"(3.9, 5.4, 4.733333333333333)","(5.5, 7.2, 6.894117647058824)","(2.6, 3.5, 3.375)","(12.0, 24.0, 20.0)","(5.0, 7.0, 6.35)","(5.0, 99999, 99990)"
10-01-2023 18:59:53.675102,"(3.9, 5.4, 4.733333333333333)","(5.5, 7.2, 7.107142857142858)","(2.6, 3.5, 3.375)","(12.0, 23.0, 20.25)","(5.0, 7.0, 6.535714285714286)","(5.0, 99999, 99990)"
10-01-2023 18:59:54.728913,"(3.9, 5.4, 5.0)","(5.5, 7.2, 7.107142857142858)","(2.6, 3.5, 3.375)","(12.0, 22.0, 19.083333333333332)","(5.0, 7.0, 6.535714285714286)","(5.0, 99999, 99990)"
10-01-2023 18:59:55.807067,"(3.9, 5.5, 5.05)","(5.5, 7.2, 7.050000000000001)","(2.6, 3.5, 3.375)","(12.0, 22.0, 19.375)","(5.0, 7.0, 6.535714285714286)","(5.0, 99999, 99990)"
10-01-2023 18:59:56.865723,"(3.9, 5.5, 5.05)","(5.5, 7.2, 7.050000000000001)","(2.6, 3.5, 3.375)","(12.0, 22.0, 19.375)","(5.0, 7.0, 6.4)","(5.0, 99999, 99990)"
10-01-2023 18:59:58.005174,"(3.9, 5.5, 5.05)","(5.5, 7.2, 7.050000000000001)","(2.6, 3.5, 3.375)","(12.0, 22.0, 19.375)","(5.0, 7.0, 6.571428571428571)","(5.0, 99999, 99990)"
10-01-2023 18:59:59.013190,"(3.9, 5.5, 5.05)","(5.5, 7.2, 7.050000000000001)","(2.6, 3.5, 3.375)","(12.0, 22.0, 19.375)","(5.0, 7.0, 6.571428571428571)","(5.0, 99999, 99990)"
10-01-2023 19:00:00.120934,"(3.9, 5.4, 4.699999999999999)","(5.5, 7.2, 7.050000000000001)","(2.6, 3.5, 3.3470588235294114)","(12.0, 22.0, 19.375)","(5.0, 7.0, 6.571428571428571)","(5.0, 99999, 99990)"
10-01-2023 19:00:01.357761,"(3.9, 5.3, 5.183333333333334)","(5.5, 7.2, 7.050000000000001)","(2.6, 3.5, 3.376190476190476)","(12.0, 22.0, 19.375)","(5.0, 7.0, 6.571428571428571)","(5.0, 99999, 99990)"
10-01-2023 19:00:02.464700,"(3.9, 5.3, 5.222222222222222)","(5.5, 7.2, 7.050000000000001)","(2.6, 3.5, 3.376190476190476)","(12.0, 22.0, 20.25)","(5.0, 7.0, 6.571428571428571)","(5.0, 99999, 99990)"
10-01-2023 19:00:03.638088,"(3.9, 5.3, 5.222222222222222)","(5.5, 7.2, 7.050000000000001)","(2.6, 3.5, 3.376190476190476)","(12.0, 21.0, 20.25)","(5.0, 7.0, 6.571428571428571)","(5.0, 99999, 99990)"
10-01-2023 19:00:04.767383,"(3.9, 5.3, 5.222222222222222)","(5.5, 7.2, 7.050000000000001)","(2.6, 3.5, 3.376190476190476)","(12.0, 21.0, 21.0)","(5.0, 7.0, 6.571428571428571)","(5.0, 99999, 99990)"
10-01-2023 19:00:05.927765,"(3.9, 5.3, 5.222222222222222)","(5.5, 7.2, 7.050000000000001)","(2.6, 3.5, 3.376190476190476)","(12.0, 24.0, 21.0)","(5.0, 7.0, 6.571428571428571)","(5.0, 99999, 99990)"
10-01-2023 19:00:06.963836,"(3.9, 5.3, 5.222222222222222)","(5.5, 7.2, 7.050000000000001)","(2.6, 3.5, 3.376190476190476)","(12.0, 24.0, 20.625)","(5.0, 7.0, 6.571428571428571)","(5.0, 99999, 99990)"
10-01-2023 19:00:07.956089,"(3.9, 5.3, 5.222222222222222)","(5.5, 7.2, 7.050000000000001)","(2.6, 3.5, 3.3470588235294114)","(12.0, 24.0, 20.625)","(5.0, 7.0, 6.571428571428571)","(5.0, 99999, 99990)"
10-01-2023 19:00:09.043435,"(3.9, 5.3, 5.222222222222222)","(5.5, 7.2, 6.84)","(2.6, 3.5, 3.3470588235294114)","(12.0, 23.0, 20.083333333333332)","(5.0, 7.0, 6.571428571428571)","(5.0, 99999, 99990)"
10-01-2023 19:00:10.144385,"(3.9, 5.3, 5.222222222222222)","(5.5, 7.2, 6.84)","(2.6, 3.5, 3.3470588235294114)","(12.0, 23.0, 20.083333333333332)","(5.0, 7.0, 6.571428571428571)","(5.0, 99999, 99990)"
10-01-2023 19:00:11.165180,"(3.9, 5.3, 5.222222222222222)","(5.5, 7.2, 6.84)","(2.6, 3.5, 3.3470588235294114)","(12.0, 23.0, 20.083333333333332)","(5.0, 7.0, 6.571428571428571)","(5.0, 99999, 99990)"
10-01-2023 19:00:12.139981,"(3.9, 5.3, 5.222222222222222)","(5.5, 7.2, 6.84)","(2.6, 3.5, 3.3470588235294114)","(12.0, 23.0, 20.083333333333332)","(5.0, 7.0, 6.571428571428571)","(5.0, 99999, 99990)"
10-01-2023 19:00:13.242229,"(3.9, 5.3, 5.222222222222222)","(5.5, 7.2, 6.84)","(2.6, 3.5, 3.3470588235294114)","(12.0, 23.0, 20.75)","(5.0, 7.0, 6.571428571428571)","(5.0, 99999, 99990)"
10-01-2023 19:00:14.365989,"(3.9, 5.3, 5.222222222222222)","(5.5, 7.2, 6.84)","(2.6, 3.5, 3.3470588235294114)","(12.0, 22.0, 20.083333333333332)","(5.0, 7.0, 6.571428571428571)","(5.0, 99999, 99990)"
10-01-2023 19:00:15.453842,"(3.9, 5.3, 5.222222222222222)","(5.5, 7.2, 6.84)","(2.6, 3.5, 3.331578947368421)","(12.0, 23.0, 20.083333333333332)","(5.0, 7.0, 6.571428571428571)","(5.0, 99999, 99990)"
10-01-2023 19:00:16.431208,"(3.9, 5.3, 5.222222222222222)","(5.5, 7.2, 6.84)","(2.6, 3.45, 3.331578947368421)","(12.0, 23.0, 20.083333333333332)","(5.0, 7.0, 6.571428571428571)","(5.0, 99999, 99990)"
10-01-2023 19:00:17.552453,"(3.9, 5.3, 5.241666666666666)","(5.5, 7.2, 6.84)","(2.6, 3.45, 3.331578947368421)","(12.0, 23.0, 20.083333333333332)","(5.0, 7.0, 6.571428571428571)","(5.0, 99999, 99990)"
10-01-2023 19:00:18.609780,"(3.9, 5.3, 5.241666666666666)","(5.5, 7.2, 6.84)","(2.6, 3.45, 3.331578947368421)","(12.0, 23.0, 20.083333333333332)","(5.0, 7.0, 6.571428571428571)","(5.0, 99999, 99990)"
10-01-2023 19:00:19.592340,"(3.9, 5.3, 5.241666666666666)","(5.5, 7.2, 6.84)","(2.6, 3.45, 3.331578947368421)","(12.0, 23.0, 20.083333333333332)","(5.0, 7.0, 6.571428571428571)","(5.0, 99999, 99990)"
10-01-2023 19:00:20.686355,"(3.9, 5.3, 5.241666666666666)","(5.5, 7.2, 6.84)","(2.6, 3.45, 3.2869565217391306)","(12.0, 23.0, 20.083333333333332)","(5.0, 7.0, 6.571428571428571)","(5.0, 99999, 99990)"
10-01-2023 19:00:21.776535,"(3.9, 5.3, 5.241666666666666)","(5.5, 7.2, 6.84)","(2.6, 3.45, 3.2869565217391306)","(12.0, 23.0, 20.083333333333332)","(5.0, 7.0, 7.4363636363636365)","(5.0, 99999, 99990)"
10-01-2023 19:00:22.889210,"(3.9, 5.3, 5.241666666666666)","(5.5, 7.2, 6.84)","(2.6, 3.45, 3.274074074074074)","(12.0, 23.0, 20.083333333333332)","(5.0, 7.8, 7.033333333333333)","(5.0, 99999, 99990)"
10-01-2023 19:00:23.886057,"(3.9, 5.3, 5.241666666666666)","(5.5, 7.2, 6.923076923076923)","(2.6, 3.45, 3.2673076923076927)","(12.0, 23.0, 20.083333333333332)","(5.0, 7.6, 6.553846153846154)","(5.0, 99999, 99990)"
10-01-2023 19:00:24.846645,"(3.9, 5.3, 5.241666666666666)","(5.5, 7.2, 6.923076923076923)","(2.6, 3.45, 3.2673076923076927)","(12.0, 23.0, 20.083333333333332)","(5.0, 7.6, 6.553846153846154)","(5.0, 99999, 99990)"
10-01-2023 19:00:25.860933,"(3.9, 5.3, 5.241666666666666)","(5.5, 7.2, 6.923076923076923)","(2.6, 3.45, 3.2795454545454548)","(12.0, 23.0, 20.083333333333332)","(5.0, 7.6, 6.553846153846154)","(5.0, 99999, 99990)"
10-01-2023 19:00:26.916391,"(3.9, 5.3, 5.241666666666666)","(5.5, 7.2, 6.923076923076923)","(2.6, 3.45, 3.2795454545454548)","(12.0, 23.0, 20.083333333333332)","(5.0, 7.6, 6.553846153846154)","(5.0, 99999, 99990)"
10-01-2023 19:00:27.881967,"(3.9, 5.3, 5.241666666666666)","(5.5, 7.2, 6.923076923076923)","(2.6, 3.45, 3.2795454545454548)","(12.0, 23.0, 20.083333333333332)","(5.0, 7.6, 6.553846153846154)","(5.0, 99999, 99990)"
10-01-2023 19:00:28.867590,"(3.9, 5.3, 5.241666666666666)","(5.5, 7.2, 6.923076923076923)","(2.6, 3.45, 3.2795454545454548)","(12.0, 23.0, 20.083333333333332)","(5.0, 7.6, 6.553846153846154)","(5.0, 99999, 99990)"
10-01-2023 19:00:29.901682,"(3.9, 5.3, 5.241666666666666)","(5.5, 7.2, 6.923076923076923)","(2.6, 3.45, 3.2795454545454548)","(12.0, 23.0, 20.666666666666668)","(5.0, 7.6, 6.553846153846154)","(5.0, 99999, 99990)"
10-01-2023 19:00:30.887084,"(3.9, 5.3, 5.241666666666666)","(5.5, 7.2, 6.923076923076923)","(2.6, 3.45, 3.2795454545454548)","(12.0, 23.0, 20.666666666666668)","(5.0, 7.6, 6.553846153846154)","(5.0, 99999, 99990)"
10-01-2023 19:00:31.876616,"(3.9, 5.3, 5.241666666666666)","(5.5, 7.2, 6.923076923076923)","(2.6, 3.45, 3.2795454545454548)","(12.0, 23.0, 20.666666666666668)","(5.0, 7.6, 6.553846153846154)","(5.0, 99999, 99990)"
10-01-2023 19:00:32.871992,"(3.9, 5.3, 5.241666666666666)","(5.5, 7.2, 6.923076923076923)","(2.6, 3.45, 3.2795454545454548)","(12.0, 23.0, 20.666666666666668)","(5.0, 7.6, 6.553846153846154)","(5.0, 99999, 99990)"
