,Stone,Amarillo Slim,Pattys Regret,Barefoot Di,Starlight Belle,Malis Whitey,Blackpool Coco,Midnight Image
16-12-2022 13:39:34.345356,"(4.0, 7.0, 6.8)","(21.0, 48.0, 36.42857142857143)","(7.5, 18.0, 17.333333333333332)","(3.0, 3.8, 3.6333333333333333)","(6.5, 8.8, 6.6000000000000005)","(13.0, 25.0, 19.75)","(15.0, 27.0, 24.6)","(3.9, 5.7, 4.866666666666667)"
16-12-2022 13:39:35.390274,"(4.0, 7.0, 6.8)","(21.0, 48.0, 42.0)","(7.5, 18.0, 17.333333333333332)","(3.0, 3.8, 3.4857142857142858)","(6.5, 8.8, 6.6000000000000005)","(13.0, 25.0, 19.75)","(15.0, 27.0, 25.0)","(3.9, 5.7, 5.161538461538462)"
16-12-2022 13:39:36.478233,"(4.0, 7.0, 6.8133333333333335)","(21.0, 48.0, 42.0)","(7.5, 18.0, 17.333333333333332)","(3.0, 3.8, 3.4857142857142858)","(6.5, 8.8, 6.6000000000000005)","(13.0, 25.0, 19.75)","(15.0, 27.0, 25.0)","(3.9, 5.7, 5.0636363636363635)"
16-12-2022 13:39:37.599378,"(4.0, 7.0, 6.8133333333333335)","(21.0, 48.0, 42.0)","(7.5, 18.0, 17.333333333333332)","(3.0, 3.8, 3.4499999999999997)","(6.5, 8.8, 6.6000000000000005)","(13.0, 25.0, 16.875)","(15.0, 27.0, 25.0)","(3.9, 5.7, 4.654545454545454)"
16-12-2022 13:39:38.704343,"(4.0, 7.0, 6.8133333333333335)","(21.0, 48.0, 42.0)","(7.5, 18.0, 17.333333333333332)","(3.0, 3.75, 3.4499999999999997)","(6.5, 8.8, 7.5)","(13.0, 24.0, 16.083333333333332)","(15.0, 27.0, 25.0)","(3.9, 5.6, 4.78)"
16-12-2022 13:39:39.762387,"(4.0, 7.0, 6.8133333333333335)","(21.0, 48.0, 42.0)","(7.5, 18.0, 16.6)","(3.0, 3.75, 3.4499999999999997)","(6.5, 8.6, 7.5)","(13.0, 24.0, 16.083333333333332)","(15.0, 27.0, 21.25)","(3.9, 5.5, 4.458823529411765)"
16-12-2022 13:39:40.770052,"(4.0, 7.0, 6.8133333333333335)","(21.0, 48.0, 42.0)","(7.5, 18.0, 17.363636363636363)","(3.0, 3.75, 3.3863636363636362)","(6.5, 8.6, 7.133333333333334)","(13.0, 24.0, 16.083333333333332)","(15.0, 27.0, 21.25)","(3.9, 5.4, 4.714285714285714)"
16-12-2022 13:39:41.778776,"(4.0, 7.0, 6.8133333333333335)","(21.0, 48.0, 42.0)","(7.5, 18.0, 17.363636363636363)","(3.0, 3.7, 3.381818181818182)","(6.5, 8.6, 7.133333333333334)","(13.0, 24.0, 16.083333333333332)","(15.0, 27.0, 21.25)","(3.9, 5.4, 4.714285714285714)"
16-12-2022 13:39:42.883970,"(4.0, 7.0, 6.8133333333333335)","(21.0, 48.0, 42.0)","(7.5, 18.0, 17.363636363636363)","(3.0, 3.7, 3.381818181818182)","(6.5, 8.6, 7.914285714285715)","(13.0, 24.0, 18.75)","(15.0, 27.0, 21.25)","(3.9, 5.4, 4.714285714285714)"
16-12-2022 13:39:44.002664,"(4.0, 7.0, 6.8133333333333335)","(21.0, 48.0, 39.333333333333336)","(7.5, 18.0, 17.363636363636363)","(3.0, 3.7, 3.381818181818182)","(6.5, 8.6, 7.914285714285715)","(13.0, 24.0, 19.25)","(15.0, 27.0, 21.25)","(3.9, 5.4, 4.511111111111111)"
16-12-2022 13:39:45.075884,"(4.0, 7.0, 6.8133333333333335)","(21.0, 48.0, 39.333333333333336)","(7.5, 18.0, 17.363636363636363)","(3.0, 3.7, 3.381818181818182)","(6.5, 8.6, 7.381818181818183)","(13.0, 24.0, 19.25)","(15.0, 27.0, 21.75)","(3.9, 5.4, 4.511111111111111)"
16-12-2022 13:39:46.134011,"(4.0, 7.0, 6.8133333333333335)","(21.0, 48.0, 41.15789473684211)","(7.5, 18.0, 17.363636363636363)","(3.0, 3.7, 3.381818181818182)","(6.5, 8.8, 7.914285714285715)","(13.0, 24.0, 19.25)","(15.0, 28.0, 21.75)","(3.9, 5.4, 4.511111111111111)"
16-12-2022 13:39:47.188407,"(4.0, 7.0, 6.8133333333333335)","(21.0, 48.0, 41.15789473684211)","(7.5, 18.0, 17.363636363636363)","(3.0, 3.7, 3.381818181818182)","(6.5, 8.6, 6.933333333333334)","(13.0, 24.0, 19.25)","(15.0, 28.0, 21.75)","(3.9, 5.4, 4.5)"
16-12-2022 13:39:48.281523,"(4.0, 7.0, 6.8133333333333335)","(21.0, 48.0, 41.15789473684211)","(7.5, 18.0, 17.363636363636363)","(3.0, 3.7, 3.381818181818182)","(6.5, 8.4, 6.933333333333334)","(13.0, 24.0, 18.25)","(15.0, 28.0, 27.342105263157897)","(3.9, 5.3, 4.478260869565218)"
16-12-2022 13:39:49.366933,"(4.0, 7.0, 6.9399999999999995)","(21.0, 48.0, 41.15789473684211)","(7.5, 18.0, 17.363636363636363)","(3.0, 3.7, 3.381818181818182)","(6.5, 8.4, 6.933333333333334)","(13.0, 22.0, 18.25)","(15.0, 28.0, 27.342105263157897)","(3.9, 5.3, 4.478260869565218)"
16-12-2022 13:39:50.429486,"(4.0, 7.0, 6.630769230769231)","(21.0, 48.0, 29.42857142857143)","(7.5, 18.0, 17.363636363636363)","(3.0, 3.7, 3.381818181818182)","(6.5, 8.4, 6.933333333333334)","(13.0, 22.0, 18.25)","(15.0, 28.0, 27.342105263157897)","(3.9, 5.3, 4.478260869565218)"
16-12-2022 13:39:51.472115,"(4.0, 7.0, 6.630769230769231)","(21.0, 48.0, 33.55555555555556)","(7.5, 18.0, 17.363636363636363)","(3.0, 3.7, 3.45)","(6.5, 8.4, 6.933333333333334)","(13.0, 22.0, 18.25)","(15.0, 28.0, 27.342105263157897)","(3.9, 5.3, 4.444444444444445)"
16-12-2022 13:39:52.466474,"(4.0, 7.0, 6.630769230769231)","(21.0, 48.0, 33.55555555555556)","(7.5, 18.0, 17.363636363636363)","(3.0, 3.7, 3.45)","(6.5, 8.4, 6.933333333333334)","(13.0, 22.0, 18.25)","(15.0, 28.0, 27.342105263157897)","(3.9, 5.3, 4.444444444444445)"
16-12-2022 13:39:53.606644,"(4.0, 7.0, 6.630769230769231)","(21.0, 48.0, 33.55555555555556)","(7.5, 18.0, 17.363636363636363)","(3.0, 3.65, 3.425)","(6.5, 8.4, 6.933333333333334)","(13.0, 22.0, 18.25)","(15.0, 28.0, 27.342105263157897)","(3.9, 5.3, 4.444444444444445)"
16-12-2022 13:39:54.637492,"(4.0, 7.0, 6.630769230769231)","(21.0, 48.0, 33.55555555555556)","(7.5, 18.0, 17.363636363636363)","(3.0, 3.65, 3.35)","(6.5, 8.4, 6.933333333333334)","(13.0, 22.0, 18.25)","(15.0, 28.0, 26.863636363636367)","(3.9, 5.3, 4.444444444444445)"
16-12-2022 13:39:55.739107,"(4.0, 7.0, 6.781818181818182)","(21.0, 48.0, 33.55555555555556)","(7.5, 18.0, 17.363636363636363)","(3.0, 3.65, 3.3318181818181816)","(6.5, 8.4, 6.933333333333334)","(13.0, 22.0, 18.25)","(15.0, 28.0, 26.863636363636367)","(3.9, 5.3, 4.444444444444445)"
16-12-2022 13:39:56.779273,"(4.0, 7.0, 6.485714285714286)","(21.0, 48.0, 33.55555555555556)","(7.5, 18.0, 17.363636363636363)","(3.0, 3.65, 3.3318181818181816)","(6.5, 8.4, 6.933333333333334)","(13.0, 22.0, 18.25)","(15.0, 28.0, 26.863636363636367)","(3.9, 5.3, 4.444444444444445)"
16-12-2022 13:39:57.798952,"(4.0, 7.0, 6.485714285714286)","(21.0, 48.0, 29.42857142857143)","(7.5, 18.0, 17.5625)","(3.0, 3.65, 3.3318181818181816)","(6.5, 8.4, 6.933333333333334)","(13.0, 22.0, 18.25)","(15.0, 28.0, 26.863636363636367)","(3.9, 5.3, 4.444444444444445)"
16-12-2022 13:39:58.847543,"(4.0, 7.0, 6.485714285714286)","(21.0, 48.0, 29.42857142857143)","(7.5, 18.0, 17.5625)","(3.0, 3.65, 3.3318181818181816)","(6.5, 8.4, 6.933333333333334)","(13.0, 22.0, 18.25)","(15.0, 28.0, 26.863636363636367)","(3.9, 5.3, 4.444444444444445)"
16-12-2022 13:39:59.951992,"(4.0, 7.0, 6.485714285714286)","(21.0, 48.0, 29.42857142857143)","(7.5, 18.0, 17.363636363636363)","(3.0, 3.65, 3.3318181818181816)","(6.5, 8.4, 6.933333333333334)","(13.0, 22.0, 18.25)","(15.0, 28.0, 26.863636363636367)","(3.9, 5.3, 4.444444444444445)"
16-12-2022 13:40:01.027930,"(4.0, 7.0, 6.485714285714286)","(21.0, 48.0, 29.42857142857143)","(7.5, 18.0, 17.363636363636363)","(3.0, 3.65, 3.327272727272727)","(6.5, 8.4, 6.933333333333334)","(13.0, 22.0, 15.571428571428571)","(15.0, 28.0, 26.863636363636367)","(3.9, 5.3, 4.575)"
16-12-2022 13:40:02.176459,"(4.0, 7.0, 6.810526315789474)","(21.0, 48.0, 28.5)","(7.5, 18.0, 17.363636363636363)","(3.0, 3.6, 3.327272727272727)","(6.5, 8.4, 6.461904761904762)","(13.0, 22.0, 16.9)","(15.0, 28.0, 21.75)","(3.9, 5.2, 4.484210526315789)"
16-12-2022 13:40:03.357579,"(4.0, 7.0, 6.866666666666667)","(21.0, 48.0, 28.5)","(7.5, 18.0, 17.363636363636363)","(3.0, 3.6, 3.327272727272727)","(6.5, 8.4, 6.7)","(13.0, 22.0, 16.9)","(15.0, 28.0, 21.75)","(3.9, 5.1, 4.484210526315789)"
16-12-2022 13:40:04.539796,"(4.0, 7.0, 6.866666666666667)","(21.0, 48.0, 28.5)","(7.5, 15.5, 15.4)","(3.0, 3.6, 3.327272727272727)","(6.5, 8.2, 6.8)","(13.0, 22.0, 16.9)","(15.0, 28.0, 21.75)","(3.9, 5.1, 4.484210526315789)"
16-12-2022 13:40:05.652764,"(4.0, 7.0, 6.866666666666667)","(21.0, 48.0, 28.5)","(7.5, 15.5, 15.4)","(3.0, 3.6, 3.327272727272727)","(6.5, 8.0, 6.591304347826087)","(13.0, 22.0, 19.96)","(15.0, 28.0, 21.75)","(3.9, 5.1, 4.484210526315789)"
16-12-2022 13:40:06.751420,"(4.0, 7.0, 6.866666666666667)","(21.0, 48.0, 28.5)","(7.5, 15.5, 15.4)","(3.0, 3.6, 3.327272727272727)","(6.5, 8.0, 6.591304347826087)","(13.0, 22.0, 18.307692307692307)","(15.0, 28.0, 21.75)","(3.9, 5.1, 4.484210526315789)"
16-12-2022 13:40:07.851041,"(4.0, 7.0, 6.866666666666667)","(21.0, 48.0, 28.5)","(7.5, 15.5, 15.4)","(3.0, 3.6, 3.327272727272727)","(6.5, 8.0, 6.591304347826087)","(13.0, 22.0, 18.307692307692307)","(15.0, 28.0, 21.75)","(3.9, 5.1, 4.484210526315789)"
16-12-2022 13:40:08.942464,"(4.0, 7.0, 6.866666666666667)","(21.0, 48.0, 28.5)","(7.5, 15.5, 15.4)","(3.0, 3.6, 3.327272727272727)","(6.5, 8.0, 6.395652173913044)","(13.0, 22.0, 20.153846153846153)","(15.0, 28.0, 21.75)","(3.9, 5.1, 4.484210526315789)"
16-12-2022 13:40:10.015483,"(4.0, 7.0, 6.866666666666667)","(21.0, 48.0, 28.5)","(7.5, 15.5, 15.4)","(3.0, 3.6, 3.36)","(6.5, 8.0, 6.815384615384615)","(13.0, 22.0, 20.153846153846153)","(15.0, 28.0, 21.75)","(3.9, 5.1, 4.484210526315789)"
16-12-2022 13:40:11.053531,"(4.0, 7.0, 6.810526315789474)","(21.0, 48.0, 28.5)","(7.5, 15.5, 15.4)","(3.0, 3.6, 3.36)","(6.5, 7.8, 6.815384615384615)","(13.0, 22.0, 20.153846153846153)","(15.0, 28.0, 21.333333333333332)","(3.9, 5.1, 4.484210526315789)"
16-12-2022 13:40:12.129735,"(4.0, 7.0, 6.810526315789474)","(21.0, 48.0, 28.5)","(7.5, 15.5, 15.4)","(3.0, 3.6, 3.36)","(6.5, 7.8, 6.977777777777778)","(13.0, 22.0, 20.545454545454547)","(15.0, 28.0, 17.545454545454547)","(3.9, 5.1, 4.484210526315789)"
16-12-2022 13:40:13.402368,"(4.0, 7.0, 6.810526315789474)","(21.0, 48.0, 28.5)","(7.5, 15.5, 15.4)","(3.0, 3.6, 3.36)","(6.5, 7.6, 6.977777777777778)","(13.0, 22.0, 19.666666666666668)","(15.0, 28.0, 23.74074074074074)","(3.9, 5.1, 4.484210526315789)"
16-12-2022 13:40:14.493814,"(4.0, 7.0, 6.810526315789474)","(21.0, 48.0, 28.5)","(7.5, 15.5, 15.4)","(3.0, 3.6, 3.36)","(6.5, 7.6, 6.977777777777778)","(13.0, 22.0, 20.703703703703702)","(15.0, 28.0, 23.74074074074074)","(3.9, 5.1, 4.484210526315789)"
16-12-2022 13:40:15.675514,"(4.0, 7.0, 6.871428571428572)","(21.0, 48.0, 28.5)","(7.5, 15.5, 15.433333333333334)","(3.0, 3.6, 3.36)","(6.5, 7.6, 6.977777777777778)","(13.0, 22.0, 20.703703703703702)","(15.0, 28.0, 23.74074074074074)","(3.9, 5.1, 4.484210526315789)"
16-12-2022 13:40:16.703980,"(4.0, 7.0, 6.871428571428572)","(21.0, 48.0, 28.5)","(7.5, 15.5, 15.433333333333334)","(3.0, 3.6, 3.36)","(6.5, 7.6, 6.800000000000001)","(13.0, 22.0, 20.75)","(15.0, 28.0, 24.07142857142857)","(3.9, 5.1, 4.484210526315789)"
16-12-2022 13:40:17.832330,"(4.0, 7.0, 6.871428571428572)","(21.0, 48.0, 25.714285714285715)","(7.5, 15.5, 19.5)","(3.0, 3.6, 3.36)","(6.5, 7.4, 6.800000000000001)","(13.0, 22.0, 20.839285714285715)","(15.0, 28.0, 19.923076923076923)","(3.9, 5.1, 4.484210526315789)"
16-12-2022 13:40:18.848751,"(4.0, 7.0, 6.871428571428572)","(21.0, 48.0, 25.714285714285715)","(7.5, 20.0, 19.5)","(3.0, 3.6, 3.36)","(6.5, 7.4, 6.800000000000001)","(13.0, 22.0, 20.839285714285715)","(15.0, 28.0, 21.333333333333332)","(3.9, 5.1, 4.484210526315789)"
16-12-2022 13:40:19.963752,"(4.0, 7.0, 6.871428571428572)","(21.0, 48.0, 25.714285714285715)","(7.5, 20.0, 19.5)","(3.0, 3.6, 3.36)","(6.5, 7.4, 6.430769230769231)","(13.0, 22.0, 21.12162162162162)","(15.0, 28.0, 21.333333333333332)","(3.9, 5.1, 4.484210526315789)"
16-12-2022 13:40:21.204073,"(4.0, 7.0, 6.871428571428572)","(21.0, 48.0, 25.714285714285715)","(7.5, 20.0, 19.5)","(3.0, 3.6, 3.36)","(6.5, 7.4, 6.430769230769231)","(13.0, 22.0, 21.12162162162162)","(15.0, 28.0, 21.333333333333332)","(3.9, 5.1, 4.484210526315789)"
16-12-2022 13:40:22.334730,"(4.0, 7.0, 6.871428571428572)","(21.0, 48.0, 25.714285714285715)","(7.5, 20.0, 16.772727272727273)","(3.0, 3.6, 3.36)","(6.5, 7.4, 6.24)","(13.0, 22.0, 20.333333333333332)","(15.0, 28.0, 24.2)","(3.9, 5.1, 4.484210526315789)"
16-12-2022 13:40:23.474677,"(4.0, 7.0, 6.871428571428572)","(21.0, 48.0, 25.714285714285715)","(7.5, 17.0, 16.772727272727273)","(3.0, 3.6, 3.36)","(6.5, 7.2, 6.5777777777777775)","(13.0, 22.0, 20.333333333333332)","(15.0, 28.0, 24.2)","(3.9, 5.1, 4.484210526315789)"
16-12-2022 13:40:24.601882,"(4.0, 7.0, 6.871428571428572)","(21.0, 48.0, 25.714285714285715)","(7.5, 17.0, 16.772727272727273)","(3.0, 3.6, 3.36)","(6.5, 7.2, 6.5777777777777775)","(13.0, 22.0, 20.333333333333332)","(15.0, 28.0, 24.2)","(3.9, 5.1, 4.484210526315789)"
16-12-2022 13:40:25.631723,"(4.0, 7.0, 6.871428571428572)","(21.0, 48.0, 25.714285714285715)","(7.5, 17.0, 16.772727272727273)","(3.0, 3.6, 3.36)","(6.5, 7.2, 6.5777777777777775)","(13.0, 22.0, 20.846153846153847)","(15.0, 28.0, 24.2)","(3.9, 5.1, 4.484210526315789)"
16-12-2022 13:40:26.675737,"(4.0, 7.0, 6.871428571428572)","(21.0, 48.0, 25.714285714285715)","(7.5, 17.0, 16.772727272727273)","(3.0, 3.6, 3.36)","(6.5, 7.2, 6.338461538461538)","(13.0, 22.0, 20.846153846153847)","(15.0, 28.0, 24.2)","(3.9, 5.1, 4.484210526315789)"
16-12-2022 13:40:27.681648,"(4.0, 7.0, 6.871428571428572)","(21.0, 48.0, 25.714285714285715)","(7.5, 17.0, 16.772727272727273)","(3.0, 3.6, 3.36)","(6.5, 7.2, 6.069230769230769)","(13.0, 22.0, 20.846153846153847)","(15.0, 28.0, 24.2)","(3.9, 5.1, 4.484210526315789)"
16-12-2022 13:40:28.712836,"(4.0, 7.0, 6.871428571428572)","(21.0, 48.0, 25.714285714285715)","(7.5, 17.0, 16.772727272727273)","(3.0, 3.6, 3.36)","(6.5, 7.2, 6.28125)","(13.0, 22.0, 20.942307692307693)","(15.0, 28.0, 24.4)","(3.9, 5.1, 4.484210526315789)"
16-12-2022 13:40:29.818727,"(4.0, 7.0, 6.871428571428572)","(21.0, 44.0, 30.8)","(7.5, 17.0, 16.772727272727273)","(3.0, 3.6, 3.36)","(6.5, 7.2, 6.28125)","(13.0, 22.0, 20.942307692307693)","(15.0, 28.0, 24.666666666666664)","(3.9, 5.1, 4.484210526315789)"
16-12-2022 13:40:30.878123,"(4.0, 7.0, 6.871428571428572)","(21.0, 44.0, 26.88888888888889)","(7.5, 17.0, 16.772727272727273)","(3.0, 3.6, 3.36)","(6.5, 7.2, 6.28125)","(13.0, 22.0, 21.166666666666664)","(15.0, 28.0, 24.666666666666664)","(3.9, 5.1, 4.484210526315789)"
16-12-2022 13:40:31.964463,"(4.0, 7.0, 6.871428571428572)","(21.0, 44.0, 24.75)","(7.5, 17.0, 16.833333333333332)","(3.0, 3.6, 3.36)","(6.5, 7.2, 6.28125)","(13.0, 22.0, 21.166666666666664)","(15.0, 28.0, 24.666666666666664)","(3.9, 5.1, 4.484210526315789)"
16-12-2022 13:40:33.019909,"(4.0, 7.0, 6.871428571428572)","(21.0, 44.0, 24.75)","(7.5, 17.0, 16.833333333333332)","(3.0, 3.6, 3.3249999999999997)","(6.5, 7.2, 6.28125)","(13.0, 22.0, 21.166666666666664)","(15.0, 28.0, 24.666666666666664)","(3.9, 5.1, 4.484210526315789)"
16-12-2022 13:40:34.380805,"(4.0, 7.0, 6.871428571428572)","(21.0, 44.0, 24.75)","(7.5, 17.0, 16.833333333333332)","(3.0, 3.6, 3.3249999999999997)","(6.5, 7.2, 6.28125)","(13.0, 22.0, 21.166666666666664)","(15.0, 28.0, 24.666666666666664)","(3.9, 5.1, 4.484210526315789)"
16-12-2022 13:40:35.496163,"(4.0, 7.0, 6.871428571428572)","(21.0, 44.0, 24.75)","(7.5, 17.0, 16.833333333333332)","(3.0, 3.6, 3.3249999999999997)","(6.5, 7.2, 6.28125)","(13.0, 22.0, 21.166666666666664)","(15.0, 28.0, 24.666666666666664)","(3.9, 5.1, 4.484210526315789)"
16-12-2022 13:40:36.625094,"(4.0, 7.0, 6.871428571428572)","(21.0, 44.0, 24.75)","(7.5, 17.0, 16.833333333333332)","(3.0, 3.6, 3.3249999999999997)","(6.5, 7.2, 6.28125)","(13.0, 22.0, 21.166666666666664)","(15.0, 28.0, 24.666666666666664)","(3.9, 5.1, 4.484210526315789)"
16-12-2022 13:40:37.812991,"(4.0, 7.0, 6.871428571428572)","(21.0, 44.0, 24.75)","(7.5, 17.0, 16.833333333333332)","(3.0, 3.6, 3.3249999999999997)","(6.5, 7.2, 6.571428571428571)","(13.0, 22.0, 21.166666666666664)","(15.0, 28.0, 24.666666666666664)","(3.9, 5.1, 4.5200000000000005)"
16-12-2022 13:40:39.118857,"(4.0, 7.0, 6.9)","(21.0, 44.0, 24.75)","(7.5, 17.0, 16.833333333333332)","(3.0, 3.55, 3.3249999999999997)","(6.5, 7.0, 6.4)","(13.0, 22.0, 21.166666666666664)","(15.0, 28.0, 24.666666666666664)","(3.9, 5.0, 4.5200000000000005)"
16-12-2022 13:40:40.183458,"(4.0, 7.0, 6.936842105263158)","(21.0, 44.0, 24.75)","(7.5, 17.0, 16.833333333333332)","(3.0, 3.55, 3.3208333333333333)","(6.5, 7.0, 6.4)","(13.0, 22.0, 21.166666666666664)","(15.0, 28.0, 24.666666666666664)","(3.9, 5.0, 4.5200000000000005)"
16-12-2022 13:40:41.406693,"(4.0, 7.0, 6.936842105263158)","(21.0, 44.0, 24.75)","(7.5, 17.0, 16.833333333333332)","(3.0, 3.55, 3.3208333333333333)","(6.5, 7.0, 6.4)","(13.0, 22.0, 20.80952380952381)","(15.0, 28.0, 24.85185185185185)","(3.9, 5.0, 4.5200000000000005)"
16-12-2022 13:40:42.565224,"(4.0, 7.0, 6.936842105263158)","(21.0, 44.0, 24.75)","(7.5, 17.0, 16.833333333333332)","(3.0, 3.55, 3.3208333333333333)","(6.5, 7.0, 6.4)","(13.0, 22.0, 20.80952380952381)","(15.0, 28.0, 24.85185185185185)","(3.9, 5.0, 4.5200000000000005)"
16-12-2022 13:40:43.718704,"(4.0, 7.0, 6.936842105263158)","(21.0, 44.0, 24.75)","(7.5, 17.0, 16.833333333333332)","(3.0, 3.55, 3.3208333333333333)","(6.5, 7.0, 6.4)","(13.0, 22.0, 20.80952380952381)","(15.0, 28.0, 24.85185185185185)","(3.9, 5.0, 4.5200000000000005)"
16-12-2022 13:40:44.816166,"(4.0, 7.0, 6.936842105263158)","(21.0, 44.0, 28.6)","(7.5, 17.0, 16.833333333333332)","(3.0, 3.55, 3.3208333333333333)","(6.5, 7.0, 6.4)","(13.0, 22.0, 22.785714285714285)","(15.0, 28.0, 23.526315789473685)","(3.9, 5.0, 4.5200000000000005)"
16-12-2022 13:40:45.959193,"(4.0, 7.0, 6.936842105263158)","(21.0, 44.0, 28.6)","(7.5, 17.0, 16.833333333333332)","(3.0, 3.55, 3.3208333333333333)","(6.5, 7.0, 6.4)","(13.0, 26.0, 22.0)","(15.0, 28.0, 23.526315789473685)","(3.9, 5.0, 4.5200000000000005)"
16-12-2022 13:40:47.012231,"(4.0, 7.0, 6.936842105263158)","(21.0, 44.0, 28.6)","(7.5, 17.0, 16.833333333333332)","(3.0, 3.55, 3.3208333333333333)","(6.5, 7.0, 6.4)","(13.0, 26.0, 21.35483870967742)","(15.0, 28.0, 23.526315789473685)","(3.9, 5.0, 4.5200000000000005)"
16-12-2022 13:40:48.048901,"(4.0, 7.0, 6.936842105263158)","(21.0, 44.0, 28.6)","(7.5, 17.0, 16.833333333333332)","(3.0, 3.55, 3.3208333333333333)","(6.5, 7.0, 6.4)","(13.0, 26.0, 21.35483870967742)","(15.0, 28.0, 23.526315789473685)","(3.9, 5.0, 4.5200000000000005)"
16-12-2022 13:40:49.157471,"(4.0, 7.0, 6.936842105263158)","(21.0, 44.0, 28.6)","(7.5, 17.0, 16.833333333333332)","(3.0, 3.55, 3.3208333333333333)","(6.5, 7.0, 6.4)","(13.0, 26.0, 20.08695652173913)","(15.0, 28.0, 23.526315789473685)","(3.9, 5.0, 4.5200000000000005)"
16-12-2022 13:40:50.311939,"(4.0, 7.0, 6.945454545454545)","(21.0, 44.0, 28.6)","(7.5, 17.0, 16.833333333333332)","(3.0, 3.5, 3.318181818181818)","(6.5, 7.0, 6.4)","(13.0, 26.0, 20.08695652173913)","(15.0, 28.0, 23.526315789473685)","(3.9, 5.0, 4.5200000000000005)"
16-12-2022 13:40:51.531130,"(4.0, 7.0, 6.945454545454545)","(21.0, 44.0, 28.6)","(7.5, 17.0, 16.833333333333332)","(3.0, 3.5, 3.318181818181818)","(6.5, 7.0, 6.4)","(13.0, 26.0, 21.142857142857142)","(15.0, 28.0, 23.526315789473685)","(3.9, 5.0, 4.5200000000000005)"
16-12-2022 13:40:52.685212,"(4.0, 7.0, 6.953846153846154)","(21.0, 44.0, 28.6)","(7.5, 17.0, 16.833333333333332)","(3.0, 3.5, 3.318181818181818)","(6.5, 7.0, 6.4)","(13.0, 26.0, 21.142857142857142)","(15.0, 28.0, 23.526315789473685)","(3.9, 5.0, 4.4526315789473685)"
16-12-2022 13:40:53.762597,"(4.0, 7.0, 6.953846153846154)","(21.0, 44.0, 27.5)","(7.5, 17.0, 16.166666666666668)","(3.0, 3.5, 3.318181818181818)","(6.5, 7.0, 6.4)","(13.0, 26.0, 21.142857142857142)","(15.0, 28.0, 23.526315789473685)","(3.9, 5.0, 4.421052631578948)"
16-12-2022 13:40:54.862200,"(4.0, 7.0, 6.953846153846154)","(21.0, 44.0, 27.5)","(7.5, 15.5, 15.433333333333334)","(3.0, 3.5, 3.318181818181818)","(6.5, 7.0, 6.4)","(13.0, 26.0, 21.142857142857142)","(15.0, 28.0, 23.526315789473685)","(3.9, 4.9, 4.48)"
16-12-2022 13:40:56.002157,"(4.0, 7.0, 6.953846153846154)","(21.0, 44.0, 27.5)","(7.5, 15.5, 15.4)","(3.0, 3.5, 3.318181818181818)","(6.5, 7.0, 6.4)","(13.0, 26.0, 21.142857142857142)","(15.0, 28.0, 23.526315789473685)","(3.9, 4.9, 4.48)"
16-12-2022 13:40:57.098004,"(4.0, 7.0, 6.953846153846154)","(21.0, 40.0, 37.42857142857143)","(7.5, 15.5, 15.4)","(3.0, 3.5, 3.318181818181818)","(6.5, 7.0, 6.4)","(13.0, 26.0, 21.142857142857142)","(15.0, 28.0, 23.526315789473685)","(3.9, 4.9, 4.48)"
16-12-2022 13:40:58.143468,"(4.0, 7.0, 6.953846153846154)","(21.0, 40.0, 29.2)","(7.5, 15.5, 15.4)","(3.0, 3.5, 3.34)","(6.5, 7.0, 6.4)","(13.0, 26.0, 21.142857142857142)","(15.0, 28.0, 24.8)","(3.9, 4.9, 4.48)"
16-12-2022 13:40:59.213087,"(4.0, 7.0, 6.88)","(21.0, 40.0, 29.2)","(7.5, 15.5, 15.4)","(3.0, 3.5, 3.34)","(6.5, 7.0, 6.4)","(13.0, 26.0, 21.142857142857142)","(15.0, 28.0, 24.8)","(3.9, 4.9, 4.421052631578948)"
16-12-2022 13:41:00.293118,"(4.0, 7.0, 6.88)","(21.0, 40.0, 26.695652173913043)","(7.5, 15.0, 14.95)","(3.0, 3.5, 3.34)","(6.5, 7.0, 6.4)","(13.0, 26.0, 21.142857142857142)","(15.0, 28.0, 24.8)","(3.9, 4.9, 4.48)"
16-12-2022 13:41:01.450282,"(4.0, 7.0, 6.88)","(21.0, 40.0, 26.695652173913043)","(7.5, 15.0, 14.95)","(3.0, 3.5, 3.34)","(6.5, 7.0, 6.4)","(13.0, 26.0, 21.27777777777778)","(15.0, 28.0, 25.0)","(3.9, 4.9, 4.48)"
16-12-2022 13:41:02.548971,"(4.0, 7.0, 6.88)","(21.0, 40.0, 26.90909090909091)","(7.5, 15.0, 14.95)","(3.0, 3.5, 3.34)","(6.5, 7.0, 6.4)","(13.0, 26.0, 21.27777777777778)","(15.0, 28.0, 25.0)","(3.9, 4.9, 4.48)"
16-12-2022 13:41:03.572252,"(4.0, 7.0, 6.88)","(21.0, 40.0, 26.90909090909091)","(7.5, 15.0, 14.95)","(3.0, 3.5, 3.34)","(6.5, 7.0, 6.4)","(13.0, 26.0, 21.27777777777778)","(15.0, 28.0, 25.0)","(3.9, 4.9, 4.48)"
