,Tuta Yankee,Alvey,Terrys Toil,Roulette,Specified,Fogelberg,Chase A Lot,Ringbark Road
939,"[datetime.datetime(2022, 11, 28, 12, 53, 45, 561923), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 53, 45, 561923), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 12, 53, 45, 561923), 26.0, 32.0]","[datetime.datetime(2022, 11, 28, 12, 53, 45, 561923), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 53, 45, 561923), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 12, 53, 45, 561923), 4.6, 6.8]","[datetime.datetime(2022, 11, 28, 12, 53, 45, 561923), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 53, 45, 561923), 1.55, 1.87]"
940,"[datetime.datetime(2022, 11, 28, 12, 53, 46, 696459), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 53, 46, 696459), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 12, 53, 46, 696459), 26.0, 32.0]","[datetime.datetime(2022, 11, 28, 12, 53, 46, 696459), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 53, 46, 696459), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 12, 53, 46, 696459), 4.6, 6.8]","[datetime.datetime(2022, 11, 28, 12, 53, 46, 696459), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 53, 46, 696459), 1.55, 1.87]"
941,"[datetime.datetime(2022, 11, 28, 12, 53, 47, 820422), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 53, 47, 820422), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 12, 53, 47, 820422), 26.0, 32.0]","[datetime.datetime(2022, 11, 28, 12, 53, 47, 820422), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 53, 47, 820422), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 12, 53, 47, 820422), 4.6, 6.8]","[datetime.datetime(2022, 11, 28, 12, 53, 47, 820422), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 53, 47, 820422), 1.55, 1.87]"
942,"[datetime.datetime(2022, 11, 28, 12, 53, 48, 954412), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 53, 48, 954412), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 12, 53, 48, 954412), 26.0, 32.0]","[datetime.datetime(2022, 11, 28, 12, 53, 48, 954412), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 53, 48, 954412), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 12, 53, 48, 954412), 4.6, 6.8]","[datetime.datetime(2022, 11, 28, 12, 53, 48, 954412), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 53, 48, 954412), 1.55, 1.87]"
943,"[datetime.datetime(2022, 11, 28, 12, 53, 50, 83359), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 53, 50, 83359), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 12, 53, 50, 83359), 26.0, 32.0]","[datetime.datetime(2022, 11, 28, 12, 53, 50, 83359), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 53, 50, 83359), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 12, 53, 50, 83359), 4.6, 6.8]","[datetime.datetime(2022, 11, 28, 12, 53, 50, 83359), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 53, 50, 83359), 1.55, 1.87]"
944,"[datetime.datetime(2022, 11, 28, 12, 53, 51, 207479), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 53, 51, 207479), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 12, 53, 51, 207479), 26.0, 32.0]","[datetime.datetime(2022, 11, 28, 12, 53, 51, 207479), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 53, 51, 207479), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 12, 53, 51, 207479), 4.6, 6.8]","[datetime.datetime(2022, 11, 28, 12, 53, 51, 207479), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 53, 51, 207479), 1.55, 1.87]"
945,"[datetime.datetime(2022, 11, 28, 12, 53, 52, 335945), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 53, 52, 335945), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 12, 53, 52, 335945), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 12, 53, 52, 335945), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 53, 52, 335945), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 12, 53, 52, 335945), 4.6, 6.8]","[datetime.datetime(2022, 11, 28, 12, 53, 52, 335945), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 53, 52, 335945), 1.55, 1.87]"
946,"[datetime.datetime(2022, 11, 28, 12, 53, 53, 465122), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 53, 53, 465122), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 12, 53, 53, 465122), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 12, 53, 53, 465122), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 53, 53, 465122), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 12, 53, 53, 465122), 4.6, 6.8]","[datetime.datetime(2022, 11, 28, 12, 53, 53, 465122), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 53, 53, 465122), 1.55, 1.87]"
947,"[datetime.datetime(2022, 11, 28, 12, 53, 54, 601305), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 53, 54, 601305), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 12, 53, 54, 601305), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 12, 53, 54, 601305), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 53, 54, 601305), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 12, 53, 54, 601305), 4.6, 6.8]","[datetime.datetime(2022, 11, 28, 12, 53, 54, 601305), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 53, 54, 601305), 1.55, 1.87]"
948,"[datetime.datetime(2022, 11, 28, 12, 53, 55, 722912), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 53, 55, 722912), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 12, 53, 55, 722912), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 12, 53, 55, 722912), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 53, 55, 722912), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 12, 53, 55, 722912), 4.6, 6.8]","[datetime.datetime(2022, 11, 28, 12, 53, 55, 722912), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 53, 55, 722912), 1.55, 1.87]"
949,"[datetime.datetime(2022, 11, 28, 12, 53, 56, 849396), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 53, 56, 849396), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 12, 53, 56, 849396), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 12, 53, 56, 849396), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 53, 56, 849396), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 12, 53, 56, 849396), 4.6, 6.8]","[datetime.datetime(2022, 11, 28, 12, 53, 56, 849396), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 53, 56, 849396), 1.55, 1.87]"
950,"[datetime.datetime(2022, 11, 28, 12, 53, 57, 970351), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 53, 57, 970351), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 12, 53, 57, 970351), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 12, 53, 57, 970351), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 53, 57, 970351), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 12, 53, 57, 970351), 4.6, 6.8]","[datetime.datetime(2022, 11, 28, 12, 53, 57, 970351), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 53, 57, 970351), 1.55, 1.87]"
951,"[datetime.datetime(2022, 11, 28, 12, 53, 59, 96206), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 53, 59, 96206), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 12, 53, 59, 96206), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 12, 53, 59, 96206), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 53, 59, 96206), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 12, 53, 59, 96206), 4.6, 6.8]","[datetime.datetime(2022, 11, 28, 12, 53, 59, 96206), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 53, 59, 96206), 1.55, 1.87]"
952,"[datetime.datetime(2022, 11, 28, 12, 54, 0, 217393), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 54, 0, 217393), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 12, 54, 0, 217393), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 12, 54, 0, 217393), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 54, 0, 217393), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 12, 54, 0, 217393), 4.6, 6.8]","[datetime.datetime(2022, 11, 28, 12, 54, 0, 217393), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 54, 0, 217393), 1.55, 1.87]"
953,"[datetime.datetime(2022, 11, 28, 12, 54, 1, 345855), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 54, 1, 345855), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 12, 54, 1, 345855), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 12, 54, 1, 345855), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 54, 1, 345855), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 12, 54, 1, 345855), 4.6, 6.8]","[datetime.datetime(2022, 11, 28, 12, 54, 1, 345855), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 54, 1, 345855), 1.55, 1.86]"
954,"[datetime.datetime(2022, 11, 28, 12, 54, 2, 470221), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 54, 2, 470221), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 12, 54, 2, 470221), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 12, 54, 2, 470221), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 54, 2, 470221), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 12, 54, 2, 470221), 4.6, 6.8]","[datetime.datetime(2022, 11, 28, 12, 54, 2, 470221), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 54, 2, 470221), 1.55, 1.86]"
955,"[datetime.datetime(2022, 11, 28, 12, 54, 3, 594145), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 54, 3, 594145), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 12, 54, 3, 594145), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 12, 54, 3, 594145), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 54, 3, 594145), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 12, 54, 3, 594145), 4.6, 6.8]","[datetime.datetime(2022, 11, 28, 12, 54, 3, 594145), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 54, 3, 594145), 1.55, 1.86]"
956,"[datetime.datetime(2022, 11, 28, 12, 54, 4, 721460), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 54, 4, 721460), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 12, 54, 4, 721460), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 12, 54, 4, 721460), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 54, 4, 721460), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 12, 54, 4, 721460), 4.6, 6.8]","[datetime.datetime(2022, 11, 28, 12, 54, 4, 721460), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 54, 4, 721460), 1.55, 1.86]"
957,"[datetime.datetime(2022, 11, 28, 12, 54, 5, 842170), 41.0, 75.0]","[datetime.datetime(2022, 11, 28, 12, 54, 5, 842170), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 12, 54, 5, 842170), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 12, 54, 5, 842170), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 54, 5, 842170), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 12, 54, 5, 842170), 4.6, 6.8]","[datetime.datetime(2022, 11, 28, 12, 54, 5, 842170), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 54, 5, 842170), 1.55, 1.86]"
958,"[datetime.datetime(2022, 11, 28, 12, 54, 6, 971617), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 54, 6, 971617), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 12, 54, 6, 971617), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 54, 6, 971617), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 54, 6, 971617), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 12, 54, 6, 971617), 4.6, 6.8]","[datetime.datetime(2022, 11, 28, 12, 54, 6, 971617), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 54, 6, 971617), 1.55, 1.86]"
959,"[datetime.datetime(2022, 11, 28, 12, 54, 8, 97238), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 54, 8, 97238), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 12, 54, 8, 97238), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 54, 8, 97238), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 54, 8, 97238), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 12, 54, 8, 97238), 4.6, 6.8]","[datetime.datetime(2022, 11, 28, 12, 54, 8, 97238), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 54, 8, 97238), 1.55, 1.86]"
960,"[datetime.datetime(2022, 11, 28, 12, 54, 9, 223664), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 54, 9, 223664), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 12, 54, 9, 223664), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 54, 9, 223664), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 54, 9, 223664), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 12, 54, 9, 223664), 4.6, 6.8]","[datetime.datetime(2022, 11, 28, 12, 54, 9, 223664), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 54, 9, 223664), 1.55, 1.86]"
961,"[datetime.datetime(2022, 11, 28, 12, 54, 10, 346374), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 54, 10, 346374), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 12, 54, 10, 346374), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 54, 10, 346374), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 54, 10, 346374), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 12, 54, 10, 346374), 4.6, 6.8]","[datetime.datetime(2022, 11, 28, 12, 54, 10, 346374), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 54, 10, 346374), 1.55, 1.86]"
962,"[datetime.datetime(2022, 11, 28, 12, 54, 11, 473814), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 54, 11, 473814), 6.5, 8.4]","[datetime.datetime(2022, 11, 28, 12, 54, 11, 473814), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 54, 11, 473814), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 54, 11, 473814), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 12, 54, 11, 473814), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 12, 54, 11, 473814), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 54, 11, 473814), 1.55, 1.86]"
963,"[datetime.datetime(2022, 11, 28, 12, 54, 12, 594292), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 54, 12, 594292), 6.5, 8.4]","[datetime.datetime(2022, 11, 28, 12, 54, 12, 594292), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 54, 12, 594292), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 54, 12, 594292), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 12, 54, 12, 594292), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 12, 54, 12, 594292), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 54, 12, 594292), 1.55, 1.86]"
964,"[datetime.datetime(2022, 11, 28, 12, 54, 13, 715781), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 54, 13, 715781), 6.5, 8.4]","[datetime.datetime(2022, 11, 28, 12, 54, 13, 715781), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 54, 13, 715781), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 54, 13, 715781), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 12, 54, 13, 715781), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 12, 54, 13, 715781), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 54, 13, 715781), 1.55, 1.86]"
965,"[datetime.datetime(2022, 11, 28, 12, 54, 14, 852746), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 54, 14, 852746), 6.5, 8.4]","[datetime.datetime(2022, 11, 28, 12, 54, 14, 852746), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 54, 14, 852746), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 54, 14, 852746), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 12, 54, 14, 852746), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 12, 54, 14, 852746), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 54, 14, 852746), 1.55, 1.84]"
966,"[datetime.datetime(2022, 11, 28, 12, 54, 15, 979319), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 54, 15, 979319), 6.5, 8.4]","[datetime.datetime(2022, 11, 28, 12, 54, 15, 979319), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 54, 15, 979319), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 54, 15, 979319), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 12, 54, 15, 979319), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 12, 54, 15, 979319), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 54, 15, 979319), 1.55, 1.84]"
967,"[datetime.datetime(2022, 11, 28, 12, 54, 17, 104486), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 54, 17, 104486), 6.5, 8.4]","[datetime.datetime(2022, 11, 28, 12, 54, 17, 104486), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 54, 17, 104486), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 54, 17, 104486), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 12, 54, 17, 104486), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 12, 54, 17, 104486), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 54, 17, 104486), 1.55, 1.84]"
968,"[datetime.datetime(2022, 11, 28, 12, 54, 18, 227323), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 54, 18, 227323), 6.5, 8.4]","[datetime.datetime(2022, 11, 28, 12, 54, 18, 227323), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 54, 18, 227323), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 54, 18, 227323), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 12, 54, 18, 227323), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 12, 54, 18, 227323), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 54, 18, 227323), 1.55, 1.83]"
969,"[datetime.datetime(2022, 11, 28, 12, 54, 19, 354072), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 54, 19, 354072), 6.5, 8.4]","[datetime.datetime(2022, 11, 28, 12, 54, 19, 354072), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 54, 19, 354072), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 54, 19, 354072), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 12, 54, 19, 354072), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 12, 54, 19, 354072), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 54, 19, 354072), 1.55, 1.83]"
970,"[datetime.datetime(2022, 11, 28, 12, 54, 20, 476859), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 54, 20, 476859), 6.5, 8.4]","[datetime.datetime(2022, 11, 28, 12, 54, 20, 476859), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 54, 20, 476859), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 54, 20, 476859), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 12, 54, 20, 476859), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 12, 54, 20, 476859), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 54, 20, 476859), 1.55, 1.82]"
971,"[datetime.datetime(2022, 11, 28, 12, 54, 21, 601649), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 54, 21, 601649), 6.5, 8.4]","[datetime.datetime(2022, 11, 28, 12, 54, 21, 601649), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 54, 21, 601649), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 54, 21, 601649), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 12, 54, 21, 601649), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 12, 54, 21, 601649), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 54, 21, 601649), 1.55, 1.82]"
972,"[datetime.datetime(2022, 11, 28, 12, 54, 22, 723088), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 54, 22, 723088), 6.5, 8.4]","[datetime.datetime(2022, 11, 28, 12, 54, 22, 723088), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 12, 54, 22, 723088), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 54, 22, 723088), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 12, 54, 22, 723088), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 12, 54, 22, 723088), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 54, 22, 723088), 1.55, 1.82]"
973,"[datetime.datetime(2022, 11, 28, 12, 54, 23, 846837), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 54, 23, 846837), 6.5, 8.4]","[datetime.datetime(2022, 11, 28, 12, 54, 23, 846837), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 12, 54, 23, 846837), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 54, 23, 846837), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 12, 54, 23, 846837), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 12, 54, 23, 846837), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 54, 23, 846837), 1.55, 1.82]"
974,"[datetime.datetime(2022, 11, 28, 12, 54, 24, 974294), 41.0, 70.0]","[datetime.datetime(2022, 11, 28, 12, 54, 24, 974294), 6.5, 8.4]","[datetime.datetime(2022, 11, 28, 12, 54, 24, 974294), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 12, 54, 24, 974294), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 54, 24, 974294), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 12, 54, 24, 974294), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 12, 54, 24, 974294), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 54, 24, 974294), 1.55, 1.82]"
975,"[datetime.datetime(2022, 11, 28, 12, 54, 26, 93823), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 54, 26, 93823), 6.5, 8.4]","[datetime.datetime(2022, 11, 28, 12, 54, 26, 93823), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 12, 54, 26, 93823), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 54, 26, 93823), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 12, 54, 26, 93823), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 12, 54, 26, 93823), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 54, 26, 93823), 1.55, 1.82]"
976,"[datetime.datetime(2022, 11, 28, 12, 54, 27, 221692), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 54, 27, 221692), 6.5, 8.4]","[datetime.datetime(2022, 11, 28, 12, 54, 27, 221692), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 12, 54, 27, 221692), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 54, 27, 221692), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 12, 54, 27, 221692), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 12, 54, 27, 221692), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 54, 27, 221692), 1.55, 1.82]"
977,"[datetime.datetime(2022, 11, 28, 12, 54, 28, 343151), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 54, 28, 343151), 6.5, 8.4]","[datetime.datetime(2022, 11, 28, 12, 54, 28, 343151), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 12, 54, 28, 343151), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 54, 28, 343151), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 12, 54, 28, 343151), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 12, 54, 28, 343151), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 54, 28, 343151), 1.55, 1.82]"
978,"[datetime.datetime(2022, 11, 28, 12, 54, 29, 472703), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 54, 29, 472703), 6.5, 8.4]","[datetime.datetime(2022, 11, 28, 12, 54, 29, 472703), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 12, 54, 29, 472703), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 54, 29, 472703), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 12, 54, 29, 472703), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 12, 54, 29, 472703), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 54, 29, 472703), 1.5, 1.82]"
979,"[datetime.datetime(2022, 11, 28, 12, 54, 30, 594709), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 54, 30, 594709), 6.5, 8.4]","[datetime.datetime(2022, 11, 28, 12, 54, 30, 594709), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 12, 54, 30, 594709), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 12, 54, 30, 594709), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 12, 54, 30, 594709), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 12, 54, 30, 594709), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 12, 54, 30, 594709), 1.5, 1.82]"
