,Savvy Valentino,Hint Of Stars,Commander Harry,Prospectus,Beaufort Park,Golwen,The Yachtsman
08-01-2023 15:55:28.018893,"(61.0, 95.0, 93.84297520661157)","(15.0, 21.0, 19.676470588235293)","(3.4, 4.2, 4.164207879295892)","(1.9, 2.2, 2.1791644444444445)","(3.9, 4.6, 4.563960639606396)","(91.0, 170.0, 168.94736842105263)","(51.0, 85.0, 84.453125)"
08-01-2023 15:55:29.013625,"(61.0, 95.0, 93.62745098039215)","(15.0, 20.0, 19.61111111111111)","(3.4, 4.2, 4.1648550724637685)","(1.9, 2.2, 2.1762962962962966)","(3.9, 4.6, 4.563960639606396)","(91.0, 170.0, 171.72413793103448)","(51.0, 85.0, 84.453125)"
08-01-2023 15:55:30.006378,"(61.0, 95.0, 93.62745098039215)","(15.0, 20.0, 19.61111111111111)","(3.4, 4.2, 4.1660112359550565)","(1.9, 2.18, 2.1762509563886767)","(3.9, 4.6, 4.559770114942529)","(91.0, 180.0, 171.72413793103448)","(51.0, 85.0, 84.453125)"
08-01-2023 15:55:31.035928,"(61.0, 95.0, 93.62745098039215)","(15.0, 20.0, 19.804195804195803)","(3.4, 4.2, 4.16434184675835)","(1.9, 2.18, 2.17609872611465)","(3.9, 4.6, 4.559770114942529)","(91.0, 180.0, 171.72413793103448)","(51.0, 85.0, 84.44881889763779)"
08-01-2023 15:55:32.014264,"(61.0, 95.0, 93.85416666666667)","(15.0, 20.0, 19.804195804195803)","(3.4, 4.2, 4.16434184675835)","(1.9, 2.18, 2.17609872611465)","(3.9, 4.6, 4.559770114942529)","(91.0, 180.0, 171.72413793103448)","(51.0, 85.0, 84.44881889763779)"
08-01-2023 15:55:33.042455,"(61.0, 95.0, 93.79310344827586)","(15.0, 20.0, 19.95798319327731)","(3.4, 4.2, 4.169053708439898)","(1.9, 2.18, 2.176264090177134)","(3.9, 4.6, 4.559443800695249)","(91.0, 180.0, 171.72413793103448)","(51.0, 85.0, 84.44881889763779)"
08-01-2023 15:55:34.038464,"(61.0, 95.0, 93.79310344827586)","(15.0, 21.0, 19.86111111111111)","(3.4, 4.2, 4.168181818181818)","(1.9, 2.18, 2.1764444444444444)","(3.9, 4.6, 4.559443800695249)","(91.0, 180.0, 171.72413793103448)","(51.0, 85.0, 84.44881889763779)"
08-01-2023 15:55:34.971341,"(61.0, 95.0, 93.79310344827586)","(15.0, 21.0, 19.86111111111111)","(3.4, 4.2, 4.165200764818356)","(1.9, 2.18, 2.1764444444444444)","(3.9, 4.6, 4.559443800695249)","(91.0, 180.0, 173.33333333333334)","(51.0, 85.0, 84.44881889763779)"
08-01-2023 15:55:35.951701,"(61.0, 95.0, 93.79310344827586)","(15.0, 21.0, 20.023809523809526)","(3.4, 4.2, 4.165200764818356)","(1.9, 2.18, 2.176375)","(3.9, 4.6, 4.557882069795427)","(91.0, 180.0, 173.33333333333334)","(51.0, 85.0, 84.44881889763779)"
08-01-2023 15:55:36.888774,"(61.0, 95.0, 93.79310344827586)","(15.0, 21.0, 20.023809523809526)","(3.4, 4.2, 4.165200764818356)","(1.9, 2.18, 2.176375)","(3.9, 4.6, 4.557882069795427)","(91.0, 180.0, 173.33333333333334)","(51.0, 85.0, 84.44881889763779)"
08-01-2023 15:55:37.805242,"(61.0, 95.0, 93.79310344827586)","(15.0, 21.0, 20.023809523809526)","(3.4, 4.2, 4.165200764818356)","(1.9, 2.18, 2.176352201257862)","(3.9, 4.6, 4.562144702842377)","(91.0, 180.0, 173.33333333333334)","(51.0, 85.0, 86.0)"
08-01-2023 15:55:38.806143,"(61.0, 95.0, 93.7719298245614)","(15.0, 20.0, 19.88235294117647)","(3.4, 4.2, 4.166171003717472)","(1.9, 2.18, 2.1676422764227645)","(3.9, 4.6, 4.556720827178729)","(91.0, 180.0, 173.33333333333334)","(51.0, 90.0, 86.0)"
08-01-2023 15:55:39.774797,"(61.0, 95.0, 93.7719298245614)","(15.0, 20.0, 19.88235294117647)","(3.4, 4.2, 4.166139534883721)","(1.9, 2.18, 2.1676422764227645)","(3.9, 4.6, 4.556720827178729)","(91.0, 180.0, 173.33333333333334)","(51.0, 90.0, 86.125)"
08-01-2023 15:55:40.720414,"(61.0, 95.0, 93.7719298245614)","(15.0, 20.0, 19.88235294117647)","(3.4, 4.2, 4.165981308411215)","(1.9, 2.18, 2.1672754946727553)","(3.9, 4.6, 4.556720827178729)","(91.0, 180.0, 173.33333333333334)","(51.0, 90.0, 86.125)"
08-01-2023 15:55:41.719964,"(61.0, 95.0, 93.7719298245614)","(15.0, 20.0, 19.88235294117647)","(3.4, 4.2, 4.165333333333333)","(1.9, 2.18, 2.1673256704980846)","(3.9, 4.6, 4.554290171606864)","(91.0, 180.0, 173.33333333333334)","(51.0, 90.0, 86.125)"
08-01-2023 15:55:42.734162,"(61.0, 95.0, 93.7719298245614)","(15.0, 20.0, 19.88235294117647)","(3.4, 4.2, 4.165333333333333)","(1.9, 2.18, 2.1673256704980846)","(3.9, 4.6, 4.554290171606864)","(91.0, 180.0, 173.71428571428572)","(51.0, 90.0, 86.04651162790698)"
08-01-2023 15:55:43.777858,"(61.0, 95.0, 93.7719298245614)","(15.0, 20.0, 19.77956989247312)","(3.4, 4.2, 4.16)","(1.9, 2.2, 2.1768150346191892)","(3.9, 4.6, 4.553565768621236)","(91.0, 180.0, 173.71428571428572)","(51.0, 90.0, 86.04651162790698)"
08-01-2023 15:55:44.762471,"(61.0, 95.0, 93.7719298245614)","(15.0, 20.0, 19.767045454545453)","(3.4, 4.2, 4.165482233502538)","(1.9, 2.2, 2.190493273542601)","(3.9, 4.6, 4.553565768621236)","(91.0, 180.0, 173.71428571428572)","(51.0, 90.0, 86.04651162790698)"
08-01-2023 15:55:45.726489,"(61.0, 95.0, 93.95522388059702)","(15.0, 20.0, 19.767045454545453)","(3.4, 4.2, 4.165482233502538)","(1.9, 2.18, 2.1752466367713006)","(3.9, 4.6, 4.557580919931857)","(91.0, 180.0, 173.71428571428572)","(51.0, 90.0, 86.04651162790698)"
08-01-2023 15:55:46.705245,"(61.0, 95.0, 93.95522388059702)","(15.0, 21.0, 19.871052631578948)","(3.4, 4.2, 4.165335598980459)","(1.9, 2.18, 2.1752466367713006)","(3.9, 4.6, 4.557580919931857)","(91.0, 180.0, 174.05405405405406)","(51.0, 90.0, 86.04651162790698)"
08-01-2023 15:55:47.729402,"(61.0, 95.0, 93.95522388059702)","(15.0, 21.0, 19.871052631578948)","(3.4, 4.2, 4.168053097345132)","(1.9, 2.18, 2.174385593220339)","(3.9, 4.6, 4.556239015817223)","(91.0, 180.0, 174.05405405405406)","(51.0, 90.0, 86.04651162790698)"
08-01-2023 15:55:48.776872,"(61.0, 95.0, 93.95522388059702)","(15.0, 21.0, 19.871052631578948)","(3.4, 4.2, 4.17241054613936)","(1.9, 2.18, 2.1742640692640696)","(3.9, 4.6, 4.556239015817223)","(91.0, 180.0, 174.05405405405406)","(51.0, 90.0, 86.04651162790698)"
08-01-2023 15:55:49.751964,"(61.0, 95.0, 93.95522388059702)","(15.0, 21.0, 19.871052631578948)","(3.4, 4.2, 4.1722537878787875)","(1.9, 2.18, 2.1742640692640696)","(3.9, 4.6, 4.556239015817223)","(91.0, 180.0, 174.05405405405406)","(51.0, 90.0, 86.04651162790698)"
08-01-2023 15:55:50.675231,"(61.0, 95.0, 93.95522388059702)","(15.0, 21.0, 19.659375)","(3.4, 4.2, 4.1722537878787875)","(1.9, 2.18, 2.1742640692640696)","(3.9, 4.6, 4.556239015817223)","(91.0, 180.0, 174.05405405405406)","(51.0, 90.0, 86.125)"
08-01-2023 15:55:51.636446,"(61.0, 95.0, 93.95522388059702)","(15.0, 21.0, 19.752906976744185)","(3.4, 4.2, 4.178659793814433)","(1.9, 2.18, 2.1747052947052947)","(3.9, 4.6, 4.5520231213872835)","(91.0, 180.0, 174.05405405405406)","(51.0, 90.0, 86.125)"
08-01-2023 15:55:52.615968,"(61.0, 95.0, 93.95522388059702)","(15.0, 21.0, 19.78813559322034)","(3.4, 4.2, 4.178549222797928)","(1.9, 2.18, 2.1747052947052947)","(3.9, 4.6, 4.5520231213872835)","(91.0, 180.0, 174.05405405405406)","(51.0, 90.0, 86.125)"
08-01-2023 15:55:53.536988,"(61.0, 95.0, 93.95522388059702)","(15.0, 21.0, 19.78813559322034)","(3.4, 4.2, 4.1780952380952385)","(1.9, 2.18, 2.167514170040486)","(3.9, 4.6, 4.5520231213872835)","(91.0, 180.0, 174.05405405405406)","(51.0, 90.0, 86.125)"
08-01-2023 15:55:54.441733,"(61.0, 95.0, 93.95522388059702)","(15.0, 21.0, 19.78813559322034)","(3.4, 4.2, 4.1780952380952385)","(1.9, 2.18, 2.1669983136593594)","(3.9, 4.6, 4.5520231213872835)","(91.0, 180.0, 174.05405405405406)","(51.0, 90.0, 88.01282051282051)"
08-01-2023 15:55:55.453327,"(61.0, 95.0, 93.95522388059702)","(15.0, 21.0, 19.752906976744185)","(3.4, 4.3, 4.21794333683106)","(1.9, 2.16, 2.1530645161290325)","(3.9, 4.6, 4.5520231213872835)","(91.0, 180.0, 174.05405405405406)","(51.0, 90.0, 88.01282051282051)"
08-01-2023 15:55:56.447582,"(61.0, 95.0, 93.7719298245614)","(15.0, 21.0, 19.752906976744185)","(3.4, 4.3, 4.224217961654894)","(1.9, 2.16, 2.15288119738073)","(3.9, 4.6, 4.5520231213872835)","(91.0, 180.0, 174.05405405405406)","(51.0, 90.0, 88.01282051282051)"
08-01-2023 15:55:57.398014,"(61.0, 95.0, 93.7719298245614)","(15.0, 21.0, 19.71556886227545)","(3.4, 4.3, 4.2238336713995945)","(1.9, 2.16, 2.15288119738073)","(3.9, 4.6, 4.5520231213872835)","(91.0, 180.0, 174.05405405405406)","(51.0, 90.0, 88.01282051282051)"
08-01-2023 15:55:58.383410,"(61.0, 95.0, 93.7719298245614)","(15.0, 20.0, 19.928571428571427)","(3.4, 4.2, 4.1966078697421985)","(1.9, 2.16, 2.15288119738073)","(3.9, 4.6, 4.560971786833855)","(91.0, 180.0, 174.05405405405406)","(51.0, 90.0, 88.01282051282051)"
08-01-2023 15:55:59.368616,"(61.0, 95.0, 93.7719298245614)","(15.0, 20.0, 19.928571428571427)","(3.4, 4.2, 4.170283479960899)","(1.9, 2.16, 2.15314447592068)","(3.9, 4.6, 4.601152737752161)","(91.0, 180.0, 174.21052631578948)","(51.0, 90.0, 88.05194805194805)"
08-01-2023 15:56:00.378938,"(61.0, 95.0, 93.7719298245614)","(15.0, 20.0, 19.944444444444443)","(3.4, 4.2, 4.167135135135135)","(1.9, 2.16, 2.154879743452699)","(3.9, 4.7, 4.601152737752161)","(91.0, 180.0, 174.21052631578948)","(51.0, 90.0, 88.26388888888889)"
08-01-2023 15:56:01.417808,"(61.0, 95.0, 93.7719298245614)","(15.0, 21.0, 20.218579234972676)","(3.6, 4.1, 4.08351012536162)","(1.9, 2.16, 2.166124401913876)","(3.9, 4.7, 4.601152737752161)","(91.0, 180.0, 175.88235294117646)","(51.0, 90.0, 88.26388888888889)"
08-01-2023 15:56:02.414298,"(61.0, 95.0, 93.7719298245614)","(15.0, 21.0, 20.143712574850298)","(3.6, 4.1, 4.080322209436133)","(1.9, 2.18, 2.166124401913876)","(3.9, 4.7, 4.614463840399003)","(91.0, 180.0, 171.25)","(51.0, 90.0, 88.33333333333333)"
08-01-2023 15:56:03.419253,"(61.0, 95.0, 93.8135593220339)","(15.0, 21.0, 20.205555555555556)","(3.6, 4.1, 4.081208791208791)","(1.9, 2.18, 2.166854034451496)","(3.9, 4.7, 4.614463840399003)","(91.0, 180.0, 171.25)","(51.0, 90.0, 88.33333333333333)"
08-01-2023 15:56:04.398436,"(61.0, 95.0, 93.8135593220339)","(15.0, 21.0, 20.201117318435756)","(3.6, 4.2, 4.113471901462663)","(1.9, 2.18, 2.1669074492099325)","(3.9, 4.7, 4.614463840399003)","(91.0, 180.0, 171.25)","(51.0, 90.0, 87.22222222222223)"
08-01-2023 15:56:05.348403,"(61.0, 95.0, 93.87096774193549)","(15.0, 21.0, 20.255208333333332)","(3.6, 4.2, 4.1104562737642585)","(1.9, 2.18, 2.167449791587723)","(3.9, 4.7, 4.624516129032258)","(91.0, 180.0, 173.0)","(51.0, 90.0, 86.84210526315789)"
08-01-2023 15:56:06.269131,"(61.0, 95.0, 93.7719298245614)","(15.0, 21.0, 20.255208333333332)","(3.6, 4.2, 4.121917808219178)","(1.9, 2.16, 2.157443099273608)","(3.9, 4.7, 4.628045977011494)","(91.0, 180.0, 173.0)","(51.0, 90.0, 86.84210526315789)"
08-01-2023 15:56:07.232228,"(61.0, 95.0, 93.7719298245614)","(15.0, 21.0, 20.255208333333332)","(3.5, 4.2, 4.122222222222222)","(1.9, 2.16, 2.159933591588268)","(3.9, 4.7, 4.62756264236902)","(91.0, 180.0, 173.0)","(51.0, 90.0, 86.84210526315789)"
08-01-2023 15:56:08.170104,"(61.0, 95.0, 93.16176470588235)","(15.0, 21.0, 20.255208333333332)","(3.5, 4.2, 4.123300970873786)","(1.9, 2.16, 2.159933591588268)","(3.9, 4.7, 4.62756264236902)","(91.0, 180.0, 173.0)","(51.0, 90.0, 86.84210526315789)"
08-01-2023 15:56:09.095621,"(61.0, 95.0, 93.16176470588235)","(15.0, 21.0, 20.255208333333332)","(3.5, 4.2, 4.123300970873786)","(1.9, 2.16, 2.159933259176863)","(3.9, 4.7, 4.606194690265486)","(91.0, 180.0, 173.0)","(51.0, 90.0, 86.84210526315789)"
08-01-2023 15:56:10.053702,"(61.0, 95.0, 93.16176470588235)","(15.0, 21.0, 20.255208333333332)","(3.5, 4.2, 4.1213930348258705)","(1.9, 2.16, 2.1594818081587652)","(3.9, 4.7, 4.606194690265486)","(91.0, 180.0, 173.0)","(51.0, 90.0, 86.84210526315789)"
08-01-2023 15:56:11.068229,"(61.0, 95.0, 93.16176470588235)","(15.0, 21.0, 20.255208333333332)","(3.5, 4.2, 4.122051282051282)","(1.9, 2.16, 2.1594730941704037)","(3.9, 4.7, 4.606140350877193)","(91.0, 180.0, 173.0)","(51.0, 90.0, 86.84210526315789)"
08-01-2023 15:56:12.085281,"(61.0, 95.0, 93.16176470588235)","(15.0, 21.0, 20.255208333333332)","(3.5, 4.2, 4.123327305605787)","(1.9, 2.16, 2.156828885400314)","(3.9, 4.7, 4.6213235294117645)","(91.0, 180.0, 173.0)","(51.0, 90.0, 86.84210526315789)"
08-01-2023 15:56:13.115682,"(61.0, 95.0, 93.16176470588235)","(15.0, 21.0, 20.255208333333332)","(3.5, 4.2, 4.139858156028369)","(1.9, 2.16, 2.1566459627329193)","(3.9, 4.7, 4.6213235294117645)","(91.0, 180.0, 173.0)","(51.0, 90.0, 86.84210526315789)"
08-01-2023 15:56:14.033730,"(61.0, 95.0, 93.16176470588235)","(15.0, 21.0, 20.255208333333332)","(3.5, 4.2, 4.139022611232677)","(1.9, 2.16, 2.1566459627329193)","(3.9, 4.7, 4.6213235294117645)","(91.0, 180.0, 173.63636363636363)","(51.0, 90.0, 86.93877551020408)"
08-01-2023 15:56:15.049607,"(61.0, 95.0, 93.07692307692308)","(15.0, 21.0, 20.292079207920793)","(3.5, 4.2, 4.121785989222479)","(1.9, 2.16, 2.156764112903226)","(3.9, 4.7, 4.628507795100223)","(91.0, 180.0, 174.16666666666666)","(51.0, 90.0, 86.7741935483871)"
08-01-2023 15:56:16.139278,"(61.0, 95.0, 93.16176470588235)","(15.0, 21.0, 20.375545851528383)","(3.5, 4.2, 4.066431924882629)","(1.9, 2.16, 2.175501519756839)","(3.9, 4.7, 4.6277027027027025)","(91.0, 180.0, 174.16666666666666)","(51.0, 90.0, 86.7741935483871)"
08-01-2023 15:56:17.128149,"(61.0, 95.0, 93.16176470588235)","(15.0, 21.0, 20.375545851528383)","(3.5, 4.1, 4.066431924882629)","(1.9, 2.18, 2.167549962990378)","(3.9, 4.7, 4.582478632478632)","(91.0, 180.0, 174.16666666666666)","(51.0, 90.0, 86.7741935483871)"
08-01-2023 15:56:18.055263,"(61.0, 95.0, 93.16176470588235)","(15.0, 21.0, 20.375545851528383)","(3.5, 4.1, 4.068686868686869)","(1.9, 2.2, 2.183774981495189)","(3.9, 4.6, 4.582478632478632)","(91.0, 180.0, 175.88235294117646)","(51.0, 90.0, 86.7741935483871)"
08-01-2023 15:56:19.020829,"(61.0, 95.0, 93.16176470588235)","(15.0, 21.0, 20.375545851528383)","(3.5, 4.1, 4.062898936170212)","(1.9, 2.2, 2.1979092702169627)","(3.9, 4.6, 4.581434599156118)","(91.0, 180.0, 175.88235294117646)","(51.0, 90.0, 86.7741935483871)"
08-01-2023 15:56:19.964600,"(61.0, 95.0, 93.16176470588235)","(15.0, 21.0, 20.375545851528383)","(3.5, 4.1, 4.036363636363636)","(1.9, 2.2, 2.1979092702169627)","(3.9, 4.6, 4.581434599156118)","(91.0, 180.0, 175.88235294117646)","(51.0, 90.0, 86.7741935483871)"
08-01-2023 15:56:20.951422,"(61.0, 95.0, 93.01587301587301)","(15.0, 21.0, 20.375545851528383)","(3.5, 4.1, 4.032038834951456)","(1.9, 2.2, 2.1920221606648203)","(3.9, 4.6, 4.581434599156118)","(91.0, 180.0, 175.88235294117646)","(51.0, 90.0, 86.7741935483871)"
08-01-2023 15:56:21.871789,"(61.0, 95.0, 93.01587301587301)","(15.0, 21.0, 20.375545851528383)","(3.5, 4.1, 4.047467166979362)","(1.9, 2.2, 2.191944055944056)","(3.9, 4.6, 4.578688524590164)","(91.0, 180.0, 177.2)","(51.0, 90.0, 86.7741935483871)"
08-01-2023 15:56:22.804618,"(61.0, 95.0, 93.01587301587301)","(15.0, 21.0, 20.375545851528383)","(3.5, 4.1, 4.090537084398977)","(1.9, 2.18, 2.1774681238615665)","(3.9, 4.6, 4.578486997635934)","(91.0, 180.0, 177.2)","(51.0, 90.0, 86.7741935483871)"
08-01-2023 15:56:23.785774,"(61.0, 95.0, 93.01587301587301)","(15.0, 21.0, 20.361607142857142)","(3.5, 4.1, 4.0442996742671005)","(1.9, 2.2, 2.1802864721485413)","(3.9, 4.6, 4.667261904761904)","(91.0, 180.0, 177.40740740740742)","(51.0, 90.0, 87.65217391304348)"
08-01-2023 15:56:24.809934,"(61.0, 95.0, 94.46808510638297)","(15.0, 21.0, 20.41276595744681)","(3.5, 4.0, 3.967904411764706)","(1.9, 2.18, 2.1756417112299467)","(3.9, 4.7, 4.650542299349241)","(91.0, 180.0, 177.40740740740742)","(51.0, 90.0, 84.11214953271028)"
08-01-2023 15:56:25.745141,"(61.0, 95.0, 94.46808510638297)","(15.0, 21.0, 20.415254237288135)","(3.5, 4.1, 4.028712871287128)","(1.9, 2.18, 2.1756417112299467)","(3.9, 4.7, 4.650542299349241)","(91.0, 180.0, 177.40740740740742)","(51.0, 85.0, 84.10377358490567)"
08-01-2023 15:56:26.728307,"(61.0, 95.0, 94.46808510638297)","(15.0, 21.0, 20.392561983471076)","(3.5, 4.1, 4.061827956989247)","(1.9, 2.18, 2.1764215148188804)","(3.9, 4.7, 4.648993288590604)","(91.0, 180.0, 177.40740740740742)","(51.0, 85.0, 84.10377358490567)"
08-01-2023 15:56:27.737567,"(61.0, 95.0, 94.46808510638297)","(15.0, 21.0, 20.392561983471076)","(3.5, 4.2, 4.0864253393665155)","(1.9, 2.18, 2.1762029459901804)","(3.9, 4.7, 4.512345679012346)","(91.0, 180.0, 177.40740740740742)","(51.0, 85.0, 84.10377358490567)"
08-01-2023 15:56:28.746971,"(61.0, 100.0, 98.46153846153847)","(15.0, 21.0, 20.379746835443036)","(3.5, 4.1, 4.0864253393665155)","(1.9, 2.18, 2.1762029459901804)","(3.9, 4.7, 4.469849246231156)","(91.0, 180.0, 177.40740740740742)","(51.0, 85.0, 84.10377358490567)"
08-01-2023 15:56:29.730797,"(61.0, 100.0, 98.46153846153847)","(15.0, 21.0, 20.40485829959514)","(3.5, 4.2, 4.055164034021871)","(1.9, 2.2, 2.165667215815486)","(3.9, 4.5, 4.469849246231156)","(91.0, 180.0, 177.40740740740742)","(51.0, 85.0, 83.30357142857143)"
08-01-2023 15:56:30.728187,"(61.0, 100.0, 98.46153846153847)","(15.0, 21.0, 20.42016806722689)","(3.5, 4.1, 4.062614678899083)","(1.9, 2.2, 2.1718862275449102)","(3.9, 4.5, 4.497340425531915)","(91.0, 180.0, 180.8695652173913)","(51.0, 85.0, 83.46774193548387)"
08-01-2023 15:56:31.672038,"(61.0, 100.0, 98.63636363636364)","(15.0, 21.0, 20.458823529411763)","(3.5, 4.1, 4.071259842519685)","(1.9, 2.2, 2.1718862275449102)","(3.9, 4.5, 4.497340425531915)","(91.0, 190.0, 180.8695652173913)","(51.0, 85.0, 83.46774193548387)"
08-01-2023 15:56:32.656281,"(61.0, 110.0, 96.25)","(15.0, 21.0, 20.477272727272727)","(3.5, 4.1, 4.076298701298701)","(1.9, 2.2, 2.175092838196287)","(3.9, 4.5, 4.579411764705882)","(91.0, 190.0, 181.92307692307693)","(51.0, 85.0, 83.8135593220339)"
08-01-2023 15:56:33.571741,"(61.0, 110.0, 101.25)","(15.0, 21.0, 20.53358208955224)","(3.5, 4.0, 3.9611791730474732)","(1.9, 2.2, 2.1867230443974632)","(3.9, 4.6, 4.579411764705882)","(91.0, 190.0, 182.22222222222223)","(51.0, 85.0, 84.0)"
08-01-2023 15:56:34.567635,"(61.0, 110.0, 103.2258064516129)","(15.0, 21.0, 20.550359712230215)","(3.5, 4.0, 3.9577496274217587)","(1.9, 2.2, 2.1849640861931365)","(3.9, 4.6, 4.574290484140233)","(91.0, 190.0, 182.22222222222223)","(51.0, 85.0, 84.0)"
08-01-2023 15:56:35.507234,"(61.0, 110.0, 103.2258064516129)","(15.0, 21.0, 20.558303886925795)","(3.5, 4.0, 3.957525325615051)","(1.9, 2.2, 2.1849640861931365)","(3.9, 4.6, 4.573702422145328)","(91.0, 190.0, 182.22222222222223)","(51.0, 85.0, 84.07407407407408)"
08-01-2023 15:56:36.418293,"(61.0, 110.0, 103.2258064516129)","(15.0, 21.0, 20.56028368794326)","(3.5, 4.1, 4.018414918414918)","(1.9, 2.18, 2.174255033557047)","(3.9, 4.6, 4.558918918918919)","(91.0, 190.0, 182.22222222222223)","(51.0, 85.0, 84.13461538461539)"
08-01-2023 15:56:37.383591,"(61.0, 110.0, 103.84615384615384)","(15.0, 21.0, 20.56028368794326)","(3.5, 4.1, 4.01305785123967)","(1.9, 2.18, 2.171847619047619)","(3.9, 4.6, 4.558918918918919)","(91.0, 190.0, 182.22222222222223)","(51.0, 85.0, 84.13461538461539)"
08-01-2023 15:56:38.374219,"(61.0, 110.0, 103.84615384615384)","(15.0, 21.0, 20.572413793103447)","(3.5, 4.1, 4.011494252873563)","(1.9, 2.18, 2.1726415094339626)","(3.9, 4.6, 4.564814814814815)","(91.0, 190.0, 185.71428571428572)","(51.0, 85.0, 84.0909090909091)"
08-01-2023 15:56:39.409428,"(61.0, 110.0, 104.48275862068965)","(15.0, 21.0, 20.588039867109636)","(3.5, 4.1, 4.029142857142857)","(1.9, 2.18, 2.1726415094339626)","(3.9, 4.6, 4.56987012987013)","(91.0, 190.0, 185.71428571428572)","(51.0, 85.0, 84.0909090909091)"
08-01-2023 15:56:40.404277,"(61.0, 110.0, 103.51351351351352)","(15.0, 21.0, 20.588039867109636)","(3.5, 4.1, 4.042764578833693)","(1.9, 2.18, 2.1718120805369128)","(3.9, 4.6, 4.570483460559796)","(91.0, 190.0, 185.71428571428572)","(51.0, 85.0, 83.44827586206897)"
08-01-2023 15:56:41.313824,"(61.0, 110.0, 103.51351351351352)","(15.0, 21.0, 20.603833865814696)","(3.5, 4.1, 4.042391304347826)","(1.9, 2.18, 2.172410575427683)","(3.9, 4.6, 4.570483460559796)","(91.0, 190.0, 185.71428571428572)","(51.0, 85.0, 83.50877192982456)"
08-01-2023 15:56:42.364533,"(61.0, 110.0, 103.51351351351352)","(15.0, 21.0, 20.603833865814696)","(3.5, 4.1, 4.042387732749178)","(1.9, 2.18, 2.172768)","(3.9, 4.6, 4.5725768321513)","(91.0, 190.0, 186.25)","(51.0, 85.0, 83.48214285714286)"
08-01-2023 15:56:43.402889,"(61.0, 110.0, 101.42857142857143)","(15.0, 21.0, 20.603833865814696)","(3.5, 4.1, 4.042134213421342)","(1.9, 2.18, 2.172768)","(3.9, 4.6, 4.573444976076555)","(91.0, 190.0, 186.25)","(51.0, 85.0, 84.22222222222223)"
08-01-2023 15:56:44.408091,"(61.0, 110.0, 101.42857142857143)","(15.0, 21.0, 20.603833865814696)","(3.5, 4.1, 4.040497737556561)","(1.9, 2.18, 2.172821428571429)","(3.9, 4.6, 4.5008928571428575)","(91.0, 190.0, 188.33333333333334)","(51.0, 85.0, 83.4090909090909)"
08-01-2023 15:56:45.373268,"(61.0, 110.0, 102.22222222222223)","(15.0, 21.0, 20.68867924528302)","(3.5, 4.1, 4.000972762645914)","(1.9, 2.18, 2.173271375464684)","(3.9, 4.6, 4.561904761904762)","(91.0, 190.0, 255.0)","(51.0, 85.0, 78.57142857142857)"
08-01-2023 15:56:46.310415,"(61.0, 130.0, 126.36363636363636)","(15.0, 25.0, 17.083333333333332)","(3.5, 4.5, 3.94)","(1.9, 2.36, 2.2866666666666666)","(3.9, 4.8, 4.666666666666666)","(91.0, 330.0, 230.0)","(51.0, 90.0, 83.33333333333334)"
08-01-2023 15:56:47.317748,"(61.0, 130.0, 126.36363636363636)","(15.0, 25.0, 17.61111111111111)","(3.5, 4.5, 3.94)","(1.9, 2.06, 2.028)","(3.9, 5.3, 4.675)","(91.0, 330.0, 266.6666666666667)","(51.0, 90.0, 83.33333333333334)"
08-01-2023 15:56:48.292919,"(61.0, 150.0, 144.54545454545453)","(15.0, 25.0, 20.714285714285715)","(3.5, 4.5, 4.325)","(1.9, 2.02, 1.996)","(3.9, 4.8, 4.75)","(91.0, 310.0, 266.6666666666667)","(51.0, 90.0, 83.33333333333334)"
08-01-2023 15:56:49.196203,"(61.0, 150.0, 144.54545454545453)","(15.0, 25.0, 19.857142857142858)","(3.5, 4.5, 4.308695652173913)","(1.9, 2.02, 1.983)","(3.9, 4.8, 4.75)","(91.0, 310.0, 266.6666666666667)","(51.0, 90.0, 83.33333333333334)"
08-01-2023 15:56:50.103653,"(61.0, 150.0, 144.54545454545453)","(15.0, 24.0, 19.0)","(3.5, 4.5, 4.161538461538461)","(1.9, 1.97, 1.9175)","(3.9, 5.3, 5.285401459854015)","(91.0, 310.0, 262.0)","(51.0, 90.0, 83.33333333333334)"
08-01-2023 15:56:51.089002,"(61.0, 150.0, 144.54545454545453)","(15.0, 24.0, 19.0)","(3.5, 4.5, 4.199999999999999)","(1.9, 1.97, 1.9239252336448598)","(3.9, 5.3, 5.209090909090909)","(91.0, 310.0, 142.0)","(51.0, 90.0, 83.33333333333334)"
08-01-2023 15:56:52.020510,"(61.0, 150.0, 144.54545454545453)","(15.0, 24.0, 19.333333333333332)","(3.5, 4.5, 4.233333333333333)","(1.9, 1.98, 1.9239252336448598)","(3.9, 5.3, 5.25)","(91.0, 160.0, 145.0)","(51.0, 90.0, 87.5)"
08-01-2023 15:56:52.939129,"(61.0, 150.0, 144.54545454545453)","(15.0, 24.0, 20.5)","(3.5, 4.5, 4.245)","(1.9, 1.9, 1.8520512820512822)","(3.9, 5.8, 5.5)","(91.0, 160.0, 145.0)","(51.0, 120.0, 98.33333333333334)"
