,Bettys Star,Yarramundi Garth,Finniss Spice,Blaze Victorem,Silk Sonic
11-01-2023 13:13:59.223893,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 5.76)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:14:00.082900,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 5.76)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:14:00.948649,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 5.76)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:14:01.957439,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 5.76)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:14:02.955176,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 5.76)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:14:03.803919,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 5.76)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:14:04.664657,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 5.76)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:14:05.550117,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 5.76)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:14:06.464734,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 5.76)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:14:07.502762,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 5.76)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:14:08.372855,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 5.76)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:14:09.262165,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 5.76)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:14:10.227762,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 5.76)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:14:11.116111,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 5.76)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:14:11.959423,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 5.76)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:14:12.889761,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 5.76)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:14:13.819795,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 5.76)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:14:14.716069,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 5.76)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:14:15.604221,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 5.76)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:14:16.538233,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 5.76)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:14:17.517039,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 5.76)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:14:18.470400,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 5.76)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:14:19.562331,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 5.76)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:14:20.514954,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 5.76)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:14:21.327937,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 5.76)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:14:22.277615,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 5.76)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:14:23.143987,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 5.76)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:14:24.082655,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 5.76)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:14:25.062302,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 8.092307692307692)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:14:25.969440,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 8.2)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:14:26.835329,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 8.2)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:14:27.778876,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 8.2)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:14:28.747901,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 8.2)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:14:29.675913,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 8.2)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:14:30.541798,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 8.2)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:14:31.523569,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 8.2)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:14:32.449112,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 8.2)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:14:33.326809,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 8.2)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:14:34.340974,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 8.2)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:14:35.307681,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 8.2)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:14:36.145517,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 8.2)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:14:37.100856,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 8.2)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:14:38.028503,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 8.2)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:14:38.965387,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 8.2)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:14:39.895820,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 8.2)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:14:40.822949,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 8.2)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:14:41.824546,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 8.2)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:14:42.788941,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 8.2)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:14:43.679728,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 8.2)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:14:44.734018,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 8.2)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:14:45.654180,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 8.2)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:14:46.614539,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 8.2)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:14:47.626369,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 8.2)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:14:48.555246,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 8.2)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:14:49.543674,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 8.2)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:14:50.469041,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 8.2)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:14:51.358455,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 8.2)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:14:52.271839,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 8.2)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:14:53.259803,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 8.2)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:14:54.222792,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 8.2)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:14:55.140373,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 8.2)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:14:56.078491,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 8.2)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:14:57.011788,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 8.2)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:14:57.911976,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 8.2)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:14:58.939974,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 8.2)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:14:59.834817,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 8.2)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:00.791334,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 8.2)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:01.667461,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 8.2)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:02.549534,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.6)","(4.8, 9.6, 8.2)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:03.497772,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.291666666666668)","(4.8, 9.6, 8.2)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:04.444482,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.291666666666668)","(4.8, 9.6, 8.2)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:05.241351,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.291666666666668)","(4.8, 9.6, 8.2)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:06.095050,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.291666666666668)","(4.8, 9.6, 8.2)","(26.0, 200.0, 114.0)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:07.014785,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.291666666666668)","(4.8, 9.6, 8.2)","(26.0, 200.0, 108.94117647058823)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:07.872492,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.291666666666668)","(4.8, 9.6, 8.2)","(26.0, 200.0, 108.94117647058823)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:08.782175,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.291666666666668)","(4.8, 9.6, 8.2)","(26.0, 200.0, 108.94117647058823)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:09.694786,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.291666666666668)","(4.8, 9.6, 8.2)","(26.0, 200.0, 108.94117647058823)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:10.608248,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.291666666666668)","(4.8, 9.6, 8.2)","(26.0, 200.0, 108.94117647058823)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:11.452872,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.291666666666668)","(4.8, 9.6, 8.2)","(26.0, 200.0, 108.94117647058823)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:12.336772,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.291666666666668)","(4.8, 9.6, 8.2)","(26.0, 200.0, 108.94117647058823)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:13.219947,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.291666666666668)","(4.8, 9.6, 8.2)","(26.0, 200.0, 108.94117647058823)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:14.068971,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.291666666666668)","(4.8, 9.6, 8.2)","(26.0, 200.0, 108.94117647058823)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:14.932106,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.291666666666668)","(4.8, 9.6, 8.2)","(26.0, 200.0, 108.94117647058823)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:15.905034,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.291666666666668)","(4.8, 9.6, 8.2)","(26.0, 200.0, 108.94117647058823)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:16.765546,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.291666666666668)","(4.8, 9.6, 8.2)","(26.0, 200.0, 108.94117647058823)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:17.624885,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.291666666666668)","(4.8, 9.6, 8.2)","(26.0, 200.0, 108.94117647058823)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:18.543369,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.291666666666668)","(4.8, 9.6, 8.2)","(26.0, 200.0, 108.94117647058823)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:19.401456,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.291666666666668)","(4.8, 9.6, 8.2)","(26.0, 200.0, 108.94117647058823)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:20.212459,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.291666666666668)","(4.8, 9.6, 8.2)","(26.0, 200.0, 108.94117647058823)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:21.047821,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.291666666666668)","(4.8, 9.6, 8.2)","(26.0, 200.0, 108.94117647058823)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:21.889635,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.291666666666668)","(4.8, 9.6, 8.2)","(26.0, 200.0, 108.94117647058823)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:22.759581,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.291666666666668)","(4.8, 9.6, 8.2)","(26.0, 200.0, 108.94117647058823)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:23.604031,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.291666666666668)","(4.8, 9.6, 8.2)","(26.0, 200.0, 108.94117647058823)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:24.531193,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.291666666666668)","(4.8, 9.6, 8.2)","(26.0, 200.0, 108.94117647058823)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:25.383538,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.291666666666668)","(4.8, 9.6, 8.2)","(26.0, 200.0, 108.94117647058823)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:26.192497,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.291666666666668)","(4.8, 9.6, 8.2)","(26.0, 200.0, 108.94117647058823)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:27.081481,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.291666666666668)","(4.8, 9.6, 8.2)","(26.0, 200.0, 108.94117647058823)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:27.975415,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.291666666666668)","(4.8, 9.6, 8.2)","(26.0, 200.0, 108.94117647058823)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:28.756230,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.291666666666668)","(4.8, 9.6, 8.2)","(26.0, 200.0, 108.94117647058823)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:29.592887,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.291666666666668)","(4.8, 9.6, 8.2)","(26.0, 200.0, 108.94117647058823)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:30.547283,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.291666666666668)","(4.8, 9.6, 8.2)","(26.0, 200.0, 108.94117647058823)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:31.361729,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.291666666666668)","(4.8, 9.6, 8.2)","(26.0, 200.0, 108.94117647058823)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:32.156966,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.291666666666668)","(4.8, 9.6, 8.2)","(26.0, 200.0, 108.94117647058823)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:33.030294,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.291666666666668)","(4.8, 9.6, 8.2)","(26.0, 200.0, 108.94117647058823)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:33.831457,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.291666666666668)","(4.8, 9.6, 8.2)","(26.0, 200.0, 108.94117647058823)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:34.752189,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.291666666666668)","(4.8, 9.6, 8.2)","(26.0, 200.0, 108.94117647058823)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:35.688962,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.291666666666668)","(4.8, 9.6, 8.2)","(26.0, 200.0, 108.94117647058823)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:36.498359,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.291666666666668)","(4.8, 9.6, 8.2)","(26.0, 200.0, 108.94117647058823)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:37.338537,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.291666666666668)","(4.8, 9.6, 8.2)","(26.0, 200.0, 108.94117647058823)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:38.211962,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.291666666666668)","(4.8, 9.6, 8.2)","(26.0, 200.0, 108.94117647058823)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:39.040569,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.291666666666668)","(4.8, 9.6, 8.2)","(26.0, 200.0, 108.94117647058823)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:39.892313,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.291666666666668)","(4.8, 9.6, 8.2)","(26.0, 200.0, 108.94117647058823)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:40.857726,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.291666666666668)","(4.8, 9.6, 8.2)","(26.0, 200.0, 108.94117647058823)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:41.693010,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.291666666666668)","(4.8, 9.6, 8.2)","(26.0, 200.0, 108.94117647058823)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:42.505670,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.291666666666668)","(4.8, 9.6, 8.2)","(26.0, 200.0, 108.94117647058823)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:43.386417,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.291666666666668)","(4.8, 9.6, 8.2)","(26.0, 200.0, 108.94117647058823)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:44.222235,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.291666666666668)","(4.8, 9.6, 8.2)","(26.0, 200.0, 108.94117647058823)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:45.038081,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.291666666666668)","(4.8, 9.6, 8.2)","(26.0, 200.0, 108.94117647058823)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:45.921917,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.291666666666668)","(4.8, 9.6, 8.2)","(26.0, 200.0, 108.94117647058823)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:46.846140,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.291666666666668)","(4.8, 9.6, 8.2)","(26.0, 200.0, 108.94117647058823)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:47.659233,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.291666666666668)","(4.8, 9.6, 8.2)","(26.0, 200.0, 108.94117647058823)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:48.475457,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.291666666666668)","(4.8, 9.6, 8.2)","(26.0, 200.0, 108.94117647058823)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:49.352935,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.291666666666668)","(4.8, 9.6, 8.2)","(26.0, 200.0, 108.94117647058823)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:50.190723,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.291666666666668)","(4.8, 9.6, 8.2)","(26.0, 200.0, 108.94117647058823)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:50.997819,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.291666666666668)","(4.8, 9.6, 8.2)","(26.0, 200.0, 108.94117647058823)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:51.885336,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.291666666666668)","(4.8, 9.6, 8.2)","(26.0, 200.0, 108.94117647058823)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:52.788062,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.291666666666668)","(4.8, 9.6, 8.2)","(26.0, 200.0, 108.94117647058823)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:53.605278,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.291666666666668)","(4.8, 9.6, 8.2)","(26.0, 200.0, 108.94117647058823)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:54.432688,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.291666666666668)","(4.8, 9.6, 8.2)","(26.0, 200.0, 108.94117647058823)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:55.330574,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.291666666666668)","(4.8, 9.6, 8.2)","(26.0, 200.0, 108.94117647058823)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:56.132324,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 21.291666666666668)","(4.8, 9.6, 8.2)","(26.0, 200.0, 108.94117647058823)","(2.6, 4.2, 2.968)"
11-01-2023 13:15:56.945725,"(1.9, 2.52, 2.00037037037037)","(12.0, 29.0, 23.450000000000003)","(4.8, 9.6, 8.2)","(26.0, 200.0, 108.94117647058823)","(2.6, 4.2, 2.968)"
