,Balts Obsession,Free At Night,Aston Rupiah,Flash Fever,Midnight Image,Cry Wolf,Paw Baby,Ruthless Runner
10-01-2023 21:09:48.425879,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:09:49.895209,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:09:51.337169,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:09:52.674031,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:09:54.005091,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:09:55.455882,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:09:56.841951,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:09:58.323968,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:09:59.690947,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:10:01.324732,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:10:02.783860,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:10:04.159487,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:10:05.541749,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:10:07.068464,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:10:08.481084,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:10:09.888473,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:10:11.246809,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:10:12.583661,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:10:13.849215,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:10:15.169529,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:10:16.488634,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:10:17.920621,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:10:19.252100,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:10:20.657209,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:10:22.057182,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:10:23.619621,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:10:25.108386,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:10:26.756718,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:10:28.458415,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:10:29.850250,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:10:31.263156,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:10:32.701374,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:10:34.315563,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:10:35.803148,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:10:37.265979,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:10:38.586967,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:10:39.837318,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:10:41.422686,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:10:42.856980,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:10:44.369374,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:10:46.050236,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:10:47.577528,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:10:49.092485,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:10:50.605236,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:10:51.986205,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:10:53.396333,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:10:54.712791,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:10:56.001354,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:10:57.367754,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:10:58.712500,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:11:00.035137,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:11:01.389575,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:11:02.716910,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:11:04.075220,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:11:05.459715,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:11:06.701480,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:11:07.875826,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:11:09.285322,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:11:10.700738,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:11:12.068559,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:11:13.640420,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:11:15.124780,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:11:16.419952,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:11:17.669224,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:11:18.909732,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:11:20.256877,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:11:21.582396,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:11:22.862115,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:11:24.164638,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:11:25.525924,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:11:26.837374,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:11:28.196565,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:11:29.440884,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:11:30.694127,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:11:31.939073,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:11:33.171399,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:11:34.455866,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:11:35.683675,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:11:36.822698,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:11:37.895868,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:11:39.042846,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:11:40.208265,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
10-01-2023 21:11:41.449604,"(5.0, 10.0, 5.325)","(9.0, 22.0, 11.0)","(17.0, 55.0, 38.75)","(11.0, 22.0, 21.076923076923077)","(21.0, 100.0, 71.42857142857143)","(1.95, 2.38, 1.9473076923076922)","(7.5, 17.0, 16.010526315789473)","(6.0, 11.0, 7.175000000000001)"
