,Jewel Bee,Alpha Humbug,Buckeye Bullet,Hello Warren,Got No Torque,Replication,High Sun
687,"[datetime.datetime(2022, 11, 28, 19, 35, 46, 615205), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 35, 46, 615205), 51.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 35, 46, 615205), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 19, 35, 46, 615205), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 19, 35, 46, 615205), 8.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 35, 46, 615205), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 35, 46, 615205), 14.0, 20.0]"
688,"[datetime.datetime(2022, 11, 28, 19, 35, 47, 761880), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 35, 47, 761880), 51.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 35, 47, 761880), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 19, 35, 47, 761880), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 19, 35, 47, 761880), 8.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 35, 47, 761880), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 35, 47, 761880), 14.0, 20.0]"
689,"[datetime.datetime(2022, 11, 28, 19, 35, 48, 939406), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 35, 48, 939406), 51.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 35, 48, 939406), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 19, 35, 48, 939406), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 19, 35, 48, 939406), 8.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 35, 48, 939406), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 35, 48, 939406), 14.0, 20.0]"
690,"[datetime.datetime(2022, 11, 28, 19, 35, 50, 90357), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 35, 50, 90357), 51.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 35, 50, 90357), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 19, 35, 50, 90357), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 19, 35, 50, 90357), 8.5, 10.5]","[datetime.datetime(2022, 11, 28, 19, 35, 50, 90357), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 35, 50, 90357), 14.0, 19.5]"
691,"[datetime.datetime(2022, 11, 28, 19, 35, 51, 246583), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 35, 51, 246583), 51.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 35, 51, 246583), 1.7, 2.06]","[datetime.datetime(2022, 11, 28, 19, 35, 51, 246583), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 19, 35, 51, 246583), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 19, 35, 51, 246583), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 35, 51, 246583), 14.0, 19.5]"
692,"[datetime.datetime(2022, 11, 28, 19, 35, 52, 390605), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 19, 35, 52, 390605), 51.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 35, 52, 390605), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 19, 35, 52, 390605), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 19, 35, 52, 390605), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 19, 35, 52, 390605), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 35, 52, 390605), 14.0, 19.0]"
693,"[datetime.datetime(2022, 11, 28, 19, 35, 53, 556532), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 19, 35, 53, 556532), 51.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 35, 53, 556532), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 19, 35, 53, 556532), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 19, 35, 53, 556532), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 19, 35, 53, 556532), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 35, 53, 556532), 14.0, 19.0]"
694,"[datetime.datetime(2022, 11, 28, 19, 35, 54, 825870), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 19, 35, 54, 825870), 51.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 35, 54, 825870), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 19, 35, 54, 825870), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 19, 35, 54, 825870), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 19, 35, 54, 825870), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 35, 54, 825870), 15.0, 19.5]"
695,"[datetime.datetime(2022, 11, 28, 19, 35, 56, 59719), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 19, 35, 56, 59719), 51.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 35, 56, 59719), 1.7, 2.02]","[datetime.datetime(2022, 11, 28, 19, 35, 56, 59719), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 19, 35, 56, 59719), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 19, 35, 56, 59719), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 35, 56, 59719), 15.0, 19.5]"
696,"[datetime.datetime(2022, 11, 28, 19, 35, 57, 229220), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 19, 35, 57, 229220), 51.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 35, 57, 229220), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 19, 35, 57, 229220), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 19, 35, 57, 229220), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 19, 35, 57, 229220), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 35, 57, 229220), 15.0, 19.5]"
697,"[datetime.datetime(2022, 11, 28, 19, 35, 58, 443049), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 19, 35, 58, 443049), 51.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 35, 58, 443049), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 19, 35, 58, 443049), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 19, 35, 58, 443049), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 19, 35, 58, 443049), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 35, 58, 443049), 15.0, 19.0]"
698,"[datetime.datetime(2022, 11, 28, 19, 35, 59, 571125), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 19, 35, 59, 571125), 51.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 35, 59, 571125), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 19, 35, 59, 571125), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 19, 35, 59, 571125), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 19, 35, 59, 571125), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 35, 59, 571125), 15.0, 19.5]"
699,"[datetime.datetime(2022, 11, 28, 19, 36, 0, 747470), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 19, 36, 0, 747470), 51.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 36, 0, 747470), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 19, 36, 0, 747470), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 19, 36, 0, 747470), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 19, 36, 0, 747470), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 36, 0, 747470), 15.0, 19.5]"
700,"[datetime.datetime(2022, 11, 28, 19, 36, 1, 881233), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 19, 36, 1, 881233), 51.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 36, 1, 881233), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 19, 36, 1, 881233), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 19, 36, 1, 881233), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 19, 36, 1, 881233), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 36, 1, 881233), 15.0, 19.5]"
701,"[datetime.datetime(2022, 11, 28, 19, 36, 3, 25937), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 19, 36, 3, 25937), 51.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 36, 3, 25937), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 19, 36, 3, 25937), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 19, 36, 3, 25937), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 19, 36, 3, 25937), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 36, 3, 25937), 15.0, 19.5]"
702,"[datetime.datetime(2022, 11, 28, 19, 36, 4, 152431), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 19, 36, 4, 152431), 51.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 36, 4, 152431), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 19, 36, 4, 152431), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 19, 36, 4, 152431), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 19, 36, 4, 152431), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 36, 4, 152431), 15.0, 19.5]"
703,"[datetime.datetime(2022, 11, 28, 19, 36, 5, 322029), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 19, 36, 5, 322029), 51.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 36, 5, 322029), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 19, 36, 5, 322029), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 19, 36, 5, 322029), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 19, 36, 5, 322029), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 36, 5, 322029), 15.0, 19.5]"
704,"[datetime.datetime(2022, 11, 28, 19, 36, 6, 489927), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 19, 36, 6, 489927), 51.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 36, 6, 489927), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 19, 36, 6, 489927), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 19, 36, 6, 489927), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 19, 36, 6, 489927), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 36, 6, 489927), 15.0, 19.5]"
705,"[datetime.datetime(2022, 11, 28, 19, 36, 7, 640737), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 19, 36, 7, 640737), 51.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 36, 7, 640737), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 19, 36, 7, 640737), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 19, 36, 7, 640737), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 19, 36, 7, 640737), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 36, 7, 640737), 15.0, 19.5]"
706,"[datetime.datetime(2022, 11, 28, 19, 36, 8, 842699), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 19, 36, 8, 842699), 51.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 36, 8, 842699), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 19, 36, 8, 842699), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 19, 36, 8, 842699), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 19, 36, 8, 842699), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 36, 8, 842699), 15.0, 19.5]"
707,"[datetime.datetime(2022, 11, 28, 19, 36, 10, 112818), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 19, 36, 10, 112818), 51.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 36, 10, 112818), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 19, 36, 10, 112818), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 19, 36, 10, 112818), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 19, 36, 10, 112818), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 36, 10, 112818), 15.0, 19.5]"
708,"[datetime.datetime(2022, 11, 28, 19, 36, 11, 397449), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 19, 36, 11, 397449), 51.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 36, 11, 397449), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 19, 36, 11, 397449), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 19, 36, 11, 397449), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 36, 11, 397449), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 36, 11, 397449), 15.0, 19.5]"
709,"[datetime.datetime(2022, 11, 28, 19, 36, 12, 600233), 5.5, 9.0]","[datetime.datetime(2022, 11, 28, 19, 36, 12, 600233), 51.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 36, 12, 600233), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 19, 36, 12, 600233), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 19, 36, 12, 600233), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 36, 12, 600233), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 36, 12, 600233), 15.0, 19.5]"
710,"[datetime.datetime(2022, 11, 28, 19, 36, 13, 797737), 5.5, 9.0]","[datetime.datetime(2022, 11, 28, 19, 36, 13, 797737), 51.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 36, 13, 797737), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 19, 36, 13, 797737), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 19, 36, 13, 797737), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 36, 13, 797737), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 36, 13, 797737), 15.0, 19.5]"
711,"[datetime.datetime(2022, 11, 28, 19, 36, 15, 90910), 5.5, 9.0]","[datetime.datetime(2022, 11, 28, 19, 36, 15, 90910), 51.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 36, 15, 90910), 1.7, 1.99]","[datetime.datetime(2022, 11, 28, 19, 36, 15, 90910), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 19, 36, 15, 90910), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 36, 15, 90910), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 36, 15, 90910), 15.0, 19.5]"
712,"[datetime.datetime(2022, 11, 28, 19, 36, 16, 329670), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 19, 36, 16, 329670), 51.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 36, 16, 329670), 1.7, 1.99]","[datetime.datetime(2022, 11, 28, 19, 36, 16, 329670), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 19, 36, 16, 329670), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 36, 16, 329670), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 36, 16, 329670), 15.0, 19.0]"
713,"[datetime.datetime(2022, 11, 28, 19, 36, 17, 550137), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 19, 36, 17, 550137), 51.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 36, 17, 550137), 1.7, 1.98]","[datetime.datetime(2022, 11, 28, 19, 36, 17, 550137), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 19, 36, 17, 550137), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 36, 17, 550137), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 36, 17, 550137), 15.0, 19.0]"
714,"[datetime.datetime(2022, 11, 28, 19, 36, 18, 784814), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 19, 36, 18, 784814), 51.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 36, 18, 784814), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 19, 36, 18, 784814), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 19, 36, 18, 784814), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 36, 18, 784814), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 36, 18, 784814), 15.0, 19.0]"
715,"[datetime.datetime(2022, 11, 28, 19, 36, 20, 12358), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 19, 36, 20, 12358), 51.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 36, 20, 12358), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 19, 36, 20, 12358), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 19, 36, 20, 12358), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 36, 20, 12358), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 36, 20, 12358), 15.0, 19.0]"
716,"[datetime.datetime(2022, 11, 28, 19, 36, 21, 179150), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 19, 36, 21, 179150), 51.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 36, 21, 179150), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 19, 36, 21, 179150), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 19, 36, 21, 179150), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 36, 21, 179150), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 36, 21, 179150), 15.0, 19.0]"
717,"[datetime.datetime(2022, 11, 28, 19, 36, 22, 345289), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 19, 36, 22, 345289), 51.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 36, 22, 345289), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 19, 36, 22, 345289), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 19, 36, 22, 345289), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 36, 22, 345289), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 36, 22, 345289), 15.0, 19.0]"
718,"[datetime.datetime(2022, 11, 28, 19, 36, 23, 485262), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 19, 36, 23, 485262), 51.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 36, 23, 485262), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 19, 36, 23, 485262), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 19, 36, 23, 485262), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 36, 23, 485262), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 36, 23, 485262), 15.0, 19.0]"
719,"[datetime.datetime(2022, 11, 28, 19, 36, 24, 630103), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 19, 36, 24, 630103), 51.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 36, 24, 630103), 1.7, 2.0]","[datetime.datetime(2022, 11, 28, 19, 36, 24, 630103), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 19, 36, 24, 630103), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 36, 24, 630103), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 36, 24, 630103), 15.0, 19.0]"
720,"[datetime.datetime(2022, 11, 28, 19, 36, 25, 747057), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 19, 36, 25, 747057), 51.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 36, 25, 747057), 1.7, 2.02]","[datetime.datetime(2022, 11, 28, 19, 36, 25, 747057), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 19, 36, 25, 747057), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 36, 25, 747057), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 36, 25, 747057), 15.0, 19.0]"
721,"[datetime.datetime(2022, 11, 28, 19, 36, 26, 882905), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 19, 36, 26, 882905), 51.0, 100.0]","[datetime.datetime(2022, 11, 28, 19, 36, 26, 882905), 1.7, 2.02]","[datetime.datetime(2022, 11, 28, 19, 36, 26, 882905), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 19, 36, 26, 882905), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 36, 26, 882905), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 36, 26, 882905), 15.0, 19.0]"
722,"[datetime.datetime(2022, 11, 28, 19, 36, 28, 14706), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 19, 36, 28, 14706), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 36, 28, 14706), 1.7, 2.02]","[datetime.datetime(2022, 11, 28, 19, 36, 28, 14706), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 19, 36, 28, 14706), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 36, 28, 14706), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 36, 28, 14706), 15.0, 19.0]"
723,"[datetime.datetime(2022, 11, 28, 19, 36, 29, 225828), 5.5, 9.4]","[datetime.datetime(2022, 11, 28, 19, 36, 29, 225828), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 36, 29, 225828), 1.7, 2.02]","[datetime.datetime(2022, 11, 28, 19, 36, 29, 225828), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 19, 36, 29, 225828), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 36, 29, 225828), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 36, 29, 225828), 15.0, 19.0]"
724,"[datetime.datetime(2022, 11, 28, 19, 36, 30, 378890), 6.0, 9.4]","[datetime.datetime(2022, 11, 28, 19, 36, 30, 378890), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 36, 30, 378890), 1.7, 2.02]","[datetime.datetime(2022, 11, 28, 19, 36, 30, 378890), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 19, 36, 30, 378890), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 36, 30, 378890), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 36, 30, 378890), 15.0, 19.0]"
725,"[datetime.datetime(2022, 11, 28, 19, 36, 31, 529207), 6.0, 9.4]","[datetime.datetime(2022, 11, 28, 19, 36, 31, 529207), 51.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 36, 31, 529207), 1.7, 2.02]","[datetime.datetime(2022, 11, 28, 19, 36, 31, 529207), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 19, 36, 31, 529207), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 36, 31, 529207), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 36, 31, 529207), 15.0, 19.0]"
726,"[datetime.datetime(2022, 11, 28, 19, 36, 32, 650281), 6.0, 9.4]","[datetime.datetime(2022, 11, 28, 19, 36, 32, 651280), 51.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 36, 32, 651280), 1.7, 2.02]","[datetime.datetime(2022, 11, 28, 19, 36, 32, 651280), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 19, 36, 32, 651280), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 36, 32, 651280), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 36, 32, 651280), 15.0, 19.0]"
727,"[datetime.datetime(2022, 11, 28, 19, 36, 33, 772944), 6.0, 9.4]","[datetime.datetime(2022, 11, 28, 19, 36, 33, 772944), 51.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 36, 33, 772944), 1.7, 2.02]","[datetime.datetime(2022, 11, 28, 19, 36, 33, 772944), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 19, 36, 33, 772944), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 36, 33, 772944), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 36, 33, 772944), 15.0, 19.0]"
728,"[datetime.datetime(2022, 11, 28, 19, 36, 34, 883264), 6.0, 9.4]","[datetime.datetime(2022, 11, 28, 19, 36, 34, 883264), 51.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 36, 34, 883264), 1.7, 2.02]","[datetime.datetime(2022, 11, 28, 19, 36, 34, 883264), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 19, 36, 34, 883264), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 36, 34, 883264), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 36, 34, 883264), 15.0, 19.0]"
729,"[datetime.datetime(2022, 11, 28, 19, 36, 35, 998756), 6.0, 9.2]","[datetime.datetime(2022, 11, 28, 19, 36, 35, 998756), 51.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 36, 35, 998756), 1.7, 1.98]","[datetime.datetime(2022, 11, 28, 19, 36, 35, 998756), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 19, 36, 35, 998756), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 36, 35, 998756), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 36, 35, 998756), 15.0, 19.0]"
730,"[datetime.datetime(2022, 11, 28, 19, 36, 37, 114172), 6.0, 9.2]","[datetime.datetime(2022, 11, 28, 19, 36, 37, 114172), 51.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 36, 37, 114172), 1.7, 2.02]","[datetime.datetime(2022, 11, 28, 19, 36, 37, 114172), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 19, 36, 37, 114172), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 36, 37, 114172), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 36, 37, 114172), 15.0, 19.0]"
731,"[datetime.datetime(2022, 11, 28, 19, 36, 38, 236554), 6.0, 9.2]","[datetime.datetime(2022, 11, 28, 19, 36, 38, 236554), 51.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 36, 38, 236554), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 19, 36, 38, 236554), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 19, 36, 38, 236554), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 36, 38, 236554), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 36, 38, 236554), 15.0, 19.0]"
732,"[datetime.datetime(2022, 11, 28, 19, 36, 39, 350588), 6.0, 9.2]","[datetime.datetime(2022, 11, 28, 19, 36, 39, 350588), 51.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 36, 39, 350588), 1.7, 2.04]","[datetime.datetime(2022, 11, 28, 19, 36, 39, 350588), 4.8, 5.8]","[datetime.datetime(2022, 11, 28, 19, 36, 39, 350588), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 36, 39, 350588), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 36, 39, 350588), 15.0, 19.0]"
