,Know Knuckles,Ohoka Coco,Homebush Lauren,Homebush Gracen,Champagne,Homebush Reta,Opawa Cody,Rowdys Message
328,"[datetime.datetime(2022, 11, 28, 11, 25, 43, 663680), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 11, 25, 43, 663680), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 25, 43, 663680), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 25, 43, 663680), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 25, 43, 663680), 2.45, 3.85]","[datetime.datetime(2022, 11, 28, 11, 25, 43, 663680), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 25, 43, 663680), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 25, 43, 663680), 6.0, 18.5]"
329,"[datetime.datetime(2022, 11, 28, 11, 25, 44, 796078), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 11, 25, 44, 796078), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 25, 44, 796078), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 25, 44, 796078), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 25, 44, 796078), 2.45, 3.85]","[datetime.datetime(2022, 11, 28, 11, 25, 44, 796078), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 25, 44, 796078), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 25, 44, 796078), 6.0, 18.5]"
330,"[datetime.datetime(2022, 11, 28, 11, 25, 45, 927829), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 11, 25, 45, 927829), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 25, 45, 927829), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 25, 45, 927829), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 25, 45, 927829), 2.45, 3.85]","[datetime.datetime(2022, 11, 28, 11, 25, 45, 927829), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 25, 45, 927829), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 25, 45, 927829), 6.0, 18.5]"
331,"[datetime.datetime(2022, 11, 28, 11, 25, 47, 103649), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 11, 25, 47, 103649), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 25, 47, 103649), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 25, 47, 103649), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 25, 47, 103649), 2.45, 3.85]","[datetime.datetime(2022, 11, 28, 11, 25, 47, 103649), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 25, 47, 103649), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 25, 47, 103649), 6.0, 18.5]"
332,"[datetime.datetime(2022, 11, 28, 11, 25, 48, 240673), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 11, 25, 48, 240673), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 25, 48, 240673), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 25, 48, 240673), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 25, 48, 240673), 2.45, 3.85]","[datetime.datetime(2022, 11, 28, 11, 25, 48, 240673), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 25, 48, 240673), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 25, 48, 240673), 6.0, 18.5]"
333,"[datetime.datetime(2022, 11, 28, 11, 25, 49, 363569), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 11, 25, 49, 363569), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 25, 49, 363569), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 25, 49, 363569), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 25, 49, 363569), 2.45, 3.85]","[datetime.datetime(2022, 11, 28, 11, 25, 49, 363569), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 25, 49, 363569), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 25, 49, 363569), 6.0, 18.5]"
334,"[datetime.datetime(2022, 11, 28, 11, 25, 50, 491269), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 11, 25, 50, 491269), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 25, 50, 491269), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 25, 50, 491269), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 25, 50, 491269), 2.45, 3.85]","[datetime.datetime(2022, 11, 28, 11, 25, 50, 491269), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 25, 50, 491269), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 25, 50, 491269), 6.0, 18.5]"
335,"[datetime.datetime(2022, 11, 28, 11, 25, 51, 624841), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 11, 25, 51, 624841), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 25, 51, 624841), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 25, 51, 624841), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 25, 51, 624841), 2.45, 3.85]","[datetime.datetime(2022, 11, 28, 11, 25, 51, 624841), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 25, 51, 624841), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 25, 51, 624841), 6.0, 18.5]"
336,"[datetime.datetime(2022, 11, 28, 11, 25, 52, 755059), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 11, 25, 52, 755059), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 25, 52, 755059), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 25, 52, 755059), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 25, 52, 755059), 2.45, 3.85]","[datetime.datetime(2022, 11, 28, 11, 25, 52, 755059), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 25, 52, 755059), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 25, 52, 755059), 6.0, 18.5]"
337,"[datetime.datetime(2022, 11, 28, 11, 25, 53, 895951), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 11, 25, 53, 895951), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 25, 53, 895951), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 25, 53, 895951), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 25, 53, 895951), 2.45, 3.85]","[datetime.datetime(2022, 11, 28, 11, 25, 53, 895951), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 25, 53, 895951), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 25, 53, 895951), 6.0, 18.5]"
338,"[datetime.datetime(2022, 11, 28, 11, 25, 55, 31846), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 11, 25, 55, 31846), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 25, 55, 31846), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 25, 55, 31846), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 25, 55, 31846), 2.45, 3.85]","[datetime.datetime(2022, 11, 28, 11, 25, 55, 31846), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 25, 55, 31846), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 25, 55, 31846), 6.0, 18.5]"
339,"[datetime.datetime(2022, 11, 28, 11, 25, 56, 177658), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 11, 25, 56, 177658), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 25, 56, 177658), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 25, 56, 177658), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 25, 56, 177658), 2.45, 3.85]","[datetime.datetime(2022, 11, 28, 11, 25, 56, 177658), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 25, 56, 177658), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 25, 56, 177658), 6.0, 18.0]"
340,"[datetime.datetime(2022, 11, 28, 11, 25, 57, 299372), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 11, 25, 57, 299372), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 25, 57, 299372), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 25, 57, 299372), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 25, 57, 299372), 2.45, 3.85]","[datetime.datetime(2022, 11, 28, 11, 25, 57, 299372), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 25, 57, 299372), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 25, 57, 299372), 6.0, 18.0]"
341,"[datetime.datetime(2022, 11, 28, 11, 25, 58, 439873), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 11, 25, 58, 439873), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 25, 58, 439873), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 25, 58, 439873), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 25, 58, 439873), 2.45, 3.85]","[datetime.datetime(2022, 11, 28, 11, 25, 58, 439873), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 25, 58, 439873), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 25, 58, 439873), 6.0, 18.0]"
342,"[datetime.datetime(2022, 11, 28, 11, 25, 59, 563408), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 11, 25, 59, 563408), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 25, 59, 563408), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 25, 59, 563408), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 25, 59, 563408), 2.45, 3.85]","[datetime.datetime(2022, 11, 28, 11, 25, 59, 563408), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 25, 59, 563408), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 25, 59, 563408), 6.0, 18.0]"
343,"[datetime.datetime(2022, 11, 28, 11, 26, 0, 695411), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 11, 26, 0, 695411), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 26, 0, 695411), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 26, 0, 695411), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 26, 0, 695411), 2.45, 3.85]","[datetime.datetime(2022, 11, 28, 11, 26, 0, 695411), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 26, 0, 695411), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 26, 0, 695411), 6.0, 18.0]"
344,"[datetime.datetime(2022, 11, 28, 11, 26, 1, 832468), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 11, 26, 1, 832468), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 26, 1, 832468), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 26, 1, 832468), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 26, 1, 832468), 2.45, 3.85]","[datetime.datetime(2022, 11, 28, 11, 26, 1, 832468), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 26, 1, 832468), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 26, 1, 832468), 6.0, 18.0]"
345,"[datetime.datetime(2022, 11, 28, 11, 26, 2, 991537), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 11, 26, 2, 991537), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 26, 2, 991537), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 26, 2, 991537), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 26, 2, 991537), 2.45, 3.85]","[datetime.datetime(2022, 11, 28, 11, 26, 2, 991537), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 26, 2, 991537), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 26, 2, 991537), 6.0, 18.0]"
346,"[datetime.datetime(2022, 11, 28, 11, 26, 4, 123968), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 11, 26, 4, 123968), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 26, 4, 123968), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 26, 4, 123968), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 26, 4, 123968), 2.45, 3.85]","[datetime.datetime(2022, 11, 28, 11, 26, 4, 123968), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 26, 4, 123968), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 26, 4, 123968), 6.0, 18.0]"
347,"[datetime.datetime(2022, 11, 28, 11, 26, 5, 295270), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 11, 26, 5, 295270), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 26, 5, 295270), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 26, 5, 295270), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 26, 5, 295270), 2.45, 3.85]","[datetime.datetime(2022, 11, 28, 11, 26, 5, 295270), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 26, 5, 295270), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 26, 5, 295270), 6.0, 18.0]"
348,"[datetime.datetime(2022, 11, 28, 11, 26, 6, 417619), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 11, 26, 6, 417619), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 26, 6, 417619), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 26, 6, 417619), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 26, 6, 417619), 2.45, 3.85]","[datetime.datetime(2022, 11, 28, 11, 26, 6, 417619), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 26, 6, 417619), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 26, 6, 417619), 6.0, 18.0]"
349,"[datetime.datetime(2022, 11, 28, 11, 26, 7, 544698), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 11, 26, 7, 544698), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 26, 7, 544698), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 26, 7, 544698), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 26, 7, 544698), 2.45, 3.85]","[datetime.datetime(2022, 11, 28, 11, 26, 7, 544698), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 26, 7, 544698), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 26, 7, 544698), 6.0, 18.0]"
350,"[datetime.datetime(2022, 11, 28, 11, 26, 8, 670329), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 11, 26, 8, 670329), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 26, 8, 670329), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 26, 8, 670329), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 26, 8, 670329), 2.45, 3.85]","[datetime.datetime(2022, 11, 28, 11, 26, 8, 670329), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 26, 8, 670329), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 26, 8, 670329), 6.0, 18.0]"
351,"[datetime.datetime(2022, 11, 28, 11, 26, 9, 795022), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 11, 26, 9, 795022), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 26, 9, 795022), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 26, 9, 795022), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 26, 9, 795022), 2.45, 3.85]","[datetime.datetime(2022, 11, 28, 11, 26, 9, 795022), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 26, 9, 795022), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 26, 9, 795022), 6.0, 18.0]"
352,"[datetime.datetime(2022, 11, 28, 11, 26, 10, 934206), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 11, 26, 10, 934206), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 26, 10, 934206), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 26, 10, 934206), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 26, 10, 934206), 2.45, 3.85]","[datetime.datetime(2022, 11, 28, 11, 26, 10, 934206), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 26, 10, 934206), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 26, 10, 934206), 6.0, 18.0]"
353,"[datetime.datetime(2022, 11, 28, 11, 26, 12, 66346), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 11, 26, 12, 66346), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 26, 12, 66346), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 26, 12, 66346), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 26, 12, 66346), 2.45, 3.85]","[datetime.datetime(2022, 11, 28, 11, 26, 12, 66346), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 26, 12, 66346), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 26, 12, 66346), 6.0, 18.0]"
354,"[datetime.datetime(2022, 11, 28, 11, 26, 13, 208243), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 11, 26, 13, 208243), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 26, 13, 208243), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 26, 13, 208243), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 26, 13, 208243), 2.45, 3.85]","[datetime.datetime(2022, 11, 28, 11, 26, 13, 208243), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 26, 13, 208243), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 26, 13, 208243), 6.0, 18.0]"
355,"[datetime.datetime(2022, 11, 28, 11, 26, 14, 334631), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 11, 26, 14, 334631), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 26, 14, 334631), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 26, 14, 334631), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 26, 14, 334631), 2.45, 3.85]","[datetime.datetime(2022, 11, 28, 11, 26, 14, 334631), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 26, 14, 334631), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 26, 14, 334631), 6.0, 18.0]"
356,"[datetime.datetime(2022, 11, 28, 11, 26, 15, 467262), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 11, 26, 15, 467262), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 26, 15, 467262), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 26, 15, 467262), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 26, 15, 467262), 2.45, 3.85]","[datetime.datetime(2022, 11, 28, 11, 26, 15, 467262), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 26, 15, 467262), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 26, 15, 467262), 6.0, 18.0]"
357,"[datetime.datetime(2022, 11, 28, 11, 26, 16, 592078), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 11, 26, 16, 592078), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 26, 16, 592078), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 26, 16, 592078), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 26, 16, 592078), 2.45, 3.85]","[datetime.datetime(2022, 11, 28, 11, 26, 16, 592078), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 26, 16, 592078), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 26, 16, 592078), 6.0, 18.0]"
358,"[datetime.datetime(2022, 11, 28, 11, 26, 17, 720469), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 11, 26, 17, 720469), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 26, 17, 720469), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 26, 17, 720469), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 26, 17, 720469), 2.45, 3.85]","[datetime.datetime(2022, 11, 28, 11, 26, 17, 720469), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 26, 17, 720469), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 26, 17, 720469), 6.0, 18.0]"
359,"[datetime.datetime(2022, 11, 28, 11, 26, 18, 847473), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 11, 26, 18, 847473), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 26, 18, 847473), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 26, 18, 847473), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 26, 18, 847473), 2.45, 3.85]","[datetime.datetime(2022, 11, 28, 11, 26, 18, 847473), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 26, 18, 847473), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 26, 18, 847473), 6.0, 18.0]"
360,"[datetime.datetime(2022, 11, 28, 11, 26, 19, 979290), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 11, 26, 19, 979290), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 26, 19, 979290), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 26, 19, 979290), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 26, 19, 979290), 2.45, 3.85]","[datetime.datetime(2022, 11, 28, 11, 26, 19, 979290), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 26, 19, 979290), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 26, 19, 979290), 6.0, 18.0]"
361,"[datetime.datetime(2022, 11, 28, 11, 26, 21, 132226), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 11, 26, 21, 132226), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 26, 21, 132226), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 26, 21, 132226), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 26, 21, 132226), 2.45, 3.85]","[datetime.datetime(2022, 11, 28, 11, 26, 21, 132226), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 26, 21, 132226), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 26, 21, 132226), 6.0, 18.0]"
362,"[datetime.datetime(2022, 11, 28, 11, 26, 22, 295114), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 11, 26, 22, 295114), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 26, 22, 295114), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 26, 22, 295114), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 26, 22, 295114), 2.45, 3.85]","[datetime.datetime(2022, 11, 28, 11, 26, 22, 295114), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 26, 22, 295114), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 26, 22, 295114), 6.0, 18.0]"
363,"[datetime.datetime(2022, 11, 28, 11, 26, 23, 435205), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 11, 26, 23, 435205), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 26, 23, 435205), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 26, 23, 435205), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 26, 23, 435205), 2.45, 3.85]","[datetime.datetime(2022, 11, 28, 11, 26, 23, 435205), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 26, 23, 435205), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 26, 23, 435205), 6.0, 18.0]"
364,"[datetime.datetime(2022, 11, 28, 11, 26, 24, 577162), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 11, 26, 24, 577162), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 26, 24, 577162), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 26, 24, 577162), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 26, 24, 577162), 2.45, 3.85]","[datetime.datetime(2022, 11, 28, 11, 26, 24, 577162), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 26, 24, 577162), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 26, 24, 577162), 6.0, 18.0]"
365,"[datetime.datetime(2022, 11, 28, 11, 26, 25, 726024), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 11, 26, 25, 726024), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 26, 25, 726024), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 26, 25, 726024), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 26, 25, 726024), 2.45, 3.85]","[datetime.datetime(2022, 11, 28, 11, 26, 25, 726024), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 26, 25, 726024), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 26, 25, 726024), 6.0, 18.0]"
366,"[datetime.datetime(2022, 11, 28, 11, 26, 26, 853806), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 11, 26, 26, 853806), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 26, 26, 853806), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 26, 26, 853806), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 26, 26, 853806), 2.45, 3.85]","[datetime.datetime(2022, 11, 28, 11, 26, 26, 853806), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 26, 26, 853806), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 26, 26, 853806), 6.0, 18.0]"
367,"[datetime.datetime(2022, 11, 28, 11, 26, 27, 997273), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 11, 26, 27, 997273), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 26, 27, 997273), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 26, 27, 997273), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 26, 27, 997273), 2.45, 3.85]","[datetime.datetime(2022, 11, 28, 11, 26, 27, 997273), 11.0, 34.0]","[datetime.datetime(2022, 11, 28, 11, 26, 27, 997273), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 26, 27, 997273), 6.0, 18.0]"
