,Brutal Viking,Can She Hurdle,Sweet City Angel,Almost Famous,Cartel Master,Ultimate Hit
09-01-2023 14:27:48.819575,"(15.0, 46.0, 45.07692307692308)","(7.5, 15.5, 14.954545454545455)","(1.4, 1.46, 1.446)","(10.0, 34.0, 31.5)","(7.0, 10.5, 9.583333333333334)","(10.0, 13.5, 12.954545454545455)"
09-01-2023 14:27:49.794898,"(15.0, 46.0, 45.07692307692308)","(7.5, 15.5, 14.954545454545455)","(1.4, 1.46, 1.4397058823529412)","(10.0, 34.0, 31.5)","(7.0, 10.5, 9.583333333333334)","(10.0, 13.5, 12.954545454545455)"
09-01-2023 14:27:50.831837,"(15.0, 46.0, 45.07692307692308)","(7.5, 15.5, 14.954545454545455)","(1.4, 1.46, 1.4483333333333333)","(10.0, 34.0, 31.5)","(7.0, 10.5, 9.583333333333334)","(10.0, 13.5, 12.954545454545455)"
09-01-2023 14:27:51.833442,"(15.0, 46.0, 45.07692307692308)","(7.5, 15.5, 14.954545454545455)","(1.4, 1.46, 1.4483333333333333)","(10.0, 34.0, 31.5)","(7.0, 10.5, 9.583333333333334)","(10.0, 13.5, 12.954545454545455)"
09-01-2023 14:27:52.919107,"(15.0, 46.0, 45.07692307692308)","(7.5, 15.5, 14.954545454545455)","(1.4, 1.46, 1.454)","(10.0, 34.0, 31.5)","(7.0, 10.5, 9.583333333333334)","(10.0, 13.5, 12.954545454545455)"
09-01-2023 14:27:53.884133,"(15.0, 46.0, 45.07692307692308)","(7.5, 15.5, 14.954545454545455)","(1.4, 1.46, 1.454)","(10.0, 34.0, 31.5)","(7.0, 10.5, 9.583333333333334)","(10.0, 13.5, 12.954545454545455)"
09-01-2023 14:27:54.831017,"(15.0, 46.0, 45.07692307692308)","(7.5, 15.5, 14.954545454545455)","(1.4, 1.46, 1.454)","(10.0, 34.0, 31.5)","(7.0, 10.5, 9.583333333333334)","(10.0, 13.5, 12.954545454545455)"
09-01-2023 14:27:55.875206,"(15.0, 46.0, 45.07692307692308)","(7.5, 15.5, 14.954545454545455)","(1.4, 1.46, 1.454)","(10.0, 34.0, 31.5)","(7.0, 10.5, 9.583333333333334)","(10.0, 13.5, 12.954545454545455)"
09-01-2023 14:27:56.862211,"(15.0, 46.0, 45.07692307692308)","(7.5, 15.5, 15.1)","(1.4, 1.46, 1.454)","(10.0, 34.0, 31.5)","(7.0, 10.5, 9.583333333333334)","(10.0, 13.5, 12.954545454545455)"
09-01-2023 14:27:57.830080,"(15.0, 46.0, 45.07692307692308)","(7.5, 15.5, 15.1)","(1.4, 1.46, 1.4526666666666666)","(10.0, 34.0, 31.5)","(7.0, 10.5, 9.583333333333334)","(10.0, 13.5, 12.954545454545455)"
09-01-2023 14:27:58.810040,"(15.0, 46.0, 45.07692307692308)","(7.5, 15.5, 15.1)","(1.4, 1.45, 1.4466666666666665)","(10.0, 34.0, 31.5)","(7.0, 10.5, 9.782608695652174)","(10.0, 13.5, 12.954545454545455)"
09-01-2023 14:27:59.782159,"(15.0, 46.0, 45.07692307692308)","(7.5, 15.5, 15.1)","(1.4, 1.45, 1.4466666666666665)","(10.0, 34.0, 31.5)","(7.0, 10.5, 9.782608695652174)","(10.0, 13.5, 12.954545454545455)"
09-01-2023 14:28:00.756552,"(15.0, 46.0, 45.07692307692308)","(7.5, 15.5, 15.1)","(1.4, 1.45, 1.4466666666666665)","(10.0, 34.0, 31.5)","(7.0, 10.5, 9.95)","(10.0, 13.5, 12.954545454545455)"
09-01-2023 14:28:01.748783,"(15.0, 46.0, 45.07692307692308)","(7.5, 15.5, 15.1)","(1.4, 1.45, 1.4466666666666665)","(10.0, 34.0, 31.5)","(7.0, 10.5, 9.95)","(10.0, 13.5, 12.954545454545455)"
09-01-2023 14:28:02.717266,"(15.0, 46.0, 45.07692307692308)","(7.5, 15.0, 14.846153846153847)","(1.4, 1.45, 1.4442857142857142)","(10.0, 34.0, 31.5)","(7.0, 10.5, 9.95)","(10.0, 13.5, 12.954545454545455)"
09-01-2023 14:28:03.742450,"(15.0, 46.0, 45.07692307692308)","(7.5, 15.0, 14.846153846153847)","(1.4, 1.45, 1.4442857142857142)","(10.0, 34.0, 31.5)","(7.0, 10.5, 9.696153846153846)","(10.0, 13.5, 12.954545454545455)"
09-01-2023 14:28:04.689774,"(15.0, 46.0, 45.07692307692308)","(7.5, 15.0, 14.846153846153847)","(1.4, 1.45, 1.4442857142857142)","(10.0, 34.0, 31.5)","(7.0, 10.5, 9.696153846153846)","(10.0, 13.5, 12.954545454545455)"
09-01-2023 14:28:05.698609,"(15.0, 46.0, 45.07692307692308)","(7.5, 15.0, 14.846153846153847)","(1.4, 1.45, 1.4466666666666665)","(10.0, 34.0, 33.166666666666664)","(7.0, 10.5, 9.696153846153846)","(10.0, 13.5, 12.576923076923077)"
09-01-2023 14:28:06.702228,"(15.0, 46.0, 45.07692307692308)","(7.5, 15.0, 14.846153846153847)","(1.4, 1.45, 1.4466666666666665)","(10.0, 34.0, 33.166666666666664)","(7.0, 10.5, 9.696153846153846)","(10.0, 13.5, 12.576923076923077)"
09-01-2023 14:28:07.747791,"(15.0, 46.0, 45.07692307692308)","(7.5, 15.0, 14.846153846153847)","(1.4, 1.45, 1.4466666666666665)","(10.0, 34.0, 33.166666666666664)","(7.0, 10.5, 9.696153846153846)","(10.0, 13.5, 12.576923076923077)"
09-01-2023 14:28:08.664573,"(15.0, 46.0, 45.07692307692308)","(7.5, 16.5, 15.527777777777779)","(1.4, 1.45, 1.4466666666666665)","(10.0, 34.0, 33.166666666666664)","(7.0, 10.5, 9.696153846153846)","(10.0, 13.5, 12.576923076923077)"
09-01-2023 14:28:09.543749,"(15.0, 46.0, 45.07692307692308)","(7.5, 16.5, 15.40625)","(1.4, 1.46, 1.4504545454545454)","(10.0, 34.0, 33.166666666666664)","(7.0, 10.5, 9.696153846153846)","(10.0, 13.5, 12.576923076923077)"
09-01-2023 14:28:10.500625,"(15.0, 46.0, 45.07692307692308)","(7.5, 16.5, 15.40625)","(1.4, 1.46, 1.4418421052631578)","(10.0, 34.0, 33.166666666666664)","(7.0, 10.5, 9.696153846153846)","(10.0, 13.5, 12.576923076923077)"
09-01-2023 14:28:11.454419,"(15.0, 46.0, 45.07692307692308)","(7.5, 16.5, 15.40625)","(1.4, 1.46, 1.4418421052631578)","(10.0, 34.0, 33.166666666666664)","(7.0, 10.5, 9.696153846153846)","(10.0, 13.5, 12.576923076923077)"
09-01-2023 14:28:12.412267,"(15.0, 46.0, 45.07692307692308)","(7.5, 16.5, 15.40625)","(1.4, 1.46, 1.4418421052631578)","(10.0, 34.0, 33.166666666666664)","(7.0, 10.5, 9.696153846153846)","(10.0, 13.5, 12.576923076923077)"
09-01-2023 14:28:13.381113,"(15.0, 46.0, 45.07692307692308)","(7.5, 16.5, 15.40625)","(1.4, 1.46, 1.4418421052631578)","(10.0, 34.0, 33.166666666666664)","(7.0, 10.5, 9.696153846153846)","(10.0, 13.5, 12.576923076923077)"
09-01-2023 14:28:14.291758,"(15.0, 46.0, 45.07692307692308)","(7.5, 16.5, 15.40625)","(1.4, 1.46, 1.4418421052631578)","(10.0, 34.0, 33.166666666666664)","(7.0, 10.5, 9.696153846153846)","(10.0, 13.5, 12.55)"
09-01-2023 14:28:15.512057,"(15.0, 46.0, 45.07692307692308)","(7.5, 16.5, 16.166666666666668)","(1.4, 1.46, 1.4418421052631578)","(10.0, 34.0, 33.166666666666664)","(7.0, 10.5, 9.696153846153846)","(10.0, 13.5, 12.55)"
09-01-2023 14:28:16.462323,"(15.0, 46.0, 45.07692307692308)","(7.5, 16.5, 16.166666666666668)","(1.4, 1.46, 1.4418421052631578)","(10.0, 34.0, 33.166666666666664)","(7.0, 10.5, 9.696153846153846)","(10.0, 13.5, 12.55)"
09-01-2023 14:28:17.515948,"(15.0, 46.0, 45.07692307692308)","(7.5, 16.5, 16.166666666666668)","(1.4, 1.46, 1.4418421052631578)","(10.0, 34.0, 33.166666666666664)","(7.0, 10.5, 9.696153846153846)","(10.0, 13.5, 12.55)"
09-01-2023 14:28:18.605445,"(15.0, 46.0, 45.07692307692308)","(7.5, 16.5, 16.166666666666668)","(1.4, 1.46, 1.4418421052631578)","(10.0, 34.0, 33.166666666666664)","(7.0, 10.5, 9.696153846153846)","(10.0, 13.5, 12.55)"
09-01-2023 14:28:19.523336,"(15.0, 46.0, 45.07692307692308)","(7.5, 16.5, 16.166666666666668)","(1.4, 1.46, 1.4418421052631578)","(10.0, 34.0, 33.166666666666664)","(7.0, 10.5, 9.696153846153846)","(10.0, 13.5, 12.55)"
09-01-2023 14:28:20.440989,"(15.0, 46.0, 45.07692307692308)","(7.5, 16.5, 16.166666666666668)","(1.4, 1.46, 1.4418421052631578)","(10.0, 34.0, 33.166666666666664)","(7.0, 10.5, 9.696153846153846)","(10.0, 13.5, 12.55)"
09-01-2023 14:28:21.563212,"(15.0, 46.0, 45.07692307692308)","(7.5, 16.5, 16.166666666666668)","(1.4, 1.46, 1.448)","(10.0, 34.0, 33.166666666666664)","(7.0, 10.5, 9.696153846153846)","(10.0, 13.5, 12.55)"
09-01-2023 14:28:22.753846,"(15.0, 34.0, 29.405405405405407)","(7.5, 16.5, 16.166666666666668)","(1.4, 1.46, 1.448)","(10.0, 34.0, 33.166666666666664)","(7.0, 10.5, 9.696153846153846)","(10.0, 13.5, 12.973684210526315)"
09-01-2023 14:28:23.713899,"(15.0, 34.0, 29.77777777777778)","(7.5, 16.5, 16.166666666666668)","(1.4, 1.46, 1.448)","(10.0, 34.0, 33.166666666666664)","(7.0, 10.5, 9.696153846153846)","(10.0, 13.5, 12.973684210526315)"
09-01-2023 14:28:24.631665,"(15.0, 34.0, 30.041666666666668)","(7.5, 16.5, 16.166666666666668)","(1.4, 1.46, 1.448)","(10.0, 34.0, 33.166666666666664)","(7.0, 10.5, 9.696153846153846)","(10.0, 13.5, 12.973684210526315)"
09-01-2023 14:28:25.594594,"(15.0, 34.0, 30.041666666666668)","(7.5, 16.5, 16.166666666666668)","(1.4, 1.46, 1.448)","(10.0, 34.0, 33.166666666666664)","(7.0, 10.5, 9.696153846153846)","(10.0, 13.5, 12.973684210526315)"
09-01-2023 14:28:26.645929,"(15.0, 34.0, 30.136363636363637)","(7.5, 16.5, 16.166666666666668)","(1.4, 1.46, 1.448)","(10.0, 34.0, 33.166666666666664)","(7.0, 10.5, 9.696153846153846)","(9.0, 13.5, 13.083333333333334)"
09-01-2023 14:28:27.721691,"(15.0, 34.0, 30.136363636363637)","(7.5, 16.5, 16.166666666666668)","(1.4, 1.46, 1.448)","(10.0, 34.0, 33.166666666666664)","(7.0, 10.5, 9.696153846153846)","(9.0, 13.5, 13.083333333333334)"
09-01-2023 14:28:28.759840,"(15.0, 34.0, 30.136363636363637)","(7.5, 16.5, 16.166666666666668)","(1.4, 1.46, 1.448)","(10.0, 34.0, 33.166666666666664)","(7.0, 10.5, 9.696153846153846)","(9.0, 13.5, 13.083333333333334)"
09-01-2023 14:28:29.818824,"(15.0, 34.0, 30.304347826086957)","(7.5, 16.5, 16.166666666666668)","(1.4, 1.46, 1.448)","(10.0, 34.0, 33.166666666666664)","(7.0, 10.5, 9.696153846153846)","(9.0, 13.5, 13.083333333333334)"
09-01-2023 14:28:30.831071,"(15.0, 34.0, 30.304347826086957)","(7.5, 16.5, 16.166666666666668)","(1.4, 1.46, 1.448)","(10.0, 34.0, 33.166666666666664)","(7.0, 10.5, 9.696153846153846)","(9.0, 13.5, 13.12962962962963)"
09-01-2023 14:28:31.921681,"(15.0, 34.0, 30.2)","(7.5, 16.5, 16.166666666666668)","(1.4, 1.46, 1.448)","(10.0, 34.0, 33.166666666666664)","(7.0, 10.5, 9.696153846153846)","(9.0, 13.5, 13.083333333333334)"
09-01-2023 14:28:32.979094,"(15.0, 34.0, 30.304347826086957)","(7.5, 16.5, 16.166666666666668)","(1.4, 1.46, 1.448)","(10.0, 34.0, 33.166666666666664)","(7.0, 10.5, 9.696153846153846)","(9.0, 13.5, 13.083333333333334)"
09-01-2023 14:28:33.916429,"(15.0, 34.0, 30.304347826086957)","(7.5, 16.5, 16.166666666666668)","(1.4, 1.46, 1.448)","(10.0, 34.0, 33.166666666666664)","(7.0, 10.5, 9.696153846153846)","(9.0, 13.5, 12.8)"
09-01-2023 14:28:34.938444,"(15.0, 34.0, 30.304347826086957)","(7.5, 16.5, 16.166666666666668)","(1.4, 1.46, 1.4504545454545454)","(10.0, 34.0, 33.166666666666664)","(7.0, 10.5, 9.696153846153846)","(9.0, 13.5, 12.916666666666666)"
09-01-2023 14:28:36.200754,"(15.0, 34.0, 30.2)","(7.5, 16.5, 16.166666666666668)","(1.4, 1.46, 1.4504545454545454)","(10.0, 34.0, 33.166666666666664)","(7.0, 10.5, 9.696153846153846)","(9.0, 13.5, 12.981481481481481)"
09-01-2023 14:28:37.221681,"(15.0, 34.0, 30.2)","(7.5, 16.5, 16.166666666666668)","(1.4, 1.46, 1.4504545454545454)","(10.0, 34.0, 33.166666666666664)","(7.0, 10.5, 9.696153846153846)","(9.0, 13.5, 13.18421052631579)"
09-01-2023 14:28:38.191144,"(15.0, 34.0, 30.304347826086957)","(7.5, 16.5, 16.166666666666668)","(1.4, 1.46, 1.4504545454545454)","(10.0, 34.0, 33.166666666666664)","(7.0, 10.5, 9.696153846153846)","(9.0, 13.5, 13.4)"
09-01-2023 14:28:39.163337,"(15.0, 34.0, 30.304347826086957)","(7.5, 16.5, 16.166666666666668)","(1.4, 1.46, 1.4504545454545454)","(10.0, 34.0, 33.166666666666664)","(7.0, 10.5, 9.696153846153846)","(9.0, 14.0, 13.4)"
09-01-2023 14:28:40.326764,"(15.0, 34.0, 30.304347826086957)","(7.5, 16.5, 16.166666666666668)","(1.4, 1.46, 1.4504545454545454)","(10.0, 34.0, 33.166666666666664)","(7.0, 10.5, 9.696153846153846)","(9.0, 14.0, 13.4)"
09-01-2023 14:28:41.596161,"(15.0, 34.0, 30.304347826086957)","(7.5, 16.5, 16.166666666666668)","(1.4, 1.46, 1.4425)","(10.0, 34.0, 33.166666666666664)","(7.0, 10.5, 9.696153846153846)","(9.0, 14.0, 13.4)"
09-01-2023 14:28:42.625221,"(15.0, 34.0, 30.2)","(7.5, 16.5, 16.166666666666668)","(1.4, 1.46, 1.4425)","(10.0, 34.0, 33.166666666666664)","(7.0, 10.5, 9.696153846153846)","(9.0, 14.0, 13.4)"
09-01-2023 14:28:43.552509,"(15.0, 34.0, 30.2)","(7.5, 16.5, 16.166666666666668)","(1.4, 1.46, 1.4425)","(10.0, 34.0, 33.166666666666664)","(7.0, 10.5, 9.696153846153846)","(9.0, 14.0, 13.4)"
09-01-2023 14:28:44.506880,"(15.0, 34.0, 30.2)","(7.5, 16.5, 16.166666666666668)","(1.4, 1.46, 1.4460714285714285)","(10.0, 34.0, 33.166666666666664)","(7.0, 10.5, 9.696153846153846)","(9.0, 14.0, 13.4)"
09-01-2023 14:28:45.450803,"(15.0, 34.0, 30.2)","(7.5, 16.5, 16.166666666666668)","(1.4, 1.46, 1.4460714285714285)","(10.0, 34.0, 33.166666666666664)","(7.0, 10.5, 9.696153846153846)","(9.0, 14.0, 13.4)"
09-01-2023 14:28:46.513384,"(15.0, 34.0, 30.2)","(7.5, 16.5, 16.166666666666668)","(1.4, 1.46, 1.4460714285714285)","(10.0, 34.0, 33.166666666666664)","(7.0, 10.5, 9.75)","(9.0, 14.0, 13.4)"
09-01-2023 14:28:47.586812,"(15.0, 34.0, 30.304347826086957)","(7.5, 16.5, 15.805555555555555)","(1.4, 1.46, 1.4460714285714285)","(10.0, 34.0, 33.166666666666664)","(7.0, 10.0, 9.58)","(9.0, 14.0, 13.4)"
09-01-2023 14:28:48.591969,"(15.0, 34.0, 30.304347826086957)","(7.5, 16.5, 15.805555555555555)","(1.4, 1.46, 1.4460714285714285)","(10.0, 34.0, 33.166666666666664)","(7.0, 10.0, 9.55)","(9.0, 14.0, 13.4)"
09-01-2023 14:28:49.635434,"(15.0, 34.0, 30.2)","(7.5, 16.5, 16.166666666666668)","(1.4, 1.46, 1.4460714285714285)","(10.0, 34.0, 33.166666666666664)","(7.0, 10.0, 9.55)","(9.0, 14.0, 13.4)"
09-01-2023 14:28:50.732681,"(15.0, 34.0, 30.2)","(7.5, 16.5, 16.166666666666668)","(1.4, 1.46, 1.4460714285714285)","(10.0, 34.0, 33.166666666666664)","(7.0, 10.0, 9.55)","(9.0, 14.0, 13.4)"
09-01-2023 14:28:51.699056,"(15.0, 34.0, 30.2)","(7.5, 16.5, 16.166666666666668)","(1.4, 1.46, 1.4460714285714285)","(10.0, 34.0, 33.166666666666664)","(7.0, 10.0, 9.55)","(9.0, 14.0, 13.4)"
09-01-2023 14:28:52.624574,"(15.0, 34.0, 30.2)","(7.5, 16.5, 16.166666666666668)","(1.4, 1.46, 1.4460714285714285)","(10.0, 34.0, 33.166666666666664)","(7.0, 10.0, 9.55)","(9.0, 14.0, 13.4)"
09-01-2023 14:28:53.719984,"(15.0, 34.0, 30.2)","(7.5, 16.5, 16.166666666666668)","(1.4, 1.46, 1.4460714285714285)","(10.0, 34.0, 33.166666666666664)","(7.0, 10.0, 9.55)","(9.0, 14.0, 13.4)"
09-01-2023 14:28:54.759378,"(15.0, 34.0, 30.51282051282051)","(7.5, 16.5, 16.166666666666668)","(1.4, 1.46, 1.4460714285714285)","(10.0, 34.0, 33.166666666666664)","(7.0, 10.0, 9.55)","(9.0, 14.0, 13.4)"
09-01-2023 14:28:55.835039,"(15.0, 34.0, 30.51282051282051)","(7.5, 16.5, 16.166666666666668)","(1.4, 1.46, 1.4460714285714285)","(10.0, 34.0, 33.166666666666664)","(7.0, 10.0, 9.55)","(9.0, 14.0, 13.4)"
09-01-2023 14:28:56.853037,"(15.0, 34.0, 30.51282051282051)","(7.5, 16.5, 16.166666666666668)","(1.4, 1.46, 1.4460714285714285)","(10.0, 34.0, 33.166666666666664)","(7.0, 10.0, 9.7)","(9.0, 14.0, 13.4)"
09-01-2023 14:28:57.735880,"(15.0, 34.0, 30.761904761904763)","(7.5, 16.5, 15.805555555555555)","(1.4, 1.46, 1.4460714285714285)","(10.0, 34.0, 33.166666666666664)","(7.0, 10.0, 9.7)","(9.0, 14.0, 13.4)"
09-01-2023 14:28:58.748394,"(15.0, 34.0, 30.761904761904763)","(7.5, 16.5, 16.166666666666668)","(1.4, 1.46, 1.4460714285714285)","(10.0, 34.0, 33.166666666666664)","(7.0, 10.0, 9.7)","(9.0, 14.0, 13.5)"
09-01-2023 14:28:59.854560,"(15.0, 34.0, 30.761904761904763)","(7.5, 16.5, 16.166666666666668)","(1.4, 1.46, 1.4460714285714285)","(10.0, 34.0, 33.166666666666664)","(7.0, 10.0, 9.7)","(9.0, 14.0, 13.5)"
09-01-2023 14:29:00.894916,"(15.0, 34.0, 30.761904761904763)","(7.5, 16.5, 16.166666666666668)","(1.4, 1.46, 1.4460714285714285)","(10.0, 34.0, 33.166666666666664)","(7.0, 10.0, 9.7)","(9.0, 14.0, 13.5)"
09-01-2023 14:29:01.863248,"(15.0, 34.0, 30.761904761904763)","(7.5, 16.5, 16.166666666666668)","(1.4, 1.46, 1.4460714285714285)","(10.0, 34.0, 33.166666666666664)","(7.0, 10.0, 9.7)","(9.0, 14.0, 13.5)"
09-01-2023 14:29:02.818426,"(15.0, 34.0, 30.761904761904763)","(7.5, 16.5, 16.166666666666668)","(1.4, 1.46, 1.4460714285714285)","(10.0, 34.0, 33.166666666666664)","(7.0, 10.0, 9.82)","(9.0, 14.0, 13.5)"
09-01-2023 14:29:03.781336,"(15.0, 34.0, 30.761904761904763)","(7.5, 16.5, 16.166666666666668)","(1.4, 1.46, 1.4460714285714285)","(10.0, 34.0, 33.166666666666664)","(7.0, 10.0, 9.836363636363636)","(9.0, 14.0, 13.352941176470589)"
09-01-2023 14:29:04.845691,"(15.0, 34.0, 32.111111111111114)","(7.5, 16.5, 16.071428571428573)","(1.4, 1.45, 1.4376470588235293)","(10.0, 34.0, 33.375)","(7.0, 10.0, 9.7)","(9.0, 14.0, 13.333333333333334)"
09-01-2023 14:29:05.861733,"(15.0, 34.0, 32.146341463414636)","(7.5, 16.5, 16.25)","(1.4, 1.44, 1.4376470588235293)","(10.0, 34.0, 33.375)","(7.0, 10.0, 9.836363636363636)","(9.0, 13.5, 13.055555555555555)"
09-01-2023 14:29:06.848615,"(15.0, 34.0, 32.34782608695652)","(7.5, 16.5, 16.25)","(1.4, 1.44, 1.4361904761904762)","(10.0, 34.0, 33.375)","(7.0, 10.0, 9.82)","(9.0, 13.5, 13.3125)"
09-01-2023 14:29:07.910468,"(15.0, 34.0, 32.23255813953488)","(7.5, 16.5, 16.25)","(1.4, 1.45, 1.4423809523809523)","(10.0, 34.0, 33.375)","(7.0, 10.0, 9.88)","(9.0, 13.5, 13.029411764705882)"
09-01-2023 14:29:09.109966,"(15.0, 34.0, 32.1)","(7.5, 16.5, 16.071428571428573)","(1.4, 1.44, 1.4433333333333334)","(10.0, 34.0, 33.375)","(7.0, 10.0, 9.7)","(9.0, 13.5, 13.029411764705882)"
09-01-2023 14:29:10.211530,"(15.0, 34.0, 32.416666666666664)","(7.5, 16.5, 16.071428571428573)","(1.4, 1.45, 1.4442857142857142)","(10.0, 34.0, 33.375)","(7.0, 10.0, 9.7)","(9.0, 13.5, 13.25)"
09-01-2023 14:29:11.139700,"(15.0, 34.0, 32.416666666666664)","(7.5, 16.5, 16.071428571428573)","(1.4, 1.45, 1.4442857142857142)","(10.0, 34.0, 33.375)","(7.0, 10.0, 9.836363636363636)","(9.0, 13.5, 13.029411764705882)"
09-01-2023 14:29:12.161206,"(16.0, 34.0, 32.416666666666664)","(8.0, 16.5, 15.833333333333334)","(1.35, 1.45, 1.4466666666666665)","(11.0, 34.0, 33.375)","(7.0, 10.0, 9.7)","(9.0, 13.5, 13.25)"
09-01-2023 14:29:13.288325,"(16.0, 34.0, 32.416666666666664)","(8.0, 16.5, 16.071428571428573)","(1.35, 1.45, 1.4448936170212765)","(11.0, 34.0, 33.375)","(7.0, 10.0, 9.836363636363636)","(9.0, 13.5, 13.029411764705882)"
09-01-2023 14:29:14.413261,"(16.0, 34.0, 32.509803921568626)","(8.0, 16.5, 16.192307692307693)","(1.35, 1.45, 1.4444186046511627)","(11.0, 34.0, 33.375)","(7.0, 10.0, 9.7)","(9.0, 13.5, 13.25)"
09-01-2023 14:29:15.513839,"(16.0, 34.0, 32.509803921568626)","(8.0, 16.5, 17.065217391304348)","(1.35, 1.45, 1.4379487179487178)","(11.0, 34.0, 33.375)","(7.0, 10.0, 9.7)","(9.0, 13.5, 13.25)"
09-01-2023 14:29:16.491026,"(16.0, 34.0, 32.509803921568626)","(8.0, 18.5, 17.065217391304348)","(1.35, 1.44, 1.4379487179487178)","(11.0, 34.0, 33.44444444444444)","(7.0, 10.0, 9.836363636363636)","(9.0, 13.5, 13.029411764705882)"
09-01-2023 14:29:17.540514,"(16.0, 34.0, 32.509803921568626)","(8.0, 18.5, 17.065217391304348)","(1.35, 1.44, 1.4379487179487178)","(11.0, 34.0, 33.44444444444444)","(7.0, 10.0, 9.7)","(9.0, 13.5, 13.25)"
09-01-2023 14:29:18.543125,"(16.0, 34.0, 32.509803921568626)","(8.0, 18.5, 17.065217391304348)","(1.35, 1.44, 1.4379487179487178)","(11.0, 34.0, 33.44444444444444)","(7.0, 10.0, 9.836363636363636)","(9.0, 13.5, 13.029411764705882)"
09-01-2023 14:29:19.629265,"(16.0, 34.0, 32.416666666666664)","(8.0, 18.5, 16.666666666666668)","(1.35, 1.44, 1.4365217391304348)","(11.0, 34.0, 33.44444444444444)","(7.0, 10.0, 9.7)","(9.0, 13.5, 13.25)"
09-01-2023 14:29:20.644331,"(16.0, 34.0, 32.416666666666664)","(8.0, 18.5, 16.8125)","(1.35, 1.44, 1.4365217391304348)","(11.0, 34.0, 33.44444444444444)","(7.0, 10.0, 9.88)","(9.0, 13.5, 13.029411764705882)"
09-01-2023 14:29:21.610520,"(16.0, 34.0, 32.416666666666664)","(8.0, 18.5, 16.25)","(1.35, 1.44, 1.4365217391304348)","(11.0, 34.0, 33.375)","(7.0, 10.0, 9.7)","(9.0, 13.5, 13.25)"
09-01-2023 14:29:22.782372,"(16.0, 34.0, 32.509803921568626)","(8.0, 18.5, 17.0)","(1.35, 1.44, 1.4365217391304348)","(11.0, 34.0, 33.375)","(7.0, 10.0, 9.7)","(9.0, 13.5, 13.25)"
09-01-2023 14:29:23.913503,"(16.0, 34.0, 32.509803921568626)","(8.0, 18.5, 17.0)","(1.35, 1.44, 1.4365217391304348)","(11.0, 34.0, 33.375)","(7.0, 10.0, 9.836363636363636)","(9.0, 13.5, 13.029411764705882)"
09-01-2023 14:29:25.051005,"(16.0, 34.0, 32.75409836065574)","(8.0, 18.5, 17.0)","(1.35, 1.44, 1.4474603174603173)","(11.0, 34.0, 33.375)","(7.0, 10.0, 9.7)","(9.0, 13.5, 13.142857142857142)"
09-01-2023 14:29:26.241739,"(16.0, 34.0, 32.75409836065574)","(8.0, 18.5, 17.681818181818183)","(1.35, 1.45, 1.4454929577464788)","(11.0, 34.0, 33.72222222222222)","(7.0, 10.0, 9.836363636363636)","(9.0, 13.5, 12.966666666666667)"
09-01-2023 14:29:27.388003,"(16.0, 34.0, 32.75409836065574)","(8.0, 18.5, 17.681818181818183)","(1.35, 1.45, 1.4355555555555555)","(11.0, 34.0, 33.72222222222222)","(7.0, 10.0, 9.914285714285715)","(9.0, 13.5, 12.666666666666666)"
09-01-2023 14:29:28.595867,"(16.0, 34.0, 32.689655172413794)","(8.0, 18.5, 17.55263157894737)","(1.35, 1.44, 1.437142857142857)","(11.0, 34.0, 33.72222222222222)","(7.0, 10.0, 9.88)","(9.0, 13.5, 12.909090909090908)"
09-01-2023 14:29:29.741483,"(16.0, 34.0, 32.689655172413794)","(8.0, 18.5, 17.125)","(1.35, 1.44, 1.437142857142857)","(11.0, 34.0, 33.72222222222222)","(7.0, 10.0, 9.88)","(9.0, 13.5, 12.777777777777779)"
09-01-2023 14:29:30.883644,"(17.0, 34.0, 32.75409836065574)","(9.0, 17.5, 17.0)","(1.3, 1.44, 1.4425581395348837)","(13.0, 34.0, 33.72222222222222)","(7.0, 10.0, 9.88)","(9.0, 13.5, 12.777777777777779)"
09-01-2023 14:29:32.009616,"(17.0, 34.0, 32.75409836065574)","(9.0, 17.5, 15.961538461538462)","(1.3, 1.45, 1.4425581395348837)","(13.0, 34.0, 33.9)","(7.0, 10.0, 9.88)","(9.0, 13.5, 12.777777777777779)"
09-01-2023 14:29:33.041878,"(17.0, 34.0, 32.75409836065574)","(9.0, 17.5, 15.961538461538462)","(1.3, 1.45, 1.4425581395348837)","(13.0, 36.0, 33.9)","(7.0, 10.0, 9.64)","(9.0, 13.5, 13.357142857142858)"
09-01-2023 14:29:34.139313,"(17.0, 34.0, 32.75409836065574)","(9.0, 17.5, 15.961538461538462)","(1.3, 1.45, 1.4425581395348837)","(13.0, 36.0, 34.88)","(7.0, 10.0, 9.82)","(9.0, 13.5, 13.0625)"
09-01-2023 14:29:35.187972,"(17.0, 34.0, 32.75409836065574)","(9.0, 17.5, 15.961538461538462)","(1.3, 1.45, 1.4425581395348837)","(13.0, 36.0, 33.9)","(7.0, 10.0, 9.64)","(9.0, 13.5, 13.166666666666666)"
09-01-2023 14:29:36.275790,"(17.0, 34.0, 32.75409836065574)","(9.0, 17.5, 15.961538461538462)","(1.3, 1.45, 1.4352)","(13.0, 36.0, 33.9)","(7.0, 10.0, 9.64)","(9.0, 13.5, 13.166666666666666)"
