,Cosmic Bruce,Head Bin,Sugar Your Sweet,Moraine Chloe,Umbilical Man,Tiggys Em,Inga Sally,Rebels Spark
09-01-2023 14:13:46.959721,"(2.7, 4.2, 3.928)","(15.0, 32.0, 17.0)","(26.0, 270.0, 97.14285714285714)","(2.9, 4.2, 3.3066666666666666)","(12.0, 50.0, 27.666666666666668)","(11.0, 21.0, 15.0)","(8.5, 15.0, 10.1)","(5.0, 7.6, 5.666666666666667)"
09-01-2023 14:13:48.039551,"(2.7, 4.2, 3.928)","(15.0, 32.0, 17.0)","(26.0, 270.0, 97.14285714285714)","(2.9, 4.2, 3.3066666666666666)","(12.0, 50.0, 27.666666666666668)","(11.0, 21.0, 15.0)","(8.5, 15.0, 9.82)","(5.0, 7.6, 5.5636363636363635)"
09-01-2023 14:13:49.156274,"(2.7, 4.2, 3.928)","(15.0, 32.0, 17.0)","(26.0, 270.0, 97.14285714285714)","(2.9, 4.2, 3.3066666666666666)","(12.0, 50.0, 27.666666666666668)","(11.0, 21.0, 15.0)","(8.5, 15.0, 9.82)","(5.0, 7.6, 5.5636363636363635)"
09-01-2023 14:13:50.296805,"(2.7, 4.2, 3.928)","(15.0, 32.0, 17.0)","(26.0, 270.0, 97.14285714285714)","(2.9, 4.2, 3.3066666666666666)","(12.0, 50.0, 27.666666666666668)","(11.0, 21.0, 15.0)","(8.5, 15.0, 10.418181818181818)","(5.0, 7.6, 5.666666666666667)"
09-01-2023 14:13:51.438573,"(2.7, 4.2, 3.928)","(15.0, 32.0, 17.0)","(26.0, 250.0, 91.42857142857143)","(2.9, 4.2, 3.3066666666666666)","(12.0, 50.0, 27.666666666666668)","(11.0, 21.0, 15.0)","(8.5, 15.0, 10.1)","(5.0, 7.6, 5.5636363636363635)"
09-01-2023 14:13:52.645612,"(2.7, 4.2, 3.928)","(15.0, 32.0, 17.0)","(26.0, 250.0, 91.42857142857143)","(2.9, 4.2, 3.3066666666666666)","(12.0, 50.0, 27.666666666666668)","(11.0, 21.0, 15.0)","(8.5, 15.0, 10.1)","(5.0, 7.6, 5.5636363636363635)"
09-01-2023 14:13:53.812637,"(2.7, 4.2, 3.928)","(15.0, 32.0, 17.0)","(26.0, 250.0, 91.42857142857143)","(2.9, 4.2, 3.3066666666666666)","(12.0, 50.0, 27.666666666666668)","(11.0, 21.0, 15.0)","(8.5, 15.0, 9.82)","(5.0, 7.6, 5.5636363636363635)"
09-01-2023 14:13:54.970811,"(2.7, 4.2, 3.928)","(15.0, 32.0, 17.0)","(26.0, 250.0, 91.42857142857143)","(2.9, 4.2, 3.3066666666666666)","(12.0, 50.0, 26.9)","(11.0, 21.0, 15.0)","(8.5, 15.0, 9.82)","(5.0, 7.6, 5.885714285714285)"
09-01-2023 14:13:56.013069,"(2.7, 4.2, 3.928)","(15.0, 32.0, 17.0)","(26.0, 290.0, 102.85714285714286)","(2.9, 4.2, 3.3066666666666666)","(12.0, 50.0, 26.9)","(11.0, 21.0, 15.0)","(8.5, 15.0, 9.82)","(5.0, 7.6, 5.5636363636363635)"
09-01-2023 14:13:57.062834,"(2.7, 4.2, 3.928)","(15.0, 32.0, 17.0)","(26.0, 290.0, 102.85714285714286)","(2.9, 4.2, 3.3066666666666666)","(12.0, 50.0, 33.5)","(11.0, 21.0, 15.0)","(8.5, 15.0, 10.1)","(5.0, 7.6, 5.5636363636363635)"
09-01-2023 14:13:58.046770,"(2.7, 4.2, 3.928)","(15.0, 32.0, 17.0)","(26.0, 290.0, 102.85714285714286)","(2.9, 4.0, 3.2399999999999998)","(12.0, 50.0, 33.5)","(11.0, 21.0, 15.0)","(8.5, 15.0, 9.82)","(5.0, 7.6, 5.5636363636363635)"
09-01-2023 14:13:59.157743,"(2.7, 4.2, 3.928)","(15.0, 32.0, 17.0)","(26.0, 290.0, 102.85714285714286)","(2.9, 4.0, 3.2399999999999998)","(12.0, 50.0, 33.5)","(11.0, 21.0, 15.0)","(8.5, 15.0, 10.418181818181818)","(5.0, 7.6, 5.8)"
09-01-2023 14:14:00.265474,"(2.7, 4.2, 3.928)","(15.0, 32.0, 17.0)","(26.0, 290.0, 102.85714285714286)","(2.9, 4.0, 3.2399999999999998)","(12.0, 50.0, 33.5)","(11.0, 21.0, 15.0)","(8.5, 15.0, 10.1)","(5.0, 7.6, 5.709090909090909)"
09-01-2023 14:14:01.387010,"(2.7, 4.2, 3.928)","(15.0, 32.0, 17.0)","(26.0, 290.0, 102.85714285714286)","(2.9, 4.0, 3.2399999999999998)","(12.0, 50.0, 33.5)","(11.0, 21.0, 15.0)","(8.5, 15.0, 10.1)","(5.0, 7.6, 5.709090909090909)"
09-01-2023 14:14:02.524360,"(2.7, 4.2, 3.928)","(15.0, 32.0, 17.0)","(26.0, 290.0, 102.85714285714286)","(2.9, 4.0, 2.9977777777777774)","(12.0, 50.0, 33.5)","(11.0, 21.0, 15.0)","(8.5, 15.0, 9.82)","(5.0, 7.6, 5.709090909090909)"
09-01-2023 14:14:03.743468,"(2.7, 4.2, 3.928)","(15.0, 32.0, 17.0)","(26.0, 290.0, 102.85714285714286)","(2.9, 4.1, 2.9977777777777774)","(12.0, 50.0, 33.5)","(11.0, 21.0, 15.0)","(8.5, 15.0, 10.418181818181818)","(5.0, 7.6, 5.885714285714285)"
09-01-2023 14:14:04.892746,"(2.7, 4.2, 3.928)","(15.0, 32.0, 17.0)","(26.0, 290.0, 104.28571428571429)","(2.9, 4.1, 2.9977777777777774)","(12.0, 50.0, 33.5)","(11.0, 21.0, 15.0)","(8.5, 15.0, 10.1)","(5.0, 7.6, 5.885714285714285)"
09-01-2023 14:14:05.940141,"(2.7, 4.2, 3.928)","(15.0, 32.0, 17.0)","(26.0, 290.0, 104.28571428571429)","(2.9, 4.1, 2.9977777777777774)","(12.0, 50.0, 33.5)","(11.0, 21.0, 15.0)","(8.5, 15.0, 10.1)","(5.0, 7.6, 5.885714285714285)"
09-01-2023 14:14:07.078388,"(2.7, 4.2, 3.928)","(15.0, 32.0, 17.0)","(26.0, 290.0, 104.28571428571429)","(2.9, 4.1, 2.9977777777777774)","(12.0, 50.0, 33.5)","(11.0, 21.0, 15.0)","(8.5, 15.0, 9.82)","(5.0, 7.6, 5.666666666666667)"
09-01-2023 14:14:08.213661,"(2.7, 4.2, 3.928)","(15.0, 32.0, 17.0)","(26.0, 290.0, 104.28571428571429)","(2.9, 4.1, 2.9977777777777774)","(12.0, 50.0, 33.5)","(11.0, 21.0, 15.0)","(8.5, 15.0, 9.82)","(5.0, 7.6, 5.5636363636363635)"
09-01-2023 14:14:09.283634,"(2.7, 4.2, 3.928)","(15.0, 32.0, 17.0)","(26.0, 290.0, 104.28571428571429)","(2.9, 4.1, 2.9977777777777774)","(12.0, 50.0, 33.5)","(11.0, 21.0, 15.0)","(8.5, 15.0, 10.1)","(5.0, 7.6, 5.199999999999999)"
09-01-2023 14:14:10.362830,"(2.7, 4.2, 3.928)","(15.0, 32.0, 17.0)","(26.0, 290.0, 104.28571428571429)","(2.9, 4.1, 2.9977777777777774)","(12.0, 50.0, 33.5)","(11.0, 21.0, 15.0)","(8.5, 15.0, 10.1)","(5.0, 7.6, 5.885714285714285)"
09-01-2023 14:14:11.422743,"(2.7, 4.2, 3.928)","(15.0, 32.0, 17.0)","(26.0, 290.0, 104.28571428571429)","(2.9, 4.1, 2.9977777777777774)","(12.0, 50.0, 33.5)","(11.0, 21.0, 15.0)","(8.5, 15.0, 9.82)","(5.0, 7.6, 5.666666666666667)"
09-01-2023 14:14:12.489676,"(2.7, 4.2, 3.928)","(15.0, 32.0, 17.0)","(26.0, 290.0, 104.28571428571429)","(2.9, 4.1, 2.9977777777777774)","(12.0, 50.0, 33.5)","(11.0, 21.0, 15.0)","(8.5, 15.0, 9.82)","(5.0, 7.6, 5.5636363636363635)"
09-01-2023 14:14:13.532605,"(2.7, 4.2, 3.928)","(15.0, 32.0, 17.0)","(26.0, 290.0, 104.28571428571429)","(2.9, 4.1, 2.9977777777777774)","(12.0, 50.0, 33.5)","(11.0, 21.0, 15.0)","(8.5, 15.0, 9.82)","(5.0, 7.6, 5.5636363636363635)"
09-01-2023 14:14:14.610101,"(2.7, 4.2, 3.928)","(15.0, 32.0, 17.0)","(26.0, 290.0, 104.28571428571429)","(2.9, 4.1, 2.9977777777777774)","(12.0, 50.0, 25.0)","(11.0, 21.0, 15.0)","(8.5, 15.0, 10.1)","(5.0, 7.6, 5.885714285714285)"
09-01-2023 14:14:15.676868,"(2.7, 4.2, 3.928)","(15.0, 32.0, 17.0)","(26.0, 290.0, 104.28571428571429)","(2.9, 4.1, 2.9977777777777774)","(12.0, 50.0, 25.0)","(11.0, 21.0, 15.0)","(8.5, 15.0, 10.1)","(5.0, 7.6, 5.885714285714285)"
09-01-2023 14:14:16.839330,"(2.7, 4.2, 3.928)","(15.0, 32.0, 17.0)","(26.0, 290.0, 104.28571428571429)","(2.9, 4.1, 2.9977777777777774)","(12.0, 50.0, 25.0)","(11.0, 21.0, 15.0)","(8.5, 15.0, 9.82)","(5.0, 7.6, 5.666666666666667)"
09-01-2023 14:14:17.984838,"(2.7, 4.2, 3.928)","(15.0, 32.0, 17.0)","(26.0, 290.0, 104.28571428571429)","(2.9, 4.1, 2.9977777777777774)","(12.0, 50.0, 25.0)","(11.0, 21.0, 15.0)","(8.5, 15.0, 9.82)","(5.0, 7.6, 5.5636363636363635)"
09-01-2023 14:14:19.088152,"(2.7, 4.2, 3.928)","(15.0, 32.0, 17.0)","(26.0, 290.0, 104.28571428571429)","(2.9, 4.1, 2.9977777777777774)","(12.0, 50.0, 25.333333333333332)","(11.0, 21.0, 15.0)","(8.5, 15.0, 10.1)","(5.0, 7.6, 5.885714285714285)"
09-01-2023 14:14:20.247496,"(2.7, 4.2, 3.928)","(15.0, 32.0, 17.0)","(26.0, 290.0, 104.28571428571429)","(2.9, 4.1, 2.9977777777777774)","(12.0, 50.0, 25.333333333333332)","(11.0, 21.0, 15.0)","(8.5, 15.0, 10.1)","(5.0, 7.6, 5.885714285714285)"
09-01-2023 14:14:21.403542,"(2.7, 4.2, 3.928)","(15.0, 32.0, 17.0)","(26.0, 290.0, 104.28571428571429)","(2.9, 4.1, 2.9977777777777774)","(12.0, 50.0, 25.333333333333332)","(11.0, 21.0, 15.0)","(8.5, 15.0, 9.82)","(5.0, 7.6, 5.885714285714285)"
09-01-2023 14:14:22.548498,"(2.7, 4.1, 3.136470588235294)","(15.0, 32.0, 17.0)","(26.0, 290.0, 104.28571428571429)","(2.9, 4.1, 2.9977777777777774)","(12.0, 50.0, 25.333333333333332)","(11.0, 21.0, 15.0)","(8.5, 15.0, 9.82)","(5.0, 7.6, 5.885714285714285)"
09-01-2023 14:14:23.657346,"(2.7, 4.1, 3.136470588235294)","(15.0, 32.0, 17.0)","(26.0, 290.0, 104.28571428571429)","(2.9, 4.1, 2.9977777777777774)","(12.0, 50.0, 25.333333333333332)","(11.0, 21.0, 15.0)","(8.5, 15.0, 9.82)","(5.0, 7.6, 5.885714285714285)"
09-01-2023 14:14:24.768466,"(2.7, 4.1, 3.136470588235294)","(15.0, 32.0, 17.0)","(26.0, 290.0, 104.28571428571429)","(2.9, 4.1, 2.9977777777777774)","(12.0, 50.0, 25.333333333333332)","(11.0, 21.0, 15.0)","(8.5, 15.0, 9.82)","(5.0, 7.6, 5.885714285714285)"
09-01-2023 14:14:25.888990,"(2.7, 4.1, 3.136470588235294)","(15.0, 32.0, 17.0)","(26.0, 290.0, 104.28571428571429)","(2.9, 4.1, 2.9977777777777774)","(12.0, 50.0, 25.333333333333332)","(11.0, 21.0, 15.0)","(8.5, 15.0, 9.82)","(5.0, 7.6, 5.885714285714285)"
09-01-2023 14:14:26.982212,"(2.7, 4.1, 3.136470588235294)","(15.0, 32.0, 17.0)","(26.0, 290.0, 104.28571428571429)","(2.9, 4.1, 2.9977777777777774)","(12.0, 50.0, 25.333333333333332)","(11.0, 21.0, 15.0)","(8.5, 15.0, 9.82)","(5.0, 7.6, 5.885714285714285)"
09-01-2023 14:14:28.025043,"(2.7, 4.1, 3.136470588235294)","(15.0, 32.0, 17.0)","(26.0, 290.0, 104.28571428571429)","(2.9, 4.1, 2.9977777777777774)","(12.0, 50.0, 25.333333333333332)","(11.0, 21.0, 15.0)","(8.5, 15.0, 9.82)","(5.0, 7.6, 5.885714285714285)"
09-01-2023 14:14:29.035349,"(2.7, 4.1, 3.136470588235294)","(15.0, 32.0, 17.0)","(26.0, 290.0, 104.28571428571429)","(2.9, 4.1, 2.9977777777777774)","(12.0, 50.0, 25.333333333333332)","(11.0, 21.0, 15.0)","(8.5, 15.0, 9.82)","(5.0, 7.6, 5.885714285714285)"
09-01-2023 14:14:30.062674,"(2.7, 4.1, 3.136470588235294)","(15.0, 32.0, 17.0)","(26.0, 290.0, 104.28571428571429)","(2.9, 4.1, 2.9977777777777774)","(12.0, 50.0, 25.333333333333332)","(11.0, 21.0, 15.0)","(8.5, 15.0, 9.049999999999999)","(5.0, 7.6, 5.885714285714285)"
09-01-2023 14:14:31.158047,"(2.7, 3.95, 3.136)","(15.0, 32.0, 17.0)","(26.0, 290.0, 76.66666666666666)","(2.9, 4.1, 2.9977777777777774)","(12.0, 50.0, 25.333333333333332)","(11.0, 21.0, 15.0)","(8.5, 15.0, 8.7)","(5.0, 7.6, 5.885714285714285)"
09-01-2023 14:14:32.274998,"(2.7, 3.85, 3.2439999999999998)","(15.0, 32.0, 17.0)","(26.0, 290.0, 76.66666666666666)","(2.9, 4.1, 2.9977777777777774)","(12.0, 50.0, 25.333333333333332)","(11.0, 21.0, 15.0)","(8.5, 15.0, 9.049999999999999)","(5.0, 7.6, 5.885714285714285)"
09-01-2023 14:14:33.347436,"(2.7, 3.75, 3.2039999999999997)","(15.0, 32.0, 17.0)","(26.0, 290.0, 76.66666666666666)","(2.9, 4.1, 2.9977777777777774)","(12.0, 50.0, 25.333333333333332)","(11.0, 21.0, 15.0)","(8.5, 15.0, 9.049999999999999)","(5.0, 7.6, 5.885714285714285)"
09-01-2023 14:14:34.547091,"(2.7, 3.95, 3.3333333333333335)","(15.0, 32.0, 17.0)","(26.0, 290.0, 76.66666666666666)","(2.9, 4.1, 2.9977777777777774)","(12.0, 50.0, 25.333333333333332)","(11.0, 21.0, 15.0)","(8.5, 15.0, 9.049999999999999)","(5.0, 7.6, 5.885714285714285)"
09-01-2023 14:14:35.653525,"(2.7, 3.95, 3.3333333333333335)","(15.0, 32.0, 17.0)","(26.0, 290.0, 76.66666666666666)","(2.9, 4.1, 2.9977777777777774)","(12.0, 50.0, 25.333333333333332)","(11.0, 21.0, 15.0)","(8.5, 15.0, 9.049999999999999)","(5.0, 7.6, 5.885714285714285)"
09-01-2023 14:14:36.703956,"(2.7, 3.95, 3.3333333333333335)","(15.0, 32.0, 17.0)","(26.0, 290.0, 76.66666666666666)","(2.9, 4.1, 2.9977777777777774)","(12.0, 50.0, 25.333333333333332)","(11.0, 21.0, 15.0)","(8.5, 15.0, 9.049999999999999)","(5.0, 7.6, 5.885714285714285)"
09-01-2023 14:14:37.756372,"(2.7, 3.95, 3.3333333333333335)","(15.0, 32.0, 17.0)","(26.0, 290.0, 76.66666666666666)","(2.9, 4.1, 2.9977777777777774)","(12.0, 50.0, 25.333333333333332)","(11.0, 21.0, 15.0)","(8.5, 15.0, 9.049999999999999)","(5.0, 7.6, 5.885714285714285)"
09-01-2023 14:14:38.725823,"(2.7, 4.2, 3.928)","(15.0, 32.0, 17.0)","(26.0, 290.0, 76.66666666666666)","(2.9, 4.1, 2.9977777777777774)","(12.0, 50.0, 25.333333333333332)","(11.0, 21.0, 15.0)","(8.5, 15.0, 9.049999999999999)","(5.0, 7.6, 5.885714285714285)"
09-01-2023 14:14:39.728314,"(2.7, 4.2, 3.1799999999999997)","(15.0, 32.0, 17.0)","(26.0, 290.0, 76.66666666666666)","(2.9, 4.1, 2.9977777777777774)","(12.0, 50.0, 26.0)","(11.0, 21.0, 15.0)","(8.5, 15.0, 9.049999999999999)","(5.0, 7.6, 5.666666666666667)"
09-01-2023 14:14:40.752041,"(2.7, 4.2, 3.1799999999999997)","(15.0, 32.0, 17.0)","(26.0, 290.0, 76.66666666666666)","(2.9, 4.1, 2.9977777777777774)","(12.0, 50.0, 26.0)","(11.0, 21.0, 15.0)","(8.5, 15.0, 9.049999999999999)","(5.0, 7.6, 5.5636363636363635)"
09-01-2023 14:14:41.826419,"(2.7, 4.2, 3.1799999999999997)","(15.0, 32.0, 17.0)","(26.0, 290.0, 80.54545454545455)","(2.9, 4.1, 2.9977777777777774)","(12.0, 50.0, 26.0)","(11.0, 21.0, 15.0)","(8.5, 15.0, 10.38)","(5.0, 7.6, 5.885714285714285)"
09-01-2023 14:14:42.852572,"(2.7, 4.2, 3.1799999999999997)","(15.0, 32.0, 20.4375)","(26.0, 290.0, 80.54545454545455)","(2.9, 4.1, 2.9977777777777774)","(12.0, 50.0, 34.4)","(11.0, 21.0, 15.0)","(8.5, 15.0, 10.38)","(5.0, 7.6, 5.885714285714285)"
09-01-2023 14:14:43.946388,"(2.7, 4.2, 3.1799999999999997)","(15.0, 32.0, 20.4375)","(26.0, 290.0, 80.54545454545455)","(2.9, 4.1, 2.9977777777777774)","(12.0, 48.0, 34.4)","(11.0, 21.0, 15.0)","(8.5, 15.0, 10.38)","(5.0, 7.6, 5.885714285714285)"
09-01-2023 14:14:44.949389,"(2.7, 4.2, 3.1799999999999997)","(15.0, 32.0, 21.72222222222222)","(26.0, 290.0, 80.54545454545455)","(2.9, 4.1, 2.9977777777777774)","(12.0, 48.0, 32.0)","(11.0, 21.0, 15.0)","(8.5, 15.0, 10.38)","(5.0, 7.6, 5.885714285714285)"
09-01-2023 14:14:45.968105,"(2.7, 4.2, 3.1799999999999997)","(15.0, 32.0, 21.72222222222222)","(26.0, 270.0, 101.42857142857143)","(2.9, 4.1, 2.9977777777777774)","(12.0, 38.0, 32.0)","(11.0, 21.0, 15.0)","(8.5, 15.0, 10.38)","(5.0, 7.6, 5.885714285714285)"
09-01-2023 14:14:46.976891,"(2.7, 4.0, 3.3555555555555556)","(15.0, 32.0, 21.72222222222222)","(26.0, 260.0, 147.0)","(2.9, 4.1, 2.9977777777777774)","(12.0, 38.0, 32.0)","(11.0, 21.0, 15.0)","(8.5, 15.0, 10.38)","(5.0, 7.6, 5.885714285714285)"
09-01-2023 14:14:48.072912,"(2.7, 3.95, 3.58)","(15.0, 32.0, 21.72222222222222)","(26.0, 260.0, 90.5)","(2.9, 4.1, 2.9977777777777774)","(12.0, 38.0, 32.0)","(11.0, 21.0, 15.0)","(8.5, 15.0, 10.38)","(5.0, 7.6, 5.885714285714285)"
09-01-2023 14:14:49.123432,"(2.7, 3.9, 3.264)","(15.0, 32.0, 21.72222222222222)","(26.0, 260.0, 90.5)","(2.9, 4.1, 2.9977777777777774)","(12.0, 38.0, 32.0)","(11.0, 21.0, 15.0)","(8.5, 15.0, 10.38)","(5.0, 7.6, 5.885714285714285)"
09-01-2023 14:14:50.237074,"(2.7, 3.9, 3.264)","(15.0, 32.0, 21.72222222222222)","(26.0, 260.0, 90.5)","(2.9, 4.1, 2.9977777777777774)","(12.0, 38.0, 32.0)","(11.0, 21.0, 15.0)","(8.5, 15.0, 10.38)","(5.0, 7.6, 5.885714285714285)"
09-01-2023 14:14:51.349945,"(2.7, 3.9, 3.264)","(15.0, 32.0, 21.72222222222222)","(26.0, 260.0, 90.5)","(2.9, 4.1, 2.9977777777777774)","(12.0, 38.0, 32.0)","(11.0, 21.0, 15.0)","(8.5, 15.0, 10.38)","(5.0, 7.6, 5.885714285714285)"
09-01-2023 14:14:52.495672,"(2.7, 3.9, 3.264)","(15.0, 32.0, 21.72222222222222)","(26.0, 260.0, 90.5)","(2.9, 4.1, 2.9977777777777774)","(12.0, 38.0, 32.0)","(11.0, 21.0, 15.0)","(8.5, 15.0, 10.38)","(5.0, 7.6, 5.885714285714285)"
09-01-2023 14:14:53.694130,"(2.7, 3.9, 3.264)","(15.0, 32.0, 21.72222222222222)","(26.0, 260.0, 90.5)","(2.9, 4.1, 2.9977777777777774)","(12.0, 38.0, 32.0)","(11.0, 21.0, 15.0)","(8.5, 15.0, 10.38)","(5.0, 7.6, 5.885714285714285)"
09-01-2023 14:14:54.836820,"(2.7, 3.9, 3.264)","(15.0, 32.0, 21.72222222222222)","(26.0, 260.0, 86.0)","(2.9, 4.1, 2.9977777777777774)","(12.0, 38.0, 32.0)","(11.0, 21.0, 15.0)","(8.5, 15.0, 10.38)","(5.0, 7.6, 5.885714285714285)"
09-01-2023 14:14:55.966189,"(2.7, 4.2, 3.928)","(15.0, 32.0, 21.72222222222222)","(26.0, 260.0, 86.0)","(2.9, 4.1, 2.9977777777777774)","(12.0, 38.0, 32.0)","(11.0, 21.0, 15.0)","(8.5, 15.0, 10.38)","(5.0, 7.6, 5.885714285714285)"
09-01-2023 14:14:57.077028,"(2.7, 4.2, 3.928)","(15.0, 32.0, 21.72222222222222)","(26.0, 260.0, 86.0)","(2.9, 4.1, 2.9977777777777774)","(12.0, 38.0, 32.0)","(11.0, 21.0, 15.0)","(8.5, 15.0, 10.38)","(5.0, 7.6, 5.885714285714285)"
09-01-2023 14:14:58.242312,"(2.7, 4.2, 3.384)","(15.0, 32.0, 21.72222222222222)","(26.0, 260.0, 86.0)","(2.9, 4.1, 2.9977777777777774)","(12.0, 38.0, 32.0)","(11.0, 21.0, 15.0)","(8.5, 15.0, 10.38)","(5.0, 7.6, 5.885714285714285)"
09-01-2023 14:14:59.363798,"(2.7, 4.2, 3.928)","(15.0, 32.0, 21.72222222222222)","(26.0, 260.0, 86.0)","(2.9, 4.1, 2.9977777777777774)","(12.0, 38.0, 35.0625)","(11.0, 21.0, 15.0)","(8.5, 15.0, 10.66)","(5.0, 7.6, 5.5636363636363635)"
09-01-2023 14:15:00.433336,"(2.7, 4.2, 3.928)","(15.0, 32.0, 21.72222222222222)","(26.0, 260.0, 86.0)","(2.9, 4.1, 2.9977777777777774)","(12.0, 38.0, 35.0625)","(11.0, 21.0, 15.0)","(8.5, 15.0, 10.66)","(5.0, 7.6, 5.5636363636363635)"
09-01-2023 14:15:01.565496,"(2.7, 4.2, 3.928)","(15.0, 32.0, 21.72222222222222)","(26.0, 260.0, 86.0)","(2.9, 4.1, 2.9977777777777774)","(12.0, 38.0, 35.0625)","(11.0, 21.0, 15.0)","(8.5, 15.0, 10.66)","(5.0, 7.6, 5.5636363636363635)"
09-01-2023 14:15:02.651900,"(2.7, 4.2, 3.928)","(15.0, 32.0, 21.72222222222222)","(26.0, 260.0, 86.0)","(2.9, 4.1, 2.9977777777777774)","(12.0, 38.0, 35.0625)","(11.0, 21.0, 15.0)","(8.5, 15.0, 10.66)","(5.0, 7.6, 5.885714285714285)"
09-01-2023 14:15:03.680309,"(2.7, 4.2, 3.928)","(15.0, 32.0, 21.72222222222222)","(26.0, 260.0, 86.0)","(2.9, 4.1, 2.9977777777777774)","(12.0, 38.0, 35.0625)","(11.0, 21.0, 15.0)","(8.5, 15.0, 10.66)","(5.0, 7.6, 5.885714285714285)"
09-01-2023 14:15:04.740244,"(2.7, 4.2, 3.928)","(15.0, 32.0, 21.72222222222222)","(26.0, 260.0, 86.0)","(2.9, 4.1, 2.9977777777777774)","(12.0, 38.0, 34.785714285714285)","(11.0, 21.0, 15.0)","(8.5, 15.0, 10.94)","(5.0, 7.6, 5.5636363636363635)"
09-01-2023 14:15:05.753170,"(2.7, 4.2, 3.928)","(15.0, 32.0, 21.72222222222222)","(26.0, 260.0, 86.0)","(2.9, 4.1, 2.9977777777777774)","(12.0, 38.0, 34.785714285714285)","(11.0, 21.0, 15.0)","(8.5, 15.0, 12.2)","(5.0, 7.6, 5.5636363636363635)"
09-01-2023 14:15:06.759025,"(2.7, 4.2, 3.928)","(15.0, 32.0, 21.72222222222222)","(26.0, 260.0, 86.0)","(2.9, 4.1, 2.9977777777777774)","(12.0, 38.0, 34.785714285714285)","(11.0, 21.0, 15.0)","(8.5, 15.0, 10.38)","(5.0, 7.6, 5.885714285714285)"
09-01-2023 14:15:07.776189,"(2.7, 4.2, 3.928)","(15.0, 32.0, 21.72222222222222)","(26.0, 260.0, 86.0)","(2.9, 4.1, 2.9977777777777774)","(12.0, 38.0, 34.785714285714285)","(11.0, 21.0, 15.0)","(8.5, 15.0, 10.38)","(5.0, 7.6, 5.885714285714285)"
09-01-2023 14:15:09.132750,"(2.7, 4.2, 3.928)","(15.0, 32.0, 21.72222222222222)","(26.0, 260.0, 86.0)","(2.9, 4.1, 2.9977777777777774)","(12.0, 38.0, 34.785714285714285)","(11.0, 21.0, 15.0)","(8.5, 15.0, 10.38)","(5.0, 7.6, 5.885714285714285)"
09-01-2023 14:15:10.196055,"(2.7, 4.2, 3.928)","(15.0, 32.0, 21.72222222222222)","(26.0, 260.0, 86.0)","(2.9, 4.1, 2.9977777777777774)","(12.0, 38.0, 34.785714285714285)","(11.0, 21.0, 15.0)","(8.5, 15.0, 10.38)","(5.0, 7.6, 5.885714285714285)"
09-01-2023 14:15:11.301637,"(2.7, 4.2, 3.928)","(15.0, 32.0, 21.72222222222222)","(26.0, 260.0, 86.0)","(2.9, 4.1, 2.9977777777777774)","(12.0, 38.0, 34.785714285714285)","(11.0, 21.0, 15.0)","(8.5, 15.0, 10.38)","(5.0, 7.6, 5.885714285714285)"
09-01-2023 14:15:12.341920,"(2.7, 4.2, 3.928)","(15.0, 32.0, 21.72222222222222)","(26.0, 260.0, 86.0)","(2.9, 4.1, 2.9977777777777774)","(12.0, 38.0, 34.785714285714285)","(11.0, 21.0, 15.0)","(8.5, 15.0, 10.38)","(5.0, 7.6, 5.885714285714285)"
09-01-2023 14:15:13.400751,"(2.7, 4.2, 3.928)","(15.0, 32.0, 21.72222222222222)","(26.0, 260.0, 86.0)","(2.9, 4.1, 2.9977777777777774)","(12.0, 38.0, 34.785714285714285)","(11.0, 21.0, 15.0)","(8.5, 15.0, 10.38)","(5.0, 7.6, 5.885714285714285)"
09-01-2023 14:15:14.565956,"(2.7, 4.2, 3.928)","(15.0, 32.0, 21.72222222222222)","(26.0, 260.0, 86.0)","(2.9, 4.1, 2.9977777777777774)","(12.0, 38.0, 34.785714285714285)","(11.0, 21.0, 15.0)","(8.5, 15.0, 10.38)","(5.0, 7.6, 5.885714285714285)"
09-01-2023 14:15:15.714994,"(2.7, 4.2, 3.928)","(15.0, 32.0, 21.72222222222222)","(26.0, 260.0, 86.0)","(2.9, 4.1, 2.9977777777777774)","(12.0, 38.0, 34.785714285714285)","(11.0, 21.0, 15.0)","(8.5, 15.0, 10.38)","(5.0, 7.6, 5.885714285714285)"
09-01-2023 14:15:16.687897,"(2.7, 4.2, 3.928)","(15.0, 32.0, 21.72222222222222)","(26.0, 260.0, 86.0)","(2.9, 4.1, 2.9977777777777774)","(12.0, 38.0, 34.785714285714285)","(11.0, 21.0, 15.0)","(8.5, 15.0, 10.38)","(5.0, 7.6, 5.885714285714285)"
09-01-2023 14:15:17.677483,"(2.7, 4.2, 3.928)","(15.0, 32.0, 21.72222222222222)","(26.0, 260.0, 86.0)","(2.9, 4.1, 2.9977777777777774)","(12.0, 38.0, 34.785714285714285)","(11.0, 21.0, 15.0)","(8.5, 15.0, 10.38)","(5.0, 7.6, 5.885714285714285)"
09-01-2023 14:15:18.693847,"(2.7, 4.2, 3.928)","(15.0, 32.0, 21.72222222222222)","(26.0, 260.0, 94.28571428571429)","(2.9, 4.1, 2.9977777777777774)","(12.0, 38.0, 34.785714285714285)","(11.0, 21.0, 15.0)","(8.5, 15.0, 10.38)","(5.0, 7.6, 5.885714285714285)"
