,Prota,Tringale,Confusion Baby Boy,Antipoison,Yabba Dabba Dude,Northern Ridge,Trustyourinstinct,Nick The Cardshark
15-12-2022 12:02:42.939511,"(7.5, 9.6, 9.257142857142858)","(4.2, 4.7, 4.5)","(19.0, 32.0, 23.0)","(12.0, 20.0, 18.5)","(15.0, 34.0, 23.333333333333332)","(10.0, 12.0, 11.6)","(2.5, 3.0, 2.867368421052632)","(5.5, 9.0, 8.7)"
15-12-2022 12:02:44.075160,"(7.5, 9.6, 9.257142857142858)","(4.2, 4.7, 4.5)","(19.0, 32.0, 28.833333333333332)","(12.0, 20.0, 18.125)","(15.0, 34.0, 23.333333333333332)","(10.0, 12.0, 11.6)","(2.5, 3.0, 2.867368421052632)","(5.5, 9.0, 8.7)"
15-12-2022 12:02:45.187079,"(7.5, 9.6, 9.257142857142858)","(4.2, 4.7, 4.5)","(19.0, 32.0, 22.75)","(12.0, 20.0, 18.125)","(15.0, 34.0, 23.333333333333332)","(10.0, 12.0, 11.6)","(2.5, 3.0, 2.867368421052632)","(5.5, 9.0, 8.7)"
15-12-2022 12:02:46.287289,"(7.5, 9.6, 9.381818181818181)","(4.2, 4.7, 4.5)","(19.0, 32.0, 22.75)","(12.0, 20.0, 18.125)","(16.0, 34.0, 23.333333333333332)","(10.0, 12.0, 11.6)","(2.5, 3.0, 2.867368421052632)","(5.5, 9.0, 8.7)"
15-12-2022 12:02:47.509004,"(7.5, 9.6, 9.371428571428572)","(4.2, 4.7, 4.5)","(19.0, 32.0, 22.75)","(12.0, 20.0, 18.5)","(16.0, 34.0, 23.333333333333332)","(10.0, 12.0, 11.928571428571429)","(2.5, 3.0, 2.867368421052632)","(5.5, 9.0, 8.7)"
15-12-2022 12:02:48.674405,"(7.5, 9.8, 9.200000000000001)","(4.2, 4.7, 4.5)","(19.0, 32.0, 22.75)","(12.0, 20.0, 18.125)","(16.0, 34.0, 23.333333333333332)","(10.0, 13.0, 11.75)","(2.5, 3.0, 2.867368421052632)","(5.5, 9.0, 8.7)"
15-12-2022 12:02:49.875201,"(7.5, 9.8, 9.107692307692309)","(4.2, 4.7, 4.5)","(19.0, 32.0, 22.75)","(12.0, 20.0, 18.5)","(16.0, 34.0, 23.0)","(10.0, 13.0, 11.928571428571429)","(2.5, 3.0, 2.867368421052632)","(5.5, 9.0, 8.7)"
15-12-2022 12:02:51.097166,"(7.5, 9.8, 9.107692307692309)","(4.2, 4.7, 4.5)","(19.0, 32.0, 22.75)","(12.0, 20.0, 18.5)","(16.0, 34.0, 23.0)","(10.0, 13.0, 11.928571428571429)","(2.5, 3.0, 2.867368421052632)","(5.5, 9.0, 8.7)"
15-12-2022 12:02:52.338106,"(7.5, 10.0, 9.333333333333334)","(4.2, 4.7, 4.5)","(19.0, 32.0, 22.75)","(12.0, 20.0, 18.125)","(16.0, 34.0, 23.333333333333332)","(10.0, 13.0, 11.75)","(2.5, 3.0, 2.867368421052632)","(5.5, 9.0, 8.7)"
15-12-2022 12:02:53.551399,"(7.5, 10.0, 9.6)","(4.2, 4.7, 4.5)","(19.0, 32.0, 22.75)","(12.0, 20.0, 18.5)","(16.0, 34.0, 23.333333333333332)","(10.0, 13.0, 12.166666666666666)","(2.5, 3.0, 2.867368421052632)","(5.5, 9.0, 8.766666666666667)"
15-12-2022 12:02:54.698231,"(7.5, 9.8, 9.600000000000001)","(4.2, 4.7, 4.5)","(19.0, 32.0, 22.75)","(12.0, 20.0, 18.875)","(16.0, 34.0, 23.666666666666668)","(10.0, 12.5, 12.166666666666666)","(2.5, 3.0, 2.867368421052632)","(5.5, 9.0, 8.766666666666667)"
15-12-2022 12:02:55.766892,"(7.5, 9.8, 9.600000000000001)","(4.2, 4.7, 4.5)","(19.0, 32.0, 22.75)","(12.0, 20.0, 18.875)","(16.0, 34.0, 23.333333333333332)","(10.0, 12.5, 12.166666666666666)","(2.5, 3.0, 2.867368421052632)","(5.5, 9.0, 8.766666666666667)"
15-12-2022 12:02:56.861372,"(7.5, 9.8, 9.415384615384616)","(4.2, 4.7, 4.5)","(19.0, 32.0, 22.75)","(12.0, 20.0, 18.5)","(16.0, 34.0, 23.0)","(10.0, 12.5, 12.166666666666666)","(2.5, 3.0, 2.867368421052632)","(5.5, 9.0, 8.766666666666667)"
15-12-2022 12:02:57.939852,"(7.5, 9.8, 9.415384615384616)","(4.2, 4.7, 4.5)","(19.0, 32.0, 22.75)","(12.0, 20.0, 18.5)","(16.0, 34.0, 23.333333333333332)","(10.0, 12.5, 12.166666666666666)","(2.5, 3.0, 2.867368421052632)","(5.5, 9.0, 8.766666666666667)"
15-12-2022 12:02:59.115647,"(7.5, 9.8, 9.415384615384616)","(4.2, 4.7, 4.5)","(19.0, 32.0, 23.0)","(12.0, 20.0, 18.5)","(16.0, 34.0, 23.0)","(10.0, 12.5, 11.6)","(2.5, 3.0, 2.867368421052632)","(5.5, 9.0, 8.817391304347826)"
15-12-2022 12:03:00.325007,"(7.5, 9.8, 9.415384615384616)","(4.2, 4.7, 4.5)","(19.0, 32.0, 23.0)","(12.0, 20.0, 18.5)","(16.0, 34.0, 23.0)","(10.0, 12.0, 11.6)","(2.5, 3.0, 2.867368421052632)","(5.5, 9.0, 8.817391304347826)"
15-12-2022 12:03:01.752837,"(7.5, 9.8, 9.415384615384616)","(4.2, 4.7, 4.5)","(19.0, 32.0, 26.0)","(12.0, 20.0, 18.5)","(16.0, 34.0, 23.333333333333332)","(10.0, 12.0, 11.6)","(2.5, 3.0, 2.867368421052632)","(5.5, 9.0, 8.817391304347826)"
15-12-2022 12:03:03.094438,"(7.5, 9.8, 9.415384615384616)","(4.2, 4.7, 4.5)","(19.0, 32.0, 26.0)","(12.0, 20.0, 18.5)","(16.0, 34.0, 21.6)","(10.0, 12.0, 11.6)","(2.5, 3.0, 2.867368421052632)","(5.5, 9.0, 8.933333333333334)"
15-12-2022 12:03:04.383948,"(7.5, 9.8, 9.442857142857143)","(4.2, 4.7, 4.5)","(19.0, 32.0, 23.0)","(12.0, 20.0, 18.125)","(16.0, 36.0, 20.4)","(10.0, 12.0, 11.6)","(2.5, 3.0, 2.867368421052632)","(5.5, 9.2, 8.942857142857143)"
15-12-2022 12:03:05.699513,"(7.5, 9.8, 9.425)","(4.2, 4.7, 4.5)","(19.0, 32.0, 23.0)","(12.0, 20.0, 18.125)","(16.0, 36.0, 20.4)","(10.0, 12.0, 11.6)","(2.5, 3.0, 2.867368421052632)","(5.5, 9.4, 8.942857142857143)"
15-12-2022 12:03:07.055295,"(7.5, 9.8, 9.5)","(4.2, 4.7, 4.5)","(19.0, 32.0, 23.0)","(12.0, 20.0, 18.125)","(16.0, 34.0, 25.5)","(10.0, 12.0, 11.666666666666666)","(2.5, 3.0, 2.867368421052632)","(5.5, 9.4, 9.15)"
15-12-2022 12:03:08.570985,"(7.5, 9.8, 9.5)","(4.2, 4.7, 4.5)","(19.0, 32.0, 26.0)","(12.0, 20.0, 18.125)","(16.0, 34.0, 27.2)","(10.0, 12.0, 11.666666666666666)","(2.5, 3.0, 2.867368421052632)","(5.5, 9.4, 8.942857142857143)"
15-12-2022 12:03:09.984225,"(7.5, 10.0, 9.5)","(4.2, 4.7, 4.5)","(19.0, 32.0, 23.0)","(12.0, 20.0, 18.125)","(16.0, 34.0, 27.2)","(10.0, 12.0, 11.666666666666666)","(2.5, 3.0, 2.867368421052632)","(5.5, 9.4, 9.15)"
15-12-2022 12:03:11.430140,"(7.5, 10.0, 9.5)","(4.2, 4.7, 4.5)","(19.0, 32.0, 23.0)","(12.0, 20.0, 18.125)","(16.0, 34.0, 27.2)","(10.0, 12.0, 11.88888888888889)","(2.5, 3.0, 2.867368421052632)","(5.5, 9.2, 8.899999999999999)"
15-12-2022 12:03:12.760587,"(7.5, 10.0, 9.5)","(4.2, 4.7, 4.5)","(19.0, 32.0, 26.0)","(12.0, 20.0, 18.125)","(16.0, 34.0, 27.2)","(10.0, 13.0, 11.88888888888889)","(2.5, 3.0, 2.867368421052632)","(5.5, 9.2, 8.899999999999999)"
15-12-2022 12:03:13.965916,"(7.5, 10.0, 9.5)","(4.2, 4.7, 4.5)","(19.0, 32.0, 26.0)","(12.0, 20.0, 18.125)","(16.0, 34.0, 26.0)","(10.0, 13.0, 12.0)","(2.5, 3.0, 2.867368421052632)","(5.5, 9.2, 8.899999999999999)"
15-12-2022 12:03:15.319051,"(7.5, 10.0, 9.5)","(4.2, 4.7, 4.5)","(19.0, 32.0, 23.0)","(12.0, 20.0, 18.125)","(16.0, 32.0, 26.0)","(10.0, 12.5, 12.0)","(2.5, 3.0, 2.867368421052632)","(5.5, 9.2, 8.899999999999999)"
15-12-2022 12:03:16.615667,"(7.5, 10.0, 9.5)","(4.2, 4.7, 4.5)","(19.0, 32.0, 23.0)","(12.0, 20.0, 18.0)","(16.0, 32.0, 26.0)","(10.0, 12.5, 12.0)","(2.5, 3.0, 2.867368421052632)","(5.5, 9.2, 8.899999999999999)"
15-12-2022 12:03:17.944663,"(7.5, 10.0, 9.5)","(4.2, 4.7, 4.682608695652174)","(19.0, 32.0, 26.0)","(12.0, 20.0, 18.0)","(16.0, 32.0, 26.0)","(10.0, 12.5, 11.545454545454545)","(2.5, 3.0, 2.867368421052632)","(5.5, 9.2, 9.08)"
15-12-2022 12:03:19.247841,"(7.5, 10.0, 9.5)","(4.2, 4.7, 4.682608695652174)","(19.0, 32.0, 23.0)","(12.0, 20.0, 18.0)","(16.0, 32.0, 26.0)","(10.0, 12.5, 11.545454545454545)","(2.5, 3.0, 2.867368421052632)","(5.5, 9.2, 8.899999999999999)"
15-12-2022 12:03:20.475424,"(7.5, 10.0, 9.5)","(4.2, 4.7, 4.682608695652174)","(19.0, 32.0, 23.0)","(12.0, 20.0, 18.0)","(16.0, 32.0, 26.0)","(10.0, 12.5, 11.545454545454545)","(2.5, 3.0, 2.867368421052632)","(5.5, 9.2, 8.899999999999999)"
15-12-2022 12:03:21.689118,"(7.5, 10.0, 9.5)","(4.2, 4.7, 4.682608695652174)","(19.0, 32.0, 23.0)","(12.0, 20.0, 18.0)","(16.0, 32.0, 26.0)","(10.0, 12.5, 11.545454545454545)","(2.5, 3.0, 2.867368421052632)","(5.5, 9.2, 8.899999999999999)"
15-12-2022 12:03:22.925360,"(7.5, 10.0, 9.5)","(4.2, 4.7, 4.682608695652174)","(19.0, 32.0, 23.0)","(12.0, 20.0, 18.0)","(16.0, 32.0, 26.0)","(10.0, 12.5, 11.545454545454545)","(2.5, 3.0, 2.867368421052632)","(5.5, 9.2, 8.899999999999999)"
15-12-2022 12:03:24.229042,"(7.5, 10.0, 9.5)","(4.2, 4.7, 4.703225806451613)","(19.0, 32.0, 22.75)","(12.0, 20.0, 17.6)","(16.0, 32.0, 26.0)","(10.0, 12.5, 11.666666666666666)","(2.5, 3.0, 2.7851162790697677)","(5.5, 9.2, 8.899999999999999)"
15-12-2022 12:03:25.433249,"(7.5, 10.0, 9.5)","(4.2, 4.8, 4.703225806451613)","(19.0, 32.0, 22.75)","(12.0, 20.0, 17.6)","(16.0, 32.0, 26.0)","(10.0, 12.0, 11.666666666666666)","(2.5, 3.0, 2.7851162790697677)","(5.5, 9.2, 9.177777777777777)"
15-12-2022 12:03:26.654043,"(7.5, 10.0, 9.5)","(4.2, 4.7, 4.55)","(19.0, 32.0, 22.75)","(12.0, 20.0, 17.77777777777778)","(16.0, 32.0, 26.0)","(10.0, 12.0, 11.666666666666666)","(2.5, 3.0, 2.7851162790697677)","(5.5, 9.4, 8.942857142857143)"
15-12-2022 12:03:27.818796,"(7.5, 10.0, 9.5)","(4.2, 4.7, 4.325)","(19.0, 32.0, 22.75)","(12.0, 20.0, 17.77777777777778)","(16.0, 32.0, 26.0)","(10.0, 12.0, 11.666666666666666)","(2.5, 3.0, 2.7851162790697677)","(5.5, 9.4, 8.942857142857143)"
15-12-2022 12:03:28.960568,"(7.5, 10.0, 9.5)","(4.2, 4.7, 4.325)","(19.0, 32.0, 22.75)","(12.0, 20.0, 18.125)","(16.0, 32.0, 26.0)","(10.0, 12.0, 11.666666666666666)","(2.5, 3.0, 2.7851162790697677)","(5.5, 9.4, 8.942857142857143)"
15-12-2022 12:03:30.194954,"(7.5, 10.0, 9.5)","(4.2, 4.7, 4.325)","(19.0, 32.0, 22.75)","(12.0, 20.0, 18.5)","(16.0, 32.0, 26.0)","(10.0, 12.0, 11.666666666666666)","(2.5, 3.0, 2.7851162790697677)","(5.5, 9.4, 8.942857142857143)"
15-12-2022 12:03:31.396093,"(7.5, 10.0, 9.5)","(4.2, 4.7, 4.371428571428571)","(19.0, 32.0, 22.75)","(12.0, 20.0, 18.833333333333332)","(16.0, 32.0, 26.0)","(10.0, 12.0, 11.666666666666666)","(2.5, 3.0, 2.7851162790697677)","(5.5, 9.4, 8.942857142857143)"
15-12-2022 12:03:32.606817,"(7.5, 10.0, 9.5)","(4.2, 4.6, 4.371428571428571)","(19.0, 32.0, 22.75)","(12.0, 20.0, 17.75)","(16.0, 32.0, 27.714285714285715)","(10.0, 12.0, 11.666666666666666)","(2.5, 3.0, 2.7851162790697677)","(5.5, 9.4, 9.17142857142857)"
15-12-2022 12:03:33.838361,"(7.5, 10.0, 9.5)","(4.2, 4.6, 4.371428571428571)","(19.0, 32.0, 22.75)","(12.0, 20.0, 17.75)","(16.0, 32.0, 22.333333333333332)","(10.0, 12.0, 11.666666666666666)","(2.5, 3.0, 2.7851162790697677)","(5.5, 9.4, 9.17142857142857)"
15-12-2022 12:03:34.996991,"(7.5, 10.0, 9.5)","(4.2, 4.6, 4.404999999999999)","(19.0, 32.0, 25.833333333333336)","(12.0, 20.0, 18.5)","(16.0, 32.0, 26.2)","(10.0, 12.0, 11.666666666666666)","(2.5, 3.0, 2.8134782608695654)","(5.5, 9.4, 9.057142857142857)"
15-12-2022 12:03:36.222217,"(7.5, 10.0, 9.5)","(4.2, 4.6, 4.275)","(19.0, 32.0, 25.833333333333336)","(12.0, 20.0, 19.18181818181818)","(16.0, 32.0, 26.2)","(10.0, 12.0, 11.666666666666666)","(2.5, 3.0, 2.7476470588235298)","(5.5, 9.4, 9.057142857142857)"
15-12-2022 12:03:37.393848,"(7.5, 10.0, 9.5)","(4.2, 4.6, 4.275)","(19.0, 32.0, 25.833333333333336)","(12.0, 20.0, 18.75)","(16.0, 32.0, 26.2)","(10.0, 12.0, 11.666666666666666)","(2.5, 3.0, 2.824)","(5.5, 9.4, 9.057142857142857)"
15-12-2022 12:03:38.536178,"(7.5, 10.0, 9.5)","(4.2, 4.6, 4.275)","(19.0, 32.0, 25.833333333333336)","(12.0, 20.0, 18.75)","(16.0, 32.0, 26.2)","(10.0, 12.0, 11.666666666666666)","(2.5, 3.0, 2.824)","(5.5, 9.4, 9.057142857142857)"
15-12-2022 12:03:39.629252,"(7.5, 10.0, 9.5)","(4.2, 4.6, 4.238888888888889)","(19.0, 32.0, 28.916666666666668)","(12.0, 20.0, 18.75)","(16.0, 32.0, 26.2)","(10.0, 12.0, 11.666666666666666)","(2.5, 3.0, 2.7670588235294113)","(5.5, 9.4, 9.057142857142857)"
15-12-2022 12:03:40.728808,"(7.5, 10.0, 9.5)","(4.2, 4.6, 4.238888888888889)","(19.0, 32.0, 28.916666666666668)","(12.0, 20.0, 18.75)","(16.0, 32.0, 26.2)","(10.0, 12.0, 11.666666666666666)","(2.5, 3.0, 2.7670588235294113)","(5.5, 9.4, 9.057142857142857)"
15-12-2022 12:03:41.808354,"(7.5, 10.0, 9.5)","(4.2, 4.5, 4.35)","(17.0, 32.0, 26.166666666666664)","(12.0, 20.0, 18.75)","(16.0, 32.0, 26.2)","(10.0, 12.5, 11.923076923076923)","(2.5, 3.0, 2.8386666666666667)","(6.0, 9.4, 9.057142857142857)"
15-12-2022 12:03:42.918554,"(7.5, 10.0, 9.5)","(4.2, 4.5, 4.35)","(17.0, 32.0, 26.166666666666664)","(12.0, 20.0, 18.75)","(16.0, 32.0, 26.2)","(10.0, 12.5, 11.923076923076923)","(2.5, 3.0, 2.8499999999999996)","(6.0, 9.4, 9.56923076923077)"
15-12-2022 12:03:43.989308,"(7.5, 10.0, 9.5)","(4.2, 4.5, 4.35)","(17.0, 32.0, 26.166666666666664)","(12.0, 20.0, 19.25)","(16.0, 32.0, 26.2)","(10.0, 12.5, 11.923076923076923)","(2.5, 3.0, 2.8499999999999996)","(6.0, 9.8, 9.538461538461538)"
15-12-2022 12:03:45.086345,"(7.5, 10.0, 9.5)","(4.2, 4.5, 4.35)","(17.0, 32.0, 26.166666666666664)","(12.0, 20.0, 18.875)","(16.0, 32.0, 26.2)","(10.0, 12.5, 11.666666666666666)","(2.5, 3.0, 2.814285714285714)","(6.0, 10.0, 9.538461538461538)"
15-12-2022 12:03:46.325575,"(7.5, 10.0, 9.68)","(4.2, 4.5, 4.35)","(17.0, 32.0, 26.166666666666664)","(12.0, 20.0, 18.875)","(16.0, 32.0, 26.2)","(10.0, 12.5, 11.666666666666666)","(2.5, 3.0, 2.814285714285714)","(6.0, 10.0, 9.5)"
15-12-2022 12:03:47.730418,"(7.5, 10.0, 9.68)","(4.2, 4.5, 4.35)","(17.0, 32.0, 26.166666666666664)","(12.0, 20.0, 19.1)","(16.0, 32.0, 29.1)","(10.0, 12.5, 11.923076923076923)","(2.5, 3.0, 2.814285714285714)","(6.0, 9.8, 9.5)"
15-12-2022 12:03:49.211764,"(7.5, 10.0, 9.68)","(4.2, 4.5, 4.35)","(17.0, 32.0, 23.0)","(12.0, 20.0, 19.1)","(16.0, 32.0, 26.4)","(10.0, 12.5, 11.923076923076923)","(2.5, 3.0, 2.814285714285714)","(6.0, 9.8, 9.5)"
15-12-2022 12:03:50.544133,"(7.5, 10.0, 9.68)","(4.2, 4.5, 4.35)","(17.0, 32.0, 23.0)","(12.0, 20.0, 19.1)","(16.0, 32.0, 26.4)","(10.0, 12.5, 11.923076923076923)","(2.5, 3.0, 2.82)","(6.0, 9.8, 9.5)"
15-12-2022 12:03:52.027319,"(7.5, 10.0, 9.68)","(4.2, 4.5, 4.35)","(17.0, 32.0, 26.166666666666664)","(12.0, 20.0, 19.1)","(16.0, 32.0, 24.5)","(10.0, 12.5, 11.923076923076923)","(2.5, 3.0, 2.82)","(6.0, 9.8, 9.5)"
15-12-2022 12:03:53.329144,"(7.5, 10.0, 9.68)","(4.2, 4.5, 4.35)","(17.0, 32.0, 26.166666666666664)","(12.0, 20.0, 18.875)","(16.0, 32.0, 24.5)","(10.0, 12.5, 11.666666666666666)","(2.5, 3.0, 2.82)","(6.0, 9.8, 9.446153846153846)"
15-12-2022 12:03:54.607864,"(7.5, 10.0, 9.68)","(4.2, 4.5, 4.35)","(17.0, 32.0, 24.5)","(12.0, 20.0, 18.875)","(16.0, 32.0, 26.2)","(10.0, 12.5, 11.666666666666666)","(2.5, 3.0, 2.82)","(6.0, 10.0, 9.446153846153846)"
15-12-2022 12:03:55.991242,"(7.5, 10.0, 9.68)","(4.2, 4.5, 4.35)","(17.0, 32.0, 21.2)","(12.0, 20.0, 18.875)","(16.0, 32.0, 24.5)","(10.0, 12.5, 11.666666666666666)","(2.5, 3.0, 2.82)","(6.0, 10.0, 9.446153846153846)"
15-12-2022 12:03:57.581193,"(7.5, 10.0, 9.542857142857143)","(4.2, 4.5, 4.35)","(17.0, 32.0, 24.5)","(12.0, 20.0, 18.875)","(16.0, 32.0, 27.714285714285715)","(10.0, 12.5, 11.666666666666666)","(2.5, 3.0, 2.82)","(6.0, 10.0, 9.446153846153846)"
15-12-2022 12:03:58.748850,"(7.5, 10.0, 9.542857142857143)","(4.2, 4.5, 4.35)","(17.0, 32.0, 24.714285714285715)","(12.0, 20.0, 19.1)","(16.0, 32.0, 29.0)","(10.0, 12.5, 11.923076923076923)","(2.5, 3.0, 2.82)","(6.0, 10.0, 9.4)"
15-12-2022 12:03:59.928244,"(7.5, 10.0, 9.542857142857143)","(4.2, 4.5, 4.35)","(17.0, 32.0, 21.2)","(12.0, 20.0, 19.1)","(16.0, 32.0, 26.2)","(10.0, 12.5, 11.923076923076923)","(2.5, 3.0, 2.82)","(6.0, 9.8, 9.4)"
15-12-2022 12:04:01.186661,"(7.5, 10.0, 9.542857142857143)","(4.2, 4.5, 4.3)","(17.0, 32.0, 21.2)","(12.0, 20.0, 19.1)","(16.0, 32.0, 24.5)","(10.0, 12.5, 11.923076923076923)","(2.5, 3.0, 2.82)","(6.0, 9.8, 9.4)"
15-12-2022 12:04:02.328475,"(7.5, 10.0, 9.542857142857143)","(4.2, 4.5, 4.3)","(17.0, 32.0, 21.2)","(12.0, 20.0, 19.1)","(16.0, 32.0, 24.5)","(10.0, 12.5, 11.923076923076923)","(2.5, 3.0, 2.82)","(6.0, 9.8, 9.4)"
15-12-2022 12:04:03.502158,"(7.5, 10.0, 9.542857142857143)","(4.2, 4.5, 4.2272727272727275)","(17.0, 32.0, 24.5)","(12.0, 20.0, 19.1)","(16.0, 32.0, 26.2)","(10.0, 12.5, 11.8)","(2.5, 3.0, 2.82)","(6.0, 9.8, 9.4)"
15-12-2022 12:04:04.801123,"(7.5, 10.0, 9.68)","(4.2, 4.6, 4.266666666666667)","(17.0, 32.0, 21.2)","(12.0, 20.0, 18.875)","(16.0, 32.0, 22.666666666666668)","(10.0, 12.0, 11.6)","(2.5, 3.0, 2.82)","(6.0, 9.8, 9.4)"
15-12-2022 12:04:06.048578,"(7.5, 10.0, 9.733333333333333)","(4.2, 4.5, 4.322222222222222)","(17.0, 32.0, 24.714285714285715)","(12.0, 20.0, 19.1)","(16.0, 32.0, 27.333333333333336)","(10.0, 12.0, 11.666666666666666)","(2.5, 3.0, 2.82)","(6.0, 9.8, 9.4)"
15-12-2022 12:04:07.328884,"(7.5, 10.0, 9.733333333333333)","(4.2, 4.5, 4.390909090909091)","(17.0, 32.0, 21.2)","(12.0, 20.0, 19.1)","(16.0, 32.0, 22.666666666666668)","(10.0, 12.0, 11.666666666666666)","(2.5, 3.0, 2.919)","(6.0, 9.8, 9.56)"
15-12-2022 12:04:08.530034,"(7.5, 10.0, 9.6)","(4.2, 4.5, 4.390909090909091)","(17.0, 32.0, 20.0)","(12.0, 20.0, 19.1)","(16.0, 32.0, 22.666666666666668)","(10.0, 12.0, 11.666666666666666)","(2.5, 3.0, 2.82)","(6.0, 9.8, 9.4)"
15-12-2022 12:04:09.704282,"(7.5, 10.0, 9.733333333333333)","(4.2, 4.5, 4.322222222222222)","(17.0, 32.0, 20.0)","(12.0, 20.0, 19.1)","(16.0, 32.0, 22.666666666666668)","(10.0, 12.0, 11.666666666666666)","(2.5, 3.0, 2.82)","(6.0, 9.8, 9.4)"
15-12-2022 12:04:10.844251,"(7.5, 10.0, 9.76)","(4.2, 4.5, 4.211111111111111)","(17.0, 32.0, 20.0)","(12.0, 20.0, 19.1)","(16.0, 32.0, 22.666666666666668)","(10.0, 12.0, 11.666666666666666)","(2.5, 3.0, 2.82)","(6.0, 9.8, 9.4)"
15-12-2022 12:04:11.930700,"(7.5, 10.0, 9.76)","(4.2, 4.5, 4.211111111111111)","(17.0, 32.0, 23.25)","(12.0, 20.0, 19.1)","(16.0, 32.0, 26.6)","(10.0, 12.0, 11.666666666666666)","(2.5, 3.0, 2.82)","(6.0, 9.8, 9.654545454545454)"
15-12-2022 12:04:12.954433,"(7.5, 10.0, 9.76)","(4.2, 4.5, 4.211111111111111)","(17.0, 32.0, 23.5)","(12.0, 20.0, 19.1)","(16.0, 32.0, 26.6)","(10.0, 12.0, 11.666666666666666)","(2.5, 3.0, 2.82)","(6.0, 9.8, 9.736)"
15-12-2022 12:04:13.999578,"(7.5, 10.0, 9.76)","(4.2, 4.5, 4.211111111111111)","(17.0, 32.0, 21.2)","(12.0, 20.0, 19.1)","(16.0, 32.0, 26.4)","(10.0, 12.0, 11.666666666666666)","(2.5, 3.0, 2.82)","(6.0, 9.8, 9.736)"
15-12-2022 12:04:15.158452,"(7.5, 10.0, 9.657142857142857)","(4.2, 4.5, 4.211111111111111)","(17.0, 32.0, 23.0)","(12.0, 20.0, 19.1)","(16.0, 32.0, 22.666666666666668)","(10.0, 12.0, 11.666666666666666)","(2.5, 3.0, 2.82)","(6.0, 9.8, 9.736)"
15-12-2022 12:04:16.249703,"(7.5, 10.0, 9.36)","(4.2, 4.5, 4.211111111111111)","(17.0, 32.0, 23.0)","(12.0, 20.0, 19.1)","(16.0, 32.0, 26.6)","(10.0, 12.5, 11.923076923076923)","(2.5, 3.0, 2.82)","(6.0, 9.8, 9.736)"
15-12-2022 12:04:17.363304,"(7.5, 10.0, 9.36)","(4.2, 4.5, 4.211111111111111)","(17.0, 32.0, 23.5)","(12.0, 20.0, 18.875)","(16.0, 32.0, 24.57142857142857)","(10.0, 12.5, 11.666666666666666)","(2.5, 3.0, 2.82)","(6.0, 9.8, 10.09090909090909)"
15-12-2022 12:04:18.720920,"(7.5, 10.0, 9.36)","(4.2, 4.5, 4.211111111111111)","(17.0, 32.0, 23.5)","(12.0, 20.0, 18.875)","(16.0, 32.0, 20.8)","(10.0, 12.5, 11.666666666666666)","(2.5, 3.0, 2.82)","(6.0, 10.5, 10.09090909090909)"
15-12-2022 12:04:20.013033,"(7.5, 10.0, 9.36)","(4.2, 4.5, 4.211111111111111)","(17.0, 32.0, 19.333333333333332)","(12.0, 20.0, 18.875)","(16.0, 32.0, 20.8)","(10.0, 12.5, 11.666666666666666)","(2.5, 3.0, 2.82)","(6.0, 10.5, 10.09090909090909)"
15-12-2022 12:04:21.318392,"(7.5, 10.0, 9.36)","(4.2, 4.5, 4.211111111111111)","(17.0, 32.0, 22.75)","(12.0, 20.0, 18.875)","(16.0, 32.0, 24.285714285714285)","(10.0, 12.5, 11.666666666666666)","(2.5, 3.0, 2.82)","(6.0, 10.5, 10.09090909090909)"
15-12-2022 12:04:22.740017,"(7.5, 10.0, 9.36)","(4.2, 4.5, 4.211111111111111)","(17.0, 32.0, 22.75)","(12.0, 20.0, 18.875)","(16.0, 32.0, 24.285714285714285)","(10.0, 12.5, 11.666666666666666)","(2.5, 3.0, 2.82)","(6.0, 10.5, 10.09090909090909)"
15-12-2022 12:04:24.033844,"(7.5, 10.0, 9.36)","(4.2, 4.5, 4.211111111111111)","(17.0, 32.0, 22.75)","(12.0, 20.0, 18.875)","(16.0, 32.0, 24.285714285714285)","(10.0, 12.5, 11.666666666666666)","(2.5, 3.0, 2.82)","(6.0, 10.5, 10.09090909090909)"
15-12-2022 12:04:25.255699,"(7.5, 10.0, 9.466666666666667)","(4.2, 4.5, 4.322222222222222)","(17.0, 32.0, 22.75)","(12.0, 20.0, 18.875)","(16.0, 32.0, 25.25)","(10.0, 12.5, 11.666666666666666)","(2.5, 3.0, 2.82)","(6.0, 10.5, 9.875)"
15-12-2022 12:04:26.452365,"(7.5, 10.0, 9.644444444444444)","(4.2, 4.7, 4.695068493150685)","(17.0, 32.0, 22.75)","(12.0, 20.0, 18.875)","(16.0, 30.0, 27.125)","(10.0, 12.5, 11.666666666666666)","(2.5, 3.0, 2.82)","(6.0, 10.0, 9.777777777777779)"
15-12-2022 12:04:27.777732,"(7.5, 10.0, 9.428571428571429)","(4.2, 4.7, 4.695068493150685)","(17.0, 32.0, 22.75)","(12.0, 20.0, 18.875)","(16.0, 30.0, 27.125)","(10.0, 12.5, 11.666666666666666)","(2.5, 3.0, 2.82)","(6.0, 10.0, 9.777777777777779)"
15-12-2022 12:04:29.014630,"(7.5, 10.0, 9.507692307692308)","(4.2, 4.7, 4.695068493150685)","(17.0, 32.0, 25.833333333333336)","(12.0, 20.0, 18.875)","(16.0, 30.0, 27.125)","(10.0, 12.5, 11.333333333333334)","(2.5, 3.0, 2.82)","(6.0, 10.0, 9.36)"
