,Dazzling Cruiser,Hot Sky,Victa Indi,Ragin Skywalker,Springvale Chip
09-01-2023 18:00:19.714656,"(5.0, 8.8, 8.39090909090909)","(2.25, 2.22, 2.1366666666666667)","(5.5, 12.0, 11.333333333333334)","(3.0, 3.65, 3.5666666666666664)","(13.0, 29.0, 27.92857142857143)"
09-01-2023 18:00:20.559194,"(5.0, 8.8, 8.39090909090909)","(2.25, 2.16, 2.1350000000000002)","(5.5, 12.0, 11.333333333333334)","(3.0, 3.65, 3.5666666666666664)","(13.0, 29.0, 27.92857142857143)"
09-01-2023 18:00:21.458130,"(5.0, 8.8, 8.39090909090909)","(2.25, 2.16, 2.1350000000000002)","(5.5, 12.0, 11.333333333333334)","(3.0, 3.65, 3.5666666666666664)","(13.0, 29.0, 27.92857142857143)"
09-01-2023 18:00:22.281979,"(5.0, 8.8, 8.39090909090909)","(2.2, 2.16, 2.1350000000000002)","(5.5, 12.0, 11.333333333333334)","(3.0, 3.65, 3.5666666666666664)","(14.0, 29.0, 27.92857142857143)"
09-01-2023 18:00:23.064242,"(5.0, 8.8, 8.39090909090909)","(2.2, 2.16, 2.1350000000000002)","(5.5, 12.0, 11.333333333333334)","(3.0, 3.65, 3.5666666666666664)","(14.0, 29.0, 27.92857142857143)"
09-01-2023 18:00:23.854958,"(5.0, 8.8, 8.39090909090909)","(2.2, 2.16, 2.1350000000000002)","(5.5, 12.0, 11.333333333333334)","(3.0, 3.65, 3.5666666666666664)","(14.0, 29.0, 27.92857142857143)"
09-01-2023 18:00:24.714472,"(5.0, 8.6, 8.32)","(2.2, 2.16, 2.1350000000000002)","(5.5, 12.0, 11.333333333333334)","(3.0, 3.65, 3.5666666666666664)","(14.0, 29.0, 27.92857142857143)"
09-01-2023 18:00:25.537471,"(5.0, 8.6, 8.32)","(2.2, 2.16, 2.1350000000000002)","(5.5, 12.0, 11.333333333333334)","(3.0, 3.65, 3.5666666666666664)","(14.0, 29.0, 27.92857142857143)"
09-01-2023 18:00:26.349894,"(5.0, 8.6, 8.32)","(2.2, 2.22, 2.1366666666666667)","(5.5, 12.0, 11.333333333333334)","(3.0, 3.65, 3.5666666666666664)","(14.0, 29.0, 27.92857142857143)"
09-01-2023 18:00:27.168499,"(5.0, 8.6, 8.32)","(2.2, 2.18, 2.1425)","(5.5, 12.0, 11.333333333333334)","(3.0, 3.65, 3.5666666666666664)","(14.0, 29.0, 27.92857142857143)"
09-01-2023 18:00:27.969871,"(5.0, 8.6, 8.32)","(2.2, 2.18, 2.1425)","(5.5, 12.0, 11.181818181818182)","(3.0, 3.65, 3.5666666666666664)","(14.0, 29.0, 27.92857142857143)"
09-01-2023 18:00:28.757729,"(5.0, 8.6, 8.32)","(2.2, 2.18, 2.1425)","(5.5, 12.0, 11.181818181818182)","(3.0, 3.65, 3.5666666666666664)","(14.0, 29.0, 27.92857142857143)"
09-01-2023 18:00:29.612900,"(5.0, 8.6, 8.32)","(2.2, 2.18, 2.1425)","(5.5, 12.0, 11.181818181818182)","(3.0, 3.65, 3.5666666666666664)","(14.0, 29.0, 27.92857142857143)"
09-01-2023 18:00:30.443327,"(5.0, 8.6, 8.32)","(2.2, 2.18, 2.1425)","(5.5, 12.0, 11.181818181818182)","(3.0, 3.65, 3.5666666666666664)","(14.0, 29.0, 27.636363636363637)"
09-01-2023 18:00:31.258959,"(5.0, 8.6, 8.32)","(2.15, 2.18, 2.1425)","(5.5, 12.0, 11.181818181818182)","(3.0, 3.65, 3.5666666666666664)","(14.0, 29.0, 26.6)"
09-01-2023 18:00:32.076206,"(5.0, 8.6, 7.866666666666666)","(2.15, 2.18, 2.1425)","(5.5, 12.0, 11.181818181818182)","(3.0, 3.65, 3.5666666666666664)","(14.0, 29.0, 27.636363636363637)"
09-01-2023 18:00:32.876438,"(5.0, 8.6, 7.866666666666666)","(2.15, 2.18, 2.1425)","(5.5, 12.0, 11.181818181818182)","(3.0, 3.65, 3.5666666666666664)","(14.0, 29.0, 27.636363636363637)"
09-01-2023 18:00:33.755271,"(5.0, 8.4, 8.133333333333333)","(2.15, 2.16, 2.1350000000000002)","(5.5, 12.0, 11.181818181818182)","(3.0, 3.65, 3.5666666666666664)","(14.0, 29.0, 27.636363636363637)"
09-01-2023 18:00:34.597295,"(5.0, 8.4, 7.92)","(2.15, 2.16, 2.1350000000000002)","(5.5, 12.0, 11.181818181818182)","(3.0, 3.65, 3.5666666666666664)","(14.0, 29.0, 27.636363636363637)"
09-01-2023 18:00:35.397561,"(5.0, 8.4, 7.92)","(2.15, 2.16, 2.1350000000000002)","(5.5, 12.0, 11.181818181818182)","(3.0, 3.65, 3.5666666666666664)","(14.0, 29.0, 27.636363636363637)"
09-01-2023 18:00:36.188881,"(5.0, 8.4, 7.92)","(2.15, 2.16, 2.1350000000000002)","(5.5, 12.0, 11.181818181818182)","(3.0, 3.65, 3.5666666666666664)","(14.0, 29.0, 27.636363636363637)"
09-01-2023 18:00:36.986589,"(5.0, 8.4, 7.92)","(2.15, 2.16, 2.1350000000000002)","(5.5, 12.0, 11.181818181818182)","(3.0, 3.65, 3.5666666666666664)","(14.0, 29.0, 27.636363636363637)"
09-01-2023 18:00:37.791940,"(5.0, 8.4, 7.9)","(2.1, 2.16, 2.1350000000000002)","(6.0, 12.0, 11.285714285714286)","(3.0, 3.65, 3.5666666666666664)","(15.0, 29.0, 27.636363636363637)"
09-01-2023 18:00:38.658758,"(5.0, 8.4, 7.733333333333333)","(2.1, 2.16, 2.1350000000000002)","(6.0, 12.0, 11.285714285714286)","(3.0, 3.65, 3.5666666666666664)","(15.0, 29.0, 27.555555555555557)"
09-01-2023 18:00:39.548035,"(5.0, 8.4, 8.025)","(2.1, 2.16, 2.1350000000000002)","(6.0, 12.0, 11.181818181818182)","(3.0, 3.85, 3.5142857142857142)","(15.0, 32.0, 26.666666666666668)"
09-01-2023 18:00:40.388596,"(5.0, 8.4, 8.025)","(2.1, 2.22, 2.1366666666666667)","(6.0, 12.0, 11.181818181818182)","(3.0, 3.8, 3.4718750000000003)","(15.0, 30.0, 26.666666666666668)"
09-01-2023 18:00:41.214669,"(5.0, 8.4, 8.025)","(2.1, 2.18, 2.1425)","(6.0, 12.0, 11.181818181818182)","(3.0, 3.8, 3.4684210526315793)","(15.0, 30.0, 26.285714285714285)"
09-01-2023 18:00:42.057736,"(5.0, 8.4, 8.025)","(2.1, 2.18, 2.1425)","(6.0, 12.0, 11.181818181818182)","(3.0, 3.8, 3.4684210526315793)","(15.0, 30.0, 26.285714285714285)"
09-01-2023 18:00:42.858406,"(5.0, 8.4, 8.025)","(2.1, 2.18, 2.1425)","(6.0, 12.0, 11.181818181818182)","(3.0, 3.8, 3.455737704918033)","(15.0, 30.0, 25.666666666666668)"
09-01-2023 18:00:43.661213,"(5.0, 8.4, 8.025)","(2.1, 2.18, 2.1425)","(6.0, 12.0, 11.181818181818182)","(3.0, 3.8, 3.456140350877193)","(15.0, 30.0, 25.90909090909091)"
09-01-2023 18:00:44.470064,"(5.0, 8.8, 8.488888888888889)","(2.1, 2.18, 2.1350000000000002)","(6.0, 12.0, 11.181818181818182)","(3.0, 3.8, 3.456140350877193)","(15.0, 30.0, 25.90909090909091)"
09-01-2023 18:00:45.327126,"(5.0, 8.8, 7.942857142857143)","(2.1, 2.18, 2.1350000000000002)","(6.0, 12.0, 11.181818181818182)","(3.0, 3.8, 3.4559322033898305)","(15.0, 30.0, 27.5)"
09-01-2023 18:00:46.161861,"(5.0, 8.8, 7.942857142857143)","(2.1, 2.18, 2.1350000000000002)","(6.0, 12.0, 11.181818181818182)","(3.0, 3.8, 3.4559322033898305)","(15.0, 30.0, 27.5)"
09-01-2023 18:00:46.949623,"(5.0, 8.6, 8.266666666666666)","(2.1, 2.2, 2.18)","(6.0, 12.0, 11.181818181818182)","(3.0, 3.8, 3.4559322033898305)","(15.0, 30.0, 27.5)"
09-01-2023 18:00:47.746003,"(5.0, 8.6, 7.885714285714285)","(2.1, 2.16, 2.1350000000000002)","(6.0, 12.0, 11.181818181818182)","(3.0, 3.8, 3.4559322033898305)","(15.0, 30.0, 27.5)"
09-01-2023 18:00:48.575017,"(5.0, 8.6, 8.0)","(2.1, 2.16, 2.1350000000000002)","(6.0, 12.0, 11.181818181818182)","(3.0, 3.8, 3.4559322033898305)","(15.0, 30.0, 27.5)"
09-01-2023 18:00:49.363827,"(5.0, 8.6, 8.0)","(2.1, 2.16, 2.1350000000000002)","(6.0, 12.0, 11.181818181818182)","(3.0, 3.7, 3.575)","(15.0, 30.0, 27.5)"
09-01-2023 18:00:50.169698,"(5.0, 8.6, 8.0)","(2.1, 2.16, 2.1350000000000002)","(6.0, 12.0, 11.181818181818182)","(3.0, 3.7, 3.5333333333333337)","(15.0, 30.0, 27.5)"
09-01-2023 18:00:50.979677,"(5.0, 8.6, 8.0)","(2.1, 2.16, 2.1350000000000002)","(6.0, 12.0, 11.181818181818182)","(3.0, 3.7, 3.5333333333333337)","(15.0, 30.0, 27.5)"
09-01-2023 18:00:51.789133,"(5.0, 8.6, 8.0)","(2.1, 2.16, 2.1350000000000002)","(6.0, 12.0, 11.181818181818182)","(3.0, 3.7, 3.5333333333333337)","(15.0, 30.0, 27.5)"
09-01-2023 18:00:52.642123,"(5.0, 8.6, 8.0)","(2.1, 2.16, 2.1350000000000002)","(6.0, 12.0, 11.181818181818182)","(3.0, 3.7, 3.5333333333333337)","(15.0, 30.0, 27.5)"
09-01-2023 18:00:53.516281,"(5.0, 8.6, 8.0)","(2.1, 2.16, 2.1350000000000002)","(6.0, 12.0, 11.181818181818182)","(3.0, 3.7, 3.5333333333333337)","(15.0, 30.0, 27.5)"
09-01-2023 18:00:54.367940,"(5.0, 8.6, 8.0)","(2.1, 2.18, 2.1425)","(6.0, 12.0, 11.181818181818182)","(3.0, 3.7, 3.5333333333333337)","(15.0, 30.0, 27.5)"
09-01-2023 18:00:55.164515,"(5.0, 8.6, 8.0)","(2.1, 2.18, 2.1425)","(6.0, 12.0, 11.181818181818182)","(3.0, 3.7, 3.575)","(15.0, 30.0, 27.5)"
09-01-2023 18:00:55.934420,"(5.0, 8.6, 8.0)","(2.1, 2.18, 2.1425)","(6.5, 12.0, 11.181818181818182)","(3.0, 3.7, 3.5333333333333337)","(15.0, 30.0, 27.5)"
09-01-2023 18:00:56.722037,"(5.0, 8.6, 8.0)","(2.1, 2.18, 2.1425)","(6.5, 12.0, 11.285714285714286)","(3.0, 3.7, 3.5333333333333337)","(15.0, 30.0, 27.5)"
09-01-2023 18:00:57.583888,"(5.0, 8.6, 8.0)","(2.1, 2.18, 2.1425)","(6.5, 12.0, 11.285714285714286)","(3.0, 3.7, 3.5333333333333337)","(15.0, 30.0, 27.5)"
09-01-2023 18:00:58.409531,"(5.0, 8.6, 8.0)","(2.0, 2.18, 2.1350000000000002)","(6.0, 12.0, 11.285714285714286)","(3.0, 3.7, 3.5333333333333337)","(15.0, 30.0, 27.5)"
09-01-2023 18:00:59.231136,"(5.5, 8.6, 8.0)","(2.0, 2.18, 2.1350000000000002)","(6.0, 12.0, 11.285714285714286)","(3.0, 3.7, 3.5333333333333337)","(15.0, 30.0, 27.5)"
09-01-2023 18:01:00.045899,"(5.5, 8.6, 8.0)","(2.0, 2.18, 2.1350000000000002)","(6.0, 12.0, 11.285714285714286)","(3.0, 3.7, 3.5333333333333337)","(15.0, 30.0, 27.5)"
09-01-2023 18:01:00.850739,"(5.5, 8.6, 8.0)","(2.0, 2.18, 2.150909090909091)","(6.0, 12.0, 11.285714285714286)","(3.0, 3.7, 3.5)","(15.0, 30.0, 27.5)"
09-01-2023 18:01:01.666747,"(5.5, 8.6, 8.0)","(2.0, 2.16, 2.1350000000000002)","(6.0, 12.0, 11.285714285714286)","(3.0, 3.7, 3.5333333333333337)","(15.0, 30.0, 27.5)"
09-01-2023 18:01:02.527519,"(5.5, 8.6, 8.0)","(2.0, 2.16, 2.12625)","(6.5, 12.0, 11.285714285714286)","(3.0, 3.7, 3.5333333333333337)","(15.0, 30.0, 27.5)"
09-01-2023 18:01:03.392411,"(5.5, 8.6, 8.0)","(2.0, 2.16, 2.12625)","(6.5, 12.0, 11.285714285714286)","(3.0, 3.7, 3.5333333333333337)","(15.0, 30.0, 27.5)"
09-01-2023 18:01:04.208521,"(5.5, 8.6, 8.0)","(2.0, 2.16, 2.12625)","(6.5, 12.0, 11.285714285714286)","(3.0, 3.7, 3.5333333333333337)","(15.0, 30.0, 27.5)"
09-01-2023 18:01:05.026781,"(5.5, 8.6, 8.0)","(2.0, 2.16, 2.12625)","(6.5, 12.0, 11.285714285714286)","(3.0, 3.7, 3.5333333333333337)","(15.0, 30.0, 27.5)"
09-01-2023 18:01:05.828000,"(5.5, 8.6, 8.0)","(2.0, 2.16, 2.12625)","(6.5, 12.0, 11.75)","(3.0, 3.7, 3.5)","(15.0, 30.0, 27.5)"
09-01-2023 18:01:06.620783,"(5.5, 8.6, 8.0)","(2.0, 2.16, 2.12625)","(6.5, 12.0, 11.75)","(3.0, 3.7, 3.5)","(15.0, 30.0, 27.5)"
09-01-2023 18:01:07.425911,"(5.5, 8.6, 8.0)","(2.0, 2.16, 2.12625)","(6.5, 12.0, 11.75)","(3.0, 3.7, 3.5)","(15.0, 30.0, 27.5)"
09-01-2023 18:01:08.211631,"(5.5, 8.6, 8.0)","(2.0, 2.14, 2.1233333333333335)","(6.5, 12.0, 11.75)","(3.0, 3.7, 3.5)","(15.0, 30.0, 27.5)"
09-01-2023 18:01:09.015295,"(5.5, 8.6, 8.0)","(2.0, 2.14, 2.1233333333333335)","(6.5, 12.0, 11.4)","(3.0, 3.7, 3.5)","(15.0, 30.0, 27.5)"
09-01-2023 18:01:09.843167,"(5.5, 8.6, 8.0)","(2.0, 2.14, 2.1233333333333335)","(6.5, 12.0, 11.4)","(3.0, 3.7, 3.5)","(15.0, 30.0, 27.5)"
09-01-2023 18:01:10.666559,"(5.5, 8.6, 8.0)","(2.0, 2.14, 2.1233333333333335)","(6.5, 12.0, 11.4)","(3.0, 3.7, 3.5)","(15.0, 30.0, 27.5)"
09-01-2023 18:01:11.560399,"(5.5, 8.6, 8.0)","(2.0, 2.14, 2.1233333333333335)","(6.5, 12.0, 11.4)","(3.0, 3.7, 3.5)","(15.0, 30.0, 27.5)"
09-01-2023 18:01:12.417092,"(5.5, 8.6, 8.0)","(2.0, 2.14, 2.1233333333333335)","(6.5, 12.0, 11.4)","(3.0, 3.7, 3.5)","(15.0, 30.0, 27.5)"
09-01-2023 18:01:13.217817,"(5.5, 8.6, 8.0)","(2.0, 2.14, 2.1233333333333335)","(6.5, 12.0, 11.4)","(3.0, 3.7, 3.5)","(15.0, 30.0, 27.5)"
09-01-2023 18:01:14.008727,"(5.5, 8.6, 8.0)","(2.0, 2.14, 2.1233333333333335)","(6.5, 12.0, 11.4)","(3.0, 3.7, 3.477777777777778)","(15.0, 30.0, 27.5)"
09-01-2023 18:01:14.813685,"(5.5, 8.6, 8.0)","(2.0, 2.18, 2.17)","(6.5, 12.0, 11.4)","(3.0, 3.7, 3.477777777777778)","(15.0, 30.0, 27.1875)"
09-01-2023 18:01:15.614204,"(5.5, 8.6, 8.0)","(2.0, 2.22, 2.138181818181818)","(6.5, 12.0, 11.4)","(3.0, 3.7, 3.4708333333333337)","(15.0, 30.0, 27.1875)"
09-01-2023 18:01:16.435106,"(5.5, 8.6, 8.0)","(2.0, 2.22, 2.1336)","(6.5, 12.0, 11.4)","(3.0, 3.7, 3.4708333333333337)","(15.0, 30.0, 27.1875)"
09-01-2023 18:01:17.259145,"(5.5, 8.6, 8.0)","(2.0, 2.22, 2.1336)","(6.5, 12.0, 11.4)","(3.0, 3.7, 3.455)","(15.0, 30.0, 27.1875)"
09-01-2023 18:01:18.052266,"(5.5, 8.6, 8.0)","(2.0, 2.22, 2.1336)","(6.5, 12.0, 11.4)","(3.0, 3.7, 3.455434782608696)","(15.0, 30.0, 27.1875)"
09-01-2023 18:01:18.845848,"(5.5, 8.6, 8.0)","(2.0, 2.22, 2.1336)","(6.5, 12.0, 11.4)","(3.0, 3.7, 3.455434782608696)","(15.0, 30.0, 27.1875)"
09-01-2023 18:01:19.663324,"(5.5, 8.6, 8.0)","(2.0, 2.22, 2.1336)","(6.5, 12.0, 11.4)","(3.0, 3.7, 3.455434782608696)","(15.0, 30.0, 27.1875)"
09-01-2023 18:01:20.518344,"(5.5, 8.6, 8.0)","(2.0, 2.18, 2.146666666666667)","(6.5, 12.0, 11.25)","(3.0, 3.7, 3.455434782608696)","(15.0, 30.0, 27.1875)"
09-01-2023 18:01:21.364958,"(5.5, 8.6, 8.0)","(2.0, 2.18, 2.1350000000000002)","(6.5, 12.0, 11.4)","(3.0, 3.7, 3.455434782608696)","(15.0, 30.0, 27.1875)"
09-01-2023 18:01:22.166477,"(5.5, 8.6, 8.0)","(2.0, 2.18, 2.1350000000000002)","(6.5, 12.0, 11.666666666666666)","(3.0, 3.7, 3.455434782608696)","(15.0, 30.0, 27.1875)"
09-01-2023 18:01:22.982192,"(5.5, 8.6, 8.0)","(2.0, 2.18, 2.1350000000000002)","(6.5, 12.0, 11.666666666666666)","(3.0, 3.7, 3.455434782608696)","(15.0, 30.0, 27.1875)"
09-01-2023 18:01:23.835414,"(5.5, 8.6, 8.0)","(2.0, 2.18, 2.1350000000000002)","(7.0, 12.0, 11.4)","(3.0, 3.7, 3.455434782608696)","(15.0, 30.0, 27.1875)"
09-01-2023 18:01:24.615748,"(5.5, 8.6, 8.0)","(2.0, 2.18, 2.1350000000000002)","(7.0, 12.0, 11.5)","(3.0, 3.7, 3.455434782608696)","(15.0, 30.0, 27.1875)"
09-01-2023 18:01:25.412687,"(5.5, 8.6, 8.0)","(2.0, 2.18, 2.1350000000000002)","(7.0, 12.0, 11.5)","(3.0, 3.7, 3.455434782608696)","(15.0, 30.0, 27.1875)"
09-01-2023 18:01:26.206916,"(5.5, 8.6, 8.0)","(2.0, 2.18, 2.1350000000000002)","(7.0, 12.0, 11.333333333333334)","(3.0, 3.7, 3.45462962962963)","(15.0, 30.0, 27.1875)"
09-01-2023 18:01:27.010181,"(5.5, 8.6, 8.0)","(2.0, 2.18, 2.1533333333333333)","(7.0, 12.0, 11.333333333333334)","(3.0, 3.7, 3.45462962962963)","(15.0, 30.0, 27.1875)"
09-01-2023 18:01:27.778977,"(5.5, 8.6, 8.0)","(2.0, 2.16, 2.136923076923077)","(7.0, 12.0, 11.333333333333334)","(3.0, 3.7, 3.45462962962963)","(15.0, 30.0, 27.1875)"
09-01-2023 18:01:28.586486,"(5.5, 8.6, 8.458823529411765)","(2.0, 2.16, 2.136923076923077)","(7.0, 12.0, 11.5)","(3.0, 3.7, 3.45462962962963)","(15.0, 30.0, 27.1875)"
09-01-2023 18:01:29.443550,"(5.5, 8.6, 8.473684210526315)","(2.0, 2.16, 2.136923076923077)","(7.0, 12.0, 11.5)","(3.0, 3.7, 3.45462962962963)","(15.0, 30.0, 27.1875)"
09-01-2023 18:01:30.347915,"(5.5, 8.6, 8.514285714285714)","(2.0, 2.16, 2.136923076923077)","(7.0, 12.0, 11.666666666666666)","(3.0, 3.7, 3.45462962962963)","(15.0, 30.0, 27.1875)"
09-01-2023 18:01:31.256690,"(5.5, 8.6, 8.514285714285714)","(2.0, 2.16, 2.136923076923077)","(7.0, 12.0, 11.5)","(3.0, 3.7, 3.45462962962963)","(15.0, 30.0, 27.1875)"
09-01-2023 18:01:32.084181,"(5.5, 8.6, 8.428571428571429)","(2.0, 2.16, 2.142352941176471)","(7.0, 12.0, 11.666666666666666)","(3.0, 3.45, 3.4125)","(15.0, 30.0, 27.1875)"
09-01-2023 18:01:32.866156,"(5.5, 8.6, 8.415384615384616)","(2.0, 2.16, 2.136923076923077)","(7.0, 12.0, 11.666666666666666)","(3.0, 3.65, 3.6277777777777778)","(15.0, 30.0, 27.1875)"
09-01-2023 18:01:33.641430,"(5.5, 8.6, 8.415384615384616)","(2.0, 2.16, 2.136923076923077)","(7.0, 12.0, 11.666666666666666)","(3.0, 3.65, 3.5959016393442624)","(15.0, 30.0, 27.1875)"
09-01-2023 18:01:34.457091,"(5.5, 8.6, 8.415384615384616)","(2.0, 2.16, 2.136923076923077)","(7.0, 12.0, 11.666666666666666)","(3.0, 3.65, 3.5959016393442624)","(15.0, 30.0, 27.1875)"
09-01-2023 18:01:35.286877,"(5.5, 8.6, 8.415384615384616)","(2.0, 2.16, 2.136923076923077)","(7.0, 12.0, 11.666666666666666)","(3.0, 3.65, 3.504639175257732)","(15.0, 30.0, 27.1875)"
09-01-2023 18:01:36.103885,"(5.5, 8.6, 8.415384615384616)","(2.0, 2.16, 2.136923076923077)","(7.0, 12.0, 11.666666666666666)","(3.0, 3.65, 3.511290322580645)","(15.0, 30.0, 27.1875)"
09-01-2023 18:01:36.885801,"(5.5, 8.6, 8.415384615384616)","(2.0, 2.16, 2.136923076923077)","(7.0, 12.5, 11.409090909090908)","(3.0, 3.65, 3.511290322580645)","(15.0, 30.0, 27.1875)"
09-01-2023 18:01:37.673421,"(5.5, 8.6, 8.415384615384616)","(2.0, 2.16, 2.136923076923077)","(7.0, 12.5, 11.409090909090908)","(3.0, 3.6, 3.569298245614035)","(15.0, 30.0, 27.1875)"
09-01-2023 18:01:38.504783,"(5.5, 8.6, 8.415384615384616)","(2.0, 2.16, 2.136923076923077)","(7.0, 12.5, 11.204545454545455)","(3.0, 3.6, 3.5549180327868855)","(15.0, 30.0, 27.1875)"
09-01-2023 18:01:39.335203,"(5.5, 8.6, 8.415384615384616)","(2.0, 2.16, 2.136923076923077)","(7.0, 12.5, 11.236842105263158)","(3.0, 3.55, 3.542307692307692)","(15.0, 30.0, 27.1875)"
09-01-2023 18:01:40.194929,"(5.5, 8.6, 8.49090909090909)","(2.0, 2.16, 2.136923076923077)","(7.0, 12.5, 11.409090909090908)","(3.0, 3.55, 3.542307692307692)","(15.0, 30.0, 27.1875)"
09-01-2023 18:01:41.035199,"(5.5, 8.6, 8.49090909090909)","(2.0, 2.22, 2.141739130434783)","(7.0, 12.5, 11.391304347826086)","(3.0, 3.55, 3.542307692307692)","(15.0, 30.0, 27.1875)"
09-01-2023 18:01:41.879628,"(5.5, 8.6, 8.49090909090909)","(2.0, 2.18, 2.1492307692307695)","(7.0, 12.5, 11.409090909090908)","(3.0, 3.55, 3.542307692307692)","(15.0, 30.0, 27.1875)"
09-01-2023 18:01:42.693967,"(5.5, 8.6, 8.49090909090909)","(2.0, 2.22, 2.173846153846154)","(7.0, 12.5, 11.642857142857142)","(3.0, 3.55, 3.522413793103448)","(15.0, 30.0, 27.1875)"
09-01-2023 18:01:43.489308,"(5.5, 8.6, 8.49090909090909)","(2.0, 2.22, 2.173846153846154)","(7.0, 12.5, 11.642857142857142)","(3.0, 3.55, 3.522413793103448)","(15.0, 30.0, 27.1875)"
09-01-2023 18:01:44.319577,"(5.5, 8.6, 8.0)","(2.0, 2.22, 2.173846153846154)","(7.0, 12.5, 11.642857142857142)","(3.0, 3.55, 3.522413793103448)","(15.0, 30.0, 27.1875)"
09-01-2023 18:01:45.118466,"(5.5, 8.6, 8.0)","(2.0, 2.22, 2.173846153846154)","(7.0, 12.5, 11.642857142857142)","(3.0, 3.55, 3.522413793103448)","(15.0, 30.0, 27.5)"
09-01-2023 18:01:45.898869,"(5.5, 9.2, 8.63125)","(2.0, 2.22, 2.173846153846154)","(7.0, 12.5, 11.642857142857142)","(3.0, 3.55, 3.522413793103448)","(15.0, 30.0, 27.5)"
09-01-2023 18:01:46.688423,"(5.5, 8.6, 8.15)","(2.0, 2.2, 2.1578947368421053)","(7.0, 12.5, 11.642857142857142)","(3.0, 3.55, 3.522413793103448)","(15.0, 30.0, 27.5)"
09-01-2023 18:01:47.502966,"(5.5, 8.6, 8.15)","(2.0, 2.2, 2.1500000000000004)","(7.0, 12.5, 11.642857142857142)","(3.0, 3.55, 3.522413793103448)","(15.0, 30.0, 27.5)"
09-01-2023 18:01:48.325589,"(5.5, 8.6, 8.49090909090909)","(2.0, 2.2, 2.1500000000000004)","(7.0, 12.5, 11.642857142857142)","(3.0, 3.55, 3.522413793103448)","(15.0, 30.0, 27.5)"
09-01-2023 18:01:49.191621,"(5.5, 8.6, 8.49090909090909)","(2.0, 2.2, 2.1500000000000004)","(7.0, 12.5, 11.642857142857142)","(3.0, 3.55, 3.522413793103448)","(15.0, 30.0, 27.1875)"
09-01-2023 18:01:50.044459,"(5.5, 8.6, 8.49090909090909)","(2.0, 2.2, 2.1578947368421053)","(7.0, 12.5, 11.833333333333334)","(3.0, 3.55, 3.522413793103448)","(15.0, 30.0, 27.1875)"
09-01-2023 18:01:50.889312,"(5.5, 8.6, 8.49090909090909)","(2.0, 2.2, 2.1578947368421053)","(7.0, 12.5, 11.642857142857142)","(3.0, 3.55, 3.522413793103448)","(15.0, 30.0, 27.1875)"
09-01-2023 18:01:51.672139,"(5.5, 8.6, 8.49090909090909)","(2.0, 2.2, 2.1578947368421053)","(7.0, 12.5, 11.642857142857142)","(3.0, 3.55, 3.522413793103448)","(15.0, 30.0, 27.1875)"
09-01-2023 18:01:52.468479,"(5.5, 8.6, 8.49090909090909)","(2.0, 2.2, 2.1578947368421053)","(7.0, 12.5, 11.75)","(3.0, 3.55, 3.522413793103448)","(15.0, 30.0, 27.1875)"
09-01-2023 18:01:53.291376,"(5.5, 8.6, 8.49090909090909)","(2.0, 2.18, 2.1550000000000002)","(7.0, 12.5, 11.75)","(3.0, 3.55, 3.522413793103448)","(15.0, 30.0, 27.1875)"
09-01-2023 18:01:54.095926,"(5.5, 8.6, 8.49090909090909)","(2.0, 2.18, 2.1550000000000002)","(7.0, 12.5, 11.75)","(3.0, 3.55, 3.513934426229508)","(15.0, 30.0, 26.75)"
09-01-2023 18:01:54.949371,"(5.5, 8.6, 8.49090909090909)","(2.0, 2.18, 2.1550000000000002)","(7.0, 12.5, 11.868421052631579)","(3.0, 3.55, 3.513934426229508)","(15.0, 30.0, 26.666666666666668)"
09-01-2023 18:01:55.751414,"(5.5, 8.6, 8.49090909090909)","(2.0, 2.18, 2.1550000000000002)","(7.0, 12.5, 11.868421052631579)","(3.0, 3.55, 3.513934426229508)","(15.0, 30.0, 26.666666666666668)"
09-01-2023 18:01:56.526123,"(5.5, 8.6, 8.49090909090909)","(2.0, 2.18, 2.1550000000000002)","(7.0, 12.5, 11.868421052631579)","(3.0, 3.55, 3.513934426229508)","(15.0, 30.0, 26.666666666666668)"
09-01-2023 18:01:57.324035,"(5.5, 8.6, 8.49090909090909)","(2.0, 2.18, 2.1342857142857143)","(7.0, 12.5, 11.868421052631579)","(3.0, 3.55, 3.513934426229508)","(15.0, 30.0, 28.846153846153847)"
09-01-2023 18:01:58.165129,"(5.5, 8.6, 8.49090909090909)","(2.0, 2.18, 2.1342857142857143)","(7.0, 12.5, 11.868421052631579)","(3.0, 3.55, 3.45752688172043)","(15.0, 30.0, 28.846153846153847)"
09-01-2023 18:01:59.057371,"(5.5, 8.6, 8.49090909090909)","(2.0, 2.18, 2.121818181818182)","(7.0, 12.5, 11.868421052631579)","(3.0, 3.55, 3.4623595505617977)","(15.0, 30.0, 28.846153846153847)"
09-01-2023 18:01:59.896595,"(5.5, 8.6, 8.49090909090909)","(2.0, 2.18, 2.14)","(7.0, 12.5, 11.868421052631579)","(3.0, 3.55, 3.4623595505617977)","(15.0, 30.0, 28.846153846153847)"
09-01-2023 18:02:00.712636,"(5.5, 8.6, 8.49090909090909)","(2.0, 2.18, 2.14)","(7.0, 12.5, 11.868421052631579)","(3.0, 3.55, 3.4623595505617977)","(15.0, 30.0, 28.846153846153847)"
