,Belriah,Definitely Maybe,Overriding,Galactic Angel,Harmony Halo,Painite
07-01-2023 13:55:35.017361,"(8.5, 12.0, 11.92)","(8.0, 15.5, 13.5)","(1.5, 1.6, 1.5572916666666667)","(5.5, 7.4, 7.348717948717949)","(20.0, 44.0, 37.75)","(21.0, 30.0, 28.75)"
07-01-2023 13:55:36.031976,"(8.5, 12.0, 11.92)","(8.0, 15.5, 13.192307692307692)","(1.5, 1.54, 1.5303614457831325)","(5.5, 7.4, 6.98)","(20.0, 42.0, 30.0)","(21.0, 30.0, 28.875)"
07-01-2023 13:55:37.055406,"(8.5, 13.0, 12.5)","(8.0, 15.5, 14.5)","(1.5, 1.54, 1.5378125)","(5.5, 7.4, 6.9)","(20.0, 42.0, 30.0)","(21.0, 30.0, 28.875)"
07-01-2023 13:55:37.952044,"(8.5, 13.0, 12.5)","(8.0, 15.5, 14.928571428571429)","(1.5, 1.54, 1.5389285714285714)","(5.5, 7.4, 6.733333333333333)","(20.0, 42.0, 30.0)","(21.0, 30.0, 28.875)"
07-01-2023 13:55:38.960735,"(8.5, 13.0, 12.142857142857142)","(8.0, 15.5, 14.928571428571429)","(1.5, 1.54, 1.531984126984127)","(5.5, 7.4, 7.2)","(20.0, 42.0, 30.75)","(21.0, 30.0, 28.875)"
07-01-2023 13:55:39.891288,"(8.5, 13.0, 12.304347826086957)","(8.0, 15.5, 14.928571428571429)","(1.5, 1.54, 1.531984126984127)","(5.5, 7.4, 7.2)","(20.0, 42.0, 30.75)","(21.0, 30.0, 28.875)"
07-01-2023 13:55:40.857898,"(8.5, 13.0, 12.304347826086957)","(8.0, 15.5, 14.928571428571429)","(1.5, 1.54, 1.531984126984127)","(5.5, 7.4, 7.04)","(20.0, 42.0, 31.5)","(21.0, 30.0, 28.875)"
07-01-2023 13:55:41.980072,"(8.5, 13.0, 12.333333333333334)","(8.0, 15.5, 14.928571428571429)","(1.5, 1.54, 1.531984126984127)","(5.5, 7.2, 7.04)","(20.0, 42.0, 33.6)","(21.0, 30.0, 28.875)"
07-01-2023 13:55:43.016449,"(8.5, 13.0, 12.333333333333334)","(8.0, 15.5, 14.928571428571429)","(1.5, 1.54, 1.531984126984127)","(5.5, 7.2, 7.1567567567567565)","(20.0, 42.0, 38.5)","(21.0, 30.0, 28.875)"
07-01-2023 13:55:44.029967,"(8.5, 13.0, 12.454545454545455)","(8.0, 15.5, 14.928571428571429)","(1.5, 1.54, 1.531984126984127)","(5.5, 7.2, 7.160975609756098)","(20.0, 42.0, 38.5)","(21.0, 30.0, 28.875)"
07-01-2023 13:55:45.061415,"(8.5, 13.0, 12.454545454545455)","(8.0, 15.5, 14.928571428571429)","(1.5, 1.54, 1.531984126984127)","(5.5, 7.2, 7.160975609756098)","(20.0, 42.0, 38.5)","(21.0, 30.0, 28.875)"
07-01-2023 13:55:46.001338,"(8.5, 13.0, 12.454545454545455)","(8.0, 15.5, 14.928571428571429)","(1.5, 1.54, 1.508923076923077)","(5.5, 7.2, 7.163636363636364)","(20.0, 42.0, 38.5)","(21.0, 30.0, 28.875)"
07-01-2023 13:55:46.971217,"(8.5, 13.0, 12.454545454545455)","(8.0, 15.5, 14.928571428571429)","(1.5, 1.54, 1.508923076923077)","(5.5, 7.2, 7.163636363636364)","(20.0, 42.0, 38.5)","(21.0, 30.0, 28.875)"
07-01-2023 13:55:47.938301,"(8.5, 13.0, 12.272727272727273)","(8.0, 15.5, 14.195652173913043)","(1.5, 1.53, 1.514375)","(5.5, 7.2, 7.1773584905660375)","(20.0, 42.0, 32.25)","(21.0, 30.0, 28.941176470588236)"
07-01-2023 13:55:48.960547,"(8.5, 13.0, 12.272727272727273)","(8.0, 15.5, 14.195652173913043)","(1.5, 1.53, 1.514375)","(5.5, 7.2, 6.8)","(20.0, 42.0, 32.25)","(21.0, 30.0, 28.941176470588236)"
07-01-2023 13:55:50.014037,"(8.5, 13.0, 12.272727272727273)","(8.0, 15.5, 14.195652173913043)","(1.5, 1.53, 1.514375)","(5.5, 7.2, 6.933333333333334)","(20.0, 42.0, 30.0)","(21.0, 30.0, 28.941176470588236)"
07-01-2023 13:55:50.944022,"(8.5, 13.0, 12.272727272727273)","(8.0, 15.5, 14.195652173913043)","(1.5, 1.53, 1.514375)","(5.5, 7.2, 6.933333333333334)","(20.0, 42.0, 33.5)","(21.0, 30.0, 29.2)"
07-01-2023 13:55:52.006416,"(8.5, 13.0, 12.75)","(8.0, 15.5, 13.34)","(1.5, 1.53, 1.5151851851851852)","(5.5, 7.6, 7.12)","(21.0, 40.0, 29.666666666666668)","(21.0, 30.0, 29.0)"
07-01-2023 13:55:53.026726,"(8.5, 13.0, 12.8)","(8.0, 15.5, 13.7)","(1.5, 1.53, 1.5151851851851852)","(5.5, 7.6, 7.12)","(21.0, 32.0, 29.666666666666668)","(21.0, 30.0, 29.0)"
07-01-2023 13:55:53.884122,"(8.5, 13.0, 12.88888888888889)","(8.0, 15.5, 13.7)","(1.5, 1.53, 1.5151851851851852)","(5.5, 7.6, 7.12)","(21.0, 32.0, 29.666666666666668)","(21.0, 30.0, 29.0)"
07-01-2023 13:55:54.794920,"(8.5, 13.0, 12.8)","(8.0, 15.5, 14.0)","(1.5, 1.54, 1.5389655172413794)","(5.5, 8.4, 7.12)","(21.0, 32.0, 29.666666666666668)","(21.0, 30.0, 29.0)"
07-01-2023 13:55:55.731760,"(8.5, 13.0, 12.8)","(8.0, 15.5, 14.0)","(1.5, 1.54, 1.5389655172413794)","(5.5, 8.4, 7.6)","(21.0, 32.0, 29.666666666666668)","(21.0, 30.0, 29.0)"
07-01-2023 13:55:56.796841,"(8.5, 13.0, 12.8)","(8.0, 15.5, 14.0)","(1.5, 1.54, 1.5389655172413794)","(5.5, 8.4, 8.0)","(21.0, 32.0, 29.666666666666668)","(21.0, 30.0, 29.0)"
07-01-2023 13:55:57.788764,"(8.5, 13.0, 12.75)","(8.0, 15.5, 14.0)","(1.5, 1.54, 1.5389655172413794)","(5.5, 8.4, 8.3)","(21.0, 32.0, 29.666666666666668)","(21.0, 30.0, 29.0)"
07-01-2023 13:55:58.726108,"(8.5, 13.0, 12.75)","(8.0, 15.5, 12.8)","(1.5, 1.54, 1.5389655172413794)","(5.5, 8.4, 8.3)","(21.0, 32.0, 29.666666666666668)","(21.0, 30.0, 29.0)"
07-01-2023 13:55:59.631696,"(8.5, 13.0, 12.75)","(8.0, 15.0, 13.75)","(1.5, 1.54, 1.5389655172413794)","(5.5, 8.4, 8.3)","(21.0, 32.0, 29.666666666666668)","(21.0, 30.0, 29.0)"
07-01-2023 13:56:00.608458,"(8.5, 13.0, 12.75)","(8.0, 15.0, 12.8125)","(1.5, 1.54, 1.5389655172413794)","(5.5, 8.4, 8.254545454545454)","(21.0, 32.0, 29.666666666666668)","(21.0, 30.0, 29.0)"
07-01-2023 13:56:01.619715,"(8.5, 13.0, 12.75)","(8.0, 15.0, 12.8125)","(1.5, 1.6, 1.574945054945055)","(5.5, 8.4, 7.800000000000001)","(21.0, 32.0, 29.666666666666668)","(21.0, 30.0, 28.4)"
07-01-2023 13:56:02.599884,"(8.5, 13.0, 12.75)","(8.0, 15.0, 12.8125)","(1.5, 1.6, 1.574945054945055)","(5.5, 8.4, 7.466666666666667)","(21.0, 32.0, 29.666666666666668)","(21.0, 30.0, 28.4)"
07-01-2023 13:56:03.496288,"(8.5, 13.0, 12.75)","(8.0, 15.0, 13.75)","(1.5, 1.6, 1.5738297872340425)","(5.5, 8.4, 7.466666666666667)","(21.0, 32.0, 29.666666666666668)","(21.0, 30.0, 28.4)"
07-01-2023 13:56:04.448913,"(8.5, 13.0, 12.75)","(8.0, 15.5, 13.568181818181818)","(1.5, 1.6, 1.5341176470588236)","(5.5, 8.4, 7.622222222222223)","(21.0, 32.0, 29.666666666666668)","(21.0, 30.0, 28.4)"
07-01-2023 13:56:05.495644,"(8.5, 13.0, 12.75)","(8.0, 15.5, 13.476190476190476)","(1.5, 1.59, 1.568695652173913)","(5.5, 8.4, 7.733333333333333)","(21.0, 32.0, 29.666666666666668)","(21.0, 30.0, 28.4)"
07-01-2023 13:56:06.475853,"(8.5, 13.0, 12.75)","(8.0, 15.5, 13.454545454545455)","(1.5, 1.59, 1.568695652173913)","(5.5, 8.4, 7.733333333333333)","(21.0, 32.0, 29.666666666666668)","(21.0, 30.0, 28.4)"
07-01-2023 13:56:07.414723,"(8.5, 13.0, 12.75)","(8.0, 15.5, 13.454545454545455)","(1.5, 1.59, 1.568695652173913)","(5.5, 8.4, 7.733333333333333)","(21.0, 32.0, 29.666666666666668)","(21.0, 30.0, 28.4)"
07-01-2023 13:56:08.429959,"(8.5, 13.0, 12.75)","(8.0, 15.5, 13.454545454545455)","(1.5, 1.59, 1.568695652173913)","(5.5, 8.4, 7.733333333333333)","(21.0, 32.0, 29.666666666666668)","(21.0, 30.0, 28.4)"
07-01-2023 13:56:09.356302,"(8.5, 13.0, 12.970588235294118)","(8.0, 15.5, 13.454545454545455)","(1.5, 1.59, 1.568695652173913)","(5.5, 8.4, 7.733333333333333)","(21.0, 32.0, 29.666666666666668)","(21.0, 30.0, 28.4)"
07-01-2023 13:56:10.297980,"(8.5, 13.0, 12.970588235294118)","(8.0, 15.5, 13.454545454545455)","(1.5, 1.59, 1.568695652173913)","(5.5, 8.4, 7.733333333333333)","(21.0, 32.0, 29.666666666666668)","(21.0, 30.0, 28.4)"
07-01-2023 13:56:11.304453,"(8.5, 13.0, 12.970588235294118)","(8.0, 15.5, 13.454545454545455)","(1.5, 1.59, 1.568695652173913)","(5.5, 8.4, 7.84)","(21.0, 32.0, 29.666666666666668)","(21.0, 30.0, 28.4)"
07-01-2023 13:56:12.235745,"(8.5, 13.0, 12.970588235294118)","(8.0, 15.5, 13.454545454545455)","(1.5, 1.59, 1.5772727272727274)","(5.5, 8.0, 7.84)","(21.0, 32.0, 29.666666666666668)","(21.0, 30.0, 28.4)"
07-01-2023 13:56:13.151030,"(8.5, 13.0, 12.970588235294118)","(8.0, 15.0, 14.333333333333334)","(1.5, 1.59, 1.5772727272727274)","(5.5, 8.0, 7.84)","(21.0, 32.0, 29.666666666666668)","(21.0, 30.0, 28.4)"
07-01-2023 13:56:14.301038,"(8.5, 13.0, 12.970588235294118)","(8.0, 15.0, 14.333333333333334)","(1.5, 1.59, 1.5772727272727274)","(5.5, 8.0, 7.84)","(21.0, 32.0, 29.666666666666668)","(21.0, 30.0, 28.4)"
07-01-2023 13:56:15.209880,"(8.5, 13.0, 12.970588235294118)","(8.0, 15.0, 14.333333333333334)","(1.5, 1.59, 1.5772727272727274)","(5.5, 8.0, 7.84)","(21.0, 32.0, 29.666666666666668)","(21.0, 30.0, 28.4)"
07-01-2023 13:56:16.170493,"(8.5, 13.0, 12.970588235294118)","(8.0, 15.0, 14.333333333333334)","(1.5, 1.6, 1.5625)","(5.5, 8.0, 7.833333333333333)","(21.0, 32.0, 29.666666666666668)","(21.0, 30.0, 28.4)"
07-01-2023 13:56:17.174372,"(8.5, 13.0, 12.970588235294118)","(8.0, 15.0, 14.333333333333334)","(1.5, 1.6, 1.5625)","(5.5, 8.0, 7.833333333333333)","(21.0, 32.0, 29.666666666666668)","(21.0, 30.0, 28.4)"
07-01-2023 13:56:18.196966,"(8.5, 13.0, 12.970588235294118)","(8.0, 15.0, 14.333333333333334)","(1.5, 1.6, 1.5625)","(5.5, 8.0, 7.833333333333333)","(21.0, 32.0, 29.666666666666668)","(21.0, 30.0, 28.4)"
07-01-2023 13:56:19.200705,"(8.5, 13.0, 12.970588235294118)","(8.0, 15.0, 14.333333333333334)","(1.5, 1.6, 1.5625)","(5.5, 8.0, 7.833333333333333)","(21.0, 32.0, 29.666666666666668)","(21.0, 30.0, 28.4)"
07-01-2023 13:56:20.226454,"(8.5, 13.0, 12.970588235294118)","(8.0, 15.0, 14.333333333333334)","(1.5, 1.6, 1.5625)","(5.5, 8.0, 7.833333333333333)","(20.0, 32.0, 29.666666666666668)","(21.0, 30.0, 28.4)"
07-01-2023 13:56:21.271930,"(8.5, 13.0, 12.970588235294118)","(8.0, 15.0, 14.333333333333334)","(1.5, 1.6, 1.5625)","(5.5, 8.0, 7.833333333333333)","(20.0, 32.0, 29.666666666666668)","(21.0, 30.0, 28.4)"
07-01-2023 13:56:22.345609,"(8.5, 13.0, 12.970588235294118)","(8.0, 14.5, 14.0)","(1.5, 1.6, 1.5625)","(5.5, 8.0, 7.833333333333333)","(20.0, 32.0, 29.666666666666668)","(21.0, 30.0, 28.4)"
07-01-2023 13:56:23.234317,"(8.5, 13.0, 12.977272727272727)","(8.0, 14.5, 14.0)","(1.5, 1.6, 1.5625)","(5.5, 8.0, 7.833333333333333)","(20.0, 32.0, 29.666666666666668)","(21.0, 30.0, 28.4)"
07-01-2023 13:56:24.134897,"(8.5, 13.0, 12.977272727272727)","(8.0, 14.5, 14.0)","(1.5, 1.6, 1.5625)","(5.5, 8.0, 7.833333333333333)","(20.0, 32.0, 29.666666666666668)","(21.0, 30.0, 28.4)"
07-01-2023 13:56:25.157164,"(8.5, 13.0, 12.977272727272727)","(8.0, 14.5, 14.0)","(1.5, 1.6, 1.5625)","(5.5, 8.0, 7.833333333333333)","(20.0, 32.0, 29.666666666666668)","(21.0, 30.0, 28.4)"
07-01-2023 13:56:26.081896,"(8.5, 13.0, 12.977272727272727)","(8.0, 14.5, 14.0)","(1.5, 1.6, 1.5625)","(5.5, 8.0, 7.833333333333333)","(20.0, 32.0, 29.666666666666668)","(21.0, 30.0, 28.4)"
07-01-2023 13:56:27.125863,"(8.5, 13.0, 12.977272727272727)","(8.0, 14.5, 14.0)","(1.5, 1.6, 1.5625)","(5.5, 8.0, 7.833333333333333)","(20.0, 32.0, 29.666666666666668)","(21.0, 30.0, 28.4)"
07-01-2023 13:56:28.104974,"(8.5, 13.0, 12.977272727272727)","(8.0, 14.5, 14.0)","(1.5, 1.6, 1.5625)","(5.5, 8.0, 7.833333333333333)","(20.0, 32.0, 29.666666666666668)","(21.0, 30.0, 28.4)"
07-01-2023 13:56:29.125065,"(8.5, 13.0, 12.977272727272727)","(8.0, 14.5, 14.0)","(1.5, 1.6, 1.5625)","(5.5, 8.0, 7.833333333333333)","(20.0, 32.0, 29.666666666666668)","(21.0, 30.0, 28.4)"
07-01-2023 13:56:30.082252,"(8.5, 13.0, 12.977272727272727)","(8.0, 14.5, 14.0)","(1.5, 1.6, 1.5625)","(5.5, 8.0, 7.833333333333333)","(20.0, 32.0, 29.666666666666668)","(21.0, 30.0, 28.4)"
07-01-2023 13:56:31.103496,"(8.5, 13.0, 12.977272727272727)","(8.0, 14.5, 14.0)","(1.5, 1.6, 1.5625)","(5.5, 8.0, 7.833333333333333)","(20.0, 32.0, 29.666666666666668)","(21.0, 30.0, 28.4)"
07-01-2023 13:56:32.134508,"(8.5, 13.0, 12.977272727272727)","(8.0, 14.5, 14.0)","(1.5, 1.6, 1.5625)","(5.5, 8.0, 7.833333333333333)","(20.0, 32.0, 29.666666666666668)","(21.0, 30.0, 28.4)"
07-01-2023 13:56:33.019390,"(8.5, 13.0, 12.977272727272727)","(8.0, 14.5, 14.0)","(1.5, 1.6, 1.5625)","(5.5, 8.0, 7.833333333333333)","(20.0, 32.0, 29.666666666666668)","(21.0, 30.0, 28.4)"
07-01-2023 13:56:34.023212,"(8.5, 13.0, 12.977272727272727)","(8.0, 14.5, 14.0)","(1.5, 1.6, 1.5625)","(5.5, 8.0, 7.833333333333333)","(20.0, 32.0, 29.666666666666668)","(21.0, 30.0, 28.4)"
07-01-2023 13:56:34.992469,"(8.5, 13.0, 12.977272727272727)","(8.0, 14.5, 14.0)","(1.5, 1.6, 1.5625)","(5.5, 8.0, 7.833333333333333)","(20.0, 32.0, 29.666666666666668)","(21.0, 30.0, 28.4)"
07-01-2023 13:56:35.911106,"(8.5, 13.0, 12.98076923076923)","(8.0, 14.5, 14.0)","(1.5, 1.6, 1.561904761904762)","(5.5, 8.0, 7.833333333333333)","(20.0, 32.0, 29.666666666666668)","(21.0, 30.0, 28.4)"
07-01-2023 13:56:36.828135,"(8.5, 13.0, 12.98076923076923)","(8.0, 14.5, 14.0)","(1.5, 1.53, 1.521388888888889)","(5.5, 8.2, 7.927272727272727)","(20.0, 32.0, 29.666666666666668)","(21.0, 30.0, 28.4)"
07-01-2023 13:56:37.829162,"(8.5, 13.0, 12.98076923076923)","(8.0, 14.5, 14.0)","(1.5, 1.53, 1.5208823529411766)","(5.5, 8.2, 7.771428571428571)","(20.0, 32.0, 29.666666666666668)","(21.0, 30.0, 28.4)"
07-01-2023 13:56:38.813561,"(8.5, 13.5, 13.333333333333334)","(8.0, 14.5, 14.0)","(1.5, 1.53, 1.5208823529411766)","(5.5, 8.2, 7.8999999999999995)","(20.0, 32.0, 29.666666666666668)","(21.0, 30.0, 28.4)"
07-01-2023 13:56:39.803851,"(8.5, 13.5, 13.428571428571429)","(8.0, 14.5, 14.0)","(1.5, 1.53, 1.5155813953488373)","(5.5, 8.2, 7.8999999999999995)","(20.0, 32.0, 29.666666666666668)","(21.0, 30.0, 28.4)"
07-01-2023 13:56:40.760670,"(8.5, 13.5, 13.428571428571429)","(8.0, 14.5, 14.0)","(1.5, 1.53, 1.5155813953488373)","(5.5, 8.2, 7.8999999999999995)","(20.0, 32.0, 29.666666666666668)","(21.0, 30.0, 28.4)"
07-01-2023 13:56:41.587273,"(8.5, 13.5, 13.428571428571429)","(8.0, 14.5, 14.0)","(1.5, 1.53, 1.5155813953488373)","(5.5, 8.2, 7.8999999999999995)","(20.0, 32.0, 29.666666666666668)","(21.0, 30.0, 28.4)"
07-01-2023 13:56:42.502433,"(8.5, 13.5, 13.428571428571429)","(8.0, 14.5, 14.0)","(1.5, 1.53, 1.5166666666666666)","(5.5, 8.2, 7.8999999999999995)","(20.0, 32.0, 29.666666666666668)","(21.0, 30.0, 28.4)"
07-01-2023 13:56:43.485017,"(8.5, 13.5, 13.428571428571429)","(8.0, 14.5, 14.0)","(1.5, 1.53, 1.5166666666666666)","(5.5, 8.2, 7.8999999999999995)","(20.0, 32.0, 29.666666666666668)","(21.0, 30.0, 28.4)"
07-01-2023 13:56:44.420513,"(8.5, 13.5, 13.46875)","(8.0, 14.5, 14.0)","(1.5, 1.53, 1.5166666666666666)","(5.5, 8.2, 7.8999999999999995)","(20.0, 32.0, 29.666666666666668)","(21.0, 30.0, 28.4)"
07-01-2023 13:56:45.311749,"(8.5, 13.5, 13.46875)","(8.0, 14.5, 14.0)","(1.5, 1.53, 1.5166666666666666)","(5.5, 8.2, 7.8999999999999995)","(20.0, 32.0, 29.666666666666668)","(21.0, 30.0, 28.4)"
07-01-2023 13:56:46.239663,"(8.5, 13.5, 13.46875)","(8.0, 14.5, 14.0)","(1.5, 1.53, 1.5166666666666666)","(5.5, 8.2, 7.8999999999999995)","(20.0, 32.0, 29.666666666666668)","(21.0, 30.0, 28.4)"
07-01-2023 13:56:47.246626,"(8.5, 13.5, 13.461538461538462)","(8.0, 14.5, 14.0)","(1.5, 1.53, 1.5166666666666666)","(5.5, 8.4, 7.666666666666667)","(20.0, 32.0, 29.666666666666668)","(21.0, 30.0, 28.4)"
07-01-2023 13:56:48.227123,"(8.5, 13.5, 13.461538461538462)","(8.0, 14.5, 14.0)","(1.5, 1.53, 1.5166666666666666)","(5.5, 8.4, 7.384615384615385)","(20.0, 32.0, 29.666666666666668)","(21.0, 30.0, 28.4)"
07-01-2023 13:56:49.075014,"(8.5, 13.5, 13.461538461538462)","(8.0, 14.5, 14.0)","(1.5, 1.51, 1.5047457627118643)","(5.5, 8.4, 7.723076923076923)","(20.0, 32.0, 29.666666666666668)","(21.0, 30.0, 28.4)"
07-01-2023 13:56:50.030241,"(8.5, 13.5, 13.461538461538462)","(8.0, 14.5, 14.0)","(1.5, 1.51, 1.508)","(5.5, 8.4, 7.4375)","(20.0, 32.0, 29.666666666666668)","(21.0, 30.0, 28.857142857142858)"
07-01-2023 13:56:50.984982,"(8.5, 13.5, 13.461538461538462)","(8.0, 15.0, 14.333333333333334)","(1.5, 1.59, 1.589497435897436)","(5.5, 8.4, 7.4375)","(20.0, 32.0, 29.666666666666668)","(21.0, 30.0, 28.4)"
07-01-2023 13:56:51.893104,"(8.5, 13.5, 13.461538461538462)","(8.0, 15.0, 14.333333333333334)","(1.5, 1.59, 1.589497435897436)","(5.5, 8.4, 7.4375)","(20.0, 32.0, 29.666666666666668)","(21.0, 30.0, 28.4)"
07-01-2023 13:56:52.857063,"(8.5, 13.5, 13.461538461538462)","(8.0, 15.0, 14.333333333333334)","(1.5, 1.59, 1.581923076923077)","(5.5, 8.4, 7.388888888888889)","(20.0, 32.0, 29.666666666666668)","(21.0, 30.0, 28.4)"
07-01-2023 13:56:53.795992,"(8.5, 13.5, 13.461538461538462)","(8.0, 15.0, 14.333333333333334)","(1.5, 1.59, 1.581923076923077)","(5.5, 8.4, 7.388888888888889)","(20.0, 32.0, 29.666666666666668)","(21.0, 30.0, 28.4)"
07-01-2023 13:56:54.675211,"(8.5, 13.5, 13.461538461538462)","(8.0, 15.0, 14.333333333333334)","(1.5, 1.59, 1.581923076923077)","(5.5, 8.4, 7.388888888888889)","(20.0, 32.0, 29.666666666666668)","(21.0, 30.0, 28.666666666666668)"
07-01-2023 13:56:55.648717,"(8.5, 13.5, 13.444444444444445)","(8.0, 15.0, 14.333333333333334)","(1.5, 1.59, 1.5853333333333335)","(5.5, 8.4, 7.388888888888889)","(20.0, 32.0, 29.666666666666668)","(21.0, 30.0, 28.666666666666668)"
07-01-2023 13:56:56.563153,"(8.5, 13.5, 13.444444444444445)","(8.0, 15.0, 14.333333333333334)","(1.5, 1.59, 1.5806666666666667)","(5.5, 8.4, 7.388888888888889)","(20.0, 32.0, 29.666666666666668)","(20.0, 30.0, 28.666666666666668)"
07-01-2023 13:56:57.458442,"(8.5, 13.5, 13.444444444444445)","(8.0, 15.0, 14.333333333333334)","(1.5, 1.59, 1.5806666666666667)","(5.5, 8.4, 7.388888888888889)","(20.0, 32.0, 29.666666666666668)","(20.0, 30.0, 28.666666666666668)"
07-01-2023 13:56:58.467024,"(8.5, 13.5, 13.444444444444445)","(8.0, 15.0, 14.333333333333334)","(1.5, 1.59, 1.5806666666666667)","(5.5, 8.4, 7.1866666666666665)","(20.0, 32.0, 29.666666666666668)","(20.0, 30.0, 28.666666666666668)"
07-01-2023 13:56:59.433692,"(8.5, 13.5, 13.444444444444445)","(8.0, 15.0, 14.333333333333334)","(1.5, 1.59, 1.5806666666666667)","(5.5, 8.4, 7.1866666666666665)","(20.0, 32.0, 29.666666666666668)","(20.0, 30.0, 28.666666666666668)"
07-01-2023 13:57:00.394330,"(8.5, 13.5, 13.444444444444445)","(8.0, 15.0, 14.333333333333334)","(1.5, 1.59, 1.5806666666666667)","(5.5, 8.2, 7.4799999999999995)","(20.0, 32.0, 29.666666666666668)","(21.0, 30.0, 28.666666666666668)"
07-01-2023 13:57:01.369049,"(8.5, 13.5, 13.444444444444445)","(8.0, 15.0, 14.333333333333334)","(1.5, 1.59, 1.5806666666666667)","(5.5, 8.2, 7.4799999999999995)","(20.0, 32.0, 29.666666666666668)","(21.0, 30.0, 28.666666666666668)"
07-01-2023 13:57:02.299282,"(8.5, 13.5, 13.444444444444445)","(8.0, 15.0, 14.333333333333334)","(1.5, 1.59, 1.5806666666666667)","(5.5, 8.2, 7.4799999999999995)","(20.0, 32.0, 29.666666666666668)","(21.0, 30.0, 28.666666666666668)"
07-01-2023 13:57:03.245683,"(8.5, 13.5, 13.444444444444445)","(8.0, 15.0, 14.0)","(1.5, 1.6, 1.565)","(5.5, 8.2, 7.4799999999999995)","(20.0, 32.0, 29.666666666666668)","(21.0, 30.0, 28.666666666666668)"
07-01-2023 13:57:04.206923,"(8.5, 13.5, 13.444444444444445)","(8.0, 15.0, 14.0)","(1.5, 1.6, 1.565)","(5.5, 8.2, 7.4799999999999995)","(20.0, 32.0, 29.666666666666668)","(21.0, 30.0, 28.666666666666668)"
07-01-2023 13:57:05.094834,"(8.5, 13.5, 13.444444444444445)","(8.0, 15.0, 14.0)","(1.5, 1.6, 1.565)","(5.5, 8.2, 7.4799999999999995)","(20.0, 32.0, 29.666666666666668)","(21.0, 30.0, 28.666666666666668)"
07-01-2023 13:57:05.982700,"(8.5, 13.5, 13.444444444444445)","(8.0, 15.0, 14.0)","(1.5, 1.6, 1.565)","(5.5, 8.2, 7.4799999999999995)","(20.0, 32.0, 29.666666666666668)","(21.0, 30.0, 28.666666666666668)"
07-01-2023 13:57:06.843958,"(8.5, 13.5, 13.444444444444445)","(8.0, 15.0, 14.0)","(1.5, 1.6, 1.565)","(5.5, 8.2, 7.4799999999999995)","(20.0, 32.0, 29.666666666666668)","(21.0, 30.0, 28.666666666666668)"
07-01-2023 13:57:07.856019,"(8.5, 13.5, 13.444444444444445)","(8.0, 15.0, 14.0)","(1.5, 1.6, 1.565)","(5.5, 8.2, 7.4799999999999995)","(20.0, 32.0, 27.5)","(21.0, 30.0, 28.666666666666668)"
07-01-2023 13:57:08.917519,"(8.5, 13.5, 13.444444444444445)","(8.0, 15.0, 13.333333333333334)","(1.5, 1.6, 1.5636708860759494)","(5.5, 8.2, 7.3)","(20.0, 32.0, 27.5)","(21.0, 30.0, 28.666666666666668)"
07-01-2023 13:57:09.807469,"(8.5, 13.5, 13.444444444444445)","(8.0, 15.0, 13.333333333333334)","(1.5, 1.6, 1.596812439261419)","(5.5, 8.2, 7.3)","(20.0, 32.0, 27.5)","(21.0, 30.0, 28.666666666666668)"
07-01-2023 13:57:10.765046,"(8.5, 13.5, 13.444444444444445)","(8.0, 15.0, 13.333333333333334)","(1.5, 1.6, 1.596812439261419)","(5.5, 8.2, 7.3)","(20.0, 32.0, 27.5)","(21.0, 30.0, 28.545454545454547)"
07-01-2023 13:57:11.740504,"(8.5, 13.5, 13.444444444444445)","(8.0, 15.0, 13.333333333333334)","(1.5, 1.59, 1.5878704612365064)","(5.5, 8.2, 7.3)","(20.0, 32.0, 27.5)","(21.0, 30.0, 28.545454545454547)"
07-01-2023 13:57:12.677922,"(8.5, 13.5, 13.444444444444445)","(8.0, 15.0, 13.333333333333334)","(1.5, 1.59, 1.5878704612365064)","(5.5, 8.2, 7.3)","(20.0, 32.0, 27.5)","(21.0, 30.0, 28.545454545454547)"
07-01-2023 13:57:13.572484,"(8.5, 13.5, 13.444444444444445)","(8.0, 15.0, 13.333333333333334)","(1.5, 1.59, 1.5878704612365064)","(5.5, 8.2, 7.3)","(20.0, 32.0, 27.5)","(21.0, 30.0, 28.545454545454547)"
07-01-2023 13:57:14.536835,"(8.5, 13.5, 13.444444444444445)","(8.0, 15.0, 13.333333333333334)","(1.5, 1.59, 1.5878704612365064)","(5.5, 8.2, 7.3)","(20.0, 32.0, 23.473684210526315)","(21.0, 30.0, 28.545454545454547)"
07-01-2023 13:57:15.472106,"(8.5, 13.5, 13.444444444444445)","(8.0, 15.0, 13.333333333333334)","(1.5, 1.59, 1.5504255319148936)","(5.5, 8.2, 7.3)","(20.0, 32.0, 23.321428571428573)","(21.0, 30.0, 28.545454545454547)"
07-01-2023 13:57:16.395428,"(8.5, 13.5, 13.444444444444445)","(8.0, 15.0, 13.333333333333334)","(1.5, 1.59, 1.5504255319148936)","(5.5, 8.2, 7.3)","(20.0, 32.0, 23.321428571428573)","(21.0, 30.0, 29.0)"
07-01-2023 13:57:17.290230,"(8.5, 13.5, 13.461538461538462)","(8.0, 15.0, 13.333333333333334)","(1.5, 1.59, 1.5535294117647058)","(5.5, 8.2, 7.3)","(20.0, 30.0, 25.333333333333332)","(21.0, 30.0, 29.0)"
