,Gary Said,Pennys Lad,Fade,Spanish Style,Pang,Seedless,Once You Go,Bravo One
08-01-2023 11:55:56.930502,"(2.7, 3.35, 3.07)","(5.5, 9.0, 7.956521739130435)","(15.0, 44.0, 39.92307692307692)","(1.85, 2.26, 2.247272727272727)","(71.0, 480.0, 275.0)","(10.0, 29.0, 26.416666666666668)","(31.0, 80.0, 48.0)","(81.0, 570.0, 474.0)"
08-01-2023 11:55:57.972101,"(2.7, 3.35, 3.07)","(5.5, 9.0, 7.956521739130435)","(15.0, 44.0, 39.92307692307692)","(1.85, 2.26, 2.247272727272727)","(71.0, 480.0, 275.0)","(10.0, 29.0, 28.03125)","(31.0, 80.0, 48.0)","(81.0, 570.0, 474.0)"
08-01-2023 11:55:59.027800,"(2.7, 3.35, 3.07)","(5.5, 9.0, 7.956521739130435)","(15.0, 44.0, 39.92307692307692)","(1.85, 2.26, 2.247272727272727)","(71.0, 480.0, 275.0)","(10.0, 29.0, 28.03125)","(31.0, 80.0, 48.0)","(81.0, 570.0, 474.0)"
08-01-2023 11:56:00.085476,"(2.7, 3.35, 3.07)","(5.5, 9.0, 7.956521739130435)","(15.0, 44.0, 39.92307692307692)","(1.85, 2.26, 2.247272727272727)","(71.0, 480.0, 275.0)","(10.0, 29.0, 28.03125)","(31.0, 80.0, 48.0)","(81.0, 570.0, 474.0)"
08-01-2023 11:56:01.131292,"(2.7, 3.35, 3.07)","(5.5, 9.0, 7.956521739130435)","(15.0, 44.0, 39.92307692307692)","(1.85, 2.26, 2.247272727272727)","(71.0, 480.0, 275.0)","(10.0, 29.0, 28.03125)","(31.0, 80.0, 48.0)","(81.0, 570.0, 474.0)"
08-01-2023 11:56:02.171854,"(2.7, 3.35, 3.07)","(5.5, 9.0, 7.956521739130435)","(15.0, 44.0, 39.92307692307692)","(1.85, 2.26, 2.247272727272727)","(71.0, 480.0, 275.0)","(10.0, 29.0, 28.03125)","(31.0, 80.0, 48.0)","(81.0, 570.0, 474.0)"
08-01-2023 11:56:03.215473,"(2.7, 3.35, 3.07)","(5.5, 9.0, 7.956521739130435)","(15.0, 44.0, 39.92307692307692)","(1.85, 2.26, 2.247272727272727)","(71.0, 480.0, 275.0)","(10.0, 29.0, 28.03125)","(31.0, 80.0, 45.833333333333336)","(81.0, 570.0, 474.0)"
08-01-2023 11:56:04.325260,"(2.7, 3.35, 3.07)","(5.5, 9.0, 7.956521739130435)","(15.0, 44.0, 39.92307692307692)","(1.85, 2.26, 2.247272727272727)","(71.0, 480.0, 275.0)","(10.0, 29.0, 28.03125)","(31.0, 75.0, 45.833333333333336)","(81.0, 570.0, 474.0)"
08-01-2023 11:56:05.446585,"(2.7, 3.35, 3.07)","(5.5, 9.0, 7.956521739130435)","(15.0, 44.0, 39.92307692307692)","(1.85, 2.26, 2.247272727272727)","(71.0, 480.0, 275.0)","(10.0, 29.0, 28.03125)","(31.0, 75.0, 43.5)","(81.0, 570.0, 474.0)"
08-01-2023 11:56:06.497642,"(2.7, 3.35, 3.07)","(5.5, 9.0, 7.956521739130435)","(15.0, 44.0, 39.92307692307692)","(1.85, 2.26, 2.247272727272727)","(71.0, 480.0, 275.0)","(10.0, 29.0, 28.03125)","(31.0, 75.0, 43.5)","(81.0, 570.0, 474.0)"
08-01-2023 11:56:07.622278,"(2.7, 3.3, 3.15)","(5.5, 9.0, 7.956521739130435)","(15.0, 44.0, 39.92307692307692)","(1.85, 2.26, 2.247272727272727)","(71.0, 480.0, 275.0)","(10.0, 29.0, 28.03125)","(31.0, 75.0, 43.5)","(81.0, 570.0, 474.0)"
08-01-2023 11:56:08.701414,"(2.7, 3.3, 3.15)","(5.5, 9.0, 7.956521739130435)","(15.0, 44.0, 39.92307692307692)","(1.85, 2.26, 2.247272727272727)","(71.0, 480.0, 275.0)","(10.0, 29.0, 28.03125)","(31.0, 75.0, 43.5)","(81.0, 570.0, 474.0)"
08-01-2023 11:56:09.758666,"(2.7, 3.3, 3.15)","(5.5, 9.0, 7.956521739130435)","(15.0, 44.0, 39.92307692307692)","(1.85, 2.26, 2.247272727272727)","(71.0, 480.0, 275.0)","(10.0, 29.0, 28.03125)","(31.0, 75.0, 43.5)","(81.0, 570.0, 474.0)"
08-01-2023 11:56:10.826156,"(2.7, 3.3, 3.2666666666666666)","(5.5, 9.0, 7.956521739130435)","(15.0, 44.0, 39.92307692307692)","(1.85, 2.26, 2.247272727272727)","(71.0, 480.0, 275.0)","(10.0, 29.0, 28.03125)","(31.0, 75.0, 43.5)","(81.0, 570.0, 474.0)"
08-01-2023 11:56:11.934402,"(2.7, 3.3, 3.15)","(5.5, 9.0, 7.956521739130435)","(15.0, 44.0, 39.92307692307692)","(1.85, 2.26, 2.247272727272727)","(71.0, 480.0, 275.0)","(10.0, 29.0, 28.03125)","(31.0, 75.0, 43.5)","(81.0, 570.0, 474.0)"
08-01-2023 11:56:12.996474,"(2.7, 3.3, 3.15)","(5.5, 9.0, 7.956521739130435)","(15.0, 44.0, 39.92307692307692)","(1.85, 2.26, 2.247272727272727)","(71.0, 480.0, 270.0)","(10.0, 29.0, 28.03125)","(31.0, 75.0, 43.5)","(81.0, 570.0, 463.33333333333337)"
08-01-2023 11:56:14.131391,"(2.7, 3.3, 3.15)","(5.5, 9.0, 7.956521739130435)","(15.0, 44.0, 39.92307692307692)","(1.85, 2.26, 2.247272727272727)","(71.0, 470.0, 270.0)","(10.0, 29.0, 28.03125)","(31.0, 75.0, 43.5)","(91.0, 570.0, 474.0)"
08-01-2023 11:56:15.209913,"(2.7, 3.3, 3.15)","(6.0, 9.0, 7.956521739130435)","(15.0, 44.0, 39.92307692307692)","(1.8, 2.26, 2.247272727272727)","(71.0, 470.0, 270.0)","(10.0, 29.0, 27.96666666666667)","(31.0, 75.0, 43.5)","(91.0, 570.0, 474.0)"
08-01-2023 11:56:16.328558,"(2.7, 3.3, 3.15)","(6.0, 9.0, 7.956521739130435)","(15.0, 44.0, 39.92307692307692)","(1.8, 2.26, 2.247272727272727)","(71.0, 470.0, 270.0)","(10.0, 29.0, 28.03125)","(31.0, 75.0, 43.5)","(91.0, 570.0, 474.0)"
08-01-2023 11:56:17.413408,"(2.7, 3.3, 3.15)","(6.0, 9.0, 7.956521739130435)","(15.0, 44.0, 39.92307692307692)","(1.8, 2.26, 2.247272727272727)","(71.0, 470.0, 270.0)","(10.0, 29.0, 28.03125)","(31.0, 75.0, 43.5)","(91.0, 570.0, 474.0)"
08-01-2023 11:56:18.466001,"(2.7, 3.3, 3.15)","(6.0, 9.0, 7.956521739130435)","(15.0, 44.0, 39.92307692307692)","(1.8, 2.26, 2.247272727272727)","(71.0, 470.0, 270.0)","(10.0, 29.0, 28.03125)","(31.0, 75.0, 43.5)","(91.0, 570.0, 474.0)"
08-01-2023 11:56:19.507878,"(2.7, 3.3, 3.15)","(6.0, 9.0, 7.956521739130435)","(15.0, 44.0, 39.92307692307692)","(1.8, 2.26, 2.247272727272727)","(71.0, 470.0, 270.0)","(10.0, 29.0, 28.03125)","(31.0, 75.0, 43.5)","(91.0, 570.0, 474.0)"
08-01-2023 11:56:20.613004,"(2.7, 3.3, 3.15)","(6.0, 9.0, 7.956521739130435)","(15.0, 44.0, 39.92307692307692)","(1.8, 2.26, 2.247272727272727)","(71.0, 470.0, 270.0)","(10.0, 29.0, 28.03125)","(31.0, 75.0, 43.5)","(91.0, 570.0, 474.0)"
08-01-2023 11:56:21.679921,"(2.7, 3.3, 3.15)","(6.0, 9.0, 7.956521739130435)","(15.0, 44.0, 39.92307692307692)","(1.8, 2.26, 2.247272727272727)","(71.0, 470.0, 270.0)","(10.0, 29.0, 27.176470588235293)","(31.0, 75.0, 43.5)","(91.0, 570.0, 474.0)"
08-01-2023 11:56:22.919154,"(2.7, 3.3, 3.15)","(6.0, 9.0, 7.956521739130435)","(15.0, 44.0, 39.92307692307692)","(1.8, 2.26, 2.247272727272727)","(71.0, 470.0, 270.0)","(10.0, 29.0, 27.176470588235293)","(31.0, 75.0, 43.5)","(91.0, 570.0, 474.0)"
08-01-2023 11:56:24.200119,"(2.7, 3.3, 3.15)","(6.0, 9.0, 7.956521739130435)","(15.0, 44.0, 39.92307692307692)","(1.8, 2.26, 2.247272727272727)","(71.0, 470.0, 270.0)","(10.0, 29.0, 27.176470588235293)","(31.0, 75.0, 43.5)","(91.0, 570.0, 474.0)"
08-01-2023 11:56:25.334766,"(2.7, 3.3, 3.15)","(6.0, 9.0, 7.956521739130435)","(15.0, 44.0, 39.92307692307692)","(1.8, 2.26, 2.247272727272727)","(71.0, 470.0, 270.0)","(10.0, 29.0, 27.176470588235293)","(31.0, 75.0, 43.5)","(91.0, 570.0, 474.0)"
08-01-2023 11:56:26.474862,"(2.7, 3.3, 3.15)","(6.0, 9.0, 7.956521739130435)","(15.0, 44.0, 39.583333333333336)","(1.8, 2.26, 2.242857142857143)","(71.0, 470.0, 270.0)","(10.0, 29.0, 27.176470588235293)","(31.0, 75.0, 43.5)","(91.0, 570.0, 463.33333333333337)"
08-01-2023 11:56:27.697126,"(2.7, 3.3, 3.15)","(6.0, 9.0, 8.04)","(15.0, 44.0, 39.583333333333336)","(1.8, 2.26, 2.248333333333333)","(71.0, 470.0, 270.0)","(10.0, 29.0, 27.176470588235293)","(31.0, 75.0, 43.5)","(91.0, 570.0, 474.0)"
08-01-2023 11:56:28.799964,"(2.7, 3.3, 3.15)","(6.0, 9.0, 8.04)","(15.0, 44.0, 39.583333333333336)","(1.8, 2.26, 2.2525)","(71.0, 470.0, 275.0)","(10.0, 29.0, 27.176470588235293)","(31.0, 75.0, 43.5)","(91.0, 570.0, 490.83333333333337)"
08-01-2023 11:56:29.917144,"(2.7, 3.3, 3.15)","(6.0, 9.0, 8.04)","(15.0, 44.0, 39.583333333333336)","(1.8, 2.26, 2.253333333333333)","(71.0, 480.0, 275.0)","(10.0, 29.0, 27.176470588235293)","(31.0, 75.0, 43.5)","(91.0, 570.0, 465.55555555555554)"
08-01-2023 11:56:31.076877,"(2.7, 3.3, 3.15)","(6.0, 9.0, 8.04)","(15.0, 44.0, 39.583333333333336)","(1.8, 2.26, 2.253333333333333)","(71.0, 480.0, 397.0)","(10.0, 29.0, 27.176470588235293)","(31.0, 75.0, 43.5)","(91.0, 570.0, 465.55555555555554)"
08-01-2023 11:56:32.219615,"(2.7, 3.3, 3.15)","(6.0, 9.0, 8.04)","(15.0, 44.0, 39.583333333333336)","(1.8, 2.26, 2.255862068965517)","(71.0, 480.0, 275.0)","(10.0, 29.0, 27.176470588235293)","(31.0, 75.0, 43.5)","(91.0, 570.0, 465.55555555555554)"
08-01-2023 11:56:33.333001,"(2.7, 3.3, 3.15)","(6.0, 9.0, 8.142857142857142)","(15.0, 44.0, 39.583333333333336)","(1.8, 2.26, 2.255862068965517)","(71.0, 480.0, 275.0)","(10.0, 29.0, 27.176470588235293)","(31.0, 75.0, 43.5)","(91.0, 570.0, 465.55555555555554)"
08-01-2023 11:56:34.432929,"(2.7, 3.3, 3.15)","(6.0, 9.0, 8.142857142857142)","(15.0, 44.0, 39.583333333333336)","(1.8, 2.26, 2.255862068965517)","(71.0, 480.0, 275.0)","(10.0, 29.0, 27.176470588235293)","(31.0, 75.0, 43.5)","(91.0, 570.0, 465.55555555555554)"
08-01-2023 11:56:35.467047,"(2.7, 3.3, 3.15)","(6.0, 9.0, 8.142857142857142)","(15.0, 44.0, 39.583333333333336)","(1.8, 2.26, 2.255862068965517)","(71.0, 480.0, 275.0)","(10.0, 29.0, 27.176470588235293)","(31.0, 75.0, 43.5)","(91.0, 570.0, 465.55555555555554)"
08-01-2023 11:56:36.626650,"(2.7, 3.3, 3.15)","(6.0, 9.0, 8.142857142857142)","(15.0, 44.0, 39.583333333333336)","(1.8, 2.26, 2.255862068965517)","(71.0, 480.0, 122.5)","(10.0, 29.0, 27.176470588235293)","(31.0, 75.0, 43.5)","(91.0, 570.0, 465.55555555555554)"
08-01-2023 11:56:37.656574,"(2.7, 3.3, 3.15)","(6.0, 9.0, 8.142857142857142)","(15.0, 44.0, 39.583333333333336)","(1.8, 2.26, 2.255862068965517)","(71.0, 490.0, 270.0)","(10.0, 29.0, 27.176470588235293)","(31.0, 75.0, 43.5)","(91.0, 570.0, 465.55555555555554)"
08-01-2023 11:56:38.769621,"(2.7, 3.3, 3.15)","(6.0, 9.0, 8.142857142857142)","(15.0, 44.0, 39.583333333333336)","(1.8, 2.26, 2.255862068965517)","(71.0, 470.0, 270.0)","(10.0, 29.0, 27.176470588235293)","(31.0, 75.0, 43.5)","(91.0, 570.0, 465.55555555555554)"
08-01-2023 11:56:39.927838,"(2.7, 3.3, 3.15)","(6.0, 9.0, 8.142857142857142)","(15.0, 44.0, 39.583333333333336)","(1.8, 2.26, 2.255862068965517)","(71.0, 470.0, 270.0)","(10.0, 29.0, 27.176470588235293)","(31.0, 75.0, 43.5)","(91.0, 570.0, 465.55555555555554)"
08-01-2023 11:56:41.130634,"(2.7, 3.3, 3.15)","(6.0, 9.0, 8.142857142857142)","(15.0, 44.0, 39.583333333333336)","(1.8, 2.26, 2.255862068965517)","(71.0, 470.0, 270.0)","(10.0, 29.0, 27.176470588235293)","(31.0, 75.0, 43.5)","(91.0, 570.0, 465.55555555555554)"
08-01-2023 11:56:42.252430,"(2.7, 3.3, 3.15)","(6.0, 9.0, 8.142857142857142)","(15.0, 44.0, 39.583333333333336)","(1.8, 2.26, 2.255862068965517)","(71.0, 470.0, 270.0)","(10.0, 29.0, 28.03125)","(31.0, 75.0, 43.5)","(91.0, 570.0, 465.55555555555554)"
08-01-2023 11:56:43.332758,"(2.7, 3.3, 3.15)","(6.0, 9.0, 8.142857142857142)","(15.0, 44.0, 39.583333333333336)","(1.8, 2.26, 2.255862068965517)","(71.0, 470.0, 270.0)","(10.0, 29.0, 28.03125)","(31.0, 75.0, 43.5)","(91.0, 570.0, 465.55555555555554)"
08-01-2023 11:56:44.422654,"(2.7, 3.3, 3.15)","(6.0, 9.0, 8.142857142857142)","(15.0, 44.0, 39.583333333333336)","(1.8, 2.26, 2.255862068965517)","(71.0, 470.0, 270.0)","(10.0, 29.0, 28.03125)","(31.0, 75.0, 43.5)","(91.0, 570.0, 465.55555555555554)"
08-01-2023 11:56:45.472444,"(2.7, 3.3, 3.15)","(6.0, 9.0, 8.142857142857142)","(15.0, 44.0, 39.583333333333336)","(1.8, 2.26, 2.256)","(71.0, 470.0, 270.0)","(10.0, 29.0, 28.03125)","(31.0, 75.0, 43.5)","(91.0, 570.0, 465.55555555555554)"
08-01-2023 11:56:46.577980,"(2.7, 3.3, 3.15)","(6.0, 9.0, 8.142857142857142)","(15.0, 44.0, 39.583333333333336)","(1.8, 2.26, 2.256)","(71.0, 470.0, 270.0)","(10.0, 29.0, 28.03125)","(31.0, 75.0, 43.5)","(91.0, 570.0, 465.55555555555554)"
08-01-2023 11:56:47.667294,"(2.7, 3.3, 3.15)","(6.0, 9.0, 8.142857142857142)","(15.0, 44.0, 39.583333333333336)","(1.8, 2.2, 2.1869565217391305)","(71.0, 470.0, 389.0)","(10.0, 29.0, 28.03125)","(31.0, 75.0, 43.5)","(91.0, 570.0, 465.55555555555554)"
08-01-2023 11:56:48.772479,"(2.7, 3.3, 3.15)","(6.0, 9.0, 8.142857142857142)","(15.0, 44.0, 39.583333333333336)","(1.8, 2.2, 2.1869565217391305)","(71.0, 470.0, 270.0)","(10.0, 29.0, 28.03125)","(31.0, 75.0, 43.5)","(91.0, 570.0, 465.55555555555554)"
08-01-2023 11:56:49.882737,"(2.7, 3.3, 3.15)","(6.0, 9.0, 8.142857142857142)","(15.0, 44.0, 39.583333333333336)","(1.8, 2.2, 2.1869565217391305)","(71.0, 470.0, 270.0)","(10.0, 29.0, 28.03125)","(31.0, 75.0, 43.5)","(91.0, 570.0, 465.55555555555554)"
08-01-2023 11:56:51.004494,"(2.7, 3.3, 3.15)","(6.0, 9.0, 8.142857142857142)","(15.0, 44.0, 39.583333333333336)","(1.8, 2.2, 2.1869565217391305)","(71.0, 470.0, 270.0)","(10.0, 29.0, 28.03125)","(31.0, 75.0, 43.5)","(91.0, 570.0, 502.85714285714283)"
08-01-2023 11:56:52.141217,"(2.7, 3.3, 3.15)","(6.0, 9.0, 8.142857142857142)","(15.0, 44.0, 39.583333333333336)","(1.8, 2.2, 2.1869565217391305)","(71.0, 470.0, 270.0)","(10.0, 29.0, 28.03125)","(31.0, 75.0, 43.5)","(91.0, 570.0, 502.85714285714283)"
08-01-2023 11:56:53.241574,"(2.7, 3.3, 3.15)","(6.0, 9.0, 8.142857142857142)","(15.0, 44.0, 39.583333333333336)","(1.8, 2.2, 2.1869565217391305)","(71.0, 470.0, 275.0)","(10.0, 29.0, 28.03125)","(31.0, 75.0, 43.5)","(91.0, 570.0, 502.85714285714283)"
08-01-2023 11:56:54.298925,"(2.7, 3.3, 3.15)","(6.0, 9.0, 8.142857142857142)","(15.0, 44.0, 39.583333333333336)","(1.8, 2.2, 2.1869565217391305)","(71.0, 480.0, 275.0)","(10.0, 29.0, 28.03125)","(31.0, 75.0, 43.5)","(91.0, 570.0, 502.85714285714283)"
08-01-2023 11:56:55.342317,"(2.7, 3.3, 3.15)","(6.0, 9.0, 8.142857142857142)","(15.0, 44.0, 39.583333333333336)","(1.8, 2.2, 2.1869565217391305)","(71.0, 480.0, 275.0)","(10.0, 29.0, 28.03125)","(31.0, 75.0, 43.5)","(91.0, 570.0, 502.85714285714283)"
08-01-2023 11:56:56.383955,"(2.7, 3.3, 3.15)","(6.0, 9.0, 8.142857142857142)","(15.0, 44.0, 39.583333333333336)","(1.8, 2.2, 2.1869565217391305)","(71.0, 480.0, 275.0)","(10.0, 29.0, 28.03125)","(31.0, 75.0, 43.5)","(91.0, 570.0, 502.85714285714283)"
08-01-2023 11:56:57.467108,"(2.7, 3.3, 3.15)","(6.0, 9.0, 8.142857142857142)","(15.0, 44.0, 39.583333333333336)","(1.8, 2.2, 2.1869565217391305)","(71.0, 480.0, 275.0)","(10.0, 29.0, 28.03125)","(31.0, 75.0, 44.375)","(91.0, 570.0, 502.85714285714283)"
08-01-2023 11:56:58.579779,"(2.7, 3.3, 3.15)","(6.0, 9.0, 8.142857142857142)","(15.0, 44.0, 39.583333333333336)","(1.8, 2.2, 2.1869565217391305)","(71.0, 480.0, 275.0)","(10.0, 29.0, 28.03125)","(31.0, 75.0, 44.375)","(91.0, 570.0, 502.85714285714283)"
08-01-2023 11:56:59.859015,"(2.7, 3.3, 3.15)","(6.0, 9.0, 8.142857142857142)","(15.0, 44.0, 39.583333333333336)","(1.8, 2.2, 2.1869565217391305)","(71.0, 480.0, 275.0)","(10.0, 29.0, 23.608695652173914)","(31.0, 75.0, 44.375)","(91.0, 570.0, 502.85714285714283)"
08-01-2023 11:57:01.144325,"(2.7, 3.3, 3.15)","(6.0, 9.0, 8.142857142857142)","(15.0, 44.0, 39.583333333333336)","(1.8, 2.2, 2.1869565217391305)","(71.0, 480.0, 275.0)","(10.0, 29.0, 23.608695652173914)","(31.0, 75.0, 44.375)","(91.0, 570.0, 502.85714285714283)"
08-01-2023 11:57:02.401311,"(2.7, 3.3, 3.15)","(6.0, 9.0, 8.142857142857142)","(15.0, 44.0, 39.583333333333336)","(1.8, 2.2, 2.1869565217391305)","(71.0, 480.0, 275.0)","(10.0, 29.0, 23.608695652173914)","(31.0, 75.0, 44.375)","(91.0, 570.0, 502.85714285714283)"
08-01-2023 11:57:03.547987,"(2.7, 3.3, 3.15)","(6.0, 9.0, 8.142857142857142)","(15.0, 44.0, 39.583333333333336)","(1.8, 2.2, 2.1869565217391305)","(71.0, 480.0, 275.0)","(10.0, 29.0, 23.608695652173914)","(31.0, 75.0, 44.375)","(91.0, 570.0, 502.85714285714283)"
08-01-2023 11:57:04.758917,"(2.7, 3.3, 3.15)","(6.0, 9.0, 8.142857142857142)","(15.0, 44.0, 39.583333333333336)","(1.8, 2.2, 2.1869565217391305)","(71.0, 480.0, 275.0)","(10.0, 29.0, 23.608695652173914)","(31.0, 75.0, 44.375)","(91.0, 570.0, 502.85714285714283)"
08-01-2023 11:57:06.013831,"(2.7, 3.3, 3.15)","(6.0, 9.0, 8.142857142857142)","(15.0, 44.0, 39.583333333333336)","(1.8, 2.2, 2.1869565217391305)","(71.0, 480.0, 275.0)","(10.0, 29.0, 24.94736842105263)","(31.0, 75.0, 50.0)","(91.0, 570.0, 502.85714285714283)"
08-01-2023 11:57:07.373218,"(2.7, 3.4, 3.1333333333333333)","(6.0, 9.0, 8.142857142857142)","(15.0, 44.0, 39.583333333333336)","(1.8, 2.2, 2.1869565217391305)","(71.0, 480.0, 275.0)","(10.0, 28.0, 24.94736842105263)","(31.0, 70.0, 50.0)","(91.0, 570.0, 502.85714285714283)"
08-01-2023 11:57:08.652439,"(2.7, 3.4, 3.1333333333333333)","(6.0, 9.0, 8.142857142857142)","(15.0, 44.0, 39.583333333333336)","(1.8, 2.2, 2.1869565217391305)","(71.0, 480.0, 275.0)","(10.0, 28.0, 24.94736842105263)","(31.0, 70.0, 46.0)","(91.0, 570.0, 502.85714285714283)"
08-01-2023 11:57:09.877974,"(2.7, 3.4, 3.1333333333333333)","(6.0, 9.0, 8.142857142857142)","(15.0, 44.0, 39.583333333333336)","(1.8, 2.2, 2.1333333333333333)","(71.0, 480.0, 275.0)","(10.0, 28.0, 24.94736842105263)","(31.0, 70.0, 46.0)","(91.0, 570.0, 502.85714285714283)"
08-01-2023 11:57:11.243850,"(2.7, 3.4, 3.1333333333333333)","(6.0, 9.0, 8.166666666666666)","(15.0, 44.0, 39.583333333333336)","(1.8, 2.2, 2.1333333333333333)","(71.0, 480.0, 275.0)","(10.0, 28.0, 24.94736842105263)","(31.0, 70.0, 46.0)","(91.0, 570.0, 502.85714285714283)"
08-01-2023 11:57:12.390234,"(2.7, 3.4, 3.1333333333333333)","(6.0, 9.0, 8.166666666666666)","(15.0, 44.0, 39.583333333333336)","(1.8, 2.2, 2.1333333333333333)","(71.0, 480.0, 275.0)","(10.0, 28.0, 24.94736842105263)","(31.0, 70.0, 46.0)","(91.0, 570.0, 502.85714285714283)"
08-01-2023 11:57:13.694999,"(2.7, 3.5, 3.05)","(6.0, 9.0, 8.166666666666666)","(15.0, 44.0, 39.583333333333336)","(1.8, 2.2, 2.128888888888889)","(71.0, 480.0, 275.0)","(10.0, 28.0, 24.94736842105263)","(31.0, 70.0, 46.0)","(91.0, 570.0, 502.85714285714283)"
08-01-2023 11:57:14.861837,"(2.7, 3.5, 3.05)","(6.0, 9.0, 8.166666666666666)","(15.0, 44.0, 39.583333333333336)","(1.8, 2.2, 2.128888888888889)","(71.0, 480.0, 275.0)","(10.0, 28.0, 24.94736842105263)","(31.0, 70.0, 46.0)","(91.0, 570.0, 502.85714285714283)"
08-01-2023 11:57:16.056446,"(2.7, 3.5, 3.05)","(6.0, 9.0, 8.166666666666666)","(15.0, 44.0, 39.583333333333336)","(1.8, 2.2, 2.128888888888889)","(71.0, 480.0, 275.0)","(10.0, 28.0, 24.94736842105263)","(31.0, 70.0, 46.0)","(91.0, 570.0, 502.85714285714283)"
08-01-2023 11:57:17.234649,"(2.7, 3.5, 3.05)","(6.0, 9.0, 8.166666666666666)","(15.0, 44.0, 39.583333333333336)","(1.8, 2.2, 2.1333333333333333)","(71.0, 480.0, 275.0)","(10.0, 28.0, 24.94736842105263)","(31.0, 70.0, 46.0)","(91.0, 570.0, 502.85714285714283)"
08-01-2023 11:57:18.351173,"(2.7, 3.45, 3.15)","(6.0, 9.0, 8.166666666666666)","(15.0, 44.0, 39.583333333333336)","(1.8, 2.2, 2.1333333333333333)","(71.0, 480.0, 275.0)","(10.0, 28.0, 24.94736842105263)","(31.0, 70.0, 46.0)","(91.0, 570.0, 502.85714285714283)"
08-01-2023 11:57:19.456154,"(2.7, 3.45, 3.09)","(6.0, 9.0, 8.166666666666666)","(15.0, 44.0, 39.583333333333336)","(1.8, 2.2, 2.1333333333333333)","(71.0, 480.0, 275.0)","(10.0, 28.0, 24.94736842105263)","(31.0, 70.0, 46.0)","(91.0, 570.0, 502.85714285714283)"
08-01-2023 11:57:20.576560,"(2.7, 3.45, 3.09)","(6.0, 9.0, 8.5)","(15.0, 44.0, 39.583333333333336)","(1.8, 2.2, 2.1333333333333333)","(71.0, 480.0, 275.0)","(10.0, 28.0, 24.94736842105263)","(31.0, 70.0, 46.0)","(91.0, 570.0, 502.85714285714283)"
08-01-2023 11:57:21.729008,"(2.7, 3.45, 3.09)","(6.0, 9.2, 8.6)","(15.0, 44.0, 39.583333333333336)","(1.8, 2.2, 2.1333333333333333)","(71.0, 480.0, 275.0)","(10.0, 28.0, 24.94736842105263)","(31.0, 70.0, 46.0)","(91.0, 570.0, 502.85714285714283)"
08-01-2023 11:57:22.899803,"(2.7, 3.45, 3.4266233766233767)","(6.0, 9.2, 8.6)","(15.0, 44.0, 39.583333333333336)","(1.8, 2.2, 2.1333333333333333)","(71.0, 480.0, 275.0)","(10.0, 28.0, 26.294117647058822)","(31.0, 70.0, 44.375)","(91.0, 570.0, 502.85714285714283)"
08-01-2023 11:57:24.091617,"(2.7, 3.5, 3.335)","(6.0, 9.2, 8.6)","(15.0, 44.0, 39.583333333333336)","(1.8, 2.2, 2.1333333333333333)","(71.0, 480.0, 275.0)","(10.0, 28.0, 26.294117647058822)","(31.0, 75.0, 44.375)","(91.0, 570.0, 502.85714285714283)"
08-01-2023 11:57:25.241824,"(2.7, 3.5, 3.3482758620689657)","(6.0, 9.2, 8.6)","(15.0, 44.0, 39.583333333333336)","(1.8, 2.2, 2.1333333333333333)","(71.0, 480.0, 122.5)","(10.0, 28.0, 26.38888888888889)","(31.0, 75.0, 44.375)","(91.0, 570.0, 502.85714285714283)"
08-01-2023 11:57:26.349245,"(2.7, 3.5, 3.1791666666666667)","(6.0, 9.2, 8.6)","(15.0, 44.0, 39.583333333333336)","(1.8, 2.2, 2.1333333333333333)","(71.0, 490.0, 270.0)","(10.0, 28.0, 26.38888888888889)","(31.0, 75.0, 44.375)","(91.0, 570.0, 502.85714285714283)"
08-01-2023 11:57:27.486523,"(2.7, 3.5, 3.225)","(6.0, 9.2, 8.6)","(15.0, 44.0, 39.583333333333336)","(1.8, 2.2, 2.1333333333333333)","(71.0, 470.0, 270.0)","(10.0, 28.0, 26.38888888888889)","(31.0, 75.0, 44.375)","(91.0, 570.0, 502.85714285714283)"
08-01-2023 11:57:28.585742,"(2.7, 3.5, 3.2199999999999998)","(6.0, 9.2, 8.6)","(15.0, 44.0, 39.583333333333336)","(1.8, 2.2, 2.1333333333333333)","(71.0, 470.0, 270.0)","(10.0, 28.0, 26.38888888888889)","(31.0, 75.0, 44.375)","(91.0, 570.0, 502.85714285714283)"
08-01-2023 11:57:29.712452,"(2.7, 3.5, 3.2199999999999998)","(6.0, 9.2, 8.6)","(15.0, 44.0, 39.583333333333336)","(1.8, 2.2, 2.1333333333333333)","(71.0, 470.0, 270.0)","(10.0, 28.0, 26.38888888888889)","(31.0, 75.0, 44.375)","(91.0, 570.0, 502.85714285714283)"
08-01-2023 11:57:30.848456,"(2.7, 3.5, 3.2199999999999998)","(6.0, 9.2, 8.6)","(15.0, 44.0, 39.583333333333336)","(1.8, 2.2, 2.1333333333333333)","(71.0, 470.0, 270.0)","(10.0, 28.0, 26.38888888888889)","(31.0, 75.0, 44.375)","(91.0, 570.0, 502.85714285714283)"
08-01-2023 11:57:31.976298,"(2.7, 3.5, 3.2199999999999998)","(6.0, 9.2, 8.6)","(15.0, 44.0, 39.583333333333336)","(1.8, 2.2, 2.1333333333333333)","(71.0, 470.0, 270.0)","(10.0, 28.0, 26.38888888888889)","(31.0, 75.0, 44.375)","(91.0, 570.0, 502.85714285714283)"
