,Hendy,Canya Bellatrix,Fleet Feet Pete,Tuta Rose,Dont Tell Helen,Master Blake
04-01-2023 15:10:34.076526,"(2.25, 2.88, 2.7418181818181817)","(15.0, 44.0, 30.0)","(4.2, 5.9, 5.544444444444444)","(61.0, 410.0, 223.1578947368421)","(2.45, 2.66, 2.58)","(12.0, 38.0, 35.33333333333333)"
04-01-2023 15:10:35.053788,"(2.25, 2.88, 2.7418181818181817)","(15.0, 44.0, 30.0)","(4.2, 5.9, 5.544444444444444)","(61.0, 410.0, 223.1578947368421)","(2.45, 2.66, 2.58)","(12.0, 38.0, 35.33333333333333)"
04-01-2023 15:10:36.025216,"(2.25, 2.88, 2.7418181818181817)","(15.0, 44.0, 30.0)","(4.2, 5.9, 5.544444444444444)","(61.0, 410.0, 223.1578947368421)","(2.45, 2.66, 2.58)","(12.0, 38.0, 35.33333333333333)"
04-01-2023 15:10:37.034525,"(2.25, 2.88, 2.7418181818181817)","(15.0, 44.0, 30.0)","(4.2, 5.9, 5.544444444444444)","(61.0, 410.0, 223.1578947368421)","(2.45, 2.66, 2.58)","(12.0, 38.0, 35.33333333333333)"
04-01-2023 15:10:38.039132,"(2.25, 2.88, 2.7418181818181817)","(15.0, 44.0, 30.0)","(4.2, 5.9, 5.544444444444444)","(61.0, 410.0, 223.1578947368421)","(2.45, 2.66, 2.58)","(12.0, 38.0, 36.22222222222222)"
04-01-2023 15:10:38.899635,"(2.25, 2.88, 2.7418181818181817)","(15.0, 44.0, 30.0)","(4.2, 5.9, 5.544444444444444)","(61.0, 410.0, 223.1578947368421)","(2.45, 2.66, 2.58)","(12.0, 38.0, 36.22222222222222)"
04-01-2023 15:10:39.897987,"(2.25, 2.88, 2.7418181818181817)","(15.0, 44.0, 30.0)","(4.2, 5.9, 5.544444444444444)","(61.0, 410.0, 91.81818181818181)","(2.45, 2.66, 2.58)","(12.0, 38.0, 36.22222222222222)"
04-01-2023 15:10:40.975307,"(2.25, 2.88, 2.7418181818181817)","(15.0, 44.0, 30.0)","(4.2, 5.9, 5.544444444444444)","(61.0, 410.0, 91.81818181818181)","(2.45, 2.66, 2.58)","(12.0, 38.0, 36.22222222222222)"
04-01-2023 15:10:42.038210,"(2.25, 2.88, 2.7418181818181817)","(15.0, 44.0, 30.0)","(4.2, 5.9, 5.544444444444444)","(61.0, 410.0, 91.81818181818181)","(2.45, 2.66, 2.58)","(12.0, 38.0, 36.22222222222222)"
04-01-2023 15:10:43.003697,"(2.25, 2.88, 2.7418181818181817)","(15.0, 44.0, 30.0)","(4.2, 5.9, 5.544444444444444)","(61.0, 410.0, 91.81818181818181)","(2.45, 2.66, 2.58)","(12.0, 38.0, 36.22222222222222)"
04-01-2023 15:10:43.878494,"(2.25, 2.88, 2.7418181818181817)","(15.0, 44.0, 30.0)","(4.2, 5.9, 5.544444444444444)","(61.0, 410.0, 91.81818181818181)","(2.45, 2.66, 2.58)","(12.0, 38.0, 36.22222222222222)"
04-01-2023 15:10:44.807811,"(2.25, 2.88, 2.7418181818181817)","(15.0, 44.0, 30.0)","(4.2, 5.9, 5.544444444444444)","(61.0, 410.0, 91.81818181818181)","(2.45, 2.66, 2.58)","(12.0, 38.0, 36.22222222222222)"
04-01-2023 15:10:45.891658,"(2.25, 2.88, 2.7418181818181817)","(15.0, 44.0, 30.0)","(4.2, 5.9, 5.544444444444444)","(61.0, 410.0, 91.81818181818181)","(2.45, 2.66, 2.58)","(12.0, 38.0, 36.22222222222222)"
04-01-2023 15:10:46.895065,"(2.25, 2.88, 2.7418181818181817)","(15.0, 44.0, 30.0)","(4.2, 5.9, 5.544444444444444)","(61.0, 410.0, 91.81818181818181)","(2.45, 2.66, 2.58)","(12.0, 38.0, 36.22222222222222)"
04-01-2023 15:10:47.892640,"(2.25, 2.88, 2.7418181818181817)","(15.0, 44.0, 30.0)","(4.2, 5.9, 5.544444444444444)","(61.0, 410.0, 91.81818181818181)","(2.45, 2.66, 2.58)","(12.0, 38.0, 36.22222222222222)"
04-01-2023 15:10:48.824515,"(2.25, 2.88, 2.662857142857143)","(15.0, 44.0, 30.0)","(4.2, 5.9, 5.544444444444444)","(61.0, 410.0, 91.81818181818181)","(2.45, 2.66, 2.58)","(12.0, 38.0, 36.22222222222222)"
04-01-2023 15:10:49.765226,"(2.25, 2.88, 2.749090909090909)","(15.0, 44.0, 30.0)","(4.0, 5.9, 5.544444444444444)","(61.0, 410.0, 91.81818181818181)","(2.4, 2.66, 2.58)","(12.0, 38.0, 36.22222222222222)"
04-01-2023 15:10:50.803369,"(2.25, 2.88, 2.749090909090909)","(15.0, 44.0, 30.0)","(4.0, 5.9, 5.544444444444444)","(61.0, 410.0, 91.81818181818181)","(2.4, 2.66, 2.58)","(12.0, 38.0, 36.22222222222222)"
04-01-2023 15:10:51.756693,"(2.25, 2.88, 2.749090909090909)","(15.0, 44.0, 30.0)","(4.0, 5.9, 5.544444444444444)","(61.0, 410.0, 91.81818181818181)","(2.4, 2.66, 2.58)","(12.0, 38.0, 36.22222222222222)"
04-01-2023 15:10:52.688597,"(2.25, 2.88, 2.749090909090909)","(15.0, 44.0, 30.0)","(4.0, 5.9, 5.544444444444444)","(61.0, 410.0, 91.81818181818181)","(2.4, 2.66, 2.58)","(12.0, 38.0, 34.25)"
04-01-2023 15:10:53.669927,"(2.25, 2.88, 2.749090909090909)","(15.0, 44.0, 30.0)","(4.0, 5.9, 5.544444444444444)","(61.0, 410.0, 223.1578947368421)","(2.4, 2.66, 2.58)","(12.0, 38.0, 34.25)"
04-01-2023 15:10:54.682299,"(2.25, 2.88, 2.749090909090909)","(15.0, 44.0, 30.0)","(4.0, 5.9, 5.544444444444444)","(61.0, 410.0, 87.27272727272728)","(2.4, 2.66, 2.58)","(12.0, 38.0, 34.25)"
04-01-2023 15:10:55.660014,"(2.25, 2.88, 2.749090909090909)","(15.0, 44.0, 30.0)","(4.0, 5.9, 5.544444444444444)","(61.0, 410.0, 91.81818181818181)","(2.4, 2.66, 2.58)","(12.0, 38.0, 34.25)"
04-01-2023 15:10:56.644250,"(2.25, 2.88, 2.749090909090909)","(15.0, 44.0, 30.0)","(4.0, 5.9, 5.544444444444444)","(61.0, 410.0, 91.81818181818181)","(2.4, 2.66, 2.58)","(12.0, 38.0, 34.5)"
04-01-2023 15:10:57.536174,"(2.25, 2.88, 2.749090909090909)","(15.0, 44.0, 30.0)","(4.0, 5.9, 5.544444444444444)","(61.0, 410.0, 91.81818181818181)","(2.4, 2.66, 2.58)","(12.0, 38.0, 36.0)"
04-01-2023 15:10:58.552301,"(2.25, 2.88, 2.749090909090909)","(15.0, 44.0, 30.0)","(4.0, 5.9, 5.544444444444444)","(61.0, 410.0, 91.81818181818181)","(2.4, 2.66, 2.58)","(12.0, 38.0, 36.0)"
04-01-2023 15:10:59.643703,"(2.25, 2.88, 2.749090909090909)","(15.0, 44.0, 30.0)","(4.0, 5.9, 5.544444444444444)","(61.0, 410.0, 91.81818181818181)","(2.4, 2.66, 2.58)","(12.0, 38.0, 36.0)"
04-01-2023 15:11:00.726323,"(2.25, 2.88, 2.775384615384615)","(15.0, 44.0, 30.0)","(4.0, 5.9, 5.544444444444444)","(61.0, 410.0, 91.81818181818181)","(2.4, 2.66, 2.58)","(12.0, 38.0, 36.0)"
04-01-2023 15:11:01.705162,"(2.25, 2.88, 2.853846153846154)","(15.0, 44.0, 30.0)","(4.0, 5.9, 5.1)","(61.0, 410.0, 91.81818181818181)","(2.4, 2.66, 2.58)","(12.0, 38.0, 36.0)"
04-01-2023 15:11:02.626315,"(2.25, 2.88, 2.853846153846154)","(15.0, 44.0, 30.0)","(4.0, 5.9, 5.1)","(61.0, 410.0, 91.81818181818181)","(2.4, 2.66, 2.58)","(12.0, 38.0, 36.0)"
04-01-2023 15:11:03.661354,"(2.25, 2.88, 2.8645454545454543)","(15.0, 44.0, 30.0)","(4.0, 5.9, 5.1)","(61.0, 410.0, 91.81818181818181)","(2.4, 2.66, 2.58)","(12.0, 38.0, 36.0)"
04-01-2023 15:11:04.729425,"(2.25, 2.88, 2.8645454545454543)","(15.0, 44.0, 30.0)","(4.0, 5.9, 5.1)","(61.0, 410.0, 91.81818181818181)","(2.4, 2.66, 2.58)","(12.0, 38.0, 36.0)"
04-01-2023 15:11:05.816438,"(2.25, 2.88, 2.8645454545454543)","(15.0, 44.0, 30.0)","(4.0, 5.9, 5.1)","(61.0, 410.0, 91.81818181818181)","(2.4, 2.66, 2.58)","(12.0, 38.0, 36.0)"
04-01-2023 15:11:06.849157,"(2.25, 2.88, 2.861111111111111)","(15.0, 44.0, 30.0)","(4.0, 5.9, 5.1)","(61.0, 410.0, 91.81818181818181)","(2.4, 2.66, 2.58)","(12.0, 38.0, 36.0)"
04-01-2023 15:11:07.876255,"(2.25, 2.88, 2.861111111111111)","(15.0, 44.0, 30.0)","(4.0, 5.9, 5.1)","(61.0, 410.0, 91.81818181818181)","(2.4, 2.66, 2.58)","(12.0, 38.0, 34.5)"
04-01-2023 15:11:08.888241,"(2.25, 2.88, 2.861111111111111)","(15.0, 44.0, 30.0)","(4.0, 5.9, 5.1)","(61.0, 410.0, 91.81818181818181)","(2.4, 2.66, 2.58)","(12.0, 38.0, 34.5)"
04-01-2023 15:11:09.879999,"(2.25, 2.88, 2.861111111111111)","(15.0, 44.0, 30.0)","(4.0, 5.9, 5.1)","(61.0, 410.0, 91.81818181818181)","(2.4, 2.66, 2.58)","(12.0, 38.0, 34.5)"
04-01-2023 15:11:10.954545,"(2.25, 2.88, 2.87)","(15.0, 44.0, 30.0)","(4.0, 5.9, 5.1)","(61.0, 410.0, 223.1578947368421)","(2.4, 2.66, 2.58)","(12.0, 38.0, 34.5)"
04-01-2023 15:11:11.913725,"(2.25, 2.88, 2.87)","(15.0, 44.0, 30.0)","(4.0, 5.9, 5.1)","(61.0, 410.0, 91.81818181818181)","(2.4, 2.66, 2.58)","(12.0, 38.0, 34.5)"
04-01-2023 15:11:12.932721,"(2.25, 2.88, 2.87)","(15.0, 44.0, 30.0)","(4.0, 5.9, 5.1)","(61.0, 410.0, 91.81818181818181)","(2.4, 2.66, 2.58)","(12.0, 38.0, 34.5)"
04-01-2023 15:11:13.979381,"(2.25, 2.88, 2.87)","(15.0, 44.0, 30.0)","(4.0, 5.9, 5.1)","(61.0, 410.0, 91.81818181818181)","(2.4, 2.66, 2.58)","(12.0, 38.0, 34.5)"
04-01-2023 15:11:14.987808,"(2.25, 2.88, 2.87)","(15.0, 44.0, 30.0)","(4.0, 5.9, 5.1)","(61.0, 410.0, 91.81818181818181)","(2.4, 2.66, 2.58)","(12.0, 38.0, 34.5)"
04-01-2023 15:11:16.065225,"(2.25, 2.88, 2.87)","(15.0, 44.0, 30.0)","(4.0, 5.9, 5.1)","(61.0, 410.0, 91.81818181818181)","(2.4, 2.66, 2.58)","(12.0, 38.0, 34.5)"
04-01-2023 15:11:17.092270,"(2.25, 2.88, 2.87)","(15.0, 44.0, 30.0)","(4.0, 5.9, 5.1)","(61.0, 410.0, 91.81818181818181)","(2.4, 2.66, 2.58)","(12.0, 38.0, 36.0)"
04-01-2023 15:11:18.056833,"(2.25, 2.88, 2.87)","(15.0, 44.0, 30.0)","(4.0, 5.9, 5.1)","(61.0, 410.0, 91.81818181818181)","(2.4, 2.66, 2.58)","(12.0, 38.0, 36.0)"
04-01-2023 15:11:19.047533,"(2.25, 2.88, 2.87)","(15.0, 44.0, 30.0)","(4.0, 5.9, 5.1)","(61.0, 410.0, 91.81818181818181)","(2.4, 2.66, 2.58)","(12.0, 38.0, 36.0)"
04-01-2023 15:11:20.090162,"(2.25, 2.88, 2.8)","(15.0, 44.0, 30.0)","(4.0, 5.9, 5.1)","(61.0, 410.0, 91.81818181818181)","(2.4, 2.66, 2.58)","(12.0, 38.0, 36.0)"
04-01-2023 15:11:21.330123,"(2.25, 2.88, 2.8676923076923075)","(15.0, 44.0, 30.0)","(4.0, 5.9, 5.1)","(61.0, 410.0, 91.81818181818181)","(2.4, 2.66, 2.58)","(12.0, 38.0, 36.0)"
04-01-2023 15:11:22.527012,"(2.25, 2.88, 2.73)","(15.0, 44.0, 30.0)","(4.0, 5.9, 5.1)","(61.0, 410.0, 91.81818181818181)","(2.4, 2.66, 2.58)","(12.0, 38.0, 36.0)"
04-01-2023 15:11:23.568536,"(2.25, 2.88, 2.73)","(15.0, 44.0, 30.0)","(4.0, 5.9, 5.1)","(61.0, 410.0, 91.81818181818181)","(2.4, 2.66, 2.58)","(12.0, 38.0, 36.0)"
04-01-2023 15:11:24.683439,"(2.25, 2.88, 2.73)","(15.0, 44.0, 30.0)","(4.0, 5.9, 5.1)","(61.0, 410.0, 91.81818181818181)","(2.4, 2.66, 2.58)","(12.0, 38.0, 36.0)"
04-01-2023 15:11:25.827559,"(2.25, 2.88, 2.73)","(15.0, 44.0, 30.0)","(4.0, 5.9, 5.1)","(61.0, 410.0, 91.81818181818181)","(2.4, 2.66, 2.58)","(12.0, 38.0, 34.5)"
04-01-2023 15:11:26.974855,"(2.25, 2.88, 2.73)","(15.0, 44.0, 30.0)","(4.0, 5.9, 5.1)","(61.0, 410.0, 223.1578947368421)","(2.4, 2.66, 2.58)","(12.0, 38.0, 34.5)"
04-01-2023 15:11:28.137141,"(2.25, 2.88, 2.73)","(15.0, 44.0, 30.0)","(4.0, 5.9, 5.1)","(61.0, 410.0, 91.81818181818181)","(2.4, 2.66, 2.58)","(12.0, 38.0, 34.5)"
04-01-2023 15:11:29.212365,"(2.25, 2.88, 2.73)","(15.0, 44.0, 30.0)","(4.0, 5.9, 5.1)","(61.0, 410.0, 91.81818181818181)","(2.45, 2.66, 2.58)","(12.0, 38.0, 34.5)"
04-01-2023 15:11:30.243051,"(2.25, 2.88, 2.73)","(15.0, 44.0, 30.0)","(4.0, 5.9, 5.1)","(61.0, 410.0, 91.81818181818181)","(2.45, 2.66, 2.58)","(12.0, 38.0, 34.5)"
04-01-2023 15:11:31.296656,"(2.25, 2.88, 2.73)","(15.0, 44.0, 30.0)","(4.0, 5.9, 5.1)","(61.0, 410.0, 91.81818181818181)","(2.45, 2.66, 2.58)","(12.0, 38.0, 36.0)"
04-01-2023 15:11:32.307739,"(2.25, 2.88, 2.73)","(15.0, 44.0, 30.0)","(4.0, 5.9, 5.1)","(61.0, 410.0, 91.81818181818181)","(2.45, 2.66, 2.58)","(12.0, 38.0, 34.5)"
04-01-2023 15:11:33.340080,"(2.25, 2.88, 2.73)","(15.0, 44.0, 28.444444444444443)","(4.0, 5.9, 5.1)","(61.0, 410.0, 91.81818181818181)","(2.45, 2.66, 2.58)","(12.0, 38.0, 34.5)"
04-01-2023 15:11:34.419121,"(2.25, 2.88, 2.73)","(15.0, 44.0, 28.444444444444443)","(4.0, 5.9, 5.1)","(61.0, 410.0, 91.81818181818181)","(2.45, 2.66, 2.58)","(12.0, 38.0, 34.5)"
04-01-2023 15:11:35.444987,"(2.25, 2.88, 2.73)","(15.0, 44.0, 28.444444444444443)","(4.0, 5.9, 5.1)","(61.0, 410.0, 91.81818181818181)","(2.45, 2.66, 2.58)","(12.0, 38.0, 34.5)"
04-01-2023 15:11:36.565885,"(2.25, 2.88, 2.73)","(15.0, 44.0, 28.444444444444443)","(4.0, 5.7, 5.3)","(61.0, 410.0, 91.81818181818181)","(2.45, 2.66, 2.58)","(12.0, 38.0, 36.0)"
04-01-2023 15:11:37.644165,"(2.25, 2.88, 2.73)","(15.0, 44.0, 28.444444444444443)","(4.0, 5.7, 5.3)","(61.0, 410.0, 91.81818181818181)","(2.45, 2.66, 2.58)","(12.0, 38.0, 36.0)"
04-01-2023 15:11:38.598611,"(2.25, 2.88, 2.73)","(15.0, 44.0, 28.444444444444443)","(4.0, 5.7, 5.3)","(61.0, 410.0, 91.81818181818181)","(2.45, 2.66, 2.58)","(12.0, 38.0, 36.0)"
04-01-2023 15:11:39.619576,"(2.25, 2.88, 2.73)","(15.0, 44.0, 28.444444444444443)","(4.0, 5.7, 5.3)","(61.0, 410.0, 91.81818181818181)","(2.45, 2.66, 2.58)","(12.0, 38.0, 36.0)"
04-01-2023 15:11:40.680131,"(2.25, 2.88, 2.73)","(15.0, 44.0, 28.444444444444443)","(4.0, 5.7, 5.3)","(61.0, 410.0, 91.81818181818181)","(2.45, 2.66, 2.58)","(12.0, 38.0, 36.0)"
04-01-2023 15:11:41.841301,"(2.25, 2.88, 2.73)","(15.0, 44.0, 28.444444444444443)","(4.0, 5.7, 5.388888888888889)","(61.0, 410.0, 91.81818181818181)","(2.45, 2.66, 2.58)","(12.0, 38.0, 36.0)"
04-01-2023 15:11:43.035672,"(2.25, 2.88, 2.73)","(15.0, 44.0, 28.444444444444443)","(4.0, 5.7, 5.388888888888889)","(61.0, 410.0, 91.81818181818181)","(2.45, 2.66, 2.58)","(12.0, 38.0, 36.0)"
04-01-2023 15:11:44.056605,"(2.25, 2.88, 2.73)","(15.0, 44.0, 28.444444444444443)","(4.0, 5.7, 5.388888888888889)","(61.0, 410.0, 91.81818181818181)","(2.45, 2.66, 2.58)","(12.0, 38.0, 36.0)"
04-01-2023 15:11:45.205118,"(2.25, 2.88, 2.73)","(15.0, 44.0, 28.444444444444443)","(4.0, 5.7, 5.388888888888889)","(61.0, 410.0, 91.81818181818181)","(2.45, 2.66, 2.58)","(12.0, 38.0, 34.5)"
04-01-2023 15:11:46.241433,"(2.25, 2.88, 2.73)","(15.0, 44.0, 28.444444444444443)","(4.0, 5.7, 5.388888888888889)","(61.0, 410.0, 91.81818181818181)","(2.45, 2.66, 2.58)","(12.0, 38.0, 34.5)"
04-01-2023 15:11:47.465531,"(2.25, 2.88, 2.73)","(15.0, 44.0, 31.272727272727273)","(4.0, 5.9, 5.388888888888889)","(61.0, 410.0, 91.81818181818181)","(2.45, 2.66, 2.58)","(12.0, 38.0, 34.5)"
04-01-2023 15:11:48.626089,"(2.25, 2.88, 2.73)","(15.0, 44.0, 31.272727272727273)","(4.0, 5.7, 5.388888888888889)","(61.0, 410.0, 91.81818181818181)","(2.45, 2.66, 2.58)","(12.0, 38.0, 34.5)"
04-01-2023 15:11:49.634556,"(2.25, 2.88, 2.73)","(15.0, 44.0, 31.90909090909091)","(4.0, 5.7, 5.388888888888889)","(61.0, 410.0, 91.81818181818181)","(2.45, 2.66, 2.58)","(12.0, 38.0, 34.5)"
04-01-2023 15:11:50.672887,"(2.25, 2.88, 2.85)","(15.0, 44.0, 33.5)","(4.0, 5.7, 5.388888888888889)","(61.0, 410.0, 91.81818181818181)","(2.45, 2.66, 2.58)","(12.0, 38.0, 34.5)"
04-01-2023 15:11:51.702703,"(2.25, 2.88, 2.8449999999999998)","(15.0, 44.0, 33.5)","(4.0, 5.7, 4.733333333333333)","(61.0, 410.0, 91.81818181818181)","(2.45, 2.66, 2.58)","(12.0, 38.0, 34.5)"
04-01-2023 15:11:52.791507,"(2.25, 2.88, 2.75)","(15.0, 44.0, 33.5)","(4.0, 5.6, 4.483333333333333)","(61.0, 410.0, 91.81818181818181)","(2.45, 2.66, 2.58)","(12.0, 38.0, 34.5)"
04-01-2023 15:11:53.942441,"(2.25, 2.88, 2.851111111111111)","(15.0, 44.0, 33.5)","(4.0, 5.4, 4.9)","(61.0, 410.0, 91.81818181818181)","(2.45, 2.66, 2.58)","(12.0, 38.0, 34.5)"
04-01-2023 15:11:55.054053,"(2.25, 2.88, 2.76)","(15.0, 44.0, 33.5)","(4.0, 5.3, 4.779999999999999)","(61.0, 410.0, 91.81818181818181)","(2.45, 2.66, 2.58)","(12.0, 38.0, 35.66666666666667)"
04-01-2023 15:11:56.132765,"(2.25, 2.88, 2.8)","(15.0, 44.0, 33.5)","(4.0, 5.1, 4.779999999999999)","(61.0, 410.0, 91.81818181818181)","(2.45, 2.66, 2.58)","(12.0, 38.0, 35.66666666666667)"
04-01-2023 15:11:57.125703,"(2.25, 2.88, 2.8)","(15.0, 44.0, 33.5)","(4.0, 5.1, 4.779999999999999)","(61.0, 410.0, 82.72727272727272)","(2.45, 2.66, 2.58)","(12.0, 38.0, 35.66666666666667)"
04-01-2023 15:11:58.142246,"(2.25, 2.88, 2.8)","(15.0, 44.0, 33.5)","(4.0, 5.1, 4.779999999999999)","(61.0, 410.0, 80.9090909090909)","(2.45, 2.66, 2.644)","(12.0, 38.0, 35.66666666666667)"
04-01-2023 15:11:59.229508,"(2.25, 2.88, 2.8714285714285714)","(15.0, 44.0, 33.5)","(4.0, 5.1, 4.779999999999999)","(61.0, 410.0, 80.9090909090909)","(2.45, 2.66, 2.644)","(12.0, 38.0, 35.66666666666667)"
04-01-2023 15:12:00.316819,"(2.25, 2.88, 2.77)","(15.0, 44.0, 33.5)","(4.0, 5.1, 4.779999999999999)","(61.0, 410.0, 80.9090909090909)","(2.45, 2.66, 2.6333333333333333)","(12.0, 38.0, 35.66666666666667)"
04-01-2023 15:12:01.379616,"(2.25, 2.88, 2.8714285714285714)","(15.0, 44.0, 33.5)","(4.0, 5.1, 4.75)","(61.0, 410.0, 212.77777777777777)","(2.45, 2.66, 2.6333333333333333)","(12.0, 38.0, 37.33333333333333)"
04-01-2023 15:12:02.373590,"(2.25, 2.88, 2.867058823529412)","(15.0, 44.0, 33.5)","(4.0, 5.1, 4.792)","(61.0, 410.0, 212.77777777777777)","(2.45, 2.66, 2.6333333333333333)","(12.0, 40.0, 34.0)"
04-01-2023 15:12:03.441477,"(2.25, 2.88, 2.867058823529412)","(15.0, 44.0, 33.5)","(4.0, 5.1, 4.792)","(61.0, 410.0, 194.375)","(2.45, 2.66, 2.6333333333333333)","(12.0, 44.0, 38.72727272727273)"
04-01-2023 15:12:04.495188,"(2.25, 2.88, 2.867058823529412)","(15.0, 44.0, 33.5)","(4.0, 5.1, 4.792)","(61.0, 410.0, 100.9090909090909)","(2.45, 2.66, 2.5700000000000003)","(12.0, 42.0, 35.57142857142857)"
04-01-2023 15:12:05.535350,"(2.25, 2.88, 2.83)","(15.0, 44.0, 30.77777777777778)","(4.0, 5.1, 4.843333333333334)","(61.0, 410.0, 100.9090909090909)","(2.45, 2.64, 2.541176470588235)","(12.0, 42.0, 35.57142857142857)"
04-01-2023 15:12:06.551841,"(2.25, 2.88, 2.83)","(15.0, 44.0, 33.18181818181818)","(4.0, 5.1, 4.843333333333334)","(61.0, 410.0, 100.9090909090909)","(2.45, 2.64, 2.541176470588235)","(12.0, 42.0, 37.5)"
04-01-2023 15:12:07.508604,"(2.25, 2.88, 2.83)","(15.0, 44.0, 33.18181818181818)","(4.0, 5.1, 4.843333333333334)","(61.0, 410.0, 100.9090909090909)","(2.45, 2.64, 2.541176470588235)","(12.0, 42.0, 34.125)"
04-01-2023 15:12:08.570412,"(2.25, 2.88, 2.83)","(15.0, 44.0, 33.18181818181818)","(4.0, 5.1, 4.892592592592592)","(61.0, 410.0, 100.9090909090909)","(2.45, 2.64, 2.541176470588235)","(12.0, 42.0, 34.125)"
04-01-2023 15:12:09.639690,"(2.25, 2.88, 2.8709090909090906)","(15.0, 44.0, 33.18181818181818)","(4.0, 5.1, 4.892592592592592)","(61.0, 410.0, 100.9090909090909)","(2.45, 2.64, 2.541176470588235)","(12.0, 42.0, 30.1)"
04-01-2023 15:12:10.708029,"(2.25, 2.88, 2.8709090909090906)","(15.0, 44.0, 33.18181818181818)","(4.0, 5.1, 4.726666666666667)","(61.0, 410.0, 100.9090909090909)","(2.45, 2.64, 2.5583333333333336)","(12.0, 42.0, 36.25)"
04-01-2023 15:12:11.751294,"(2.25, 2.88, 2.869411764705882)","(15.0, 44.0, 33.18181818181818)","(4.0, 5.1, 4.779999999999999)","(61.0, 410.0, 100.9090909090909)","(2.45, 2.64, 2.5700000000000003)","(12.0, 40.0, 33.18181818181818)"
04-01-2023 15:12:12.695912,"(2.25, 2.88, 2.869411764705882)","(15.0, 44.0, 33.18181818181818)","(4.0, 5.1, 4.877777777777777)","(61.0, 410.0, 100.9090909090909)","(2.45, 2.64, 2.5700000000000003)","(12.0, 40.0, 33.18181818181818)"
04-01-2023 15:12:13.724903,"(2.25, 2.88, 2.874705882352941)","(15.0, 44.0, 33.18181818181818)","(4.0, 5.1, 4.909523809523809)","(61.0, 410.0, 100.9090909090909)","(2.45, 2.64, 2.5700000000000003)","(12.0, 40.0, 33.18181818181818)"
04-01-2023 15:12:14.807159,"(2.25, 2.88, 2.874705882352941)","(15.0, 44.0, 33.18181818181818)","(4.0, 5.1, 4.909523809523809)","(61.0, 410.0, 100.9090909090909)","(2.45, 2.64, 2.5700000000000003)","(12.0, 40.0, 33.18181818181818)"
04-01-2023 15:12:16.009368,"(2.25, 2.88, 2.874705882352941)","(15.0, 44.0, 33.18181818181818)","(4.0, 5.1, 5.00625)","(61.0, 410.0, 100.9090909090909)","(2.45, 2.64, 2.541176470588235)","(12.0, 40.0, 33.18181818181818)"
04-01-2023 15:12:17.138511,"(2.25, 2.88, 2.874)","(15.0, 44.0, 33.18181818181818)","(4.0, 5.1, 5.00625)","(61.0, 410.0, 100.9090909090909)","(2.45, 2.64, 2.541176470588235)","(12.0, 40.0, 33.18181818181818)"
04-01-2023 15:12:18.109109,"(2.25, 2.88, 2.874)","(15.0, 44.0, 33.18181818181818)","(4.0, 5.3, 5.146153846153846)","(61.0, 410.0, 100.9090909090909)","(2.45, 2.64, 2.5583333333333336)","(12.0, 40.0, 33.18181818181818)"
04-01-2023 15:12:19.238177,"(2.25, 2.88, 2.874)","(15.0, 44.0, 33.18181818181818)","(4.0, 5.5, 5.45)","(61.0, 410.0, 194.375)","(2.45, 2.64, 2.5583333333333336)","(12.0, 40.0, 33.18181818181818)"
04-01-2023 15:12:20.435564,"(2.25, 2.88, 2.874)","(15.0, 44.0, 32.8)","(4.0, 5.5, 5.466666666666667)","(61.0, 410.0, 100.9090909090909)","(2.45, 2.64, 2.550909090909091)","(12.0, 40.0, 33.63636363636364)"
04-01-2023 15:12:21.511394,"(2.25, 2.88, 2.874)","(15.0, 44.0, 32.8)","(4.0, 5.5, 5.466666666666667)","(61.0, 410.0, 100.9090909090909)","(2.45, 2.64, 2.546666666666667)","(12.0, 40.0, 35.0)"
04-01-2023 15:12:22.531193,"(2.25, 2.88, 2.874)","(15.0, 44.0, 32.8)","(4.0, 5.5, 5.466666666666667)","(61.0, 410.0, 100.9090909090909)","(2.45, 2.64, 2.546666666666667)","(12.0, 40.0, 35.0)"
04-01-2023 15:12:23.524094,"(2.25, 2.88, 2.874)","(15.0, 44.0, 32.8)","(4.0, 5.5, 5.466666666666667)","(61.0, 410.0, 100.9090909090909)","(2.45, 2.64, 2.546666666666667)","(12.0, 40.0, 35.0)"
04-01-2023 15:12:24.463502,"(2.25, 2.88, 2.874)","(15.0, 44.0, 32.8)","(4.0, 5.5, 5.466666666666667)","(61.0, 410.0, 100.9090909090909)","(2.45, 2.64, 2.546666666666667)","(12.0, 40.0, 35.0)"
04-01-2023 15:12:25.495957,"(2.25, 2.88, 2.874)","(15.0, 44.0, 32.8)","(4.0, 5.5, 5.49090909090909)","(61.0, 410.0, 100.9090909090909)","(2.45, 2.64, 2.562222222222222)","(12.0, 40.0, 35.0)"
04-01-2023 15:12:26.525284,"(2.25, 2.88, 2.874)","(15.0, 44.0, 32.8)","(4.0, 5.6, 5.49090909090909)","(61.0, 410.0, 100.9090909090909)","(2.45, 2.64, 2.526666666666667)","(12.0, 40.0, 36.5)"
04-01-2023 15:12:27.479523,"(2.25, 2.88, 2.86)","(15.0, 44.0, 32.8)","(4.0, 5.6, 5.49090909090909)","(61.0, 410.0, 100.9090909090909)","(2.45, 2.64, 2.526666666666667)","(12.0, 40.0, 36.5)"
