,Our Girl Lola,Optimus Bruce,Angelic Tess,Bugatti Bro,Rockstar Fender,Running Reds,Despicable Jason,Mighty Titan
07-12-2022 13:56:05.079243,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.6, 9.129999999999999)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:56:06.278353,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.6, 9.129999999999999)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:56:07.559788,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.6, 9.129999999999999)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:56:08.877135,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.6, 9.129999999999999)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:56:10.201690,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.6, 9.129999999999999)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:56:11.635526,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.6, 9.129999999999999)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:56:13.203467,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.6, 9.129999999999999)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:56:14.658069,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.6, 9.129999999999999)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:56:16.130953,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.6, 9.129999999999999)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:56:17.511686,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.6, 9.129999999999999)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:56:18.866350,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.6, 9.129999999999999)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:56:20.131496,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.6, 9.129999999999999)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:56:21.456095,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.6, 9.129999999999999)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:56:22.837388,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.6, 9.129999999999999)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:56:24.159649,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.6, 9.129999999999999)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:56:25.468966,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.6, 9.129999999999999)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:56:26.806995,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.6, 9.43103448275862)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:56:28.074798,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.6, 8.066666666666666)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:56:29.423894,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.6, 8.066666666666666)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:56:30.862993,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.6, 8.066666666666666)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:56:32.351155,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.6, 8.066666666666666)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:56:33.826500,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.6, 8.066666666666666)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:56:35.155700,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.6, 8.066666666666666)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:56:36.274499,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.6, 8.066666666666666)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:56:37.408008,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.6, 8.066666666666666)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:56:38.640415,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.6, 8.066666666666666)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:56:39.869125,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.6, 8.066666666666666)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:56:41.090582,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.6, 8.066666666666666)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:56:42.404164,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.6, 8.066666666666666)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:56:43.721881,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.6, 8.066666666666666)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:56:44.985179,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.6, 8.066666666666666)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:56:46.372843,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.6, 8.066666666666666)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:56:47.765223,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.6, 8.066666666666666)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:56:49.027920,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.6, 8.066666666666666)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:56:50.330503,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.6, 8.066666666666666)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:56:51.540713,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.6, 8.066666666666666)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:56:53.052850,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.6, 8.066666666666666)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:56:54.337791,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.6, 8.066666666666666)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:56:55.568666,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.6, 8.066666666666666)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:56:56.731261,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.6, 9.43103448275862)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:56:57.845708,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.6, 8.0)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:56:59.060221,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.6, 8.0)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:57:00.190046,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.6, 8.0)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:57:01.474486,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.6, 8.0)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:57:02.889058,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.6, 8.0)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:57:04.279765,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.6, 8.0)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:57:05.394982,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.6, 8.1)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:57:07.007822,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.6, 5.771428571428571)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:57:08.310602,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.8, 5.771428571428571)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:57:09.583230,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.8, 5.771428571428571)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:57:10.812246,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.8, 5.771428571428571)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:57:11.983456,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.8, 5.771428571428571)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:57:13.080445,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.8, 5.771428571428571)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:57:14.231305,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.8, 5.771428571428571)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:57:15.381489,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.8, 5.771428571428571)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:57:16.515486,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.8, 5.771428571428571)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:57:17.714633,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.8, 5.771428571428571)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:57:18.822315,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.8, 5.771428571428571)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:57:19.872512,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.8, 5.771428571428571)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:57:21.022149,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.8, 5.771428571428571)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:57:22.045414,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.8, 5.771428571428571)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:57:23.160460,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.8, 5.771428571428571)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:57:24.368781,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.8, 5.771428571428571)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:57:25.512238,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.8, 8.27)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:57:26.585947,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.8, 5.428571428571429)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:57:27.702400,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.8, 5.514285714285714)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:57:28.739049,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.8, 5.514285714285714)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:57:29.874552,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.8, 5.514285714285714)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:57:31.022695,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.8, 5.514285714285714)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:57:32.076241,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.8, 5.514285714285714)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:57:33.126170,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.8, 5.514285714285714)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:57:34.188222,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.8, 5.514285714285714)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:57:35.236175,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.8, 5.514285714285714)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:57:36.275243,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.8, 5.514285714285714)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:57:37.252198,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.8, 5.514285714285714)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:57:38.319376,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.8, 5.514285714285714)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:57:39.393932,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.8, 5.514285714285714)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:57:40.457918,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.8, 5.514285714285714)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:57:41.502941,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 95.0)","(4.8, 9.8, 5.514285714285714)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:57:42.518244,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 76.42857142857143)","(4.8, 9.8, 5.857142857142858)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:57:43.555072,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 76.42857142857143)","(4.8, 9.8, 5.857142857142858)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:57:44.692485,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 76.42857142857143)","(4.8, 9.8, 8.27)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
07-12-2022 13:57:45.778258,"(3.9, 6.8, 5.866666666666667)","(8.0, 14.0, 12.342857142857142)","(4.2, 7.6, 7.2333333333333325)","(31.0, 160.0, 76.42857142857143)","(4.8, 9.8, 5.857142857142858)","(4.6, 7.2, 5.6375)","(4.4, 7.8, 5.05)","(71.0, 580.0, 495.83333333333337)"
