,Singin Jules,Toxic Impurities,Mine Master,Go Goose Go,Bruisin Bull,Casino Rose,Psychotic Babe,Flying Foo Foo
04-01-2023 11:39:59.661318,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:40:00.887437,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:40:02.143314,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:40:03.287155,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:40:04.634293,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:40:06.121470,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:40:07.475379,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:40:08.872046,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:40:10.145936,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:40:11.514778,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:40:12.989369,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:40:14.290362,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:40:15.702616,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:40:17.012236,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:40:18.253673,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:40:19.530542,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:40:20.811215,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:40:22.129016,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:40:23.474629,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:40:24.873235,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:40:26.297092,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:40:27.655476,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:40:28.831901,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:40:30.046237,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:40:31.222613,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:40:32.307294,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:40:33.479672,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:40:34.534384,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:40:35.571975,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:40:36.642715,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:40:37.804924,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:40:39.003078,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:40:40.227804,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:40:41.448204,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:40:42.646017,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:40:43.773524,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:40:44.893409,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:40:46.127150,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:40:47.302874,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:40:48.466388,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:40:49.659200,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:40:50.856361,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:40:52.019904,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:40:53.267049,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:40:54.419358,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:40:55.521947,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:40:56.586323,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:40:57.757671,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:40:59.038999,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:41:00.242664,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:41:01.461690,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:41:02.527196,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:41:03.617612,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:41:04.749278,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:41:05.780761,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:41:06.765219,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:41:07.805109,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:41:08.877365,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:41:10.017334,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:41:11.097079,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:41:12.131028,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:41:13.245185,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:41:14.358474,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:41:15.494692,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:41:16.616138,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:41:17.725981,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:41:18.856343,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:41:19.917574,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:41:20.994835,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:41:22.102162,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:41:23.223366,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:41:24.610983,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:41:26.225537,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:41:27.383270,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:41:28.566882,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:41:29.690141,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:41:30.929728,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:41:32.106495,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:41:33.210629,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:41:34.344395,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
04-01-2023 11:41:35.488495,"(4.8, 8.0, 7.54054054054054)","(8.5, 20.0, 16.95)","(7.0, 12.5, 11.695454545454545)","(7.0, 14.0, 13.263157894736842)","(21.0, 85.0, 55.22727272727273)","(19.0, 70.0, 53.59375)","(2.15, 3.35, 2.1864444444444446)","(7.0, 15.0, 14.432432432432432)"
