,Lees Bonus,Who Split Tens,Handsome Alert,Over Thinking,Omar Dutton,Once Again,Skinny Wit,All Lies Ahead
08-01-2023 17:15:49.349565,"(51.0, 440.0, 250.0)","(21.0, 90.0, 41.27272727272727)","(91.0, 580.0, 524.4444444444445)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.85, 2.445535714285714)","(26.0, 130.0, 66.61538461538461)","(41.0, 330.0, 154.8)","(2.9, 4.6, 3.556)"
08-01-2023 17:15:50.833239,"(51.0, 440.0, 250.0)","(21.0, 90.0, 55.5)","(91.0, 580.0, 524.4444444444445)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.85, 2.445535714285714)","(26.0, 130.0, 66.61538461538461)","(41.0, 330.0, 154.8)","(2.9, 4.6, 3.556)"
08-01-2023 17:15:52.084135,"(51.0, 440.0, 250.0)","(21.0, 90.0, 55.5)","(91.0, 580.0, 524.4444444444445)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.85, 2.445535714285714)","(26.0, 130.0, 66.61538461538461)","(41.0, 330.0, 154.8)","(2.9, 4.6, 3.556)"
08-01-2023 17:15:53.335129,"(51.0, 440.0, 250.0)","(21.0, 90.0, 55.5)","(91.0, 580.0, 524.4444444444445)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.85, 2.445535714285714)","(26.0, 130.0, 66.61538461538461)","(41.0, 330.0, 154.8)","(2.9, 4.6, 3.556)"
08-01-2023 17:15:54.561942,"(51.0, 440.0, 250.0)","(21.0, 90.0, 55.5)","(91.0, 580.0, 524.4444444444445)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.85, 2.445535714285714)","(26.0, 130.0, 66.61538461538461)","(41.0, 330.0, 154.8)","(2.9, 4.6, 3.556)"
08-01-2023 17:15:55.820762,"(51.0, 440.0, 250.0)","(21.0, 90.0, 55.5)","(91.0, 580.0, 524.4444444444445)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.85, 2.445535714285714)","(26.0, 130.0, 66.61538461538461)","(41.0, 330.0, 154.8)","(2.9, 4.6, 3.556)"
08-01-2023 17:15:57.001617,"(51.0, 440.0, 250.0)","(21.0, 90.0, 55.5)","(91.0, 580.0, 524.4444444444445)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.85, 2.558)","(26.0, 130.0, 66.61538461538461)","(41.0, 330.0, 154.8)","(2.9, 4.6, 4.0373913043478264)"
08-01-2023 17:15:58.198573,"(51.0, 440.0, 250.0)","(21.0, 90.0, 55.5)","(91.0, 580.0, 524.4444444444445)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 66.61538461538461)","(41.0, 330.0, 154.8)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:15:59.304827,"(51.0, 440.0, 250.0)","(21.0, 90.0, 55.5)","(91.0, 580.0, 524.4444444444445)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 66.61538461538461)","(41.0, 330.0, 154.8)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:16:00.598650,"(51.0, 440.0, 250.0)","(21.0, 90.0, 55.5)","(91.0, 580.0, 524.4444444444445)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 66.61538461538461)","(41.0, 330.0, 154.8)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:16:01.818465,"(51.0, 440.0, 250.0)","(21.0, 90.0, 55.5)","(91.0, 580.0, 524.4444444444445)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 66.61538461538461)","(41.0, 330.0, 154.8)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:16:03.087166,"(51.0, 440.0, 250.0)","(21.0, 90.0, 55.5)","(91.0, 580.0, 524.4444444444445)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 66.61538461538461)","(41.0, 330.0, 154.8)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:16:04.234764,"(51.0, 440.0, 250.0)","(21.0, 90.0, 55.5)","(91.0, 580.0, 524.4444444444445)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 66.61538461538461)","(41.0, 330.0, 154.8)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:16:05.439220,"(51.0, 440.0, 250.0)","(21.0, 90.0, 55.5)","(91.0, 580.0, 524.4444444444445)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 66.61538461538461)","(41.0, 330.0, 154.8)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:16:06.621522,"(51.0, 440.0, 250.0)","(21.0, 90.0, 55.5)","(91.0, 580.0, 524.4444444444445)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 66.61538461538461)","(41.0, 330.0, 154.8)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:16:07.854928,"(51.0, 440.0, 250.0)","(21.0, 90.0, 55.5)","(91.0, 580.0, 524.4444444444445)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 66.61538461538461)","(41.0, 330.0, 154.8)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:16:09.063760,"(51.0, 440.0, 250.0)","(21.0, 90.0, 55.5)","(91.0, 580.0, 525.0)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 66.61538461538461)","(41.0, 330.0, 154.8)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:16:10.260298,"(51.0, 440.0, 250.0)","(21.0, 90.0, 55.5)","(91.0, 580.0, 525.0)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 66.61538461538461)","(41.0, 330.0, 154.8)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:16:11.458511,"(51.0, 440.0, 250.0)","(21.0, 90.0, 63.46153846153846)","(91.0, 580.0, 497.5)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 78.5)","(41.0, 330.0, 150.3076923076923)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:16:12.685888,"(51.0, 440.0, 250.0)","(21.0, 90.0, 55.5)","(91.0, 580.0, 497.5)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 78.5)","(41.0, 330.0, 150.3076923076923)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:16:14.009195,"(51.0, 440.0, 250.0)","(21.0, 90.0, 55.5)","(91.0, 580.0, 497.5)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 78.5)","(41.0, 330.0, 150.3076923076923)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:16:15.287248,"(51.0, 440.0, 250.0)","(21.0, 90.0, 55.5)","(91.0, 580.0, 497.5)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 78.5)","(41.0, 330.0, 150.3076923076923)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:16:16.536543,"(51.0, 440.0, 250.0)","(21.0, 90.0, 55.5)","(91.0, 580.0, 497.5)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 78.5)","(41.0, 330.0, 150.3076923076923)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:16:17.794981,"(51.0, 440.0, 250.0)","(21.0, 90.0, 55.5)","(91.0, 580.0, 497.5)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 78.5)","(41.0, 330.0, 150.3076923076923)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:16:19.034018,"(51.0, 440.0, 250.0)","(21.0, 90.0, 55.5)","(91.0, 580.0, 507.14285714285717)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 78.5)","(41.0, 330.0, 150.3076923076923)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:16:20.402725,"(51.0, 440.0, 119.16666666666667)","(21.0, 90.0, 55.5)","(91.0, 580.0, 507.14285714285717)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 78.5)","(41.0, 330.0, 150.3076923076923)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:16:21.594069,"(51.0, 440.0, 119.16666666666667)","(21.0, 90.0, 55.5)","(91.0, 580.0, 507.14285714285717)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 78.5)","(41.0, 330.0, 150.3076923076923)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:16:22.740680,"(51.0, 440.0, 119.16666666666667)","(21.0, 90.0, 55.5)","(91.0, 580.0, 507.14285714285717)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 78.5)","(41.0, 330.0, 150.3076923076923)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:16:23.951340,"(51.0, 440.0, 119.16666666666667)","(21.0, 90.0, 55.5)","(91.0, 580.0, 507.14285714285717)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 78.5)","(41.0, 330.0, 150.3076923076923)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:16:25.149730,"(51.0, 440.0, 119.16666666666667)","(21.0, 90.0, 55.5)","(91.0, 580.0, 507.14285714285717)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 78.5)","(41.0, 330.0, 150.3076923076923)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:16:26.332901,"(51.0, 440.0, 119.16666666666667)","(21.0, 90.0, 55.5)","(91.0, 580.0, 507.14285714285717)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 78.5)","(41.0, 330.0, 150.3076923076923)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:16:27.538578,"(51.0, 440.0, 119.16666666666667)","(21.0, 90.0, 55.5)","(91.0, 580.0, 507.14285714285717)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 78.5)","(41.0, 330.0, 150.3076923076923)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:16:28.739748,"(51.0, 440.0, 119.16666666666667)","(21.0, 90.0, 55.5)","(91.0, 580.0, 507.14285714285717)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 78.5)","(41.0, 330.0, 150.3076923076923)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:16:30.172667,"(51.0, 440.0, 119.16666666666667)","(21.0, 90.0, 56.0)","(91.0, 580.0, 507.14285714285717)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 78.5)","(41.0, 330.0, 150.3076923076923)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:16:31.529437,"(51.0, 440.0, 119.16666666666667)","(21.0, 90.0, 56.0)","(91.0, 580.0, 507.14285714285717)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 78.5)","(41.0, 330.0, 150.3076923076923)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:16:32.850117,"(51.0, 440.0, 119.16666666666667)","(21.0, 90.0, 56.0)","(91.0, 580.0, 507.14285714285717)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 78.5)","(41.0, 330.0, 150.3076923076923)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:16:34.131904,"(51.0, 440.0, 119.16666666666667)","(21.0, 90.0, 56.0)","(91.0, 580.0, 507.14285714285717)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 78.5)","(41.0, 330.0, 150.3076923076923)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:16:35.450669,"(51.0, 440.0, 119.16666666666667)","(21.0, 90.0, 56.0)","(91.0, 580.0, 507.14285714285717)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 78.5)","(41.0, 330.0, 150.3076923076923)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:16:36.544516,"(51.0, 440.0, 119.16666666666667)","(21.0, 90.0, 56.0)","(91.0, 580.0, 507.14285714285717)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 78.5)","(41.0, 330.0, 150.3076923076923)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:16:37.840297,"(51.0, 440.0, 119.16666666666667)","(21.0, 90.0, 56.0)","(91.0, 580.0, 507.14285714285717)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 78.5)","(41.0, 330.0, 150.3076923076923)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:16:39.023665,"(51.0, 440.0, 119.16666666666667)","(21.0, 90.0, 56.0)","(91.0, 580.0, 507.14285714285717)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 78.5)","(41.0, 330.0, 150.3076923076923)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:16:40.309148,"(51.0, 440.0, 119.16666666666667)","(21.0, 90.0, 56.0)","(91.0, 580.0, 507.14285714285717)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 78.5)","(41.0, 330.0, 150.3076923076923)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:16:41.556775,"(51.0, 440.0, 119.16666666666667)","(21.0, 90.0, 56.0)","(91.0, 580.0, 507.14285714285717)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 78.5)","(41.0, 330.0, 150.3076923076923)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:16:42.752924,"(51.0, 440.0, 119.16666666666667)","(21.0, 90.0, 56.0)","(91.0, 580.0, 507.14285714285717)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 78.5)","(41.0, 330.0, 150.3076923076923)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:16:43.965361,"(51.0, 440.0, 119.16666666666667)","(21.0, 90.0, 56.0)","(91.0, 580.0, 507.14285714285717)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 78.5)","(41.0, 330.0, 150.3076923076923)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:16:45.228760,"(51.0, 440.0, 119.16666666666667)","(21.0, 90.0, 56.0)","(91.0, 580.0, 507.14285714285717)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 78.5)","(41.0, 330.0, 150.3076923076923)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:16:46.445945,"(51.0, 440.0, 119.16666666666667)","(21.0, 90.0, 56.0)","(91.0, 580.0, 507.14285714285717)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 78.5)","(41.0, 330.0, 150.3076923076923)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:16:47.608581,"(51.0, 440.0, 119.16666666666667)","(21.0, 90.0, 56.0)","(91.0, 580.0, 507.14285714285717)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 78.5)","(41.0, 330.0, 150.3076923076923)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:16:48.755847,"(51.0, 440.0, 119.16666666666667)","(21.0, 90.0, 56.0)","(91.0, 580.0, 507.14285714285717)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 78.5)","(41.0, 330.0, 150.3076923076923)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:16:49.976743,"(51.0, 440.0, 119.16666666666667)","(21.0, 90.0, 56.0)","(91.0, 580.0, 507.14285714285717)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 78.5)","(41.0, 330.0, 150.3076923076923)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:16:51.242983,"(51.0, 440.0, 119.16666666666667)","(21.0, 90.0, 56.0)","(91.0, 580.0, 507.14285714285717)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 78.5)","(41.0, 330.0, 150.3076923076923)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:16:52.454121,"(51.0, 440.0, 119.16666666666667)","(21.0, 90.0, 56.0)","(91.0, 580.0, 507.14285714285717)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 78.5)","(41.0, 330.0, 150.3076923076923)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:16:53.597528,"(51.0, 440.0, 119.16666666666667)","(21.0, 90.0, 56.0)","(91.0, 580.0, 507.14285714285717)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 78.5)","(41.0, 330.0, 150.3076923076923)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:16:54.783472,"(51.0, 440.0, 119.16666666666667)","(21.0, 90.0, 56.0)","(91.0, 580.0, 507.14285714285717)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 78.5)","(41.0, 330.0, 150.3076923076923)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:16:55.959703,"(51.0, 440.0, 119.16666666666667)","(21.0, 90.0, 56.0)","(91.0, 580.0, 507.14285714285717)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 78.5)","(41.0, 330.0, 150.3076923076923)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:16:57.187669,"(51.0, 440.0, 119.16666666666667)","(21.0, 90.0, 56.0)","(91.0, 580.0, 507.14285714285717)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 78.5)","(41.0, 330.0, 150.3076923076923)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:16:58.469466,"(51.0, 440.0, 119.16666666666667)","(21.0, 90.0, 56.0)","(91.0, 580.0, 507.14285714285717)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 78.5)","(41.0, 330.0, 150.3076923076923)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:16:59.735922,"(51.0, 440.0, 119.16666666666667)","(21.0, 90.0, 56.0)","(91.0, 580.0, 507.14285714285717)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 78.5)","(41.0, 330.0, 150.3076923076923)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:17:01.006169,"(51.0, 440.0, 119.16666666666667)","(21.0, 90.0, 56.0)","(91.0, 580.0, 507.14285714285717)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 78.5)","(41.0, 330.0, 150.3076923076923)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:17:02.147301,"(51.0, 440.0, 119.16666666666667)","(21.0, 90.0, 56.0)","(91.0, 580.0, 507.14285714285717)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 78.5)","(41.0, 330.0, 150.3076923076923)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:17:03.321633,"(51.0, 440.0, 119.16666666666667)","(21.0, 90.0, 56.0)","(91.0, 580.0, 507.14285714285717)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 78.5)","(41.0, 330.0, 150.3076923076923)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:17:04.570417,"(51.0, 440.0, 119.16666666666667)","(21.0, 90.0, 56.0)","(91.0, 580.0, 507.14285714285717)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 78.5)","(41.0, 330.0, 150.3076923076923)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:17:05.706106,"(51.0, 440.0, 119.16666666666667)","(21.0, 90.0, 56.0)","(91.0, 580.0, 507.14285714285717)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 78.5)","(41.0, 330.0, 150.3076923076923)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:17:06.731694,"(51.0, 440.0, 119.16666666666667)","(21.0, 90.0, 56.0)","(91.0, 580.0, 507.14285714285717)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 78.5)","(41.0, 330.0, 150.3076923076923)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:17:07.854766,"(51.0, 440.0, 119.16666666666667)","(21.0, 90.0, 56.0)","(91.0, 580.0, 507.14285714285717)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 78.5)","(41.0, 330.0, 150.3076923076923)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:17:09.053939,"(51.0, 440.0, 119.16666666666667)","(21.0, 90.0, 56.0)","(91.0, 580.0, 507.14285714285717)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 78.5)","(41.0, 330.0, 150.3076923076923)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:17:10.232562,"(51.0, 440.0, 119.16666666666667)","(21.0, 90.0, 56.0)","(91.0, 580.0, 507.14285714285717)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 78.5)","(41.0, 330.0, 150.3076923076923)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:17:11.409497,"(51.0, 440.0, 119.16666666666667)","(21.0, 90.0, 56.0)","(91.0, 580.0, 507.14285714285717)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 78.5)","(41.0, 330.0, 150.3076923076923)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:17:12.581326,"(51.0, 440.0, 119.16666666666667)","(21.0, 90.0, 56.0)","(91.0, 580.0, 507.14285714285717)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 78.5)","(41.0, 330.0, 150.3076923076923)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:17:13.769024,"(51.0, 440.0, 119.16666666666667)","(21.0, 90.0, 56.0)","(91.0, 580.0, 507.14285714285717)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 78.5)","(41.0, 330.0, 150.3076923076923)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:17:15.038498,"(51.0, 440.0, 119.16666666666667)","(21.0, 90.0, 56.0)","(91.0, 580.0, 507.14285714285717)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 78.5)","(41.0, 330.0, 150.3076923076923)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:17:16.314969,"(51.0, 440.0, 119.16666666666667)","(21.0, 90.0, 56.0)","(91.0, 580.0, 507.14285714285717)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 78.5)","(41.0, 330.0, 150.3076923076923)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:17:17.559583,"(51.0, 440.0, 119.16666666666667)","(21.0, 90.0, 56.0)","(91.0, 580.0, 507.14285714285717)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 78.5)","(41.0, 330.0, 150.3076923076923)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:17:18.944306,"(51.0, 440.0, 119.16666666666667)","(21.0, 90.0, 56.0)","(91.0, 580.0, 507.14285714285717)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 78.5)","(41.0, 330.0, 150.3076923076923)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:17:20.258652,"(51.0, 440.0, 119.16666666666667)","(21.0, 90.0, 56.0)","(91.0, 580.0, 507.14285714285717)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 78.5)","(41.0, 330.0, 150.3076923076923)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:17:21.552051,"(51.0, 440.0, 119.16666666666667)","(21.0, 90.0, 56.0)","(91.0, 580.0, 507.14285714285717)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 78.5)","(41.0, 330.0, 150.3076923076923)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:17:23.056120,"(51.0, 440.0, 119.16666666666667)","(21.0, 90.0, 56.0)","(91.0, 580.0, 507.14285714285717)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 78.5)","(41.0, 330.0, 150.3076923076923)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:17:24.301189,"(51.0, 440.0, 119.16666666666667)","(21.0, 90.0, 56.0)","(91.0, 580.0, 507.14285714285717)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 78.5)","(41.0, 330.0, 150.3076923076923)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:17:25.705504,"(51.0, 440.0, 119.16666666666667)","(21.0, 90.0, 56.0)","(91.0, 580.0, 507.14285714285717)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 78.5)","(41.0, 330.0, 150.3076923076923)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:17:26.764539,"(51.0, 440.0, 119.16666666666667)","(21.0, 90.0, 56.0)","(91.0, 580.0, 507.14285714285717)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 78.5)","(41.0, 330.0, 150.3076923076923)","(2.9, 4.5, 4.0373913043478264)"
08-01-2023 17:17:27.982841,"(51.0, 440.0, 119.16666666666667)","(21.0, 90.0, 56.0)","(91.0, 580.0, 507.14285714285717)","(2.5, 3.5, 2.680952380952381)","(2.35, 3.8, 3.3049999999999997)","(26.0, 130.0, 78.5)","(41.0, 330.0, 150.3076923076923)","(2.9, 4.5, 4.0373913043478264)"
