,Adrett,Ariana Blue,Detoron,Eternal Flame,Kaya,Khalida,New York Scandal,Real Alliance,Rubikai,Shaime,Shatusla,Your Shout Gingie
12-01-2023 18:29:39.992095,"(11.0, 19.5, 17.884615384615383)","(15.0, 28.0, 27.333333333333332)","(5.0, 5.3, 5.2153846153846155)","(19.0, 24.0, 23.06451612903226)","(11.0, 19.5, 16.59090909090909)","(16.0, 24.0, 23.25925925925926)","(13.0, 18.5, 17.988372093023255)","(71.0, 140.0, 115.0)","(4.8, 6.8, 6.585365853658537)","(2.8, 3.15, 3.078125)","(31.0, 70.0, 59.0)","(26.0, 50.0, 49.25)"
12-01-2023 18:29:41.504384,"(11.0, 19.5, 17.884615384615383)","(15.0, 28.0, 27.333333333333332)","(5.0, 5.3, 5.2153846153846155)","(19.0, 24.0, 23.06451612903226)","(11.0, 19.5, 16.59090909090909)","(16.0, 24.0, 23.25925925925926)","(13.0, 18.5, 17.988372093023255)","(71.0, 140.0, 115.0)","(4.8, 6.8, 6.585365853658537)","(2.8, 3.15, 3.078125)","(31.0, 70.0, 60.0)","(26.0, 50.0, 49.25)"
12-01-2023 18:29:42.924859,"(11.0, 19.5, 17.884615384615383)","(15.0, 28.0, 27.333333333333332)","(5.0, 5.3, 5.2153846153846155)","(19.0, 24.0, 23.06451612903226)","(11.0, 19.5, 16.55)","(16.0, 24.0, 23.285714285714285)","(13.0, 18.5, 17.988372093023255)","(71.0, 140.0, 115.0)","(4.8, 6.8, 6.585365853658537)","(2.8, 3.15, 3.078125)","(31.0, 70.0, 52.857142857142854)","(26.0, 50.0, 49.25)"
12-01-2023 18:29:44.280765,"(11.0, 19.0, 17.4375)","(15.0, 28.0, 26.8)","(5.0, 5.3, 5.2153846153846155)","(19.0, 24.0, 23.06451612903226)","(11.0, 19.0, 16.55)","(16.0, 24.0, 23.23076923076923)","(13.0, 18.5, 17.988372093023255)","(71.0, 140.0, 115.0)","(4.8, 6.8, 6.585365853658537)","(2.8, 3.15, 3.078125)","(31.0, 70.0, 52.857142857142854)","(26.0, 50.0, 49.25)"
12-01-2023 18:29:45.700695,"(11.0, 16.5, 16.03370786516854)","(15.0, 28.0, 26.666666666666668)","(5.0, 5.3, 5.2153846153846155)","(19.0, 24.0, 23.06451612903226)","(11.0, 19.0, 16.55)","(16.0, 24.0, 23.23076923076923)","(13.0, 18.5, 18.041666666666668)","(71.0, 140.0, 115.0)","(4.8, 6.8, 6.585365853658537)","(2.8, 3.15, 3.078125)","(31.0, 70.0, 52.857142857142854)","(26.0, 50.0, 49.25)"
12-01-2023 18:29:47.124815,"(11.0, 16.5, 16.03370786516854)","(15.0, 28.0, 26.666666666666668)","(5.0, 5.3, 5.2153846153846155)","(19.0, 24.0, 23.06451612903226)","(11.0, 19.0, 17.115384615384617)","(16.0, 24.0, 23.23076923076923)","(13.0, 18.5, 18.041666666666668)","(71.0, 140.0, 115.0)","(4.8, 6.8, 6.585365853658537)","(2.8, 3.15, 3.078125)","(31.0, 70.0, 52.857142857142854)","(26.0, 50.0, 49.25)"
12-01-2023 18:29:48.487413,"(11.0, 16.5, 15.111702127659575)","(15.0, 28.0, 26.666666666666668)","(5.0, 5.3, 5.2153846153846155)","(19.0, 24.0, 23.06451612903226)","(11.0, 19.0, 17.6)","(16.0, 24.0, 23.23076923076923)","(13.0, 18.5, 18.041666666666668)","(71.0, 140.0, 115.0)","(4.8, 6.8, 6.585365853658537)","(2.8, 3.15, 3.090909090909091)","(31.0, 70.0, 52.857142857142854)","(26.0, 50.0, 49.25)"
12-01-2023 18:29:49.855871,"(11.0, 16.5, 15.574468085106384)","(15.0, 28.0, 26.666666666666668)","(5.0, 5.3, 5.2153846153846155)","(19.0, 24.0, 23.06451612903226)","(11.0, 19.0, 17.6)","(16.0, 24.0, 23.333333333333332)","(13.0, 18.5, 18.041666666666668)","(71.0, 140.0, 115.0)","(4.8, 6.8, 6.585365853658537)","(2.8, 3.15, 3.109375)","(31.0, 70.0, 52.857142857142854)","(26.0, 50.0, 49.75)"
12-01-2023 18:29:51.309702,"(11.0, 16.5, 15.574468085106384)","(15.0, 28.0, 26.666666666666668)","(5.0, 5.3, 5.2153846153846155)","(19.0, 24.0, 23.06451612903226)","(11.0, 19.0, 17.3)","(16.0, 24.0, 23.333333333333332)","(13.0, 18.5, 18.041666666666668)","(71.0, 140.0, 115.0)","(4.8, 6.8, 6.585365853658537)","(2.8, 3.15, 3.105769230769231)","(31.0, 70.0, 60.0)","(26.0, 55.0, 56.888888888888886)"
12-01-2023 18:29:52.739796,"(11.0, 16.5, 15.543956043956044)","(15.0, 28.0, 26.666666666666668)","(5.0, 5.3, 5.2153846153846155)","(19.0, 24.0, 23.06451612903226)","(11.0, 18.5, 17.136363636363637)","(16.0, 24.0, 23.333333333333332)","(13.0, 18.5, 18.041666666666668)","(71.0, 140.0, 115.0)","(4.8, 6.8, 6.585365853658537)","(2.8, 3.15, 3.105769230769231)","(31.0, 70.0, 60.0)","(26.0, 80.0, 67.28571428571428)"
12-01-2023 18:29:54.238956,"(11.0, 16.5, 15.574468085106384)","(15.0, 28.0, 26.666666666666668)","(5.0, 5.3, 5.2153846153846155)","(19.0, 24.0, 23.06451612903226)","(11.0, 18.5, 17.136363636363637)","(16.0, 24.0, 23.333333333333332)","(13.0, 18.5, 18.041666666666668)","(71.0, 140.0, 115.0)","(4.8, 6.8, 6.585365853658537)","(2.8, 3.15, 3.105769230769231)","(31.0, 70.0, 60.0)","(26.0, 70.0, 63.714285714285715)"
12-01-2023 18:29:55.649719,"(11.0, 16.5, 15.574468085106384)","(15.0, 28.0, 26.666666666666668)","(5.0, 5.3, 5.2153846153846155)","(19.0, 24.0, 23.06451612903226)","(11.0, 18.5, 17.5625)","(16.0, 24.0, 23.333333333333332)","(13.0, 18.5, 18.041666666666668)","(71.0, 140.0, 115.0)","(4.8, 6.8, 6.585365853658537)","(2.8, 3.15, 3.105769230769231)","(31.0, 70.0, 60.0)","(26.0, 70.0, 63.714285714285715)"
12-01-2023 18:29:57.368739,"(11.0, 16.5, 15.574468085106384)","(15.0, 28.0, 26.666666666666668)","(5.0, 5.3, 5.047692307692308)","(19.0, 24.0, 23.06451612903226)","(11.0, 18.5, 17.5625)","(16.0, 24.0, 23.333333333333332)","(13.0, 18.5, 18.041666666666668)","(71.0, 140.0, 115.0)","(4.8, 6.8, 6.585365853658537)","(2.8, 3.15, 3.105769230769231)","(31.0, 70.0, 60.0)","(26.0, 70.0, 63.714285714285715)"
12-01-2023 18:29:59.148275,"(11.0, 16.5, 16.5)","(15.0, 28.0, 26.666666666666668)","(5.0, 5.1, 5.004651162790697)","(19.0, 24.0, 23.06451612903226)","(11.0, 18.5, 17.5625)","(16.0, 24.0, 23.444444444444443)","(13.0, 18.5, 18.08695652173913)","(71.0, 140.0, 115.0)","(4.8, 6.8, 6.605405405405405)","(2.8, 3.15, 3.078125)","(31.0, 70.0, 60.0)","(26.0, 70.0, 63.714285714285715)"
12-01-2023 18:30:00.729504,"(11.0, 17.0, 16.875)","(15.0, 28.0, 26.666666666666668)","(5.0, 5.1, 5.004651162790697)","(19.0, 24.0, 23.06451612903226)","(11.0, 18.5, 18.066666666666666)","(16.0, 24.0, 23.41176470588235)","(13.0, 18.5, 18.14814814814815)","(71.0, 140.0, 115.0)","(4.8, 6.8, 6.605405405405405)","(2.8, 3.15, 3.078125)","(31.0, 70.0, 60.0)","(26.0, 70.0, 63.714285714285715)"
12-01-2023 18:30:02.181140,"(11.0, 17.5, 16.875)","(15.0, 28.0, 26.666666666666668)","(5.0, 5.1, 5.004651162790697)","(19.0, 24.0, 23.06451612903226)","(11.0, 19.0, 18.066666666666666)","(16.0, 24.0, 23.41176470588235)","(13.0, 18.5, 18.14814814814815)","(71.0, 140.0, 115.0)","(4.8, 6.8, 6.605405405405405)","(2.8, 3.15, 3.090909090909091)","(31.0, 70.0, 60.0)","(26.0, 70.0, 63.714285714285715)"
12-01-2023 18:30:03.605482,"(11.0, 17.5, 17.444444444444443)","(15.0, 28.0, 26.666666666666668)","(5.0, 5.1, 5.004651162790697)","(19.0, 24.0, 23.06451612903226)","(11.0, 19.0, 18.066666666666666)","(16.0, 24.0, 23.41176470588235)","(13.0, 18.5, 18.14814814814815)","(71.0, 140.0, 115.0)","(4.8, 6.8, 6.605405405405405)","(2.8, 3.15, 3.065151515151515)","(31.0, 70.0, 60.0)","(26.0, 70.0, 64.5)"
12-01-2023 18:30:05.037749,"(11.0, 18.0, 17.444444444444443)","(15.0, 28.0, 26.666666666666668)","(5.0, 5.1, 5.004651162790697)","(19.0, 24.0, 23.06451612903226)","(11.0, 19.0, 18.066666666666666)","(16.0, 24.0, 23.41176470588235)","(13.0, 18.5, 18.14814814814815)","(71.0, 140.0, 115.0)","(4.8, 6.8, 6.617142857142857)","(2.8, 3.15, 3.075)","(31.0, 70.0, 60.0)","(26.0, 70.0, 64.5)"
12-01-2023 18:30:06.482115,"(11.0, 18.0, 17.444444444444443)","(15.0, 28.0, 26.666666666666668)","(5.0, 5.1, 4.938888888888889)","(19.0, 24.0, 23.06451612903226)","(11.0, 19.0, 17.0)","(16.0, 24.0, 23.41176470588235)","(13.0, 18.5, 18.14814814814815)","(71.0, 140.0, 115.0)","(4.8, 6.8, 6.617142857142857)","(2.8, 3.1, 3.0666666666666664)","(31.0, 70.0, 60.0)","(26.0, 70.0, 65.55555555555556)"
12-01-2023 18:30:07.924206,"(11.0, 18.0, 17.444444444444443)","(15.0, 28.0, 26.666666666666668)","(5.0, 5.0, 4.938888888888889)","(19.0, 24.0, 23.06451612903226)","(11.0, 19.0, 17.333333333333332)","(16.0, 24.0, 23.41176470588235)","(13.0, 18.5, 18.14814814814815)","(71.0, 140.0, 115.0)","(4.8, 6.8, 6.617142857142857)","(2.8, 3.15, 3.0666666666666664)","(31.0, 70.0, 60.0)","(26.0, 70.0, 58.75)"
12-01-2023 18:30:09.334719,"(11.0, 18.0, 17.444444444444443)","(15.0, 28.0, 26.666666666666668)","(5.0, 5.0, 4.938888888888889)","(19.0, 24.0, 23.06451612903226)","(11.0, 19.0, 17.333333333333332)","(16.0, 24.0, 23.41176470588235)","(13.0, 18.5, 18.14814814814815)","(71.0, 140.0, 115.0)","(4.8, 6.8, 6.617142857142857)","(2.8, 3.15, 3.065151515151515)","(31.0, 70.0, 60.0)","(26.0, 70.0, 61.0)"
12-01-2023 18:30:10.838273,"(11.0, 18.0, 17.444444444444443)","(15.0, 28.0, 26.666666666666668)","(5.0, 5.0, 4.938888888888889)","(19.0, 24.0, 23.06451612903226)","(11.0, 19.0, 17.333333333333332)","(16.0, 24.0, 23.41176470588235)","(13.0, 18.5, 18.14814814814815)","(71.0, 140.0, 115.0)","(4.8, 6.8, 6.617142857142857)","(2.8, 3.15, 3.065151515151515)","(31.0, 70.0, 60.0)","(26.0, 70.0, 61.0)"
12-01-2023 18:30:12.412184,"(11.0, 18.0, 17.444444444444443)","(15.0, 28.0, 26.666666666666668)","(5.0, 5.0, 4.938888888888889)","(19.0, 24.0, 23.06451612903226)","(11.0, 19.0, 17.333333333333332)","(16.0, 24.0, 23.41176470588235)","(13.0, 18.5, 18.14814814814815)","(71.0, 140.0, 115.0)","(4.8, 6.8, 6.617142857142857)","(2.8, 3.15, 3.065151515151515)","(31.0, 70.0, 60.0)","(26.0, 70.0, 58.333333333333336)"
12-01-2023 18:30:14.038112,"(11.0, 18.0, 17.444444444444443)","(15.0, 28.0, 26.666666666666668)","(5.0, 5.0, 4.938888888888889)","(19.0, 24.0, 23.06451612903226)","(11.0, 19.0, 16.6)","(16.0, 24.0, 23.41176470588235)","(13.0, 18.5, 18.14814814814815)","(71.0, 140.0, 115.0)","(4.8, 6.8, 6.617142857142857)","(2.8, 3.15, 3.0805555555555553)","(31.0, 70.0, 60.0)","(26.0, 80.0, 70.45454545454545)"
12-01-2023 18:30:15.749820,"(11.0, 18.0, 17.444444444444443)","(15.0, 28.0, 26.666666666666668)","(5.0, 5.0, 4.938888888888889)","(19.0, 24.0, 23.06451612903226)","(11.0, 19.0, 16.6)","(16.0, 24.0, 23.41176470588235)","(13.0, 18.5, 18.14814814814815)","(71.0, 140.0, 115.0)","(4.8, 6.8, 6.617142857142857)","(2.8, 3.15, 3.092307692307692)","(31.0, 70.0, 60.0)","(26.0, 75.0, 70.45454545454545)"
12-01-2023 18:30:17.282351,"(11.0, 17.0, 16.51875)","(15.0, 28.0, 26.666666666666668)","(5.0, 5.0, 4.938888888888889)","(19.0, 24.0, 23.06451612903226)","(11.0, 19.0, 16.6)","(16.0, 24.0, 26.92857142857143)","(13.0, 18.5, 18.14814814814815)","(71.0, 140.0, 115.0)","(4.8, 6.8, 6.617142857142857)","(2.8, 3.15, 3.0749999999999997)","(31.0, 70.0, 60.0)","(26.0, 75.0, 66.66666666666667)"
12-01-2023 18:30:19.157030,"(11.0, 17.0, 16.094117647058823)","(15.0, 28.0, 26.666666666666668)","(5.0, 5.0, 4.836363636363636)","(19.0, 24.0, 23.06451612903226)","(11.0, 19.0, 17.333333333333332)","(16.0, 28.0, 25.6)","(13.0, 18.5, 18.14814814814815)","(71.0, 140.0, 115.0)","(4.8, 6.8, 6.617142857142857)","(2.8, 3.15, 3.0693548387096774)","(31.0, 70.0, 60.0)","(26.0, 75.0, 66.66666666666667)"
12-01-2023 18:30:20.869039,"(11.0, 17.0, 16.27777777777778)","(15.0, 28.0, 26.666666666666668)","(5.0, 4.9, 4.85)","(19.0, 24.0, 23.06451612903226)","(11.0, 19.0, 17.333333333333332)","(16.0, 28.0, 26.2)","(13.0, 18.5, 18.14814814814815)","(71.0, 140.0, 115.0)","(4.8, 6.8, 6.617142857142857)","(2.8, 3.15, 3.0693548387096774)","(31.0, 70.0, 60.0)","(26.0, 75.0, 66.66666666666667)"
12-01-2023 18:30:22.838075,"(11.0, 16.5, 16.136363636363637)","(15.0, 28.0, 26.666666666666668)","(5.0, 4.9, 4.876923076923077)","(19.0, 24.0, 23.166666666666668)","(11.0, 19.0, 17.333333333333332)","(16.0, 28.0, 26.2)","(13.0, 18.5, 18.14814814814815)","(71.0, 140.0, 115.0)","(4.8, 6.8, 6.684210526315789)","(2.8, 3.15, 3.0693548387096774)","(31.0, 70.0, 60.0)","(26.0, 75.0, 66.66666666666667)"
12-01-2023 18:30:24.818874,"(11.0, 16.5, 16.233333333333334)","(15.0, 28.0, 26.666666666666668)","(5.0, 4.9, 4.876923076923077)","(19.0, 24.0, 23.166666666666668)","(11.0, 19.0, 17.333333333333332)","(16.0, 28.0, 26.2)","(13.0, 18.5, 17.796296296296298)","(71.0, 140.0, 115.0)","(4.8, 7.0, 6.684210526315789)","(2.8, 3.15, 3.067647058823529)","(31.0, 70.0, 60.0)","(26.0, 75.0, 66.66666666666667)"
12-01-2023 18:30:26.459998,"(11.0, 16.5, 16.233333333333334)","(15.0, 28.0, 26.666666666666668)","(5.0, 4.9, 4.876923076923077)","(19.0, 24.0, 24.181818181818183)","(11.0, 19.0, 17.666666666666668)","(16.0, 28.0, 26.90909090909091)","(13.0, 18.5, 18.595238095238095)","(71.0, 140.0, 115.0)","(4.8, 7.0, 6.425000000000001)","(2.8, 3.15, 3.0693548387096774)","(31.0, 70.0, 60.0)","(26.0, 75.0, 68.75)"
12-01-2023 18:30:27.987229,"(11.0, 16.5, 16.233333333333334)","(15.0, 28.0, 26.2)","(5.0, 4.9, 4.876923076923077)","(19.0, 26.0, 24.181818181818183)","(11.0, 19.0, 18.61904761904762)","(16.0, 28.0, 27.5)","(13.0, 19.0, 18.653846153846153)","(71.0, 140.0, 115.0)","(4.8, 6.6, 6.425000000000001)","(2.8, 3.15, 3.0693548387096774)","(31.0, 70.0, 68.57142857142857)","(26.0, 75.0, 67.6923076923077)"
12-01-2023 18:30:29.560103,"(11.0, 16.5, 16.233333333333334)","(15.0, 28.0, 26.2)","(5.0, 4.9, 4.8812500000000005)","(19.0, 26.0, 24.181818181818183)","(11.0, 19.0, 18.61904761904762)","(16.0, 28.0, 27.142857142857142)","(13.0, 19.0, 18.653846153846153)","(71.0, 140.0, 115.0)","(4.8, 6.6, 6.326315789473685)","(2.8, 3.15, 3.109459459459459)","(31.0, 70.0, 65.0)","(26.0, 70.0, 67.6923076923077)"
12-01-2023 18:30:31.071517,"(11.0, 16.5, 16.233333333333334)","(15.0, 28.0, 26.2)","(5.0, 4.9, 4.852631578947369)","(19.0, 26.0, 24.181818181818183)","(11.0, 19.0, 18.61904761904762)","(16.0, 28.0, 27.23076923076923)","(13.0, 19.0, 18.653846153846153)","(71.0, 140.0, 115.0)","(5.0, 6.4, 6.32)","(2.8, 3.15, 3.0890243902439023)","(31.0, 70.0, 67.0)","(26.0, 70.0, 68.33333333333333)"
12-01-2023 18:30:32.540350,"(11.0, 16.5, 16.233333333333334)","(16.0, 28.0, 26.2)","(4.8, 4.9, 4.852631578947369)","(19.0, 26.0, 24.181818181818183)","(11.0, 19.0, 18.61904761904762)","(16.0, 30.0, 26.941176470588236)","(13.0, 19.0, 18.653846153846153)","(71.0, 140.0, 115.0)","(5.0, 6.4, 6.32)","(2.8, 3.15, 3.0890243902439023)","(31.0, 70.0, 67.0)","(26.0, 70.0, 68.79310344827586)"
12-01-2023 18:30:34.119830,"(11.0, 16.5, 16.233333333333334)","(16.0, 28.0, 26.555555555555557)","(4.8, 4.9, 4.772670807453416)","(19.0, 26.0, 24.181818181818183)","(11.0, 19.0, 18.61904761904762)","(16.0, 30.0, 27.4)","(13.0, 19.0, 18.7)","(71.0, 140.0, 115.0)","(5.0, 6.4, 6.275)","(2.8, 3.15, 3.085384615384615)","(31.0, 70.0, 65.45454545454545)","(26.0, 80.0, 67.0)"
12-01-2023 18:30:35.746649,"(11.0, 16.5, 16.233333333333334)","(16.0, 27.0, 26.555555555555557)","(4.8, 4.8, 4.7700000000000005)","(19.0, 26.0, 24.181818181818183)","(11.0, 19.0, 18.61904761904762)","(16.0, 30.0, 27.4)","(13.0, 19.0, 18.75)","(71.0, 140.0, 115.0)","(5.0, 6.4, 6.275)","(2.8, 3.15, 3.0775862068965516)","(31.0, 85.0, 70.0)","(26.0, 80.0, 67.14285714285714)"
12-01-2023 18:30:37.213077,"(11.0, 16.5, 16.233333333333334)","(16.0, 27.0, 26.076923076923077)","(4.8, 4.9, 4.791666666666667)","(19.0, 26.0, 24.181818181818183)","(11.0, 19.0, 18.11111111111111)","(16.0, 30.0, 28.0)","(13.0, 19.0, 18.8)","(71.0, 140.0, 115.0)","(5.0, 6.4, 6.275)","(2.8, 3.15, 3.0775862068965516)","(31.0, 85.0, 70.0)","(26.0, 80.0, 67.14285714285714)"
12-01-2023 18:30:38.718584,"(11.0, 16.5, 16.714285714285715)","(16.0, 27.0, 26.076923076923077)","(4.8, 4.9, 4.791666666666667)","(19.0, 26.0, 24.181818181818183)","(11.0, 19.0, 17.857142857142858)","(16.0, 30.0, 28.0)","(13.0, 19.0, 18.8)","(71.0, 140.0, 115.0)","(5.0, 6.4, 6.275)","(2.8, 3.15, 3.0775862068965516)","(31.0, 85.0, 67.0)","(26.0, 80.0, 62.857142857142854)"
12-01-2023 18:30:40.160785,"(11.0, 17.0, 16.5)","(16.0, 27.0, 26.076923076923077)","(4.8, 4.9, 4.833333333333334)","(19.0, 26.0, 24.181818181818183)","(11.0, 19.0, 17.857142857142858)","(16.0, 30.0, 28.0)","(13.0, 19.0, 18.8)","(71.0, 140.0, 115.0)","(5.0, 6.4, 6.275)","(2.8, 3.15, 3.0775862068965516)","(31.0, 85.0, 67.0)","(26.0, 80.0, 62.857142857142854)"
12-01-2023 18:30:41.552783,"(11.0, 17.0, 16.5)","(16.0, 27.0, 26.076923076923077)","(4.8, 4.9, 4.825714285714286)","(19.0, 26.0, 24.181818181818183)","(11.0, 19.0, 17.857142857142858)","(16.0, 30.0, 28.90909090909091)","(13.0, 19.0, 18.8)","(71.0, 140.0, 115.0)","(5.0, 6.4, 6.275)","(2.8, 3.15, 3.075581395348837)","(31.0, 85.0, 67.0)","(26.0, 80.0, 62.857142857142854)"
12-01-2023 18:30:43.034992,"(11.0, 17.0, 16.5)","(16.0, 27.0, 26.076923076923077)","(4.8, 4.9, 4.825714285714286)","(19.0, 26.0, 24.181818181818183)","(11.0, 19.0, 17.857142857142858)","(16.0, 30.0, 29.142857142857142)","(13.0, 19.0, 18.8)","(71.0, 140.0, 115.0)","(5.0, 6.4, 6.275)","(2.8, 3.15, 3.0666666666666664)","(31.0, 85.0, 67.0)","(26.0, 80.0, 67.36842105263158)"
12-01-2023 18:30:44.489177,"(11.0, 17.0, 16.636363636363637)","(16.0, 27.0, 26.076923076923077)","(4.8, 4.9, 4.825714285714286)","(19.0, 26.0, 24.181818181818183)","(11.0, 19.0, 17.857142857142858)","(16.0, 30.0, 29.142857142857142)","(13.0, 19.0, 18.8)","(71.0, 140.0, 115.0)","(5.0, 6.4, 6.275)","(2.8, 3.15, 3.0634615384615382)","(31.0, 85.0, 66.66666666666667)","(26.0, 80.0, 67.36842105263158)"
12-01-2023 18:30:45.935540,"(11.0, 17.0, 16.636363636363637)","(16.0, 27.0, 26.076923076923077)","(4.8, 4.9, 4.825714285714286)","(19.0, 26.0, 24.181818181818183)","(11.0, 19.0, 17.857142857142858)","(16.0, 30.0, 29.142857142857142)","(13.0, 19.0, 18.8)","(71.0, 140.0, 115.0)","(5.0, 6.4, 6.275)","(2.8, 3.15, 3.064285714285714)","(31.0, 80.0, 65.0)","(26.0, 80.0, 67.36842105263158)"
12-01-2023 18:30:47.372880,"(11.0, 17.0, 16.636363636363637)","(16.0, 27.0, 26.076923076923077)","(4.8, 4.9, 4.825714285714286)","(19.0, 26.0, 24.181818181818183)","(11.0, 19.0, 17.857142857142858)","(16.0, 30.0, 29.142857142857142)","(13.0, 19.0, 18.8)","(71.0, 140.0, 115.0)","(5.0, 6.4, 6.275)","(2.8, 3.15, 3.072222222222222)","(31.0, 75.0, 65.0)","(26.0, 80.0, 67.36842105263158)"
12-01-2023 18:30:48.856256,"(11.0, 17.0, 16.428571428571427)","(16.0, 27.0, 26.076923076923077)","(4.8, 4.9, 4.825714285714286)","(19.0, 26.0, 24.181818181818183)","(11.0, 19.0, 18.11111111111111)","(16.0, 30.0, 29.142857142857142)","(13.0, 19.0, 18.8)","(71.0, 140.0, 115.0)","(5.0, 6.4, 6.275)","(2.8, 3.15, 3.0710526315789473)","(31.0, 75.0, 65.0)","(26.0, 80.0, 67.36842105263158)"
12-01-2023 18:30:50.265609,"(11.0, 17.5, 16.785714285714285)","(16.0, 27.0, 26.076923076923077)","(4.8, 4.9, 4.825714285714286)","(19.0, 26.0, 24.181818181818183)","(11.0, 19.0, 18.11111111111111)","(16.0, 30.0, 29.142857142857142)","(13.0, 19.0, 18.8)","(71.0, 140.0, 115.0)","(5.0, 6.4, 6.275)","(2.8, 3.15, 3.072222222222222)","(31.0, 75.0, 65.0)","(26.0, 80.0, 67.36842105263158)"
12-01-2023 18:30:51.605779,"(11.0, 17.5, 16.785714285714285)","(16.0, 27.0, 26.076923076923077)","(4.8, 4.9, 4.825714285714286)","(19.0, 26.0, 24.181818181818183)","(11.0, 19.0, 18.11111111111111)","(16.0, 30.0, 29.142857142857142)","(13.0, 19.0, 18.8)","(71.0, 140.0, 115.0)","(5.0, 6.4, 6.275)","(2.8, 3.15, 3.072222222222222)","(31.0, 75.0, 65.0)","(26.0, 80.0, 67.36842105263158)"
12-01-2023 18:30:52.993110,"(11.0, 17.5, 16.785714285714285)","(16.0, 27.0, 26.076923076923077)","(4.8, 4.9, 4.825714285714286)","(19.0, 26.0, 24.181818181818183)","(11.0, 19.0, 18.11111111111111)","(16.0, 30.0, 29.142857142857142)","(13.0, 19.0, 18.8)","(71.0, 140.0, 115.0)","(5.0, 6.4, 6.275)","(2.8, 3.15, 3.072222222222222)","(31.0, 75.0, 65.0)","(26.0, 80.0, 67.36842105263158)"
12-01-2023 18:30:54.381780,"(11.0, 17.5, 16.785714285714285)","(16.0, 27.0, 26.076923076923077)","(4.8, 4.9, 4.825714285714286)","(19.0, 26.0, 24.181818181818183)","(11.0, 19.0, 18.11111111111111)","(16.0, 30.0, 29.142857142857142)","(13.0, 19.0, 18.8)","(71.0, 140.0, 115.0)","(5.0, 6.4, 6.2846153846153845)","(2.8, 3.15, 3.064285714285714)","(31.0, 75.0, 65.0)","(26.0, 80.0, 63.0)"
12-01-2023 18:30:55.718441,"(11.0, 17.5, 16.785714285714285)","(16.0, 27.0, 26.076923076923077)","(4.8, 4.9, 4.825714285714286)","(19.0, 26.0, 24.181818181818183)","(11.0, 19.0, 18.11111111111111)","(16.0, 30.0, 29.142857142857142)","(13.0, 19.0, 18.8)","(71.0, 140.0, 115.0)","(5.0, 6.4, 6.2846153846153845)","(2.8, 3.15, 3.0679487179487177)","(31.0, 75.0, 65.0)","(26.0, 65.0, 63.57142857142857)"
12-01-2023 18:30:57.148991,"(11.0, 17.5, 16.785714285714285)","(16.0, 27.0, 26.076923076923077)","(4.8, 4.9, 4.8187500000000005)","(19.0, 26.0, 24.181818181818183)","(11.0, 19.0, 18.11111111111111)","(16.0, 30.0, 29.142857142857142)","(13.0, 19.0, 18.8)","(71.0, 140.0, 115.0)","(5.0, 6.4, 6.2846153846153845)","(2.8, 3.15, 3.064285714285714)","(31.0, 75.0, 65.0)","(26.0, 65.0, 63.0)"
12-01-2023 18:30:58.583746,"(11.0, 17.5, 16.785714285714285)","(16.0, 27.0, 26.076923076923077)","(4.8, 4.9, 4.835)","(19.0, 26.0, 24.181818181818183)","(11.0, 19.0, 18.11111111111111)","(16.0, 30.0, 29.142857142857142)","(13.0, 19.0, 18.8)","(71.0, 140.0, 115.0)","(5.0, 6.4, 6.2846153846153845)","(2.8, 3.15, 3.064285714285714)","(31.0, 75.0, 65.0)","(26.0, 65.0, 63.0)"
12-01-2023 18:30:59.980002,"(11.0, 17.5, 17.333333333333332)","(16.0, 27.0, 26.076923076923077)","(4.6, 4.9, 4.835)","(19.0, 26.0, 24.181818181818183)","(12.0, 19.0, 18.11111111111111)","(17.0, 30.0, 29.142857142857142)","(13.0, 19.0, 18.8)","(71.0, 140.0, 115.0)","(5.0, 6.4, 6.2846153846153845)","(2.8, 3.15, 3.0634615384615382)","(31.0, 75.0, 65.0)","(31.0, 65.0, 61.0)"
12-01-2023 18:31:01.393941,"(11.0, 17.5, 16.857142857142858)","(16.0, 27.0, 26.076923076923077)","(4.6, 4.9, 4.835)","(19.0, 26.0, 24.181818181818183)","(12.0, 19.0, 18.11111111111111)","(17.0, 30.0, 29.142857142857142)","(13.0, 19.0, 18.8)","(71.0, 140.0, 115.0)","(5.0, 6.4, 6.2846153846153845)","(2.8, 3.15, 3.0634615384615382)","(31.0, 75.0, 65.0)","(31.0, 65.0, 62.77777777777778)"
12-01-2023 18:31:02.837539,"(11.0, 18.0, 16.772727272727273)","(16.0, 27.0, 26.076923076923077)","(4.6, 4.9, 4.902439024390244)","(19.0, 26.0, 24.181818181818183)","(12.0, 19.0, 18.11111111111111)","(17.0, 30.0, 29.142857142857142)","(13.0, 19.0, 18.8)","(71.0, 140.0, 115.0)","(5.0, 6.4, 6.2846153846153845)","(2.8, 3.15, 3.0634615384615382)","(31.0, 75.0, 65.0)","(31.0, 65.0, 62.77777777777778)"
12-01-2023 18:31:04.204665,"(11.0, 18.0, 16.772727272727273)","(16.0, 27.0, 26.076923076923077)","(4.6, 5.0, 4.92)","(19.0, 26.0, 24.047619047619047)","(12.0, 19.0, 18.7)","(17.0, 30.0, 29.142857142857142)","(13.0, 19.0, 19.058823529411764)","(71.0, 140.0, 115.0)","(5.0, 6.4, 6.241509433962264)","(2.8, 3.15, 3.0634615384615382)","(31.0, 75.0, 65.0)","(31.0, 65.0, 65.88235294117646)"
