,Glory Daze,Morrissy,My Mate Sonny,Yulong Patrol,Imperial Hilton,Intellective,Pythagoras,Delightful Scoop,Fabians Spirit,Lets Atom,Warlist
08-01-2023 15:04:54.824904,"(2.9, 3.45, 3.4020642201834863)","(4.0, 4.8, 4.781818181818181)","(7.5, 12.0, 11.7)","(4.2, 6.6, 6.482608695652173)","(19.0, 30.0, 28.181818181818183)","(6.5, 9.0, 8.428571428571429)","(10.0, 14.0, 13.6875)","(101.0, 210.0, 181.42857142857144)","(101.0, 160.0, 122.5)","(101.0, 230.0, 205.0)","(101.0, 240.0, 200.0)"
08-01-2023 15:04:56.020914,"(2.9, 3.45, 3.4020642201834863)","(4.0, 4.8, 4.781818181818181)","(7.5, 12.0, 11.7)","(4.2, 6.6, 6.482608695652173)","(19.0, 30.0, 28.181818181818183)","(6.5, 9.0, 8.428571428571429)","(10.0, 14.0, 13.6875)","(101.0, 210.0, 181.42857142857144)","(101.0, 160.0, 122.5)","(101.0, 230.0, 205.0)","(101.0, 240.0, 200.0)"
08-01-2023 15:04:57.209304,"(2.9, 3.45, 3.4020642201834863)","(4.0, 4.8, 4.781818181818181)","(7.5, 12.0, 11.7)","(4.2, 6.6, 6.482608695652173)","(19.0, 30.0, 28.181818181818183)","(6.5, 9.0, 8.428571428571429)","(10.0, 14.0, 13.6875)","(101.0, 210.0, 181.42857142857144)","(101.0, 160.0, 122.5)","(101.0, 230.0, 205.0)","(101.0, 240.0, 200.0)"
08-01-2023 15:04:58.355019,"(2.9, 3.45, 3.4020642201834863)","(4.0, 4.8, 4.781818181818181)","(7.5, 12.0, 11.7)","(4.2, 6.6, 6.482608695652173)","(19.0, 30.0, 28.181818181818183)","(6.5, 9.0, 8.428571428571429)","(10.0, 14.0, 13.6875)","(101.0, 210.0, 181.42857142857144)","(101.0, 160.0, 122.5)","(101.0, 230.0, 205.0)","(101.0, 240.0, 200.0)"
08-01-2023 15:04:59.527662,"(2.9, 3.45, 3.4020642201834863)","(4.0, 4.8, 4.781818181818181)","(7.5, 12.0, 11.7)","(4.2, 6.6, 6.482608695652173)","(19.0, 30.0, 28.181818181818183)","(6.5, 9.0, 8.235294117647058)","(10.0, 14.0, 13.6875)","(101.0, 210.0, 181.42857142857144)","(101.0, 160.0, 122.5)","(101.0, 230.0, 205.0)","(101.0, 240.0, 200.0)"
08-01-2023 15:05:00.651636,"(2.9, 3.45, 3.4020642201834863)","(4.0, 4.8, 4.742857142857143)","(7.5, 12.0, 11.7)","(4.2, 6.6, 6.482608695652173)","(19.0, 30.0, 28.181818181818183)","(6.5, 9.0, 8.235294117647058)","(10.0, 14.0, 13.6875)","(101.0, 210.0, 181.42857142857144)","(101.0, 160.0, 122.5)","(101.0, 230.0, 205.0)","(101.0, 240.0, 200.0)"
08-01-2023 15:05:01.783409,"(2.9, 3.45, 3.4020642201834863)","(4.0, 4.8, 4.742857142857143)","(7.5, 12.0, 11.7)","(4.2, 6.6, 6.482608695652173)","(19.0, 30.0, 28.181818181818183)","(6.5, 9.0, 8.235294117647058)","(10.0, 14.0, 13.6875)","(101.0, 210.0, 181.42857142857144)","(101.0, 160.0, 122.5)","(101.0, 230.0, 205.0)","(101.0, 240.0, 200.0)"
08-01-2023 15:05:02.938956,"(2.9, 3.45, 3.4020642201834863)","(4.0, 4.8, 4.742857142857143)","(7.5, 12.0, 11.7)","(4.2, 6.6, 6.482608695652173)","(19.0, 30.0, 28.181818181818183)","(6.5, 9.0, 8.235294117647058)","(10.0, 14.0, 13.6875)","(101.0, 210.0, 181.42857142857144)","(101.0, 160.0, 122.5)","(101.0, 230.0, 205.0)","(101.0, 240.0, 200.0)"
08-01-2023 15:05:04.115372,"(2.9, 3.45, 3.4020642201834863)","(4.0, 4.8, 4.742857142857143)","(7.5, 12.0, 11.7)","(4.2, 6.6, 6.482608695652173)","(19.0, 30.0, 28.181818181818183)","(6.5, 9.0, 8.235294117647058)","(10.0, 14.0, 13.6875)","(101.0, 210.0, 181.42857142857144)","(101.0, 160.0, 122.5)","(101.0, 230.0, 205.0)","(101.0, 240.0, 200.0)"
08-01-2023 15:05:05.346081,"(2.9, 3.45, 3.4020642201834863)","(4.0, 4.8, 4.742857142857143)","(7.5, 12.0, 11.7)","(4.2, 6.6, 6.482608695652173)","(19.0, 30.0, 28.181818181818183)","(6.5, 9.0, 8.2)","(10.0, 14.0, 13.6875)","(101.0, 210.0, 181.42857142857144)","(101.0, 160.0, 122.5)","(101.0, 230.0, 205.0)","(101.0, 240.0, 200.0)"
08-01-2023 15:05:06.550872,"(2.9, 3.45, 3.4020642201834863)","(4.0, 4.8, 4.742857142857143)","(7.5, 12.0, 11.7)","(4.2, 6.6, 6.482608695652173)","(19.0, 30.0, 28.181818181818183)","(6.5, 9.0, 8.2)","(10.0, 14.0, 13.6875)","(101.0, 210.0, 181.42857142857144)","(101.0, 160.0, 122.5)","(101.0, 230.0, 205.0)","(101.0, 240.0, 200.0)"
08-01-2023 15:05:07.685949,"(2.9, 3.45, 3.4020642201834863)","(4.0, 4.8, 4.742857142857143)","(7.5, 12.0, 11.7)","(4.2, 6.6, 6.482608695652173)","(19.0, 30.0, 28.181818181818183)","(6.5, 9.0, 7.833333333333333)","(10.0, 14.0, 13.722222222222221)","(101.0, 210.0, 181.42857142857144)","(101.0, 160.0, 122.5)","(101.0, 230.0, 205.0)","(101.0, 240.0, 200.0)"
08-01-2023 15:05:08.787788,"(2.9, 3.45, 3.402283105022831)","(4.0, 4.8, 4.743661971830986)","(7.5, 12.0, 11.7)","(4.2, 6.6, 6.115384615384616)","(19.0, 30.0, 28.181818181818183)","(6.5, 8.0, 7.833333333333333)","(10.0, 14.0, 13.722222222222221)","(101.0, 210.0, 181.42857142857144)","(101.0, 160.0, 122.5)","(101.0, 230.0, 205.0)","(101.0, 240.0, 200.0)"
08-01-2023 15:05:09.957369,"(2.9, 3.45, 3.402283105022831)","(4.0, 4.8, 4.73972602739726)","(7.5, 12.0, 11.7)","(4.2, 6.6, 6.115384615384616)","(19.0, 30.0, 28.333333333333332)","(6.5, 8.0, 7.866666666666666)","(10.0, 14.0, 13.722222222222221)","(101.0, 210.0, 181.42857142857144)","(101.0, 160.0, 122.5)","(101.0, 230.0, 205.0)","(101.0, 240.0, 200.0)"
08-01-2023 15:05:11.250123,"(2.9, 3.45, 3.402283105022831)","(4.0, 4.8, 4.73972602739726)","(7.5, 12.0, 14.055555555555555)","(4.2, 6.6, 6.43469387755102)","(19.0, 30.0, 28.333333333333332)","(6.5, 8.0, 7.8808510638297875)","(10.0, 14.0, 13.6875)","(101.0, 210.0, 181.42857142857144)","(101.0, 160.0, 122.5)","(101.0, 230.0, 205.0)","(101.0, 240.0, 200.0)"
08-01-2023 15:05:12.415714,"(2.9, 3.45, 3.402073732718894)","(4.0, 4.8, 4.738888888888889)","(7.5, 14.5, 14.055555555555555)","(4.2, 6.6, 6.0)","(19.0, 30.0, 28.333333333333332)","(6.5, 8.0, 7.8808510638297875)","(10.0, 14.0, 13.6875)","(101.0, 210.0, 181.42857142857144)","(101.0, 160.0, 113.33333333333333)","(101.0, 230.0, 205.0)","(101.0, 240.0, 200.0)"
08-01-2023 15:05:13.647283,"(2.9, 3.45, 3.402073732718894)","(4.0, 4.8, 4.738888888888889)","(7.5, 14.5, 13.642857142857142)","(4.2, 6.6, 6.027272727272727)","(19.0, 30.0, 28.333333333333332)","(6.5, 8.0, 7.849056603773585)","(10.0, 14.0, 13.736842105263158)","(101.0, 210.0, 181.42857142857144)","(101.0, 160.0, 113.33333333333333)","(101.0, 230.0, 205.0)","(101.0, 240.0, 200.0)"
08-01-2023 15:05:14.841131,"(2.9, 3.45, 3.4020454545454544)","(4.0, 4.8, 4.721951219512195)","(7.5, 14.5, 13.0)","(4.2, 6.6, 6.18)","(19.0, 30.0, 28.333333333333332)","(6.5, 8.0, 7.849056603773585)","(10.0, 14.0, 14.05)","(101.0, 210.0, 181.42857142857144)","(101.0, 160.0, 113.33333333333333)","(101.0, 230.0, 205.0)","(101.0, 240.0, 200.0)"
08-01-2023 15:05:16.007374,"(2.9, 3.45, 3.4020454545454544)","(4.0, 4.8, 4.721951219512195)","(7.5, 14.5, 13.0)","(4.2, 6.6, 6.18)","(19.0, 30.0, 28.333333333333332)","(6.5, 8.0, 7.849056603773585)","(10.0, 14.5, 14.05)","(101.0, 210.0, 181.42857142857144)","(101.0, 160.0, 113.33333333333333)","(101.0, 230.0, 205.0)","(101.0, 240.0, 200.0)"
08-01-2023 15:05:17.223809,"(2.9, 3.45, 3.4020454545454544)","(4.0, 4.8, 4.721951219512195)","(7.5, 14.5, 13.0)","(4.2, 6.6, 6.18)","(19.0, 30.0, 28.333333333333332)","(6.5, 8.0, 7.849056603773585)","(10.0, 14.5, 14.05)","(101.0, 210.0, 181.42857142857144)","(101.0, 160.0, 113.33333333333333)","(101.0, 230.0, 205.0)","(101.0, 240.0, 200.0)"
08-01-2023 15:05:18.338458,"(2.9, 3.45, 3.4020454545454544)","(4.0, 4.8, 4.721951219512195)","(7.5, 14.5, 12.25)","(4.2, 6.6, 6.18)","(19.0, 30.0, 28.333333333333332)","(6.5, 8.0, 7.849056603773585)","(10.0, 14.5, 14.05)","(101.0, 210.0, 181.42857142857144)","(101.0, 160.0, 113.33333333333333)","(101.0, 230.0, 205.0)","(101.0, 240.0, 200.0)"
08-01-2023 15:05:19.479901,"(2.9, 3.45, 3.4020454545454544)","(4.0, 4.8, 4.721951219512195)","(7.5, 14.5, 13.0)","(4.2, 6.6, 6.050000000000001)","(19.0, 30.0, 28.333333333333332)","(6.5, 8.0, 7.849056603773585)","(10.0, 14.5, 14.05)","(101.0, 210.0, 181.42857142857144)","(101.0, 160.0, 113.33333333333333)","(101.0, 230.0, 205.0)","(101.0, 240.0, 200.0)"
08-01-2023 15:05:20.688941,"(2.9, 3.45, 3.4020454545454544)","(4.0, 4.8, 4.721951219512195)","(7.5, 14.5, 13.0)","(4.2, 6.8, 5.99)","(19.0, 30.0, 28.333333333333332)","(6.5, 8.0, 7.849056603773585)","(10.0, 14.5, 14.05)","(101.0, 210.0, 181.42857142857144)","(101.0, 160.0, 113.33333333333333)","(101.0, 230.0, 205.0)","(101.0, 240.0, 200.0)"
08-01-2023 15:05:21.849260,"(2.9, 3.45, 3.4020454545454544)","(4.0, 4.8, 4.721951219512195)","(7.5, 14.5, 13.0)","(4.2, 6.8, 5.99)","(19.0, 30.0, 28.333333333333332)","(6.5, 8.0, 7.849056603773585)","(10.0, 14.5, 14.05)","(101.0, 210.0, 181.42857142857144)","(101.0, 160.0, 105.0)","(101.0, 230.0, 205.0)","(101.0, 240.0, 200.0)"
08-01-2023 15:05:23.058865,"(2.9, 3.45, 3.4020454545454544)","(4.0, 4.8, 4.721951219512195)","(7.5, 14.5, 13.0)","(4.2, 6.8, 5.99)","(19.0, 30.0, 28.333333333333332)","(6.5, 8.0, 7.849056603773585)","(10.0, 14.5, 14.05)","(101.0, 210.0, 181.42857142857144)","(101.0, 120.0, 105.0)","(101.0, 230.0, 205.0)","(101.0, 240.0, 200.0)"
08-01-2023 15:05:24.277334,"(2.9, 3.45, 3.4020454545454544)","(4.0, 4.8, 4.721951219512195)","(7.5, 14.5, 13.0)","(4.2, 6.8, 6.08)","(19.0, 30.0, 28.333333333333332)","(6.5, 8.0, 7.849056603773585)","(10.0, 14.5, 14.05)","(101.0, 210.0, 181.42857142857144)","(101.0, 120.0, 105.0)","(101.0, 230.0, 205.0)","(101.0, 240.0, 200.0)"
08-01-2023 15:05:25.381706,"(2.9, 3.45, 3.4020454545454544)","(4.0, 4.8, 4.721951219512195)","(7.5, 14.5, 13.0)","(4.2, 6.6, 6.317647058823529)","(19.0, 30.0, 28.333333333333332)","(6.5, 8.0, 7.849056603773585)","(10.0, 14.5, 14.05)","(101.0, 210.0, 181.42857142857144)","(101.0, 120.0, 105.0)","(101.0, 230.0, 205.0)","(101.0, 240.0, 200.0)"
08-01-2023 15:05:26.546570,"(2.9, 3.45, 3.4020454545454544)","(4.0, 4.8, 4.721951219512195)","(7.5, 16.0, 12.625)","(4.2, 6.2, 5.9)","(19.0, 30.0, 28.333333333333332)","(6.5, 8.0, 7.849056603773585)","(10.0, 14.5, 14.05)","(101.0, 210.0, 181.42857142857144)","(101.0, 120.0, 105.0)","(101.0, 230.0, 205.0)","(101.0, 240.0, 200.0)"
08-01-2023 15:05:27.718166,"(2.9, 3.45, 3.4020454545454544)","(4.0, 4.8, 4.721951219512195)","(7.5, 15.0, 13.25)","(4.2, 6.2, 6.144186046511628)","(19.0, 30.0, 28.333333333333332)","(6.5, 8.0, 7.849056603773585)","(10.0, 14.5, 14.05)","(101.0, 210.0, 181.42857142857144)","(101.0, 120.0, 105.0)","(101.0, 230.0, 205.0)","(101.0, 240.0, 200.0)"
08-01-2023 15:05:28.859172,"(2.9, 3.45, 3.4020454545454544)","(4.0, 4.8, 4.775438596491228)","(7.5, 15.0, 12.375)","(4.2, 6.2, 5.85)","(19.0, 30.0, 28.333333333333332)","(6.5, 8.0, 7.849056603773585)","(10.0, 14.5, 14.05)","(101.0, 210.0, 181.42857142857144)","(101.0, 120.0, 105.0)","(101.0, 230.0, 205.0)","(101.0, 240.0, 200.0)"
08-01-2023 15:05:30.077601,"(2.9, 3.45, 3.4020454545454544)","(4.0, 4.8, 4.775438596491228)","(7.5, 15.0, 13.25)","(4.2, 6.2, 5.85)","(19.0, 30.0, 28.333333333333332)","(6.5, 8.0, 7.849056603773585)","(10.0, 14.5, 14.05)","(101.0, 210.0, 181.42857142857144)","(101.0, 120.0, 105.0)","(101.0, 230.0, 205.0)","(101.0, 240.0, 200.0)"
08-01-2023 15:05:31.222722,"(2.9, 3.45, 3.4020454545454544)","(4.0, 4.8, 4.775438596491228)","(7.5, 15.0, 13.25)","(4.2, 6.2, 5.85)","(19.0, 30.0, 28.333333333333332)","(6.5, 8.0, 7.849056603773585)","(10.0, 14.5, 14.05)","(101.0, 210.0, 181.42857142857144)","(101.0, 120.0, 105.0)","(101.0, 230.0, 205.0)","(101.0, 240.0, 200.0)"
08-01-2023 15:05:32.367762,"(2.9, 3.45, 3.4020454545454544)","(4.0, 4.8, 4.775438596491228)","(7.5, 15.0, 13.25)","(4.2, 6.2, 5.85)","(19.0, 30.0, 28.333333333333332)","(6.5, 8.0, 7.849056603773585)","(10.0, 14.5, 14.05)","(101.0, 210.0, 181.42857142857144)","(101.0, 120.0, 105.0)","(101.0, 230.0, 205.0)","(101.0, 240.0, 200.0)"
08-01-2023 15:05:33.544291,"(3.0, 3.45, 3.4020454545454544)","(4.2, 4.8, 4.778125)","(7.5, 15.0, 13.25)","(4.2, 6.2, 5.8)","(19.0, 30.0, 28.571428571428573)","(7.0, 8.0, 7.83)","(10.0, 14.5, 13.9)","(101.0, 210.0, 181.42857142857144)","(101.0, 120.0, 105.0)","(101.0, 230.0, 205.0)","(101.0, 240.0, 200.0)"
08-01-2023 15:05:34.723438,"(3.0, 3.45, 3.4020454545454544)","(4.2, 4.8, 4.778125)","(7.5, 15.0, 13.25)","(4.2, 6.2, 5.8)","(19.0, 30.0, 28.571428571428573)","(7.0, 8.0, 7.83)","(10.0, 14.5, 13.9)","(101.0, 210.0, 181.42857142857144)","(101.0, 120.0, 105.0)","(101.0, 230.0, 205.0)","(101.0, 240.0, 200.0)"
08-01-2023 15:05:35.862395,"(3.0, 3.45, 3.4020454545454544)","(4.2, 4.8, 4.778125)","(7.5, 15.0, 13.25)","(4.2, 6.2, 5.8)","(19.0, 30.0, 28.571428571428573)","(7.0, 8.0, 7.83)","(10.0, 14.5, 13.9)","(101.0, 210.0, 181.42857142857144)","(101.0, 120.0, 105.0)","(101.0, 230.0, 205.0)","(101.0, 240.0, 200.0)"
08-01-2023 15:05:37.042919,"(3.0, 3.45, 3.4020454545454544)","(4.2, 4.8, 4.778125)","(7.5, 15.0, 13.25)","(4.2, 6.2, 5.8)","(19.0, 30.0, 28.571428571428573)","(7.0, 8.0, 7.83)","(10.0, 14.5, 13.9)","(101.0, 210.0, 181.42857142857144)","(101.0, 120.0, 105.0)","(101.0, 230.0, 205.0)","(101.0, 240.0, 200.0)"
08-01-2023 15:05:38.261409,"(3.0, 3.45, 3.4020454545454544)","(4.2, 4.8, 4.778125)","(7.5, 15.0, 13.1875)","(4.2, 6.2, 5.9)","(19.0, 30.0, 28.571428571428573)","(7.0, 8.0, 7.83)","(10.0, 14.5, 13.9)","(101.0, 210.0, 181.42857142857144)","(101.0, 120.0, 105.0)","(101.0, 230.0, 205.0)","(101.0, 240.0, 200.0)"
08-01-2023 15:05:39.518747,"(3.0, 3.45, 3.4020454545454544)","(4.2, 4.8, 4.778125)","(7.5, 13.5, 13.1875)","(4.2, 6.2, 5.9)","(19.0, 30.0, 28.571428571428573)","(7.0, 8.0, 7.83)","(10.0, 14.5, 14.071428571428571)","(101.0, 210.0, 181.42857142857144)","(101.0, 120.0, 105.0)","(101.0, 230.0, 205.0)","(101.0, 240.0, 200.0)"
08-01-2023 15:05:40.739312,"(3.0, 3.45, 3.4020454545454544)","(4.2, 4.8, 4.7628571428571425)","(7.5, 13.5, 13.26923076923077)","(4.2, 6.2, 5.7875000000000005)","(19.0, 30.0, 28.76923076923077)","(7.0, 8.0, 7.8315789473684205)","(10.0, 14.5, 14.107142857142858)","(101.0, 210.0, 181.42857142857144)","(101.0, 120.0, 105.0)","(101.0, 230.0, 205.0)","(101.0, 240.0, 200.0)"
08-01-2023 15:05:41.938693,"(3.0, 3.45, 3.4020547945205477)","(4.2, 4.8, 4.7628571428571425)","(7.5, 13.5, 13.26923076923077)","(4.2, 6.4, 5.855555555555556)","(19.0, 30.0, 28.76923076923077)","(7.0, 8.0, 7.8315789473684205)","(10.0, 15.5, 14.107142857142858)","(101.0, 210.0, 181.42857142857144)","(101.0, 120.0, 96.66666666666667)","(101.0, 230.0, 205.0)","(101.0, 240.0, 200.0)"
08-01-2023 15:05:43.135324,"(3.0, 3.45, 3.4020547945205477)","(4.2, 4.8, 4.7628571428571425)","(7.5, 13.5, 13.35)","(4.2, 6.4, 6.073333333333333)","(19.0, 30.0, 28.76923076923077)","(7.0, 8.0, 7.8315789473684205)","(10.0, 15.5, 14.107142857142858)","(101.0, 210.0, 181.42857142857144)","(101.0, 120.0, 96.66666666666667)","(101.0, 230.0, 205.0)","(101.0, 240.0, 200.0)"
08-01-2023 15:05:44.328999,"(3.0, 3.45, 3.4020547945205477)","(4.2, 4.8, 4.7628571428571425)","(7.5, 13.5, 12.875)","(4.2, 6.4, 6.073333333333333)","(19.0, 30.0, 28.76923076923077)","(7.0, 8.0, 7.8315789473684205)","(10.0, 15.5, 14.107142857142858)","(101.0, 210.0, 181.42857142857144)","(101.0, 120.0, 96.66666666666667)","(101.0, 230.0, 205.0)","(101.0, 240.0, 200.0)"
08-01-2023 15:05:45.576841,"(3.0, 3.45, 3.4020547945205477)","(4.2, 4.8, 4.7628571428571425)","(7.5, 13.5, 12.875)","(4.2, 6.4, 6.073333333333333)","(19.0, 30.0, 29.2)","(7.0, 8.0, 7.8315789473684205)","(10.0, 15.5, 14.107142857142858)","(101.0, 210.0, 181.42857142857144)","(101.0, 120.0, 96.66666666666667)","(101.0, 230.0, 205.0)","(101.0, 240.0, 200.0)"
08-01-2023 15:05:46.740273,"(3.0, 3.45, 3.4020547945205477)","(4.2, 4.8, 4.7628571428571425)","(7.5, 13.5, 12.875)","(4.2, 6.4, 6.073333333333333)","(19.0, 30.0, 29.2)","(7.0, 8.0, 7.721739130434782)","(10.0, 15.5, 14.107142857142858)","(101.0, 210.0, 181.42857142857144)","(101.0, 120.0, 96.66666666666667)","(101.0, 230.0, 205.0)","(101.0, 240.0, 200.0)"
08-01-2023 15:05:48.034464,"(3.0, 3.45, 3.4020547945205477)","(4.2, 4.8, 4.7628571428571425)","(7.5, 13.5, 12.875)","(4.2, 6.4, 6.073333333333333)","(19.0, 30.0, 29.2)","(7.0, 8.0, 7.68)","(10.0, 15.5, 14.107142857142858)","(101.0, 210.0, 181.42857142857144)","(101.0, 120.0, 96.66666666666667)","(101.0, 230.0, 205.0)","(101.0, 240.0, 200.0)"
08-01-2023 15:05:49.291747,"(3.0, 3.45, 3.4020547945205477)","(4.2, 4.8, 4.7628571428571425)","(7.5, 13.5, 12.875)","(4.2, 6.4, 6.307547169811321)","(19.0, 30.0, 29.2)","(7.0, 8.0, 7.68)","(10.0, 15.5, 14.473684210526315)","(101.0, 210.0, 181.42857142857144)","(101.0, 120.0, 96.66666666666667)","(101.0, 230.0, 205.0)","(101.0, 240.0, 200.0)"
08-01-2023 15:05:50.465452,"(3.0, 3.45, 3.4020547945205477)","(4.2, 4.8, 4.7628571428571425)","(7.5, 13.5, 11.833333333333334)","(4.2, 6.4, 6.076923076923077)","(19.0, 30.0, 29.2)","(7.0, 8.0, 7.68)","(10.0, 15.5, 14.473684210526315)","(101.0, 210.0, 181.42857142857144)","(101.0, 120.0, 96.66666666666667)","(101.0, 230.0, 205.0)","(101.0, 240.0, 200.0)"
08-01-2023 15:05:51.607573,"(3.0, 3.45, 3.4020547945205477)","(4.2, 4.8, 4.7628571428571425)","(7.5, 13.5, 12.11111111111111)","(4.2, 6.4, 6.1375)","(19.0, 30.0, 29.2)","(7.0, 8.0, 7.68)","(10.0, 15.5, 14.473684210526315)","(101.0, 210.0, 181.42857142857144)","(101.0, 120.0, 96.66666666666667)","(101.0, 230.0, 205.0)","(101.0, 240.0, 200.0)"
08-01-2023 15:05:52.733128,"(3.0, 3.45, 3.4020547945205477)","(4.2, 4.8, 4.7628571428571425)","(7.5, 13.5, 12.11111111111111)","(4.2, 6.4, 6.1375)","(19.0, 30.0, 29.2)","(7.0, 8.0, 7.68)","(10.0, 15.5, 14.473684210526315)","(101.0, 210.0, 181.42857142857144)","(101.0, 120.0, 96.66666666666667)","(101.0, 230.0, 205.0)","(101.0, 240.0, 200.0)"
08-01-2023 15:05:53.906574,"(3.0, 3.45, 3.4020547945205477)","(4.2, 4.8, 4.7628571428571425)","(7.5, 13.5, 12.11111111111111)","(4.2, 6.4, 6.1375)","(19.0, 30.0, 29.2)","(7.0, 8.0, 7.68)","(10.0, 15.5, 14.473684210526315)","(101.0, 210.0, 181.42857142857144)","(101.0, 120.0, 104.0)","(101.0, 230.0, 205.0)","(101.0, 240.0, 200.0)"
08-01-2023 15:05:55.054398,"(3.0, 3.45, 3.4020547945205477)","(4.2, 4.8, 4.7628571428571425)","(7.5, 13.5, 12.11111111111111)","(4.2, 6.4, 6.1375)","(19.0, 30.0, 28.8)","(7.0, 8.0, 7.68)","(10.0, 15.5, 14.473684210526315)","(101.0, 210.0, 181.42857142857144)","(101.0, 120.0, 96.66666666666667)","(101.0, 230.0, 205.0)","(101.0, 240.0, 200.0)"
08-01-2023 15:05:56.276851,"(3.0, 3.45, 3.4020547945205477)","(4.2, 4.8, 4.7628571428571425)","(7.5, 13.5, 12.11111111111111)","(4.2, 6.4, 6.073333333333333)","(19.0, 30.0, 28.8)","(7.0, 8.0, 7.68)","(10.0, 15.5, 14.473684210526315)","(101.0, 210.0, 181.42857142857144)","(101.0, 120.0, 96.66666666666667)","(101.0, 230.0, 205.0)","(101.0, 240.0, 200.0)"
08-01-2023 15:05:57.434405,"(3.0, 3.45, 3.4020547945205477)","(4.2, 4.8, 4.7628571428571425)","(7.5, 13.5, 12.11111111111111)","(4.2, 6.4, 6.073333333333333)","(19.0, 30.0, 28.8)","(7.0, 8.0, 7.68)","(10.0, 15.5, 14.473684210526315)","(101.0, 210.0, 181.42857142857144)","(101.0, 120.0, 96.66666666666667)","(101.0, 230.0, 205.0)","(101.0, 240.0, 200.0)"
08-01-2023 15:05:58.817892,"(3.0, 3.45, 3.4020547945205477)","(4.2, 4.8, 4.7628571428571425)","(7.5, 13.5, 12.11111111111111)","(4.2, 6.4, 6.073333333333333)","(19.0, 30.0, 29.142857142857142)","(7.0, 8.0, 7.68)","(10.0, 15.5, 14.473684210526315)","(101.0, 210.0, 181.42857142857144)","(101.0, 120.0, 96.66666666666667)","(101.0, 230.0, 205.0)","(101.0, 240.0, 200.0)"
08-01-2023 15:05:59.981779,"(3.0, 3.45, 3.4020547945205477)","(4.2, 4.8, 4.7628571428571425)","(7.5, 13.5, 12.0)","(4.2, 6.4, 6.0636363636363635)","(19.0, 30.0, 29.142857142857142)","(7.0, 8.0, 7.68)","(10.0, 15.5, 14.473684210526315)","(101.0, 210.0, 181.42857142857144)","(101.0, 120.0, 96.66666666666667)","(101.0, 230.0, 205.0)","(101.0, 240.0, 200.0)"
08-01-2023 15:06:01.129195,"(3.0, 3.45, 3.4020547945205477)","(4.2, 4.8, 4.7628571428571425)","(7.5, 13.5, 12.6)","(4.2, 6.2, 6.0636363636363635)","(19.0, 30.0, 29.142857142857142)","(7.0, 8.0, 7.68)","(10.0, 15.5, 14.571428571428571)","(101.0, 210.0, 181.42857142857144)","(101.0, 120.0, 96.66666666666667)","(101.0, 230.0, 205.0)","(101.0, 240.0, 200.0)"
08-01-2023 15:06:02.477012,"(3.0, 3.45, 3.4020547945205477)","(4.2, 4.8, 4.7628571428571425)","(7.5, 13.5, 12.6)","(4.2, 6.2, 6.0636363636363635)","(19.0, 30.0, 29.142857142857142)","(7.0, 8.0, 7.6952380952380945)","(10.0, 15.5, 14.525)","(101.0, 210.0, 181.42857142857144)","(101.0, 120.0, 96.66666666666667)","(101.0, 230.0, 205.0)","(101.0, 240.0, 200.0)"
08-01-2023 15:06:03.800949,"(3.0, 3.45, 3.4020547945205477)","(4.2, 4.8, 4.7628571428571425)","(7.5, 13.5, 12.6)","(4.2, 6.2, 6.0636363636363635)","(19.0, 30.0, 29.142857142857142)","(7.0, 8.0, 7.6952380952380945)","(10.0, 15.5, 14.525)","(101.0, 210.0, 181.42857142857144)","(101.0, 120.0, 96.66666666666667)","(101.0, 230.0, 205.0)","(101.0, 240.0, 200.0)"
08-01-2023 15:06:05.046441,"(3.0, 3.45, 3.4020547945205477)","(4.2, 4.8, 4.767647058823529)","(7.5, 13.5, 13.166666666666666)","(4.2, 6.2, 6.14375)","(19.0, 30.0, 28.25)","(7.0, 8.0, 7.6952380952380945)","(10.0, 15.5, 14.411764705882353)","(101.0, 210.0, 181.42857142857144)","(101.0, 120.0, 100.0)","(101.0, 230.0, 205.0)","(101.0, 240.0, 200.0)"
08-01-2023 15:06:06.335161,"(3.0, 3.45, 3.4020547945205477)","(4.2, 4.7, 4.6521739130434785)","(7.5, 13.5, 13.166666666666666)","(4.2, 6.2, 6.14375)","(19.0, 29.0, 28.25)","(7.0, 8.0, 7.6952380952380945)","(10.0, 15.0, 14.411764705882353)","(101.0, 210.0, 181.42857142857144)","(101.0, 120.0, 104.0)","(101.0, 230.0, 205.0)","(101.0, 240.0, 200.0)"
08-01-2023 15:06:07.553227,"(3.0, 3.45, 3.4020547945205477)","(4.2, 4.7, 4.6521739130434785)","(7.5, 13.5, 13.166666666666666)","(4.2, 6.2, 6.14375)","(19.0, 29.0, 28.25)","(7.0, 8.0, 7.6952380952380945)","(10.0, 15.0, 14.411764705882353)","(101.0, 210.0, 181.42857142857144)","(101.0, 120.0, 102.5)","(101.0, 230.0, 205.0)","(101.0, 240.0, 200.0)"
08-01-2023 15:06:08.748512,"(3.0, 3.45, 3.4020547945205477)","(4.2, 4.7, 4.6521739130434785)","(7.5, 13.5, 13.166666666666666)","(4.2, 6.2, 6.14375)","(19.0, 29.0, 28.25)","(7.0, 8.0, 7.6952380952380945)","(10.0, 15.0, 14.411764705882353)","(101.0, 210.0, 181.42857142857144)","(101.0, 120.0, 106.0)","(101.0, 230.0, 205.0)","(101.0, 240.0, 200.0)"
