,Vive El Momento,Platinum Frolic,Gossiping,Party Monster,Sweet Annabella,Sarah Bellum,Awesome Incentive,Helluva Lady,Skyfly,Esperannna
07-01-2023 13:48:17.643246,"(31.0, 220.0, 170.25)","(6.5, 180.0, 137.5)","(21.0, 210.0, 190.54999999999998)","(31.0, 230.0, 178.5)","(21.0, 230.0, 206.33333333333334)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.97, 1.938)","(21.0, 230.0, 206.33333333333334)","(4.4, 6.0, 5.258823529411765)"
07-01-2023 13:48:18.885041,"(31.0, 220.0, 170.25)","(6.5, 180.0, 137.5)","(21.0, 210.0, 190.54999999999998)","(31.0, 230.0, 178.5)","(21.0, 230.0, 206.33333333333334)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.97, 1.938)","(21.0, 230.0, 206.33333333333334)","(4.4, 6.0, 5.258823529411765)"
07-01-2023 13:48:20.090134,"(31.0, 220.0, 170.25)","(6.5, 180.0, 137.5)","(21.0, 210.0, 190.54999999999998)","(31.0, 230.0, 178.5)","(21.0, 230.0, 206.33333333333334)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.97, 1.938)","(21.0, 230.0, 206.33333333333334)","(4.4, 6.0, 5.258823529411765)"
07-01-2023 13:48:21.294475,"(31.0, 220.0, 170.25)","(6.5, 180.0, 137.5)","(21.0, 210.0, 190.54999999999998)","(31.0, 230.0, 178.5)","(21.0, 230.0, 206.33333333333334)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.97, 1.938)","(21.0, 230.0, 206.33333333333334)","(4.4, 6.0, 5.258823529411765)"
07-01-2023 13:48:22.637434,"(31.0, 220.0, 170.25)","(6.5, 180.0, 137.5)","(21.0, 210.0, 190.54999999999998)","(31.0, 230.0, 178.5)","(21.0, 230.0, 206.33333333333334)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.97, 1.938)","(21.0, 230.0, 206.33333333333334)","(4.4, 6.0, 5.258823529411765)"
07-01-2023 13:48:24.031450,"(31.0, 220.0, 170.25)","(6.5, 180.0, 137.5)","(21.0, 210.0, 190.54999999999998)","(31.0, 230.0, 178.5)","(21.0, 230.0, 206.33333333333334)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.97, 1.8900000000000001)","(21.0, 230.0, 206.33333333333334)","(4.4, 6.0, 5.258823529411765)"
07-01-2023 13:48:25.368705,"(31.0, 220.0, 170.25)","(6.5, 180.0, 137.5)","(21.0, 210.0, 190.54999999999998)","(31.0, 230.0, 178.5)","(21.0, 230.0, 206.33333333333334)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.97, 1.8900000000000001)","(21.0, 230.0, 206.33333333333334)","(4.4, 6.0, 5.258823529411765)"
07-01-2023 13:48:26.857742,"(31.0, 220.0, 170.25)","(6.5, 180.0, 137.5)","(21.0, 210.0, 190.54999999999998)","(31.0, 230.0, 178.5)","(21.0, 230.0, 206.33333333333334)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.97, 1.8900000000000001)","(21.0, 230.0, 206.33333333333334)","(4.4, 6.0, 5.258823529411765)"
07-01-2023 13:48:28.334269,"(31.0, 220.0, 170.25)","(6.5, 180.0, 137.5)","(21.0, 210.0, 190.54999999999998)","(31.0, 230.0, 178.5)","(21.0, 230.0, 206.33333333333334)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.97, 1.8900000000000001)","(21.0, 230.0, 206.33333333333334)","(4.4, 6.0, 5.258823529411765)"
07-01-2023 13:48:29.643728,"(31.0, 220.0, 170.25)","(6.5, 180.0, 137.5)","(21.0, 210.0, 190.54999999999998)","(31.0, 230.0, 178.5)","(21.0, 230.0, 206.33333333333334)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.97, 1.938)","(21.0, 230.0, 206.33333333333334)","(4.4, 6.0, 5.258823529411765)"
07-01-2023 13:48:30.933961,"(31.0, 220.0, 170.25)","(6.5, 180.0, 137.5)","(21.0, 210.0, 190.54999999999998)","(31.0, 230.0, 178.5)","(21.0, 230.0, 206.33333333333334)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.97, 1.938)","(21.0, 230.0, 206.33333333333334)","(4.4, 6.0, 5.258823529411765)"
07-01-2023 13:48:32.202720,"(31.0, 220.0, 170.25)","(6.5, 180.0, 137.5)","(21.0, 210.0, 190.54999999999998)","(31.0, 230.0, 178.5)","(21.0, 230.0, 206.33333333333334)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.97, 1.938)","(21.0, 230.0, 206.33333333333334)","(4.4, 6.0, 5.258823529411765)"
07-01-2023 13:48:33.462790,"(31.0, 220.0, 170.25)","(6.5, 180.0, 137.5)","(21.0, 210.0, 190.54999999999998)","(31.0, 230.0, 178.5)","(21.0, 230.0, 206.33333333333334)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.97, 1.938)","(21.0, 230.0, 206.33333333333334)","(4.4, 6.0, 5.258823529411765)"
07-01-2023 13:48:34.668985,"(31.0, 220.0, 170.25)","(6.5, 180.0, 137.5)","(21.0, 210.0, 190.54999999999998)","(31.0, 230.0, 178.5)","(21.0, 230.0, 206.33333333333334)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.97, 1.938)","(21.0, 230.0, 206.33333333333334)","(4.4, 6.0, 5.258823529411765)"
07-01-2023 13:48:35.975207,"(31.0, 220.0, 170.25)","(6.5, 180.0, 137.5)","(21.0, 210.0, 190.54999999999998)","(31.0, 230.0, 178.5)","(21.0, 230.0, 206.33333333333334)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.97, 1.938)","(21.0, 230.0, 206.33333333333334)","(4.4, 6.0, 5.258823529411765)"
07-01-2023 13:48:37.314261,"(31.0, 220.0, 170.25)","(6.5, 180.0, 137.5)","(21.0, 210.0, 190.54999999999998)","(31.0, 230.0, 178.5)","(21.0, 230.0, 206.33333333333334)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.97, 1.8900000000000001)","(21.0, 230.0, 206.33333333333334)","(4.4, 5.9, 5.214285714285714)"
07-01-2023 13:48:38.545020,"(31.0, 220.0, 170.25)","(6.5, 180.0, 137.5)","(21.0, 210.0, 190.54999999999998)","(31.0, 230.0, 178.5)","(21.0, 230.0, 206.33333333333334)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.97, 1.8900000000000001)","(21.0, 230.0, 206.33333333333334)","(4.4, 5.9, 5.271428571428571)"
07-01-2023 13:48:39.687889,"(31.0, 220.0, 170.25)","(6.5, 180.0, 137.5)","(21.0, 210.0, 190.54999999999998)","(31.0, 230.0, 178.5)","(21.0, 230.0, 206.33333333333334)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.97, 1.8900000000000001)","(21.0, 230.0, 206.33333333333334)","(4.4, 5.9, 5.271428571428571)"
07-01-2023 13:48:40.920680,"(31.0, 220.0, 170.25)","(6.5, 180.0, 137.5)","(21.0, 210.0, 190.54999999999998)","(31.0, 230.0, 178.5)","(21.0, 230.0, 206.33333333333334)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.97, 1.938)","(21.0, 230.0, 206.33333333333334)","(4.4, 5.9, 5.271428571428571)"
07-01-2023 13:48:42.155518,"(31.0, 220.0, 170.25)","(6.5, 180.0, 137.5)","(21.0, 210.0, 190.54999999999998)","(31.0, 230.0, 178.5)","(21.0, 230.0, 206.33333333333334)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.97, 1.938)","(21.0, 230.0, 206.33333333333334)","(4.4, 5.9, 5.271428571428571)"
07-01-2023 13:48:43.377773,"(31.0, 220.0, 170.25)","(6.5, 180.0, 137.5)","(21.0, 210.0, 190.54999999999998)","(31.0, 230.0, 178.5)","(21.0, 230.0, 206.33333333333334)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.97, 1.938)","(21.0, 230.0, 206.33333333333334)","(4.4, 5.9, 5.271428571428571)"
07-01-2023 13:48:44.708249,"(31.0, 220.0, 170.25)","(6.5, 180.0, 137.5)","(21.0, 210.0, 190.54999999999998)","(31.0, 230.0, 200.57142857142856)","(21.0, 230.0, 206.33333333333334)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.97, 1.938)","(21.0, 230.0, 206.33333333333334)","(4.4, 5.9, 5.271428571428571)"
07-01-2023 13:48:45.885558,"(31.0, 220.0, 170.25)","(6.5, 180.0, 137.5)","(21.0, 210.0, 190.54999999999998)","(31.0, 230.0, 200.57142857142856)","(21.0, 230.0, 206.33333333333334)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.97, 1.938)","(21.0, 230.0, 206.33333333333334)","(4.4, 5.9, 5.271428571428571)"
07-01-2023 13:48:47.079679,"(31.0, 220.0, 170.25)","(6.5, 180.0, 137.5)","(21.0, 210.0, 190.54999999999998)","(31.0, 230.0, 200.57142857142856)","(21.0, 230.0, 206.33333333333334)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.97, 1.8900000000000001)","(21.0, 230.0, 206.33333333333334)","(4.4, 5.9, 5.271428571428571)"
07-01-2023 13:48:48.273047,"(31.0, 220.0, 170.25)","(6.5, 180.0, 137.5)","(21.0, 210.0, 190.54999999999998)","(31.0, 230.0, 200.57142857142856)","(21.0, 230.0, 206.33333333333334)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.97, 1.8900000000000001)","(21.0, 230.0, 206.33333333333334)","(4.4, 5.9, 5.271428571428571)"
07-01-2023 13:48:49.580001,"(31.0, 220.0, 170.25)","(6.5, 180.0, 137.5)","(21.0, 210.0, 190.54999999999998)","(31.0, 230.0, 200.57142857142856)","(21.0, 230.0, 206.33333333333334)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.97, 1.8900000000000001)","(21.0, 230.0, 206.33333333333334)","(4.4, 5.9, 5.271428571428571)"
07-01-2023 13:48:50.839584,"(31.0, 220.0, 170.25)","(6.5, 180.0, 161.11111111111111)","(21.0, 210.0, 190.54999999999998)","(31.0, 230.0, 200.57142857142856)","(21.0, 230.0, 206.33333333333334)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.97, 1.8900000000000001)","(21.0, 230.0, 206.33333333333334)","(4.4, 5.9, 5.271428571428571)"
07-01-2023 13:48:52.043164,"(31.0, 220.0, 170.25)","(6.5, 180.0, 161.11111111111111)","(21.0, 210.0, 190.54999999999998)","(31.0, 230.0, 200.57142857142856)","(21.0, 230.0, 206.33333333333334)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.97, 1.8900000000000001)","(21.0, 230.0, 206.33333333333334)","(4.4, 5.9, 5.271428571428571)"
07-01-2023 13:48:53.233568,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.5)","(21.0, 210.0, 190.54999999999998)","(31.0, 230.0, 200.57142857142856)","(21.0, 230.0, 206.33333333333334)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.97, 1.938)","(21.0, 230.0, 206.33333333333334)","(4.4, 5.9, 5.271428571428571)"
07-01-2023 13:48:54.382288,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.5)","(21.0, 210.0, 190.54999999999998)","(31.0, 230.0, 200.57142857142856)","(21.0, 230.0, 206.33333333333334)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.97, 1.938)","(21.0, 230.0, 206.33333333333334)","(4.4, 5.9, 5.271428571428571)"
07-01-2023 13:48:55.560796,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.5)","(21.0, 210.0, 190.54999999999998)","(31.0, 230.0, 200.57142857142856)","(21.0, 230.0, 206.33333333333334)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.97, 1.938)","(21.0, 230.0, 206.33333333333334)","(4.4, 5.9, 5.271428571428571)"
07-01-2023 13:48:56.856875,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.5)","(21.0, 210.0, 190.54999999999998)","(31.0, 230.0, 200.57142857142856)","(21.0, 230.0, 206.33333333333334)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.97, 1.938)","(21.0, 230.0, 206.33333333333334)","(4.4, 5.9, 5.271428571428571)"
07-01-2023 13:48:58.030374,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.5)","(21.0, 210.0, 190.54999999999998)","(31.0, 230.0, 200.57142857142856)","(21.0, 230.0, 206.33333333333334)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.97, 1.938)","(21.0, 230.0, 206.33333333333334)","(4.4, 5.9, 5.271428571428571)"
07-01-2023 13:48:59.222007,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.5)","(21.0, 210.0, 190.54999999999998)","(31.0, 230.0, 200.57142857142856)","(21.0, 230.0, 206.33333333333334)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.97, 1.8900000000000001)","(21.0, 230.0, 206.33333333333334)","(4.4, 5.9, 5.271428571428571)"
07-01-2023 13:49:00.385436,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.5)","(21.0, 210.0, 190.54999999999998)","(31.0, 230.0, 200.57142857142856)","(21.0, 230.0, 206.33333333333334)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.97, 1.8900000000000001)","(21.0, 230.0, 206.33333333333334)","(4.4, 5.9, 5.271428571428571)"
07-01-2023 13:49:01.583789,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.5)","(21.0, 210.0, 190.54999999999998)","(31.0, 230.0, 200.57142857142856)","(21.0, 230.0, 206.33333333333334)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.97, 1.8900000000000001)","(21.0, 230.0, 206.33333333333334)","(4.4, 5.9, 5.271428571428571)"
07-01-2023 13:49:02.786138,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.5)","(21.0, 210.0, 190.54999999999998)","(31.0, 230.0, 200.57142857142856)","(21.0, 230.0, 206.33333333333334)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.97, 1.938)","(21.0, 230.0, 206.33333333333334)","(4.4, 5.9, 5.271428571428571)"
07-01-2023 13:49:04.024787,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.5)","(21.0, 210.0, 190.54999999999998)","(31.0, 230.0, 200.57142857142856)","(21.0, 230.0, 206.33333333333334)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.97, 1.938)","(21.0, 230.0, 206.33333333333334)","(4.4, 5.9, 5.271428571428571)"
07-01-2023 13:49:05.228359,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.5)","(21.0, 210.0, 190.54999999999998)","(31.0, 230.0, 200.57142857142856)","(21.0, 230.0, 206.33333333333334)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.97, 1.938)","(21.0, 230.0, 206.33333333333334)","(4.4, 5.9, 5.271428571428571)"
07-01-2023 13:49:06.381914,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.5)","(21.0, 210.0, 190.54999999999998)","(31.0, 230.0, 200.57142857142856)","(21.0, 230.0, 206.33333333333334)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.97, 1.938)","(21.0, 230.0, 206.33333333333334)","(4.4, 5.9, 5.271428571428571)"
07-01-2023 13:49:07.437550,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.5)","(21.0, 210.0, 190.54999999999998)","(31.0, 230.0, 200.57142857142856)","(21.0, 230.0, 206.33333333333334)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.97, 1.938)","(21.0, 230.0, 206.33333333333334)","(4.4, 5.9, 5.271428571428571)"
07-01-2023 13:49:08.574825,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.5)","(21.0, 210.0, 190.54999999999998)","(31.0, 230.0, 200.57142857142856)","(21.0, 230.0, 206.33333333333334)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.97, 1.8900000000000001)","(21.0, 230.0, 206.33333333333334)","(4.4, 5.9, 5.271428571428571)"
07-01-2023 13:49:09.753077,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.5)","(21.0, 210.0, 190.54999999999998)","(31.0, 230.0, 200.57142857142856)","(21.0, 230.0, 206.33333333333334)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.97, 1.8900000000000001)","(21.0, 230.0, 206.33333333333334)","(4.4, 5.9, 5.271428571428571)"
07-01-2023 13:49:10.942677,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.5)","(21.0, 210.0, 190.54999999999998)","(31.0, 230.0, 200.57142857142856)","(21.0, 230.0, 206.33333333333334)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.97, 1.8900000000000001)","(21.0, 230.0, 206.33333333333334)","(4.4, 5.9, 5.271428571428571)"
07-01-2023 13:49:12.151006,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.5)","(21.0, 210.0, 190.54999999999998)","(31.0, 230.0, 200.57142857142856)","(21.0, 230.0, 206.33333333333334)","(51.0, 230.0, 164.0)","(8.0, 15.0, 11.875)","(1.7, 1.97, 1.8846666666666667)","(21.0, 230.0, 206.33333333333334)","(4.4, 5.9, 5.271428571428571)"
07-01-2023 13:49:13.339880,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.5)","(21.0, 210.0, 190.54999999999998)","(31.0, 230.0, 200.57142857142856)","(21.0, 230.0, 206.33333333333334)","(51.0, 230.0, 164.0)","(8.0, 15.0, 12.7)","(1.7, 1.97, 1.885)","(21.0, 230.0, 206.33333333333334)","(4.4, 5.9, 5.4)"
07-01-2023 13:49:14.562003,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.5)","(21.0, 210.0, 190.54999999999998)","(31.0, 230.0, 200.57142857142856)","(21.0, 230.0, 206.33333333333334)","(51.0, 230.0, 164.0)","(8.0, 14.5, 12.7)","(1.7, 1.96, 1.885)","(21.0, 230.0, 206.33333333333334)","(4.4, 5.8, 5.4)"
07-01-2023 13:49:15.798514,"(31.0, 220.0, 170.25)","(6.5, 180.0, 146.2)","(21.0, 210.0, 113.0)","(31.0, 230.0, 127.5)","(21.0, 230.0, 123.75)","(51.0, 230.0, 164.0)","(8.0, 14.5, 12.7)","(1.7, 1.96, 1.885)","(21.0, 230.0, 123.75)","(4.4, 5.8, 5.4)"
07-01-2023 13:49:16.999508,"(31.0, 220.0, 170.25)","(6.5, 180.0, 146.2)","(21.0, 210.0, 113.0)","(31.0, 230.0, 127.5)","(21.0, 230.0, 123.75)","(51.0, 230.0, 164.0)","(8.0, 14.5, 12.7)","(1.7, 1.96, 1.885)","(21.0, 230.0, 123.75)","(4.4, 5.8, 5.4)"
07-01-2023 13:49:18.183758,"(31.0, 220.0, 170.25)","(6.5, 180.0, 146.2)","(21.0, 210.0, 113.0)","(31.0, 230.0, 127.5)","(21.0, 230.0, 123.75)","(51.0, 230.0, 164.0)","(8.0, 14.5, 12.7)","(1.7, 1.96, 1.885)","(21.0, 230.0, 123.75)","(4.4, 5.8, 5.4)"
07-01-2023 13:49:19.323177,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.83333333333333)","(21.0, 210.0, 113.0)","(31.0, 230.0, 127.5)","(21.0, 230.0, 123.75)","(51.0, 230.0, 164.0)","(8.0, 14.5, 12.7)","(1.7, 1.96, 1.8731034482758622)","(21.0, 230.0, 123.75)","(4.4, 5.8, 5.4)"
07-01-2023 13:49:20.418008,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.83333333333333)","(21.0, 210.0, 113.0)","(31.0, 230.0, 127.5)","(21.0, 230.0, 123.75)","(51.0, 230.0, 164.0)","(8.0, 14.5, 12.7)","(1.7, 1.96, 1.8731034482758622)","(21.0, 230.0, 123.75)","(4.4, 5.8, 5.4)"
07-01-2023 13:49:21.596638,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.83333333333333)","(21.0, 210.0, 113.0)","(31.0, 230.0, 127.5)","(21.0, 230.0, 123.75)","(51.0, 230.0, 164.0)","(8.0, 14.5, 12.7)","(1.7, 1.96, 1.8731034482758622)","(21.0, 230.0, 123.75)","(4.4, 5.8, 5.4)"
07-01-2023 13:49:22.807654,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.83333333333333)","(21.0, 210.0, 113.0)","(31.0, 230.0, 127.5)","(21.0, 230.0, 123.75)","(51.0, 230.0, 164.0)","(8.0, 14.5, 12.7)","(1.7, 1.96, 1.8731034482758622)","(21.0, 230.0, 123.75)","(4.4, 5.8, 5.4)"
07-01-2023 13:49:23.999729,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.83333333333333)","(21.0, 210.0, 113.0)","(31.0, 230.0, 127.5)","(21.0, 230.0, 123.75)","(51.0, 230.0, 164.0)","(8.0, 14.5, 12.7)","(1.7, 1.96, 1.8731034482758622)","(21.0, 230.0, 123.75)","(4.4, 5.8, 5.4)"
07-01-2023 13:49:25.221321,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.83333333333333)","(21.0, 210.0, 113.0)","(31.0, 230.0, 127.5)","(21.0, 230.0, 123.75)","(51.0, 230.0, 164.0)","(8.0, 14.5, 12.7)","(1.7, 1.96, 1.8952631578947368)","(21.0, 230.0, 123.75)","(4.4, 5.8, 5.4)"
07-01-2023 13:49:26.403121,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.5)","(21.0, 210.0, 113.0)","(31.0, 230.0, 127.5)","(21.0, 230.0, 123.75)","(51.0, 230.0, 164.0)","(8.0, 14.5, 12.7)","(1.7, 1.95, 1.8952631578947368)","(21.0, 230.0, 123.75)","(4.4, 5.8, 5.4)"
07-01-2023 13:49:27.564500,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.5)","(21.0, 210.0, 113.0)","(31.0, 230.0, 127.5)","(21.0, 230.0, 123.75)","(51.0, 230.0, 164.0)","(8.0, 14.5, 12.7)","(1.7, 1.95, 1.8952631578947368)","(21.0, 230.0, 123.75)","(4.4, 5.8, 5.4)"
07-01-2023 13:49:28.788854,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.5)","(21.0, 210.0, 113.0)","(31.0, 230.0, 127.5)","(21.0, 230.0, 123.75)","(51.0, 230.0, 164.0)","(8.0, 14.5, 12.7)","(1.7, 1.95, 1.8952631578947368)","(21.0, 230.0, 123.75)","(4.4, 5.8, 5.4)"
07-01-2023 13:49:30.041290,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.5)","(21.0, 210.0, 113.0)","(31.0, 230.0, 127.5)","(21.0, 230.0, 123.75)","(51.0, 230.0, 164.0)","(8.0, 14.5, 12.7)","(1.7, 1.95, 1.8933333333333333)","(21.0, 230.0, 123.75)","(4.4, 5.8, 5.4)"
07-01-2023 13:49:31.201626,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.5)","(21.0, 210.0, 113.0)","(31.0, 230.0, 127.5)","(21.0, 230.0, 123.75)","(51.0, 230.0, 164.0)","(8.0, 14.5, 12.7)","(1.7, 1.94, 1.8933333333333333)","(21.0, 230.0, 123.75)","(4.4, 5.8, 5.4)"
07-01-2023 13:49:32.306596,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.5)","(21.0, 210.0, 113.0)","(31.0, 230.0, 127.5)","(21.0, 230.0, 123.75)","(51.0, 230.0, 164.0)","(8.0, 14.5, 12.7)","(1.7, 1.94, 1.8933333333333333)","(21.0, 230.0, 123.75)","(4.4, 5.8, 5.4)"
07-01-2023 13:49:33.423944,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.5)","(21.0, 210.0, 113.0)","(31.0, 230.0, 127.5)","(21.0, 230.0, 123.75)","(51.0, 230.0, 164.0)","(8.0, 14.5, 12.7)","(1.7, 1.94, 1.8933333333333333)","(21.0, 230.0, 123.75)","(4.4, 5.8, 5.4)"
07-01-2023 13:49:34.629748,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.5)","(21.0, 210.0, 113.0)","(31.0, 230.0, 127.5)","(21.0, 230.0, 123.75)","(51.0, 230.0, 164.0)","(8.0, 14.5, 12.7)","(1.7, 1.94, 1.8933333333333333)","(21.0, 230.0, 123.75)","(4.4, 5.8, 5.4)"
07-01-2023 13:49:35.854130,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.5)","(21.0, 210.0, 113.0)","(31.0, 230.0, 127.5)","(21.0, 230.0, 123.75)","(51.0, 230.0, 164.0)","(8.0, 14.5, 12.7)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 5.8, 5.4)"
07-01-2023 13:49:37.124637,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.5)","(21.0, 210.0, 113.0)","(31.0, 230.0, 127.5)","(21.0, 230.0, 123.75)","(51.0, 230.0, 164.0)","(8.0, 14.5, 12.7)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 5.8, 5.4)"
07-01-2023 13:49:38.376462,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.5)","(21.0, 210.0, 113.0)","(31.0, 230.0, 127.5)","(21.0, 230.0, 123.75)","(51.0, 230.0, 164.0)","(8.0, 14.5, 12.7)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 5.8, 5.4)"
07-01-2023 13:49:39.521833,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.5)","(21.0, 210.0, 113.0)","(31.0, 230.0, 127.5)","(21.0, 230.0, 123.75)","(51.0, 230.0, 164.0)","(8.0, 14.5, 12.7)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 5.8, 5.4)"
07-01-2023 13:49:40.670612,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.5)","(21.0, 210.0, 113.0)","(31.0, 230.0, 127.5)","(21.0, 230.0, 123.75)","(51.0, 230.0, 164.0)","(8.0, 14.5, 12.7)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 5.8, 5.4)"
07-01-2023 13:49:41.853863,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.5)","(21.0, 210.0, 113.0)","(31.0, 230.0, 127.5)","(21.0, 230.0, 123.75)","(51.0, 230.0, 164.0)","(8.0, 14.5, 12.7)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 5.8, 5.4)"
07-01-2023 13:49:43.028672,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.5)","(21.0, 210.0, 113.0)","(31.0, 230.0, 127.5)","(21.0, 230.0, 123.75)","(51.0, 230.0, 164.0)","(8.0, 14.5, 12.7)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 5.8, 5.4)"
07-01-2023 13:49:44.285124,"(31.0, 220.0, 170.25)","(6.5, 180.0, 123.5)","(21.0, 210.0, 113.0)","(31.0, 230.0, 127.5)","(21.0, 230.0, 123.75)","(51.0, 230.0, 164.0)","(8.0, 14.5, 12.7)","(1.7, 1.94, 1.908)","(21.0, 230.0, 123.75)","(4.4, 5.8, 5.4)"
