,Our Girl Daisy,Off Switch,Nova Cascade,Juicy Que,Ripplebrook Snip
11-01-2023 14:16:11.828922,"(7.0, 28.0, 18.82857142857143)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.5, 17.612000000000002)"
11-01-2023 14:16:12.653986,"(7.0, 28.0, 18.82857142857143)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.5, 17.612000000000002)"
11-01-2023 14:16:13.498362,"(7.0, 28.0, 18.82857142857143)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.5, 17.612000000000002)"
11-01-2023 14:16:14.339793,"(7.0, 28.0, 18.82857142857143)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.5, 17.612000000000002)"
11-01-2023 14:16:15.157413,"(7.0, 28.0, 18.82857142857143)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.5, 17.612000000000002)"
11-01-2023 14:16:15.960701,"(7.0, 28.0, 18.82857142857143)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.5, 17.612000000000002)"
11-01-2023 14:16:16.781666,"(7.0, 28.0, 18.82857142857143)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.5, 17.612000000000002)"
11-01-2023 14:16:17.697861,"(7.0, 28.0, 18.82857142857143)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.5, 17.612000000000002)"
11-01-2023 14:16:18.605361,"(7.0, 28.0, 18.82857142857143)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.5, 17.612000000000002)"
11-01-2023 14:16:19.429842,"(7.0, 28.0, 18.82857142857143)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.5, 17.612000000000002)"
11-01-2023 14:16:20.216260,"(7.0, 28.0, 18.82857142857143)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.5, 17.612000000000002)"
11-01-2023 14:16:21.068572,"(7.0, 28.0, 18.82857142857143)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.5, 17.1375)"
11-01-2023 14:16:21.972391,"(7.0, 28.0, 18.82857142857143)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.5, 17.1375)"
11-01-2023 14:16:22.857304,"(7.0, 28.0, 18.82857142857143)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.5, 17.1375)"
11-01-2023 14:16:23.647777,"(7.0, 28.0, 18.82857142857143)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.5, 17.1375)"
11-01-2023 14:16:24.606277,"(7.0, 28.0, 18.82857142857143)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.5, 17.1375)"
11-01-2023 14:16:25.431859,"(7.0, 28.0, 18.82857142857143)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.5, 17.1375)"
11-01-2023 14:16:26.349732,"(7.0, 28.0, 18.82857142857143)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.5, 17.612000000000002)"
11-01-2023 14:16:27.334227,"(7.0, 28.0, 18.82857142857143)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.5, 17.612000000000002)"
11-01-2023 14:16:28.278028,"(7.0, 28.0, 18.82857142857143)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.5, 17.612000000000002)"
11-01-2023 14:16:29.143488,"(7.0, 28.0, 18.82857142857143)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.5, 17.612000000000002)"
11-01-2023 14:16:30.149958,"(7.0, 28.0, 18.82857142857143)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.5, 17.612000000000002)"
11-01-2023 14:16:31.041108,"(7.0, 28.0, 18.82857142857143)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.5, 17.612000000000002)"
11-01-2023 14:16:31.974781,"(7.0, 28.0, 18.82857142857143)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.5, 17.612000000000002)"
11-01-2023 14:16:32.809448,"(7.0, 28.0, 18.82857142857143)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.5, 17.612000000000002)"
11-01-2023 14:16:33.657470,"(7.0, 28.0, 18.82857142857143)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.5, 17.612000000000002)"
11-01-2023 14:16:34.474471,"(7.0, 28.0, 18.82857142857143)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.5, 17.612000000000002)"
11-01-2023 14:16:35.326522,"(7.0, 28.0, 18.82857142857143)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.5, 17.612000000000002)"
11-01-2023 14:16:36.178717,"(7.0, 28.0, 18.82857142857143)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.5, 17.612000000000002)"
11-01-2023 14:16:37.067877,"(7.0, 28.0, 18.82857142857143)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.5, 17.612000000000002)"
11-01-2023 14:16:38.074039,"(7.0, 28.0, 18.82857142857143)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.5, 17.612000000000002)"
11-01-2023 14:16:39.131915,"(7.0, 28.0, 18.82857142857143)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.5, 17.612000000000002)"
11-01-2023 14:16:40.133554,"(7.0, 28.0, 18.82857142857143)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.5, 17.612000000000002)"
11-01-2023 14:16:41.120427,"(7.0, 28.0, 18.82857142857143)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.5, 14.933333333333334)"
11-01-2023 14:16:41.959213,"(7.0, 24.0, 20.519999999999996)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.5, 14.933333333333334)"
11-01-2023 14:16:42.778191,"(7.0, 24.0, 20.519999999999996)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.5, 14.933333333333334)"
11-01-2023 14:16:43.726942,"(7.0, 24.0, 20.519999999999996)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.5, 14.933333333333334)"
11-01-2023 14:16:44.616512,"(7.0, 24.0, 20.519999999999996)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.5, 14.933333333333334)"
11-01-2023 14:16:45.442836,"(7.0, 24.0, 20.519999999999996)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.5, 14.933333333333334)"
11-01-2023 14:16:46.310172,"(7.0, 24.0, 20.519999999999996)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.5, 14.933333333333334)"
11-01-2023 14:16:47.261367,"(7.0, 24.0, 20.519999999999996)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 19.5, 13.0)"
11-01-2023 14:16:48.216172,"(7.0, 24.0, 20.519999999999996)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 19.5, 13.0)"
11-01-2023 14:16:49.169280,"(7.0, 24.0, 20.519999999999996)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 19.5, 13.0)"
11-01-2023 14:16:50.100747,"(7.0, 24.0, 20.519999999999996)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 19.5, 13.0)"
11-01-2023 14:16:50.901883,"(7.0, 24.0, 20.519999999999996)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 19.5, 13.0)"
11-01-2023 14:16:51.743487,"(7.0, 24.0, 20.519999999999996)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 19.5, 13.0)"
11-01-2023 14:16:52.601022,"(7.0, 24.0, 20.519999999999996)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 19.5, 13.0)"
11-01-2023 14:16:53.393933,"(7.0, 24.0, 20.519999999999996)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 19.5, 13.0)"
11-01-2023 14:16:54.192931,"(7.0, 24.0, 20.519999999999996)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 19.5, 13.0)"
11-01-2023 14:16:55.058870,"(7.0, 24.0, 20.519999999999996)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 19.5, 13.0)"
11-01-2023 14:16:55.931058,"(7.0, 24.0, 20.519999999999996)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 19.5, 13.0)"
11-01-2023 14:16:56.740675,"(7.0, 24.0, 20.519999999999996)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 19.5, 13.0)"
11-01-2023 14:16:57.759458,"(7.0, 24.0, 20.519999999999996)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 19.5, 13.0)"
11-01-2023 14:16:58.756165,"(7.0, 24.0, 20.519999999999996)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 19.5, 13.0)"
11-01-2023 14:16:59.626562,"(7.0, 24.0, 20.519999999999996)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 19.5, 13.0)"
11-01-2023 14:17:00.485719,"(7.0, 24.0, 20.519999999999996)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 19.5, 13.0)"
11-01-2023 14:17:01.422523,"(7.0, 27.0, 22.92)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 19.5, 17.16)"
11-01-2023 14:17:02.305560,"(7.0, 27.0, 22.92)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 19.5, 17.16)"
11-01-2023 14:17:03.112787,"(7.0, 27.0, 22.92)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 19.5, 17.16)"
11-01-2023 14:17:03.950905,"(7.0, 27.0, 22.92)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 19.5, 17.16)"
11-01-2023 14:17:04.763939,"(7.0, 27.0, 22.92)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 19.5, 17.16)"
11-01-2023 14:17:05.630783,"(7.0, 27.0, 22.92)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 19.5, 17.16)"
11-01-2023 14:17:06.544524,"(7.0, 27.0, 22.92)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 19.5, 17.16)"
11-01-2023 14:17:07.462394,"(7.0, 27.0, 22.92)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 19.5, 17.16)"
11-01-2023 14:17:08.319713,"(7.0, 27.0, 22.92)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 19.5, 17.16)"
11-01-2023 14:17:09.121732,"(7.0, 27.0, 22.92)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 19.5, 17.16)"
11-01-2023 14:17:10.022562,"(7.0, 27.0, 22.92)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 19.5, 17.16)"
11-01-2023 14:17:10.908460,"(7.0, 27.0, 22.92)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 19.5, 17.16)"
11-01-2023 14:17:11.770010,"(7.0, 27.0, 22.92)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 19.5, 17.16)"
11-01-2023 14:17:12.581326,"(7.0, 27.0, 22.92)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 19.5, 17.16)"
11-01-2023 14:17:13.395437,"(7.0, 27.0, 22.92)","(1.8, 2.94, 2.4175862068965515)","(26.0, 250.0, 192.5)","(2.6, 3.8, 2.747692307692308)","(8.0, 19.5, 17.16)"
11-01-2023 14:17:14.214460,"(7.0, 15.0, 12.266666666666666)","(1.8, 2.6, 2.0458024691358023)","(26.0, 90.0, 57.05882352941176)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.0, 11.466666666666667)"
11-01-2023 14:17:15.027775,"(7.0, 15.0, 12.266666666666666)","(1.8, 2.6, 2.0458024691358023)","(26.0, 90.0, 57.05882352941176)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.0, 11.466666666666667)"
11-01-2023 14:17:15.902359,"(7.0, 15.0, 12.266666666666666)","(1.8, 2.58, 2.3091666666666666)","(26.0, 90.0, 57.05882352941176)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.0, 11.466666666666667)"
11-01-2023 14:17:16.746269,"(7.0, 15.0, 12.266666666666666)","(1.8, 2.58, 2.3091666666666666)","(26.0, 90.0, 57.05882352941176)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.0, 11.466666666666667)"
11-01-2023 14:17:17.555799,"(7.0, 15.0, 12.266666666666666)","(1.8, 2.58, 2.3091666666666666)","(26.0, 90.0, 57.05882352941176)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.0, 11.466666666666667)"
11-01-2023 14:17:18.389720,"(7.0, 15.0, 12.266666666666666)","(1.8, 2.58, 2.3091666666666666)","(26.0, 90.0, 57.05882352941176)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.0, 11.466666666666667)"
11-01-2023 14:17:19.489385,"(7.0, 15.0, 12.266666666666666)","(1.8, 2.58, 2.3091666666666666)","(26.0, 90.0, 57.05882352941176)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.0, 11.466666666666667)"
11-01-2023 14:17:20.404536,"(7.0, 15.0, 12.266666666666666)","(1.8, 2.58, 2.3091666666666666)","(26.0, 90.0, 57.05882352941176)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.0, 11.466666666666667)"
11-01-2023 14:17:21.330533,"(7.0, 15.0, 12.266666666666666)","(1.8, 2.58, 2.3091666666666666)","(26.0, 90.0, 57.05882352941176)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.0, 11.466666666666667)"
11-01-2023 14:17:22.365434,"(7.0, 15.0, 12.266666666666666)","(1.8, 2.58, 2.3091666666666666)","(26.0, 90.0, 57.05882352941176)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.0, 11.466666666666667)"
11-01-2023 14:17:23.319081,"(7.0, 15.0, 12.266666666666666)","(1.8, 2.58, 2.3091666666666666)","(26.0, 90.0, 57.05882352941176)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.0, 11.466666666666667)"
11-01-2023 14:17:24.255610,"(7.0, 15.0, 12.266666666666666)","(1.8, 2.58, 2.3091666666666666)","(26.0, 90.0, 57.05882352941176)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.0, 12.654545454545454)"
11-01-2023 14:17:25.218887,"(7.0, 15.0, 12.0)","(1.8, 2.58, 2.3091666666666666)","(26.0, 90.0, 57.05882352941176)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.0, 11.600000000000001)"
11-01-2023 14:17:26.011186,"(7.0, 15.0, 12.0)","(1.8, 2.58, 2.3091666666666666)","(26.0, 90.0, 57.05882352941176)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.0, 11.600000000000001)"
11-01-2023 14:17:26.897475,"(7.0, 15.0, 12.0)","(1.8, 2.58, 2.3091666666666666)","(26.0, 90.0, 57.05882352941176)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.0, 11.600000000000001)"
11-01-2023 14:17:27.769073,"(7.0, 15.0, 12.0)","(1.8, 2.58, 2.3091666666666666)","(26.0, 90.0, 57.05882352941176)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.0, 11.600000000000001)"
11-01-2023 14:17:28.606927,"(7.0, 15.0, 12.0)","(1.8, 2.58, 2.3091666666666666)","(26.0, 90.0, 57.05882352941176)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.0, 11.600000000000001)"
11-01-2023 14:17:29.545487,"(7.0, 15.0, 12.0)","(1.8, 2.58, 2.3091666666666666)","(26.0, 90.0, 57.05882352941176)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.0, 11.333333333333334)"
11-01-2023 14:17:30.422114,"(7.0, 15.0, 12.0)","(1.8, 2.58, 2.3091666666666666)","(26.0, 90.0, 57.05882352941176)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.0, 12.654545454545454)"
11-01-2023 14:17:31.361581,"(7.0, 15.0, 12.0)","(1.8, 2.58, 2.3091666666666666)","(26.0, 90.0, 57.05882352941176)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.0, 12.654545454545454)"
11-01-2023 14:17:32.197482,"(7.0, 15.0, 12.0)","(1.8, 2.58, 2.3091666666666666)","(26.0, 90.0, 57.05882352941176)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.0, 12.654545454545454)"
11-01-2023 14:17:33.070139,"(7.0, 15.0, 12.0)","(1.8, 2.58, 2.3091666666666666)","(26.0, 90.0, 57.05882352941176)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.0, 12.654545454545454)"
11-01-2023 14:17:33.978494,"(7.0, 15.0, 12.0)","(1.8, 2.58, 2.3091666666666666)","(26.0, 90.0, 57.05882352941176)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.0, 12.654545454545454)"
11-01-2023 14:17:34.843983,"(7.0, 15.0, 12.0)","(1.8, 2.58, 2.3091666666666666)","(26.0, 90.0, 57.05882352941176)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.0, 11.600000000000001)"
11-01-2023 14:17:35.685171,"(7.0, 15.0, 12.0)","(1.8, 2.58, 2.3091666666666666)","(26.0, 90.0, 57.05882352941176)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.0, 11.600000000000001)"
11-01-2023 14:17:36.570311,"(7.0, 15.0, 12.0)","(1.8, 2.58, 2.3091666666666666)","(26.0, 90.0, 57.05882352941176)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.0, 11.600000000000001)"
11-01-2023 14:17:37.454401,"(7.0, 15.0, 12.0)","(1.8, 2.58, 2.3091666666666666)","(26.0, 90.0, 57.05882352941176)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.0, 11.600000000000001)"
11-01-2023 14:17:38.353107,"(7.0, 15.0, 12.0)","(1.8, 2.58, 2.3091666666666666)","(26.0, 90.0, 57.05882352941176)","(2.6, 3.8, 2.747692307692308)","(8.0, 18.0, 11.600000000000001)"
11-01-2023 14:17:39.315305,"(7.0, 15.0, 12.0)","(1.8, 2.58, 2.0876923076923077)","(26.0, 90.0, 57.05882352941176)","(2.6, 3.8, 2.9952941176470587)","(8.0, 18.0, 11.600000000000001)"
11-01-2023 14:17:40.206848,"(7.0, 15.0, 12.0)","(1.8, 2.58, 2.0876923076923077)","(26.0, 90.0, 57.05882352941176)","(2.6, 3.8, 2.9952941176470587)","(8.0, 18.0, 11.600000000000001)"
11-01-2023 14:17:41.066878,"(7.0, 15.0, 12.0)","(1.8, 2.58, 2.0876923076923077)","(26.0, 90.0, 57.05882352941176)","(2.6, 3.8, 2.9952941176470587)","(8.0, 18.0, 12.654545454545454)"
11-01-2023 14:17:41.922778,"(7.0, 15.0, 12.0)","(1.8, 2.58, 2.0876923076923077)","(26.0, 90.0, 57.05882352941176)","(2.6, 3.8, 2.9952941176470587)","(8.0, 18.0, 12.654545454545454)"
11-01-2023 14:17:42.883685,"(7.0, 15.0, 12.0)","(1.8, 2.58, 2.0876923076923077)","(26.0, 90.0, 57.05882352941176)","(2.6, 3.8, 2.9952941176470587)","(8.0, 18.0, 12.654545454545454)"
11-01-2023 14:17:43.783230,"(7.0, 15.0, 12.0)","(1.8, 2.58, 2.0876923076923077)","(26.0, 90.0, 57.05882352941176)","(2.6, 3.8, 2.9952941176470587)","(8.0, 18.0, 12.654545454545454)"
11-01-2023 14:17:44.592864,"(7.0, 15.0, 12.0)","(1.8, 2.58, 2.0876923076923077)","(26.0, 85.0, 61.78571428571429)","(2.6, 3.75, 2.9805882352941175)","(8.0, 18.0, 12.654545454545454)"
11-01-2023 14:17:45.399970,"(7.0, 15.0, 12.0)","(1.8, 2.58, 2.0876923076923077)","(26.0, 85.0, 61.78571428571429)","(2.6, 3.75, 2.9805882352941175)","(8.0, 18.0, 11.600000000000001)"
11-01-2023 14:17:46.228962,"(7.0, 15.5, 10.541666666666668)","(1.8, 2.58, 2.0876923076923077)","(26.0, 85.0, 61.78571428571429)","(2.6, 3.1, 2.8433333333333333)","(8.0, 18.0, 11.600000000000001)"
11-01-2023 14:17:47.106905,"(7.0, 15.0, 12.0)","(1.8, 2.58, 2.0876923076923077)","(26.0, 85.0, 61.78571428571429)","(2.6, 3.8, 2.9952941176470587)","(8.0, 18.0, 11.600000000000001)"
11-01-2023 14:17:47.950822,"(7.0, 15.0, 12.0)","(1.8, 2.58, 2.0876923076923077)","(26.0, 85.0, 61.78571428571429)","(2.6, 3.75, 3.307241379310345)","(8.0, 18.0, 11.600000000000001)"
11-01-2023 14:17:48.828749,"(7.0, 15.0, 12.0)","(1.8, 2.58, 2.0876923076923077)","(26.0, 85.0, 61.78571428571429)","(2.6, 3.75, 3.307241379310345)","(8.0, 18.0, 11.600000000000001)"
11-01-2023 14:17:49.645503,"(7.0, 15.0, 12.0)","(1.8, 2.58, 2.0876923076923077)","(26.0, 85.0, 61.78571428571429)","(2.6, 3.75, 2.91)","(8.0, 18.0, 11.600000000000001)"
11-01-2023 14:17:50.455083,"(7.0, 15.0, 12.0)","(1.8, 2.58, 2.0876923076923077)","(26.0, 85.0, 61.78571428571429)","(2.6, 3.7, 2.9142857142857146)","(8.0, 18.0, 11.600000000000001)"
11-01-2023 14:17:51.404508,"(7.0, 15.0, 12.0)","(1.8, 2.58, 2.0876923076923077)","(26.0, 85.0, 61.78571428571429)","(2.6, 3.65, 3.2486206896551724)","(8.0, 18.0, 11.600000000000001)"
11-01-2023 14:17:52.272513,"(7.0, 15.0, 12.0)","(1.8, 2.58, 2.0876923076923077)","(26.0, 85.0, 61.78571428571429)","(2.6, 3.65, 3.194)","(8.0, 18.0, 11.600000000000001)"
11-01-2023 14:17:53.527425,"(7.0, 15.0, 12.0)","(1.8, 2.58, 2.0876923076923077)","(26.0, 85.0, 61.78571428571429)","(2.6, 3.65, 2.922)","(8.0, 18.0, 11.600000000000001)"
11-01-2023 14:17:54.386675,"(7.0, 15.0, 12.0)","(1.8, 2.58, 2.0876923076923077)","(26.0, 85.0, 61.78571428571429)","(2.6, 3.65, 2.922)","(8.0, 18.0, 11.600000000000001)"
11-01-2023 14:17:55.301047,"(7.0, 15.0, 12.0)","(1.8, 2.58, 2.0876923076923077)","(26.0, 85.0, 61.78571428571429)","(2.6, 3.65, 3.273448275862069)","(8.0, 18.0, 11.600000000000001)"
11-01-2023 14:17:56.256968,"(7.0, 15.0, 12.0)","(1.8, 2.58, 2.0876923076923077)","(26.0, 85.0, 61.78571428571429)","(2.6, 3.65, 2.8469230769230767)","(8.0, 18.0, 12.545454545454545)"
11-01-2023 14:17:57.224910,"(7.0, 15.0, 12.0)","(1.8, 2.58, 2.0876923076923077)","(26.0, 85.0, 61.78571428571429)","(2.6, 3.65, 2.8469230769230767)","(8.0, 18.0, 12.545454545454545)"
11-01-2023 14:17:58.143501,"(7.0, 15.0, 12.0)","(1.8, 2.58, 2.0876923076923077)","(26.0, 85.0, 61.78571428571429)","(2.6, 3.65, 2.8546153846153843)","(8.0, 18.0, 12.545454545454545)"
11-01-2023 14:17:59.009372,"(7.0, 15.0, 12.0)","(1.8, 2.58, 2.0876923076923077)","(26.0, 85.0, 61.78571428571429)","(2.6, 3.75, 2.8546153846153843)","(8.0, 18.0, 12.545454545454545)"
