,Danny Michael,Port O Call,Wellswort,Luck Is Golden,Awkward Morning,Tams Time,Wild Wager,Stay Lit,Que Sera Sir Ralph,Vanisky
09-01-2023 09:03:16.974859,"(9.0, 29.0, 20.0)","(31.0, 70.0, 56.4)","(3.0, 3.7, 3.5285714285714285)","(5.5, 6.6, 6.5249999999999995)","(20.0, 44.0, 37.2)","(26.0, 100.0, 75.66666666666666)","(31.0, 190.0, 92.66666666666666)","(21.0, 120.0, 74.5)","(4.4, 6.6, 6.485714285714286)","(3.7, 4.8, 4.533333333333333)"
09-01-2023 09:03:18.195684,"(9.0, 29.0, 20.0)","(31.0, 70.0, 56.4)","(3.0, 3.7, 3.5285714285714285)","(5.5, 6.6, 6.5249999999999995)","(20.0, 44.0, 37.2)","(26.0, 100.0, 75.66666666666666)","(31.0, 190.0, 92.66666666666666)","(21.0, 120.0, 74.5)","(4.4, 6.6, 6.485714285714286)","(3.7, 4.8, 4.533333333333333)"
09-01-2023 09:03:19.439460,"(9.0, 29.0, 20.0)","(31.0, 70.0, 56.4)","(3.0, 3.7, 3.5285714285714285)","(5.5, 6.6, 6.5249999999999995)","(20.0, 44.0, 37.2)","(26.0, 100.0, 75.66666666666666)","(31.0, 190.0, 92.66666666666666)","(21.0, 120.0, 74.5)","(4.4, 6.6, 6.485714285714286)","(3.7, 4.8, 4.533333333333333)"
09-01-2023 09:03:20.622015,"(9.0, 29.0, 18.2)","(31.0, 70.0, 56.4)","(3.0, 3.7, 3.5285714285714285)","(5.5, 6.6, 6.5249999999999995)","(20.0, 44.0, 37.2)","(26.0, 100.0, 75.66666666666666)","(31.0, 190.0, 92.66666666666666)","(21.0, 120.0, 74.5)","(4.4, 6.6, 6.485714285714286)","(3.7, 4.8, 4.533333333333333)"
09-01-2023 09:03:21.788416,"(9.0, 29.0, 18.2)","(31.0, 70.0, 56.4)","(3.0, 3.7, 3.5285714285714285)","(5.5, 6.6, 6.5249999999999995)","(20.0, 44.0, 37.2)","(26.0, 100.0, 75.66666666666666)","(31.0, 190.0, 92.66666666666666)","(21.0, 120.0, 74.5)","(4.4, 6.6, 6.3999999999999995)","(3.7, 4.8, 4.533333333333333)"
09-01-2023 09:03:22.957808,"(9.0, 29.0, 20.0)","(31.0, 90.0, 76.5)","(3.0, 3.7, 3.4875)","(5.5, 6.6, 6.5249999999999995)","(20.0, 44.0, 37.2)","(26.0, 100.0, 75.66666666666666)","(31.0, 190.0, 92.66666666666666)","(21.0, 120.0, 74.5)","(4.4, 6.6, 6.3999999999999995)","(3.7, 4.8, 4.533333333333333)"
09-01-2023 09:03:24.102984,"(9.0, 29.0, 20.0)","(31.0, 90.0, 76.5)","(3.0, 3.75, 3.55)","(5.0, 6.6, 6.5249999999999995)","(20.0, 44.0, 37.2)","(26.0, 100.0, 75.66666666666666)","(31.0, 190.0, 92.66666666666666)","(21.0, 120.0, 74.5)","(4.4, 6.6, 6.46)","(3.7, 4.8, 4.533333333333333)"
09-01-2023 09:03:25.264826,"(9.0, 29.0, 20.0)","(31.0, 85.0, 65.4)","(3.0, 3.7, 3.55)","(5.0, 6.6, 6.5249999999999995)","(20.0, 44.0, 37.2)","(26.0, 100.0, 75.66666666666666)","(31.0, 190.0, 92.66666666666666)","(21.0, 120.0, 74.5)","(4.4, 6.6, 6.46)","(3.7, 4.8, 4.533333333333333)"
09-01-2023 09:03:26.415552,"(9.0, 29.0, 20.0)","(31.0, 85.0, 65.4)","(3.0, 3.7, 3.49)","(5.0, 6.6, 6.5249999999999995)","(20.0, 44.0, 37.2)","(26.0, 100.0, 75.66666666666666)","(31.0, 190.0, 92.66666666666666)","(21.0, 120.0, 74.5)","(4.4, 6.6, 6.46)","(3.7, 4.8, 4.533333333333333)"
09-01-2023 09:03:27.596875,"(9.0, 29.0, 20.0)","(31.0, 85.0, 65.4)","(3.0, 3.7, 3.49)","(5.0, 6.6, 6.5249999999999995)","(20.0, 44.0, 37.2)","(26.0, 100.0, 75.66666666666666)","(31.0, 190.0, 92.66666666666666)","(21.0, 120.0, 74.5)","(4.4, 6.6, 6.46)","(3.7, 4.8, 4.533333333333333)"
09-01-2023 09:03:28.742529,"(9.0, 28.0, 23.833333333333336)","(31.0, 80.0, 70.22222222222223)","(3.0, 3.7, 3.5285714285714285)","(5.0, 6.6, 6.5249999999999995)","(20.0, 44.0, 37.2)","(26.0, 100.0, 75.66666666666666)","(31.0, 190.0, 92.66666666666666)","(21.0, 120.0, 74.5)","(4.4, 6.6, 6.46)","(3.7, 4.8, 4.533333333333333)"
09-01-2023 09:03:29.941736,"(9.0, 28.0, 23.833333333333336)","(31.0, 80.0, 69.0)","(3.0, 3.7, 3.5285714285714285)","(5.0, 6.6, 6.5249999999999995)","(20.0, 44.0, 37.2)","(26.0, 100.0, 75.66666666666666)","(31.0, 190.0, 92.66666666666666)","(21.0, 120.0, 74.5)","(4.4, 6.6, 6.46)","(3.7, 4.8, 4.533333333333333)"
09-01-2023 09:03:31.162368,"(9.0, 28.0, 23.833333333333336)","(31.0, 80.0, 69.0)","(3.0, 3.7, 3.5285714285714285)","(5.0, 6.6, 6.5249999999999995)","(20.0, 44.0, 37.2)","(26.0, 100.0, 75.66666666666666)","(31.0, 190.0, 92.66666666666666)","(21.0, 120.0, 59.33333333333333)","(4.4, 6.6, 6.5)","(3.7, 4.8, 4.615384615384615)"
09-01-2023 09:03:32.338681,"(9.0, 28.0, 23.833333333333336)","(31.0, 80.0, 69.0)","(3.0, 3.7, 3.475)","(5.0, 6.6, 6.5249999999999995)","(20.0, 44.0, 37.2)","(26.0, 100.0, 75.66666666666666)","(31.0, 190.0, 92.66666666666666)","(21.0, 120.0, 59.33333333333333)","(4.4, 6.6, 6.5)","(3.7, 4.8, 4.6909090909090905)"
09-01-2023 09:03:33.521781,"(9.0, 28.0, 23.833333333333336)","(31.0, 80.0, 69.0)","(3.0, 3.65, 3.53)","(5.0, 6.6, 6.5249999999999995)","(20.0, 44.0, 35.5)","(26.0, 100.0, 63.5)","(31.0, 190.0, 92.66666666666666)","(21.0, 120.0, 83.19999999999999)","(4.4, 6.6, 6.5)","(3.7, 4.8, 4.6909090909090905)"
09-01-2023 09:03:34.638607,"(9.0, 40.0, 26.0)","(31.0, 80.0, 67.42857142857143)","(3.0, 3.65, 3.4499999999999997)","(5.0, 6.6, 6.5249999999999995)","(20.0, 44.0, 35.5)","(26.0, 100.0, 63.5)","(31.0, 190.0, 92.66666666666666)","(21.0, 120.0, 83.19999999999999)","(4.4, 6.6, 6.5)","(3.7, 4.8, 4.6)"
09-01-2023 09:03:35.811713,"(9.0, 40.0, 26.0)","(31.0, 80.0, 67.42857142857143)","(3.0, 3.65, 3.564285714285714)","(5.0, 6.6, 6.5249999999999995)","(20.0, 44.0, 35.5)","(26.0, 100.0, 63.5)","(31.0, 190.0, 92.66666666666666)","(21.0, 120.0, 83.19999999999999)","(4.4, 6.6, 6.5)","(3.7, 4.8, 4.6)"
09-01-2023 09:03:37.052997,"(9.0, 40.0, 26.0)","(31.0, 80.0, 67.42857142857143)","(3.0, 3.65, 3.564285714285714)","(5.0, 6.6, 6.5249999999999995)","(20.0, 44.0, 35.5)","(21.0, 100.0, 63.5)","(31.0, 190.0, 92.66666666666666)","(21.0, 120.0, 93.14285714285714)","(5.0, 6.6, 6.5)","(3.7, 4.8, 4.6)"
09-01-2023 09:03:38.285227,"(10.0, 40.0, 26.5)","(26.0, 80.0, 67.42857142857143)","(3.1, 3.65, 3.564285714285714)","(5.0, 6.6, 6.5249999999999995)","(18.0, 44.0, 35.5)","(21.0, 100.0, 63.5)","(31.0, 190.0, 92.66666666666666)","(21.0, 120.0, 82.80000000000001)","(5.0, 6.6, 6.5)","(3.7, 4.8, 4.6)"
09-01-2023 09:03:39.501834,"(10.0, 40.0, 27.0)","(26.0, 80.0, 67.42857142857143)","(3.1, 3.65, 3.564285714285714)","(5.0, 6.6, 6.5249999999999995)","(18.0, 44.0, 35.5)","(21.0, 100.0, 63.5)","(31.0, 190.0, 92.66666666666666)","(21.0, 120.0, 74.0)","(5.0, 6.6, 6.5)","(3.7, 4.8, 4.6)"
09-01-2023 09:03:40.639643,"(11.0, 38.0, 26.0)","(21.0, 80.0, 67.42857142857143)","(3.2, 3.65, 3.564285714285714)","(5.0, 6.6, 6.5249999999999995)","(18.0, 44.0, 35.5)","(21.0, 100.0, 63.5)","(31.0, 190.0, 92.66666666666666)","(21.0, 120.0, 74.0)","(5.5, 6.6, 6.5)","(3.7, 4.8, 4.6)"
09-01-2023 09:03:41.800742,"(11.0, 38.0, 26.0)","(21.0, 80.0, 67.42857142857143)","(3.2, 3.65, 3.564285714285714)","(5.0, 6.6, 6.5249999999999995)","(18.0, 44.0, 35.5)","(21.0, 100.0, 63.5)","(31.0, 190.0, 92.66666666666666)","(21.0, 120.0, 74.0)","(5.5, 6.6, 6.5)","(3.7, 4.8, 4.6)"
09-01-2023 09:03:42.932036,"(11.0, 38.0, 26.0)","(21.0, 80.0, 67.42857142857143)","(3.2, 3.65, 3.54)","(5.0, 6.6, 6.5249999999999995)","(18.0, 44.0, 35.5)","(21.0, 100.0, 63.5)","(31.0, 190.0, 92.66666666666666)","(21.0, 120.0, 74.0)","(5.5, 6.6, 6.5)","(3.7, 4.8, 4.6)"
09-01-2023 09:03:44.042016,"(11.0, 38.0, 26.0)","(21.0, 80.0, 67.42857142857143)","(3.2, 3.65, 3.54)","(5.0, 6.6, 6.5249999999999995)","(18.0, 44.0, 35.5)","(21.0, 100.0, 63.5)","(31.0, 190.0, 92.66666666666666)","(21.0, 120.0, 74.0)","(5.5, 6.6, 6.5)","(3.7, 4.8, 4.6)"
09-01-2023 09:03:45.189442,"(11.0, 38.0, 26.0)","(21.0, 80.0, 67.42857142857143)","(3.2, 3.65, 3.54)","(5.0, 6.6, 6.5249999999999995)","(18.0, 44.0, 35.5)","(21.0, 100.0, 63.5)","(31.0, 190.0, 92.66666666666666)","(21.0, 120.0, 74.0)","(5.5, 6.6, 6.5)","(3.7, 4.8, 4.6)"
09-01-2023 09:03:46.372225,"(11.0, 38.0, 26.0)","(21.0, 80.0, 67.42857142857143)","(3.2, 3.65, 3.54)","(5.0, 6.6, 6.5249999999999995)","(18.0, 44.0, 35.5)","(21.0, 100.0, 63.5)","(31.0, 190.0, 92.66666666666666)","(21.0, 120.0, 74.0)","(5.5, 6.6, 6.5)","(3.7, 4.8, 4.6)"
09-01-2023 09:03:47.650975,"(11.0, 38.0, 26.0)","(21.0, 80.0, 67.42857142857143)","(3.2, 3.65, 3.54)","(5.0, 6.6, 6.5249999999999995)","(18.0, 44.0, 35.5)","(21.0, 100.0, 63.5)","(31.0, 190.0, 92.66666666666666)","(21.0, 120.0, 74.0)","(5.5, 6.6, 6.5)","(3.7, 4.8, 4.6)"
09-01-2023 09:03:48.811906,"(11.0, 38.0, 26.25)","(21.0, 80.0, 67.42857142857143)","(3.2, 3.65, 3.4000000000000004)","(5.0, 6.6, 6.5249999999999995)","(18.0, 44.0, 35.5)","(21.0, 100.0, 63.5)","(31.0, 190.0, 92.66666666666666)","(21.0, 120.0, 74.0)","(5.5, 6.6, 6.5)","(3.7, 4.8, 4.6)"
09-01-2023 09:03:49.949792,"(11.0, 38.0, 26.25)","(21.0, 80.0, 67.42857142857143)","(3.2, 3.7, 3.4000000000000004)","(5.0, 6.6, 6.5249999999999995)","(18.0, 44.0, 35.5)","(21.0, 100.0, 63.5)","(31.0, 190.0, 92.66666666666666)","(21.0, 120.0, 74.0)","(5.5, 6.6, 6.5)","(3.7, 4.8, 4.6)"
09-01-2023 09:03:51.167942,"(11.0, 38.0, 26.0)","(21.0, 80.0, 67.42857142857143)","(3.2, 3.7, 3.4000000000000004)","(5.0, 6.6, 6.5249999999999995)","(18.0, 44.0, 35.5)","(21.0, 100.0, 63.5)","(31.0, 190.0, 92.66666666666666)","(21.0, 120.0, 74.0)","(5.5, 6.6, 6.5)","(3.7, 4.8, 4.6)"
09-01-2023 09:03:52.295325,"(11.0, 38.0, 26.25)","(21.0, 80.0, 67.42857142857143)","(3.2, 3.7, 3.4000000000000004)","(5.0, 6.6, 6.5249999999999995)","(18.0, 44.0, 35.5)","(21.0, 100.0, 63.5)","(31.0, 190.0, 118.0)","(21.0, 120.0, 74.0)","(5.5, 6.6, 6.5)","(3.7, 4.8, 4.6)"
09-01-2023 09:03:53.399008,"(11.0, 38.0, 26.25)","(21.0, 80.0, 67.42857142857143)","(3.2, 3.7, 3.4000000000000004)","(5.0, 6.6, 6.5249999999999995)","(18.0, 44.0, 35.5)","(21.0, 100.0, 63.5)","(31.0, 190.0, 118.0)","(21.0, 120.0, 74.0)","(5.5, 6.6, 6.5)","(3.7, 4.8, 4.6)"
09-01-2023 09:03:54.519569,"(11.0, 38.0, 26.25)","(21.0, 80.0, 67.42857142857143)","(3.2, 3.7, 3.4000000000000004)","(5.0, 6.6, 6.5249999999999995)","(18.0, 44.0, 35.5)","(21.0, 100.0, 63.5)","(31.0, 190.0, 118.0)","(21.0, 120.0, 74.0)","(5.5, 6.6, 6.5)","(3.7, 4.8, 4.6)"
09-01-2023 09:03:55.700512,"(11.0, 38.0, 26.25)","(21.0, 80.0, 67.42857142857143)","(3.2, 3.7, 3.4000000000000004)","(5.0, 6.6, 6.5249999999999995)","(18.0, 44.0, 35.5)","(21.0, 100.0, 63.5)","(31.0, 190.0, 118.0)","(21.0, 120.0, 74.0)","(5.5, 6.6, 6.5)","(3.7, 4.8, 4.6)"
09-01-2023 09:03:56.908110,"(11.0, 38.0, 26.25)","(21.0, 80.0, 67.42857142857143)","(3.2, 3.7, 3.4000000000000004)","(5.0, 6.6, 6.5249999999999995)","(18.0, 44.0, 35.5)","(21.0, 100.0, 63.5)","(31.0, 190.0, 118.0)","(21.0, 120.0, 74.0)","(5.5, 6.6, 6.5)","(3.7, 4.8, 4.6)"
09-01-2023 09:03:58.093233,"(11.0, 38.0, 26.25)","(21.0, 80.0, 67.42857142857143)","(3.2, 3.7, 3.4000000000000004)","(5.0, 6.6, 6.5249999999999995)","(18.0, 44.0, 35.5)","(21.0, 100.0, 63.5)","(31.0, 190.0, 113.0)","(21.0, 120.0, 74.0)","(5.5, 6.6, 6.5)","(3.7, 4.8, 4.6)"
09-01-2023 09:03:59.252021,"(10.0, 38.0, 26.25)","(26.0, 80.0, 67.42857142857143)","(3.1, 3.7, 3.4000000000000004)","(5.0, 6.6, 6.5249999999999995)","(19.0, 44.0, 35.5)","(21.0, 100.0, 63.5)","(31.0, 180.0, 113.0)","(21.0, 120.0, 74.0)","(4.8, 6.6, 6.5)","(3.7, 4.8, 4.6)"
09-01-2023 09:04:00.400459,"(10.0, 38.0, 26.25)","(26.0, 80.0, 67.42857142857143)","(3.1, 3.7, 3.4000000000000004)","(5.0, 6.6, 6.5249999999999995)","(19.0, 44.0, 35.5)","(21.0, 100.0, 63.5)","(31.0, 180.0, 113.0)","(21.0, 120.0, 74.0)","(4.8, 6.6, 6.5)","(3.7, 4.8, 4.6)"
09-01-2023 09:04:01.538384,"(10.0, 38.0, 26.25)","(26.0, 80.0, 67.42857142857143)","(3.1, 3.7, 3.4000000000000004)","(5.0, 6.6, 6.5249999999999995)","(19.0, 44.0, 35.5)","(21.0, 100.0, 63.5)","(31.0, 180.0, 111.6)","(21.0, 120.0, 74.0)","(4.8, 6.6, 6.5)","(3.7, 4.8, 4.6)"
09-01-2023 09:04:02.651256,"(10.0, 38.0, 26.25)","(26.0, 80.0, 67.42857142857143)","(3.1, 3.7, 3.4000000000000004)","(5.0, 6.6, 6.5249999999999995)","(19.0, 44.0, 35.5)","(21.0, 100.0, 63.5)","(31.0, 210.0, 111.6)","(21.0, 120.0, 74.0)","(4.8, 6.6, 6.5)","(3.7, 4.8, 4.6)"
09-01-2023 09:04:03.808328,"(11.0, 38.0, 19.6)","(21.0, 75.0, 62.66666666666667)","(3.2, 3.65, 3.4833333333333334)","(5.0, 6.6, 6.5249999999999995)","(17.0, 44.0, 37.2)","(21.0, 100.0, 75.66666666666666)","(31.0, 200.0, 138.4)","(21.0, 120.0, 83.19999999999999)","(5.5, 6.6, 6.5)","(3.7, 4.8, 4.6)"
09-01-2023 09:04:04.967765,"(11.0, 38.0, 19.6)","(21.0, 75.0, 62.66666666666667)","(3.2, 3.65, 3.4833333333333334)","(5.0, 6.6, 6.5249999999999995)","(17.0, 44.0, 37.2)","(21.0, 100.0, 75.66666666666666)","(31.0, 200.0, 138.4)","(21.0, 120.0, 83.19999999999999)","(5.5, 6.6, 6.5)","(3.7, 4.8, 4.6)"
09-01-2023 09:04:06.168999,"(11.0, 38.0, 19.6)","(21.0, 75.0, 62.66666666666667)","(3.2, 3.65, 3.4833333333333334)","(5.0, 6.6, 6.5249999999999995)","(17.0, 44.0, 37.2)","(21.0, 100.0, 75.66666666666666)","(31.0, 200.0, 132.4)","(21.0, 120.0, 83.19999999999999)","(5.5, 6.6, 6.5)","(3.7, 4.8, 4.6)"
09-01-2023 09:04:07.383184,"(11.0, 38.0, 19.6)","(21.0, 75.0, 62.66666666666667)","(3.2, 3.65, 3.4833333333333334)","(5.0, 6.6, 6.5249999999999995)","(17.0, 44.0, 37.2)","(21.0, 100.0, 75.66666666666666)","(31.0, 190.0, 126.4)","(21.0, 120.0, 97.0)","(5.5, 6.6, 6.5)","(3.7, 4.8, 4.6)"
09-01-2023 09:04:08.575128,"(11.0, 38.0, 19.6)","(21.0, 75.0, 62.66666666666667)","(3.2, 3.65, 3.4833333333333334)","(5.0, 6.6, 6.5249999999999995)","(17.0, 44.0, 37.2)","(21.0, 100.0, 75.66666666666666)","(31.0, 180.0, 126.4)","(21.0, 120.0, 97.0)","(5.5, 6.6, 6.5)","(3.7, 4.8, 4.6)"
09-01-2023 09:04:09.722031,"(11.0, 38.0, 19.6)","(21.0, 75.0, 62.66666666666667)","(3.2, 3.65, 3.4833333333333334)","(5.0, 6.6, 6.5249999999999995)","(17.0, 44.0, 37.2)","(21.0, 100.0, 75.66666666666666)","(31.0, 180.0, 126.4)","(21.0, 120.0, 97.0)","(5.5, 6.6, 6.5)","(3.7, 4.8, 4.6)"
09-01-2023 09:04:10.923794,"(11.0, 38.0, 19.6)","(21.0, 75.0, 62.66666666666667)","(3.2, 3.65, 3.4833333333333334)","(5.0, 6.6, 6.5249999999999995)","(17.0, 44.0, 37.2)","(21.0, 100.0, 75.66666666666666)","(31.0, 180.0, 126.4)","(21.0, 120.0, 97.0)","(5.5, 6.6, 6.5)","(3.7, 4.8, 4.6)"
09-01-2023 09:04:12.171445,"(11.0, 38.0, 19.6)","(21.0, 75.0, 62.66666666666667)","(3.2, 3.65, 3.4833333333333334)","(5.0, 6.6, 6.5249999999999995)","(17.0, 44.0, 37.2)","(21.0, 100.0, 75.66666666666666)","(31.0, 180.0, 126.4)","(21.0, 120.0, 97.0)","(5.5, 6.6, 6.5)","(3.7, 4.8, 4.6)"
09-01-2023 09:04:13.313088,"(11.0, 38.0, 19.6)","(21.0, 75.0, 62.66666666666667)","(3.2, 3.65, 3.4833333333333334)","(5.0, 6.6, 6.5249999999999995)","(17.0, 44.0, 37.2)","(21.0, 100.0, 75.66666666666666)","(31.0, 180.0, 126.4)","(21.0, 120.0, 97.0)","(5.5, 6.6, 6.5)","(3.7, 4.8, 4.6)"
09-01-2023 09:04:14.504360,"(11.0, 38.0, 19.6)","(21.0, 70.0, 54.0)","(3.2, 3.65, 3.4833333333333334)","(5.0, 6.6, 6.5249999999999995)","(17.0, 44.0, 37.2)","(21.0, 100.0, 75.66666666666666)","(31.0, 180.0, 126.4)","(21.0, 120.0, 97.0)","(5.5, 6.6, 6.5)","(3.7, 4.8, 4.6)"
09-01-2023 09:04:15.696963,"(11.0, 38.0, 19.6)","(21.0, 70.0, 54.0)","(3.2, 3.65, 3.4833333333333334)","(5.0, 6.6, 6.5249999999999995)","(17.0, 44.0, 37.2)","(21.0, 100.0, 75.66666666666666)","(31.0, 180.0, 126.4)","(21.0, 120.0, 97.0)","(5.5, 6.6, 6.5)","(3.7, 4.8, 4.6)"
09-01-2023 09:04:17.056629,"(11.0, 38.0, 19.6)","(21.0, 70.0, 54.0)","(3.2, 3.65, 3.4833333333333334)","(5.0, 6.6, 6.5249999999999995)","(17.0, 44.0, 37.2)","(21.0, 100.0, 75.66666666666666)","(31.0, 180.0, 126.4)","(21.0, 120.0, 97.0)","(5.5, 6.6, 6.5)","(3.7, 4.8, 4.6)"
09-01-2023 09:04:18.293896,"(11.0, 38.0, 19.6)","(21.0, 70.0, 54.0)","(3.2, 3.65, 3.3333333333333335)","(5.0, 6.6, 6.5249999999999995)","(17.0, 44.0, 37.2)","(21.0, 100.0, 75.66666666666666)","(31.0, 180.0, 126.4)","(21.0, 120.0, 97.0)","(5.5, 6.6, 6.5)","(3.7, 4.8, 4.6)"
09-01-2023 09:04:19.529295,"(11.0, 38.0, 20.75)","(21.0, 70.0, 72.66666666666666)","(3.2, 3.7, 3.3333333333333335)","(5.0, 6.6, 6.5249999999999995)","(17.0, 44.0, 37.2)","(21.0, 100.0, 75.66666666666666)","(31.0, 180.0, 126.4)","(21.0, 120.0, 97.0)","(5.5, 6.6, 6.5)","(3.7, 4.8, 4.6)"
09-01-2023 09:04:20.749646,"(11.0, 38.0, 20.75)","(21.0, 90.0, 72.66666666666666)","(3.2, 3.7, 3.3333333333333335)","(5.0, 6.6, 6.5249999999999995)","(17.0, 44.0, 37.2)","(21.0, 100.0, 75.66666666666666)","(31.0, 180.0, 126.4)","(21.0, 120.0, 97.0)","(5.5, 6.6, 6.5)","(3.7, 4.8, 4.6)"
09-01-2023 09:04:21.961760,"(11.0, 38.0, 20.75)","(21.0, 90.0, 72.66666666666666)","(3.2, 3.7, 3.3333333333333335)","(5.0, 6.6, 6.5249999999999995)","(17.0, 44.0, 37.2)","(21.0, 100.0, 75.66666666666666)","(31.0, 180.0, 126.4)","(21.0, 120.0, 97.0)","(5.5, 6.6, 6.5)","(3.7, 4.8, 4.6)"
09-01-2023 09:04:23.090649,"(11.0, 38.0, 20.75)","(21.0, 90.0, 72.66666666666666)","(3.2, 3.7, 3.3333333333333335)","(5.0, 6.6, 6.5249999999999995)","(17.0, 44.0, 37.2)","(21.0, 100.0, 75.66666666666666)","(31.0, 180.0, 126.4)","(21.0, 120.0, 97.0)","(5.5, 6.6, 6.5)","(3.7, 4.8, 4.6)"
09-01-2023 09:04:24.237888,"(11.0, 38.0, 20.75)","(21.0, 90.0, 72.66666666666666)","(3.2, 3.7, 3.3333333333333335)","(5.0, 6.6, 6.5249999999999995)","(17.0, 44.0, 37.2)","(21.0, 100.0, 75.66666666666666)","(31.0, 180.0, 126.4)","(21.0, 120.0, 97.0)","(5.5, 6.6, 6.5)","(3.7, 4.8, 4.6)"
09-01-2023 09:04:25.441825,"(11.0, 38.0, 20.75)","(21.0, 85.0, 61.5)","(3.2, 3.7, 3.5)","(5.0, 6.6, 6.5249999999999995)","(17.0, 44.0, 37.2)","(21.0, 100.0, 75.66666666666666)","(31.0, 180.0, 126.4)","(21.0, 120.0, 97.0)","(5.5, 6.6, 6.5)","(3.7, 4.8, 4.6)"
09-01-2023 09:04:26.670658,"(11.0, 38.0, 20.75)","(21.0, 80.0, 59.0)","(3.2, 3.7, 3.5)","(5.0, 6.6, 6.5249999999999995)","(17.0, 44.0, 37.2)","(21.0, 100.0, 75.66666666666666)","(31.0, 180.0, 126.4)","(21.0, 120.0, 97.0)","(5.5, 6.6, 6.5)","(3.7, 4.8, 4.6)"
09-01-2023 09:04:27.941217,"(11.0, 38.0, 20.75)","(21.0, 80.0, 59.0)","(3.2, 3.7, 3.5)","(5.0, 6.6, 6.5249999999999995)","(17.0, 44.0, 37.2)","(21.0, 100.0, 75.66666666666666)","(31.0, 180.0, 126.4)","(21.0, 120.0, 97.0)","(5.5, 6.6, 6.466666666666667)","(3.7, 4.8, 4.6)"
09-01-2023 09:04:29.187834,"(11.0, 38.0, 20.75)","(21.0, 80.0, 59.0)","(3.2, 3.7, 3.5)","(5.0, 6.6, 6.5249999999999995)","(17.0, 44.0, 37.2)","(21.0, 100.0, 75.66666666666666)","(31.0, 180.0, 126.4)","(21.0, 120.0, 97.0)","(5.5, 6.6, 6.466666666666667)","(3.7, 4.8, 4.6)"
09-01-2023 09:04:30.420012,"(11.0, 38.0, 20.75)","(21.0, 80.0, 59.0)","(3.2, 3.7, 3.5)","(5.0, 6.6, 6.5249999999999995)","(17.0, 44.0, 37.2)","(21.0, 100.0, 75.66666666666666)","(31.0, 180.0, 126.4)","(21.0, 120.0, 97.0)","(5.5, 6.6, 6.466666666666667)","(3.7, 4.8, 4.6)"
09-01-2023 09:04:31.672427,"(11.0, 38.0, 29.375)","(21.0, 80.0, 52.0)","(3.2, 3.7, 3.5)","(5.0, 6.6, 6.5249999999999995)","(17.0, 44.0, 37.2)","(21.0, 100.0, 75.66666666666666)","(31.0, 180.0, 126.4)","(21.0, 120.0, 97.0)","(5.5, 6.6, 6.52)","(3.7, 4.8, 4.6)"
09-01-2023 09:04:32.809114,"(11.0, 38.0, 29.375)","(21.0, 80.0, 52.0)","(3.2, 3.7, 3.5)","(5.0, 6.6, 6.5249999999999995)","(17.0, 44.0, 35.5)","(21.0, 100.0, 63.5)","(31.0, 180.0, 113.0)","(21.0, 120.0, 93.71428571428571)","(5.5, 6.6, 6.52)","(3.7, 4.8, 4.466666666666667)"
09-01-2023 09:04:33.946144,"(11.0, 38.0, 23.9)","(21.0, 80.0, 61.599999999999994)","(3.2, 3.7, 3.5952380952380953)","(5.0, 6.6, 6.5249999999999995)","(17.0, 44.0, 35.5)","(21.0, 100.0, 63.5)","(31.0, 180.0, 113.0)","(21.0, 120.0, 93.71428571428571)","(5.5, 6.6, 6.52)","(3.7, 4.8, 4.466666666666667)"
09-01-2023 09:04:35.032871,"(11.0, 38.0, 29.1875)","(21.0, 80.0, 61.599999999999994)","(3.2, 3.7, 3.5952380952380953)","(5.0, 6.6, 6.423529411764705)","(17.0, 44.0, 35.5)","(21.0, 100.0, 63.5)","(31.0, 180.0, 113.0)","(21.0, 120.0, 93.71428571428571)","(5.5, 6.6, 6.52)","(3.7, 4.8, 4.466666666666667)"
09-01-2023 09:04:36.169298,"(11.0, 38.0, 29.1875)","(21.0, 80.0, 61.599999999999994)","(3.2, 3.7, 3.5952380952380953)","(5.0, 6.6, 6.242857142857142)","(17.0, 44.0, 35.5)","(21.0, 100.0, 63.5)","(31.0, 180.0, 113.0)","(21.0, 120.0, 59.33333333333333)","(5.5, 7.4, 7.1000000000000005)","(3.7, 4.8, 4.466666666666667)"
09-01-2023 09:04:37.398873,"(11.0, 36.0, 32.41666666666667)","(21.0, 80.0, 61.599999999999994)","(3.2, 3.7, 3.3666666666666667)","(5.0, 6.6, 6.242857142857142)","(17.0, 44.0, 35.5)","(21.0, 100.0, 63.5)","(31.0, 180.0, 113.0)","(21.0, 120.0, 59.33333333333333)","(5.5, 7.4, 7.1000000000000005)","(3.7, 4.8, 4.466666666666667)"
09-01-2023 09:04:38.577461,"(11.0, 36.0, 32.41666666666667)","(21.0, 80.0, 61.599999999999994)","(3.2, 3.7, 3.3666666666666667)","(5.0, 6.6, 6.133333333333334)","(17.0, 44.0, 35.5)","(21.0, 100.0, 70.0)","(31.0, 180.0, 113.0)","(21.0, 120.0, 59.33333333333333)","(5.5, 7.4, 7.1000000000000005)","(3.7, 4.8, 4.742857142857143)"
