,Hurunui Mouse,Homebush Madison,Miss Matilda,Mr Muggins,Go Again,Homebush Faith
10-01-2023 09:11:31.071785,"(6.0, 9.2, 7.699999999999999)","(8.0, 16.0, 11.066666666666666)","(12.0, 26.0, 14.0)","(6.5, 11.5, 7.473684210526316)","(1.65, 1.79, 1.7491666666666668)","(6.0, 12.0, 9.6)"
10-01-2023 09:11:32.019144,"(6.0, 10.0, 8.1)","(8.0, 16.0, 11.066666666666666)","(12.0, 26.0, 14.0)","(6.5, 11.5, 7.473684210526316)","(1.65, 1.79, 1.7491666666666668)","(6.0, 12.0, 9.6)"
10-01-2023 09:11:32.907435,"(6.0, 10.0, 8.1)","(8.0, 16.0, 11.066666666666666)","(12.0, 26.0, 14.0)","(6.5, 11.5, 7.473684210526316)","(1.65, 1.79, 1.7491666666666668)","(6.0, 12.0, 9.6)"
10-01-2023 09:11:33.774179,"(6.0, 10.0, 8.1)","(8.0, 16.0, 11.066666666666666)","(12.0, 26.0, 14.0)","(6.5, 11.5, 7.473684210526316)","(1.65, 1.79, 1.7491666666666668)","(6.0, 12.0, 9.6)"
10-01-2023 09:11:34.673761,"(6.0, 10.0, 8.1)","(8.0, 16.0, 11.066666666666666)","(12.0, 26.0, 14.0)","(6.5, 11.5, 7.473684210526316)","(1.65, 1.79, 1.745)","(6.0, 12.0, 8.1)"
10-01-2023 09:11:35.557991,"(6.0, 9.8, 7.4)","(8.0, 16.0, 11.066666666666666)","(12.0, 26.0, 14.0)","(6.5, 11.5, 7.1764705882352935)","(1.65, 1.78, 1.72)","(6.0, 12.0, 8.85)"
10-01-2023 09:11:36.414166,"(6.0, 9.8, 7.8)","(8.0, 16.0, 11.6)","(12.0, 26.0, 14.0)","(6.5, 11.5, 7.84375)","(1.65, 1.72, 1.7101818181818182)","(6.0, 12.0, 8.85)"
10-01-2023 09:11:37.280365,"(6.0, 9.8, 7.8)","(8.0, 16.0, 11.6)","(12.0, 26.0, 14.0)","(6.5, 11.5, 7.84375)","(1.65, 1.72, 1.7101818181818182)","(6.0, 12.0, 8.85)"
10-01-2023 09:11:38.213621,"(6.0, 9.8, 7.8)","(8.0, 16.0, 11.6)","(12.0, 26.0, 14.0)","(6.5, 11.5, 7.84375)","(1.65, 1.72, 1.7101818181818182)","(6.0, 12.0, 8.85)"
10-01-2023 09:11:39.079455,"(6.0, 9.8, 7.8)","(8.0, 16.0, 11.6)","(12.0, 26.0, 14.0)","(6.5, 11.5, 7.84375)","(1.65, 1.72, 1.7101818181818182)","(6.0, 12.0, 8.85)"
10-01-2023 09:11:39.924750,"(6.0, 9.8, 7.8)","(8.0, 16.0, 11.6)","(12.0, 26.0, 14.0)","(6.5, 11.5, 7.84375)","(1.65, 1.72, 1.7101818181818182)","(6.0, 12.0, 8.85)"
10-01-2023 09:11:40.788660,"(6.0, 9.8, 7.8)","(8.0, 16.0, 11.6)","(12.0, 26.0, 14.0)","(6.5, 11.5, 7.84375)","(1.65, 1.72, 1.7101818181818182)","(6.0, 12.0, 10.56)"
10-01-2023 09:11:41.702913,"(6.0, 9.8, 8.52)","(8.0, 16.0, 13.333333333333334)","(12.0, 26.0, 17.857142857142858)","(6.5, 11.5, 9.53125)","(1.65, 1.65, 1.6462857142857141)","(6.0, 12.0, 10.56)"
10-01-2023 09:11:42.585804,"(6.0, 9.8, 8.52)","(8.0, 16.0, 13.333333333333334)","(12.0, 26.0, 17.857142857142858)","(6.5, 11.5, 9.53125)","(1.65, 1.65, 1.6638461538461538)","(6.0, 12.0, 9.2)"
10-01-2023 09:11:43.471770,"(6.0, 9.8, 7.514285714285714)","(8.0, 16.0, 12.3)","(12.0, 26.0, 14.0)","(6.5, 11.5, 7.0)","(1.65, 1.96, 1.6638461538461538)","(6.0, 12.0, 9.2)"
10-01-2023 09:11:44.412075,"(6.0, 9.6, 8.08)","(8.0, 16.0, 12.3)","(12.0, 26.0, 21.25)","(6.5, 11.0, 8.7)","(1.65, 1.94, 1.6712)","(6.0, 12.0, 9.2)"
10-01-2023 09:11:45.363267,"(6.0, 10.0, 7.0600000000000005)","(8.0, 16.0, 12.3)","(12.0, 26.0, 14.0)","(6.5, 11.0, 8.7)","(1.65, 1.94, 1.6712)","(6.0, 12.0, 9.2)"
10-01-2023 09:11:46.316899,"(6.0, 10.0, 7.0600000000000005)","(8.0, 16.0, 12.3)","(12.0, 26.0, 14.0)","(6.5, 11.0, 8.7)","(1.65, 1.94, 1.6712)","(6.0, 12.0, 9.2)"
10-01-2023 09:11:47.249815,"(6.0, 10.0, 7.6)","(8.0, 16.0, 12.3)","(12.0, 26.0, 14.0)","(6.5, 11.0, 8.7)","(1.65, 1.94, 1.664927536231884)","(6.0, 12.0, 11.14090909090909)"
10-01-2023 09:11:48.119053,"(6.0, 12.0, 8.9)","(8.0, 16.0, 12.3)","(12.0, 26.0, 14.0)","(6.5, 11.0, 8.7)","(1.65, 2.0, 1.664927536231884)","(6.0, 12.0, 8.9)"
10-01-2023 09:11:49.058868,"(6.0, 12.0, 8.125)","(8.0, 16.0, 12.3)","(12.0, 26.0, 14.0)","(6.5, 11.0, 8.7)","(1.65, 2.0, 1.7923684210526316)","(6.0, 12.0, 8.9)"
10-01-2023 09:11:49.926273,"(6.0, 12.0, 8.125)","(8.0, 16.0, 12.3)","(12.0, 26.0, 14.0)","(6.5, 11.0, 8.7)","(1.65, 1.98, 1.7923684210526316)","(6.0, 12.0, 8.9)"
10-01-2023 09:11:50.767005,"(6.0, 12.0, 8.125)","(8.0, 16.0, 12.3)","(12.0, 26.0, 14.0)","(6.5, 11.0, 8.7)","(1.65, 1.98, 1.7923684210526316)","(6.0, 12.0, 8.9)"
10-01-2023 09:11:51.648327,"(6.0, 12.0, 8.88888888888889)","(8.0, 16.0, 12.3)","(12.0, 26.0, 14.0)","(6.5, 11.0, 8.7)","(1.65, 1.75, 1.7024324324324325)","(6.0, 12.0, 9.2)"
10-01-2023 09:11:52.556889,"(6.0, 12.0, 8.64)","(8.0, 16.0, 12.3)","(12.0, 26.0, 14.0)","(6.5, 11.5, 7.0)","(1.65, 1.75, 1.7024324324324325)","(6.0, 12.0, 9.2)"
10-01-2023 09:11:53.499804,"(6.0, 12.0, 8.64)","(8.0, 16.0, 12.3)","(12.0, 26.0, 14.0)","(6.5, 11.5, 7.0)","(1.65, 1.75, 1.6986666666666665)","(6.0, 12.0, 9.2)"
10-01-2023 09:11:54.352792,"(6.0, 12.0, 8.64)","(8.0, 16.0, 12.3)","(12.0, 26.0, 14.0)","(6.5, 11.5, 7.0)","(1.65, 1.75, 1.6986666666666665)","(6.0, 12.0, 9.2)"
10-01-2023 09:11:55.220403,"(6.0, 12.0, 7.800000000000001)","(8.0, 16.0, 12.3)","(12.0, 26.0, 14.0)","(6.5, 11.5, 7.0)","(1.65, 1.75, 1.727142857142857)","(6.0, 12.0, 7.800000000000001)"
10-01-2023 09:11:56.091062,"(6.0, 12.0, 7.800000000000001)","(8.0, 16.0, 12.3)","(12.0, 26.0, 14.0)","(6.5, 11.5, 7.0)","(1.65, 1.75, 1.727142857142857)","(6.0, 12.0, 7.800000000000001)"
10-01-2023 09:11:56.948027,"(6.0, 12.0, 7.800000000000001)","(8.0, 16.0, 12.3)","(12.0, 26.0, 14.0)","(6.5, 11.5, 7.0)","(1.65, 1.75, 1.72)","(6.0, 12.0, 7.800000000000001)"
10-01-2023 09:11:57.814876,"(6.0, 12.0, 7.800000000000001)","(8.0, 16.0, 12.3)","(12.0, 26.0, 14.0)","(6.5, 11.5, 7.0)","(1.65, 1.75, 1.72)","(6.0, 12.0, 7.800000000000001)"
10-01-2023 09:11:58.724502,"(6.0, 12.0, 7.800000000000001)","(8.0, 16.0, 12.3)","(12.0, 26.0, 14.0)","(6.5, 11.5, 7.0)","(1.65, 1.75, 1.72)","(6.0, 12.0, 7.800000000000001)"
10-01-2023 09:11:59.685055,"(6.0, 12.0, 7.800000000000001)","(8.0, 16.0, 12.3)","(12.0, 26.0, 14.0)","(6.5, 11.5, 7.0)","(1.65, 1.75, 1.72)","(6.0, 12.0, 7.800000000000001)"
10-01-2023 09:12:00.604915,"(6.0, 12.0, 7.800000000000001)","(8.0, 16.0, 12.3)","(12.0, 26.0, 14.0)","(6.5, 11.5, 7.0)","(1.65, 1.75, 1.72)","(6.0, 12.0, 7.800000000000001)"
10-01-2023 09:12:01.524091,"(6.0, 12.0, 7.800000000000001)","(8.0, 16.0, 12.3)","(12.0, 26.0, 14.0)","(6.5, 11.5, 7.0)","(1.65, 1.75, 1.72)","(6.0, 12.0, 7.800000000000001)"
10-01-2023 09:12:02.469152,"(6.0, 12.0, 7.800000000000001)","(8.0, 16.0, 12.3)","(12.0, 26.0, 14.0)","(6.5, 11.5, 7.0)","(1.65, 1.75, 1.8292)","(6.0, 12.0, 8.9)"
10-01-2023 09:12:03.381047,"(6.0, 12.0, 8.9)","(8.0, 16.0, 12.3)","(12.0, 26.0, 14.0)","(6.5, 11.5, 7.0)","(1.65, 1.97, 1.8045454545454545)","(6.0, 12.0, 8.9)"
10-01-2023 09:12:04.314705,"(6.0, 12.0, 8.9)","(8.0, 16.0, 12.3)","(12.0, 26.0, 14.0)","(6.5, 11.5, 7.0)","(1.65, 1.95, 1.6907999999999999)","(6.0, 12.0, 8.9)"
10-01-2023 09:12:05.173036,"(6.0, 12.0, 8.9)","(8.0, 16.0, 12.3)","(12.0, 26.0, 14.0)","(6.5, 11.5, 7.0)","(1.65, 1.95, 1.6907999999999999)","(6.0, 12.0, 8.9)"
10-01-2023 09:12:06.076689,"(6.0, 12.0, 8.9)","(8.0, 16.0, 12.3)","(12.0, 26.0, 14.0)","(6.5, 11.5, 7.0)","(1.65, 1.94, 1.6952941176470588)","(6.0, 12.0, 8.9)"
10-01-2023 09:12:06.958523,"(6.0, 12.0, 8.9)","(8.0, 16.0, 12.3)","(12.0, 26.0, 14.0)","(6.5, 11.5, 7.0)","(1.65, 1.94, 1.6952941176470588)","(6.0, 12.0, 8.9)"
10-01-2023 09:12:07.836152,"(6.0, 12.0, 8.9)","(8.0, 16.0, 12.3)","(12.0, 26.0, 14.0)","(6.5, 11.5, 7.0)","(1.65, 1.94, 1.6952941176470588)","(6.0, 12.0, 8.9)"
10-01-2023 09:12:08.717592,"(6.0, 12.0, 8.9)","(8.0, 16.0, 12.3)","(12.0, 26.0, 14.0)","(6.5, 11.5, 7.0)","(1.65, 1.94, 1.6952941176470588)","(6.0, 12.0, 8.9)"
10-01-2023 09:12:09.637390,"(6.0, 12.0, 8.9)","(8.0, 16.0, 12.3)","(12.0, 26.0, 13.571428571428571)","(6.5, 11.5, 7.083333333333334)","(1.65, 1.94, 1.6952941176470588)","(6.0, 12.0, 8.9)"
10-01-2023 09:12:10.534776,"(6.0, 12.0, 8.9)","(8.0, 16.0, 12.3)","(12.0, 26.0, 13.571428571428571)","(6.5, 11.5, 7.083333333333334)","(1.65, 1.94, 1.6952941176470588)","(6.0, 12.0, 8.9)"
10-01-2023 09:12:11.433330,"(6.0, 12.0, 8.9)","(8.0, 16.0, 12.3)","(12.0, 26.0, 13.571428571428571)","(6.5, 11.5, 7.0)","(1.65, 1.94, 1.6952941176470588)","(6.0, 12.0, 8.9)"
10-01-2023 09:12:12.283984,"(6.0, 12.0, 8.9)","(8.0, 16.0, 12.3)","(12.0, 26.0, 13.571428571428571)","(6.5, 11.5, 7.0)","(1.65, 1.94, 1.8432558139534883)","(6.0, 12.0, 8.9)"
10-01-2023 09:12:13.142210,"(6.0, 12.0, 8.9)","(8.0, 16.0, 12.3)","(12.0, 26.0, 13.571428571428571)","(6.5, 11.5, 7.0)","(1.65, 1.94, 1.8432558139534883)","(6.0, 12.0, 8.9)"
10-01-2023 09:12:13.998911,"(6.0, 12.0, 8.9)","(8.0, 16.0, 12.3)","(12.0, 26.0, 18.09090909090909)","(6.5, 11.5, 7.0)","(1.65, 1.94, 1.8432558139534883)","(6.0, 12.0, 8.9)"
10-01-2023 09:12:14.851165,"(6.0, 12.0, 8.9)","(8.0, 16.0, 12.3)","(12.0, 26.0, 18.09090909090909)","(6.5, 12.0, 8.64)","(1.65, 1.94, 1.8432558139534883)","(6.0, 12.0, 8.9)"
10-01-2023 09:12:15.801846,"(6.0, 12.0, 8.9)","(8.0, 16.0, 12.3)","(12.0, 26.0, 18.09090909090909)","(6.5, 12.0, 8.64)","(1.65, 1.94, 1.8432558139534883)","(6.0, 12.0, 8.9)"
10-01-2023 09:12:16.722346,"(6.0, 12.0, 8.9)","(8.0, 16.0, 12.3)","(12.0, 26.0, 18.09090909090909)","(6.5, 12.0, 8.64)","(1.65, 1.94, 1.8432558139534883)","(6.0, 12.0, 8.9)"
10-01-2023 09:12:17.638043,"(6.0, 12.0, 8.9)","(8.0, 16.0, 12.3)","(12.0, 26.0, 18.09090909090909)","(6.5, 12.0, 8.64)","(1.65, 1.94, 1.8432558139534883)","(6.0, 12.0, 8.9)"
10-01-2023 09:12:18.522521,"(6.0, 12.0, 8.9)","(8.0, 16.0, 12.3)","(12.0, 26.0, 19.785714285714285)","(6.5, 12.0, 8.64)","(1.65, 1.94, 1.8432558139534883)","(6.0, 12.0, 8.9)"
10-01-2023 09:12:19.430294,"(6.0, 12.0, 8.9)","(8.0, 16.0, 12.3)","(12.0, 26.0, 19.785714285714285)","(6.5, 12.0, 8.64)","(1.65, 1.94, 1.8432558139534883)","(6.0, 12.0, 8.9)"
10-01-2023 09:12:20.341127,"(6.0, 12.0, 8.9)","(8.0, 16.0, 12.3)","(12.0, 26.0, 19.785714285714285)","(6.5, 12.0, 8.64)","(1.65, 1.94, 1.8432558139534883)","(6.0, 12.0, 8.9)"
10-01-2023 09:12:21.215440,"(6.0, 12.0, 8.9)","(8.0, 16.0, 12.3)","(12.0, 26.0, 19.785714285714285)","(6.5, 12.0, 8.64)","(1.65, 1.94, 1.8432558139534883)","(6.0, 12.0, 8.9)"
10-01-2023 09:12:22.078931,"(6.0, 12.0, 8.9)","(8.0, 16.0, 12.3)","(12.0, 26.0, 19.785714285714285)","(6.5, 12.0, 8.64)","(1.65, 1.94, 1.8432558139534883)","(6.0, 12.0, 8.9)"
10-01-2023 09:12:22.942853,"(6.0, 12.0, 8.9)","(8.0, 16.0, 12.3)","(12.0, 26.0, 19.785714285714285)","(6.5, 12.0, 8.64)","(1.65, 1.94, 1.8432558139534883)","(6.0, 12.0, 8.9)"
10-01-2023 09:12:23.837498,"(6.0, 12.0, 8.9)","(8.0, 16.0, 12.3)","(12.0, 26.0, 19.785714285714285)","(6.5, 12.0, 8.64)","(1.65, 1.94, 1.78)","(6.0, 12.0, 8.9)"
10-01-2023 09:12:24.751830,"(6.0, 12.0, 8.9)","(8.0, 16.0, 12.3)","(12.0, 26.0, 19.785714285714285)","(6.5, 12.0, 8.64)","(1.65, 1.94, 1.78)","(6.0, 12.0, 8.9)"
10-01-2023 09:12:25.645698,"(6.0, 12.0, 8.9)","(8.0, 16.0, 12.3)","(12.0, 26.0, 19.785714285714285)","(6.5, 12.0, 8.64)","(1.65, 1.94, 1.78)","(6.0, 12.0, 8.9)"
10-01-2023 09:12:26.537697,"(6.0, 12.0, 8.9)","(8.0, 16.0, 12.3)","(12.0, 26.0, 19.785714285714285)","(6.5, 12.0, 8.64)","(1.65, 1.94, 1.78)","(6.0, 12.0, 8.9)"
10-01-2023 09:12:27.426966,"(6.0, 12.0, 8.9)","(8.0, 16.0, 12.3)","(12.0, 26.0, 19.785714285714285)","(6.5, 12.0, 8.64)","(1.65, 1.94, 1.78)","(6.0, 12.0, 8.9)"
10-01-2023 09:12:28.261860,"(6.0, 12.0, 8.9)","(8.0, 16.0, 12.3)","(12.0, 26.0, 19.785714285714285)","(6.5, 12.0, 8.64)","(1.65, 1.94, 1.78)","(6.0, 12.0, 8.9)"
10-01-2023 09:12:29.147452,"(6.0, 12.0, 8.9)","(8.0, 16.0, 12.3)","(12.0, 26.0, 19.785714285714285)","(6.5, 12.0, 8.64)","(1.65, 1.94, 1.78)","(6.0, 12.0, 8.9)"
10-01-2023 09:12:30.049564,"(6.0, 12.0, 8.9)","(8.0, 16.0, 12.3)","(12.0, 26.0, 19.785714285714285)","(6.5, 12.0, 8.64)","(1.65, 1.94, 1.78)","(6.0, 12.0, 8.9)"
10-01-2023 09:12:30.950902,"(6.0, 12.0, 8.9)","(8.0, 16.0, 12.3)","(12.0, 26.0, 19.785714285714285)","(6.5, 12.0, 8.64)","(1.65, 1.94, 1.78)","(6.0, 12.0, 8.9)"
10-01-2023 09:12:31.868413,"(6.0, 12.0, 8.9)","(8.0, 16.0, 12.3)","(12.0, 26.0, 19.785714285714285)","(6.5, 12.0, 8.64)","(1.65, 1.94, 1.78)","(6.0, 12.0, 8.9)"
10-01-2023 09:12:32.758862,"(6.0, 12.0, 8.9)","(8.0, 16.0, 12.3)","(12.0, 26.0, 19.785714285714285)","(6.5, 12.0, 8.64)","(1.65, 1.94, 1.78)","(6.0, 12.0, 8.9)"
10-01-2023 09:12:33.676092,"(6.0, 12.0, 7.425000000000001)","(8.0, 16.0, 12.3)","(12.0, 26.0, 19.785714285714285)","(6.5, 12.0, 10.379999999999999)","(1.65, 1.94, 1.78)","(6.0, 12.0, 8.9)"
10-01-2023 09:12:34.604000,"(6.0, 12.0, 10.17)","(8.0, 16.0, 12.3)","(12.0, 26.0, 19.785714285714285)","(6.5, 12.0, 9.4)","(1.65, 1.94, 1.78)","(6.0, 12.0, 8.9)"
10-01-2023 09:12:35.471206,"(6.0, 10.0, 7.204545454545455)","(8.0, 16.0, 12.3)","(12.0, 26.0, 19.785714285714285)","(6.5, 12.0, 9.4)","(1.65, 1.94, 1.78)","(6.0, 12.0, 8.9)"
10-01-2023 09:12:36.325084,"(6.0, 10.0, 7.204545454545455)","(8.0, 16.0, 12.3)","(12.0, 26.0, 19.785714285714285)","(6.5, 12.0, 9.685714285714285)","(1.65, 1.94, 1.78)","(6.0, 12.0, 8.9)"
10-01-2023 09:12:37.200471,"(6.0, 10.0, 7.204545454545455)","(8.0, 16.0, 12.3)","(12.0, 26.0, 19.785714285714285)","(6.5, 12.0, 9.685714285714285)","(1.65, 1.94, 1.78)","(6.0, 12.0, 8.9)"
10-01-2023 09:12:38.106173,"(6.0, 9.6, 7.077272727272727)","(8.0, 16.0, 12.3)","(12.0, 26.0, 19.785714285714285)","(6.5, 12.0, 9.685714285714285)","(1.65, 1.94, 1.78)","(6.0, 12.0, 8.9)"
10-01-2023 09:12:38.968372,"(6.0, 9.6, 7.077272727272727)","(8.0, 16.0, 12.3)","(12.0, 26.0, 19.785714285714285)","(6.5, 12.0, 9.685714285714285)","(1.65, 1.94, 1.78)","(6.0, 12.0, 11.14090909090909)"
10-01-2023 09:12:39.841361,"(6.0, 9.6, 6.423529411764706)","(8.0, 16.0, 14.05)","(12.0, 26.0, 19.785714285714285)","(6.5, 12.0, 9.685714285714285)","(1.65, 1.94, 1.78)","(6.0, 12.0, 11.852380952380953)"
10-01-2023 09:12:40.760204,"(6.0, 10.0, 8.666666666666666)","(8.0, 16.0, 12.8)","(12.0, 26.0, 19.785714285714285)","(6.5, 12.5, 9.222222222222221)","(1.65, 1.94, 1.78)","(6.0, 12.5, 10.42)"
10-01-2023 09:12:41.606667,"(6.0, 10.0, 8.666666666666666)","(8.0, 16.0, 14.311111111111112)","(12.0, 26.0, 19.785714285714285)","(6.5, 12.5, 9.222222222222221)","(1.65, 1.94, 1.78)","(6.0, 13.5, 8.6875)"
10-01-2023 09:12:42.445266,"(6.0, 10.0, 8.666666666666666)","(8.0, 16.0, 14.311111111111112)","(12.0, 26.0, 19.785714285714285)","(6.5, 12.5, 9.222222222222221)","(1.65, 1.94, 1.78)","(6.0, 13.5, 8.142857142857142)"
10-01-2023 09:12:43.317408,"(6.0, 10.0, 8.666666666666666)","(8.0, 16.0, 14.311111111111112)","(12.0, 26.0, 19.785714285714285)","(6.5, 12.5, 9.222222222222221)","(1.65, 1.94, 1.78)","(6.0, 13.5, 8.142857142857142)"
10-01-2023 09:12:44.209605,"(6.0, 10.0, 8.666666666666666)","(8.0, 16.0, 14.311111111111112)","(12.0, 26.0, 19.785714285714285)","(6.5, 12.5, 9.222222222222221)","(1.65, 1.94, 1.78)","(6.0, 13.5, 8.142857142857142)"
10-01-2023 09:12:45.087843,"(6.0, 10.0, 8.666666666666666)","(8.0, 16.0, 14.311111111111112)","(12.0, 26.0, 19.785714285714285)","(6.5, 12.5, 9.222222222222221)","(1.65, 1.94, 1.78)","(6.0, 13.5, 8.142857142857142)"
10-01-2023 09:12:45.976132,"(6.0, 10.0, 8.666666666666666)","(8.0, 16.0, 14.311111111111112)","(12.0, 26.0, 19.785714285714285)","(6.5, 12.5, 9.222222222222221)","(1.65, 1.94, 1.78)","(6.0, 13.5, 8.142857142857142)"
10-01-2023 09:12:46.884148,"(6.0, 10.0, 8.666666666666666)","(8.0, 16.0, 14.311111111111112)","(12.0, 26.0, 19.785714285714285)","(6.5, 12.5, 9.222222222222221)","(1.65, 1.94, 1.78)","(6.0, 13.5, 8.142857142857142)"
10-01-2023 09:12:47.807231,"(6.0, 10.0, 8.666666666666666)","(8.0, 16.0, 14.311111111111112)","(12.0, 26.0, 19.785714285714285)","(6.5, 12.0, 10.92)","(1.65, 1.94, 1.78)","(6.0, 13.5, 8.142857142857142)"
10-01-2023 09:12:48.660407,"(6.0, 10.0, 8.666666666666666)","(8.0, 16.0, 14.311111111111112)","(12.0, 26.0, 19.785714285714285)","(6.5, 12.5, 8.96)","(1.65, 1.94, 1.78)","(6.0, 13.5, 8.142857142857142)"
10-01-2023 09:12:49.514281,"(6.0, 10.0, 8.666666666666666)","(8.0, 16.0, 14.311111111111112)","(12.0, 26.0, 19.785714285714285)","(6.5, 12.5, 8.96)","(1.65, 1.94, 1.78)","(6.0, 13.5, 8.142857142857142)"
10-01-2023 09:12:50.421569,"(6.0, 10.0, 8.666666666666666)","(8.0, 16.0, 14.311111111111112)","(12.0, 26.0, 19.785714285714285)","(6.5, 12.5, 8.96)","(1.65, 1.94, 1.78)","(6.0, 13.5, 8.142857142857142)"
10-01-2023 09:12:51.279936,"(6.0, 10.0, 8.666666666666666)","(8.0, 16.0, 14.311111111111112)","(12.0, 26.0, 19.785714285714285)","(6.5, 12.5, 8.96)","(1.65, 1.94, 1.78)","(6.0, 13.5, 8.142857142857142)"
10-01-2023 09:12:52.140737,"(6.0, 10.0, 8.666666666666666)","(8.0, 16.0, 14.311111111111112)","(12.0, 26.0, 19.785714285714285)","(6.5, 12.5, 8.96)","(1.65, 1.94, 1.78)","(6.0, 13.5, 8.142857142857142)"
10-01-2023 09:12:53.035510,"(6.0, 10.0, 8.666666666666666)","(8.0, 16.0, 14.311111111111112)","(12.0, 26.0, 19.785714285714285)","(6.5, 12.5, 8.96)","(1.65, 1.94, 1.78)","(6.0, 13.5, 8.142857142857142)"
10-01-2023 09:12:53.958753,"(6.0, 10.0, 8.666666666666666)","(8.0, 16.0, 14.311111111111112)","(12.0, 26.0, 19.785714285714285)","(6.5, 12.5, 8.96)","(1.65, 1.94, 1.78)","(6.0, 13.5, 8.142857142857142)"
10-01-2023 09:12:54.838140,"(6.0, 10.0, 6.444444444444445)","(8.0, 16.0, 14.311111111111112)","(12.0, 26.0, 19.785714285714285)","(6.5, 12.0, 9.685714285714285)","(1.65, 1.94, 1.78)","(6.0, 13.5, 8.142857142857142)"
10-01-2023 09:12:55.675249,"(6.0, 10.0, 6.444444444444445)","(8.0, 16.0, 14.311111111111112)","(12.0, 26.0, 20.2)","(6.5, 12.0, 8.76)","(1.65, 1.94, 1.78)","(6.0, 13.5, 8.142857142857142)"
10-01-2023 09:12:56.531935,"(6.0, 10.0, 6.421052631578947)","(8.0, 16.0, 14.986666666666666)","(12.0, 26.0, 20.2)","(6.5, 12.0, 8.76)","(1.65, 1.94, 1.78)","(6.0, 13.5, 8.142857142857142)"
10-01-2023 09:12:57.417245,"(6.0, 10.0, 6.421052631578947)","(8.0, 16.0, 15.155555555555555)","(12.0, 26.0, 21.166666666666668)","(6.5, 12.0, 8.76)","(1.65, 1.94, 1.78)","(6.0, 13.5, 8.142857142857142)"
10-01-2023 09:12:58.306862,"(6.0, 10.0, 6.421052631578947)","(8.0, 16.0, 13.942857142857143)","(12.0, 26.0, 21.166666666666668)","(6.5, 12.0, 8.76)","(1.65, 1.94, 1.78)","(6.0, 13.5, 8.142857142857142)"
10-01-2023 09:12:59.197956,"(6.0, 10.0, 6.421052631578947)","(8.0, 16.0, 12.5)","(12.0, 26.0, 21.166666666666668)","(6.5, 12.0, 8.76)","(1.65, 1.94, 1.78)","(6.0, 13.5, 8.142857142857142)"
10-01-2023 09:13:00.130630,"(6.0, 10.0, 6.421052631578947)","(8.0, 16.0, 12.96)","(12.0, 26.0, 21.166666666666668)","(6.5, 12.0, 8.76)","(1.65, 1.94, 1.78)","(6.0, 13.5, 8.142857142857142)"
10-01-2023 09:13:01.067813,"(6.0, 10.0, 6.421052631578947)","(8.0, 16.0, 12.96)","(12.0, 26.0, 21.166666666666668)","(6.5, 11.5, 8.233333333333333)","(1.65, 1.94, 1.78)","(6.0, 13.5, 8.142857142857142)"
10-01-2023 09:13:01.962491,"(6.0, 10.0, 6.421052631578947)","(8.0, 16.0, 12.96)","(12.0, 26.0, 21.166666666666668)","(6.5, 11.5, 8.233333333333333)","(1.65, 1.94, 1.78)","(6.0, 13.5, 8.142857142857142)"
10-01-2023 09:13:02.799546,"(6.0, 10.0, 6.421052631578947)","(8.0, 16.0, 12.96)","(12.0, 26.0, 21.166666666666668)","(6.5, 11.5, 8.233333333333333)","(1.65, 1.94, 1.78)","(6.0, 13.5, 8.142857142857142)"
10-01-2023 09:13:03.704153,"(6.0, 10.0, 6.421052631578947)","(8.0, 16.0, 12.96)","(12.0, 26.0, 21.166666666666668)","(6.5, 11.5, 8.233333333333333)","(1.65, 1.94, 1.78)","(6.0, 13.5, 8.142857142857142)"
10-01-2023 09:13:04.590370,"(6.0, 10.0, 6.421052631578947)","(8.0, 16.0, 12.96)","(12.0, 26.0, 21.166666666666668)","(6.5, 11.5, 8.233333333333333)","(1.65, 1.94, 1.7765384615384614)","(6.0, 13.5, 8.142857142857142)"
10-01-2023 09:13:05.437826,"(6.0, 10.0, 6.421052631578947)","(8.0, 16.0, 12.96)","(12.0, 26.0, 21.166666666666668)","(6.5, 11.5, 8.233333333333333)","(1.65, 1.94, 1.7825925925925925)","(6.0, 13.5, 8.142857142857142)"
10-01-2023 09:13:06.288803,"(6.0, 10.0, 6.421052631578947)","(8.0, 16.0, 12.96)","(12.0, 26.0, 21.166666666666668)","(6.5, 11.0, 8.8)","(1.65, 1.93, 1.7605882352941176)","(6.0, 13.5, 8.142857142857142)"
10-01-2023 09:13:07.193697,"(6.0, 10.0, 6.421052631578947)","(8.0, 16.0, 12.96)","(12.0, 26.0, 21.166666666666668)","(6.5, 11.0, 8.8)","(1.65, 1.93, 1.7605882352941176)","(6.0, 13.5, 8.142857142857142)"
10-01-2023 09:13:08.042307,"(6.0, 10.0, 6.421052631578947)","(8.0, 16.0, 12.96)","(12.0, 26.0, 21.166666666666668)","(6.5, 11.0, 8.8)","(1.65, 1.93, 1.7605882352941176)","(6.0, 13.5, 8.142857142857142)"
10-01-2023 09:13:08.900280,"(6.0, 10.0, 6.421052631578947)","(8.0, 16.0, 12.96)","(12.0, 26.0, 21.166666666666668)","(6.5, 11.0, 8.8)","(1.65, 1.93, 1.7605882352941176)","(6.0, 13.5, 8.142857142857142)"
10-01-2023 09:13:09.771267,"(6.0, 10.0, 6.421052631578947)","(8.0, 16.0, 12.96)","(12.0, 26.0, 21.166666666666668)","(6.5, 11.0, 8.2)","(1.65, 1.93, 1.7605882352941176)","(6.0, 13.5, 11.333333333333332)"
