,Bye Bye Blues,Paramount Patti,Wild Bean,Lipinski Pie,Finniss Swell,Bellas Flower
16-12-2022 13:07:30.457160,"(3.8, 7.2, 4.247368421052632)","(10.0, 19.5, 16.5)","(4.8, 7.8, 5.816666666666666)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.868)","(4.8, 8.2, 8.071428571428571)"
16-12-2022 13:07:31.407709,"(3.8, 7.2, 4.247368421052632)","(10.0, 19.5, 16.5)","(4.8, 7.8, 5.816666666666666)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.868)","(4.8, 8.2, 8.071428571428571)"
16-12-2022 13:07:32.485554,"(3.8, 7.2, 4.247368421052632)","(10.0, 19.5, 16.5)","(4.8, 7.8, 5.816666666666666)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.868)","(4.8, 8.2, 8.071428571428571)"
16-12-2022 13:07:33.571234,"(3.8, 7.2, 4.247368421052632)","(10.0, 19.5, 16.5)","(4.8, 7.8, 5.816666666666666)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.868)","(4.8, 8.2, 8.071428571428571)"
16-12-2022 13:07:34.504114,"(3.8, 7.2, 4.247368421052632)","(10.0, 19.5, 16.5)","(4.8, 7.8, 5.816666666666666)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.868)","(4.8, 8.2, 8.071428571428571)"
16-12-2022 13:07:35.409691,"(3.8, 7.2, 4.247368421052632)","(10.0, 19.5, 16.5)","(4.8, 7.8, 5.816666666666666)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.868)","(4.8, 8.2, 8.071428571428571)"
16-12-2022 13:07:36.514089,"(3.8, 7.2, 4.488095238095238)","(10.0, 19.5, 16.5)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.8274999999999997)","(4.8, 8.2, 7.975)"
16-12-2022 13:07:37.644909,"(3.8, 7.2, 4.488095238095238)","(10.0, 19.5, 16.5)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.76)","(4.8, 8.2, 7.975)"
16-12-2022 13:07:38.730120,"(3.8, 7.2, 4.488095238095238)","(10.0, 19.5, 16.5)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.8274999999999997)","(4.8, 8.2, 7.975)"
16-12-2022 13:07:39.852780,"(3.8, 7.2, 4.488095238095238)","(10.0, 19.5, 16.5)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.575)","(4.8, 8.2, 7.975)"
16-12-2022 13:07:41.015930,"(3.8, 7.2, 4.488095238095238)","(10.0, 19.5, 16.5)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.7399999999999998)","(4.8, 8.2, 6.52)"
16-12-2022 13:07:42.140328,"(3.8, 7.2, 4.488095238095238)","(10.0, 19.5, 16.5)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.7399999999999998)","(4.8, 8.2, 7.085714285714285)"
16-12-2022 13:07:43.327668,"(3.8, 7.2, 4.488095238095238)","(10.0, 19.5, 16.5)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.7399999999999998)","(4.8, 8.2, 7.576923076923077)"
16-12-2022 13:07:44.376557,"(3.8, 7.2, 4.488095238095238)","(10.0, 19.5, 16.5)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.7399999999999998)","(4.8, 8.2, 6.25)"
16-12-2022 13:07:45.399307,"(3.8, 7.2, 4.488095238095238)","(10.0, 19.5, 16.5)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.7399999999999998)","(4.8, 8.2, 6.25)"
16-12-2022 13:07:46.359750,"(3.8, 7.2, 4.488095238095238)","(10.0, 19.5, 16.5)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.7399999999999998)","(4.8, 8.2, 6.3999999999999995)"
16-12-2022 13:07:47.398425,"(3.8, 7.2, 4.488095238095238)","(10.0, 19.5, 16.5)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.7399999999999998)","(4.8, 8.2, 6.3999999999999995)"
16-12-2022 13:07:48.524985,"(3.8, 7.2, 4.488095238095238)","(10.0, 19.5, 16.5)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.7399999999999998)","(4.8, 8.2, 6.3999999999999995)"
16-12-2022 13:07:49.545717,"(3.8, 7.2, 4.488095238095238)","(10.0, 19.5, 16.5)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.7399999999999998)","(4.8, 8.2, 6.3999999999999995)"
16-12-2022 13:07:50.616633,"(3.8, 7.2, 4.488095238095238)","(10.0, 19.5, 16.5)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.7399999999999998)","(4.8, 8.2, 7.572727272727272)"
16-12-2022 13:07:52.060717,"(3.8, 7.2, 4.488095238095238)","(10.0, 19.5, 16.5)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.7399999999999998)","(4.8, 8.2, 6.55)"
16-12-2022 13:07:53.257304,"(3.8, 7.0, 5.95)","(10.0, 19.5, 16.5)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.8916666666666666)","(4.8, 8.2, 6.55)"
16-12-2022 13:07:54.406688,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.8916666666666666)","(4.8, 8.2, 6.55)"
16-12-2022 13:07:55.457788,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.8916666666666666)","(4.8, 8.2, 6.55)"
16-12-2022 13:07:56.384031,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.8916666666666666)","(4.8, 8.2, 6.55)"
16-12-2022 13:07:57.311860,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.8916666666666666)","(4.8, 8.2, 6.55)"
16-12-2022 13:07:58.240902,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.8916666666666666)","(4.8, 8.2, 6.55)"
16-12-2022 13:07:59.251560,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.8916666666666666)","(4.8, 8.2, 6.55)"
16-12-2022 13:08:00.501414,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.8916666666666666)","(4.8, 8.2, 6.55)"
16-12-2022 13:08:01.627705,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.8916666666666666)","(4.8, 8.2, 6.55)"
16-12-2022 13:08:02.873034,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.8916666666666666)","(4.8, 8.2, 6.55)"
16-12-2022 13:08:03.986055,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.8916666666666666)","(4.8, 8.2, 6.55)"
16-12-2022 13:08:05.066522,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.8916666666666666)","(4.8, 8.2, 6.55)"
16-12-2022 13:08:06.159435,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.8916666666666666)","(4.8, 8.2, 6.55)"
16-12-2022 13:08:07.299442,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.8916666666666666)","(4.8, 8.2, 6.55)"
16-12-2022 13:08:08.385035,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.8916666666666666)","(4.8, 8.2, 6.55)"
16-12-2022 13:08:09.406145,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.8916666666666666)","(4.8, 8.2, 6.55)"
16-12-2022 13:08:10.393511,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.8916666666666666)","(4.8, 8.2, 6.55)"
16-12-2022 13:08:11.401102,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.8916666666666666)","(4.8, 8.2, 6.55)"
16-12-2022 13:08:12.370091,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.8916666666666666)","(4.8, 8.2, 6.55)"
16-12-2022 13:08:13.476488,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.8916666666666666)","(4.8, 8.2, 6.55)"
16-12-2022 13:08:14.516897,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.8916666666666666)","(4.8, 8.2, 6.55)"
16-12-2022 13:08:15.518225,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.8916666666666666)","(4.8, 8.2, 6.55)"
16-12-2022 13:08:16.648596,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.8916666666666666)","(4.8, 8.2, 6.55)"
16-12-2022 13:08:17.623981,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.8916666666666666)","(4.8, 8.2, 6.55)"
16-12-2022 13:08:18.809030,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.8916666666666666)","(4.8, 8.2, 6.55)"
16-12-2022 13:08:19.905960,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.8916666666666666)","(4.8, 8.2, 6.55)"
16-12-2022 13:08:21.031634,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.8916666666666666)","(4.8, 8.2, 7.6)"
16-12-2022 13:08:22.154805,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.8916666666666666)","(4.8, 8.2, 6.85)"
16-12-2022 13:08:23.116124,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.8916666666666666)","(4.8, 8.2, 6.85)"
16-12-2022 13:08:24.330041,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.8916666666666666)","(4.8, 8.2, 6.85)"
16-12-2022 13:08:25.389399,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.8916666666666666)","(4.8, 8.2, 7.763636363636363)"
16-12-2022 13:08:26.431061,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.8916666666666666)","(4.8, 8.2, 7.971428571428571)"
16-12-2022 13:08:27.488382,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.8916666666666666)","(4.8, 8.2, 7.971428571428571)"
16-12-2022 13:08:28.421698,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.8916666666666666)","(4.8, 8.2, 7.8181818181818175)"
16-12-2022 13:08:29.418007,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.8916666666666666)","(4.8, 8.2, 7.3)"
16-12-2022 13:08:30.397018,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.8916666666666666)","(4.8, 8.2, 7.3)"
16-12-2022 13:08:31.347070,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.8916666666666666)","(4.8, 8.2, 7.3)"
16-12-2022 13:08:32.345141,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.8916666666666666)","(4.8, 8.2, 7.3)"
16-12-2022 13:08:33.350491,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.8916666666666666)","(4.8, 8.2, 7.3)"
16-12-2022 13:08:34.350150,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.8916666666666666)","(4.8, 8.2, 7.3)"
16-12-2022 13:08:35.462021,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.8916666666666666)","(4.8, 8.2, 7.3)"
16-12-2022 13:08:36.413651,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.8916666666666666)","(4.8, 8.2, 7.3)"
16-12-2022 13:08:37.411259,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.8916666666666666)","(4.8, 8.2, 7.3)"
16-12-2022 13:08:38.549776,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.8916666666666666)","(4.8, 8.2, 7.3)"
16-12-2022 13:08:39.549736,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.8916666666666666)","(4.8, 8.2, 7.3)"
16-12-2022 13:08:40.536484,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.8916666666666666)","(4.8, 8.2, 7.3)"
16-12-2022 13:08:41.494939,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.8916666666666666)","(4.8, 8.2, 7.3)"
16-12-2022 13:08:42.353826,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.8916666666666666)","(4.8, 8.2, 7.3)"
16-12-2022 13:08:43.396397,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.8916666666666666)","(4.8, 8.2, 7.3)"
16-12-2022 13:08:44.401904,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.7399999999999998)","(4.8, 8.2, 7.3)"
16-12-2022 13:08:45.256371,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.7399999999999998)","(4.8, 8.2, 7.3)"
16-12-2022 13:08:46.195591,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.7399999999999998)","(4.8, 8.2, 7.3)"
16-12-2022 13:08:47.179899,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.7399999999999998)","(4.8, 8.2, 7.3)"
16-12-2022 13:08:48.090068,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.7399999999999998)","(4.8, 8.2, 7.3)"
16-12-2022 13:08:49.056322,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.7399999999999998)","(4.8, 8.2, 7.3)"
16-12-2022 13:08:50.001715,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.7399999999999998)","(4.8, 8.2, 7.3)"
16-12-2022 13:08:50.946217,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.7399999999999998)","(4.8, 8.2, 7.3)"
16-12-2022 13:08:51.983241,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.7399999999999998)","(4.8, 8.2, 7.3)"
16-12-2022 13:08:52.976804,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.7399999999999998)","(4.8, 8.2, 7.3)"
16-12-2022 13:08:53.873265,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.7399999999999998)","(4.8, 8.2, 7.3)"
16-12-2022 13:08:54.888655,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.7399999999999998)","(4.8, 8.2, 7.3)"
16-12-2022 13:08:55.899378,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.7399999999999998)","(4.8, 8.2, 7.3)"
16-12-2022 13:08:56.838906,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.7399999999999998)","(4.8, 8.2, 7.3)"
16-12-2022 13:08:57.736599,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.7399999999999998)","(4.8, 8.2, 7.3)"
16-12-2022 13:08:58.639884,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.7399999999999998)","(4.8, 8.2, 7.3)"
16-12-2022 13:08:59.550277,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.8949999999999996)","(4.8, 8.2, 7.728571428571428)"
16-12-2022 13:09:00.486267,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.7533333333333334)","(4.8, 8.2, 7.728571428571428)"
16-12-2022 13:09:01.380812,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.7533333333333334)","(4.8, 8.2, 7.728571428571428)"
16-12-2022 13:09:02.260498,"(3.8, 7.0, 5.95)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.7533333333333334)","(4.8, 8.2, 7.728571428571428)"
16-12-2022 13:09:03.262104,"(3.8, 7.0, 6.60625)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.311111111111111)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.969090909090909)","(4.8, 8.2, 7.0)"
16-12-2022 13:09:04.256898,"(3.8, 7.0, 6.60625)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.56)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.8325)","(4.8, 8.2, 7.0)"
16-12-2022 13:09:05.155061,"(3.8, 7.0, 6.60625)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.63)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.76)","(4.8, 8.2, 7.0)"
16-12-2022 13:09:06.087833,"(3.8, 7.0, 6.60625)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.466666666666667)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.7666666666666666)","(4.8, 8.2, 7.0)"
16-12-2022 13:09:07.020296,"(3.8, 7.0, 6.60625)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.63)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.7666666666666666)","(4.8, 8.2, 7.0)"
16-12-2022 13:09:07.994773,"(3.8, 7.0, 6.60625)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.63)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.7666666666666666)","(4.8, 8.2, 7.0)"
16-12-2022 13:09:08.952896,"(3.8, 7.0, 6.60625)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.233333333333333)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.8175)","(4.8, 8.2, 7.8181818181818175)"
16-12-2022 13:09:09.846343,"(3.8, 7.0, 6.60625)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.233333333333333)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.7466666666666666)","(4.8, 8.2, 7.999999999999999)"
16-12-2022 13:09:10.740109,"(3.8, 7.0, 6.60625)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.233333333333333)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.7399999999999998)","(4.8, 8.2, 7.999999999999999)"
16-12-2022 13:09:11.742173,"(3.8, 7.0, 6.60625)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.233333333333333)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.7399999999999998)","(4.8, 8.2, 7.999999999999999)"
16-12-2022 13:09:12.612219,"(3.8, 7.0, 6.60625)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.233333333333333)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.7399999999999998)","(4.8, 8.2, 7.999999999999999)"
16-12-2022 13:09:13.511619,"(3.8, 7.0, 6.60625)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.233333333333333)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.7399999999999998)","(4.8, 8.2, 7.999999999999999)"
16-12-2022 13:09:14.488656,"(3.8, 7.0, 6.60625)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.233333333333333)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.7399999999999998)","(4.8, 8.2, 7.999999999999999)"
16-12-2022 13:09:15.428424,"(3.8, 7.0, 6.60625)","(10.0, 19.5, 15.0)","(4.8, 7.8, 6.13076923076923)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.7399999999999998)","(4.8, 8.2, 7.999999999999999)"
16-12-2022 13:09:16.376672,"(3.8, 7.0, 6.60625)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.233333333333333)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.7399999999999998)","(4.8, 8.2, 7.999999999999999)"
16-12-2022 13:09:17.304026,"(3.8, 7.0, 6.60625)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.63)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.8949999999999996)","(4.8, 8.2, 7.999999999999999)"
16-12-2022 13:09:18.176523,"(3.8, 7.0, 6.60625)","(10.0, 19.5, 15.0)","(4.8, 7.8, 5.875)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.8949999999999996)","(4.8, 8.2, 7.999999999999999)"
16-12-2022 13:09:19.139950,"(3.8, 7.0, 6.60625)","(10.0, 19.5, 15.0)","(4.8, 7.8, 6.621052631578947)","(41.0, 240.0, 68.18181818181819)","(2.1, 3.05, 2.8949999999999996)","(4.8, 8.2, 7.999999999999999)"
