,Tiggerlong Lass,Hermine Bale,Aston Macallan,Slick Attitude,Taylen Bale,Chasin Freddy
06-01-2023 17:18:55.753981,"(16.0, 60.0, 42.291666666666664)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:18:56.658936,"(16.0, 60.0, 42.291666666666664)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:18:57.701774,"(16.0, 60.0, 42.291666666666664)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:18:58.775374,"(16.0, 60.0, 42.291666666666664)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:18:59.813345,"(16.0, 60.0, 39.0)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:19:00.842152,"(16.0, 60.0, 39.0)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:19:01.797486,"(16.0, 60.0, 39.0)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:19:02.807591,"(16.0, 60.0, 39.0)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:19:03.976479,"(16.0, 60.0, 39.0)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:19:05.060423,"(16.0, 60.0, 39.0)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:19:05.971572,"(16.0, 60.0, 39.0)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:19:06.986757,"(16.0, 60.0, 34.15384615384615)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:19:08.067924,"(16.0, 60.0, 34.15384615384615)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:19:09.154862,"(16.0, 60.0, 34.15384615384615)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:19:10.055621,"(16.0, 60.0, 34.15384615384615)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:19:11.086629,"(16.0, 60.0, 34.15384615384615)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:19:12.221339,"(16.0, 60.0, 34.15384615384615)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:19:13.235730,"(16.0, 60.0, 34.15384615384615)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:19:14.152617,"(16.0, 60.0, 34.15384615384615)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:19:15.155302,"(16.0, 60.0, 34.15384615384615)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:19:16.190936,"(16.0, 60.0, 34.15384615384615)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:19:17.219473,"(16.0, 60.0, 34.15384615384615)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:19:18.251334,"(16.0, 60.0, 34.15384615384615)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:19:19.171681,"(16.0, 60.0, 34.15384615384615)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:19:20.153025,"(16.0, 60.0, 34.15384615384615)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:19:21.210778,"(16.0, 60.0, 34.15384615384615)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:19:22.248835,"(16.0, 60.0, 34.15384615384615)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:19:23.202981,"(16.0, 60.0, 34.15384615384615)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:19:24.186725,"(16.0, 60.0, 34.15384615384615)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:19:25.235464,"(16.0, 60.0, 34.15384615384615)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:19:26.321882,"(16.0, 60.0, 34.15384615384615)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:19:27.255400,"(16.0, 60.0, 34.15384615384615)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:19:28.260910,"(16.0, 60.0, 34.15384615384615)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:19:29.368853,"(16.0, 60.0, 34.15384615384615)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:19:30.363404,"(16.0, 60.0, 34.15384615384615)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:19:31.402134,"(16.0, 60.0, 34.15384615384615)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:19:32.459889,"(16.0, 60.0, 34.15384615384615)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:19:33.522745,"(16.0, 60.0, 37.86666666666667)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:19:34.480940,"(16.0, 60.0, 37.86666666666667)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:19:35.522071,"(16.0, 60.0, 37.86666666666667)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:19:36.481154,"(16.0, 60.0, 37.86666666666667)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:19:37.468810,"(16.0, 60.0, 37.86666666666667)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:19:38.556943,"(16.0, 60.0, 37.86666666666667)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:19:39.566126,"(16.0, 60.0, 37.86666666666667)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:19:40.496151,"(16.0, 60.0, 37.86666666666667)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:19:41.438094,"(16.0, 60.0, 37.86666666666667)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:19:42.570329,"(16.0, 60.0, 37.86666666666667)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:19:43.566336,"(16.0, 60.0, 37.333333333333336)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:19:44.490787,"(16.0, 60.0, 37.333333333333336)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:19:45.412754,"(16.0, 60.0, 37.333333333333336)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:19:46.432869,"(16.0, 60.0, 37.333333333333336)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:19:47.508188,"(16.0, 60.0, 37.333333333333336)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:19:48.424986,"(16.0, 60.0, 37.333333333333336)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:19:49.305733,"(16.0, 60.0, 37.333333333333336)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:19:50.412755,"(16.0, 60.0, 37.333333333333336)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:19:51.461776,"(16.0, 60.0, 37.333333333333336)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:19:52.313808,"(16.0, 60.0, 37.333333333333336)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:19:53.226318,"(16.0, 60.0, 37.333333333333336)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:19:54.310621,"(16.0, 60.0, 37.333333333333336)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:19:55.348365,"(16.0, 60.0, 37.333333333333336)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:19:56.250566,"(16.0, 60.0, 37.333333333333336)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:19:57.184690,"(16.0, 60.0, 37.333333333333336)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:19:58.257271,"(16.0, 60.0, 37.333333333333336)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:19:59.276926,"(16.0, 60.0, 37.333333333333336)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:20:00.299122,"(16.0, 60.0, 37.333333333333336)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:20:01.273465,"(16.0, 60.0, 37.333333333333336)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:20:02.212109,"(16.0, 60.0, 37.333333333333336)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:20:03.200011,"(16.0, 60.0, 37.333333333333336)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:20:04.195492,"(16.0, 60.0, 37.333333333333336)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:20:05.153628,"(16.0, 60.0, 37.333333333333336)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:20:06.015933,"(16.0, 60.0, 37.333333333333336)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:20:06.926490,"(16.0, 60.0, 37.333333333333336)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:20:07.977912,"(16.0, 60.0, 37.333333333333336)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:20:08.988707,"(16.0, 60.0, 37.333333333333336)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:20:09.882490,"(16.0, 60.0, 37.333333333333336)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:20:10.791373,"(16.0, 60.0, 37.333333333333336)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:20:11.810937,"(16.0, 60.0, 37.333333333333336)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:20:12.789212,"(16.0, 60.0, 37.333333333333336)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:20:13.669330,"(16.0, 60.0, 37.333333333333336)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:20:14.664483,"(16.0, 60.0, 37.333333333333336)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:20:15.748043,"(16.0, 60.0, 37.333333333333336)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:20:16.750972,"(16.0, 60.0, 37.333333333333336)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:20:17.731056,"(16.0, 60.0, 37.333333333333336)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:20:18.704270,"(16.0, 60.0, 37.333333333333336)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:20:19.711828,"(16.0, 60.0, 37.333333333333336)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:20:20.716245,"(16.0, 60.0, 37.333333333333336)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:20:21.810266,"(16.0, 60.0, 37.333333333333336)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:20:22.917025,"(16.0, 60.0, 47.857142857142854)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:20:23.779491,"(16.0, 60.0, 47.857142857142854)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:20:24.771249,"(16.0, 60.0, 47.857142857142854)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:20:25.839734,"(16.0, 60.0, 47.857142857142854)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:20:26.756404,"(16.0, 60.0, 47.857142857142854)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:20:27.681876,"(16.0, 60.0, 47.857142857142854)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:20:28.778449,"(16.0, 60.0, 47.857142857142854)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:20:29.838859,"(16.0, 60.0, 47.857142857142854)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:20:30.838054,"(16.0, 60.0, 47.857142857142854)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:20:31.735277,"(16.0, 60.0, 47.857142857142854)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:20:32.720319,"(16.0, 60.0, 37.333333333333336)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:20:33.788916,"(16.0, 60.0, 37.333333333333336)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:20:34.842964,"(16.0, 60.0, 37.333333333333336)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:20:35.812799,"(16.0, 60.0, 37.333333333333336)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:20:36.764549,"(16.0, 60.0, 37.333333333333336)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
06-01-2023 17:20:37.804789,"(16.0, 60.0, 37.333333333333336)","(5.0, 7.8, 7.32)","(3.2, 6.0, 4.221052631578948)","(4.2, 6.6, 4.9365853658536585)","(3.4, 5.2, 4.714285714285714)","(5.5, 9.6, 9.114285714285714)"
