,Elizabethan Era,Arma Veyron,Moreartsthanclass,Whereyagoinbabe,Martha Lavinia,Dougs Cino,Moneymakinmonkey,Ronzel Micky,Maxines Delight,Coco Beach
10-01-2023 20:40:25.426310,"(61.0, 150.0, 126.25)","(3.2, 4.0, 3.975)","(21.0, 29.0, 26.0)","(4.6, 7.0, 6.36)","(6.0, 9.0, 8.3)","(7.5, 11.5, 10.153846153846153)","(11.0, 17.0, 15.166666666666666)","(81.0, 190.0, 164.28571428571428)","(8.5, 11.5, 10.733333333333333)","(5.0, 6.2, 5.720000000000001)"
10-01-2023 20:40:26.809747,"(61.0, 150.0, 126.25)","(3.2, 4.0, 3.975)","(21.0, 29.0, 27.0)","(4.6, 7.0, 6.690909090909091)","(6.0, 9.0, 8.3)","(7.5, 11.5, 10.153846153846153)","(11.0, 17.0, 15.166666666666666)","(81.0, 190.0, 164.28571428571428)","(8.5, 11.5, 10.733333333333333)","(5.0, 6.2, 5.720000000000001)"
10-01-2023 20:40:28.184062,"(61.0, 150.0, 126.25)","(3.2, 4.0, 3.975)","(21.0, 29.0, 26.0)","(4.6, 7.0, 6.690909090909091)","(6.0, 9.0, 8.3)","(7.5, 11.5, 10.153846153846153)","(11.0, 17.0, 15.166666666666666)","(81.0, 190.0, 164.28571428571428)","(8.5, 11.5, 10.733333333333333)","(5.0, 6.2, 5.568421052631579)"
10-01-2023 20:40:29.616998,"(61.0, 150.0, 126.25)","(3.2, 4.0, 3.975)","(21.0, 29.0, 26.0)","(4.6, 7.0, 6.36)","(6.0, 9.0, 8.3)","(7.5, 11.5, 10.153846153846153)","(11.0, 17.0, 15.166666666666666)","(81.0, 190.0, 164.28571428571428)","(8.5, 11.5, 10.733333333333333)","(5.0, 6.2, 5.568421052631579)"
10-01-2023 20:40:31.156020,"(61.0, 150.0, 126.25)","(3.2, 4.0, 3.975)","(21.0, 29.0, 26.0)","(4.6, 7.0, 6.644444444444444)","(6.0, 9.0, 8.3)","(7.5, 11.5, 10.733333333333333)","(11.0, 17.0, 15.166666666666666)","(81.0, 190.0, 164.28571428571428)","(8.5, 11.5, 10.733333333333333)","(5.0, 6.2, 5.6000000000000005)"
10-01-2023 20:40:32.656061,"(61.0, 150.0, 126.25)","(3.2, 4.0, 3.975)","(21.0, 29.0, 26.0)","(4.6, 7.0, 6.36)","(6.0, 9.0, 8.3)","(7.5, 11.5, 10.96)","(11.0, 17.0, 15.166666666666666)","(81.0, 190.0, 164.28571428571428)","(8.5, 11.5, 10.733333333333333)","(5.0, 6.2, 5.568421052631579)"
10-01-2023 20:40:34.122291,"(61.0, 150.0, 126.25)","(3.2, 4.0, 3.975)","(21.0, 29.0, 26.0)","(4.6, 7.0, 6.36)","(6.0, 9.0, 8.3)","(7.5, 12.0, 10.96)","(11.0, 17.0, 15.166666666666666)","(81.0, 190.0, 164.28571428571428)","(8.5, 11.5, 10.733333333333333)","(5.0, 6.2, 5.568421052631579)"
10-01-2023 20:40:35.596034,"(61.0, 150.0, 126.25)","(3.2, 4.0, 3.975)","(21.0, 29.0, 26.0)","(4.6, 7.0, 5.723076923076923)","(6.0, 9.0, 8.3)","(7.5, 12.0, 10.523076923076923)","(11.0, 17.0, 15.166666666666666)","(81.0, 190.0, 164.28571428571428)","(8.5, 11.5, 10.733333333333333)","(5.0, 6.2, 5.575)"
10-01-2023 20:40:37.070741,"(61.0, 150.0, 126.25)","(3.2, 4.0, 3.94)","(21.0, 29.0, 26.0)","(4.6, 6.8, 6.12)","(6.0, 9.0, 8.3)","(7.5, 12.0, 10.523076923076923)","(11.0, 17.0, 15.166666666666666)","(81.0, 190.0, 164.28571428571428)","(8.5, 11.5, 10.733333333333333)","(5.0, 6.2, 5.6230769230769235)"
10-01-2023 20:40:38.482466,"(61.0, 150.0, 126.25)","(3.2, 4.0, 3.9625)","(21.0, 29.0, 27.0)","(4.6, 6.6, 6.04)","(6.0, 9.0, 8.3)","(7.5, 12.0, 10.523076923076923)","(11.0, 17.0, 15.166666666666666)","(81.0, 190.0, 164.28571428571428)","(8.5, 11.5, 10.733333333333333)","(5.0, 6.2, 5.45)"
10-01-2023 20:40:39.937332,"(61.0, 150.0, 126.25)","(3.2, 4.0, 3.9625)","(21.0, 29.0, 27.0)","(4.6, 6.6, 5.8125)","(6.0, 9.0, 8.3)","(7.5, 12.0, 10.24)","(11.0, 17.0, 15.166666666666666)","(81.0, 190.0, 164.28571428571428)","(8.5, 11.5, 10.733333333333333)","(5.0, 6.2, 5.631578947368421)"
10-01-2023 20:40:41.405428,"(61.0, 150.0, 126.25)","(3.2, 4.0, 3.9625)","(21.0, 29.0, 26.0)","(4.6, 6.6, 5.55)","(6.0, 9.0, 8.3)","(7.5, 12.0, 10.8625)","(11.0, 17.0, 15.166666666666666)","(81.0, 190.0, 164.28571428571428)","(8.5, 11.5, 10.733333333333333)","(5.0, 6.2, 5.631578947368421)"
10-01-2023 20:40:42.760844,"(61.0, 150.0, 126.25)","(3.2, 4.0, 3.9625)","(21.0, 29.0, 26.0)","(4.6, 6.6, 5.55)","(6.0, 9.0, 8.3)","(7.5, 11.5, 10.8625)","(11.0, 17.0, 15.166666666666666)","(81.0, 190.0, 164.28571428571428)","(8.5, 11.5, 10.733333333333333)","(5.0, 6.2, 5.631578947368421)"
10-01-2023 20:40:44.166312,"(61.0, 150.0, 126.25)","(3.2, 4.0, 3.9625)","(21.0, 29.0, 26.0)","(4.6, 6.6, 5.475)","(6.0, 9.0, 8.3)","(7.5, 11.5, 10.8625)","(11.0, 17.0, 15.166666666666666)","(81.0, 190.0, 164.28571428571428)","(8.5, 11.5, 10.733333333333333)","(5.0, 6.2, 5.631578947368421)"
10-01-2023 20:40:45.647498,"(61.0, 150.0, 126.25)","(3.2, 4.0, 3.9625)","(21.0, 29.0, 27.0)","(4.6, 6.6, 5.475)","(6.0, 9.0, 8.3)","(7.5, 11.5, 10.8625)","(11.0, 17.0, 15.166666666666666)","(81.0, 190.0, 164.28571428571428)","(8.5, 11.5, 10.733333333333333)","(5.0, 6.2, 5.631578947368421)"
10-01-2023 20:40:47.189301,"(61.0, 150.0, 126.25)","(3.2, 4.0, 3.9625)","(21.0, 29.0, 27.0)","(4.6, 6.6, 5.475)","(6.0, 9.0, 8.3)","(7.5, 11.5, 11.153846153846153)","(11.0, 17.0, 15.166666666666666)","(81.0, 190.0, 164.28571428571428)","(8.5, 11.5, 10.733333333333333)","(5.0, 6.2, 5.631578947368421)"
10-01-2023 20:40:48.858528,"(61.0, 150.0, 126.25)","(3.2, 4.0, 3.9625)","(21.0, 29.0, 27.0)","(4.6, 6.6, 5.475)","(6.0, 9.0, 8.3)","(7.5, 11.5, 11.153846153846153)","(11.0, 17.0, 15.166666666666666)","(81.0, 190.0, 164.28571428571428)","(8.5, 11.5, 10.733333333333333)","(5.0, 6.2, 5.631578947368421)"
10-01-2023 20:40:50.455963,"(61.0, 150.0, 126.25)","(3.2, 4.0, 3.9625)","(21.0, 29.0, 27.0)","(4.6, 6.6, 5.372727272727272)","(6.0, 9.0, 8.3)","(7.5, 11.5, 11.277777777777779)","(11.0, 17.0, 15.166666666666666)","(81.0, 190.0, 164.28571428571428)","(8.5, 11.5, 10.733333333333333)","(5.0, 6.2, 5.631578947368421)"
10-01-2023 20:40:51.995662,"(61.0, 150.0, 126.25)","(3.2, 4.0, 3.9625)","(21.0, 29.0, 27.0)","(4.6, 6.6, 5.372727272727272)","(6.0, 9.0, 8.3)","(7.5, 11.5, 11.277777777777779)","(11.0, 17.0, 15.166666666666666)","(81.0, 190.0, 164.28571428571428)","(8.5, 11.5, 10.733333333333333)","(5.0, 6.2, 5.635294117647059)"
10-01-2023 20:40:53.445680,"(61.0, 150.0, 126.25)","(3.2, 4.0, 3.9625)","(21.0, 29.0, 27.0)","(4.6, 6.6, 5.561538461538461)","(6.0, 9.0, 7.666666666666666)","(7.5, 11.5, 11.277777777777779)","(11.0, 17.0, 15.166666666666666)","(81.0, 190.0, 164.28571428571428)","(8.5, 11.5, 10.733333333333333)","(5.0, 6.2, 5.428571428571429)"
10-01-2023 20:40:55.092835,"(61.0, 150.0, 126.25)","(3.2, 4.0, 3.9625)","(21.0, 29.0, 27.0)","(4.6, 6.6, 5.561538461538461)","(6.0, 8.8, 7.666666666666666)","(7.5, 11.5, 11.277777777777779)","(11.0, 17.0, 15.166666666666666)","(81.0, 190.0, 164.28571428571428)","(8.5, 11.5, 10.733333333333333)","(5.0, 6.2, 5.405882352941176)"
10-01-2023 20:40:56.687373,"(61.0, 150.0, 126.25)","(3.2, 4.0, 3.9625)","(21.0, 29.0, 27.0)","(4.6, 6.6, 5.561538461538461)","(6.0, 8.8, 7.666666666666666)","(7.5, 11.5, 11.277777777777779)","(11.0, 17.0, 15.166666666666666)","(81.0, 190.0, 164.28571428571428)","(8.5, 11.5, 10.733333333333333)","(5.0, 6.2, 5.557142857142857)"
10-01-2023 20:40:58.168643,"(61.0, 150.0, 126.25)","(3.2, 4.0, 3.9625)","(21.0, 29.0, 27.0)","(4.6, 6.6, 5.561538461538461)","(6.0, 8.8, 7.666666666666666)","(7.5, 11.5, 11.277777777777779)","(11.0, 17.0, 15.166666666666666)","(81.0, 190.0, 164.28571428571428)","(8.5, 11.5, 10.733333333333333)","(5.0, 6.2, 5.557142857142857)"
10-01-2023 20:40:59.606724,"(61.0, 150.0, 118.75)","(3.2, 4.0, 3.9625)","(21.0, 29.0, 27.0)","(4.6, 6.6, 5.88)","(6.0, 8.8, 7.933333333333333)","(7.5, 11.5, 11.277777777777779)","(11.0, 17.0, 15.166666666666666)","(81.0, 190.0, 164.28571428571428)","(8.5, 11.5, 10.733333333333333)","(5.0, 6.2, 5.557142857142857)"
10-01-2023 20:41:01.119133,"(61.0, 140.0, 118.75)","(3.2, 4.0, 4.15)","(21.0, 29.0, 26.0)","(4.6, 6.4, 5.533333333333333)","(6.0, 8.6, 7.933333333333333)","(7.5, 11.5, 11.277777777777779)","(11.0, 17.0, 15.166666666666666)","(81.0, 190.0, 164.28571428571428)","(8.5, 11.5, 10.733333333333333)","(5.0, 6.2, 5.405882352941176)"
10-01-2023 20:41:02.682470,"(61.0, 140.0, 83.33333333333333)","(3.2, 4.3, 4.15)","(21.0, 29.0, 26.0)","(4.6, 6.4, 6.060869565217391)","(6.0, 8.6, 7.8)","(7.5, 11.5, 11.375)","(11.0, 17.0, 15.166666666666666)","(81.0, 190.0, 158.0)","(8.5, 11.5, 10.733333333333333)","(5.0, 6.2, 5.5)"
10-01-2023 20:41:04.159197,"(61.0, 130.0, 83.33333333333333)","(3.2, 4.3, 4.15)","(21.0, 29.0, 26.0)","(4.6, 6.4, 6.086956521739131)","(6.0, 8.6, 7.8)","(7.5, 11.5, 11.375)","(11.0, 17.0, 14.357142857142858)","(81.0, 190.0, 158.0)","(8.5, 11.5, 10.733333333333333)","(5.0, 6.0, 5.409090909090909)"
10-01-2023 20:41:05.653259,"(61.0, 130.0, 83.33333333333333)","(3.2, 4.3, 4.15)","(21.0, 29.0, 26.0)","(4.6, 6.4, 6.094736842105263)","(6.0, 8.6, 7.866666666666666)","(7.5, 11.5, 11.76923076923077)","(11.0, 16.5, 15.166666666666666)","(81.0, 190.0, 158.0)","(8.5, 11.5, 10.733333333333333)","(5.0, 5.9, 5.4714285714285715)"
10-01-2023 20:41:07.070028,"(61.0, 130.0, 83.33333333333333)","(3.2, 4.3, 4.15)","(21.0, 29.0, 25.5)","(4.6, 6.2, 5.84)","(6.0, 8.4, 7.866666666666666)","(7.5, 12.0, 11.76923076923077)","(11.0, 17.0, 15.166666666666666)","(81.0, 190.0, 158.0)","(8.5, 11.5, 10.733333333333333)","(5.0, 5.9, 5.4714285714285715)"
10-01-2023 20:41:08.446817,"(61.0, 130.0, 83.33333333333333)","(3.2, 4.3, 4.15)","(21.0, 28.0, 24.666666666666668)","(4.6, 6.2, 5.84)","(6.0, 8.4, 7.866666666666666)","(7.5, 12.0, 11.85)","(11.0, 17.0, 14.928571428571429)","(81.0, 190.0, 158.0)","(8.5, 11.5, 10.733333333333333)","(5.0, 5.9, 5.5)"
10-01-2023 20:41:09.815000,"(61.0, 130.0, 83.33333333333333)","(3.2, 4.3, 4.25)","(21.0, 28.0, 25.5)","(4.6, 6.2, 5.84)","(6.0, 8.4, 7.866666666666666)","(7.5, 12.0, 11.85)","(11.0, 17.5, 13.5)","(81.0, 190.0, 158.0)","(8.5, 11.5, 10.733333333333333)","(5.0, 5.9, 5.5)"
10-01-2023 20:41:11.439980,"(61.0, 130.0, 83.33333333333333)","(3.2, 4.3, 4.15)","(21.0, 28.0, 25.5)","(4.6, 6.2, 5.84)","(6.0, 8.4, 7.866666666666666)","(7.5, 12.0, 11.85)","(11.0, 17.0, 13.5)","(81.0, 190.0, 158.0)","(8.5, 11.5, 10.733333333333333)","(5.0, 5.9, 5.5)"
10-01-2023 20:41:12.879063,"(61.0, 130.0, 83.33333333333333)","(3.2, 4.3, 4.25)","(21.0, 28.0, 25.5)","(4.6, 6.2, 5.84)","(6.0, 8.4, 7.866666666666666)","(7.5, 12.0, 12.357142857142858)","(11.0, 17.0, 13.5)","(81.0, 190.0, 158.0)","(8.5, 11.5, 10.733333333333333)","(5.0, 5.9, 5.5)"
10-01-2023 20:41:14.365312,"(61.0, 130.0, 83.33333333333333)","(3.2, 4.3, 4.25)","(21.0, 28.0, 25.5)","(4.6, 6.2, 5.84)","(6.0, 8.4, 7.866666666666666)","(7.5, 13.0, 12.357142857142858)","(11.0, 17.0, 13.5)","(81.0, 190.0, 158.0)","(8.5, 11.5, 10.733333333333333)","(5.0, 5.9, 5.5)"
10-01-2023 20:41:15.792519,"(61.0, 130.0, 83.33333333333333)","(3.2, 4.3, 4.15)","(21.0, 28.0, 25.5)","(4.6, 6.2, 5.84)","(6.0, 8.4, 7.866666666666666)","(7.5, 13.0, 12.571428571428571)","(11.0, 17.0, 13.5)","(81.0, 190.0, 158.0)","(8.5, 11.5, 10.733333333333333)","(5.0, 5.9, 5.42)"
10-01-2023 20:41:17.356074,"(61.0, 130.0, 83.33333333333333)","(3.2, 4.3, 4.15)","(21.0, 28.0, 25.5)","(4.6, 6.2, 5.84)","(6.0, 8.4, 7.866666666666666)","(7.5, 13.0, 12.571428571428571)","(11.0, 17.0, 13.5)","(81.0, 190.0, 158.0)","(8.5, 11.5, 10.733333333333333)","(5.0, 5.9, 5.42)"
10-01-2023 20:41:18.909633,"(61.0, 130.0, 83.33333333333333)","(3.2, 4.3, 4.15)","(21.0, 28.0, 25.5)","(4.6, 6.2, 6.11)","(6.0, 8.4, 7.866666666666666)","(7.5, 13.0, 12.666666666666666)","(11.0, 17.0, 13.5)","(81.0, 190.0, 158.0)","(8.5, 11.5, 10.733333333333333)","(5.0, 5.9, 5.42)"
10-01-2023 20:41:20.397153,"(61.0, 130.0, 83.33333333333333)","(3.2, 4.3, 4.15)","(21.0, 28.0, 26.333333333333332)","(4.6, 6.2, 5.800000000000001)","(6.0, 8.4, 7.866666666666666)","(7.5, 13.0, 12.833333333333334)","(11.0, 17.0, 13.5)","(81.0, 190.0, 158.0)","(8.5, 11.5, 10.733333333333333)","(5.0, 5.9, 5.42)"
10-01-2023 20:41:22.000969,"(61.0, 130.0, 83.33333333333333)","(3.2, 4.3, 4.15)","(21.0, 28.0, 26.333333333333332)","(4.6, 6.2, 5.9)","(6.0, 8.4, 7.866666666666666)","(7.5, 13.0, 12.833333333333334)","(11.0, 17.0, 13.5)","(81.0, 190.0, 158.0)","(8.5, 11.5, 10.733333333333333)","(5.0, 5.9, 5.42)"
10-01-2023 20:41:23.340719,"(61.0, 130.0, 83.33333333333333)","(3.2, 4.3, 4.15)","(21.0, 28.0, 25.5)","(4.6, 6.2, 5.9)","(6.0, 8.4, 7.866666666666666)","(7.5, 13.0, 12.833333333333334)","(11.0, 17.0, 13.5)","(81.0, 190.0, 158.0)","(8.5, 11.5, 10.733333333333333)","(5.0, 5.9, 5.42)"
10-01-2023 20:41:24.793261,"(61.0, 130.0, 83.33333333333333)","(3.2, 4.3, 4.15)","(21.0, 28.0, 26.333333333333332)","(4.6, 6.2, 5.9)","(6.0, 8.4, 7.617391304347826)","(7.5, 13.0, 12.88888888888889)","(11.0, 17.0, 13.5)","(81.0, 190.0, 158.0)","(8.5, 11.5, 10.733333333333333)","(5.0, 5.9, 5.9)"
10-01-2023 20:41:26.214104,"(61.0, 130.0, 83.33333333333333)","(3.2, 4.3, 4.15)","(21.0, 28.0, 26.333333333333332)","(4.6, 6.2, 5.76)","(6.0, 8.0, 7.617391304347826)","(7.5, 13.0, 12.833333333333334)","(11.0, 17.0, 13.5)","(81.0, 190.0, 158.0)","(8.5, 11.5, 10.733333333333333)","(5.0, 6.2, 5.975)"
10-01-2023 20:41:27.573804,"(61.0, 130.0, 83.33333333333333)","(3.2, 4.3, 4.15)","(21.0, 28.0, 26.333333333333332)","(4.6, 6.2, 5.533333333333333)","(6.0, 8.0, 7.6)","(7.5, 13.0, 12.833333333333334)","(11.0, 17.0, 13.5)","(81.0, 190.0, 158.0)","(8.5, 11.5, 10.733333333333333)","(5.0, 6.2, 5.75)"
10-01-2023 20:41:28.934179,"(61.0, 130.0, 111.42857142857143)","(3.2, 4.3, 4.15)","(21.0, 28.0, 26.333333333333332)","(4.6, 6.2, 5.533333333333333)","(6.0, 7.8, 7.6)","(7.5, 13.0, 12.833333333333334)","(11.0, 17.0, 13.5)","(81.0, 190.0, 158.0)","(8.5, 11.5, 10.733333333333333)","(5.0, 6.2, 5.66)"
10-01-2023 20:41:30.319521,"(61.0, 130.0, 111.42857142857143)","(3.2, 4.3, 4.15)","(21.0, 28.0, 26.333333333333332)","(4.6, 6.2, 5.533333333333333)","(6.0, 7.8, 7.6)","(7.5, 13.0, 12.88888888888889)","(11.0, 17.0, 13.5)","(81.0, 190.0, 158.0)","(8.5, 11.5, 10.733333333333333)","(5.0, 6.2, 5.66)"
10-01-2023 20:41:31.632458,"(61.0, 130.0, 111.42857142857143)","(3.2, 4.3, 4.15)","(21.0, 28.0, 26.333333333333332)","(4.6, 6.2, 5.533333333333333)","(6.0, 7.8, 7.6)","(7.5, 13.0, 12.88888888888889)","(11.0, 17.0, 13.5)","(81.0, 190.0, 158.0)","(8.5, 11.5, 10.733333333333333)","(5.0, 6.2, 5.623076923076923)"
10-01-2023 20:41:32.992411,"(61.0, 130.0, 111.42857142857143)","(3.2, 4.3, 4.25)","(21.0, 28.0, 26.333333333333332)","(4.6, 6.2, 5.533333333333333)","(6.0, 7.8, 7.6)","(7.5, 13.0, 12.833333333333334)","(11.0, 17.0, 13.5)","(81.0, 190.0, 158.0)","(8.5, 11.5, 10.733333333333333)","(5.0, 6.0, 5.75)"
10-01-2023 20:41:34.278681,"(61.0, 130.0, 111.42857142857143)","(3.2, 4.3, 4.25)","(21.0, 28.0, 26.333333333333332)","(4.6, 6.2, 5.533333333333333)","(6.0, 7.8, 7.6)","(7.5, 13.0, 12.833333333333334)","(11.0, 17.0, 13.5)","(81.0, 190.0, 158.0)","(8.5, 11.5, 10.733333333333333)","(5.0, 5.9, 5.75)"
10-01-2023 20:41:35.614759,"(61.0, 130.0, 111.42857142857143)","(3.2, 4.3, 4.25)","(21.0, 28.0, 26.333333333333332)","(4.6, 6.2, 5.533333333333333)","(6.0, 7.8, 7.6)","(7.5, 13.0, 12.833333333333334)","(11.0, 17.0, 13.5)","(81.0, 190.0, 158.0)","(8.5, 11.5, 10.733333333333333)","(5.0, 5.9, 5.75)"
10-01-2023 20:41:36.967298,"(61.0, 130.0, 111.42857142857143)","(3.2, 4.3, 4.25)","(21.0, 28.0, 26.333333333333332)","(4.6, 6.2, 5.533333333333333)","(6.0, 7.8, 7.6)","(7.5, 13.0, 12.833333333333334)","(11.0, 17.0, 13.5)","(81.0, 190.0, 158.0)","(8.5, 11.5, 10.733333333333333)","(5.0, 5.9, 5.75)"
10-01-2023 20:41:38.298528,"(61.0, 130.0, 83.33333333333333)","(3.2, 4.3, 4.25)","(21.0, 28.0, 26.5)","(4.6, 6.2, 5.533333333333333)","(6.0, 7.8, 7.6)","(7.5, 13.0, 12.833333333333334)","(11.0, 17.0, 13.5)","(81.0, 190.0, 158.0)","(8.5, 11.5, 10.733333333333333)","(5.0, 5.9, 5.75)"
10-01-2023 20:41:39.898649,"(61.0, 130.0, 83.33333333333333)","(3.2, 4.3, 4.25)","(21.0, 28.0, 26.5)","(4.6, 6.2, 5.533333333333333)","(6.0, 7.8, 7.6)","(7.5, 13.0, 12.833333333333334)","(11.0, 17.0, 13.5)","(81.0, 190.0, 158.0)","(8.5, 11.5, 10.733333333333333)","(5.0, 5.9, 5.75)"
10-01-2023 20:41:41.454774,"(61.0, 130.0, 83.33333333333333)","(3.2, 4.3, 4.279999999999999)","(21.0, 28.0, 25.857142857142858)","(4.6, 6.2, 5.533333333333333)","(6.0, 7.8, 7.6)","(7.5, 13.0, 12.944444444444445)","(11.0, 17.0, 13.5)","(81.0, 190.0, 158.0)","(8.5, 11.5, 10.733333333333333)","(5.0, 5.9, 5.618181818181818)"
10-01-2023 20:41:42.917181,"(61.0, 130.0, 83.33333333333333)","(3.2, 4.3, 4.266666666666667)","(21.0, 28.0, 26.5)","(4.6, 6.2, 5.65)","(6.0, 7.8, 7.6)","(7.5, 13.0, 14.277777777777779)","(11.0, 17.0, 13.5)","(81.0, 190.0, 158.0)","(8.5, 11.5, 10.222222222222221)","(5.0, 6.0, 5.8)"
10-01-2023 20:41:44.442638,"(61.0, 130.0, 83.33333333333333)","(3.2, 4.3, 4.279999999999999)","(21.0, 28.0, 26.5)","(4.6, 6.2, 5.76)","(6.0, 7.8, 7.04)","(7.5, 14.5, 14.346153846153847)","(11.0, 17.0, 13.5)","(81.0, 190.0, 158.0)","(8.5, 11.5, 9.649999999999999)","(5.0, 6.0, 5.781818181818182)"
10-01-2023 20:41:45.886364,"(61.0, 130.0, 83.33333333333333)","(3.2, 4.3, 4.279999999999999)","(21.0, 28.0, 26.5)","(4.6, 6.2, 5.4)","(6.0, 7.4, 7.04)","(7.5, 14.5, 14.277777777777779)","(11.0, 17.0, 13.5)","(81.0, 190.0, 158.0)","(8.5, 11.0, 9.633333333333333)","(5.0, 6.0, 5.866666666666667)"
10-01-2023 20:41:47.356594,"(61.0, 130.0, 83.33333333333333)","(3.2, 4.3, 4.279999999999999)","(21.0, 28.0, 25.692307692307693)","(4.6, 6.2, 5.76)","(6.0, 7.4, 7.04)","(7.5, 14.5, 13.25)","(11.0, 17.0, 13.5)","(81.0, 190.0, 158.0)","(8.5, 10.5, 10.6)","(5.0, 5.9, 5.733333333333333)"
10-01-2023 20:41:48.719520,"(61.0, 130.0, 83.33333333333333)","(3.2, 4.3, 4.279999999999999)","(21.0, 28.0, 25.0)","(4.6, 6.2, 5.607692307692307)","(6.0, 7.4, 7.04)","(7.5, 15.0, 13.5)","(11.0, 17.0, 13.5)","(81.0, 190.0, 158.0)","(8.5, 12.0, 9.966666666666667)","(5.0, 5.9, 5.6000000000000005)"
10-01-2023 20:41:50.108425,"(61.0, 130.0, 83.33333333333333)","(3.2, 4.3, 4.279999999999999)","(21.0, 28.0, 25.692307692307693)","(4.6, 6.2, 5.607692307692307)","(6.0, 7.4, 7.04)","(7.5, 15.0, 13.5)","(11.0, 17.0, 13.5)","(81.0, 190.0, 163.33333333333334)","(8.5, 11.5, 9.528571428571428)","(5.0, 5.9, 5.6)"
10-01-2023 20:41:51.534429,"(61.0, 130.0, 83.33333333333333)","(3.2, 4.3, 4.279999999999999)","(21.0, 28.0, 26.5)","(4.6, 6.2, 5.550000000000001)","(6.0, 7.4, 7.04)","(7.5, 15.0, 13.357142857142858)","(11.0, 17.0, 14.166666666666666)","(81.0, 190.0, 163.33333333333334)","(8.5, 11.5, 9.774999999999999)","(5.0, 5.9, 5.6230769230769235)"
10-01-2023 20:41:52.944085,"(61.0, 130.0, 83.33333333333333)","(3.2, 4.3, 4.279999999999999)","(21.0, 28.0, 31.5)","(4.6, 5.9, 5.7857142857142865)","(6.0, 7.4, 7.04)","(7.5, 13.5, 14.0)","(11.0, 15.5, 14.166666666666666)","(81.0, 190.0, 163.33333333333334)","(8.5, 11.5, 9.528571428571428)","(5.0, 5.9, 5.6)"
10-01-2023 20:41:54.403375,"(61.0, 130.0, 83.33333333333333)","(3.2, 4.3, 4.279999999999999)","(21.0, 34.0, 30.25)","(4.6, 5.9, 5.7857142857142865)","(6.0, 7.4, 7.04)","(7.5, 14.5, 13.5)","(11.0, 15.5, 14.166666666666666)","(81.0, 190.0, 163.33333333333334)","(8.5, 11.5, 9.528571428571428)","(5.0, 5.9, 5.6)"
10-01-2023 20:41:55.841466,"(61.0, 130.0, 83.33333333333333)","(3.2, 4.3, 4.279999999999999)","(21.0, 32.0, 28.5)","(4.6, 5.9, 5.7857142857142865)","(6.0, 7.4, 7.04)","(7.5, 14.5, 13.1)","(11.0, 15.5, 14.166666666666666)","(81.0, 190.0, 163.33333333333334)","(8.5, 11.5, 9.528571428571428)","(5.0, 5.9, 5.6)"
10-01-2023 20:41:57.234220,"(61.0, 130.0, 83.33333333333333)","(3.2, 4.3, 4.279999999999999)","(21.0, 32.0, 28.5)","(4.6, 5.9, 5.7857142857142865)","(6.0, 7.4, 7.04)","(7.5, 14.5, 13.566666666666666)","(11.0, 15.5, 14.166666666666666)","(81.0, 190.0, 163.33333333333334)","(8.5, 11.5, 9.528571428571428)","(5.0, 5.9, 5.6)"
10-01-2023 20:41:58.617191,"(61.0, 130.0, 83.33333333333333)","(3.2, 4.3, 4.279999999999999)","(21.0, 32.0, 28.5)","(4.6, 5.9, 5.7857142857142865)","(6.0, 7.4, 7.04)","(7.5, 14.5, 13.5)","(11.0, 15.5, 14.166666666666666)","(81.0, 190.0, 163.33333333333334)","(8.5, 11.5, 9.528571428571428)","(5.0, 5.9, 5.6)"
10-01-2023 20:41:59.957284,"(61.0, 130.0, 83.33333333333333)","(3.2, 4.3, 4.279999999999999)","(21.0, 32.0, 28.5)","(4.6, 5.9, 5.7857142857142865)","(6.0, 7.4, 7.04)","(7.5, 14.5, 13.5)","(11.0, 15.5, 14.166666666666666)","(81.0, 190.0, 163.33333333333334)","(8.5, 11.5, 9.528571428571428)","(5.0, 5.9, 5.6)"
10-01-2023 20:42:01.320916,"(61.0, 130.0, 83.33333333333333)","(3.2, 4.3, 4.279999999999999)","(21.0, 32.0, 28.5)","(4.6, 5.9, 5.550000000000001)","(6.0, 7.4, 7.04)","(7.5, 14.5, 12.291666666666666)","(11.0, 15.5, 14.166666666666666)","(81.0, 190.0, 163.33333333333334)","(8.5, 11.5, 9.774999999999999)","(5.0, 5.9, 5.6230769230769235)"
10-01-2023 20:42:02.690505,"(61.0, 130.0, 83.33333333333333)","(3.2, 4.3, 4.279999999999999)","(21.0, 32.0, 28.5)","(4.6, 5.9, 5.7857142857142865)","(6.0, 7.4, 7.04)","(7.5, 12.5, 13.25)","(11.0, 15.5, 14.166666666666666)","(81.0, 190.0, 174.0)","(8.5, 11.5, 9.799999999999999)","(5.0, 5.9, 5.6)"
10-01-2023 20:42:04.052909,"(61.0, 130.0, 111.42857142857143)","(3.2, 4.3, 4.279999999999999)","(21.0, 32.0, 28.5)","(4.6, 5.9, 5.550000000000001)","(6.0, 7.4, 7.04)","(7.5, 14.5, 13.25)","(11.0, 15.5, 14.166666666666666)","(81.0, 190.0, 175.45454545454544)","(8.5, 11.0, 9.633333333333333)","(5.0, 5.9, 5.6)"
