,Aston Simpkin,Clover Door,Clover Energy,Kooringa Magic,My Reputation,Star Max,Consort,Bugatti Fierce
12-01-2023 10:16:30.925874,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 32.0, 30.31818181818182)","(3.0, 4.7, 3.6363636363636362)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 7.5058823529411764)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.0, 6.635135135135135)"
12-01-2023 10:16:32.284354,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 32.0, 28.5)","(3.0, 4.7, 3.6363636363636362)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 7.5058823529411764)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.0, 6.635135135135135)"
12-01-2023 10:16:33.560162,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.6363636363636362)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 7.5058823529411764)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.0, 6.635135135135135)"
12-01-2023 10:16:34.850751,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.6363636363636362)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 7.5058823529411764)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.0, 6.635135135135135)"
12-01-2023 10:16:36.007482,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.6363636363636362)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 7.5058823529411764)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.0, 6.635135135135135)"
12-01-2023 10:16:37.121829,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.6363636363636362)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 7.5058823529411764)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.0, 6.635135135135135)"
12-01-2023 10:16:38.167873,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.6363636363636362)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 7.5058823529411764)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.0, 6.635135135135135)"
12-01-2023 10:16:39.273866,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.6363636363636362)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 7.5058823529411764)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.0, 6.635135135135135)"
12-01-2023 10:16:40.391181,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.6363636363636362)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 7.5058823529411764)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.0, 6.635135135135135)"
12-01-2023 10:16:41.524107,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.6363636363636362)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 7.5058823529411764)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.0, 6.635135135135135)"
12-01-2023 10:16:42.607457,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.6363636363636362)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 7.5058823529411764)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.0, 6.635135135135135)"
12-01-2023 10:16:43.657428,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.6363636363636362)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 7.5058823529411764)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.0, 6.635135135135135)"
12-01-2023 10:16:44.817693,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.6363636363636362)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 7.5058823529411764)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.0, 6.635135135135135)"
12-01-2023 10:16:45.934207,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.6363636363636362)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 7.5058823529411764)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.0, 6.635135135135135)"
12-01-2023 10:16:47.036317,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.6363636363636362)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 7.5058823529411764)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.0, 6.635135135135135)"
12-01-2023 10:16:48.104341,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.6363636363636362)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 7.5058823529411764)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.0, 6.635135135135135)"
12-01-2023 10:16:49.186650,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.6363636363636362)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 7.5058823529411764)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.0, 6.635135135135135)"
12-01-2023 10:16:50.341880,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.6363636363636362)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 7.5058823529411764)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.0, 6.635135135135135)"
12-01-2023 10:16:51.487890,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.6363636363636362)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 7.5058823529411764)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.0, 6.635135135135135)"
12-01-2023 10:16:52.578288,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.6363636363636362)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 7.5058823529411764)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.0, 6.635135135135135)"
12-01-2023 10:16:53.660214,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.6363636363636362)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 7.5058823529411764)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.0, 6.635135135135135)"
12-01-2023 10:16:54.731073,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.6363636363636362)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 7.5058823529411764)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.0, 6.635135135135135)"
12-01-2023 10:16:55.876660,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.6363636363636362)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 7.5058823529411764)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.0, 6.635135135135135)"
12-01-2023 10:16:57.019968,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.6363636363636362)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 7.5058823529411764)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.0, 6.635135135135135)"
12-01-2023 10:16:58.245760,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.6363636363636362)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 7.5058823529411764)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.0, 6.635135135135135)"
12-01-2023 10:16:59.463545,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.6363636363636362)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 7.5058823529411764)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.0, 6.635135135135135)"
12-01-2023 10:17:00.598979,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.6363636363636362)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 7.5058823529411764)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.0, 6.635135135135135)"
12-01-2023 10:17:01.748974,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.6363636363636362)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 7.5058823529411764)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.0, 6.635135135135135)"
12-01-2023 10:17:02.817333,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.6363636363636362)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 7.5058823529411764)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.0, 6.635135135135135)"
12-01-2023 10:17:03.933524,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.6363636363636362)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 7.5058823529411764)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.0, 6.635135135135135)"
12-01-2023 10:17:05.122110,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.6363636363636362)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 7.5058823529411764)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.0, 6.635135135135135)"
12-01-2023 10:17:06.308806,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.6363636363636362)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 7.5058823529411764)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.0, 6.635135135135135)"
12-01-2023 10:17:07.427275,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.6363636363636362)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 7.5058823529411764)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.0, 6.635135135135135)"
12-01-2023 10:17:08.498755,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.6363636363636362)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 7.5058823529411764)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.0, 6.635135135135135)"
12-01-2023 10:17:09.567057,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.6363636363636362)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 7.5058823529411764)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.0, 6.635135135135135)"
12-01-2023 10:17:10.630576,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.6363636363636362)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 7.5058823529411764)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.0, 6.635135135135135)"
12-01-2023 10:17:11.745677,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.6363636363636362)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 7.5058823529411764)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.0, 6.635135135135135)"
12-01-2023 10:17:12.803854,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.6363636363636362)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 7.5058823529411764)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.0, 6.635135135135135)"
12-01-2023 10:17:13.943460,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.6363636363636362)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 7.5058823529411764)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.0, 6.635135135135135)"
12-01-2023 10:17:15.146067,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.6363636363636362)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 7.5058823529411764)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.0, 6.635135135135135)"
12-01-2023 10:17:16.350796,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.6363636363636362)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 7.5058823529411764)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.0, 6.635135135135135)"
12-01-2023 10:17:17.544510,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.6363636363636362)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 7.5058823529411764)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.0, 6.504444444444445)"
12-01-2023 10:17:18.683676,"(18.0, 50.0, 42.68571428571428)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.6363636363636362)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 7.5058823529411764)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.4, 6.504444444444445)"
12-01-2023 10:17:19.874747,"(18.0, 50.0, 42.68571428571428)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.6363636363636362)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 7.5058823529411764)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.4, 6.504444444444445)"
12-01-2023 10:17:21.084275,"(18.0, 50.0, 42.68571428571428)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.6363636363636362)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 7.5058823529411764)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.4, 6.504444444444445)"
12-01-2023 10:17:22.315007,"(18.0, 50.0, 42.68571428571428)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.6363636363636362)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 7.5058823529411764)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.4, 6.504444444444445)"
12-01-2023 10:17:23.539349,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.53)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 7.5058823529411764)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.4, 6.504444444444445)"
12-01-2023 10:17:24.717663,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.53)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 4.861538461538461)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.4, 6.504444444444445)"
12-01-2023 10:17:25.950350,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.53)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 4.861538461538461)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.4, 6.504444444444445)"
12-01-2023 10:17:27.079688,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.53)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 4.861538461538461)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.4, 6.370588235294117)"
12-01-2023 10:17:28.190517,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.53)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 4.861538461538461)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:17:29.466740,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.53)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 4.861538461538461)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:17:30.674411,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.53)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 4.861538461538461)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:17:31.815154,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.53)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 4.861538461538461)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:17:32.914034,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.53)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 4.861538461538461)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:17:34.094993,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.53)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 4.861538461538461)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:17:35.255422,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.53)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 4.861538461538461)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:17:36.489402,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.53)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 4.861538461538461)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:17:37.758272,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.53)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 4.861538461538461)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:17:39.039335,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.53)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 4.861538461538461)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:17:40.197282,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.53)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 4.861538461538461)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:17:41.357385,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.53)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 4.861538461538461)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:17:42.521119,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.53)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 4.861538461538461)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:17:43.691794,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.53)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 4.861538461538461)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:17:44.901271,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.53)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 4.861538461538461)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:17:46.077797,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.53)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 4.861538461538461)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:17:47.171350,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.53)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 4.861538461538461)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:17:48.237797,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.53)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 4.861538461538461)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:17:49.286998,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.53)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 4.861538461538461)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:17:50.382374,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.53)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 4.861538461538461)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:17:51.499350,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.53)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 4.861538461538461)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:17:52.532285,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.53)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 4.861538461538461)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:17:53.642659,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.53)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 4.861538461538461)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:17:54.899651,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.53)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 4.861538461538461)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:17:56.447943,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.53)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 4.861538461538461)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:17:57.894790,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.53)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 4.861538461538461)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:17:59.271189,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.53)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 4.861538461538461)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:18:00.704944,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.53)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 4.861538461538461)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:18:02.049359,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.53)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 4.861538461538461)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:18:03.230799,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.53)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 4.861538461538461)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:18:04.450508,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.53)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 4.861538461538461)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.6, 6.370588235294117)"
12-01-2023 10:18:05.578486,"(18.0, 50.0, 45.0)","(8.0, 18.0, 14.842105263157894)","(13.0, 30.0, 28.5)","(3.0, 4.7, 3.53)","(7.0, 14.0, 13.341176470588234)","(4.4, 9.2, 4.861538461538461)","(8.0, 14.0, 13.823529411764707)","(4.2, 7.6, 6.370588235294117)"
