,Got The Lot,Perfect Colour,Dr Nightingale,Salad Dodger,Unleash Collinda,Shadow Riot,Oldrik Bale,Center
11-01-2023 19:45:50.982814,"(6.0, 15.0, 14.633333333333333)","(18.0, 32.0, 31.032258064516128)","(81.0, 310.0, 260.0)","(4.8, 5.6, 5.453846153846154)","(1.7, 1.88, 1.8777551020408163)","(4.6, 6.2, 5.885)","(61.0, 260.0, 206.66666666666666)","(61.0, 330.0, 285.0)"
11-01-2023 19:45:52.387984,"(6.0, 15.0, 14.266666666666667)","(18.0, 32.0, 31.032258064516128)","(81.0, 310.0, 243.33333333333334)","(4.8, 5.7, 5.511764705882353)","(1.7, 1.89, 1.8780645161290321)","(4.6, 6.2, 5.966666666666667)","(61.0, 260.0, 206.66666666666666)","(61.0, 340.0, 285.0)"
11-01-2023 19:45:53.701805,"(6.0, 15.0, 14.25)","(18.0, 32.0, 31.032258064516128)","(81.0, 310.0, 243.33333333333334)","(4.8, 5.7, 5.45)","(1.7, 1.88, 1.8694285714285714)","(4.6, 6.0, 5.833333333333333)","(61.0, 260.0, 206.66666666666666)","(61.0, 340.0, 260.0)"
11-01-2023 19:45:55.100543,"(6.0, 15.0, 13.78125)","(18.0, 32.0, 31.032258064516128)","(81.0, 310.0, 260.0)","(4.8, 5.7, 5.38421052631579)","(1.7, 1.87, 1.871)","(4.6, 6.0, 5.9)","(61.0, 260.0, 206.66666666666666)","(61.0, 340.0, 255.0)"
11-01-2023 19:45:56.506269,"(6.0, 15.0, 13.8)","(18.0, 32.0, 31.032258064516128)","(81.0, 310.0, 260.0)","(4.8, 5.7, 5.484615384615385)","(1.7, 1.88, 1.8693939393939396)","(4.6, 6.0, 5.74)","(61.0, 260.0, 206.66666666666666)","(61.0, 340.0, 255.0)"
11-01-2023 19:45:57.893381,"(6.0, 15.0, 13.8)","(18.0, 32.0, 31.032258064516128)","(81.0, 310.0, 243.33333333333334)","(4.8, 5.7, 5.55)","(1.7, 1.87, 1.8737209302325581)","(4.6, 5.8, 5.766666666666667)","(61.0, 260.0, 237.14285714285714)","(61.0, 340.0, 260.0)"
11-01-2023 19:45:59.242557,"(6.0, 15.0, 13.8)","(18.0, 32.0, 31.032258064516128)","(81.0, 310.0, 260.0)","(4.8, 5.6, 5.533333333333333)","(1.7, 1.88, 1.8718181818181818)","(4.6, 5.8, 5.642857142857143)","(61.0, 260.0, 237.14285714285714)","(61.0, 340.0, 260.0)"
11-01-2023 19:46:00.635015,"(6.0, 15.0, 13.875)","(18.0, 32.0, 31.032258064516128)","(81.0, 310.0, 260.0)","(4.8, 5.6, 5.533333333333333)","(1.7, 1.88, 1.8718181818181818)","(4.6, 5.7, 5.642857142857143)","(61.0, 260.0, 237.14285714285714)","(61.0, 340.0, 270.0)"
11-01-2023 19:46:02.103983,"(6.0, 15.0, 13.821428571428571)","(18.0, 32.0, 31.0625)","(81.0, 310.0, 250.0)","(4.8, 5.6, 5.466666666666667)","(1.7, 1.88, 1.8734146341463414)","(4.6, 5.7, 5.65)","(61.0, 260.0, 237.14285714285714)","(61.0, 340.0, 275.0)"
11-01-2023 19:46:03.715266,"(6.0, 15.0, 14.214285714285714)","(18.0, 32.0, 34.21052631578947)","(81.0, 310.0, 243.33333333333334)","(4.8, 5.7, 5.50909090909091)","(1.7, 1.88, 1.8636363636363638)","(4.6, 5.6, 5.470588235294118)","(61.0, 260.0, 237.14285714285714)","(61.0, 340.0, 275.0)"
11-01-2023 19:46:05.144231,"(6.0, 15.0, 14.214285714285714)","(18.0, 38.0, 32.42857142857143)","(81.0, 310.0, 243.33333333333334)","(4.8, 5.7, 5.716666666666667)","(1.7, 1.88, 1.884)","(4.6, 5.6, 5.5)","(61.0, 260.0, 237.14285714285714)","(61.0, 340.0, 275.0)"
11-01-2023 19:46:06.641830,"(6.0, 15.0, 14.214285714285714)","(18.0, 38.0, 32.46153846153846)","(81.0, 310.0, 265.0)","(4.8, 5.8, 5.68235294117647)","(1.7, 1.89, 1.8777777777777778)","(4.6, 5.6, 5.453333333333333)","(61.0, 260.0, 206.66666666666666)","(61.0, 340.0, 275.0)"
11-01-2023 19:46:08.073948,"(6.0, 15.0, 14.214285714285714)","(18.0, 38.0, 32.46153846153846)","(81.0, 310.0, 265.0)","(4.8, 5.8, 5.655172413793103)","(1.7, 1.9, 1.9052941176470588)","(4.6, 5.6, 5.375)","(61.0, 260.0, 237.14285714285714)","(61.0, 340.0, 275.0)"
11-01-2023 19:46:09.493508,"(7.5, 15.0, 14.029411764705882)","(20.0, 38.0, 33.5)","(91.0, 310.0, 256.6666666666667)","(4.8, 5.8, 5.655172413793103)","(1.65, 1.91, 1.8814285714285712)","(4.6, 5.4, 5.384615384615385)","(81.0, 260.0, 237.14285714285714)","(71.0, 340.0, 275.0)"
11-01-2023 19:46:10.898820,"(7.5, 15.0, 14.214285714285714)","(20.0, 38.0, 35.2)","(91.0, 310.0, 263.3333333333333)","(4.8, 5.8, 5.66)","(1.65, 1.89, 1.8734285714285714)","(4.6, 5.4, 5.35)","(81.0, 260.0, 237.14285714285714)","(71.0, 340.0, 275.0)"
11-01-2023 19:46:12.314772,"(7.5, 15.0, 14.333333333333334)","(20.0, 36.0, 35.2)","(91.0, 310.0, 270.0)","(4.6, 5.8, 5.675)","(1.65, 1.88, 1.870769230769231)","(4.4, 5.4, 5.34)","(81.0, 260.0, 237.14285714285714)","(71.0, 340.0, 275.0)"
11-01-2023 19:46:13.721018,"(7.5, 15.0, 14.4)","(20.0, 36.0, 35.2)","(91.0, 310.0, 220.0)","(4.6, 5.7, 5.688888888888889)","(1.65, 1.88, 1.8717241379310345)","(4.4, 5.5, 5.42)","(81.0, 260.0, 237.14285714285714)","(71.0, 340.0, 275.0)"
11-01-2023 19:46:15.149159,"(7.5, 15.0, 14.4)","(20.0, 36.0, 32.30769230769231)","(91.0, 230.0, 228.0)","(4.6, 5.7, 5.626086956521739)","(1.65, 1.88, 1.870769230769231)","(4.4, 5.5, 5.366666666666666)","(81.0, 260.0, 237.14285714285714)","(71.0, 340.0, 260.0)"
11-01-2023 19:46:16.648487,"(7.5, 15.0, 14.3)","(20.0, 36.0, 32.44444444444444)","(91.0, 250.0, 250.0)","(4.6, 5.8, 5.628571428571428)","(1.65, 1.88, 1.8712)","(4.4, 5.5, 5.42)","(81.0, 260.0, 237.14285714285714)","(71.0, 340.0, 260.0)"
11-01-2023 19:46:18.105339,"(7.5, 15.0, 14.0)","(20.0, 36.0, 32.44444444444444)","(91.0, 310.0, 284.44444444444446)","(4.6, 5.8, 5.633333333333333)","(1.65, 1.88, 1.9081481481481481)","(4.4, 5.5, 5.3500000000000005)","(81.0, 260.0, 237.14285714285714)","(71.0, 340.0, 260.0)"
11-01-2023 19:46:19.511014,"(8.0, 15.0, 13.875)","(20.0, 36.0, 32.44444444444444)","(91.0, 300.0, 236.36363636363637)","(4.6, 5.8, 5.633333333333333)","(1.65, 1.92, 1.9092592592592592)","(4.4, 5.4, 5.3500000000000005)","(81.0, 260.0, 237.14285714285714)","(71.0, 340.0, 311.66666666666663)"
11-01-2023 19:46:20.997052,"(8.0, 15.0, 14.0)","(20.0, 36.0, 32.44444444444444)","(91.0, 300.0, 236.36363636363637)","(4.6, 5.8, 5.633333333333333)","(1.65, 1.93, 1.906)","(4.4, 5.4, 5.375)","(81.0, 260.0, 237.14285714285714)","(71.0, 340.0, 311.66666666666663)"
11-01-2023 19:46:22.832551,"(8.0, 15.0, 14.0)","(20.0, 36.0, 32.44444444444444)","(91.0, 300.0, 250.0)","(4.6, 5.8, 5.633333333333333)","(1.65, 1.93, 1.91)","(4.4, 5.4, 5.377777777777778)","(81.0, 260.0, 237.14285714285714)","(71.0, 340.0, 311.66666666666663)"
11-01-2023 19:46:24.320165,"(8.0, 15.0, 14.0)","(20.0, 36.0, 32.44444444444444)","(91.0, 300.0, 250.0)","(4.6, 5.8, 5.6695652173913045)","(1.65, 1.93, 1.9066666666666665)","(4.4, 5.4, 5.3500000000000005)","(81.0, 260.0, 237.14285714285714)","(71.0, 340.0, 323.33333333333337)"
11-01-2023 19:46:25.776432,"(8.0, 15.0, 13.961538461538462)","(21.0, 36.0, 32.30769230769231)","(91.0, 300.0, 271.42857142857144)","(4.6, 5.8, 5.663636363636363)","(1.65, 1.91, 1.9)","(4.4, 5.4, 5.3090909090909095)","(81.0, 260.0, 240.0)","(71.0, 340.0, 270.0)"
11-01-2023 19:46:27.242358,"(8.0, 15.0, 13.961538461538462)","(21.0, 36.0, 32.30769230769231)","(91.0, 290.0, 262.8571428571429)","(4.6, 5.8, 5.68)","(1.65, 1.95, 1.9224999999999999)","(4.4, 5.4, 5.266666666666667)","(81.0, 260.0, 220.0)","(71.0, 340.0, 270.0)"
11-01-2023 19:46:28.854932,"(8.5, 15.0, 13.961538461538462)","(21.0, 36.0, 33.333333333333336)","(91.0, 280.0, 220.0)","(4.6, 5.7, 5.671428571428572)","(1.65, 1.93, 1.9327272727272726)","(4.4, 5.3, 5.266666666666667)","(91.0, 260.0, 237.14285714285714)","(81.0, 340.0, 293.3333333333333)"
11-01-2023 19:46:30.211036,"(8.5, 15.0, 13.961538461538462)","(21.0, 36.0, 34.054054054054056)","(91.0, 270.0, 191.25)","(4.6, 5.7, 5.671428571428572)","(1.65, 1.94, 1.9166666666666665)","(4.4, 5.3, 5.281818181818181)","(91.0, 260.0, 237.14285714285714)","(81.0, 340.0, 316.66666666666663)"
11-01-2023 19:46:31.831476,"(8.5, 15.0, 13.961538461538462)","(21.0, 36.0, 33.80952380952381)","(91.0, 270.0, 191.25)","(4.6, 5.7, 5.671428571428572)","(1.65, 1.95, 1.920909090909091)","(4.4, 5.3, 5.281818181818181)","(91.0, 260.0, 244.44444444444446)","(91.0, 340.0, 316.66666666666663)"
11-01-2023 19:46:33.292348,"(8.5, 15.0, 13.875)","(21.0, 34.0, 33.87096774193549)","(91.0, 270.0, 191.25)","(4.6, 5.7, 5.671428571428572)","(1.65, 1.95, 1.93)","(4.4, 5.3, 5.228571428571429)","(91.0, 260.0, 240.0)","(91.0, 340.0, 321.42857142857144)"
11-01-2023 19:46:34.696104,"(8.5, 15.0, 13.875)","(21.0, 36.0, 33.87096774193549)","(91.0, 270.0, 182.5)","(4.6, 5.7, 5.671428571428572)","(1.65, 1.95, 1.93)","(4.4, 5.3, 5.228571428571429)","(91.0, 260.0, 240.0)","(91.0, 340.0, 318.33333333333337)"
11-01-2023 19:46:36.191315,"(8.5, 15.0, 13.875)","(21.0, 36.0, 33.80952380952381)","(91.0, 270.0, 182.5)","(4.6, 5.7, 5.671428571428572)","(1.65, 1.95, 1.93)","(4.4, 5.3, 5.228571428571429)","(91.0, 260.0, 240.0)","(91.0, 340.0, 318.33333333333337)"
11-01-2023 19:46:37.660090,"(8.5, 15.0, 15.0)","(21.0, 34.0, 33.80952380952381)","(91.0, 270.0, 182.5)","(4.6, 5.7, 5.671428571428572)","(1.65, 1.95, 1.9377777777777778)","(4.4, 5.3, 5.19)","(91.0, 260.0, 240.0)","(91.0, 340.0, 280.0)"
11-01-2023 19:46:39.148040,"(8.5, 15.5, 14.973684210526315)","(21.0, 34.0, 33.80952380952381)","(91.0, 270.0, 182.5)","(4.6, 5.7, 5.571428571428571)","(1.65, 1.96, 1.9223076923076923)","(4.4, 5.2, 5.470212765957447)","(91.0, 260.0, 240.0)","(91.0, 340.0, 280.0)"
11-01-2023 19:46:40.568885,"(8.5, 15.5, 14.973684210526315)","(21.0, 34.0, 33.80952380952381)","(91.0, 270.0, 182.5)","(4.6, 5.6, 5.571428571428571)","(1.65, 1.95, 1.9266666666666665)","(4.4, 5.5, 5.491176470588235)","(91.0, 260.0, 240.0)","(81.0, 340.0, 280.0)"
11-01-2023 19:46:41.995047,"(8.5, 15.5, 14.973684210526315)","(21.0, 34.0, 33.80952380952381)","(91.0, 270.0, 182.5)","(4.6, 5.6, 5.45)","(1.65, 1.94, 1.9433333333333334)","(4.4, 5.5, 5.4875)","(91.0, 260.0, 240.0)","(81.0, 340.0, 300.0)"
11-01-2023 19:46:43.421674,"(8.5, 15.5, 15.083333333333334)","(21.0, 34.0, 34.166666666666664)","(91.0, 270.0, 232.66666666666666)","(4.6, 5.5, 5.483333333333333)","(1.65, 1.97, 1.9218181818181816)","(4.4, 5.5, 5.491176470588235)","(91.0, 260.0, 246.66666666666666)","(81.0, 340.0, 300.0)"
11-01-2023 19:46:44.875242,"(8.5, 15.5, 15.038461538461538)","(21.0, 36.0, 34.166666666666664)","(91.0, 270.0, 232.66666666666666)","(4.6, 5.5, 5.483333333333333)","(1.65, 1.94, 1.910625)","(4.4, 5.5, 5.543529411764705)","(91.0, 260.0, 246.66666666666666)","(81.0, 340.0, 285.0)"
11-01-2023 19:46:46.278112,"(8.5, 15.5, 15.038461538461538)","(21.0, 36.0, 34.166666666666664)","(91.0, 270.0, 223.33333333333334)","(4.6, 5.5, 5.483333333333333)","(1.65, 1.92, 1.8995744680851063)","(4.4, 5.6, 5.552439024390243)","(91.0, 260.0, 245.45454545454544)","(81.0, 340.0, 285.0)"
11-01-2023 19:46:47.675917,"(8.5, 16.0, 14.714285714285714)","(21.0, 36.0, 34.285714285714285)","(91.0, 270.0, 254.0)","(4.6, 5.5, 5.388888888888889)","(1.65, 1.92, 1.9124999999999999)","(4.4, 5.6, 5.542857142857143)","(91.0, 260.0, 245.45454545454544)","(81.0, 340.0, 285.0)"
11-01-2023 19:46:48.990089,"(8.5, 16.0, 14.870967741935484)","(21.0, 36.0, 34.25)","(91.0, 270.0, 258.57142857142856)","(4.6, 5.4, 5.388888888888889)","(1.65, 1.92, 1.91)","(4.4, 5.6, 5.542857142857143)","(91.0, 260.0, 244.0)","(81.0, 340.0, 265.0)"
11-01-2023 19:46:50.352780,"(8.5, 16.0, 14.653846153846153)","(21.0, 36.0, 33.45454545454545)","(91.0, 270.0, 258.57142857142856)","(4.6, 5.4, 5.388888888888889)","(1.65, 1.92, 1.8970588235294117)","(4.4, 5.6, 5.542857142857143)","(91.0, 260.0, 246.0)","(81.0, 340.0, 285.0)"
11-01-2023 19:46:51.661927,"(8.5, 16.0, 14.75)","(21.0, 36.0, 33.45454545454545)","(91.0, 270.0, 258.57142857142856)","(4.6, 5.4, 5.388888888888889)","(1.65, 1.91, 1.8969999999999998)","(4.4, 5.6, 5.542857142857143)","(91.0, 260.0, 250.0)","(81.0, 340.0, 285.0)"
11-01-2023 19:46:53.005626,"(8.5, 16.0, 14.75)","(21.0, 36.0, 33.45454545454545)","(91.0, 270.0, 223.33333333333334)","(4.6, 5.4, 5.3875)","(1.65, 1.91, 1.91)","(4.4, 5.6, 5.542857142857143)","(91.0, 260.0, 220.0)","(81.0, 340.0, 285.0)"
11-01-2023 19:46:54.355777,"(8.5, 16.0, 14.75)","(21.0, 36.0, 34.25)","(91.0, 270.0, 223.33333333333334)","(4.6, 5.4, 5.392307692307693)","(1.65, 1.92, 1.916153846153846)","(4.4, 5.6, 5.542857142857143)","(91.0, 260.0, 246.66666666666666)","(81.0, 340.0, 285.0)"
11-01-2023 19:46:55.689653,"(8.5, 16.0, 14.75)","(21.0, 36.0, 34.25)","(101.0, 270.0, 223.33333333333334)","(4.6, 5.4, 5.392307692307693)","(1.65, 1.92, 1.912)","(4.4, 5.6, 5.542857142857143)","(91.0, 260.0, 245.71428571428572)","(101.0, 340.0, 285.0)"
11-01-2023 19:46:57.013749,"(8.5, 16.0, 14.706896551724139)","(21.0, 36.0, 34.25)","(101.0, 270.0, 223.33333333333334)","(4.6, 5.4, 5.385714285714286)","(1.65, 1.93, 1.918695652173913)","(4.4, 5.6, 5.542857142857143)","(91.0, 260.0, 220.0)","(101.0, 340.0, 285.0)"
11-01-2023 19:46:58.369796,"(8.5, 15.5, 14.9)","(21.0, 36.0, 33.45454545454545)","(101.0, 270.0, 223.33333333333334)","(4.6, 5.4, 5.29)","(1.65, 1.92, 1.914)","(4.4, 5.6, 5.542857142857143)","(91.0, 260.0, 246.66666666666666)","(101.0, 340.0, 285.0)"
11-01-2023 19:46:59.757665,"(8.5, 15.5, 14.772727272727273)","(21.0, 36.0, 34.72727272727273)","(101.0, 270.0, 223.33333333333334)","(4.6, 5.3, 5.366666666666667)","(1.65, 1.93, 1.9049999999999998)","(4.4, 5.6, 5.542857142857143)","(91.0, 260.0, 245.0)","(91.0, 340.0, 285.0)"
11-01-2023 19:47:01.214376,"(8.5, 15.5, 14.772727272727273)","(21.0, 36.0, 35.125)","(101.0, 270.0, 223.33333333333334)","(4.6, 5.4, 5.366666666666667)","(1.65, 1.91, 1.9049999999999998)","(4.4, 5.6, 5.542857142857143)","(91.0, 260.0, 245.0)","(91.0, 340.0, 285.0)"
11-01-2023 19:47:02.578382,"(8.5, 15.5, 14.772727272727273)","(21.0, 36.0, 35.125)","(101.0, 270.0, 223.33333333333334)","(4.6, 5.4, 5.366666666666667)","(1.65, 1.91, 1.9081818181818182)","(4.4, 5.6, 5.514285714285714)","(91.0, 260.0, 245.0)","(91.0, 340.0, 285.0)"
11-01-2023 19:47:03.864863,"(8.5, 15.5, 14.772727272727273)","(21.0, 36.0, 35.125)","(101.0, 270.0, 223.33333333333334)","(4.6, 5.4, 5.366666666666667)","(1.65, 1.91, 1.9066666666666665)","(4.4, 5.6, 5.5625)","(91.0, 260.0, 245.0)","(91.0, 340.0, 285.0)"
11-01-2023 19:47:05.206165,"(8.5, 15.5, 14.804347826086957)","(21.0, 36.0, 34.64516129032258)","(101.0, 270.0, 223.33333333333334)","(4.6, 5.4, 5.366666666666667)","(1.65, 1.91, 1.9066666666666665)","(4.4, 5.6, 5.52)","(91.0, 260.0, 245.0)","(91.0, 340.0, 285.0)"
11-01-2023 19:47:06.635871,"(8.5, 15.5, 14.5)","(21.0, 36.0, 34.64516129032258)","(101.0, 270.0, 223.33333333333334)","(4.6, 5.4, 5.366666666666667)","(1.65, 1.91, 1.9181249999999999)","(4.4, 5.6, 5.52)","(91.0, 260.0, 245.0)","(91.0, 340.0, 285.0)"
11-01-2023 19:47:08.053092,"(8.5, 15.5, 14.5)","(21.0, 36.0, 34.64516129032258)","(101.0, 270.0, 223.33333333333334)","(4.6, 5.4, 5.366666666666667)","(1.65, 1.92, 1.9156451612903225)","(4.4, 5.6, 5.52)","(91.0, 260.0, 243.33333333333334)","(91.0, 340.0, 318.0)"
11-01-2023 19:47:09.514828,"(8.5, 15.5, 14.666666666666666)","(21.0, 36.0, 34.83870967741935)","(101.0, 270.0, 223.33333333333334)","(4.6, 5.4, 5.52)","(1.65, 1.92, 1.8527777777777779)","(4.4, 5.6, 5.766666666666667)","(91.0, 260.0, 243.33333333333334)","(91.0, 340.0, 290.0)"
11-01-2023 19:47:11.148527,"(8.5, 15.5, 15.1)","(21.0, 36.0, 34.6875)","(101.0, 270.0, 223.33333333333334)","(4.6, 5.6, 5.573076923076924)","(1.65, 1.9, 1.8376923076923077)","(4.4, 5.9, 5.825)","(91.0, 260.0, 243.33333333333334)","(91.0, 340.0, 290.0)"
11-01-2023 19:47:12.604168,"(8.5, 15.5, 15.1)","(21.0, 36.0, 34.83870967741935)","(101.0, 270.0, 223.33333333333334)","(4.6, 5.7, 5.633333333333334)","(1.65, 1.84, 1.8315384615384616)","(4.4, 5.9, 5.742857142857143)","(91.0, 260.0, 243.33333333333334)","(91.0, 340.0, 290.0)"
11-01-2023 19:47:14.285585,"(8.5, 15.5, 15.1)","(21.0, 36.0, 34.971428571428575)","(101.0, 270.0, 223.33333333333334)","(4.6, 5.7, 5.423076923076923)","(1.65, 1.84, 1.838888888888889)","(4.4, 5.8, 5.728571428571429)","(91.0, 260.0, 253.33333333333334)","(101.0, 340.0, 290.0)"
11-01-2023 19:47:15.662804,"(8.5, 16.5, 15.75)","(21.0, 36.0, 34.94117647058823)","(101.0, 270.0, 223.33333333333334)","(4.6, 5.5, 5.566666666666666)","(1.65, 1.84, 1.8361904761904764)","(4.4, 5.9, 5.728571428571429)","(91.0, 260.0, 253.33333333333334)","(101.0, 340.0, 290.0)"
11-01-2023 19:47:17.226307,"(8.5, 16.5, 15.5)","(21.0, 36.0, 34.83870967741935)","(101.0, 270.0, 223.33333333333334)","(4.6, 5.6, 5.55)","(1.65, 1.84, 1.836)","(4.4, 5.9, 5.728571428571429)","(91.0, 260.0, 253.33333333333334)","(101.0, 340.0, 290.0)"
11-01-2023 19:47:18.808015,"(8.5, 16.5, 15.9)","(21.0, 36.0, 34.83870967741935)","(101.0, 270.0, 223.33333333333334)","(4.6, 5.6, 5.55)","(1.65, 1.84, 1.8318518518518518)","(4.4, 5.9, 5.728571428571429)","(91.0, 260.0, 253.33333333333334)","(101.0, 340.0, 290.0)"
11-01-2023 19:47:20.270069,"(8.5, 16.5, 15.4375)","(21.0, 36.0, 34.94117647058823)","(101.0, 270.0, 235.0)","(4.6, 5.6, 5.585714285714285)","(1.65, 1.84, 1.8204761904761906)","(4.4, 5.9, 5.842857142857143)","(91.0, 260.0, 253.33333333333334)","(101.0, 340.0, 290.0)"
11-01-2023 19:47:21.818234,"(8.5, 15.5, 15.794117647058824)","(21.0, 36.0, 34.83870967741935)","(101.0, 270.0, 235.0)","(4.6, 5.6, 5.55)","(1.65, 1.83, 1.8145)","(4.4, 5.9, 5.852941176470589)","(91.0, 260.0, 252.5)","(101.0, 340.0, 290.0)"
11-01-2023 19:47:23.259722,"(8.5, 16.5, 14.9)","(21.0, 36.0, 35.0)","(101.0, 270.0, 235.0)","(4.6, 5.6, 5.5636363636363635)","(1.6, 1.83, 1.8161538461538462)","(4.4, 5.9, 5.853846153846154)","(91.0, 260.0, 253.33333333333334)","(101.0, 340.0, 290.0)"
11-01-2023 19:47:24.789947,"(8.5, 16.5, 14.633333333333333)","(21.0, 36.0, 35.0)","(101.0, 270.0, 235.0)","(4.6, 5.6, 5.585714285714285)","(1.6, 1.83, 1.8165)","(4.4, 6.2, 5.88)","(91.0, 260.0, 253.33333333333334)","(101.0, 340.0, 290.0)"
11-01-2023 19:47:26.190796,"(8.5, 16.5, 15.258620689655173)","(21.0, 36.0, 34.411764705882355)","(101.0, 270.0, 235.0)","(4.6, 5.6, 5.585714285714285)","(1.6, 1.83, 1.8165)","(4.4, 6.2, 5.841379310344827)","(91.0, 260.0, 253.33333333333334)","(101.0, 340.0, 290.0)"
11-01-2023 19:47:27.602350,"(8.5, 16.5, 15.722222222222221)","(21.0, 36.0, 34.411764705882355)","(101.0, 270.0, 235.0)","(4.6, 5.6, 5.583333333333333)","(1.6, 1.83, 1.8154054054054054)","(4.4, 6.2, 5.8533333333333335)","(91.0, 260.0, 253.33333333333334)","(101.0, 340.0, 290.0)"
11-01-2023 19:47:28.992047,"(8.5, 16.5, 15.657894736842106)","(21.0, 36.0, 33.42857142857143)","(101.0, 270.0, 235.0)","(4.6, 5.6, 5.585714285714285)","(1.6, 1.83, 1.8171428571428572)","(4.4, 6.2, 5.909090909090909)","(91.0, 260.0, 253.33333333333334)","(101.0, 340.0, 290.0)"
11-01-2023 19:47:30.374815,"(8.5, 16.5, 15.5)","(21.0, 36.0, 34.4)","(101.0, 270.0, 235.0)","(4.6, 5.6, 5.585714285714285)","(1.6, 1.83, 1.8188372093023257)","(4.4, 6.2, 5.975)","(91.0, 260.0, 253.33333333333334)","(101.0, 340.0, 290.0)"
11-01-2023 19:47:31.737668,"(8.5, 16.5, 15.8125)","(21.0, 36.0, 33.23076923076923)","(101.0, 270.0, 235.0)","(4.6, 5.6, 5.695238095238095)","(1.6, 1.83, 1.8207142857142857)","(4.4, 6.0, 5.984615384615385)","(91.0, 260.0, 253.33333333333334)","(101.0, 340.0, 290.0)"
11-01-2023 19:47:33.122004,"(8.5, 16.0, 15.15625)","(21.0, 36.0, 34.411764705882355)","(101.0, 270.0, 235.0)","(4.6, 5.7, 5.72)","(1.6, 1.83, 1.8213333333333335)","(4.4, 6.0, 5.842857142857143)","(91.0, 260.0, 235.0)","(101.0, 340.0, 323.33333333333337)"
11-01-2023 19:47:34.538045,"(8.5, 16.0, 15.166666666666666)","(21.0, 36.0, 34.411764705882355)","(101.0, 270.0, 235.0)","(4.6, 5.8, 5.685714285714285)","(1.6, 1.83, 1.8375000000000001)","(4.4, 5.9, 5.884615384615385)","(91.0, 260.0, 235.0)","(101.0, 340.0, 323.33333333333337)"
11-01-2023 19:47:35.970422,"(8.5, 15.5, 15.3125)","(21.0, 36.0, 34.411764705882355)","(101.0, 270.0, 235.0)","(4.6, 5.8, 5.6863636363636365)","(1.6, 1.84, 1.824)","(4.4, 5.9, 5.881818181818182)","(91.0, 260.0, 235.0)","(101.0, 340.0, 295.0)"
11-01-2023 19:47:37.334263,"(8.5, 15.5, 15.392857142857142)","(21.0, 36.0, 34.411764705882355)","(101.0, 270.0, 235.0)","(4.6, 5.7, 5.655555555555556)","(1.6, 1.84, 1.8342857142857143)","(4.4, 5.9, 5.8500000000000005)","(91.0, 260.0, 243.63636363636363)","(101.0, 340.0, 295.0)"
11-01-2023 19:47:38.745173,"(8.5, 15.5, 14.9375)","(21.0, 36.0, 35.03225806451613)","(101.0, 270.0, 265.38461538461536)","(4.6, 5.7, 5.618181818181818)","(1.6, 1.84, 1.8333333333333335)","(4.4, 5.9, 5.857142857142858)","(91.0, 260.0, 235.0)","(101.0, 340.0, 300.0)"
11-01-2023 19:47:40.278612,"(8.5, 15.5, 14.9375)","(21.0, 36.0, 35.03225806451613)","(101.0, 270.0, 235.0)","(4.6, 5.8, 5.668965517241379)","(1.6, 1.84, 1.8124242424242425)","(4.4, 5.9, 5.872727272727273)","(91.0, 260.0, 245.0)","(101.0, 340.0, 300.0)"
11-01-2023 19:47:41.689778,"(8.5, 15.5, 15.464285714285714)","(21.0, 36.0, 35.03225806451613)","(101.0, 270.0, 235.0)","(4.6, 5.8, 5.705)","(1.6, 1.82, 1.8106086956521739)","(4.4, 6.0, 5.930000000000001)","(91.0, 260.0, 250.0)","(101.0, 340.0, 300.0)"
11-01-2023 19:47:43.014305,"(8.5, 16.0, 15.5)","(21.0, 36.0, 35.0)","(101.0, 270.0, 235.0)","(4.6, 5.8, 5.657894736842105)","(1.6, 1.82, 1.8121666666666667)","(4.4, 6.0, 5.93)","(91.0, 260.0, 222.5)","(101.0, 340.0, 300.0)"
11-01-2023 19:47:44.424738,"(8.5, 16.0, 15.5)","(21.0, 36.0, 35.0)","(101.0, 270.0, 235.0)","(4.6, 5.7, 5.657894736842105)","(1.6, 1.82, 1.812549019607843)","(4.4, 6.0, 5.93)","(91.0, 260.0, 235.0)","(101.0, 340.0, 300.0)"
11-01-2023 19:47:45.834988,"(8.5, 16.0, 15.68421052631579)","(21.0, 36.0, 34.83870967741935)","(101.0, 270.0, 235.0)","(4.6, 5.7, 5.665217391304348)","(1.6, 1.82, 1.8127083333333334)","(4.4, 6.0, 5.9363636363636365)","(91.0, 260.0, 222.5)","(101.0, 340.0, 300.0)"
11-01-2023 19:47:47.156213,"(8.5, 16.0, 15.428571428571429)","(21.0, 36.0, 34.83870967741935)","(101.0, 270.0, 235.0)","(4.6, 5.7, 5.65)","(1.6, 1.82, 1.8114285714285714)","(4.4, 6.0, 5.942857142857143)","(91.0, 260.0, 222.5)","(101.0, 340.0, 300.0)"
11-01-2023 19:47:48.405040,"(9.0, 16.0, 15.8)","(21.0, 36.0, 35.0)","(101.0, 270.0, 235.0)","(4.6, 5.7, 5.555555555555555)","(1.6, 1.82, 1.7969565217391306)","(4.6, 6.0, 6.155555555555556)","(101.0, 260.0, 235.0)","(101.0, 340.0, 305.0)"
