,Antique Elsa,Apollo One,Denis The Menace,Maximum Zeal,Kinimakatka,Arts Inferno,Urana Fernando,Queen Sal
15-12-2022 13:02:18.045454,"(12.0, 16.5, 16.2)","(3.3, 3.6, 3.586842105263158)","(5.5, 7.8, 7.412903225806452)","(19.0, 34.0, 30.153846153846153)","(9.0, 14.5, 13.75)","(5.5, 7.2, 7.092307692307692)","(17.0, 24.0, 21.045454545454547)","(3.2, 4.6, 4.377777777777777)"
15-12-2022 13:02:19.159352,"(12.0, 16.5, 15.966666666666667)","(3.3, 3.6, 3.558333333333333)","(5.5, 7.8, 7.45625)","(19.0, 34.0, 30.153846153846153)","(9.0, 14.5, 12.785714285714285)","(5.5, 7.2, 7.0777777777777775)","(17.0, 24.0, 20.176470588235293)","(3.2, 4.6, 4.199999999999999)"
15-12-2022 13:02:20.227495,"(12.0, 17.0, 16.375)","(3.3, 3.6, 3.558333333333333)","(5.5, 7.8, 7.713043478260869)","(19.0, 34.0, 30.153846153846153)","(9.0, 14.5, 13.5625)","(5.5, 7.2, 7.116666666666667)","(17.0, 24.0, 21.045454545454547)","(3.2, 4.6, 4.359999999999999)"
15-12-2022 13:02:21.298137,"(12.0, 17.0, 16.15625)","(3.3, 3.6, 3.558333333333333)","(5.5, 7.8, 7.55)","(19.0, 34.0, 30.153846153846153)","(9.0, 14.5, 13.142857142857142)","(5.5, 7.2, 7.1)","(17.0, 24.0, 19.357142857142858)","(3.2, 4.6, 4.428571428571428)"
15-12-2022 13:02:22.456498,"(12.0, 17.0, 15.65)","(3.3, 3.6, 3.558333333333333)","(5.5, 7.8, 7.506666666666667)","(19.0, 34.0, 30.153846153846153)","(9.0, 16.0, 14.571428571428571)","(5.5, 7.2, 7.070588235294117)","(17.0, 24.0, 19.357142857142858)","(3.2, 4.6, 4.5)"
15-12-2022 13:02:23.500224,"(12.0, 17.0, 15.65)","(3.3, 3.6, 3.55)","(5.5, 7.8, 7.506666666666667)","(19.0, 34.0, 30.153846153846153)","(9.0, 15.0, 13.36111111111111)","(5.5, 7.2, 7.070588235294117)","(17.0, 24.0, 19.357142857142858)","(3.2, 4.6, 4.381818181818182)"
15-12-2022 13:02:24.524738,"(12.0, 17.0, 15.65)","(3.3, 3.6, 3.5647058823529414)","(5.5, 7.8, 7.506666666666667)","(19.0, 34.0, 30.153846153846153)","(9.0, 15.5, 12.538461538461538)","(5.5, 7.2, 7.070588235294117)","(17.0, 24.0, 19.357142857142858)","(3.2, 4.6, 4.428571428571428)"
15-12-2022 13:02:25.622060,"(12.0, 17.0, 15.5)","(3.3, 3.6, 3.5647058823529414)","(5.5, 7.8, 7.506666666666667)","(19.0, 34.0, 30.153846153846153)","(9.0, 15.5, 13.425925925925926)","(5.5, 7.2, 7.070588235294117)","(17.0, 24.0, 19.357142857142858)","(3.2, 4.6, 4.428571428571428)"
15-12-2022 13:02:26.674556,"(12.0, 17.0, 15.5)","(3.3, 3.6, 3.5647058823529414)","(5.5, 7.6, 7.4559999999999995)","(19.0, 34.0, 30.153846153846153)","(9.0, 15.5, 12.38888888888889)","(5.5, 7.2, 7.08235294117647)","(17.0, 24.0, 21.17391304347826)","(3.2, 4.6, 4.35)"
15-12-2022 13:02:27.698986,"(12.0, 17.0, 15.8)","(3.3, 3.6, 3.5647058823529414)","(5.5, 7.6, 7.4559999999999995)","(19.0, 34.0, 30.153846153846153)","(9.0, 15.5, 13.0)","(5.5, 7.2, 7.093333333333334)","(17.0, 24.0, 20.558823529411764)","(3.3, 4.7, 4.35)"
15-12-2022 13:02:28.769424,"(12.0, 17.0, 15.8)","(3.3, 3.6, 3.576)","(5.5, 7.6, 7.4559999999999995)","(19.0, 34.0, 30.153846153846153)","(9.0, 15.5, 13.225)","(5.5, 7.4, 7.175)","(17.0, 24.0, 20.558823529411764)","(3.3, 4.7, 4.333333333333333)"
15-12-2022 13:02:29.817711,"(12.0, 17.0, 15.8)","(3.3, 3.6, 3.5700000000000003)","(5.5, 7.8, 7.391666666666667)","(19.0, 34.0, 30.153846153846153)","(9.0, 15.5, 12.466666666666667)","(5.5, 7.2, 7.073684210526316)","(17.0, 24.0, 21.34090909090909)","(3.3, 4.7, 4.313793103448275)"
15-12-2022 13:02:30.898362,"(12.0, 17.0, 15.961538461538462)","(3.3, 3.6, 3.5700000000000003)","(5.5, 7.8, 7.036363636363636)","(19.0, 34.0, 30.153846153846153)","(9.0, 15.5, 13.604166666666666)","(5.5, 7.2, 7.073684210526316)","(17.0, 24.0, 21.263157894736842)","(3.3, 4.7, 4.333333333333333)"
15-12-2022 13:02:31.956329,"(12.0, 17.0, 16.035714285714285)","(3.3, 3.6, 3.5700000000000003)","(5.5, 7.8, 7.104347826086957)","(19.0, 34.0, 30.153846153846153)","(9.0, 15.5, 13.4)","(5.5, 7.2, 7.0777777777777775)","(17.0, 24.0, 21.833333333333332)","(3.3, 4.6, 4.3538461538461535)"
15-12-2022 13:02:33.013886,"(12.0, 17.0, 16.333333333333332)","(3.3, 3.6, 3.5700000000000003)","(5.5, 7.8, 7.104347826086957)","(19.0, 34.0, 30.153846153846153)","(9.0, 15.0, 13.4)","(5.5, 7.2, 7.0777777777777775)","(17.0, 24.0, 21.833333333333332)","(3.3, 4.6, 4.3538461538461535)"
15-12-2022 13:02:34.083783,"(12.0, 17.0, 16.035714285714285)","(3.3, 3.6, 3.533333333333333)","(5.5, 7.8, 7.16)","(19.0, 34.0, 30.153846153846153)","(9.0, 15.0, 12.6)","(5.5, 7.2, 7.062857142857143)","(17.0, 24.0, 20.57894736842105)","(3.3, 4.6, 4.252631578947368)"
15-12-2022 13:02:35.129689,"(12.0, 17.0, 16.035714285714285)","(3.3, 3.6, 3.5142857142857142)","(5.5, 7.8, 6.84)","(19.0, 34.0, 30.153846153846153)","(9.0, 15.0, 13.736842105263158)","(5.5, 7.2, 7.062857142857143)","(17.0, 24.0, 20.57894736842105)","(3.3, 4.6, 4.252631578947368)"
15-12-2022 13:02:36.196979,"(12.0, 17.0, 15.65)","(3.3, 3.6, 3.5142857142857142)","(5.5, 7.8, 7.017391304347826)","(19.0, 34.0, 30.153846153846153)","(9.0, 15.0, 12.857142857142858)","(5.5, 7.2, 7.062857142857143)","(17.0, 24.0, 20.176470588235293)","(3.3, 4.6, 4.258823529411765)"
15-12-2022 13:02:37.233054,"(13.0, 17.0, 15.65)","(3.2, 3.6, 3.4869565217391303)","(5.5, 7.8, 7.094117647058823)","(19.0, 34.0, 30.153846153846153)","(9.0, 15.0, 13.136363636363637)","(5.5, 7.2, 7.062857142857143)","(17.0, 24.0, 20.176470588235293)","(3.4, 4.6, 4.258823529411765)"
15-12-2022 13:02:38.274187,"(13.0, 17.0, 15.5)","(3.2, 3.6, 3.5294117647058822)","(5.5, 7.6, 7.085714285714285)","(19.0, 34.0, 30.153846153846153)","(9.0, 14.5, 13.923076923076923)","(5.5, 7.2, 7.062857142857143)","(17.0, 24.0, 20.285714285714285)","(3.4, 4.6, 4.36)"
15-12-2022 13:02:39.330743,"(13.0, 17.0, 15.5)","(3.2, 3.6, 3.5478260869565217)","(5.5, 7.6, 7.085714285714285)","(19.0, 34.0, 30.153846153846153)","(9.0, 14.5, 13.842105263157894)","(5.5, 7.2, 7.08421052631579)","(17.0, 24.0, 20.285714285714285)","(3.4, 4.6, 4.36)"
15-12-2022 13:02:40.421382,"(13.0, 17.0, 15.961538461538462)","(3.2, 3.55, 3.526190476190476)","(5.5, 7.6, 7.085714285714285)","(19.0, 34.0, 30.153846153846153)","(9.0, 14.5, 13.979166666666666)","(5.5, 7.2, 7.08421052631579)","(17.0, 24.0, 20.285714285714285)","(3.4, 4.6, 4.5181818181818185)"
15-12-2022 13:02:41.556967,"(13.0, 17.0, 15.961538461538462)","(3.2, 3.55, 3.51875)","(5.5, 7.6, 7.085714285714285)","(19.0, 34.0, 30.153846153846153)","(9.0, 14.5, 13.979166666666666)","(5.5, 7.2, 7.08)","(17.0, 24.0, 20.285714285714285)","(3.4, 4.7, 4.533333333333333)"
15-12-2022 13:02:42.598090,"(13.0, 17.0, 16.035714285714285)","(3.2, 3.55, 3.528260869565217)","(5.5, 7.8, 7.088888888888889)","(19.0, 34.0, 30.153846153846153)","(9.0, 15.0, 14.15909090909091)","(5.5, 7.2, 7.08)","(17.0, 24.0, 20.285714285714285)","(3.4, 4.7, 4.469230769230769)"
15-12-2022 13:02:43.607661,"(13.0, 17.0, 16.035714285714285)","(3.2, 3.55, 3.529166666666667)","(5.5, 7.8, 7.338461538461538)","(19.0, 34.0, 30.153846153846153)","(9.0, 14.5, 14.15909090909091)","(5.5, 7.2, 7.08)","(17.0, 24.0, 20.285714285714285)","(3.4, 4.7, 4.508695652173913)"
15-12-2022 13:02:44.617829,"(13.0, 17.0, 16.035714285714285)","(3.2, 3.55, 3.5045454545454544)","(5.5, 7.8, 7.338461538461538)","(19.0, 34.0, 30.153846153846153)","(9.0, 14.5, 14.15909090909091)","(5.5, 7.2, 7.08)","(17.0, 24.0, 20.904761904761905)","(3.4, 4.7, 4.457142857142857)"
15-12-2022 13:02:45.739636,"(13.0, 17.0, 16.035714285714285)","(3.2, 3.55, 3.4833333333333334)","(5.5, 7.8, 7.359999999999999)","(19.0, 34.0, 30.153846153846153)","(9.0, 14.5, 13.92)","(5.5, 7.2, 7.062857142857143)","(17.0, 24.0, 21.045454545454547)","(3.4, 4.8, 4.666666666666667)"
15-12-2022 13:02:46.965352,"(13.0, 17.0, 15.5)","(3.2, 3.6, 3.541666666666667)","(5.5, 7.6, 7.9529411764705875)","(19.0, 34.0, 30.153846153846153)","(9.0, 17.0, 13.545454545454545)","(5.5, 7.2, 6.929032258064516)","(17.0, 24.0, 20.176470588235293)","(3.4, 4.8, 4.633333333333334)"
15-12-2022 13:02:48.099708,"(13.0, 17.0, 16.444444444444443)","(3.2, 3.6, 3.5250000000000004)","(6.0, 8.2, 7.684210526315789)","(20.0, 34.0, 30.153846153846153)","(10.0, 17.0, 14.05)","(6.0, 7.0, 6.937931034482759)","(18.0, 24.0, 20.176470588235293)","(3.4, 4.8, 4.451428571428572)"
15-12-2022 13:02:49.260999,"(13.0, 17.0, 16.02173913043478)","(3.2, 3.6, 3.4625000000000004)","(6.0, 8.0, 7.225806451612903)","(20.0, 34.0, 30.153846153846153)","(10.0, 16.5, 14.5)","(6.0, 7.0, 6.98)","(18.0, 24.0, 21.045454545454547)","(3.4, 4.7, 4.440909090909091)"
15-12-2022 13:02:50.392833,"(13.0, 17.0, 16.02173913043478)","(3.2, 3.6, 3.4625000000000004)","(6.0, 8.0, 7.354838709677419)","(20.0, 34.0, 30.153846153846153)","(10.0, 16.0, 13.692307692307692)","(6.0, 7.0, 6.966666666666667)","(18.0, 24.0, 21.045454545454547)","(3.4, 4.7, 4.440909090909091)"
15-12-2022 13:02:51.584411,"(13.0, 17.0, 15.8)","(3.2, 3.55, 3.4625000000000004)","(6.0, 8.0, 7.392857142857143)","(20.0, 34.0, 30.153846153846153)","(10.0, 16.0, 14.5)","(6.0, 7.0, 6.992307692307692)","(18.0, 24.0, 20.176470588235293)","(3.4, 4.7, 4.441860465116279)"
15-12-2022 13:02:52.733052,"(13.0, 17.0, 15.961538461538462)","(3.2, 3.55, 3.4625000000000004)","(6.0, 8.0, 7.392857142857143)","(20.0, 34.0, 30.153846153846153)","(10.0, 15.5, 14.071428571428571)","(6.0, 7.0, 7.1571428571428575)","(18.0, 24.0, 21.045454545454547)","(3.4, 4.7, 4.441860465116279)"
15-12-2022 13:02:53.834801,"(13.0, 17.0, 16.035714285714285)","(3.2, 3.55, 3.4944444444444445)","(6.0, 8.0, 7.392857142857143)","(20.0, 34.0, 30.153846153846153)","(10.0, 15.5, 14.071428571428571)","(6.0, 7.2, 7.1125)","(18.0, 24.0, 20.176470588235293)","(3.4, 4.7, 4.441860465116279)"
15-12-2022 13:02:54.966848,"(13.0, 17.0, 16.035714285714285)","(3.2, 3.55, 3.444736842105263)","(6.0, 8.0, 7.392857142857143)","(20.0, 34.0, 30.153846153846153)","(10.0, 15.5, 13.5)","(6.0, 7.2, 7.142857142857143)","(18.0, 24.0, 20.176470588235293)","(3.4, 4.7, 4.45)"
15-12-2022 13:02:56.028122,"(13.0, 17.0, 16.035714285714285)","(3.2, 3.55, 3.4749999999999996)","(6.0, 8.0, 7.392857142857143)","(20.0, 34.0, 30.153846153846153)","(10.0, 15.5, 13.5)","(6.0, 7.2, 7.183333333333334)","(18.0, 24.0, 21.045454545454547)","(3.4, 4.6, 4.45)"
15-12-2022 13:02:57.110275,"(13.0, 17.0, 15.5)","(3.2, 3.55, 3.5124999999999997)","(6.0, 8.0, 7.354838709677419)","(20.0, 34.0, 31.407407407407405)","(10.0, 15.5, 13.5)","(6.0, 7.2, 7.355555555555556)","(18.0, 24.0, 20.176470588235293)","(3.4, 4.6, 4.45)"
15-12-2022 13:02:58.290276,"(13.0, 17.0, 15.5)","(3.2, 3.55, 3.5184210526315787)","(6.0, 8.0, 7.392857142857143)","(20.0, 34.0, 31.407407407407405)","(10.0, 15.5, 12.973684210526315)","(6.0, 7.4, 7.553846153846154)","(18.0, 24.0, 20.176470588235293)","(3.4, 4.6, 4.509090909090909)"
15-12-2022 13:02:59.724143,"(12.0, 17.0, 15.5)","(3.2, 3.6, 3.5)","(6.0, 8.0, 7.379310344827586)","(20.0, 34.0, 31.407407407407405)","(9.0, 15.5, 13.5)","(5.5, 7.6, 7.177777777777778)","(17.0, 24.0, 21.045454545454547)","(3.4, 4.6, 4.475)"
15-12-2022 13:03:00.917009,"(12.0, 17.0, 15.5)","(3.2, 3.6, 3.5)","(6.0, 8.0, 7.379310344827586)","(20.0, 34.0, 28.4)","(9.0, 15.5, 12.3)","(5.5, 7.4, 7.225)","(17.0, 24.0, 20.176470588235293)","(3.4, 4.6, 4.429268292682927)"
15-12-2022 13:03:02.117022,"(12.0, 17.0, 16.2)","(3.2, 3.6, 3.5142857142857142)","(6.0, 8.0, 7.118181818181818)","(20.0, 34.0, 31.759999999999998)","(9.0, 15.5, 13.394736842105264)","(5.5, 7.6, 7.133333333333334)","(17.0, 24.0, 20.533333333333335)","(3.4, 4.6, 4.423076923076923)"
15-12-2022 13:03:03.254959,"(12.0, 17.0, 15.725)","(3.2, 3.55, 3.492857142857143)","(6.0, 7.8, 7.041379310344827)","(20.0, 34.0, 31.759999999999998)","(10.0, 15.5, 13.75)","(6.0, 7.4, 7.1)","(17.0, 24.0, 22.285714285714285)","(3.5, 4.6, 4.441379310344828)"
15-12-2022 13:03:04.450975,"(12.0, 17.0, 16.0)","(3.2, 3.55, 3.4983870967741937)","(6.0, 7.8, 7.381818181818182)","(20.0, 34.0, 31.454545454545453)","(10.0, 14.5, 14.264705882352942)","(6.0, 7.2, 7.15)","(17.0, 24.0, 22.37837837837838)","(3.5, 4.6, 4.511111111111111)"
15-12-2022 13:03:05.622366,"(12.0, 17.0, 16.470588235294116)","(3.2, 3.55, 3.4772727272727275)","(6.0, 7.6, 7.381818181818182)","(20.0, 34.0, 31.454545454545453)","(10.0, 14.5, 14.264705882352942)","(6.0, 7.2, 7.15)","(17.0, 24.0, 22.37837837837838)","(3.5, 4.6, 4.473684210526316)"
15-12-2022 13:03:06.773406,"(12.0, 16.5, 16.045454545454547)","(3.2, 3.55, 3.5088235294117647)","(6.0, 7.6, 7.3999999999999995)","(20.0, 34.0, 30.8)","(10.0, 14.5, 14.458333333333334)","(6.0, 7.0, 6.92962962962963)","(17.0, 24.0, 22.37837837837838)","(3.5, 4.6, 4.473684210526316)"
15-12-2022 13:03:07.919167,"(12.0, 16.5, 16.25)","(3.2, 3.55, 3.518181818181818)","(6.0, 7.6, 7.2749999999999995)","(20.0, 34.0, 30.8)","(10.0, 15.0, 14.578125)","(6.0, 7.0, 6.9)","(17.0, 24.0, 21.857142857142858)","(3.5, 4.6, 4.511111111111111)"
15-12-2022 13:03:09.209879,"(12.0, 16.5, 16.25)","(3.2, 3.6, 3.504878048780488)","(6.0, 7.6, 7.166666666666667)","(20.0, 34.0, 30.615384615384617)","(10.0, 14.5, 14.42)","(6.0, 7.0, 6.9)","(17.0, 24.0, 21.857142857142858)","(3.5, 4.6, 4.533333333333333)"
15-12-2022 13:03:10.319317,"(12.0, 16.5, 16.25)","(3.2, 3.5, 3.49)","(6.0, 7.6, 7.189473684210526)","(20.0, 34.0, 30.615384615384617)","(10.0, 14.5, 14.42)","(6.0, 7.0, 6.913333333333333)","(17.0, 24.0, 22.285714285714285)","(3.5, 4.7, 4.472222222222222)"
15-12-2022 13:03:11.409184,"(12.0, 16.5, 15.966666666666667)","(3.2, 3.5, 3.4954545454545456)","(6.0, 7.6, 7.245454545454545)","(20.0, 34.0, 30.615384615384617)","(10.0, 14.5, 14.42)","(6.0, 6.8, 6.764383561643835)","(17.0, 24.0, 22.285714285714285)","(3.5, 4.6, 4.457777777777778)"
15-12-2022 13:03:12.473551,"(12.0, 16.5, 15.966666666666667)","(3.2, 3.6, 3.5166666666666666)","(6.0, 7.4, 7.22608695652174)","(20.0, 34.0, 30.615384615384617)","(10.0, 14.5, 14.083333333333334)","(6.0, 6.8, 6.832432432432432)","(17.0, 24.0, 22.285714285714285)","(3.5, 4.6, 4.474418604651163)"
15-12-2022 13:03:13.544827,"(12.0, 16.5, 16.11904761904762)","(3.2, 3.6, 3.5372093023255817)","(6.0, 7.4, 6.9)","(20.0, 34.0, 30.615384615384617)","(10.0, 14.5, 14.25)","(6.0, 7.0, 6.822222222222222)","(17.0, 24.0, 20.952380952380953)","(3.5, 4.6, 4.514285714285714)"
15-12-2022 13:03:14.563535,"(12.0, 17.0, 16.46153846153846)","(3.2, 3.6, 3.56)","(6.0, 7.2, 7.036363636363636)","(20.0, 34.0, 30.615384615384617)","(10.0, 14.5, 14.285714285714286)","(6.0, 7.0, 6.822222222222222)","(17.0, 24.0, 21.428571428571427)","(3.5, 4.6, 4.5)"
15-12-2022 13:03:15.570300,"(12.0, 17.5, 16.75)","(3.2, 3.55, 3.513333333333333)","(6.0, 7.2, 7.036363636363636)","(20.0, 30.0, 29.09090909090909)","(10.0, 14.5, 14.285714285714286)","(6.0, 7.0, 6.822222222222222)","(17.0, 24.0, 20.952380952380953)","(3.5, 4.6, 4.514285714285714)"
15-12-2022 13:03:16.647418,"(12.0, 17.5, 17.166666666666668)","(3.2, 3.55, 3.513333333333333)","(6.0, 7.2, 7.036363636363636)","(20.0, 30.0, 29.5)","(10.0, 14.5, 14.7)","(6.0, 7.0, 6.818181818181818)","(17.0, 24.0, 22.22222222222222)","(3.5, 4.6, 4.45)"
15-12-2022 13:03:17.695704,"(12.0, 17.5, 17.166666666666668)","(3.2, 3.55, 3.513333333333333)","(6.0, 7.2, 6.8769230769230765)","(20.0, 30.0, 29.586206896551722)","(10.0, 15.0, 14.7)","(6.0, 7.0, 6.818181818181818)","(17.0, 24.0, 22.22222222222222)","(3.5, 4.6, 4.485714285714286)"
15-12-2022 13:03:18.715455,"(12.0, 17.5, 17.333333333333332)","(3.2, 3.6, 3.517241379310345)","(6.0, 7.0, 6.938461538461539)","(20.0, 30.0, 29.586206896551722)","(10.0, 15.0, 14.7)","(6.0, 7.0, 6.785714285714286)","(17.0, 24.0, 22.22222222222222)","(3.5, 4.6, 4.48)"
15-12-2022 13:03:19.969246,"(12.0, 17.5, 17.42105263157895)","(3.2, 3.65, 3.631081081081081)","(6.0, 7.0, 6.8)","(20.0, 30.0, 29.928571428571427)","(10.0, 15.0, 14.7)","(6.0, 6.8, 6.7791044776119405)","(17.0, 24.0, 20.952380952380953)","(3.5, 4.6, 4.474418604651163)"
15-12-2022 13:03:21.006695,"(12.0, 18.0, 17.42105263157895)","(3.2, 3.65, 3.631081081081081)","(6.0, 7.0, 6.8)","(20.0, 30.0, 29.928571428571427)","(10.0, 15.0, 14.7)","(6.0, 6.8, 6.7791044776119405)","(17.0, 24.0, 20.952380952380953)","(3.5, 4.6, 4.474418604651163)"
15-12-2022 13:03:22.079976,"(12.0, 18.0, 17.347826086956523)","(3.2, 3.65, 3.631818181818182)","(6.0, 7.0, 6.7846153846153845)","(20.0, 30.0, 29.9375)","(10.0, 15.0, 14.538461538461538)","(6.0, 6.8, 6.785074626865671)","(17.0, 24.0, 21.53846153846154)","(3.5, 4.6, 4.454237288135594)"
15-12-2022 13:03:23.102992,"(12.0, 18.0, 17.347826086956523)","(3.2, 3.65, 3.631818181818182)","(6.0, 7.0, 6.7846153846153845)","(20.0, 30.0, 29.9375)","(10.0, 15.0, 14.538461538461538)","(6.0, 6.8, 6.785074626865671)","(17.0, 24.0, 21.53846153846154)","(3.5, 4.6, 4.451724137931035)"
15-12-2022 13:03:24.171938,"(12.0, 18.0, 17.75)","(3.2, 3.65, 3.6308823529411764)","(6.0, 7.0, 6.844444444444444)","(20.0, 30.0, 29.9375)","(10.0, 15.0, 14.52)","(6.0, 6.8, 6.768674698795181)","(17.0, 24.0, 22.22222222222222)","(3.5, 4.6, 4.377586206896551)"
15-12-2022 13:03:25.202703,"(12.0, 18.0, 17.625)","(3.2, 3.65, 3.6274647887323943)","(6.0, 7.0, 6.844444444444444)","(20.0, 38.0, 34.0)","(10.0, 15.0, 14.52)","(6.0, 6.8, 6.764383561643835)","(17.0, 24.0, 22.22222222222222)","(3.5, 4.5, 4.369767441860465)"
15-12-2022 13:03:26.274307,"(12.0, 18.0, 17.763157894736842)","(3.2, 3.65, 3.625384615384615)","(6.0, 7.0, 6.856410256410256)","(20.0, 40.0, 37.473684210526315)","(10.0, 15.0, 14.5)","(6.0, 6.8, 6.779710144927536)","(17.0, 24.0, 21.866666666666667)","(3.5, 4.5, 4.378947368421053)"
15-12-2022 13:03:27.365545,"(12.0, 19.5, 18.375)","(3.2, 3.7, 3.691566265060241)","(6.0, 7.0, 6.822222222222222)","(20.0, 40.0, 39.42857142857143)","(10.0, 15.0, 13.88888888888889)","(6.0, 6.8, 6.7762711864406775)","(17.0, 24.0, 21.62962962962963)","(3.5, 4.5, 4.320689655172414)"
15-12-2022 13:03:28.463478,"(13.0, 19.0, 17.95)","(3.2, 3.75, 3.7392857142857143)","(5.5, 7.0, 6.811764705882353)","(20.0, 40.0, 38.857142857142854)","(11.0, 14.0, 13.833333333333334)","(5.5, 6.8, 6.746875)","(17.0, 24.0, 21.571428571428573)","(3.5, 4.5, 4.418421052631579)"
15-12-2022 13:03:29.481972,"(13.0, 18.5, 17.785714285714285)","(3.2, 3.75, 3.7384615384615385)","(5.5, 7.0, 6.764705882352941)","(20.0, 40.0, 38.857142857142854)","(11.0, 14.0, 13.88888888888889)","(5.5, 6.8, 6.7270270270270265)","(17.0, 24.0, 22.22222222222222)","(3.5, 4.6, 4.390909090909091)"
15-12-2022 13:03:30.662131,"(13.0, 18.5, 17.74)","(3.2, 3.8, 3.7555555555555555)","(5.5, 7.0, 6.764705882352941)","(20.0, 40.0, 37.64705882352941)","(11.0, 14.0, 14.142857142857142)","(5.5, 6.8, 6.7270270270270265)","(17.0, 23.0, 21.935483870967744)","(3.5, 4.5, 4.425000000000001)"
15-12-2022 13:03:31.765727,"(13.0, 18.5, 17.717391304347824)","(3.2, 3.8, 3.7483870967741937)","(5.5, 7.0, 6.541935483870968)","(21.0, 40.0, 37.64705882352941)","(11.0, 14.5, 13.75)","(5.5, 6.8, 6.732394366197183)","(17.0, 23.0, 21.935483870967744)","(3.5, 4.5, 4.32051282051282)"
15-12-2022 13:03:32.819999,"(13.0, 18.5, 17.833333333333332)","(3.2, 3.8, 3.7483870967741937)","(5.5, 6.6, 6.541935483870968)","(21.0, 40.0, 37.64705882352941)","(11.0, 14.5, 14.0)","(5.5, 6.8, 6.756666666666667)","(17.0, 23.0, 21.153846153846153)","(3.5, 4.4, 4.319047619047619)"
15-12-2022 13:03:34.042768,"(13.0, 18.5, 18.2)","(3.2, 3.8, 3.768181818181818)","(5.5, 6.6, 6.504)","(21.0, 40.0, 38.095238095238095)","(11.0, 14.5, 14.0)","(5.5, 6.8, 6.793103448275862)","(17.0, 23.0, 21.153846153846153)","(3.5, 4.4, 4.325)"
15-12-2022 13:03:35.089970,"(13.0, 18.5, 17.928571428571427)","(3.2, 3.75, 3.745364238410596)","(5.5, 6.6, 6.504)","(21.0, 40.0, 38.095238095238095)","(11.0, 14.5, 14.0)","(5.5, 6.8, 6.786666666666666)","(17.0, 23.0, 20.714285714285715)","(3.5, 4.4, 4.346478873239437)"
15-12-2022 13:03:36.133095,"(13.0, 18.5, 17.966666666666665)","(3.2, 3.75, 3.738235294117647)","(5.5, 6.6, 6.511627906976744)","(21.0, 40.0, 39.529411764705884)","(11.0, 14.5, 14.263157894736842)","(5.5, 6.8, 6.7384615384615385)","(17.0, 23.0, 21.666666666666668)","(3.5, 4.4, 4.315942028985508)"
15-12-2022 13:03:37.303598,"(13.0, 18.5, 18.166666666666668)","(3.2, 3.9, 3.8936170212765955)","(5.5, 6.6, 6.504347826086956)","(21.0, 40.0, 39.529411764705884)","(11.0, 14.5, 14.263157894736842)","(5.5, 6.8, 6.734328358208955)","(17.0, 23.0, 21.666666666666668)","(3.5, 4.4, 4.253763440860215)"
15-12-2022 13:03:38.417151,"(13.0, 18.5, 18.0625)","(3.2, 3.9, 3.8957894736842102)","(5.5, 6.6, 6.495238095238095)","(21.0, 40.0, 39.529411764705884)","(11.0, 14.5, 14.263157894736842)","(5.5, 6.8, 6.734328358208955)","(17.0, 23.0, 21.666666666666668)","(3.5, 4.4, 4.27)"
15-12-2022 13:03:39.462208,"(13.0, 18.5, 18.25)","(3.2, 3.9, 3.8967032967032966)","(5.5, 6.6, 6.495238095238095)","(21.0, 40.0, 39.529411764705884)","(11.0, 14.5, 14.263157894736842)","(5.5, 6.8, 6.784905660377358)","(17.0, 23.0, 20.714285714285715)","(3.5, 4.3, 4.156923076923077)"
15-12-2022 13:03:40.517046,"(13.0, 19.0, 18.1)","(3.2, 3.9, 3.896629213483146)","(5.5, 6.6, 6.511111111111111)","(21.0, 44.0, 34.90909090909091)","(11.0, 14.5, 14.333333333333334)","(5.5, 6.8, 6.793548387096774)","(17.0, 23.0, 21.153846153846153)","(3.5, 4.2, 4.118604651162791)"
15-12-2022 13:03:41.570379,"(13.0, 19.5, 19.1)","(3.2, 3.9, 3.888)","(5.5, 6.6, 6.496774193548387)","(21.0, 44.0, 40.15384615384615)","(11.0, 14.5, 14.333333333333334)","(5.5, 6.8, 6.847422680412371)","(17.0, 23.0, 20.714285714285715)","(3.5, 4.2, 4.1117647058823525)"
15-12-2022 13:03:42.591176,"(13.0, 19.5, 19.03846153846154)","(3.2, 3.9, 3.873076923076923)","(5.5, 6.6, 6.476923076923077)","(21.0, 44.0, 41.27272727272727)","(11.0, 14.5, 13.966666666666667)","(5.5, 7.0, 6.847422680412371)","(17.0, 23.0, 21.8)","(3.5, 4.2, 4.131182795698924)"
15-12-2022 13:03:43.685697,"(13.0, 19.5, 18.72222222222222)","(3.2, 3.9, 3.8864864864864863)","(5.5, 6.8, 6.496551724137931)","(21.0, 44.0, 41.27272727272727)","(11.0, 14.5, 14.038461538461538)","(5.5, 7.0, 6.825242718446602)","(17.0, 23.0, 21.8)","(3.5, 4.2, 4.18448275862069)"
15-12-2022 13:03:44.773753,"(13.0, 19.5, 18.72222222222222)","(3.2, 3.95, 3.9255102040816325)","(5.5, 6.8, 6.502857142857143)","(21.0, 44.0, 41.27272727272727)","(11.0, 14.5, 14.038461538461538)","(5.5, 7.0, 6.792982456140351)","(17.0, 23.0, 21.666666666666668)","(3.5, 4.2, 4.175257731958763)"
