,Runs Like Bluey,Way Too Soft,Petes Prodigy,Springvale Jess,Speed Craze,Acacia Bridge,Wilcott,Roxy Fudge
11-01-2023 12:11:02.906542,"(5.0, 9.8, 6.4399999999999995)","(5.0, 8.0, 6.892857142857142)","(26.0, 100.0, 36.666666666666664)","(4.8, 8.0, 6.892857142857142)","(5.0, 8.8, 6.0)","(81.0, 490.0, 355.0)","(71.0, 470.0, 290.0)","(2.3, 3.55, 2.4744444444444444)"
11-01-2023 12:11:04.015882,"(5.0, 9.8, 6.4399999999999995)","(5.0, 8.0, 6.892857142857142)","(26.0, 100.0, 36.666666666666664)","(4.8, 8.0, 6.892857142857142)","(5.0, 8.8, 6.0)","(81.0, 590.0, 355.0)","(71.0, 470.0, 290.0)","(2.3, 3.55, 2.407222222222222)"
11-01-2023 12:11:05.158049,"(5.0, 9.8, 6.4399999999999995)","(5.0, 8.0, 6.892857142857142)","(26.0, 100.0, 36.666666666666664)","(4.8, 8.0, 6.892857142857142)","(5.0, 8.8, 6.0)","(81.0, 590.0, 355.0)","(71.0, 470.0, 290.0)","(2.3, 3.55, 2.407222222222222)"
11-01-2023 12:11:06.262371,"(5.0, 9.8, 6.4399999999999995)","(5.0, 8.0, 6.892857142857142)","(26.0, 100.0, 36.666666666666664)","(4.8, 8.0, 6.892857142857142)","(5.0, 8.8, 6.0)","(81.0, 590.0, 355.0)","(71.0, 470.0, 290.0)","(2.3, 3.55, 2.407222222222222)"
11-01-2023 12:11:07.352193,"(5.0, 9.8, 6.4399999999999995)","(5.0, 8.0, 6.892857142857142)","(26.0, 100.0, 36.666666666666664)","(4.8, 8.0, 6.892857142857142)","(5.0, 8.8, 6.0)","(81.0, 590.0, 355.0)","(71.0, 470.0, 290.0)","(2.3, 3.55, 2.407222222222222)"
11-01-2023 12:11:08.435326,"(5.0, 9.8, 6.4399999999999995)","(5.0, 8.0, 6.892857142857142)","(26.0, 100.0, 36.666666666666664)","(4.8, 8.0, 6.892857142857142)","(5.0, 8.8, 6.0)","(81.0, 590.0, 310.0)","(71.0, 470.0, 295.0)","(2.3, 3.55, 2.407222222222222)"
11-01-2023 12:11:09.493848,"(5.0, 9.8, 6.4399999999999995)","(5.0, 8.0, 6.892857142857142)","(26.0, 100.0, 36.666666666666664)","(4.8, 8.0, 6.892857142857142)","(5.0, 8.8, 6.0)","(81.0, 490.0, 310.0)","(71.0, 470.0, 295.0)","(2.3, 3.55, 2.407222222222222)"
11-01-2023 12:11:10.578856,"(5.0, 9.8, 6.4399999999999995)","(5.0, 8.0, 6.892857142857142)","(26.0, 100.0, 36.666666666666664)","(4.8, 8.0, 6.892857142857142)","(5.0, 8.8, 6.0)","(81.0, 490.0, 310.0)","(71.0, 470.0, 295.0)","(2.3, 3.55, 2.407222222222222)"
11-01-2023 12:11:11.728569,"(5.0, 9.8, 6.4399999999999995)","(5.0, 8.0, 6.892857142857142)","(26.0, 100.0, 36.666666666666664)","(4.8, 8.0, 6.892857142857142)","(5.0, 8.8, 6.0)","(81.0, 490.0, 310.0)","(71.0, 470.0, 295.0)","(2.3, 3.55, 2.407222222222222)"
11-01-2023 12:11:12.844918,"(5.0, 9.8, 6.4399999999999995)","(5.0, 8.0, 6.892857142857142)","(26.0, 100.0, 36.666666666666664)","(4.8, 8.0, 6.892857142857142)","(5.0, 8.8, 6.0)","(81.0, 490.0, 310.0)","(71.0, 470.0, 295.0)","(2.3, 3.55, 2.407222222222222)"
11-01-2023 12:11:13.924815,"(5.0, 9.8, 6.4399999999999995)","(5.0, 8.0, 6.892857142857142)","(26.0, 100.0, 36.666666666666664)","(4.8, 8.0, 6.892857142857142)","(5.0, 8.8, 6.0)","(81.0, 490.0, 310.0)","(71.0, 470.0, 295.0)","(2.3, 3.55, 2.407222222222222)"
11-01-2023 12:11:14.999796,"(5.0, 9.8, 6.4399999999999995)","(5.0, 8.0, 6.892857142857142)","(26.0, 100.0, 36.666666666666664)","(4.8, 8.0, 6.892857142857142)","(5.0, 8.8, 6.0)","(81.0, 490.0, 310.0)","(71.0, 470.0, 295.0)","(2.3, 3.55, 2.407222222222222)"
11-01-2023 12:11:16.073334,"(5.0, 9.8, 6.4399999999999995)","(5.0, 8.0, 6.892857142857142)","(26.0, 100.0, 36.666666666666664)","(4.8, 8.0, 6.892857142857142)","(5.0, 8.8, 6.0)","(81.0, 490.0, 310.0)","(71.0, 470.0, 295.0)","(2.3, 3.55, 2.407222222222222)"
11-01-2023 12:11:17.120285,"(5.0, 9.8, 6.4399999999999995)","(5.0, 8.0, 6.892857142857142)","(26.0, 100.0, 36.666666666666664)","(4.8, 8.0, 6.892857142857142)","(5.0, 8.8, 6.0)","(81.0, 490.0, 310.0)","(71.0, 470.0, 295.0)","(2.3, 3.55, 2.407222222222222)"
11-01-2023 12:11:18.173027,"(5.0, 9.8, 6.4399999999999995)","(5.0, 8.0, 6.892857142857142)","(26.0, 100.0, 36.666666666666664)","(4.8, 8.0, 6.892857142857142)","(5.0, 8.8, 6.0)","(81.0, 490.0, 310.0)","(71.0, 470.0, 295.0)","(2.3, 3.55, 2.407222222222222)"
11-01-2023 12:11:19.253107,"(5.0, 9.8, 6.4399999999999995)","(5.0, 8.0, 6.892857142857142)","(26.0, 100.0, 36.666666666666664)","(4.8, 8.0, 6.892857142857142)","(5.0, 8.8, 6.0)","(81.0, 490.0, 310.0)","(71.0, 470.0, 295.0)","(2.3, 3.55, 2.407222222222222)"
11-01-2023 12:11:20.333201,"(5.0, 9.8, 6.4399999999999995)","(5.0, 8.0, 6.892857142857142)","(26.0, 100.0, 36.666666666666664)","(4.8, 8.0, 6.892857142857142)","(5.0, 8.8, 6.0)","(81.0, 490.0, 310.0)","(71.0, 470.0, 295.0)","(2.3, 3.55, 2.407222222222222)"
11-01-2023 12:11:21.475452,"(5.0, 9.8, 6.4399999999999995)","(5.0, 8.0, 6.892857142857142)","(26.0, 100.0, 36.666666666666664)","(4.8, 8.0, 6.892857142857142)","(5.0, 8.8, 6.0)","(81.0, 490.0, 310.0)","(71.0, 470.0, 295.0)","(2.3, 3.55, 2.407222222222222)"
11-01-2023 12:11:22.513938,"(5.0, 9.8, 6.4399999999999995)","(5.0, 8.0, 6.892857142857142)","(26.0, 100.0, 36.666666666666664)","(4.8, 8.0, 6.892857142857142)","(5.0, 8.8, 6.0)","(81.0, 490.0, 310.0)","(71.0, 470.0, 295.0)","(2.3, 3.55, 2.407222222222222)"
11-01-2023 12:11:23.596865,"(5.0, 9.8, 6.4399999999999995)","(5.0, 8.0, 6.892857142857142)","(26.0, 100.0, 36.666666666666664)","(4.8, 8.0, 6.892857142857142)","(5.0, 8.8, 6.0)","(81.0, 490.0, 310.0)","(71.0, 470.0, 295.0)","(2.3, 3.55, 2.407222222222222)"
11-01-2023 12:11:24.795015,"(5.0, 9.8, 6.4399999999999995)","(5.0, 8.0, 6.892857142857142)","(26.0, 100.0, 36.666666666666664)","(4.8, 8.0, 6.892857142857142)","(5.0, 8.8, 6.0)","(81.0, 490.0, 360.0)","(71.0, 470.0, 295.0)","(2.3, 3.55, 2.407222222222222)"
11-01-2023 12:11:25.928145,"(5.0, 9.8, 6.4399999999999995)","(5.0, 8.0, 6.892857142857142)","(26.0, 100.0, 36.666666666666664)","(4.8, 8.0, 6.892857142857142)","(5.0, 8.8, 6.0)","(81.0, 590.0, 360.0)","(71.0, 470.0, 345.0)","(2.3, 3.55, 2.407222222222222)"
11-01-2023 12:11:27.029538,"(5.0, 9.8, 6.4399999999999995)","(5.0, 8.0, 6.892857142857142)","(26.0, 100.0, 36.666666666666664)","(4.8, 8.0, 6.892857142857142)","(5.0, 8.8, 6.0)","(81.0, 590.0, 360.0)","(71.0, 570.0, 345.0)","(2.3, 3.55, 2.407222222222222)"
11-01-2023 12:11:28.199676,"(5.0, 9.8, 6.4399999999999995)","(5.0, 8.0, 6.892857142857142)","(26.0, 100.0, 36.666666666666664)","(4.8, 8.0, 6.892857142857142)","(5.0, 8.8, 6.0)","(81.0, 590.0, 360.0)","(71.0, 570.0, 345.0)","(2.3, 3.55, 2.407222222222222)"
11-01-2023 12:11:29.254965,"(5.0, 9.8, 6.4399999999999995)","(5.0, 8.0, 6.892857142857142)","(26.0, 100.0, 36.666666666666664)","(4.8, 8.0, 6.892857142857142)","(5.0, 8.8, 6.0)","(81.0, 590.0, 565.0)","(71.0, 570.0, 295.0)","(2.3, 3.55, 2.407222222222222)"
11-01-2023 12:11:30.314140,"(5.0, 9.8, 6.4399999999999995)","(5.0, 8.0, 6.892857142857142)","(26.0, 100.0, 36.666666666666664)","(4.8, 8.0, 6.892857142857142)","(5.0, 8.8, 6.0)","(81.0, 590.0, 315.0)","(71.0, 470.0, 295.0)","(2.3, 3.55, 2.407222222222222)"
11-01-2023 12:11:31.382755,"(5.0, 9.8, 6.4399999999999995)","(5.0, 8.0, 6.807692307692308)","(26.0, 100.0, 36.666666666666664)","(4.8, 8.0, 6.892857142857142)","(5.0, 8.8, 6.0)","(81.0, 490.0, 315.0)","(71.0, 470.0, 295.0)","(2.3, 3.55, 2.407222222222222)"
11-01-2023 12:11:32.487520,"(5.0, 9.8, 6.4399999999999995)","(5.0, 8.0, 5.5)","(26.0, 100.0, 36.666666666666664)","(4.8, 8.0, 6.892857142857142)","(5.0, 8.8, 6.0)","(81.0, 490.0, 315.0)","(71.0, 470.0, 295.0)","(2.3, 3.55, 2.407222222222222)"
11-01-2023 12:11:33.621305,"(5.0, 9.8, 6.4399999999999995)","(5.0, 8.0, 5.5)","(26.0, 100.0, 36.666666666666664)","(4.8, 8.0, 6.892857142857142)","(5.0, 8.8, 6.0)","(81.0, 490.0, 315.0)","(71.0, 470.0, 295.0)","(2.3, 3.55, 2.407222222222222)"
11-01-2023 12:11:34.704005,"(5.0, 9.8, 6.4399999999999995)","(5.0, 8.0, 5.5)","(26.0, 100.0, 36.666666666666664)","(4.8, 8.0, 6.892857142857142)","(5.0, 8.8, 6.0)","(81.0, 490.0, 320.0)","(71.0, 470.0, 295.0)","(2.3, 3.55, 2.407222222222222)"
11-01-2023 12:11:35.856468,"(5.0, 9.8, 6.4399999999999995)","(5.0, 8.0, 5.5)","(26.0, 100.0, 37.5)","(4.8, 8.0, 6.892857142857142)","(5.0, 8.8, 6.0)","(81.0, 490.0, 320.0)","(71.0, 470.0, 295.0)","(2.3, 3.55, 2.407222222222222)"
11-01-2023 12:11:36.896778,"(5.0, 9.8, 6.4399999999999995)","(5.0, 8.0, 5.5)","(26.0, 100.0, 38.333333333333336)","(4.8, 8.0, 6.892857142857142)","(5.0, 8.8, 6.0)","(81.0, 490.0, 320.0)","(71.0, 470.0, 295.0)","(2.3, 3.55, 2.407222222222222)"
11-01-2023 12:11:37.961633,"(5.0, 9.8, 6.4399999999999995)","(5.0, 8.0, 5.5)","(26.0, 100.0, 38.333333333333336)","(4.8, 8.0, 6.892857142857142)","(5.0, 8.8, 6.0)","(81.0, 490.0, 320.0)","(71.0, 470.0, 295.0)","(2.3, 3.55, 2.407222222222222)"
11-01-2023 12:11:38.976532,"(5.0, 9.8, 6.4399999999999995)","(5.0, 8.0, 5.5)","(26.0, 100.0, 38.333333333333336)","(4.8, 8.0, 6.892857142857142)","(5.0, 8.8, 6.0)","(81.0, 490.0, 320.0)","(71.0, 470.0, 295.0)","(2.3, 3.55, 2.407222222222222)"
11-01-2023 12:11:40.100154,"(5.0, 9.8, 6.4399999999999995)","(5.0, 8.0, 5.5)","(26.0, 100.0, 38.333333333333336)","(4.8, 8.0, 6.892857142857142)","(5.0, 8.8, 6.0)","(81.0, 490.0, 320.0)","(71.0, 470.0, 295.0)","(2.3, 3.55, 2.407222222222222)"
11-01-2023 12:11:41.310032,"(5.0, 9.8, 8.366666666666667)","(5.0, 8.0, 5.5)","(26.0, 100.0, 34.22222222222222)","(4.8, 8.0, 6.892857142857142)","(5.0, 8.8, 6.0)","(81.0, 490.0, 320.0)","(71.0, 470.0, 353.33333333333337)","(2.3, 3.55, 2.407222222222222)"
11-01-2023 12:11:42.338537,"(5.0, 9.8, 6.4399999999999995)","(5.0, 8.0, 5.5)","(26.0, 100.0, 33.4)","(4.8, 8.0, 6.892857142857142)","(5.0, 8.8, 6.0)","(81.0, 490.0, 320.0)","(71.0, 470.0, 353.33333333333337)","(2.3, 3.55, 2.407222222222222)"
11-01-2023 12:11:43.519825,"(5.0, 9.8, 7.066666666666667)","(5.0, 8.0, 6.807692307692308)","(26.0, 100.0, 33.4)","(4.8, 8.0, 6.928571428571429)","(5.0, 8.8, 8.022222222222222)","(81.0, 490.0, 320.0)","(71.0, 470.0, 305.0)","(2.3, 3.55, 2.407222222222222)"
11-01-2023 12:11:44.591333,"(5.0, 9.8, 8.16)","(5.0, 6.0, 5.888888888888889)","(26.0, 100.0, 60.8235294117647)","(4.8, 8.0, 6.928571428571429)","(5.0, 8.8, 8.022222222222222)","(81.0, 490.0, 320.0)","(71.0, 470.0, 226.0)","(2.3, 3.55, 2.407222222222222)"
11-01-2023 12:11:45.609936,"(5.0, 9.8, 8.2)","(5.0, 6.0, 5.888888888888889)","(26.0, 100.0, 63.0)","(4.8, 8.0, 6.884615384615385)","(5.0, 8.8, 7.44)","(81.0, 490.0, 320.0)","(71.0, 570.0, 350.0)","(2.3, 3.55, 2.407222222222222)"
11-01-2023 12:11:46.675869,"(5.0, 9.8, 7.8500000000000005)","(5.0, 6.0, 5.888888888888889)","(26.0, 100.0, 63.0)","(4.8, 8.0, 6.884615384615385)","(5.0, 8.8, 6.16)","(81.0, 490.0, 365.0)","(71.0, 560.0, 350.0)","(2.3, 3.55, 2.407222222222222)"
11-01-2023 12:11:47.684910,"(5.0, 9.8, 7.9)","(5.0, 6.0, 5.888888888888889)","(26.0, 100.0, 63.0)","(4.8, 8.0, 6.388888888888888)","(5.0, 8.8, 7.333333333333334)","(81.0, 580.0, 365.0)","(71.0, 560.0, 350.0)","(2.3, 3.55, 2.407222222222222)"
11-01-2023 12:11:48.857984,"(5.0, 9.8, 8.533333333333333)","(5.0, 6.0, 5.888888888888889)","(26.0, 100.0, 63.0)","(4.8, 8.0, 6.961538461538462)","(5.0, 8.8, 7.5200000000000005)","(81.0, 580.0, 365.0)","(71.0, 560.0, 350.0)","(2.3, 3.55, 2.407222222222222)"
11-01-2023 12:11:49.962477,"(5.0, 9.8, 8.533333333333333)","(5.0, 6.0, 5.888888888888889)","(26.0, 100.0, 63.0)","(4.8, 8.0, 7.030769230769231)","(5.0, 8.8, 6.32)","(81.0, 580.0, 365.0)","(71.0, 560.0, 350.0)","(2.3, 3.55, 2.456)"
11-01-2023 12:11:51.025098,"(5.0, 9.8, 8.533333333333333)","(5.0, 6.0, 5.888888888888889)","(26.0, 100.0, 63.0)","(4.8, 7.8, 6.6)","(5.0, 8.8, 7.4222222222222225)","(81.0, 580.0, 365.0)","(71.0, 560.0, 350.0)","(2.3, 3.5, 3.036)"
11-01-2023 12:11:52.057314,"(5.0, 9.8, 8.0)","(5.0, 6.0, 5.888888888888889)","(26.0, 100.0, 63.0)","(4.8, 7.8, 6.6)","(5.0, 8.8, 7.6000000000000005)","(81.0, 580.0, 365.0)","(71.0, 560.0, 350.0)","(2.3, 3.5, 3.2270588235294118)"
11-01-2023 12:11:53.112028,"(5.0, 9.8, 7.857142857142858)","(5.0, 6.0, 5.888888888888889)","(26.0, 100.0, 63.0)","(4.8, 7.8, 6.88)","(5.0, 8.8, 7.709090909090909)","(81.0, 580.0, 365.0)","(71.0, 560.0, 350.0)","(2.3, 3.5, 3.2270588235294118)"
11-01-2023 12:11:54.134675,"(5.0, 9.8, 8.666666666666668)","(5.0, 6.0, 5.816666666666666)","(26.0, 100.0, 63.0)","(4.8, 7.8, 6.963636363636364)","(5.0, 8.8, 7.709090909090909)","(81.0, 580.0, 257.5)","(71.0, 560.0, 350.0)","(2.3, 3.5, 2.588)"
11-01-2023 12:11:55.219018,"(5.0, 9.8, 8.666666666666668)","(5.0, 6.0, 5.816666666666666)","(26.0, 100.0, 63.0)","(4.8, 7.8, 6.963636363636364)","(5.0, 8.8, 6.1416666666666675)","(81.0, 590.0, 325.0)","(71.0, 560.0, 426.6666666666667)","(2.3, 3.5, 2.588)"
11-01-2023 12:11:56.371497,"(5.0, 9.8, 8.666666666666668)","(5.0, 6.0, 5.266666666666667)","(26.0, 100.0, 63.0)","(4.8, 7.8, 6.963636363636364)","(5.0, 8.8, 6.1230769230769235)","(81.0, 490.0, 325.0)","(71.0, 570.0, 360.0)","(2.3, 3.5, 2.588)"
11-01-2023 12:11:57.527459,"(5.0, 9.8, 8.666666666666668)","(5.0, 6.0, 5.89)","(26.0, 100.0, 63.0)","(4.8, 7.8, 6.963636363636364)","(5.0, 8.8, 6.1230769230769235)","(81.0, 490.0, 325.0)","(71.0, 470.0, 305.0)","(2.3, 3.5, 2.588)"
11-01-2023 12:11:58.692608,"(5.0, 9.8, 8.666666666666668)","(5.0, 6.0, 5.89)","(26.0, 100.0, 63.0)","(4.8, 7.8, 6.963636363636364)","(5.0, 8.8, 6.1230769230769235)","(81.0, 490.0, 325.0)","(71.0, 470.0, 360.0)","(2.3, 3.5, 2.604)"
11-01-2023 12:11:59.845818,"(5.0, 9.8, 8.100000000000001)","(5.0, 6.0, 5.5)","(26.0, 100.0, 63.0)","(4.8, 7.8, 6.963636363636364)","(5.0, 8.8, 6.1230769230769235)","(81.0, 490.0, 325.0)","(71.0, 470.0, 360.0)","(2.3, 3.5, 2.604)"
11-01-2023 12:12:00.949177,"(5.0, 9.8, 8.0)","(5.0, 6.0, 5.5)","(26.0, 100.0, 63.0)","(4.8, 7.8, 6.963636363636364)","(5.0, 8.8, 6.1230769230769235)","(81.0, 490.0, 325.0)","(71.0, 470.0, 360.0)","(2.3, 3.5, 2.604)"
11-01-2023 12:12:02.189099,"(5.0, 9.8, 8.0)","(5.0, 6.0, 5.91)","(26.0, 100.0, 63.0)","(4.8, 7.8, 6.963636363636364)","(5.0, 8.8, 6.1230769230769235)","(81.0, 490.0, 325.0)","(71.0, 470.0, 360.0)","(2.3, 3.5, 2.604)"
11-01-2023 12:12:03.468452,"(5.0, 9.8, 8.0)","(5.0, 6.0, 5.918181818181818)","(26.0, 100.0, 63.0)","(4.8, 7.8, 6.963636363636364)","(5.0, 8.8, 6.1230769230769235)","(81.0, 490.0, 325.0)","(71.0, 470.0, 360.0)","(2.3, 3.5, 2.604)"
11-01-2023 12:12:04.705806,"(5.0, 9.8, 8.0)","(5.0, 6.0, 5.918181818181818)","(26.0, 100.0, 84.42105263157896)","(4.8, 7.8, 6.963636363636364)","(5.0, 8.8, 6.1230769230769235)","(81.0, 490.0, 325.0)","(71.0, 470.0, 360.0)","(2.3, 3.5, 2.604)"
11-01-2023 12:12:05.861911,"(5.0, 9.8, 8.0)","(5.0, 6.0, 5.918181818181818)","(26.0, 100.0, 41.6)","(4.8, 7.8, 6.963636363636364)","(5.0, 8.8, 6.1230769230769235)","(81.0, 490.0, 325.0)","(71.0, 470.0, 360.0)","(2.3, 3.5, 3.378918918918919)"
11-01-2023 12:12:06.998604,"(5.0, 9.8, 8.0)","(5.0, 6.0, 5.918181818181818)","(26.0, 100.0, 41.6)","(4.8, 7.8, 7.033333333333333)","(5.0, 8.8, 6.1230769230769235)","(81.0, 490.0, 400.0)","(71.0, 470.0, 346.66666666666663)","(2.3, 3.5, 2.95)"
11-01-2023 12:12:08.150815,"(5.0, 9.8, 6.9913043478260875)","(5.0, 6.0, 5.918181818181818)","(26.0, 95.0, 44.0)","(4.8, 7.8, 5.8500000000000005)","(5.0, 8.8, 6.625)","(81.0, 480.0, 400.0)","(71.0, 450.0, 346.66666666666663)","(2.3, 3.5, 2.95)"
11-01-2023 12:12:09.259680,"(5.0, 9.6, 9.244444444444444)","(5.0, 6.0, 5.918181818181818)","(26.0, 95.0, 44.75)","(4.8, 7.8, 5.8500000000000005)","(5.0, 8.8, 7.6000000000000005)","(81.0, 480.0, 400.0)","(71.0, 450.0, 346.66666666666663)","(2.3, 3.5, 2.95)"
11-01-2023 12:12:10.355986,"(5.0, 9.6, 8.0)","(5.0, 6.0, 5.918181818181818)","(26.0, 95.0, 44.75)","(4.8, 7.8, 5.8500000000000005)","(5.0, 8.8, 7.6000000000000005)","(81.0, 480.0, 407.5)","(71.0, 450.0, 346.66666666666663)","(2.3, 3.5, 3.3946341463414633)"
11-01-2023 12:12:11.481940,"(5.0, 9.4, 8.4)","(5.0, 6.0, 5.918181818181818)","(26.0, 95.0, 44.75)","(4.8, 7.8, 5.8500000000000005)","(5.0, 8.8, 7.6000000000000005)","(81.0, 490.0, 407.5)","(71.0, 450.0, 346.66666666666663)","(2.3, 3.5, 3.3946341463414633)"
11-01-2023 12:12:12.614239,"(5.0, 9.4, 8.4)","(5.0, 6.0, 5.918181818181818)","(26.0, 95.0, 44.75)","(4.8, 7.8, 5.8500000000000005)","(5.0, 8.8, 7.548148148148148)","(81.0, 490.0, 407.5)","(71.0, 450.0, 346.66666666666663)","(2.3, 3.5, 3.3946341463414633)"
11-01-2023 12:12:13.825045,"(5.0, 9.4, 8.4)","(5.0, 6.0, 5.918181818181818)","(26.0, 95.0, 44.75)","(4.8, 7.8, 5.8500000000000005)","(5.0, 8.8, 6.571428571428572)","(81.0, 490.0, 330.0)","(71.0, 450.0, 295.0)","(2.3, 3.5, 3.4416216216216213)"
11-01-2023 12:12:14.955826,"(5.0, 9.2, 8.88888888888889)","(5.0, 6.0, 5.918181818181818)","(26.0, 95.0, 44.75)","(4.8, 7.8, 5.8500000000000005)","(5.0, 8.8, 6.571428571428572)","(81.0, 490.0, 330.0)","(71.0, 450.0, 346.66666666666663)","(2.3, 3.5, 3.4416216216216213)"
11-01-2023 12:12:16.397238,"(5.0, 9.2, 8.88888888888889)","(5.0, 6.0, 5.918181818181818)","(26.0, 95.0, 35.75)","(4.8, 7.8, 5.8500000000000005)","(5.0, 8.8, 6.571428571428572)","(81.0, 490.0, 330.0)","(71.0, 450.0, 411.25)","(2.3, 3.5, 3.4416216216216213)"
11-01-2023 12:12:17.622927,"(5.0, 9.0, 8.0)","(5.0, 6.0, 5.918181818181818)","(26.0, 90.0, 34.2)","(4.8, 7.8, 5.8500000000000005)","(5.0, 8.8, 6.571428571428572)","(81.0, 490.0, 325.0)","(71.0, 450.0, 411.25)","(2.3, 3.5, 3.3985365853658536)"
11-01-2023 12:12:18.772373,"(5.0, 9.0, 8.0)","(5.0, 6.0, 5.7)","(26.0, 90.0, 34.2)","(4.8, 7.8, 5.8500000000000005)","(5.0, 8.8, 6.571428571428572)","(81.0, 480.0, 320.0)","(71.0, 450.0, 411.25)","(2.3, 3.5, 2.684)"
11-01-2023 12:12:19.990698,"(5.0, 9.0, 6.872727272727273)","(5.0, 6.0, 5.7)","(26.0, 90.0, 34.2)","(4.8, 7.8, 5.8500000000000005)","(5.0, 8.8, 6.571428571428572)","(81.0, 470.0, 320.0)","(71.0, 450.0, 411.25)","(2.3, 3.5, 2.684)"
11-01-2023 12:12:21.361532,"(5.0, 9.0, 6.872727272727273)","(5.0, 6.0, 5.7)","(26.0, 90.0, 34.2)","(4.8, 7.8, 5.8500000000000005)","(5.0, 8.8, 6.571428571428572)","(81.0, 470.0, 320.0)","(71.0, 450.0, 350.0)","(2.3, 3.5, 2.684)"
11-01-2023 12:12:22.591712,"(5.0, 9.0, 6.872727272727273)","(5.0, 6.0, 5.7)","(26.0, 90.0, 34.2)","(4.8, 7.8, 5.8500000000000005)","(5.0, 8.8, 6.571428571428572)","(81.0, 470.0, 320.0)","(71.0, 470.0, 420.0)","(2.3, 3.5, 2.684)"
11-01-2023 12:12:23.758599,"(5.0, 9.0, 6.872727272727273)","(5.0, 6.0, 5.7)","(26.0, 90.0, 34.2)","(4.8, 7.8, 5.84)","(5.0, 8.8, 6.571428571428572)","(81.0, 470.0, 320.0)","(71.0, 460.0, 420.0)","(2.3, 3.5, 2.684)"
11-01-2023 12:12:25.062024,"(5.0, 9.0, 6.872727272727273)","(5.0, 6.0, 5.7)","(26.0, 90.0, 34.2)","(4.8, 7.8, 5.84)","(5.0, 8.8, 6.571428571428572)","(81.0, 470.0, 320.0)","(71.0, 460.0, 420.0)","(2.3, 3.5, 2.684)"
11-01-2023 12:12:26.455143,"(5.0, 8.6, 7.753846153846154)","(5.0, 6.0, 5.7)","(26.0, 90.0, 34.2)","(4.8, 7.8, 5.84)","(5.0, 8.8, 6.571428571428572)","(81.0, 470.0, 320.0)","(71.0, 460.0, 420.0)","(2.3, 3.5, 3.4611428571428573)"
11-01-2023 12:12:27.607676,"(5.0, 8.6, 7.753846153846154)","(5.0, 6.0, 5.7)","(26.0, 90.0, 34.2)","(4.8, 7.8, 5.84)","(5.0, 8.8, 6.571428571428572)","(81.0, 470.0, 320.0)","(71.0, 460.0, 420.0)","(2.3, 3.5, 3.402439024390244)"
11-01-2023 12:12:28.750274,"(5.0, 8.6, 6.675000000000001)","(5.0, 6.0, 5.7)","(26.0, 90.0, 34.2)","(4.8, 7.8, 5.84)","(5.0, 8.8, 6.571428571428572)","(81.0, 470.0, 320.0)","(71.0, 460.0, 420.0)","(2.3, 3.5, 3.402439024390244)"
11-01-2023 12:12:30.011211,"(5.0, 8.4, 8.066666666666666)","(5.0, 6.0, 5.7)","(26.0, 90.0, 39.4)","(4.8, 7.8, 5.84)","(5.0, 8.8, 6.571428571428572)","(81.0, 470.0, 320.0)","(71.0, 460.0, 414.2857142857143)","(2.3, 3.5, 3.4411764705882355)"
11-01-2023 12:12:31.311310,"(5.0, 8.4, 8.066666666666666)","(5.0, 6.0, 5.7)","(26.0, 85.0, 39.4)","(4.8, 7.8, 5.84)","(5.0, 8.8, 6.571428571428572)","(81.0, 470.0, 320.0)","(71.0, 460.0, 420.0)","(2.3, 3.5, 3.4411764705882355)"
11-01-2023 12:12:32.524259,"(5.0, 8.4, 8.066666666666666)","(5.0, 6.0, 5.7)","(26.0, 85.0, 39.4)","(4.8, 7.8, 5.911111111111111)","(5.0, 8.8, 6.571428571428572)","(81.0, 470.0, 330.0)","(71.0, 460.0, 420.0)","(2.3, 3.5, 3.4411764705882355)"
11-01-2023 12:12:33.725069,"(5.0, 8.4, 8.066666666666666)","(5.0, 6.0, 5.7)","(26.0, 85.0, 39.4)","(4.8, 7.6, 5.911111111111111)","(5.0, 8.8, 6.571428571428572)","(81.0, 490.0, 330.0)","(71.0, 460.0, 420.0)","(2.3, 3.5, 3.4246153846153846)"
11-01-2023 12:12:34.920097,"(5.0, 8.4, 8.066666666666666)","(5.0, 6.0, 5.7)","(26.0, 85.0, 39.4)","(4.8, 7.6, 5.911111111111111)","(5.0, 8.8, 6.571428571428572)","(81.0, 490.0, 330.0)","(71.0, 460.0, 420.0)","(2.3, 3.5, 3.404)"
11-01-2023 12:12:36.210179,"(5.0, 8.4, 8.066666666666666)","(5.0, 6.0, 5.7)","(26.0, 85.0, 39.4)","(4.8, 7.6, 5.911111111111111)","(5.0, 8.8, 6.571428571428572)","(81.0, 490.0, 330.0)","(71.0, 460.0, 420.0)","(2.3, 3.5, 3.4435294117647057)"
11-01-2023 12:12:37.481871,"(5.0, 8.4, 8.066666666666666)","(5.0, 6.0, 5.7)","(26.0, 85.0, 39.4)","(4.8, 7.6, 5.911111111111111)","(5.0, 8.8, 6.571428571428572)","(81.0, 490.0, 330.0)","(71.0, 460.0, 420.0)","(2.3, 3.5, 3.4435294117647057)"
11-01-2023 12:12:38.698814,"(5.0, 8.4, 8.066666666666666)","(5.0, 6.0, 5.7)","(26.0, 85.0, 39.4)","(4.8, 7.6, 5.911111111111111)","(5.0, 8.8, 6.571428571428572)","(81.0, 490.0, 330.0)","(71.0, 460.0, 420.0)","(2.3, 3.5, 3.4435294117647057)"
