,Oreilly Mcluke,Ring Of Honour,Alpine Affair,Lucky Bucky,Gee Gee Als Prince,Power Magnum,Sparkling One,Tiltherewarsyou,Copper Charm
11-01-2023 14:47:48.422016,"(5.0, 6.2, 6.044444444444444)","(13.0, 25.0, 20.0)","(11.0, 16.5, 14.166666666666666)","(19.0, 34.0, 32.8)","(7.0, 9.2, 8.45)","(4.0, 4.6, 4.443835616438356)","(5.0, 9.0, 7.8)","(17.0, 40.0, 26.0)","(4.2, 5.5, 5.2)"
11-01-2023 14:47:49.868486,"(5.0, 6.2, 6.044444444444444)","(13.0, 25.0, 20.0)","(11.0, 16.5, 14.166666666666666)","(19.0, 34.0, 32.8)","(7.0, 9.2, 8.45)","(4.0, 4.6, 4.443835616438356)","(5.0, 9.0, 7.8)","(17.0, 38.0, 31.333333333333336)","(4.2, 5.5, 5.2)"
11-01-2023 14:47:51.298472,"(5.0, 6.2, 6.044444444444444)","(13.0, 25.0, 20.0)","(11.0, 16.5, 14.166666666666666)","(19.0, 34.0, 32.8)","(7.0, 9.2, 8.45)","(4.0, 4.6, 4.443835616438356)","(5.0, 9.0, 7.8)","(17.0, 36.0, 28.0)","(4.2, 5.5, 5.2)"
11-01-2023 14:47:52.700253,"(5.0, 6.2, 6.044444444444444)","(13.0, 25.0, 20.0)","(11.0, 16.5, 14.166666666666666)","(19.0, 34.0, 32.8)","(7.0, 9.2, 8.17142857142857)","(4.0, 4.6, 4.443835616438356)","(5.0, 9.0, 7.8)","(17.0, 34.0, 24.0)","(4.2, 5.5, 5.2)"
11-01-2023 14:47:54.189252,"(5.0, 6.2, 6.044444444444444)","(13.0, 25.0, 20.0)","(11.0, 16.5, 14.166666666666666)","(19.0, 34.0, 32.8)","(7.0, 9.2, 8.545454545454545)","(4.0, 4.6, 4.443835616438356)","(5.0, 9.0, 7.8)","(17.0, 34.0, 24.0)","(4.2, 5.5, 5.2)"
11-01-2023 14:47:55.613241,"(5.0, 6.2, 6.044444444444444)","(13.0, 25.0, 20.0)","(11.0, 16.5, 14.166666666666666)","(19.0, 34.0, 32.8)","(7.0, 9.2, 8.545454545454545)","(4.0, 4.6, 4.443835616438356)","(5.0, 9.0, 7.8)","(17.0, 34.0, 24.0)","(4.2, 5.5, 5.2)"
11-01-2023 14:47:57.198601,"(5.0, 6.2, 6.044444444444444)","(13.0, 25.0, 20.0)","(11.0, 16.5, 14.166666666666666)","(19.0, 34.0, 32.8)","(7.0, 9.2, 8.545454545454545)","(4.0, 4.6, 4.443835616438356)","(5.0, 9.0, 7.8)","(17.0, 34.0, 24.0)","(4.2, 5.5, 5.2)"
11-01-2023 14:47:58.663326,"(5.0, 6.2, 6.044444444444444)","(13.0, 25.0, 20.0)","(11.0, 16.5, 14.166666666666666)","(19.0, 34.0, 32.8)","(7.0, 9.2, 8.545454545454545)","(4.0, 4.6, 4.443835616438356)","(5.0, 9.0, 7.8)","(17.0, 34.0, 24.0)","(4.2, 5.5, 5.2)"
11-01-2023 14:48:00.133986,"(5.0, 6.2, 6.044444444444444)","(13.0, 25.0, 20.0)","(11.0, 16.5, 14.166666666666666)","(19.0, 34.0, 32.8)","(7.0, 9.2, 8.545454545454545)","(4.0, 4.6, 4.443835616438356)","(5.0, 9.0, 7.8)","(17.0, 34.0, 24.0)","(4.2, 5.5, 5.2)"
11-01-2023 14:48:01.619181,"(5.0, 6.2, 6.044444444444444)","(13.0, 25.0, 20.0)","(11.0, 16.5, 14.166666666666666)","(19.0, 34.0, 32.8)","(7.0, 9.2, 8.36)","(4.0, 4.6, 4.443835616438356)","(5.0, 9.0, 7.8)","(17.0, 34.0, 24.0)","(4.2, 5.5, 5.2)"
11-01-2023 14:48:03.117029,"(5.0, 6.2, 6.044444444444444)","(13.0, 25.0, 20.0)","(11.0, 16.5, 14.166666666666666)","(19.0, 34.0, 32.8)","(7.0, 9.0, 8.36)","(4.0, 4.6, 4.443835616438356)","(5.0, 9.0, 7.8)","(17.0, 34.0, 24.0)","(4.2, 5.5, 5.2)"
11-01-2023 14:48:04.590401,"(5.0, 6.2, 6.044444444444444)","(13.0, 25.0, 20.0)","(11.0, 16.5, 14.166666666666666)","(19.0, 34.0, 32.8)","(7.0, 9.0, 8.36)","(4.0, 4.6, 4.443835616438356)","(5.0, 9.0, 7.8)","(17.0, 34.0, 24.0)","(4.2, 5.5, 5.2)"
11-01-2023 14:48:06.032326,"(5.0, 6.2, 6.044444444444444)","(13.0, 25.0, 20.0)","(11.0, 16.5, 14.166666666666666)","(19.0, 34.0, 32.8)","(7.0, 9.0, 8.36)","(4.0, 4.6, 4.447058823529412)","(5.0, 9.0, 7.8)","(17.0, 34.0, 27.0)","(4.2, 5.5, 5.2)"
11-01-2023 14:48:07.517269,"(5.0, 6.2, 6.044444444444444)","(13.0, 25.0, 20.0)","(11.0, 16.5, 14.166666666666666)","(19.0, 34.0, 32.8)","(7.0, 9.0, 8.36)","(4.0, 4.6, 4.447058823529412)","(5.0, 9.0, 7.8)","(17.0, 32.0, 24.285714285714285)","(4.2, 5.5, 5.2)"
11-01-2023 14:48:08.945687,"(5.0, 6.2, 6.044444444444444)","(13.0, 25.0, 20.0)","(11.0, 16.5, 14.166666666666666)","(19.0, 34.0, 32.8)","(7.0, 9.0, 8.36)","(4.0, 4.6, 4.447058823529412)","(5.0, 9.0, 7.8)","(17.0, 30.0, 23.75)","(4.2, 5.5, 5.2)"
11-01-2023 14:48:10.403144,"(5.0, 6.2, 6.044444444444444)","(13.0, 25.0, 20.0)","(11.0, 16.5, 14.166666666666666)","(19.0, 34.0, 32.8)","(7.0, 9.0, 8.36)","(4.0, 4.6, 4.447058823529412)","(5.0, 9.0, 7.8)","(17.0, 29.0, 23.75)","(4.2, 5.5, 5.2)"
11-01-2023 14:48:11.804758,"(5.0, 6.2, 6.044444444444444)","(13.0, 25.0, 20.0)","(11.0, 16.5, 14.166666666666666)","(19.0, 34.0, 32.8)","(7.0, 9.0, 8.36)","(4.0, 4.6, 4.447058823529412)","(5.0, 9.0, 7.8)","(17.0, 29.0, 19.571428571428573)","(4.2, 5.5, 5.2)"
11-01-2023 14:48:13.272394,"(5.0, 6.2, 6.044444444444444)","(13.0, 25.0, 22.5)","(11.0, 16.5, 14.166666666666666)","(19.0, 34.0, 32.8)","(7.0, 9.0, 8.36)","(4.0, 4.6, 4.447058823529412)","(5.0, 9.0, 7.65)","(17.0, 29.0, 19.571428571428573)","(4.2, 5.5, 5.2)"
11-01-2023 14:48:14.757681,"(5.0, 6.2, 6.044444444444444)","(13.0, 25.0, 22.5)","(11.0, 16.5, 14.166666666666666)","(19.0, 34.0, 32.8)","(7.0, 9.0, 8.36)","(4.0, 4.6, 4.447058823529412)","(5.0, 9.0, 7.65)","(17.0, 29.0, 19.571428571428573)","(4.2, 5.5, 5.2)"
11-01-2023 14:48:16.243247,"(5.0, 6.2, 6.044444444444444)","(13.0, 25.0, 22.5)","(11.0, 16.5, 14.166666666666666)","(19.0, 34.0, 32.8)","(7.0, 9.0, 8.36)","(4.0, 4.6, 4.447058823529412)","(5.0, 9.0, 7.65)","(17.0, 29.0, 19.571428571428573)","(4.2, 5.5, 5.2)"
11-01-2023 14:48:17.753025,"(5.0, 6.2, 6.044444444444444)","(13.0, 25.0, 23.333333333333336)","(11.0, 16.5, 14.166666666666666)","(19.0, 34.0, 32.8)","(7.0, 9.0, 8.36)","(4.0, 4.6, 4.447058823529412)","(5.0, 9.0, 7.65)","(17.0, 29.0, 19.571428571428573)","(4.2, 5.5, 5.2)"
11-01-2023 14:48:19.244149,"(5.0, 6.2, 6.044444444444444)","(13.0, 25.0, 23.333333333333336)","(11.0, 16.5, 14.166666666666666)","(19.0, 34.0, 32.8)","(7.0, 9.0, 8.36)","(4.0, 4.6, 4.447058823529412)","(5.0, 9.0, 7.65)","(17.0, 29.0, 19.571428571428573)","(4.2, 5.5, 5.2)"
11-01-2023 14:48:20.684448,"(5.0, 6.2, 6.044444444444444)","(13.0, 25.0, 23.333333333333336)","(11.0, 16.5, 14.166666666666666)","(19.0, 34.0, 32.8)","(7.0, 9.0, 8.36)","(4.0, 4.6, 4.447058823529412)","(5.0, 9.0, 7.65)","(17.0, 29.0, 19.571428571428573)","(4.2, 5.5, 5.2)"
11-01-2023 14:48:22.285767,"(5.0, 6.2, 6.044444444444444)","(13.0, 25.0, 23.333333333333336)","(11.0, 16.5, 14.166666666666666)","(19.0, 34.0, 32.8)","(7.0, 9.0, 8.36)","(4.0, 4.6, 4.447058823529412)","(5.0, 9.0, 7.65)","(17.0, 29.0, 19.571428571428573)","(4.2, 5.5, 5.2)"
11-01-2023 14:48:23.891779,"(5.0, 6.2, 6.044444444444444)","(13.0, 25.0, 23.333333333333336)","(11.0, 16.5, 14.166666666666666)","(19.0, 34.0, 32.8)","(7.0, 9.0, 8.36)","(4.0, 4.6, 4.447058823529412)","(5.0, 9.0, 7.65)","(17.0, 29.0, 19.571428571428573)","(4.2, 5.5, 5.2)"
11-01-2023 14:48:25.431905,"(5.0, 6.2, 6.044444444444444)","(13.0, 25.0, 23.333333333333336)","(11.0, 16.5, 14.166666666666666)","(19.0, 34.0, 32.8)","(7.0, 9.0, 8.36)","(4.0, 4.6, 4.447058823529412)","(5.0, 9.0, 7.65)","(17.0, 29.0, 19.833333333333332)","(4.2, 5.5, 5.2)"
11-01-2023 14:48:27.380100,"(5.0, 6.2, 6.044444444444444)","(13.0, 25.0, 23.333333333333336)","(11.0, 16.5, 14.166666666666666)","(19.0, 34.0, 32.8)","(7.0, 9.0, 8.36)","(4.0, 4.6, 4.447058823529412)","(5.0, 9.0, 7.65)","(17.0, 29.0, 24.892857142857142)","(4.2, 5.5, 5.2)"
11-01-2023 14:48:30.042018,"(5.0, 6.2, 6.044444444444444)","(13.0, 25.0, 23.333333333333336)","(11.0, 16.5, 14.166666666666666)","(19.0, 34.0, 32.8)","(7.0, 9.0, 8.36)","(4.0, 4.6, 4.447058823529412)","(5.0, 9.0, 7.65)","(17.0, 29.0, 19.833333333333332)","(4.2, 5.5, 5.2)"
11-01-2023 14:48:31.955791,"(5.0, 6.2, 6.044444444444444)","(13.0, 25.0, 21.5)","(11.0, 16.5, 14.166666666666666)","(19.0, 34.0, 32.8)","(7.0, 9.0, 8.36)","(4.0, 4.6, 4.447058823529412)","(5.0, 9.0, 7.65)","(17.0, 27.0, 24.875)","(4.2, 5.5, 5.2)"
11-01-2023 14:48:33.466086,"(5.0, 6.2, 5.987096774193549)","(13.0, 25.0, 21.5)","(11.0, 16.5, 13.5)","(19.0, 34.0, 75.15384615384616)","(7.0, 9.0, 8.36)","(4.0, 4.6, 4.447058823529412)","(5.0, 9.0, 7.4)","(17.0, 27.0, 22.75)","(4.2, 5.5, 5.2)"
11-01-2023 14:48:34.925699,"(5.0, 6.2, 5.987096774193549)","(13.0, 25.0, 21.5)","(11.0, 16.5, 13.5)","(19.0, 80.0, 67.53846153846155)","(7.0, 9.0, 8.36)","(4.0, 4.6, 4.447058823529412)","(5.0, 8.6, 7.4)","(17.0, 27.0, 22.75)","(4.2, 5.5, 5.2)"
11-01-2023 14:48:36.367191,"(5.0, 6.2, 5.987096774193549)","(13.0, 25.0, 21.5)","(11.0, 16.5, 13.5)","(19.0, 70.0, 60.588235294117645)","(7.0, 9.0, 8.36)","(4.0, 4.6, 4.447058823529412)","(5.0, 8.6, 7.4)","(17.0, 27.0, 22.75)","(4.2, 5.5, 5.2)"
11-01-2023 14:48:37.899660,"(5.0, 6.2, 5.987096774193549)","(13.0, 25.0, 22.2)","(11.0, 16.5, 13.5)","(19.0, 70.0, 57.05882352941177)","(7.0, 9.0, 8.36)","(4.0, 4.6, 4.447058823529412)","(5.0, 8.6, 7.4)","(17.0, 27.0, 22.75)","(4.2, 5.5, 5.2)"
11-01-2023 14:48:39.365947,"(5.0, 6.2, 5.987096774193549)","(13.0, 25.0, 22.2)","(11.0, 16.5, 13.5)","(19.0, 65.0, 55.599999999999994)","(7.0, 9.0, 8.36)","(4.0, 4.6, 4.447058823529412)","(5.0, 8.6, 7.4)","(17.0, 27.0, 22.75)","(4.2, 5.5, 5.2)"
11-01-2023 14:48:41.029240,"(5.0, 6.2, 5.987096774193549)","(13.0, 25.0, 22.2)","(11.0, 16.5, 13.5)","(19.0, 60.0, 52.57142857142857)","(7.0, 9.0, 8.36)","(4.0, 4.6, 4.447058823529412)","(5.0, 8.6, 7.4)","(17.0, 27.0, 22.75)","(4.2, 5.5, 5.2)"
11-01-2023 14:48:42.729624,"(5.0, 6.2, 5.987096774193549)","(13.0, 25.0, 22.2)","(11.0, 16.5, 13.5)","(19.0, 55.0, 50.0)","(7.0, 9.0, 8.36)","(4.0, 4.6, 4.447058823529412)","(5.0, 8.6, 7.4)","(17.0, 27.0, 24.166666666666664)","(4.2, 5.5, 5.2)"
11-01-2023 14:48:44.357851,"(5.0, 6.2, 5.987096774193549)","(13.0, 25.0, 22.2)","(11.0, 16.5, 13.5)","(19.0, 55.0, 50.0)","(7.0, 9.0, 8.36)","(4.0, 4.6, 4.447058823529412)","(5.0, 8.6, 7.4)","(17.0, 27.0, 24.166666666666664)","(4.2, 5.5, 5.2)"
11-01-2023 14:48:46.082321,"(5.0, 6.2, 5.987096774193549)","(13.0, 25.0, 22.2)","(11.0, 16.5, 13.5)","(19.0, 55.0, 50.0)","(7.0, 9.0, 8.36)","(4.0, 4.6, 4.447058823529412)","(5.0, 8.6, 7.4)","(17.0, 27.0, 24.166666666666664)","(4.2, 5.5, 5.2)"
11-01-2023 14:48:47.643971,"(5.0, 6.2, 5.987096774193549)","(13.0, 25.0, 22.2)","(11.0, 16.5, 13.5)","(19.0, 55.0, 50.75)","(7.0, 9.0, 8.36)","(4.0, 4.6, 4.443835616438356)","(5.0, 8.6, 7.4)","(17.0, 27.0, 24.166666666666664)","(4.2, 5.5, 5.2)"
11-01-2023 14:48:49.166835,"(5.0, 6.2, 5.987096774193549)","(13.0, 25.0, 22.2)","(11.0, 16.5, 13.5)","(19.0, 55.0, 49.25)","(7.0, 9.0, 8.36)","(4.0, 4.6, 4.443835616438356)","(5.0, 8.6, 7.4)","(17.0, 27.0, 22.2)","(4.2, 5.5, 5.2)"
11-01-2023 14:48:50.562993,"(5.0, 6.2, 5.987096774193549)","(13.0, 25.0, 22.2)","(11.0, 16.5, 13.5)","(19.0, 50.0, 49.25)","(7.0, 9.0, 8.36)","(4.0, 4.6, 4.443835616438356)","(5.0, 8.6, 7.4)","(17.0, 27.0, 22.2)","(4.2, 5.5, 5.2)"
11-01-2023 14:48:51.938416,"(5.0, 6.2, 5.987096774193549)","(13.0, 25.0, 22.2)","(11.0, 16.5, 13.5)","(19.0, 50.0, 49.25)","(7.0, 9.0, 8.36)","(4.0, 4.6, 4.443835616438356)","(5.0, 8.6, 7.4)","(17.0, 27.0, 24.333333333333332)","(4.2, 5.5, 5.2)"
11-01-2023 14:48:53.329098,"(5.0, 6.2, 6.025)","(13.0, 25.0, 22.2)","(11.0, 16.5, 13.5)","(19.0, 50.0, 49.25)","(7.0, 9.0, 8.36)","(4.0, 4.6, 4.443835616438356)","(5.0, 8.6, 7.4)","(17.0, 27.0, 25.392857142857142)","(4.2, 5.5, 5.2)"
11-01-2023 14:48:54.770729,"(5.0, 6.2, 5.987096774193549)","(13.0, 25.0, 22.2)","(11.0, 16.5, 16.0)","(19.0, 50.0, 49.25)","(7.0, 9.0, 8.36)","(4.0, 4.6, 4.443835616438356)","(5.0, 8.6, 7.4)","(17.0, 27.0, 25.392857142857142)","(4.2, 5.5, 5.25)"
11-01-2023 14:48:56.056132,"(5.0, 6.2, 5.987096774193549)","(13.0, 25.0, 22.2)","(11.0, 18.5, 14.833333333333334)","(19.0, 50.0, 49.25)","(7.0, 9.0, 8.36)","(4.0, 4.6, 4.443835616438356)","(5.0, 8.6, 7.327272727272727)","(17.0, 27.0, 25.392857142857142)","(4.2, 5.5, 5.25)"
11-01-2023 14:48:57.365772,"(5.0, 6.2, 5.964285714285714)","(13.0, 25.0, 22.2)","(11.0, 17.5, 14.833333333333334)","(19.0, 50.0, 49.25)","(7.0, 9.0, 8.36)","(4.0, 4.6, 4.443835616438356)","(5.0, 8.6, 7.327272727272727)","(17.0, 27.0, 25.392857142857142)","(4.2, 5.5, 5.25)"
11-01-2023 14:48:58.818250,"(5.0, 6.2, 5.964285714285714)","(13.0, 25.0, 22.2)","(11.0, 18.5, 15.75)","(19.0, 50.0, 49.25)","(7.0, 9.0, 8.36)","(4.0, 4.6, 4.443835616438356)","(5.0, 8.6, 7.327272727272727)","(17.0, 27.0, 25.392857142857142)","(4.2, 5.5, 5.25)"
11-01-2023 14:49:00.369257,"(5.0, 6.2, 5.964285714285714)","(13.0, 25.0, 22.2)","(11.0, 18.0, 14.625)","(19.0, 50.0, 49.14285714285714)","(7.0, 9.0, 8.36)","(4.0, 4.6, 4.443835616438356)","(5.0, 8.6, 7.327272727272727)","(17.0, 27.0, 25.392857142857142)","(4.2, 5.5, 5.25)"
11-01-2023 14:49:01.876694,"(5.0, 6.2, 5.964285714285714)","(13.0, 25.0, 22.2)","(11.0, 18.0, 15.0)","(19.0, 50.0, 49.14285714285714)","(7.0, 9.0, 8.36)","(4.0, 4.6, 4.443835616438356)","(5.0, 8.6, 7.5)","(17.0, 27.0, 25.392857142857142)","(4.2, 5.5, 5.25)"
11-01-2023 14:49:03.396534,"(5.0, 6.2, 5.972413793103448)","(13.0, 25.0, 22.2)","(11.0, 18.0, 16.0)","(19.0, 50.0, 47.1764705882353)","(7.0, 9.0, 8.36)","(4.0, 4.6, 4.443835616438356)","(5.0, 8.4, 7.533333333333333)","(17.0, 27.0, 24.541666666666664)","(4.2, 5.5, 5.2)"
11-01-2023 14:49:04.890384,"(5.0, 6.2, 5.816)","(13.0, 25.0, 21.6)","(11.0, 18.5, 15.0)","(19.0, 50.0, 46.0)","(7.0, 9.0, 8.288888888888888)","(4.0, 4.6, 4.4575000000000005)","(5.0, 8.2, 7.533333333333333)","(17.0, 25.0, 28.208333333333332)","(4.2, 5.5, 5.2)"
11-01-2023 14:49:06.469528,"(5.5, 6.2, 5.816)","(13.0, 24.0, 21.6)","(12.0, 18.5, 15.0)","(20.0, 50.0, 44.4)","(7.0, 9.0, 8.288888888888888)","(4.2, 4.6, 4.691011235955056)","(5.0, 8.2, 7.533333333333333)","(17.0, 29.0, 28.208333333333332)","(4.4, 5.5, 5.2)"
11-01-2023 14:49:08.334852,"(5.5, 6.2, 5.816)","(13.0, 24.0, 21.0)","(12.0, 18.5, 15.0)","(20.0, 50.0, 44.4)","(7.0, 9.0, 8.288888888888888)","(4.2, 4.7, 4.693406593406594)","(5.0, 8.2, 7.533333333333333)","(17.0, 29.0, 25.0)","(4.4, 5.5, 5.2)"
11-01-2023 14:49:10.954353,"(5.5, 6.2, 5.829787234042553)","(13.0, 23.0, 21.0)","(12.0, 18.5, 15.0)","(20.0, 50.0, 44.4)","(7.0, 9.0, 8.288888888888888)","(4.2, 4.7, 4.693406593406594)","(5.0, 8.2, 7.533333333333333)","(17.0, 26.0, 24.0)","(4.4, 5.5, 5.2)"
11-01-2023 14:49:12.678244,"(5.5, 6.2, 5.829787234042553)","(13.0, 23.0, 20.4)","(12.0, 18.5, 15.0)","(20.0, 50.0, 44.4)","(7.0, 9.0, 8.288888888888888)","(4.2, 4.7, 4.6938775510204085)","(5.0, 8.2, 7.533333333333333)","(17.0, 26.0, 25.454545454545453)","(4.4, 5.5, 5.2)"
11-01-2023 14:49:14.121685,"(5.5, 6.2, 5.829787234042553)","(13.0, 22.0, 19.8)","(12.0, 18.5, 15.0)","(20.0, 50.0, 44.4)","(7.0, 9.0, 8.288888888888888)","(4.2, 4.7, 4.6571428571428575)","(5.0, 8.2, 7.533333333333333)","(17.0, 30.0, 24.846153846153847)","(4.4, 5.5, 5.2)"
11-01-2023 14:49:15.618598,"(5.5, 6.2, 5.829787234042553)","(13.0, 21.0, 19.8)","(12.0, 18.5, 15.0)","(20.0, 50.0, 44.4)","(7.0, 9.0, 8.288888888888888)","(4.2, 4.7, 4.6571428571428575)","(5.0, 8.2, 7.533333333333333)","(17.0, 29.0, 23.733333333333334)","(4.4, 5.5, 5.2)"
11-01-2023 14:49:17.147627,"(5.5, 6.2, 5.829787234042553)","(13.0, 21.0, 20.25)","(12.0, 18.5, 15.1875)","(20.0, 50.0, 42.666666666666664)","(7.0, 9.0, 8.288888888888888)","(4.2, 4.7, 4.6571428571428575)","(5.0, 8.2, 7.533333333333333)","(17.0, 28.0, 24.125)","(4.4, 5.5, 5.2)"
11-01-2023 14:49:18.574239,"(5.5, 6.2, 5.829787234042553)","(13.0, 20.0, 19.0)","(12.0, 18.0, 16.1)","(20.0, 48.0, 40.0)","(7.0, 9.0, 8.306666666666667)","(4.2, 4.7, 4.6571428571428575)","(5.0, 8.2, 7.533333333333333)","(17.0, 26.0, 24.0)","(4.4, 5.5, 5.2)"
11-01-2023 14:49:20.070902,"(5.5, 6.2, 5.829787234042553)","(13.0, 20.0, 19.0)","(12.0, 17.5, 16.1)","(20.0, 44.0, 35.333333333333336)","(7.0, 9.0, 8.306666666666667)","(4.2, 4.7, 4.6571428571428575)","(5.0, 8.2, 7.533333333333333)","(17.0, 26.0, 24.0)","(4.4, 5.5, 5.2)"
11-01-2023 14:49:21.478609,"(5.5, 6.2, 5.829787234042553)","(13.0, 20.0, 18.333333333333332)","(12.0, 17.5, 16.8)","(20.0, 42.0, 31.25)","(7.0, 9.0, 8.306666666666667)","(4.2, 4.7, 4.6571428571428575)","(5.0, 8.2, 7.533333333333333)","(17.0, 26.0, 24.857142857142858)","(4.4, 5.5, 5.2)"
11-01-2023 14:49:22.909610,"(5.5, 6.2, 5.829787234042553)","(13.0, 20.0, 18.333333333333332)","(12.0, 17.5, 16.8)","(20.0, 40.0, 35.33333333333333)","(7.0, 9.0, 8.306666666666667)","(4.2, 4.7, 4.7214285714285715)","(5.0, 8.2, 7.533333333333333)","(17.0, 26.0, 24.857142857142858)","(4.4, 5.5, 5.2)"
11-01-2023 14:49:24.274724,"(5.5, 6.2, 5.829787234042553)","(13.0, 20.0, 18.333333333333332)","(12.0, 17.5, 16.916666666666668)","(20.0, 38.0, 31.833333333333336)","(7.0, 9.0, 8.306666666666667)","(4.2, 4.9, 4.7214285714285715)","(5.0, 8.2, 7.533333333333333)","(17.0, 26.0, 24.857142857142858)","(4.4, 5.5, 5.2)"
11-01-2023 14:49:25.618964,"(5.5, 6.2, 5.825)","(13.0, 20.0, 18.333333333333332)","(12.0, 17.5, 16.916666666666668)","(20.0, 36.0, 31.833333333333336)","(7.0, 9.0, 8.306666666666667)","(4.2, 4.9, 4.7214285714285715)","(5.0, 8.2, 7.533333333333333)","(17.0, 26.0, 24.857142857142858)","(4.4, 5.5, 5.2)"
11-01-2023 14:49:26.950771,"(5.5, 6.2, 5.825)","(13.0, 20.0, 18.333333333333332)","(12.0, 17.5, 16.916666666666668)","(20.0, 36.0, 30.8)","(7.0, 9.0, 8.306666666666667)","(4.2, 4.9, 4.7214285714285715)","(5.0, 8.2, 7.533333333333333)","(17.0, 26.0, 24.857142857142858)","(4.4, 5.5, 5.2)"
11-01-2023 14:49:28.277850,"(5.5, 6.2, 5.829787234042553)","(13.0, 20.0, 18.333333333333332)","(12.0, 17.5, 16.916666666666668)","(20.0, 34.0, 28.666666666666668)","(7.0, 9.0, 8.306666666666667)","(4.2, 4.9, 4.7214285714285715)","(5.0, 8.2, 7.325)","(17.0, 26.0, 24.857142857142858)","(4.4, 5.5, 5.2)"
11-01-2023 14:49:29.630360,"(5.5, 6.2, 5.829787234042553)","(13.0, 20.0, 18.333333333333332)","(12.0, 17.5, 16.916666666666668)","(20.0, 34.0, 28.666666666666668)","(7.0, 9.0, 8.306666666666667)","(4.2, 4.9, 4.7214285714285715)","(5.0, 8.2, 7.325)","(17.0, 26.0, 28.0)","(4.4, 5.5, 5.2)"
11-01-2023 14:49:30.892511,"(5.5, 6.2, 5.829787234042553)","(13.0, 20.0, 18.333333333333332)","(12.0, 17.5, 16.916666666666668)","(20.0, 34.0, 28.666666666666668)","(7.0, 9.0, 8.306666666666667)","(4.2, 4.9, 4.7214285714285715)","(5.0, 8.2, 7.325)","(17.0, 30.0, 26.0)","(4.4, 5.5, 5.2)"
11-01-2023 14:49:32.236538,"(5.5, 6.2, 5.829787234042553)","(13.0, 20.0, 18.333333333333332)","(12.0, 17.5, 16.916666666666668)","(20.0, 34.0, 28.666666666666668)","(7.0, 9.0, 8.306666666666667)","(4.2, 4.9, 4.7214285714285715)","(5.0, 8.2, 7.325)","(17.0, 28.0, 26.0)","(4.4, 5.5, 5.2)"
11-01-2023 14:49:33.506175,"(5.5, 6.2, 5.829787234042553)","(13.0, 20.0, 18.333333333333332)","(12.0, 17.5, 16.916666666666668)","(20.0, 34.0, 28.666666666666668)","(7.0, 9.0, 8.306666666666667)","(4.2, 4.9, 4.7214285714285715)","(5.0, 8.2, 7.325)","(17.0, 28.0, 25.0)","(4.4, 5.5, 5.2)"
11-01-2023 14:49:34.964758,"(5.5, 6.2, 5.818421052631579)","(13.0, 20.0, 18.333333333333332)","(12.0, 17.5, 16.5)","(20.0, 34.0, 28.666666666666668)","(7.0, 9.0, 8.306666666666667)","(4.2, 4.9, 4.7214285714285715)","(5.0, 8.2, 7.290909090909091)","(17.0, 28.0, 25.0)","(4.4, 5.5, 5.2)"
11-01-2023 14:49:36.336978,"(5.5, 6.2, 5.828205128205129)","(13.0, 20.0, 18.333333333333332)","(12.0, 17.5, 16.954545454545453)","(20.0, 34.0, 28.666666666666668)","(7.0, 9.0, 8.306666666666667)","(4.2, 4.9, 4.7214285714285715)","(5.0, 8.2, 7.290909090909091)","(17.0, 28.0, 29.75)","(4.4, 5.5, 5.2)"
11-01-2023 14:49:37.770491,"(5.5, 6.2, 5.828205128205129)","(13.0, 20.0, 18.333333333333332)","(12.0, 17.5, 16.954545454545453)","(20.0, 34.0, 28.666666666666668)","(7.0, 9.0, 8.306666666666667)","(4.2, 4.9, 4.7214285714285715)","(5.0, 8.2, 7.290909090909091)","(17.0, 32.0, 27.2)","(4.4, 5.5, 5.427272727272727)"
11-01-2023 14:49:39.219889,"(5.5, 6.2, 5.828205128205129)","(13.0, 20.0, 18.333333333333332)","(12.0, 17.5, 16.954545454545453)","(20.0, 34.0, 28.666666666666668)","(7.0, 9.0, 8.306666666666667)","(4.2, 4.9, 4.7214285714285715)","(5.0, 8.2, 7.290909090909091)","(17.0, 30.0, 26.23076923076923)","(4.4, 5.5, 5.42)"
11-01-2023 14:49:40.739842,"(5.5, 6.2, 5.828205128205129)","(13.0, 20.0, 18.333333333333332)","(12.0, 17.5, 16.954545454545453)","(20.0, 34.0, 28.666666666666668)","(7.0, 9.0, 8.306666666666667)","(4.2, 4.9, 4.7214285714285715)","(5.0, 8.2, 7.290909090909091)","(17.0, 30.0, 26.23076923076923)","(4.4, 5.5, 5.366666666666666)"
11-01-2023 14:49:42.138114,"(5.5, 6.2, 5.828205128205129)","(13.0, 20.0, 18.333333333333332)","(12.0, 17.5, 15.833333333333334)","(20.0, 34.0, 28.666666666666668)","(7.0, 9.0, 8.306666666666667)","(4.2, 4.9, 4.7214285714285715)","(5.0, 8.2, 7.466666666666667)","(17.0, 30.0, 26.23076923076923)","(4.4, 5.5, 5.35)"
11-01-2023 14:49:43.538935,"(5.5, 6.2, 5.828205128205129)","(13.0, 20.0, 18.333333333333332)","(12.0, 17.5, 15.833333333333334)","(20.0, 34.0, 28.666666666666668)","(7.0, 9.0, 8.306666666666667)","(4.2, 4.9, 4.7214285714285715)","(5.0, 8.0, 7.466666666666667)","(17.0, 30.0, 26.23076923076923)","(4.4, 5.5, 5.35)"
