,Windsors Champion,Missing Link,Salsa Rita,Captain Sam,Ms Headley
15-12-2022 12:29:27.561871,"(2.15, 2.9, 2.7924137931034485)","(4.8, 7.0, 6.550000000000001)","(9.0, 25.0, 22.285714285714285)","(3.7, 5.6, 5.38)","(3.0, 4.2, 4.170967741935484)"
15-12-2022 12:29:28.551979,"(2.15, 2.9, 2.7924137931034485)","(4.8, 7.0, 6.550000000000001)","(9.0, 25.0, 22.285714285714285)","(3.7, 5.6, 5.38)","(3.0, 4.2, 4.170967741935484)"
15-12-2022 12:29:29.582497,"(2.15, 2.9, 2.7924137931034485)","(4.8, 7.0, 6.550000000000001)","(9.0, 25.0, 22.285714285714285)","(3.7, 5.6, 5.38)","(3.0, 4.2, 4.170967741935484)"
15-12-2022 12:29:30.606741,"(2.15, 2.9, 2.7924137931034485)","(4.8, 7.0, 6.550000000000001)","(9.0, 25.0, 22.285714285714285)","(3.7, 5.6, 5.38)","(3.0, 4.2, 4.170967741935484)"
15-12-2022 12:29:31.591980,"(2.15, 2.9, 2.7924137931034485)","(4.8, 7.0, 6.550000000000001)","(9.0, 25.0, 22.285714285714285)","(3.7, 5.6, 5.252727272727273)","(3.0, 4.2, 4.170967741935484)"
15-12-2022 12:29:32.601796,"(2.15, 2.9, 2.7924137931034485)","(4.8, 6.4, 6.233333333333333)","(9.0, 25.0, 19.0)","(3.7, 5.7, 5.254347826086956)","(3.0, 4.2, 4.175342465753425)"
15-12-2022 12:29:33.599295,"(2.15, 2.9, 2.6784615384615384)","(4.8, 6.4, 6.30625)","(9.0, 25.0, 19.0)","(3.7, 5.7, 5.309523809523809)","(3.0, 4.2, 4.175342465753425)"
15-12-2022 12:29:34.545427,"(2.15, 2.9, 2.79)","(4.8, 6.4, 6.30625)","(9.0, 25.0, 19.0)","(3.7, 5.7, 5.309523809523809)","(3.0, 4.2, 4.175342465753425)"
15-12-2022 12:29:35.604116,"(2.15, 2.9, 2.696923076923077)","(4.8, 6.4, 6.30625)","(9.0, 25.0, 19.0)","(3.7, 5.7, 5.29)","(3.0, 4.2, 4.175342465753425)"
15-12-2022 12:29:36.544279,"(2.15, 2.9, 2.79)","(4.8, 6.4, 6.30625)","(9.0, 25.0, 22.88888888888889)","(3.7, 5.7, 5.29)","(3.0, 4.2, 4.175342465753425)"
15-12-2022 12:29:37.463836,"(2.15, 2.9, 2.79)","(4.8, 6.4, 6.30625)","(9.0, 25.0, 22.88888888888889)","(3.7, 5.7, 5.29)","(3.0, 4.2, 4.175342465753425)"
15-12-2022 12:29:38.481830,"(2.15, 2.9, 2.8148387096774194)","(4.8, 6.4, 6.266666666666667)","(9.0, 25.0, 22.88888888888889)","(3.7, 5.7, 5.29)","(3.0, 4.2, 4.175342465753425)"
15-12-2022 12:29:39.518728,"(2.15, 2.9, 2.8148387096774194)","(4.8, 6.4, 6.266666666666667)","(9.0, 25.0, 22.88888888888889)","(3.7, 5.7, 5.38)","(3.0, 4.2, 4.175342465753425)"
15-12-2022 12:29:40.451424,"(2.15, 2.9, 2.8148387096774194)","(4.8, 6.4, 6.266666666666667)","(9.0, 25.0, 22.88888888888889)","(3.7, 5.6, 5.38)","(3.0, 4.2, 4.175342465753425)"
15-12-2022 12:29:41.400820,"(2.15, 2.9, 2.8148387096774194)","(4.8, 6.4, 6.266666666666667)","(9.0, 25.0, 22.88888888888889)","(3.7, 5.6, 5.38)","(3.0, 4.2, 4.175342465753425)"
15-12-2022 12:29:42.351640,"(2.15, 2.9, 2.8148387096774194)","(4.8, 6.4, 6.266666666666667)","(9.0, 25.0, 22.88888888888889)","(3.7, 5.6, 5.38)","(3.0, 4.2, 4.175342465753425)"
15-12-2022 12:29:43.381343,"(2.15, 2.9, 2.8148387096774194)","(4.8, 6.4, 6.266666666666667)","(9.0, 25.0, 22.88888888888889)","(3.7, 5.6, 5.442857142857143)","(3.0, 4.2, 4.175342465753425)"
15-12-2022 12:29:44.317264,"(2.15, 2.9, 2.8148387096774194)","(4.8, 6.4, 6.266666666666667)","(9.0, 25.0, 22.88888888888889)","(3.7, 5.6, 5.317241379310345)","(3.0, 4.2, 4.175342465753425)"
15-12-2022 12:29:45.278164,"(2.15, 2.9, 2.8148387096774194)","(4.8, 6.4, 6.266666666666667)","(9.0, 25.0, 22.88888888888889)","(3.7, 5.7, 5.346551724137931)","(3.0, 4.2, 4.175342465753425)"
15-12-2022 12:29:46.372657,"(2.15, 2.9, 2.8148387096774194)","(4.8, 6.4, 6.266666666666667)","(9.0, 25.0, 22.88888888888889)","(3.7, 5.7, 5.346551724137931)","(3.0, 4.2, 4.175342465753425)"
15-12-2022 12:29:47.357798,"(2.15, 2.9, 2.8148387096774194)","(4.8, 6.4, 6.266666666666667)","(9.0, 25.0, 22.88888888888889)","(3.7, 5.7, 5.346551724137931)","(3.0, 4.2, 4.175342465753425)"
15-12-2022 12:29:48.423735,"(2.15, 2.9, 2.8148387096774194)","(4.8, 6.4, 6.325)","(9.0, 25.0, 22.88888888888889)","(3.7, 5.7, 5.346551724137931)","(3.0, 4.2, 4.175342465753425)"
15-12-2022 12:29:49.510600,"(2.15, 2.9, 2.8438297872340423)","(4.8, 6.4, 6.325)","(9.0, 25.0, 22.88888888888889)","(3.7, 5.7, 5.346551724137931)","(3.0, 4.2, 4.175342465753425)"
15-12-2022 12:29:50.720371,"(2.15, 2.9, 2.8438297872340423)","(4.8, 6.4, 6.325)","(9.0, 25.0, 22.88888888888889)","(3.7, 5.7, 5.346551724137931)","(3.0, 4.2, 4.175342465753425)"
15-12-2022 12:29:51.761057,"(2.15, 2.9, 2.8438297872340423)","(4.8, 6.4, 6.325)","(9.0, 25.0, 22.88888888888889)","(3.7, 5.7, 5.346551724137931)","(3.0, 4.2, 4.175342465753425)"
15-12-2022 12:29:52.858372,"(2.15, 2.9, 2.8438297872340423)","(4.8, 6.4, 6.325)","(9.0, 25.0, 22.88888888888889)","(3.7, 5.7, 5.346551724137931)","(3.0, 4.2, 4.175342465753425)"
15-12-2022 12:29:53.976054,"(2.15, 2.9, 2.8438297872340423)","(4.8, 6.4, 6.325)","(9.0, 25.0, 22.88888888888889)","(3.7, 5.7, 5.346551724137931)","(3.0, 4.2, 4.175342465753425)"
15-12-2022 12:29:55.148483,"(2.15, 2.9, 2.8438297872340423)","(4.8, 6.4, 6.353846153846154)","(9.0, 25.0, 22.88888888888889)","(3.7, 5.7, 5.346551724137931)","(3.0, 4.2, 4.175342465753425)"
15-12-2022 12:29:56.381771,"(2.15, 2.9, 2.8314285714285714)","(4.8, 6.4, 6.353846153846154)","(9.0, 25.0, 22.88888888888889)","(3.7, 5.7, 5.346551724137931)","(3.0, 4.2, 4.175342465753425)"
15-12-2022 12:29:57.415024,"(2.15, 2.9, 2.8314285714285714)","(4.8, 6.4, 6.353846153846154)","(9.0, 25.0, 22.88888888888889)","(3.7, 5.7, 5.346551724137931)","(3.0, 4.2, 4.175342465753425)"
15-12-2022 12:29:58.403744,"(2.15, 2.9, 2.8314285714285714)","(4.8, 6.4, 6.353846153846154)","(9.0, 25.0, 22.88888888888889)","(3.7, 5.7, 5.346551724137931)","(3.0, 4.2, 4.175342465753425)"
15-12-2022 12:29:59.413968,"(2.15, 2.9, 2.8314285714285714)","(4.8, 6.4, 6.353846153846154)","(9.0, 25.0, 22.88888888888889)","(3.7, 5.7, 5.346551724137931)","(3.0, 4.2, 4.175342465753425)"
15-12-2022 12:30:00.417748,"(2.15, 2.9, 2.841463414634146)","(4.8, 6.4, 6.353846153846154)","(9.0, 25.0, 22.88888888888889)","(3.7, 5.7, 5.346551724137931)","(3.0, 4.2, 4.182)"
15-12-2022 12:30:01.420160,"(2.15, 2.9, 2.7666666666666666)","(4.8, 6.4, 6.353846153846154)","(9.0, 25.0, 22.88888888888889)","(3.7, 5.7, 5.346551724137931)","(3.0, 4.2, 4.182)"
15-12-2022 12:30:02.435190,"(2.15, 2.9, 2.7666666666666666)","(4.8, 6.4, 6.353846153846154)","(9.0, 25.0, 22.88888888888889)","(3.7, 5.7, 5.346551724137931)","(3.0, 4.2, 4.182)"
15-12-2022 12:30:03.461933,"(2.15, 2.9, 2.7666666666666666)","(4.8, 6.4, 6.353846153846154)","(9.0, 25.0, 22.88888888888889)","(3.7, 5.7, 5.346551724137931)","(3.0, 4.2, 4.182)"
15-12-2022 12:30:04.383670,"(2.15, 2.9, 2.7666666666666666)","(4.8, 6.4, 6.353846153846154)","(9.0, 25.0, 22.88888888888889)","(3.7, 5.7, 5.346551724137931)","(3.0, 4.2, 4.182)"
15-12-2022 12:30:05.353505,"(2.15, 2.9, 2.7666666666666666)","(4.8, 6.4, 6.353846153846154)","(9.0, 25.0, 22.88888888888889)","(3.7, 5.7, 5.346551724137931)","(3.0, 4.2, 4.18125)"
15-12-2022 12:30:06.371166,"(2.15, 2.9, 2.841463414634146)","(4.8, 6.4, 6.353846153846154)","(9.0, 25.0, 22.88888888888889)","(3.7, 5.7, 5.346551724137931)","(3.0, 4.2, 4.18125)"
15-12-2022 12:30:07.395158,"(2.15, 2.9, 2.841463414634146)","(4.8, 6.4, 6.353846153846154)","(9.0, 25.0, 22.88888888888889)","(3.7, 5.7, 5.346551724137931)","(3.0, 4.2, 4.18125)"
15-12-2022 12:30:08.413883,"(2.15, 2.9, 2.841463414634146)","(4.8, 6.4, 6.353846153846154)","(9.0, 25.0, 22.88888888888889)","(3.7, 5.7, 5.346551724137931)","(3.0, 4.2, 4.18125)"
15-12-2022 12:30:09.407449,"(2.15, 2.9, 2.841463414634146)","(4.8, 6.4, 6.353846153846154)","(9.0, 25.0, 22.88888888888889)","(3.7, 5.7, 5.346551724137931)","(3.0, 4.2, 4.18125)"
15-12-2022 12:30:10.365242,"(2.15, 2.9, 2.841463414634146)","(4.8, 6.4, 6.353846153846154)","(9.0, 25.0, 22.88888888888889)","(3.7, 5.7, 5.346551724137931)","(3.0, 4.2, 4.18125)"
15-12-2022 12:30:11.371295,"(2.15, 2.9, 2.841463414634146)","(4.8, 6.4, 6.353846153846154)","(9.0, 25.0, 22.88888888888889)","(3.7, 5.7, 5.346551724137931)","(3.0, 4.2, 4.18125)"
15-12-2022 12:30:12.405165,"(2.15, 2.9, 2.841463414634146)","(4.8, 6.4, 6.353846153846154)","(9.0, 25.0, 22.88888888888889)","(3.7, 5.7, 5.346551724137931)","(3.0, 4.2, 4.18125)"
15-12-2022 12:30:13.362361,"(2.15, 2.9, 2.841463414634146)","(4.8, 6.4, 6.353846153846154)","(9.0, 25.0, 22.88888888888889)","(3.7, 5.7, 5.346551724137931)","(3.0, 4.2, 4.18125)"
15-12-2022 12:30:14.205678,"(2.15, 2.9, 2.841463414634146)","(4.8, 6.4, 6.353846153846154)","(9.0, 25.0, 22.88888888888889)","(3.7, 5.7, 5.346551724137931)","(3.0, 4.2, 4.18125)"
15-12-2022 12:30:15.229912,"(2.15, 2.9, 2.841463414634146)","(4.8, 6.4, 6.353846153846154)","(9.0, 25.0, 22.88888888888889)","(3.7, 5.7, 5.346551724137931)","(3.0, 4.2, 4.18125)"
15-12-2022 12:30:16.241612,"(2.15, 2.9, 2.857142857142857)","(4.8, 6.4, 6.353846153846154)","(9.0, 25.0, 22.88888888888889)","(3.7, 5.7, 5.346551724137931)","(3.0, 4.2, 4.18125)"
15-12-2022 12:30:17.197664,"(2.15, 2.9, 2.857142857142857)","(4.8, 6.4, 6.353846153846154)","(9.0, 25.0, 22.88888888888889)","(3.7, 5.7, 5.346551724137931)","(3.0, 4.2, 4.18125)"
15-12-2022 12:30:18.103712,"(2.15, 2.9, 2.857142857142857)","(4.8, 6.4, 6.353846153846154)","(9.0, 25.0, 22.88888888888889)","(3.7, 5.7, 5.346551724137931)","(3.0, 4.2, 4.18125)"
15-12-2022 12:30:19.056870,"(2.15, 2.9, 2.857142857142857)","(4.8, 6.4, 6.353846153846154)","(9.0, 25.0, 22.88888888888889)","(3.7, 5.7, 5.346551724137931)","(3.0, 4.2, 4.18125)"
15-12-2022 12:30:20.015786,"(2.15, 2.9, 2.857142857142857)","(4.8, 6.4, 6.353846153846154)","(9.0, 25.0, 22.88888888888889)","(3.7, 5.7, 5.346551724137931)","(3.0, 4.2, 4.18125)"
15-12-2022 12:30:21.046968,"(2.15, 2.9, 2.857142857142857)","(4.8, 6.4, 6.353846153846154)","(9.0, 25.0, 22.88888888888889)","(3.7, 5.7, 5.346551724137931)","(3.0, 4.2, 4.18125)"
15-12-2022 12:30:21.972210,"(2.15, 2.9, 2.857142857142857)","(4.8, 6.4, 6.3500000000000005)","(9.0, 25.0, 22.88888888888889)","(3.7, 5.6, 5.442857142857143)","(3.0, 4.2, 4.18125)"
15-12-2022 12:30:22.802880,"(2.15, 2.9, 2.81)","(4.8, 6.4, 6.3500000000000005)","(9.0, 25.0, 22.88888888888889)","(3.7, 5.6, 5.442857142857143)","(3.0, 4.2, 4.18125)"
15-12-2022 12:30:23.843918,"(2.15, 2.9, 2.81)","(4.8, 6.4, 6.3500000000000005)","(9.0, 25.0, 22.88888888888889)","(3.7, 5.6, 5.442857142857143)","(3.0, 4.2, 4.18125)"
15-12-2022 12:30:24.880016,"(2.15, 2.9, 2.81)","(4.8, 6.4, 6.228571428571429)","(9.0, 25.0, 22.88888888888889)","(3.7, 5.7, 5.346551724137931)","(3.0, 4.2, 4.18125)"
15-12-2022 12:30:25.852355,"(2.15, 2.9, 2.81)","(4.8, 6.4, 6.228571428571429)","(9.0, 25.0, 22.88888888888889)","(3.7, 5.7, 5.346551724137931)","(3.0, 4.2, 4.18125)"
15-12-2022 12:30:26.724098,"(2.15, 2.9, 2.81)","(4.8, 6.4, 6.228571428571429)","(9.0, 25.0, 22.88888888888889)","(3.7, 5.7, 5.346551724137931)","(3.0, 4.2, 4.18125)"
15-12-2022 12:30:27.690909,"(2.15, 2.9, 2.81)","(4.8, 6.4, 6.228571428571429)","(9.0, 25.0, 22.285714285714285)","(3.7, 5.7, 5.29)","(3.0, 4.2, 4.178823529411765)"
15-12-2022 12:30:28.745615,"(2.15, 2.9, 2.81)","(4.8, 6.8, 6.64)","(9.0, 25.0, 22.285714285714285)","(3.7, 5.7, 5.272916666666667)","(3.0, 4.2, 4.178823529411765)"
15-12-2022 12:30:29.833071,"(2.15, 2.9, 2.81)","(4.8, 6.8, 6.64)","(9.0, 25.0, 22.285714285714285)","(3.7, 5.7, 5.29)","(3.0, 4.2, 4.178823529411765)"
15-12-2022 12:30:30.743818,"(2.15, 2.9, 2.81)","(4.8, 6.8, 6.64)","(9.0, 25.0, 22.285714285714285)","(3.7, 5.7, 5.29)","(3.0, 4.2, 4.178823529411765)"
15-12-2022 12:30:31.714466,"(2.15, 2.9, 2.81)","(4.8, 6.8, 6.64)","(9.0, 25.0, 22.285714285714285)","(3.7, 5.6, 5.285714285714286)","(3.0, 4.2, 4.178823529411765)"
15-12-2022 12:30:32.763981,"(2.15, 2.9, 2.81)","(4.8, 6.8, 6.533333333333333)","(9.0, 25.0, 22.285714285714285)","(3.7, 5.6, 5.285714285714286)","(3.0, 4.2, 4.178823529411765)"
15-12-2022 12:30:33.760103,"(2.15, 2.9, 2.84)","(4.8, 6.8, 6.533333333333333)","(9.0, 25.0, 22.285714285714285)","(3.7, 5.6, 5.269230769230769)","(3.0, 4.2, 4.178823529411765)"
15-12-2022 12:30:34.738502,"(2.15, 2.9, 2.84)","(4.8, 6.8, 6.533333333333333)","(9.0, 25.0, 22.285714285714285)","(3.7, 5.6, 5.269230769230769)","(3.0, 4.2, 4.178823529411765)"
15-12-2022 12:30:35.924321,"(2.15, 2.9, 2.84)","(4.8, 6.8, 6.533333333333333)","(9.0, 25.0, 22.285714285714285)","(3.7, 5.6, 5.269230769230769)","(3.0, 4.2, 4.178823529411765)"
15-12-2022 12:30:37.031060,"(2.15, 2.9, 2.84)","(4.8, 6.8, 6.533333333333333)","(9.0, 25.0, 22.285714285714285)","(3.7, 5.6, 5.269230769230769)","(3.0, 4.2, 4.178823529411765)"
15-12-2022 12:30:38.142755,"(2.15, 2.9, 2.84)","(4.8, 6.8, 6.533333333333333)","(9.0, 25.0, 22.285714285714285)","(3.7, 5.6, 5.269230769230769)","(3.0, 4.2, 4.178823529411765)"
15-12-2022 12:30:39.214925,"(2.15, 2.9, 2.84)","(4.8, 6.8, 6.533333333333333)","(9.0, 25.0, 22.285714285714285)","(3.7, 5.6, 5.269230769230769)","(3.0, 4.2, 4.178823529411765)"
15-12-2022 12:30:40.334883,"(2.15, 2.9, 2.84)","(4.8, 6.8, 6.533333333333333)","(9.0, 25.0, 22.285714285714285)","(3.7, 5.6, 5.269230769230769)","(3.0, 4.2, 4.178823529411765)"
15-12-2022 12:30:41.293303,"(2.15, 2.9, 2.84)","(4.8, 6.8, 6.533333333333333)","(9.0, 25.0, 22.285714285714285)","(3.7, 5.6, 5.269230769230769)","(3.0, 4.2, 4.178823529411765)"
15-12-2022 12:30:42.390616,"(2.15, 2.9, 2.84)","(4.8, 6.8, 6.533333333333333)","(9.0, 25.0, 22.285714285714285)","(3.7, 5.6, 5.269230769230769)","(3.0, 4.2, 4.178823529411765)"
15-12-2022 12:30:43.430114,"(2.15, 2.9, 2.84)","(4.8, 6.8, 6.533333333333333)","(9.0, 25.0, 22.285714285714285)","(3.7, 5.6, 5.269230769230769)","(3.0, 4.2, 4.178823529411765)"
15-12-2022 12:30:44.600155,"(2.15, 2.9, 2.84)","(4.8, 6.8, 6.533333333333333)","(9.0, 25.0, 22.285714285714285)","(3.7, 5.6, 5.269230769230769)","(3.0, 4.2, 4.178823529411765)"
15-12-2022 12:30:45.742315,"(2.15, 2.9, 2.8376923076923077)","(4.8, 6.8, 6.533333333333333)","(9.0, 25.0, 22.285714285714285)","(3.7, 5.6, 5.269230769230769)","(3.0, 4.2, 4.178823529411765)"
15-12-2022 12:30:46.842847,"(2.15, 2.9, 2.8376923076923077)","(4.8, 6.8, 6.533333333333333)","(9.0, 25.0, 22.285714285714285)","(3.7, 5.6, 5.269230769230769)","(3.0, 4.2, 4.178823529411765)"
15-12-2022 12:30:47.827418,"(2.15, 2.9, 2.8376923076923077)","(4.8, 6.8, 6.533333333333333)","(9.0, 25.0, 22.285714285714285)","(3.7, 5.6, 5.269230769230769)","(3.0, 4.2, 4.178823529411765)"
15-12-2022 12:30:48.856200,"(2.15, 2.9, 2.8376923076923077)","(4.8, 6.8, 6.533333333333333)","(9.0, 25.0, 22.285714285714285)","(3.7, 5.6, 5.269230769230769)","(3.0, 4.2, 4.178823529411765)"
15-12-2022 12:30:49.821570,"(2.15, 2.9, 2.8376923076923077)","(4.8, 6.8, 6.533333333333333)","(9.0, 25.0, 22.285714285714285)","(3.7, 5.6, 5.269230769230769)","(3.0, 4.2, 4.178823529411765)"
15-12-2022 12:30:50.726966,"(2.15, 2.9, 2.8376923076923077)","(4.8, 6.8, 6.533333333333333)","(9.0, 25.0, 22.285714285714285)","(3.7, 5.6, 5.269230769230769)","(3.0, 4.2, 4.178823529411765)"
15-12-2022 12:30:51.774993,"(2.15, 2.9, 2.8376923076923077)","(4.8, 6.8, 6.533333333333333)","(9.0, 25.0, 22.285714285714285)","(3.7, 5.6, 5.269230769230769)","(3.0, 4.2, 4.178823529411765)"
15-12-2022 12:30:52.852049,"(2.15, 2.9, 2.8376923076923077)","(4.8, 6.8, 6.533333333333333)","(9.0, 25.0, 22.285714285714285)","(3.7, 5.6, 5.269230769230769)","(3.0, 4.2, 4.178823529411765)"
15-12-2022 12:30:53.804116,"(2.15, 2.9, 2.8376923076923077)","(4.8, 6.8, 6.533333333333333)","(9.0, 25.0, 22.285714285714285)","(3.7, 5.6, 5.262745098039216)","(3.0, 4.2, 4.178571428571429)"
15-12-2022 12:30:54.748879,"(2.15, 2.9, 2.8352)","(4.8, 6.8, 6.533333333333333)","(9.0, 25.0, 22.285714285714285)","(3.7, 5.6, 5.262745098039216)","(3.0, 4.2, 4.178571428571429)"
15-12-2022 12:30:55.756591,"(2.15, 2.9, 2.8352)","(4.8, 6.8, 6.533333333333333)","(9.0, 25.0, 22.285714285714285)","(3.7, 5.6, 5.262745098039216)","(3.0, 4.2, 4.178571428571429)"
15-12-2022 12:30:56.869400,"(2.15, 2.9, 2.8352)","(4.8, 6.8, 6.533333333333333)","(9.0, 25.0, 22.285714285714285)","(3.7, 5.6, 5.262745098039216)","(3.0, 4.2, 4.178571428571429)"
15-12-2022 12:30:57.851660,"(2.15, 2.9, 2.8352)","(4.8, 6.8, 6.533333333333333)","(9.0, 25.0, 22.285714285714285)","(3.7, 5.6, 5.262745098039216)","(3.0, 4.2, 4.178571428571429)"
15-12-2022 12:30:58.758358,"(2.15, 2.9, 2.8352)","(4.8, 6.8, 6.533333333333333)","(9.0, 25.0, 22.285714285714285)","(3.7, 5.6, 5.262745098039216)","(3.0, 4.2, 4.178571428571429)"
15-12-2022 12:30:59.800193,"(2.15, 2.9, 2.8352)","(4.8, 6.8, 6.533333333333333)","(9.0, 25.0, 22.285714285714285)","(3.7, 5.6, 5.262745098039216)","(3.0, 4.2, 4.178571428571429)"
15-12-2022 12:31:00.808614,"(2.15, 2.9, 2.8352)","(4.8, 6.8, 6.533333333333333)","(9.0, 25.0, 22.285714285714285)","(3.7, 5.6, 5.262745098039216)","(3.0, 4.2, 4.178571428571429)"
15-12-2022 12:31:01.764901,"(2.15, 2.9, 2.8352)","(4.8, 6.8, 6.533333333333333)","(9.0, 25.0, 22.285714285714285)","(3.7, 5.6, 5.262745098039216)","(3.0, 4.2, 4.178571428571429)"
15-12-2022 12:31:02.694982,"(2.15, 2.9, 2.8352)","(4.8, 6.8, 6.533333333333333)","(9.0, 25.0, 22.285714285714285)","(3.7, 5.6, 5.262745098039216)","(3.0, 4.2, 4.178571428571429)"
15-12-2022 12:31:03.615817,"(2.15, 2.9, 2.8352)","(4.8, 6.8, 6.533333333333333)","(9.0, 25.0, 22.285714285714285)","(3.7, 5.6, 5.262745098039216)","(3.0, 4.2, 4.178571428571429)"
15-12-2022 12:31:04.605872,"(2.15, 2.9, 2.8352)","(4.8, 6.8, 6.517647058823529)","(9.0, 25.0, 22.285714285714285)","(3.7, 5.6, 5.262745098039216)","(3.0, 4.2, 4.178571428571429)"
15-12-2022 12:31:05.708844,"(2.15, 2.9, 2.8352)","(4.8, 6.8, 6.517647058823529)","(9.0, 25.0, 22.285714285714285)","(3.7, 5.6, 5.262745098039216)","(3.0, 4.2, 4.178571428571429)"
15-12-2022 12:31:06.607502,"(2.15, 2.9, 2.8352)","(4.8, 6.8, 6.517647058823529)","(9.0, 25.0, 21.833333333333332)","(3.7, 5.6, 5.256)","(3.0, 4.2, 4.178571428571429)"
15-12-2022 12:31:07.579373,"(2.15, 2.9, 2.8352)","(4.8, 6.8, 6.517647058823529)","(9.0, 25.0, 21.833333333333332)","(3.7, 5.6, 5.256)","(3.0, 4.2, 4.178571428571429)"
15-12-2022 12:31:08.637658,"(2.15, 2.9, 2.8352)","(4.8, 6.8, 6.517647058823529)","(9.0, 25.0, 22.285714285714285)","(3.7, 5.6, 5.256)","(3.0, 4.2, 4.178571428571429)"
15-12-2022 12:31:09.599698,"(2.15, 2.9, 2.8352)","(4.8, 6.8, 6.517647058823529)","(9.0, 25.0, 22.285714285714285)","(3.7, 5.6, 5.256)","(3.0, 4.2, 4.178571428571429)"
15-12-2022 12:31:10.566398,"(2.15, 2.9, 2.8352)","(4.8, 6.8, 6.517647058823529)","(9.0, 25.0, 22.285714285714285)","(3.7, 5.6, 5.256)","(3.0, 4.2, 4.178571428571429)"
15-12-2022 12:31:11.581905,"(2.15, 2.9, 2.8352)","(4.8, 6.8, 6.517647058823529)","(9.0, 25.0, 22.285714285714285)","(3.7, 5.6, 5.256)","(3.0, 4.2, 4.178571428571429)"
15-12-2022 12:31:12.552508,"(2.15, 2.9, 2.8352)","(4.8, 6.8, 6.517647058823529)","(9.0, 25.0, 22.285714285714285)","(3.7, 5.6, 5.256)","(3.0, 4.2, 4.178571428571429)"
15-12-2022 12:31:13.602298,"(2.15, 2.9, 2.8352)","(4.8, 6.8, 6.517647058823529)","(9.0, 25.0, 22.285714285714285)","(3.7, 5.6, 5.256)","(3.0, 4.2, 4.178571428571429)"
15-12-2022 12:31:14.792744,"(2.15, 2.9, 2.8352)","(4.8, 6.8, 6.517647058823529)","(9.0, 25.0, 22.285714285714285)","(3.7, 5.6, 5.256)","(3.0, 4.2, 4.178571428571429)"
15-12-2022 12:31:15.819208,"(2.15, 2.9, 2.8352)","(4.8, 6.8, 6.517647058823529)","(9.0, 25.0, 22.285714285714285)","(3.7, 5.6, 5.256)","(3.0, 4.2, 4.178571428571429)"
15-12-2022 12:31:16.744326,"(2.15, 2.9, 2.8352)","(4.8, 6.8, 6.517647058823529)","(9.0, 25.0, 22.285714285714285)","(3.7, 5.6, 5.256)","(3.0, 4.2, 4.178571428571429)"
15-12-2022 12:31:17.847630,"(2.15, 2.9, 2.8352)","(4.8, 6.8, 6.517647058823529)","(9.0, 25.0, 22.285714285714285)","(3.7, 5.6, 5.256)","(3.0, 4.2, 4.178571428571429)"
15-12-2022 12:31:18.988494,"(2.15, 2.9, 2.8352)","(4.8, 6.8, 6.517647058823529)","(9.0, 25.0, 22.285714285714285)","(3.7, 5.6, 5.256)","(3.0, 4.2, 4.178571428571429)"
15-12-2022 12:31:20.133274,"(2.15, 2.9, 2.8352)","(4.8, 6.8, 6.517647058823529)","(9.0, 25.0, 22.285714285714285)","(3.7, 5.6, 5.256)","(3.0, 4.2, 4.178571428571429)"
15-12-2022 12:31:21.172682,"(2.15, 2.9, 2.8352)","(4.8, 6.8, 6.517647058823529)","(9.0, 25.0, 22.285714285714285)","(3.7, 5.6, 5.256)","(3.0, 4.2, 4.178571428571429)"
15-12-2022 12:31:22.169236,"(2.15, 2.9, 2.8352)","(4.8, 6.8, 6.517647058823529)","(9.0, 25.0, 22.285714285714285)","(3.7, 5.6, 5.256)","(3.0, 4.2, 4.178571428571429)"
15-12-2022 12:31:23.277494,"(2.15, 2.9, 2.8352)","(4.8, 6.8, 6.517647058823529)","(9.0, 25.0, 22.285714285714285)","(3.7, 5.6, 5.256)","(3.0, 4.2, 4.178571428571429)"
15-12-2022 12:31:24.343733,"(2.15, 2.9, 2.8352)","(4.8, 6.8, 6.517647058823529)","(9.0, 25.0, 22.285714285714285)","(3.7, 5.6, 5.256)","(3.0, 4.2, 4.178571428571429)"
15-12-2022 12:31:25.446347,"(2.15, 2.9, 2.8352)","(4.8, 6.8, 6.517647058823529)","(9.0, 25.0, 22.285714285714285)","(3.7, 5.6, 5.256)","(3.0, 4.2, 4.178571428571429)"
15-12-2022 12:31:26.438583,"(2.15, 2.9, 2.8352)","(4.8, 6.8, 6.517647058823529)","(9.0, 25.0, 22.285714285714285)","(3.7, 5.6, 5.256)","(3.0, 4.2, 4.178571428571429)"
15-12-2022 12:31:27.488642,"(2.15, 2.9, 2.8352)","(4.8, 6.8, 6.517647058823529)","(9.0, 25.0, 22.285714285714285)","(3.7, 5.6, 5.256)","(3.0, 4.2, 4.178571428571429)"
15-12-2022 12:31:28.522113,"(2.15, 2.9, 2.8352)","(4.8, 6.8, 6.517647058823529)","(9.0, 25.0, 22.285714285714285)","(3.7, 5.6, 5.256)","(3.0, 4.2, 4.178571428571429)"
15-12-2022 12:31:29.518666,"(2.15, 2.9, 2.8352)","(4.8, 6.8, 6.517647058823529)","(9.0, 25.0, 22.285714285714285)","(3.7, 5.6, 5.361538461538462)","(3.0, 4.2, 4.181052631578948)"
15-12-2022 12:31:30.547273,"(2.15, 2.9, 2.8352)","(4.8, 6.8, 6.6)","(9.0, 25.0, 22.88888888888889)","(3.7, 5.5, 5.371428571428572)","(3.0, 4.2, 4.181052631578948)"
